osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,junction,access,bridge,lanes,width
219710500,True,,Rue Leblond,residential,30,False,18.499,"LINESTRING (6.1582898 47.6235673, 6.1583254 47.6234721, 6.1583471 47.6234055)",,,,,
35219335,True,,Rue d'Alsace-Lorraine,tertiary,30,False,31.128,"LINESTRING (6.1555294 47.6218723, 6.1555943 47.6219809, 6.1556186 47.6220179, 6.1556462 47.6220375, 6.1557666 47.6220876)",,,,,
"[35220248, 790767985]",True,,"['Rue du Moulin des Prés', 'Rue du Breuil']","['living_street', 'residential']","['20', '30']",False,178.952,"LINESTRING (6.1555294 47.6218723, 6.155809 47.6218138, 6.1560083 47.6218061, 6.1561241 47.6218187, 6.1562917 47.6218396, 6.156368 47.62185, 6.1563825 47.6218214, 6.1566946 47.6212056, 6.1568625 47.6208743)",,,,,
"[35219336, 321771727]",True,,"['Rue Gevrey', ""Place de l'Église""]",residential,30,False,118.75899999999999,"LINESTRING (6.1559058 47.6234704, 6.1560303 47.6234999, 6.1562537 47.6235151, 6.1565306 47.6235436, 6.1565943 47.6235502, 6.1568325 47.6235788, 6.1568926 47.6235888, 6.1570991 47.6236466, 6.1573419 47.6237094, 6.1574293 47.6237362)",,,,,
35263355,True,,Quai René Veil,residential,,False,230.67800000000003,"LINESTRING (6.1598174 47.6201773, 6.1598452 47.6201037, 6.1599388 47.619779, 6.1599645 47.6196834, 6.1599627 47.6196412, 6.1599509 47.6196152, 6.1599144 47.6195888, 6.1598366 47.6195631, 6.1597993 47.6195606, 6.159665 47.6195717, 6.1594153 47.619601, 6.159091 47.6196414, 6.1586448 47.6196945, 6.1581822 47.6197478, 6.1578925 47.6197814, 6.1578353 47.6197862, 6.1577799 47.6197953)",,,,,
35263356,False,,Place Pierre Renet,residential,,True,41.318,"LINESTRING (6.1598174 47.6201773, 6.1599036 47.6201972, 6.1600075 47.6202252, 6.1602425 47.6202645, 6.1603473 47.6202758)",,,,,
"[35263357, 321414806, 35220247]",False,,"['Place de la République', 'Rue du Breuil', 'Place Pierre Renet']",residential,,True,274.168,"LINESTRING (6.1598174 47.6201773, 6.1598227 47.6202346, 6.1598149 47.6202686, 6.1596867 47.6207094, 6.1596761 47.6207468, 6.1595431 47.6211902, 6.1594736 47.6214261, 6.1594455 47.6215265, 6.1592603 47.6221524, 6.1592422 47.6222014, 6.1592112 47.6222126, 6.1588779 47.6221663, 6.158758 47.622149, 6.1586606 47.6221353)",,,,,
321508285,False,,Rue de Fleurier,residential,,True,125.44400000000002,"LINESTRING (6.1598174 47.6201773, 6.1597312 47.6201681, 6.1595667 47.6201534, 6.1594992 47.6201563, 6.1588165 47.6202449, 6.1582841 47.620307, 6.1581685 47.6203205)",,,,,
1028124843,False,,Rue de la Préfecture,residential,30,True,42.282,"LINESTRING (6.1544559 47.6234005, 6.1544199 47.6233615, 6.1543409 47.6233038, 6.154256 47.623251, 6.1541718 47.6232346, 6.1539959 47.6232259)",,,,,
"[309350170, 321771727]",True,,"['Rue Gevrey', 'Place du Palais']",residential,30,False,51.70700000000001,"LINESTRING (6.1574293 47.6237362, 6.15762 47.6237996, 6.1579171 47.6238899, 6.1580618 47.6239199)",,,,,
35219965,False,,Impasse Saint-Vincent,living_street,,False,48.606,"LINESTRING (6.1586743 47.6241045, 6.1581293 47.6239681, 6.1580672 47.6239508)",,,,,
321382158,True,,Rue des Boucheries,residential,,False,46.602000000000004,"LINESTRING (6.1581339 47.6220614, 6.1579734 47.6224205, 6.1579585 47.6224634)",,,,,
321414806,False,,Rue du Breuil,residential,,False,40.321,"LINESTRING (6.1581339 47.6220614, 6.1582516 47.6220779, 6.1586606 47.6221353)",,,,,
35236172,False,,Rue de la Préfecture,residential,30,False,106.45899999999999,"LINESTRING (6.1525764 47.6231922, 6.1527398 47.6231954, 6.153136 47.623203, 6.153749 47.6232202, 6.1538364 47.6232227, 6.1539429 47.6232263, 6.1539959 47.6232259)",,,,,
"[35236172, 924368431]",False,,Rue de la Préfecture,residential,30,True,101.06599999999999,"LINESTRING (6.1525764 47.6231922, 6.1524486 47.6231915, 6.151849 47.6231845, 6.1515685 47.6231817, 6.1513175 47.6231791, 6.1512281 47.6231767)",,,,,
35247764,False,,Rue Saint-Martin,residential,,False,3.974,"LINESTRING (6.1512281 47.6231767, 6.1511751 47.6231757)",,,,,
321414803,False,,Rue des Danvions,residential,30,True,90.174,"LINESTRING (6.1512281 47.6231767, 6.1512257 47.6232217, 6.1512236 47.6232381, 6.1511965 47.623302, 6.1511302 47.6234123, 6.151051 47.6235373, 6.150979 47.6236464, 6.1509145 47.623744, 6.1507479 47.6239117)",,,,,
"[35236172, 924368431]",False,,Rue de la Préfecture,residential,30,False,101.066,"LINESTRING (6.1512281 47.6231767, 6.1513175 47.6231791, 6.1515685 47.6231817, 6.151849 47.6231845, 6.1524486 47.6231915, 6.1525764 47.6231922)",,,,,
788926087,True,N 57,Rue Paul Morel,tertiary,30,False,145.409,"LINESTRING (6.155094 47.6206009, 6.1551466 47.6207012, 6.1552297 47.6208805, 6.1552513 47.620927, 6.1552911 47.6210282, 6.15535 47.6212807, 6.1554009 47.6215071, 6.1554224 47.6215763, 6.1554871 47.6217399, 6.1555294 47.6218723)",,,,,
924368429,True,,Rue des Tanneurs,residential,30,False,43.547000000000004,"LINESTRING (6.155094 47.6206009, 6.1550011 47.6206533, 6.1546684 47.6208673)",,,,,
329352044,False,N 57,Rue Paul Morel,tertiary,30,True,97.28,"LINESTRING (6.154835 47.6201612, 6.154839 47.6201286, 6.1548574 47.6200888, 6.1548535 47.6200515, 6.1547794 47.619866, 6.1546477 47.6195285, 6.154564 47.6193138)",,,,,
788926083,False,,Rue des Casernes,residential,30,True,46.104,"LINESTRING (6.154835 47.6201612, 6.1547419 47.6201705, 6.1542214 47.620155)",,,,,
788926087,True,N 57,Rue Paul Morel,tertiary,30,False,53.33200000000001,"LINESTRING (6.154835 47.6201612, 6.1548996 47.6202082, 6.1549442 47.6202586, 6.1550553 47.6205127, 6.155094 47.6206009)",,,,,
"[35263184, 841701556, 35263182]",False,N 57,"['Rue Paul Morel', 'Pont du Durgeon', 'Rue du Commandant Girardot']",tertiary,30,True,38.553000000000004,"LINESTRING (6.154564 47.6193138, 6.154546 47.6192606, 6.1545239 47.6192097, 6.1544441 47.6190262, 6.1544233 47.6189804)",,,yes,,
35263195,True,,Quai Yves Barbier,residential,30,False,117.17799999999998,"LINESTRING (6.154564 47.6193138, 6.1544168 47.6193317, 6.1539621 47.619394, 6.1538835 47.6193965, 6.153735 47.6193958, 6.1531487 47.6193938, 6.1530124 47.6193945)",,,,1,
329352044,False,N 57,Rue Paul Morel,tertiary,30,False,97.28000000000002,"LINESTRING (6.154564 47.6193138, 6.1546477 47.6195285, 6.1547794 47.619866, 6.1548535 47.6200515, 6.1548574 47.6200888, 6.154839 47.6201286, 6.154835 47.6201612)",,,,,
321382153,False,,Passage Jules Didier,residential,30,False,87.33800000000001,"LINESTRING (6.1544233 47.6189804, 6.1546276 47.6189564, 6.1547587 47.6189415, 6.1547861 47.6189427, 6.1548133 47.6189499, 6.1549429 47.6189972, 6.154971 47.619001, 6.1550008 47.6189972, 6.1550339 47.6189913, 6.1552378 47.6189548, 6.1552883 47.6190828, 6.1553192 47.6191611)",,,,,
"[35263184, 841701556, 35263182]",False,N 57,"['Rue Paul Morel', 'Pont du Durgeon', 'Rue du Commandant Girardot']",tertiary,30,False,38.553000000000004,"LINESTRING (6.1544233 47.6189804, 6.1544441 47.6190262, 6.1545239 47.6192097, 6.154546 47.6192606, 6.154564 47.6193138)",,,yes,,
841701556,False,N 57,Rue du Commandant Girardot,tertiary,30,True,36.631,"LINESTRING (6.1544233 47.6189804, 6.1542833 47.6187413, 6.1542482 47.6186729)",,,,,
841701556,False,N 57,Rue du Commandant Girardot,tertiary,30,True,9.279,"LINESTRING (6.1542482 47.6186729, 6.1541991 47.6185963)",,,,,
35263192,True,,Rue Gérome,residential,,False,97.28,"LINESTRING (6.1542482 47.6186729, 6.1543925 47.6186488, 6.1548064 47.6185715, 6.1550328 47.6185292, 6.1551806 47.6185017, 6.1552485 47.618489, 6.1555 47.618442)",,,,,
841701556,False,N 57,Rue du Commandant Girardot,tertiary,30,False,36.631,"LINESTRING (6.1542482 47.6186729, 6.1542833 47.6187413, 6.1544233 47.6189804)",,,,,
841701556,False,N 57,Rue du Commandant Girardot,tertiary,30,False,9.279,"LINESTRING (6.1541991 47.6185963, 6.1542482 47.6186729)",,,,,
35263198,True,,Rue de la Banque,residential,30,False,125.231,"LINESTRING (6.1541991 47.6185963, 6.1540999 47.6186138, 6.1534245 47.618679, 6.1531789 47.6187013, 6.152663 47.6187485, 6.1525467 47.6187599)",,,,,
"[841701555, 841701557]",True,,Rue du Commandant Girardot,tertiary,30,False,106.04799999999999,"LINESTRING (6.1541991 47.6185963, 6.1541244 47.6185056, 6.1540951 47.6184495, 6.1540258 47.6183207, 6.1539895 47.6182462, 6.153804 47.6178659, 6.1537681 47.617805, 6.1537624 47.6177953, 6.1537192 47.6177558, 6.1536703 47.6177186)",,,,,
"[35263185, 1028089885]",False,,Boulevard des Alliés,secondary,50,"[False, True]",169.86899999999997,"LINESTRING (6.1606109 47.6170817, 6.1603834 47.6170672, 6.1598843 47.6170551, 6.1594801 47.6170572, 6.1589045 47.617055, 6.1584476 47.6170579, 6.158346 47.6170585)",,,,,
"[203493809, 203493802, 120304451]",False,,Rue Grosjean,unclassified,,False,112.70400000000001,"LINESTRING (6.1606109 47.6170817, 6.1606031 47.616955, 6.1606318 47.6168023, 6.1606396 47.6167691, 6.1606495 47.6167132, 6.1607205 47.6164387, 6.1607384 47.6163681, 6.1608139 47.6160799)",,,yes,,
524339837,False,N 57,Rue Grosjean,secondary,,True,41.56,"LINESTRING (6.1606109 47.6170817, 6.1606283 47.6172431, 6.1606923 47.6174506)",,,,3,
35263188,False,,Rue de Verdun,residential,,False,99.99,"LINESTRING (6.158346 47.6170585, 6.1583452 47.617106, 6.1583448 47.6171289, 6.1582535 47.6175019, 6.1581401 47.6178882, 6.1581237 47.6179441)",,,,,
321477446,False,,Boulevard des Alliés,secondary,50,True,229.426,"LINESTRING (6.158346 47.6170585, 6.1578245 47.6170686, 6.1572049 47.6170983, 6.1570731 47.617106, 6.1569961 47.6171104, 6.1566656 47.6171297, 6.1565663 47.6171354, 6.1565164 47.6171385, 6.1562075 47.6171669, 6.1558389 47.6172123, 6.1556844 47.6172326, 6.1556069 47.6172428, 6.1554752 47.6172741, 6.1554687 47.6172762, 6.155326 47.6173207)",,,,,
"[35263185, 1028089885]",False,,Boulevard des Alliés,secondary,50,"[False, True]",169.86899999999997,"LINESTRING (6.158346 47.6170585, 6.1584476 47.6170579, 6.1589045 47.617055, 6.1594801 47.6170572, 6.1598843 47.6170551, 6.1603834 47.6170672, 6.1606109 47.6170817)",,,,,
321477446,False,,Boulevard des Alliés,secondary,50,False,229.426,"LINESTRING (6.155326 47.6173207, 6.1554687 47.6172762, 6.1554752 47.6172741, 6.1556069 47.6172428, 6.1556844 47.6172326, 6.1558389 47.6172123, 6.1562075 47.6171669, 6.1565164 47.6171385, 6.1565663 47.6171354, 6.1566656 47.6171297, 6.1569961 47.6171104, 6.1570731 47.617106, 6.1572049 47.6170983, 6.1578245 47.6170686, 6.158346 47.6170585)",,,,,
321477449,False,,Boulevard des Alliés,secondary,30,False,51.942,"LINESTRING (6.155326 47.6173207, 6.1551756 47.6173611, 6.1549614 47.6174295, 6.1548564 47.617463, 6.1547845 47.6174851, 6.1546945 47.6175127)",,,,,
321477449,False,,Boulevard des Alliés,secondary,30,True,51.942,"LINESTRING (6.1546945 47.6175127, 6.1547845 47.6174851, 6.1548564 47.617463, 6.1549614 47.6174295, 6.1551756 47.6173611, 6.155326 47.6173207)",,,,,
322459993,False,,Rue Lili Jobard,residential,30,False,58.730999999999995,"LINESTRING (6.1546945 47.6175127, 6.1547165 47.6174482, 6.1547252 47.6174227, 6.1547406 47.6173583, 6.154746 47.6173323, 6.154761 47.6173032, 6.1547988 47.6172944, 6.1552192 47.6172516)",,,,,
"[524339836, 321477447]",False,,Boulevard des Alliés,secondary,30,"[False, True]",37.945,"LINESTRING (6.1546945 47.6175127, 6.1546101 47.6175379, 6.1545032 47.6175697, 6.1542331 47.6176531)",,,,,
524339837,False,N 57,Rue Grosjean,secondary,,False,41.56,"LINESTRING (6.1606923 47.6174506, 6.1606283 47.6172431, 6.1606109 47.6170817)",,,,3,
35263359,False,,Rue du Docteur Championnet,residential,,True,175.09,"LINESTRING (6.1594522 47.6176844, 6.1594596 47.6177163, 6.1594672 47.6177495, 6.1597949 47.6191737, 6.1598479 47.619231)",,,,,
354231838,True,,Rue Gérome,residential,,False,96.55299999999998,"LINESTRING (6.1594522 47.6176844, 6.1598716 47.6176013, 6.1603207 47.6175128, 6.1605576 47.6174687, 6.1606351 47.6174583, 6.1606923 47.6174506)",,,,,
35263188,False,,Rue de Verdun,residential,,False,101.418,"LINESTRING (6.1581237 47.6179441, 6.1581056 47.6179957, 6.1580535 47.6181616, 6.1579866 47.6184221, 6.1578633 47.618839)",,,,,
35263188,False,,Rue de Verdun,residential,,True,99.99,"LINESTRING (6.1581237 47.6179441, 6.1581401 47.6178882, 6.1582535 47.6175019, 6.1583448 47.6171289, 6.1583452 47.617106, 6.158346 47.6170585)",,,,,
354231838,True,,Rue Gérome,residential,,False,103.678,"LINESTRING (6.1581237 47.6179441, 6.1582708 47.6179153, 6.1593244 47.6177094, 6.1594522 47.6176844)",,,,,
35263188,False,,Rue de Verdun,residential,,False,74.437,"LINESTRING (6.1578633 47.618839, 6.157822 47.6190182, 6.1578006 47.6191123, 6.1577981 47.6192744, 6.1577964 47.6193041, 6.1577851 47.619505)",,,,,
35263188,False,,Rue de Verdun,residential,,True,101.41799999999999,"LINESTRING (6.1578633 47.618839, 6.1579866 47.6184221, 6.1580535 47.6181616, 6.1581056 47.6179957, 6.1581237 47.6179441)",,,,,
35263191,True,,Rue Franche-Comté,residential,,False,174.97699999999998,"LINESTRING (6.1578633 47.618839, 6.1577812 47.6188312, 6.1573064 47.618926, 6.1568594 47.6190121, 6.1567988 47.619024, 6.1567435 47.619021, 6.1567142 47.618999, 6.1566833 47.6189248, 6.1565854 47.6186899, 6.1565196 47.6185318, 6.1564999 47.6184844, 6.1564854 47.6184495, 6.156463 47.6183957, 6.1564268 47.6183094, 6.1564205 47.6182944, 6.1564094 47.6182662)",,,,,
354231838,True,,Rue Gérome,residential,,False,133.402,"LINESTRING (6.1564094 47.6182662, 6.1569109 47.6181748, 6.1571294 47.618135, 6.1571976 47.6181217, 6.1576545 47.6180322, 6.1577851 47.61801, 6.1579735 47.6179714, 6.1581237 47.6179441)",,,,,
354231839,True,,Rue Gérome,residential,,False,11.636,"LINESTRING (6.1555 47.618442, 6.1555766 47.6184272, 6.1556492 47.6184131)",,,,,
"[219295440, 35263194, 219295435]",False,D 321,,tertiary,,False,60.613,"LINESTRING (6.148319 47.6198322, 6.1482306 47.6197589, 6.1480382 47.6194573, 6.1479775 47.619342)",,,yes,,
"[924368428, 354231831]",False,,Quai Yves Barbier,residential,30,True,213.226,"LINESTRING (6.148319 47.6198322, 6.1485013 47.6197239, 6.1488308 47.6195279, 6.1490975 47.6194272, 6.1491337 47.6194136, 6.1494586 47.619337, 6.1497632 47.6193189, 6.1500223 47.6193235, 6.1509277 47.6193475)",,,,,
"[219295440, 35263194, 219295435]",False,D 321,,tertiary,,True,60.613,"LINESTRING (6.1479775 47.619342, 6.1480382 47.6194573, 6.1482306 47.6197589, 6.148319 47.6198322)",,,yes,,
321578296,False,D 321,,tertiary,,False,95.02199999999999,"LINESTRING (6.1479775 47.619342, 6.1485486 47.6191772, 6.1491527 47.6190219)",,,,,
321508322,False,,,residential,,True,70.596,"LINESTRING (6.1509277 47.6193475, 6.1509236 47.6194263, 6.1509221 47.6194476, 6.1509005 47.6197621, 6.1508842 47.6199817)",,,,,
"[924368428, 354231831]",False,,Quai Yves Barbier,residential,30,False,213.22599999999997,"LINESTRING (6.1509277 47.6193475, 6.1500223 47.6193235, 6.1497632 47.6193189, 6.1494586 47.619337, 6.1491337 47.6194136, 6.1490975 47.6194272, 6.1488308 47.6195279, 6.1485013 47.6197239, 6.148319 47.6198322)",,,,,
202550115,True,,,tertiary,30,False,12.401,"LINESTRING (6.1499229 47.6189091, 6.1498454 47.6189286, 6.1497638 47.6189194)",roundabout,,,,
35263354,True,,Place Moulin des Prés,residential,,False,50.647000000000006,"LINESTRING (6.1571071 47.6202841, 6.1573208 47.6202608, 6.1576693 47.6202189, 6.1577451 47.6202122, 6.1577739 47.6202115)",,,,,
35321609,True,,Rue Noirot,residential,,False,63.988,"LINESTRING (6.1571071 47.6202841, 6.156985 47.6203005, 6.1562674 47.620388)",,,,,
35263354,True,,Place Moulin des Prés,residential,,False,12.503,"LINESTRING (6.157138 47.6203946, 6.1571071 47.6202841)",,,,,
35220249,False,,Rue du Moulin des Prés,residential,30,False,57.699,"LINESTRING (6.157138 47.6203946, 6.1570996 47.6204195, 6.15707 47.6204523, 6.1570429 47.6205034, 6.1568625 47.6208743)",,,,,
35263188,False,,Rue de Verdun,residential,,True,74.437,"LINESTRING (6.1577851 47.619505, 6.1577964 47.6193041, 6.1577981 47.6192744, 6.1578006 47.6191123, 6.157822 47.6190182, 6.1578633 47.618839)",,,,,
35263358,True,,Quai Docteur Petitjean,residential,,False,157.97600000000003,"LINESTRING (6.1577851 47.619505, 6.1579485 47.6194817, 6.1580286 47.6194726, 6.1592653 47.6193319, 6.1594097 47.6193157, 6.1595412 47.6193009, 6.1596952 47.6192774, 6.1597847 47.6192475, 6.1598479 47.619231)",,,,,
321508265,False,,Allée d'Hestia,living_street,,True,67.74600000000001,"LINESTRING (6.1577851 47.619505, 6.1577307 47.6195028, 6.1577038 47.6195061, 6.1570553 47.6195857, 6.1570152 47.6194793)",,,,,
"[35263189, 1030396021, 35263190]",False,,Rue de Verdun,residential,,False,32.285,"LINESTRING (6.1577851 47.619505, 6.1577847 47.6195673, 6.1577846 47.6195808, 6.1577832 47.6197255, 6.157783 47.6197441, 6.1577799 47.6197953)",,,yes,,
35263359,False,,Rue du Docteur Championnet,residential,,False,175.09000000000003,"LINESTRING (6.1598479 47.619231, 6.1597949 47.6191737, 6.1594672 47.6177495, 6.1594596 47.6177163, 6.1594522 47.6176844)",,,,,
321508275,False,,Quai Docteur Petitjean,residential,,False,74.283,"LINESTRING (6.1598479 47.619231, 6.1601929 47.6192825, 6.160552 47.6193663, 6.1607862 47.6194388)",,,,,
321385647,True,,Quai Docteur Petitjean,residential,,False,19.494,"LINESTRING (6.1607862 47.6194388, 6.1609502 47.6194679, 6.1610339 47.6194911)",,,,,
321508275,False,,Quai Docteur Petitjean,residential,,True,74.283,"LINESTRING (6.1607862 47.6194388, 6.160552 47.6193663, 6.1601929 47.6192825, 6.1598479 47.619231)",,,,,
35236172,False,,Rue de la Préfecture,residential,30,True,106.459,"LINESTRING (6.1539959 47.6232259, 6.1539429 47.6232263, 6.1538364 47.6232227, 6.153749 47.6232202, 6.153136 47.623203, 6.1527398 47.6231954, 6.1525764 47.6231922)",,,,,
"[919671549, 919671548, 35263493]",True,,Rue de l'Aigle Noir,living_street,20,False,127.616,"LINESTRING (6.1539959 47.6232259, 6.1540262 47.6231607, 6.1542029 47.6228769, 6.1542999 47.6226946, 6.1543627 47.6226035, 6.1544382 47.6225182, 6.1544891 47.6224465, 6.1545399 47.6223747, 6.1545674 47.6223358, 6.1546122 47.6222785, 6.1546633 47.6222354, 6.1547225 47.622196)",,,,,
1028124843,False,,Rue de la Préfecture,residential,30,False,42.282,"LINESTRING (6.1539959 47.6232259, 6.1541718 47.6232346, 6.154256 47.623251, 6.1543409 47.6233038, 6.1544199 47.6233615, 6.1544559 47.6234005)",,,,,
1030404708,False,N 57,Boulevard Charles de Gaulle,secondary,50,False,7.593,"LINESTRING (6.1528534 47.6158616, 6.1528193 47.6157973)",,,,,
321477444,False,N 57,Boulevard Charles de Gaulle,secondary,50,True,52.806,"LINESTRING (6.1528534 47.6158616, 6.1528748 47.6159019, 6.1529859 47.6161322, 6.1530809 47.616311)",,,,,
1030404709,False,,Rue Jean Jaurès,residential,,True,148.526,"LINESTRING (6.1528534 47.6158616, 6.1529863 47.6158421, 6.1533005 47.6157964, 6.1547902 47.6155795)",,,,,
35321610,True,,Rue des Tanneurs,residential,50,False,56.919000000000004,"LINESTRING (6.1546684 47.6208673, 6.1541736 47.6211631, 6.1540968 47.6212042)",,,,,
35554677,True,,Rue Jean Monnet,residential,50,False,47.717000000000006,"LINESTRING (6.1546684 47.6208673, 6.1546193 47.6208385, 6.1543421 47.6207236, 6.1541464 47.6206924, 6.1541082 47.6206763)",,,,,
35321610,True,,Rue des Tanneurs,residential,50,False,57.65,"LINESTRING (6.1540968 47.6212042, 6.1539988 47.6212596, 6.1536512 47.6214705, 6.1535466 47.6215639)",,,,,
321508280,False,,Rue Pillot,residential,50,True,31.518,"LINESTRING (6.1540968 47.6212042, 6.1541095 47.621216, 6.1541319 47.6212325, 6.1543192 47.6214034, 6.1543251 47.6214372)",,,,,
35554670,True,,Rue Edgar Faure,residential,50,False,84.30099999999999,"LINESTRING (6.153475 47.621626, 6.1534006 47.6215592, 6.1533222 47.6215031, 6.1532714 47.6214668, 6.1530702 47.6213182, 6.152989 47.6212604, 6.1529395 47.6212201, 6.1529199 47.6211803, 6.1529284 47.6210078)",,,,,
321414797,False,,Rue Lafayette,residential,,True,198.178,"LINESTRING (6.153475 47.621626, 6.1534493 47.6216477, 6.1534017 47.6216879, 6.1531832 47.6218765, 6.1531128 47.6219136, 6.153057 47.621943, 6.1529123 47.6219735, 6.1527765 47.6219894, 6.152673 47.6219916, 6.1525229 47.6219943, 6.1515273 47.6220114, 6.1513382 47.6220151, 6.151055 47.6220186)",,,,,
1106375447,False,,Rue des Tanneurs,residential,50,True,8.766,"LINESTRING (6.153475 47.621626, 6.153494 47.6216132, 6.1535343 47.6215749, 6.1535466 47.6215639)",,,,,
309350189,False,,Rue des Presles,residential,,True,71.15299999999999,"LINESTRING (6.151055 47.6220186, 6.1510556 47.6220569, 6.1510556 47.622085, 6.1510556 47.6221455, 6.1511107 47.6223999, 6.1511656 47.6226531)",,,,,
321414797,False,,Rue Lafayette,residential,,False,198.178,"LINESTRING (6.151055 47.6220186, 6.1513382 47.6220151, 6.1515273 47.6220114, 6.1525229 47.6219943, 6.152673 47.6219916, 6.1527765 47.6219894, 6.1529123 47.6219735, 6.153057 47.621943, 6.1531128 47.6219136, 6.1531832 47.6218765, 6.1534017 47.6216879, 6.1534493 47.6216477, 6.153475 47.621626)",,,,,
321414797,False,,Rue Lafayette,residential,,True,38.641,"LINESTRING (6.151055 47.6220186, 6.1507077 47.6220179, 6.1505399 47.6220094)",,,,,
35555289,True,,Rue Jean-Bernard Derosne,residential,,False,129.256,"LINESTRING (6.1499026 47.6219867, 6.1498909 47.621837, 6.1499116 47.6214307, 6.1499134 47.6213888, 6.1499285 47.6210302, 6.1499321 47.6209542, 6.1499354 47.6208671, 6.1499385 47.620825)",,,,,
321414797,False,,Rue Lafayette,residential,,False,47.830999999999996,"LINESTRING (6.1499026 47.6219867, 6.150427 47.6220055, 6.1505399 47.6220094)",,,,,
321414797,False,,Rue Lafayette,residential,,True,150.16400000000002,"LINESTRING (6.1499026 47.6219867, 6.1493037 47.6219738, 6.1492365 47.6219723, 6.148854 47.6219641, 6.1486448 47.6219602, 6.1485997 47.6219593, 6.1481867 47.6219469, 6.1479003 47.6219389)",,,,,
321414797,False,,Rue Lafayette,residential,,False,150.164,"LINESTRING (6.1479003 47.6219389, 6.1481867 47.6219469, 6.1485997 47.6219593, 6.1486448 47.6219602, 6.148854 47.6219641, 6.1492365 47.6219723, 6.1493037 47.6219738, 6.1499026 47.6219867)",,,,,
35321611,True,,Rue des Ilottes,residential,50,False,56.105000000000004,"LINESTRING (6.1547225 47.622196, 6.1543006 47.6220656, 6.1541639 47.6220176, 6.1540519 47.6219727)",,,,,
321414809,True,,Rue de l'Aigle Noir,residential,20,False,71.108,"LINESTRING (6.1547225 47.622196, 6.1548074 47.6221808, 6.154883 47.6221658, 6.1549905 47.6221358, 6.1552069 47.6220289, 6.1553894 47.6219394, 6.1555294 47.6218723)",,,,,
"[203493809, 354231836]",False,,Rue Grosjean,"['unclassified', 'residential']",,False,92.49199999999999,"LINESTRING (6.1608139 47.6160799, 6.1608484 47.6159375, 6.1608517 47.6159196, 6.1608572 47.6158898, 6.1610118 47.6152968, 6.1610087 47.6152595)",,,,,
