osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,tunnel,bridge,junction,lanes
934221784,D 9,Rue Anne Vialle,tertiary,False,False,87.71799999999999,"LINESTRING (1.772911 45.2658806, 1.7729469 45.2658432, 1.7729632 45.2657961, 1.7729688 45.2657221, 1.772959 45.2656819, 1.772941 45.26565, 1.7729243 45.2656205, 1.7728849 45.2655638, 1.7727654 45.2654996, 1.7726125 45.2654174, 1.7724644 45.2653732, 1.7723379 45.2653354)",30,,,,
31746329,D 940,Quai Alfred de Chammard,secondary,True,False,59.364999999999995,"LINESTRING (1.7721268 45.2674416, 1.772286 45.2676888, 1.7723761 45.2679435)",,,,,
38691379,,Rue du Canton,residential,True,False,124.52399999999999,"LINESTRING (1.7721268 45.2674416, 1.7724128 45.2675958, 1.7725047 45.2676438, 1.7726051 45.2676962, 1.7726142 45.267701, 1.7726683 45.2677292, 1.7727053 45.2677486, 1.772869 45.2678823, 1.7729644 45.2680107, 1.7729936 45.2681139, 1.7729786 45.2682055, 1.7729519 45.2682411, 1.7729167 45.2682855)",,,,,
31872279,,Passage Pierre Borely,residential,False,True,36.564,"LINESTRING (1.770481 45.2661864, 1.7700843 45.2663601)",,,,,
"[31661640, 1034569571]",D 940,Quai de la République,"['secondary', 'living_street']",True,False,60.885,"LINESTRING (1.770481 45.2661864, 1.7702523 45.2659766, 1.7701383 45.2658513, 1.7701145 45.2658095, 1.7700968 45.2657801, 1.7700689 45.2657262)",20,,,,
43922409,D 940,Quai Aristide Briand,secondary,True,False,139.36599999999999,"LINESTRING (1.7725631 45.2683646, 1.7726215 45.2684631, 1.772688 45.2685606, 1.7727666 45.2686494, 1.7728657 45.2687395, 1.7729688 45.2688114, 1.7730734 45.2688787, 1.7730806 45.2688833, 1.7733745 45.2690723, 1.7737301 45.2692889)",50,,,,
"[30643059, 744585094, 744585095]",,Pont Choisinet,secondary,True,False,40.388,"LINESTRING (1.7725631 45.2683646, 1.7725346 45.2683702, 1.7725199 45.268373, 1.7722101 45.2684451, 1.7721871 45.2684505, 1.7721523 45.2684537, 1.7720673 45.2684464)",,,yes,,
30648521,D 9,Rue Anne Vialle,tertiary,False,False,106.45300000000002,"LINESTRING (1.7723379 45.2653354, 1.7720832 45.265289, 1.7718986 45.2652554, 1.7718278 45.2652119, 1.7717188 45.265145, 1.7715602 45.2650476, 1.7713713 45.2648936, 1.7713579 45.2648802, 1.7712745 45.2647967)",30,,,,
30648753,,Rue René et Émile Fage,residential,False,False,541.3790000000001,"LINESTRING (1.7723379 45.2653354, 1.7724232 45.2652515, 1.772817 45.2651476, 1.7730257 45.2651225, 1.7733854 45.2651182, 1.773742 45.2651539, 1.773891 45.2651717, 1.7740138 45.2652026, 1.7740927 45.2652382, 1.7741458 45.2652962, 1.774167 45.2654107, 1.7741772 45.2654735, 1.774182 45.265503, 1.774197 45.2655379, 1.7742521 45.2655709, 1.7743159 45.2655851, 1.7743832 45.2655907, 1.7744456 45.265577, 1.7745106 45.2655266, 1.7745719 45.2654666, 1.7746911 45.2652986, 1.7747721 45.265176, 1.7748742 45.2650289, 1.7749318 45.2649001, 1.7753764 45.2648162, 1.7760467 45.2644897, 1.7763121 45.2643353, 1.7762895 45.2642779, 1.7762114 45.2642488, 1.775761 45.2643388, 1.7756537 45.2643383, 1.7756222 45.2642951, 1.7756518 45.2642338, 1.7758293 45.2641691, 1.7761279 45.2639871, 1.7762155 45.2639337)",,,,,
934221784,D 9,Rue Anne Vialle,tertiary,False,True,87.71799999999999,"LINESTRING (1.7723379 45.2653354, 1.7724644 45.2653732, 1.7726125 45.2654174, 1.7727654 45.2654996, 1.7728849 45.2655638, 1.7729243 45.2656205, 1.772941 45.26565, 1.772959 45.2656819, 1.7729688 45.2657221, 1.7729632 45.2657961, 1.7729469 45.2658432, 1.772911 45.2658806)",30,,,,
30648521,D 9,Rue Anne Vialle,tertiary,False,True,67.453,"LINESTRING (1.770962 45.2642406, 1.7710364 45.2644899, 1.771097 45.2645953, 1.7711295 45.2646517, 1.7712745 45.2647967)",30,,,,
"[70605321, 649229774]",D 9,Rue Anne Vialle,"['living_street', 'tertiary']",False,False,449.3960000000001,"LINESTRING (1.770962 45.2642406, 1.7708858 45.2641487, 1.7707876 45.2641008, 1.770543 45.2640486, 1.7702935 45.2639243, 1.7699785 45.2637083, 1.7697481 45.2635555, 1.7695917 45.2634499, 1.7694017 45.2633296, 1.7693011 45.2632756, 1.769175 45.2632508, 1.7690435 45.2632375, 1.7687345 45.2632455, 1.7685819 45.2632378, 1.7683196 45.2631999, 1.7679558 45.263206, 1.7674197 45.2632336, 1.767101 45.2632555, 1.7669873 45.2632863, 1.7667113 45.2634384, 1.7662838 45.2636405, 1.7661625 45.2636979, 1.7660751 45.2638292)",50,,,,
934221788,,Boulevard du Marquisat,residential,False,False,124.112,"LINESTRING (1.770962 45.2642406, 1.7710031 45.2642274, 1.7710502 45.2641951, 1.771064 45.2641333, 1.7710445 45.2640728, 1.7709922 45.2640309, 1.7709267 45.2639984, 1.7706612 45.2639256, 1.7704639 45.263829, 1.7703631 45.2637346, 1.7702941 45.2635822, 1.7702844 45.2634288)",,,,,
31661640,D 940,Quai de la République,secondary,True,False,51.869,"LINESTRING (1.7715549 45.2672243, 1.7711711 45.266844)",,,,,
"[843317589, 30649413, 843317590]",D 1120,Pont de l'Escurol,secondary,True,False,28.529,"LINESTRING (1.7715549 45.2672243, 1.7715845 45.267214, 1.7718381 45.267126, 1.7718423 45.2671245, 1.7718823 45.2671115)",,,yes,,
30649448,,Avenue du Général de Gaulle,secondary,False,True,110.34200000000001,"LINESTRING (1.7715549 45.2672243, 1.7714378 45.2672676, 1.7712526 45.2673361, 1.7708424 45.2674877, 1.7706846 45.2675554, 1.7705617 45.2676584, 1.7705144 45.267698, 1.7704197 45.267785)",30,,,,
30649448,,Avenue du Général de Gaulle,secondary,False,False,5.485,"LINESTRING (1.7691703 45.2696925, 1.7692054 45.2696498)",30,,,,
"[30649448, 934221796, 900801240]",,"['Avenue Général de Gaulle', 'Avenue du Général de Gaulle']",secondary,False,True,89.70899999999999,"LINESTRING (1.7691703 45.2696925, 1.7691442 45.2697311, 1.7689877 45.2699494, 1.7689677 45.2699748, 1.7689198 45.2700717, 1.7688984 45.2701374, 1.768892 45.2701833, 1.7689184 45.2702799, 1.7689698 45.2703891, 1.7690037 45.2704452)",30,,,,
900801240,,Avenue Général de Gaulle,secondary,False,True,6.903,"LINESTRING (1.7690037 45.2704452, 1.769055 45.2704957)",,,,,
38549157,,Rue Souham,residential,False,False,174.683,"LINESTRING (1.7690037 45.2704452, 1.7690159 45.2705193, 1.7690378 45.2706524, 1.7692608 45.2720057)",,,,,
"[900801240, 934221796, 30649448]",,"['Avenue Général de Gaulle', 'Avenue du Général de Gaulle']",secondary,False,False,89.709,"LINESTRING (1.7690037 45.2704452, 1.7689698 45.2703891, 1.7689184 45.2702799, 1.768892 45.2701833, 1.7688984 45.2701374, 1.7689198 45.2700717, 1.7689677 45.2699748, 1.7689877 45.2699494, 1.7691442 45.2697311, 1.7691703 45.2696925)",30,,,,
206624600,,Rue de la Barrière,residential,True,False,18.56,"LINESTRING (1.7701912 45.2677631, 1.7702262 45.2677814, 1.7704197 45.267785)",,,,,
43787137,,Rue de la Barrière,residential,True,False,198.48900000000003,"LINESTRING (1.7695212 45.2661383, 1.7695999 45.2662518, 1.7697924 45.2664746, 1.7699148 45.2666669, 1.7700684 45.2669091, 1.7701273 45.2670742, 1.7701828 45.2671817, 1.7702874 45.2673143, 1.7703279 45.2673805, 1.7703465 45.2674043, 1.7703604 45.2674705, 1.7703418 45.2675393, 1.7702964 45.2675985, 1.7702238 45.2676804, 1.7701912 45.2677631)",,,,,
27654716,D 940,Quai Baluze,secondary,True,False,209.97299999999998,"LINESTRING (1.7737308 45.2698604, 1.7736217 45.2698394, 1.7733318 45.2696719, 1.772847 45.2693916, 1.7726573 45.2692407, 1.7724259 45.2690104, 1.7722952 45.2688427, 1.7721926 45.268684, 1.7721782 45.2686506, 1.7721462 45.2685712, 1.7720673 45.2684464)",50,,,,
30650366,,Carrefour Jean-Baptiste Champeix,primary,True,False,14.324000000000002,"LINESTRING (1.7737308 45.2698604, 1.7737302 45.2698346, 1.7737407 45.2698099, 1.7737614 45.2697886, 1.7737902 45.2697728, 1.7738245 45.2697639)",,,,roundabout,
303336647,D 940,Avenue Victor Hugo,living_street,True,False,22.862000000000002,"LINESTRING (1.7657871 45.2638636, 1.7658899 45.2638513, 1.7660751 45.2638292)",20,,,,
30633608,,Rue Duhamel,residential,False,True,409.438,"LINESTRING (1.7753577 45.2694997, 1.7753267 45.2694552, 1.7751454 45.2692397, 1.7748572 45.2689682, 1.7747081 45.2688654, 1.7745761 45.2687745, 1.7743109 45.2685298, 1.7741687 45.268376, 1.7736593 45.2679144, 1.7733165 45.267605, 1.7729544 45.267273, 1.7725353 45.2667998, 1.7723633 45.2665638, 1.7723458 45.2665082)",,,,,
68395203,,Rue d'Alverge,residential,False,False,76.769,"LINESTRING (1.7753577 45.2694997, 1.7760197 45.2693723, 1.7762795 45.2693177, 1.7763011 45.2693111)",,,,,
68395203,,Rue d'Alverge,residential,False,True,218.315,"LINESTRING (1.7753577 45.2694997, 1.7752111 45.269511, 1.7750526 45.2694639, 1.7746649 45.2692278, 1.774306 45.2689503, 1.7742853 45.2689344, 1.7741723 45.2688479, 1.7741298 45.2688154, 1.7738892 45.2687153, 1.7736031 45.2685702, 1.7733833 45.2684939, 1.7733301 45.2684813, 1.7731938 45.268449, 1.7731084 45.2684598)",,,,,
"[30633609, 30663062]","['D 9', 'D 8']",Rue Louis Mie,tertiary,False,True,561.1630000000001,"LINESTRING (1.7769649 45.2683922, 1.7766764 45.2685867, 1.7764551 45.2687114, 1.7761211 45.2688448, 1.7757771 45.268932, 1.775518 45.2689067, 1.7754464 45.2688901, 1.7753062 45.2688575, 1.7751684 45.2687533, 1.7748274 45.2685315, 1.7746484 45.2683818, 1.7744092 45.2681812, 1.7739307 45.2678005, 1.7735415 45.267508, 1.7731814 45.2672243, 1.7728125 45.2668459, 1.7726831 45.2666217, 1.7726751 45.2664497, 1.7727275 45.266321, 1.7728066 45.2661958, 1.7729402 45.2659815, 1.7729337 45.2659391, 1.772911 45.2658806)",50,,,,
900801240,,Avenue Général de Gaulle,secondary,False,False,19.151,"LINESTRING (1.7692601 45.2706783, 1.7691085 45.2705431)",,,,,
"[970917470, 649229773, 907891892, 31746330, 1034583390]",D 940,Quai Gabriel Péri,"['living_street', 'secondary']",True,False,506.4929999999999,"LINESTRING (1.7660751 45.2638292, 1.766278 45.2637437, 1.7663446 45.2637156, 1.7664772 45.2636597, 1.7664837 45.263657, 1.7669783 45.2634698, 1.7671353 45.2634343, 1.7674416 45.2633957, 1.7677206 45.2633754, 1.7682765 45.2633808, 1.7686428 45.2634295, 1.7689193 45.2635202, 1.769289 45.2636962, 1.7694344 45.2637842, 1.7695671 45.2638927, 1.7695996 45.2639192, 1.7697035 45.2640342, 1.7698439 45.2642135, 1.7699413 45.2643588, 1.7700217 45.2644833, 1.7701425 45.2647541, 1.7701741 45.2648877, 1.7702769 45.2651955, 1.7703047 45.2652757, 1.7703957 45.2655089, 1.7704563 45.2655972)",20,,,,
"[526186948, 31744933, 145098076]",,Pont de la Barrière,living_street,False,False,41.319,"LINESTRING (1.7660751 45.2638292, 1.7661327 45.2638837, 1.7661682 45.2639164, 1.76637 45.2640901, 1.7663974 45.264123)",20,,yes,,
"[70605321, 649229774]",D 9,Rue Anne Vialle,"['living_street', 'tertiary']",False,True,449.396,"LINESTRING (1.7660751 45.2638292, 1.7661625 45.2636979, 1.7662838 45.2636405, 1.7667113 45.2634384, 1.7669873 45.2632863, 1.767101 45.2632555, 1.7674197 45.2632336, 1.7679558 45.263206, 1.7683196 45.2631999, 1.7685819 45.2632378, 1.7687345 45.2632455, 1.7690435 45.2632375, 1.769175 45.2632508, 1.7693011 45.2632756, 1.7694017 45.2633296, 1.7695917 45.2634499, 1.7697481 45.2635555, 1.7699785 45.2637083, 1.7702935 45.2639243, 1.770543 45.2640486, 1.7707876 45.2641008, 1.7708858 45.2641487, 1.770962 45.2642406)",50,,,,
"[30649496, 303336675]",,Rue de la Barrière,"['living_street', 'residential']",False,True,172.518,"LINESTRING (1.7663974 45.264123, 1.7664298 45.2642119, 1.7664602 45.2643087, 1.7664717 45.2643233, 1.7664918 45.264333, 1.7665248 45.2643369, 1.7666239 45.2643493, 1.766701 45.2643667, 1.7667815 45.2643902, 1.7669658 45.2644538, 1.7672346 45.2645619, 1.7673514 45.2646235, 1.7674729 45.2646976, 1.7674974 45.2647115, 1.7675128 45.2647202, 1.767546 45.2647369, 1.7678356 45.2648988, 1.7680773 45.2650231)",,,,,
"[526186948, 145098076, 31744933]",,Pont de la Barrière,living_street,False,True,41.318999999999996,"LINESTRING (1.7663974 45.264123, 1.76637 45.2640901, 1.7661682 45.2639164, 1.7661327 45.2638837, 1.7660751 45.2638292)",20,,yes,,
649284343,,Rue Fossé du Trech,residential,True,False,47.253,"LINESTRING (1.7704553 45.2692572, 1.7701936 45.2691892, 1.7700591 45.2691618, 1.7699021 45.2691639, 1.7698743 45.2691636)",,,,,
31797226,,Rue des Fosses du Trech,residential,False,True,21.789,"LINESTRING (1.7698743 45.2691636, 1.7696608 45.269138, 1.769602 45.2691245)",,,,,
31797227,,Rue de la Solane,residential,True,False,65.774,"LINESTRING (1.7698743 45.2691636, 1.7699457 45.2695473, 1.7699398 45.2697518)",,,,,
649284015,,Place Docteur Maschat,residential,True,False,10.479,"LINESTRING (1.7699398 45.2697518, 1.7700713 45.2697696)",,,,,
933940802,,Rue du Général Delmas,residential,False,False,18.166,"LINESTRING (1.7696589 45.2698086, 1.7698287 45.26992)",,,,,
933940802,,Rue du Général Delmas,residential,False,True,3.329,"LINESTRING (1.7696589 45.2698086, 1.7696186 45.269799)",,,,,
933940802,,Rue du Général Delmas,residential,False,True,18.166,"LINESTRING (1.7698287 45.26992, 1.7696589 45.2698086)",,,,,
649284015,,Place Docteur Maschat,residential,True,False,20.693,"LINESTRING (1.7698287 45.26992, 1.769859 45.2698885, 1.7699398 45.2697518)",,,,,
900801240,,Avenue Général de Gaulle,secondary,False,False,6.903,"LINESTRING (1.769055 45.2704957, 1.7690037 45.2704452)",,,,,
900801240,,Avenue Général de Gaulle,secondary,False,True,6.732,"LINESTRING (1.769055 45.2704957, 1.7690899 45.2705268, 1.7691085 45.2705431)",,,,,
31797240,,Rue du Général Delmas,residential,True,False,37.027,"LINESTRING (1.7696186 45.269799, 1.7691703 45.2696925)",,,,,
933940802,,Rue du Général Delmas,residential,False,False,3.329,"LINESTRING (1.7696186 45.269799, 1.7696589 45.2698086)",,,,,
31797275,,Rue du Point du Jour,residential,True,False,89.157,"LINESTRING (1.7696186 45.269799, 1.7694377 45.2700175, 1.7692477 45.2702627, 1.7691127 45.2704216, 1.769055 45.2704957)",,,,,
30649448,,Avenue du Général de Gaulle,secondary,False,False,10.676,"LINESTRING (1.7695332 45.2692072, 1.7695576 45.2691833, 1.7695785 45.2691555, 1.769602 45.2691245)",30,,,,
30649448,,Avenue du Général de Gaulle,secondary,False,True,55.5,"LINESTRING (1.7695332 45.2692072, 1.7693912 45.2693955, 1.7692807 45.2695485, 1.7692054 45.2696498)",30,,,,
31797228,,Rue François Bonnelye,residential,True,False,68.481,"LINESTRING (1.7695332 45.2692072, 1.7696239 45.2693479, 1.7696589 45.2698086)",,,,,
69115897,,Rue du Fournivoulet,residential,False,True,90.819,"LINESTRING (1.7705851 45.26916, 1.770565 45.2692777, 1.7705581 45.2693923, 1.7705152 45.2696025, 1.7704732 45.2697031, 1.7702837 45.2699336)",,,,,
69115914,,Rue de l'Hôpital,residential,False,True,111.435,"LINESTRING (1.7705851 45.26916, 1.7708964 45.2694423, 1.7710659 45.2695884, 1.7711548 45.2696796, 1.7712046 45.2697173, 1.7713281 45.2697891, 1.7713867 45.2698138, 1.7714828 45.2698458, 1.7715149 45.2698487, 1.7715384 45.269841, 1.7715571 45.2698295)",,,,,
"[31797862, 31797863]",,"['Rue de la Bride', 'Rue de la Tour de Maïsse']",residential,False,False,169.82999999999998,"LINESTRING (1.7707992 45.268525, 1.7707665 45.2686109, 1.7707566 45.268641, 1.7707375 45.2688704, 1.7707216 45.2689759, 1.7710355 45.2692108, 1.7712243 45.2693651, 1.7712918 45.2694346, 1.7713912 45.2695219, 1.771463 45.2695739, 1.7715039 45.2696116, 1.7715549 45.2696767, 1.7715669 45.2697102, 1.7715689 45.269757, 1.7715695 45.2697754, 1.7715702 45.2697975, 1.7715571 45.2698295)",,,,,
"[31797862, 31797863]",,"['Rue de la Bride', 'Rue de la Tour de Maïsse']",residential,False,True,169.83,"LINESTRING (1.7715571 45.2698295, 1.7715702 45.2697975, 1.7715695 45.2697754, 1.7715689 45.269757, 1.7715669 45.2697102, 1.7715549 45.2696767, 1.7715039 45.2696116, 1.771463 45.2695739, 1.7713912 45.2695219, 1.7712918 45.2694346, 1.7712243 45.2693651, 1.7710355 45.2692108, 1.7707216 45.2689759, 1.7707375 45.2688704, 1.7707566 45.268641, 1.7707665 45.2686109, 1.7707992 45.268525)",,,,,
69115914,,Rue de l'Hôpital,residential,False,False,111.435,"LINESTRING (1.7715571 45.2698295, 1.7715384 45.269841, 1.7715149 45.2698487, 1.7714828 45.2698458, 1.7713867 45.2698138, 1.7713281 45.2697891, 1.7712046 45.2697173, 1.7711548 45.2696796, 1.7710659 45.2695884, 1.7708964 45.2694423, 1.7705851 45.26916)",,,,,
206624600,,Rue de la Barrière,residential,True,False,17.715,"LINESTRING (1.769998 45.2678425, 1.7701292 45.2678021, 1.7701912 45.2677631)",,,,,
30649448,,Avenue du Général de Gaulle,secondary,False,True,19.655,"LINESTRING (1.7704197 45.267785, 1.7702796 45.2679317)",30,,,,
30649448,,Avenue du Général de Gaulle,secondary,False,False,110.342,"LINESTRING (1.7704197 45.267785, 1.7705144 45.267698, 1.7705617 45.2676584, 1.7706846 45.2675554, 1.7708424 45.2674877, 1.7712526 45.2673361, 1.7714378 45.2672676, 1.7715549 45.2672243)",30,,,,
31854860,,Rue du Chandon,residential,False,False,69.53699999999999,"LINESTRING (1.7694094 45.2681213, 1.7696069 45.2679601, 1.769625 45.2679453, 1.7696684 45.2679402, 1.7698693 45.2680439, 1.7700525 45.2681789)",,,,,
30649448,,Avenue du Général de Gaulle,secondary,False,True,2.254,"LINESTRING (1.7700525 45.2681789, 1.7700366 45.2681958)",30,,,,
30649448,,Avenue du Général de Gaulle,secondary,False,False,32.754,"LINESTRING (1.7700525 45.2681789, 1.7701065 45.2681272, 1.7702084 45.2680086, 1.7702437 45.2679689, 1.7702796 45.2679317)",30,,,,
31854860,,Rue du Chandon,residential,False,True,69.53699999999999,"LINESTRING (1.7700525 45.2681789, 1.7698693 45.2680439, 1.7696684 45.2679402, 1.769625 45.2679453, 1.7696069 45.2679601, 1.7694094 45.2681213)",,,,,
30649448,,Avenue du Général de Gaulle,secondary,False,False,46.676,"LINESTRING (1.769822 45.2687026, 1.7698473 45.2686728, 1.7699639 45.2684331, 1.7699742 45.2683016)",30,,,,
30649448,,Avenue du Général de Gaulle,secondary,False,True,50.039,"LINESTRING (1.769822 45.2687026, 1.7698101 45.2687241, 1.769748 45.2688365, 1.7696288 45.26909, 1.769602 45.2691245)",30,,,,
32388885,,Rue de l'Unité,residential,False,True,49.043000000000006,"LINESTRING (1.769822 45.2687026, 1.7697698 45.2686917, 1.7694224 45.2685314, 1.7693063 45.2684572)",,,,,
30649448,,Avenue du Général de Gaulle,secondary,False,False,50.039,"LINESTRING (1.769602 45.2691245, 1.7696288 45.26909, 1.769748 45.2688365, 1.7698101 45.2687241, 1.769822 45.2687026)",30,,,,
30649448,,Avenue du Général de Gaulle,secondary,False,True,10.676,"LINESTRING (1.769602 45.2691245, 1.7695785 45.2691555, 1.7695576 45.2691833, 1.7695332 45.2692072)",30,,,,
31797226,,Rue des Fosses du Trech,residential,False,False,21.789,"LINESTRING (1.769602 45.2691245, 1.7696608 45.269138, 1.7698743 45.2691636)",,,,,
30649448,,Avenue du Général de Gaulle,secondary,False,False,19.655,"LINESTRING (1.7702796 45.2679317, 1.7704197 45.267785)",30,,,,
30649448,,Avenue du Général de Gaulle,secondary,False,True,32.754,"LINESTRING (1.7702796 45.2679317, 1.7702437 45.2679689, 1.7702084 45.2680086, 1.7701065 45.2681272, 1.7700525 45.2681789)",30,,,,
31661640,D 940,Quai de la République,secondary,True,False,34.135000000000005,"LINESTRING (1.7711711 45.266844, 1.7711137 45.2667826, 1.7709525 45.2666295, 1.7709166 45.2665948)",,,,,
31870801,,Impasse Latreille,residential,True,False,45.011,"LINESTRING (1.7711711 45.266844, 1.7711302 45.2668654, 1.7707093 45.2670853)",,,,,
298530769,,Impasse Latreille,residential,False,True,9.648,"LINESTRING (1.7706103 45.267137, 1.7707093 45.2670853)",,,,,
31872279,,Passage Pierre Borely,residential,False,False,36.564,"LINESTRING (1.7700843 45.2663601, 1.770481 45.2661864)",,,,,
31872357,,Rue Sainte-Claire,residential,True,False,86.891,"LINESTRING (1.768612 45.2657291, 1.7687745 45.2657415, 1.7688927 45.2657678, 1.7690303 45.2658284, 1.7691565 45.2659109, 1.7693975 45.2660751, 1.7695212 45.2661383)",,,,,
656685551,,Rue des Récollets,residential,True,False,89.342,"LINESTRING (1.768612 45.2657291, 1.7685606 45.2656957, 1.768404 45.2655042, 1.7681896 45.2651969, 1.7680773 45.2650231)",,,,,
69115912,,Rue Ménoire,residential,True,False,69.065,"LINESTRING (1.7700713 45.2697696, 1.770137 45.2697821, 1.7702293 45.2696616, 1.7703217 45.2695392, 1.7704033 45.2693932, 1.7704553 45.2692572)",,,,,
649284015,,Place Docteur Maschat,residential,True,False,86.963,"LINESTRING (1.7700713 45.2697696, 1.7700441 45.2698276, 1.7699214 45.2700182, 1.7697584 45.2701987, 1.7695029 45.2704362)",,,,,
30649448,,Avenue du Général de Gaulle,secondary,False,False,13.043,"LINESTRING (1.7699742 45.2683016, 1.7699773 45.2682867, 1.7699847 45.2682512, 1.7700366 45.2681958)",30,,,,
30649448,,Avenue du Général de Gaulle,secondary,False,True,46.676,"LINESTRING (1.7699742 45.2683016, 1.7699639 45.2684331, 1.7698473 45.2686728, 1.769822 45.2687026)",30,,,,
32388885,,Rue de l'Unité,residential,False,False,49.043,"LINESTRING (1.7693063 45.2684572, 1.7694224 45.2685314, 1.7697698 45.2686917, 1.769822 45.2687026)",,,,,
"[32388884, 790873487]",,"['Rue Marc Eyrolles', 'Rue de la Fontaine Saint-Pierre']",residential,True,False,55.979,"LINESTRING (1.7693063 45.2684572, 1.769323 45.2684334, 1.7699742 45.2683016)",,,,,
