osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,width,junction,access
26374382,Résidence Beausite,residential,False,True,74.696,"LINESTRING (-0.5273047 44.8537574, -0.5274969 44.8536992, -0.5276202 44.8537011, -0.5276463 44.8537167, -0.527706 44.8537524, -0.5277678 44.8538477, -0.5278663 44.853945, -0.5279192 44.8540715)",,,,,
1155860022,Rue du Maréchal Foch,residential,False,False,84.102,"LINESTRING (-0.5273047 44.8537574, -0.5272435 44.8537111, -0.5271759 44.8536729, -0.5268204 44.8535092, -0.5267391 44.8534677, -0.5264301 44.8533275)",2,,,,
"[432370609, 1155860022]",Rue du Maréchal Foch,residential,False,True,187.80900000000003,"LINESTRING (-0.5273047 44.8537574, -0.5275093 44.853936, -0.5276136 44.8540419, -0.5278635 44.8543404, -0.5279418 44.8544164, -0.5280466 44.8544943, -0.5280948 44.8545263, -0.528222 44.8545823, -0.5283434 44.8546287, -0.5284473 44.8546691, -0.5285685 44.8547163, -0.5288072 44.8548157, -0.528988 44.8548972)",2,,,,
39825567,Rue Émile Zola,residential,False,False,36.588,"LINESTRING (-0.5243953 44.8526276, -0.5242437 44.8529386)",,30,,,
441647256,Rue du Maréchal Foch,residential,False,True,79.505,"LINESTRING (-0.5243953 44.8526276, -0.5249655 44.8527931, -0.5253287 44.8528985)",,,,,
575036146,Rue Émile Zola,residential,False,True,112.67399999999999,"LINESTRING (-0.5243953 44.8526276, -0.5245672 44.8523558, -0.5247249 44.8520639, -0.5248137 44.8518997, -0.5248838 44.8517606, -0.5248934 44.851719, -0.524879 44.8516833)",,30,,,
26515827,Rue Jean Raymond Guyon,residential,False,False,103.59299999999999,"LINESTRING (-0.5284493 44.8508615, -0.5284754 44.8509117, -0.528615 44.8511799, -0.5287275 44.8513798, -0.5287316 44.8514331, -0.5287136 44.8514729, -0.5286718 44.8515008, -0.5286131 44.8515299, -0.5283749 44.8516178)",,,6,,
432370259,Rue Émile Zola,residential,True,False,98.285,"LINESTRING (-0.5284493 44.8508615, -0.5283361 44.8508781, -0.5278336 44.8510412, -0.5277947 44.8510529, -0.5274461 44.8511575, -0.5273554 44.8511752, -0.527294 44.8511871)",,,,,
41972543,Chemin de Sallèle,residential,True,False,65.429,"LINESTRING (-0.524879 44.8516833, -0.524831 44.8516731, -0.524765 44.8516606, -0.5243805 44.8515982, -0.5240759 44.8515356)",,30,,,
575036146,Rue Émile Zola,residential,False,False,112.67399999999999,"LINESTRING (-0.524879 44.8516833, -0.5248934 44.851719, -0.5248838 44.8517606, -0.5248137 44.8518997, -0.5247249 44.8520639, -0.5245672 44.8523558, -0.5243953 44.8526276)",,30,,,
432370609,Rue du Maréchal Foch,residential,False,False,63.04299999999999,"LINESTRING (-0.529748 44.8550575, -0.5293045 44.8549934, -0.5292393 44.854984, -0.5291322 44.8549565, -0.528988 44.8548972)",2,,,,
26374382,Résidence Beausite,residential,False,False,74.696,"LINESTRING (-0.5279192 44.8540715, -0.5278663 44.853945, -0.5277678 44.8538477, -0.527706 44.8537524, -0.5276463 44.8537167, -0.5276202 44.8537011, -0.5274969 44.8536992, -0.5273047 44.8537574)",,,,,
26374543,Rue Frédéric Joliot Curie,residential,False,True,81.493,"LINESTRING (-0.5222731 44.8523564, -0.5223705 44.8523483, -0.52263 44.8523292, -0.5229551 44.8523743, -0.5232778 44.8524579)",,30,,,
41972541,Chemin Lescan,residential,True,False,18.789,"LINESTRING (-0.5222731 44.8523564, -0.5222896 44.852434, -0.5223257 44.8525208)",,,,,
1178734598,Petit Chemin de Camparian,residential,False,True,79.802,"LINESTRING (-0.5222731 44.8523564, -0.5222813 44.8522748, -0.5222929 44.8522275, -0.5225739 44.8517802, -0.5226303 44.8516905)",,,,,
1178734598,Petit Chemin de Camparian,residential,False,True,49.85,"LINESTRING (-0.5228546 44.8513405, -0.5231293 44.8509367)",,,,,
1178734598,Petit Chemin de Camparian,residential,False,False,42.751,"LINESTRING (-0.5228546 44.8513405, -0.5228003 44.8514311, -0.5226303 44.8516905)",,,,,
1178734598,Petit Chemin de Camparian,residential,False,False,49.85,"LINESTRING (-0.5231293 44.8509367, -0.5228546 44.8513405)",,,,,
26374494,Rue Pasteur,residential,True,False,194.142,"LINESTRING (-0.5226303 44.8516905, -0.5225574 44.8516768, -0.5202496 44.8512435)",,,,,
1178734598,Petit Chemin de Camparian,residential,False,False,79.80199999999999,"LINESTRING (-0.5226303 44.8516905, -0.5225739 44.8517802, -0.5222929 44.8522275, -0.5222813 44.8522748, -0.5222731 44.8523564)",,,,,
1178734598,Petit Chemin de Camparian,residential,False,True,42.751,"LINESTRING (-0.5226303 44.8516905, -0.5228003 44.8514311, -0.5228546 44.8513405)",,,,,
751836873,Rue Professeur Calmette,residential,True,False,79.35,"LINESTRING (-0.5201974 44.8522849, -0.5208944 44.8522668, -0.5212034 44.8522732)",,,,,
26374506,Rue de l'Union,residential,True,False,115.872,"LINESTRING (-0.5202496 44.8512435, -0.5201997 44.8522399, -0.5201984 44.8522644, -0.5201974 44.8522849)",,30,,,
26374543,Rue Frédéric Joliot Curie,residential,False,False,51.071,"LINESTRING (-0.5240759 44.8515356, -0.5240545 44.8515831, -0.5239574 44.8517979, -0.523932 44.8518505, -0.5239012 44.8519769)",,30,,,
41972543,Chemin de Sallèle,residential,True,False,99.366,"LINESTRING (-0.5240759 44.8515356, -0.5233684 44.8513752, -0.522995 44.8513627, -0.5229218 44.8513523, -0.5229178 44.8513516, -0.5228546 44.8513405)",,30,,,
26374555,Rue Frédéric Joliot Curie,residential,False,False,12.715,"LINESTRING (-0.5232778 44.8524579, -0.5234262 44.8525027)",,30,,,
26374543,Rue Frédéric Joliot Curie,residential,False,False,81.493,"LINESTRING (-0.5232778 44.8524579, -0.5229551 44.8523743, -0.52263 44.8523292, -0.5223705 44.8523483, -0.5222731 44.8523564)",,30,,,
26374543,Rue Frédéric Joliot Curie,residential,False,True,78.187,"LINESTRING (-0.5232778 44.8524579, -0.5233767 44.8524517, -0.5235236 44.852415, -0.5236523 44.8523359, -0.5237811 44.8521899, -0.5239012 44.8519769)",,30,,,
26374555,Rue Frédéric Joliot Curie,residential,False,True,12.715,"LINESTRING (-0.5234262 44.8525027, -0.5232778 44.8524579)",,30,,,
691278972,,residential,False,False,21.337,"LINESTRING (-0.5234262 44.8525027, -0.5233727 44.8526908)",,30,,,
26374555,Rue Frédéric Joliot Curie,residential,False,False,97.65700000000001,"LINESTRING (-0.5234262 44.8525027, -0.5235858 44.8525292, -0.5237218 44.8525275, -0.5238441 44.8524968, -0.5239557 44.8524238, -0.524006 44.8523182, -0.5240051 44.8522101, -0.5239795 44.8521111, -0.5239496 44.8520433, -0.5239012 44.8519769)",,30,,,
26374543,Rue Frédéric Joliot Curie,residential,False,False,78.187,"LINESTRING (-0.5239012 44.8519769, -0.5237811 44.8521899, -0.5236523 44.8523359, -0.5235236 44.852415, -0.5233767 44.8524517, -0.5232778 44.8524579)",,30,,,
26374543,Rue Frédéric Joliot Curie,residential,False,True,51.071,"LINESTRING (-0.5239012 44.8519769, -0.523932 44.8518505, -0.5239574 44.8517979, -0.5240545 44.8515831, -0.5240759 44.8515356)",,30,,,
26374555,Rue Frédéric Joliot Curie,residential,False,True,97.65699999999998,"LINESTRING (-0.5239012 44.8519769, -0.5239496 44.8520433, -0.5239795 44.8521111, -0.5240051 44.8522101, -0.524006 44.8523182, -0.5239557 44.8524238, -0.5238441 44.8524968, -0.5237218 44.8525275, -0.5235858 44.8525292, -0.5234262 44.8525027)",,30,,,
26374562,Le Clos des Cavailles,residential,False,False,90.706,"LINESTRING (-0.5212034 44.8522732, -0.5211737 44.8526752, -0.5211827 44.8527164, -0.5212319 44.8527408, -0.5216955 44.8527542)",,,,,
751836873,Rue Professeur Calmette,residential,True,False,84.843,"LINESTRING (-0.5212034 44.8522732, -0.5215342 44.8522933, -0.5215467 44.8522941, -0.5220379 44.8523341, -0.5221427 44.8523446, -0.5222379 44.8523532, -0.5222731 44.8523564)",,,,,
26374562,Le Clos des Cavailles,residential,False,True,90.706,"LINESTRING (-0.5216955 44.8527542, -0.5212319 44.8527408, -0.5211827 44.8527164, -0.5211737 44.8526752, -0.5212034 44.8522732)",,,,,
39825567,Rue Émile Zola,residential,False,True,36.588,"LINESTRING (-0.5242437 44.8529386, -0.5243953 44.8526276)",,30,,,
39825570,Rue Émile Zola,residential,True,False,198.715,"LINESTRING (-0.5242437 44.8529386, -0.5242306 44.8529879, -0.5242208 44.8530245, -0.5242069 44.8530766, -0.5241918 44.8531454, -0.5241506 44.8533333, -0.5240741 44.8535567, -0.5239962 44.8536972, -0.5239129 44.8538491, -0.5234662 44.8543252, -0.5233754 44.8544467, -0.5233566 44.8544914, -0.5233578 44.8545785)",,,,,
26374578,Rue Ulysse Massias,residential,True,False,161.557,"LINESTRING (-0.5223257 44.8525208, -0.5226264 44.8526845, -0.5229645 44.8527917, -0.523464 44.8528853, -0.5241579 44.8529327, -0.5242437 44.8529386)",,,,,
751836873,Rue Professeur Calmette,residential,True,False,24.625999999999998,"LINESTRING (-0.519885 44.852285, -0.5200062 44.852285, -0.5201974 44.8522849)",,,,,
26374590,Rue Camille Pelletan,residential,True,False,70.529,"LINESTRING (-0.5202871 44.8540618, -0.5202815 44.8540082, -0.5202475 44.8538274, -0.5201965 44.8535087, -0.5201842 44.8534318)",,30,,,
41972542,Rue Camille Pelletan,residential,False,False,158.768,"LINESTRING (-0.5202871 44.8540618, -0.5202571 44.854284, -0.5201979 44.8544318, -0.5201609 44.8545242, -0.520002 44.85492, -0.5198937 44.8551899, -0.5198526 44.8553913, -0.5198406 44.85545)",,,,,
611233276,Chemin Lescan,residential,True,False,99.19200000000001,"LINESTRING (-0.5202871 44.8540618, -0.520999 44.8538805, -0.5214871 44.8537976)",,30,,,
26374571,Chemin Lescan,residential,True,False,78.249,"LINESTRING (-0.5214871 44.8537976, -0.5215767 44.853699, -0.5217527 44.8535233, -0.5218134 44.8534581, -0.5219005 44.8533644, -0.5220119 44.853202)",,,,,
39825572,Rue du Professeur Langevin,residential,False,False,105.26199999999999,"LINESTRING (-0.5214871 44.8537976, -0.5214805 44.8538481, -0.5214566 44.8540296, -0.5214106 44.8542809, -0.5214024 44.8543256, -0.5213642 44.8544691, -0.5213582 44.8544915, -0.5213483 44.8545289, -0.5213501 44.8545449, -0.5213719 44.8547365)",,,,,
39825572,Rue du Professeur Langevin,residential,False,False,108.26100000000001,"LINESTRING (-0.5213719 44.8547365, -0.5213244 44.8547412, -0.521245 44.8547608, -0.5212192 44.8548045, -0.5211744 44.8549059, -0.5211715 44.8549154, -0.5210054 44.855456, -0.5209811 44.8555358, -0.5209567 44.8556157)",,,,,
39825572,Rue du Professeur Langevin,residential,False,True,105.26199999999999,"LINESTRING (-0.5213719 44.8547365, -0.5213501 44.8545449, -0.5213483 44.8545289, -0.5213582 44.8544915, -0.5213642 44.8544691, -0.5214024 44.8543256, -0.5214106 44.8542809, -0.5214566 44.8540296, -0.5214805 44.8538481, -0.5214871 44.8537976)",,,,,
41972540,Rue Charles Péguy,residential,True,False,193.68,"LINESTRING (-0.5213719 44.8547365, -0.5213781 44.8547698, -0.5214013 44.8548128, -0.5214391 44.8548644, -0.5214949 44.8549218, -0.5216304 44.8550017, -0.5217963 44.8550744, -0.5222372 44.8552394, -0.522598 44.8553293, -0.5229871 44.8554152, -0.523472 44.8555141)",,,,,
26374656,Place de la Morlette,tertiary,True,False,6.066,"LINESTRING (-0.5199432 44.8555386, -0.5199374 44.8554842)",1,30,,roundabout,
26374764,Avenue du Président Vincent Auriol,residential,True,False,79.28200000000001,"LINESTRING (-0.5199432 44.8555386, -0.5200294 44.8555436, -0.520261 44.8555719, -0.5207425 44.8556416, -0.5207488 44.8556424, -0.5209322 44.8556663)",,,,,
26374656,Place de la Morlette,tertiary,True,False,8.525,"LINESTRING (-0.5199374 44.8554842, -0.5198406 44.85545)",1,30,,roundabout,
26374656,Place de la Morlette,tertiary,True,False,40.194,"LINESTRING (-0.5198406 44.85545, -0.5193402 44.8553805)",1,30,,roundabout,
41972542,Rue Camille Pelletan,residential,False,True,158.768,"LINESTRING (-0.5198406 44.85545, -0.5198526 44.8553913, -0.5198937 44.8551899, -0.520002 44.85492, -0.5201609 44.8545242, -0.5201979 44.8544318, -0.5202571 44.854284, -0.5202871 44.8540618)",,,,,
26374656,Place de la Morlette,tertiary,True,False,23.733999999999998,"LINESTRING (-0.5193402 44.8553805, -0.5193022 44.8555112, -0.5192952 44.8555373, -0.5192812 44.8555898)",1,30,,roundabout,
26375074,Rue Roger Schwob,tertiary,True,False,148.59300000000002,"LINESTRING (-0.5193402 44.8553805, -0.5192667 44.8553692, -0.5191394 44.8553496, -0.5190462 44.8553269, -0.518955 44.8552906, -0.5187139 44.8551739, -0.518591 44.8551171, -0.517887 44.8547915, -0.5177175 44.85472)",,30,,,
26374656,Place de la Morlette,tertiary,True,False,28.564,"LINESTRING (-0.519423 44.8556957, -0.5195623 44.8557137, -0.519613 44.8557203, -0.5197795 44.8557418)",1,30,,roundabout,
39425790,Rue Camille Pelletan,tertiary,True,False,193.121,"LINESTRING (-0.519423 44.8556957, -0.5194941 44.8557662, -0.5194973 44.8557743, -0.5195253 44.8558462, -0.519519 44.8559131, -0.5195015 44.8559712, -0.5193922 44.8561934, -0.5193477 44.8563132, -0.519272 44.8565768, -0.5192285 44.8568586, -0.5191599 44.8572956, -0.5191503 44.8573846)",,,,,
26374656,Place de la Morlette,tertiary,True,False,29.809,"LINESTRING (-0.5197795 44.8557418, -0.5198352 44.8557394, -0.5198866 44.8557227, -0.5199028 44.8556739, -0.5199432 44.8555386)",1,30,,roundabout,
"[26374712, 1208282951]",,residential,True,False,45.084,"LINESTRING (-0.5251965 44.8564264, -0.525219 44.8563773, -0.525219 44.8563256, -0.5251972 44.8562777, -0.525156 44.8562367, -0.5250993 44.8562063, -0.5250323 44.8561896, -0.5249613 44.856188, -0.5249297 44.8561943, -0.5248929 44.8562016)",,,,roundabout,
26374866,Allée Elsa Triolet,residential,False,False,169.11800000000002,"LINESTRING (-0.5251965 44.8564264, -0.5252536 44.856441, -0.5252823 44.856449, -0.5253493 44.8564676, -0.5254848 44.8565033, -0.5255891 44.8565308, -0.5256556 44.8565483, -0.5259039 44.8565908, -0.52602 44.8566032, -0.5261445 44.8566117, -0.5262781 44.856612, -0.5265058 44.8566124, -0.5265698 44.8566125, -0.5266286 44.8566107, -0.5267957 44.8566054, -0.5270246 44.8566351, -0.5272888 44.8566844)",,30,,,
"[750213460, 26374750]",Avenue du Président Vincent Auriol,residential,True,False,56.614999999999995,"LINESTRING (-0.5248929 44.8562016, -0.5248159 44.8561864, -0.5247279 44.8561542, -0.524703 44.8561451, -0.5246569 44.856131, -0.5245662 44.8561155, -0.5242062 44.8560622)",,,,,
1208282951,,residential,True,False,16.3,"LINESTRING (-0.5248929 44.8562016, -0.5248351 44.8562283, -0.5247909 44.8562658, -0.5247642 44.8563108)",,,,roundabout,
1208282952,,residential,True,False,8.846,"LINESTRING (-0.5247642 44.8563108, -0.5247577 44.8563646, -0.5247664 44.8563894)",,,,roundabout,
26374712,,residential,True,False,20.339,"LINESTRING (-0.5248175 44.8564624, -0.5248671 44.8564916, -0.5249262 44.8565101, -0.5249901 44.8565163, -0.5250539 44.8565098)",,,,roundabout,
"[25762661, 750213462]",Rue Aristide Briand,residential,True,False,81.755,"LINESTRING (-0.5248175 44.8564624, -0.5248312 44.8565245, -0.5248228 44.8565926, -0.5246128 44.8569881, -0.5245226 44.8571579)",,,,,
39761990,Avenue du Président Vincent Auriol,residential,False,True,5.949,"LINESTRING (-0.5209322 44.8556663, -0.5209567 44.8556157)",,,,,
26374764,Avenue du Président Vincent Auriol,residential,True,False,262.402,"LINESTRING (-0.5209322 44.8556663, -0.5211022 44.8556895, -0.5226814 44.8559047, -0.5236305 44.856034, -0.5237607 44.8560512, -0.5242019 44.8561095)",,,,,
39761911,Rue Stéphane Mallarmé,residential,False,False,27.054,"LINESTRING (-0.5209322 44.8556663, -0.5209207 44.8557101, -0.5209028 44.8557784, -0.5208695 44.8559055)",,,,,
39761990,Avenue du Président Vincent Auriol,residential,False,False,5.949,"LINESTRING (-0.5209567 44.8556157, -0.5209322 44.8556663)",,,,,
