osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,junction,tunnel
505620986,,,,secondary,,True,False,15.171,,"LINESTRING (-2.0837158 47.6515648, -2.0837165 47.6515496, -2.0837116 47.6515348, -2.0837015 47.6515213, -2.0836867 47.6515098, -2.0836682 47.6515012, -2.0836472 47.6514959, -2.0836248 47.6514942, -2.0836025 47.6514963, -2.0835817 47.651502)",roundabout,
"[961560897, 44460741]",2,D 164,Avenue du Maréchal Foch,secondary,30,False,True,43.84,,"LINESTRING (-2.0837158 47.6515648, -2.0839039 47.6515941, -2.0840341 47.6516145, -2.0841471 47.6516322, -2.0842859 47.651654)",,
44848424,2,,Rue des Chaffauds,residential,,False,False,99.21100000000001,,"LINESTRING (-2.0831756 47.6530961, -2.083101 47.6530831, -2.0830196 47.6530688, -2.0828645 47.6530307, -2.0821685 47.6528605, -2.0819262 47.6528012)",,
83388683,,D 164,Boulevard de la Liberté,secondary,30,False,False,62.585,,"LINESTRING (-2.0831756 47.6530961, -2.0831732 47.6529664, -2.0831608 47.6526458, -2.0831573 47.6525334)",,
114195944,2,D 164,Boulevard de la Liberté,secondary,30,False,True,243.28300000000004,,"LINESTRING (-2.0831756 47.6530961, -2.0831759 47.6533244, -2.0831742 47.6534355, -2.083173 47.6539079, -2.0831725 47.6543095, -2.0831716 47.6545797, -2.083171 47.6546105, -2.0831807 47.6547257, -2.0831972 47.6548265, -2.0832497 47.6549561, -2.0832939 47.6550535, -2.0833533 47.6551481, -2.0834231 47.6552561)",,
44460737,,,Rue Notre-Dame,living_street,,False,True,11.293,,"LINESTRING (-2.0839191 47.6531706, -2.0839493 47.6532701)",,
44460738,,,Rue des Chaffauds,residential,,True,False,56.343,,"LINESTRING (-2.0839191 47.6531706, -2.0832581 47.6531105, -2.0832191 47.6531037, -2.0831756 47.6530961)",,
44862897,,,Rue Franklin,living_street,,False,False,78.70700000000001,,"LINESTRING (-2.0842596 47.6523616, -2.0842749 47.6519034, -2.0842839 47.6517064, -2.0842846 47.6516825, -2.0842859 47.651654)",,
98514432,,,Rue de Fleurimont,residential,,False,True,119.83500000000001,,"LINESTRING (-2.0842596 47.6523616, -2.0854342 47.6524969, -2.0857637 47.6525349, -2.0857925 47.6525382, -2.0858366 47.6525431)",,
44460737,,,Rue Notre-Dame,living_street,,False,False,183.31599999999997,,"LINESTRING (-2.0837041 47.6548928, -2.0838809 47.6544834, -2.0838947 47.6544514, -2.0839259 47.6543152, -2.0839292 47.6543007, -2.0839956 47.6540148, -2.0840032 47.6539497, -2.0839886 47.653439, -2.0839493 47.6532701)",,
44848426,,,Rue Notre-Dame,residential,,False,True,46.837,,"LINESTRING (-2.0837041 47.6548928, -2.0835891 47.6551223, -2.0835559 47.6551753, -2.0835209 47.655206, -2.0834231 47.6552561)",,
44848427,,,Rue Thiers,residential,30,False,True,122.475,,"LINESTRING (-2.0837041 47.6548928, -2.0837372 47.654893, -2.0837746 47.6549006, -2.0839708 47.6549284, -2.0840907 47.6549272, -2.084283 47.6548736, -2.084382 47.6548277, -2.0844339 47.654796, -2.0846977 47.6544749, -2.0848602 47.6543055)",,
"[961560897, 44460741]",2,D 164,Avenue du Maréchal Foch,secondary,30,False,False,43.839999999999996,,"LINESTRING (-2.0842859 47.651654, -2.0841471 47.6516322, -2.0840341 47.6516145, -2.0839039 47.6515941, -2.0837158 47.6515648)",,
44460741,,D 164,Avenue du Maréchal Foch,secondary,30,False,True,82.941,,"LINESTRING (-2.0842859 47.651654, -2.0845924 47.6517014, -2.0852417 47.6518018, -2.0853683 47.6518008)",,
44862897,,,Rue Franklin,living_street,,False,True,78.70700000000001,,"LINESTRING (-2.0842859 47.651654, -2.0842846 47.6516825, -2.0842839 47.6517064, -2.0842749 47.6519034, -2.0842596 47.6523616)",,
44462980,,,Rue des Jardins,residential,,True,False,38.295,,"LINESTRING (-2.0837358 47.6525999, -2.0842467 47.6525871)",,
44819597,,,Rue Notre-Dame,living_street,,True,False,64.927,,"LINESTRING (-2.0837358 47.6525999, -2.0839191 47.6531706)",,
44848423,,,Rue Franklin,residential,,True,False,72.571,,"LINESTRING (-2.0842347 47.6532397, -2.0842467 47.6525871)",,
248579386,,,Rue du Moulinet,residential,30,False,False,21.643,,"LINESTRING (-2.0842347 47.6532397, -2.0839493 47.6532701)",,
248579386,,,Rue du Moulinet,residential,30,False,True,72.44,,"LINESTRING (-2.0842347 47.6532397, -2.0851904 47.6531399)",,
44460737,,,Rue Notre-Dame,living_street,,False,False,11.293,,"LINESTRING (-2.0839493 47.6532701, -2.0839191 47.6531706)",,
248579386,,,Rue du Moulinet,residential,30,False,True,21.643,,"LINESTRING (-2.0839493 47.6532701, -2.0842347 47.6532397)",,
44460737,,,Rue Notre-Dame,living_street,,False,True,183.31600000000003,,"LINESTRING (-2.0839493 47.6532701, -2.0839886 47.653439, -2.0840032 47.6539497, -2.0839956 47.6540148, -2.0839292 47.6543007, -2.0839259 47.6543152, -2.0838947 47.6544514, -2.0838809 47.6544834, -2.0837041 47.6548928)",,
44848421,2,D 164,Rue de la Barre,secondary,50,False,True,16.411,,"LINESTRING (-2.0834231 47.6552561, -2.0834876 47.6553296, -2.0835293 47.6553851)",,
44848426,,,Rue Notre-Dame,residential,,False,False,46.837,,"LINESTRING (-2.0834231 47.6552561, -2.0835209 47.655206, -2.0835559 47.6551753, -2.0835891 47.6551223, -2.0837041 47.6548928)",,
114195944,2,D 164,Boulevard de la Liberté,secondary,30,False,False,243.283,,"LINESTRING (-2.0834231 47.6552561, -2.0833533 47.6551481, -2.0832939 47.6550535, -2.0832497 47.6549561, -2.0831972 47.6548265, -2.0831807 47.6547257, -2.083171 47.6546105, -2.0831716 47.6545797, -2.0831725 47.6543095, -2.083173 47.6539079, -2.0831742 47.6534355, -2.0831759 47.6533244, -2.0831756 47.6530961)",,
44848427,,,Rue Thiers,residential,30,False,False,122.47499999999998,,"LINESTRING (-2.0848602 47.6543055, -2.0846977 47.6544749, -2.0844339 47.654796, -2.084382 47.6548277, -2.084283 47.6548736, -2.0840907 47.6549272, -2.0839708 47.6549284, -2.0837746 47.6549006, -2.0837372 47.654893, -2.0837041 47.6548928)",,
44848427,,,Rue Thiers,residential,30,False,True,77.59,,"LINESTRING (-2.0848602 47.6543055, -2.0849181 47.6542406, -2.0851491 47.6539938, -2.0853222 47.6537367, -2.0853517 47.653693)",,
80363434,,,Rue de Saint-Conwoïon,residential,,True,False,146.644,,"LINESTRING (-2.0848602 47.6543055, -2.0849175 47.6543159, -2.0858096 47.6544589, -2.0867644 47.654612)",,
44835887,,,Rue Franklin,residential,,True,False,25.093,,"LINESTRING (-2.0842467 47.6525871, -2.0842596 47.6523616)",,
61486050,,,Rue de Vannes,residential,,False,False,77.221,,"LINESTRING (-2.0884898 47.6473567, -2.0885774 47.6473676, -2.0886196 47.6473729, -2.0888694 47.6474041, -2.0890029 47.6474098, -2.0895134 47.6473947)",,
61490178,2,D 775,Quai Surcouf,primary,50,False,False,154.435,,"LINESTRING (-2.0884898 47.6473567, -2.0884025 47.6474865, -2.088221 47.6477562, -2.0880678 47.6479838, -2.0880239 47.6480479, -2.0877556 47.6484396, -2.0876316 47.6486195)",,
142786670,,,Quai Duguay-Trouin,residential,30,False,False,23.632,,"LINESTRING (-2.0845891 47.6481853, -2.0845068 47.6482922, -2.0844244 47.6483657)",,
"[1229147441, 142786660, 177353254]",,,Quai Duguay-Trouin,residential,30,False,"[False, True]",26.667,yes,"LINESTRING (-2.0845891 47.6481853, -2.0846355 47.648119, -2.0847148 47.6480107, -2.0847483 47.6479709)",,
458844491,,,Quai de Brest,residential,30,False,True,45.163,,"LINESTRING (-2.0845891 47.6481853, -2.0846523 47.6482067, -2.0851239 47.6483728)",,
"[61490123, 859382388, 859382389]",,,Quai Amiral de la Grandière,residential,30,True,False,143.846,,"LINESTRING (-2.0847483 47.6479709, -2.0847745 47.64798, -2.0852273 47.6481377, -2.0852537 47.6481462, -2.0857179 47.6482806, -2.0862496 47.6484508, -2.0864072 47.6484825, -2.086498 47.6484678)",,
"[1229147441, 142786660, 177353254]",,,Quai Duguay-Trouin,residential,30,False,"[False, True]",26.667,yes,"LINESTRING (-2.0847483 47.6479709, -2.0847148 47.6480107, -2.0846355 47.648119, -2.0845891 47.6481853)",,
1230408623,,,,residential,,False,True,11.302,,"LINESTRING (-2.0889205 47.6511468, -2.0888863 47.6510478)",,
99340076,,,Rue Victor Hugo,residential,30,False,False,145.78000000000003,,"LINESTRING (-2.0889205 47.6511468, -2.0888896 47.6511527, -2.0888487 47.6511518, -2.0886616 47.6511296, -2.0884444 47.6510996, -2.0876895 47.6509981, -2.0871506 47.6509257, -2.0870111 47.6509074)",,
99340078,,,Rue Joseph Lamour de Caslou,residential,30,True,False,149.17499999999998,,"LINESTRING (-2.0889205 47.6511468, -2.088944 47.6511359, -2.0889714 47.651122, -2.0889882 47.6511039, -2.0890036 47.6510858, -2.0890177 47.6510655, -2.0890333 47.6510234, -2.0891658 47.6505941, -2.0892122 47.6504468, -2.0893185 47.6501458, -2.0893956 47.6499281, -2.089422 47.6498897, -2.0894391 47.6498657)",,
"[61486051, 61486043, 61486046]",,,"['Grande Rue', 'Pont de la Ville']",residential,50,False,False,71.686,yes,"LINESTRING (-2.0852741 47.6479261, -2.0852495 47.6479597, -2.0851663 47.6480734, -2.0849683 47.6483541, -2.0849314 47.6484464, -2.0849118 47.6485193)",,
61490170,,,Rue du Port,living_street,,True,False,62.028,,"LINESTRING (-2.0852741 47.6479261, -2.0852828 47.6479135, -2.0856096 47.647438, -2.085622 47.6474199)",,
44820460,,D 164,Rue des Douves,secondary,30,False,False,63.54800000000001,,"LINESTRING (-2.0858515 47.6512299, -2.0858239 47.6512948, -2.0857272 47.6515521, -2.0856947 47.6516386, -2.0856601 47.6516842, -2.0855454 47.6517447)",,
44820460,,D 164,Rue des Douves,secondary,30,False,True,49.678,,"LINESTRING (-2.0858515 47.6512299, -2.085934 47.6510223, -2.0860051 47.6508432, -2.0860228 47.6507983)",,
61490139,,,Rue des États,living_street,,True,False,83.086,,"LINESTRING (-2.0858515 47.6512299, -2.0857844 47.6512137, -2.0856337 47.6511925, -2.0852577 47.6511302, -2.0851779 47.6511173, -2.084887 47.6510669, -2.0847749 47.6510517)",,
61486040,,,Rue du Capitaine Martin,residential,30,False,False,94.674,,"LINESTRING (-2.0874379 47.6492035, -2.0873896 47.6492802, -2.0873786 47.6493405, -2.0873535 47.6494783, -2.0873266 47.6496257, -2.0873037 47.6497765, -2.0872723 47.6499457, -2.0872488 47.6500423)",,
176677533,2,,Quai de Brest,tertiary,30,False,True,36.429,,"LINESTRING (-2.0874379 47.6492035, -2.0871513 47.6490782, -2.0870286 47.6490266)",,
"[188254145, 919859206, 437215727]",,,Rue Lucien Poulard,tertiary,30,False,False,154.75900000000001,,"LINESTRING (-2.0874379 47.6492035, -2.0875895 47.649243, -2.0876862 47.6492681, -2.088083 47.6494021, -2.0889875 47.6497073, -2.0891753 47.6497739, -2.089292 47.6498156)",,
61490181,,,Place du Parlement,residential,,False,True,50.163,,"LINESTRING (-2.0847749 47.6510517, -2.0847947 47.6510155, -2.0848021 47.6510004, -2.0849815 47.6506832, -2.084988 47.65067, -2.0850115 47.6506297)",,
919859222,,,Rue des États,residential,,True,False,45.821,,"LINESTRING (-2.0847749 47.6510517, -2.084449 47.6509838, -2.0841956 47.6509199)",,
38895203,,,Quai Jean Bart,residential,50,False,False,78.35,,"LINESTRING (-2.0874962 47.6470505, -2.0870383 47.647684)",,
61486039,,,Rue du Plessis,living_street,20,False,False,73.094,,"LINESTRING (-2.0874962 47.6470505, -2.0874038 47.6470135, -2.0868815 47.6467835, -2.086677 47.6466935)",,
61486040,,,Rue du Capitaine Martin,residential,30,False,True,97.90299999999999,,"LINESTRING (-2.0870111 47.6509074, -2.0870215 47.6508681, -2.087044 47.6508259, -2.0870901 47.6506493, -2.0871247 47.6505153, -2.0871629 47.650355, -2.0872039 47.6502099, -2.0872387 47.6500853, -2.0872488 47.6500423)",,
61490172,,,Rue Victor Hugo,residential,30,False,False,75.529,,"LINESTRING (-2.0870111 47.6509074, -2.0869698 47.650906, -2.0869336 47.6509087, -2.0869028 47.6509137, -2.0868558 47.6509173, -2.0860746 47.6508069, -2.0860228 47.6507983)",,
99340076,,,Rue Victor Hugo,residential,30,False,True,145.78,,"LINESTRING (-2.0870111 47.6509074, -2.0871506 47.6509257, -2.0876895 47.6509981, -2.0884444 47.6510996, -2.0886616 47.6511296, -2.0888487 47.6511518, -2.0888896 47.6511527, -2.0889205 47.6511468)",,
956054592,,,Place de la Duchesse Anne,unclassified,,False,True,9.873,,"LINESTRING (-2.0850115 47.6506297, -2.0848838 47.6506077)",,
61490181,,,Place du Parlement,residential,,False,False,50.163000000000004,,"LINESTRING (-2.0850115 47.6506297, -2.084988 47.65067, -2.0849815 47.6506832, -2.0848021 47.6510004, -2.0847947 47.6510155, -2.0847749 47.6510517)",,
285929244,,,Rue Victor Hugo,residential,,True,False,78.039,,"LINESTRING (-2.0850115 47.6506297, -2.0850703 47.6506402, -2.0859442 47.6507852, -2.0860228 47.6507983)",,
61486050,,,Rue de Vannes,residential,,False,True,36.098,,"LINESTRING (-2.0899938 47.6473706, -2.0899031 47.647374, -2.0898241 47.6473809, -2.0895134 47.6473947)",,
61486044,,,Rue de l'Union,residential,50,False,True,15.088,,"LINESTRING (-2.0866707 47.6483154, -2.0868545 47.6483709)",,
38895203,,,Quai Jean Bart,residential,50,False,True,75.646,,"LINESTRING (-2.0866707 47.6483154, -2.0867038 47.6482082, -2.0867875 47.6480625, -2.0868158 47.6480133, -2.0870383 47.647684)",,
285929245,,,Rue de l'Union,residential,50,True,False,113.271,,"LINESTRING (-2.0866707 47.6483154, -2.086534 47.6482861, -2.0862709 47.6482157, -2.0852741 47.6479261)",,
44820460,,D 164,Rue des Douves,secondary,30,False,False,49.678,,"LINESTRING (-2.0860228 47.6507983, -2.0860051 47.6508432, -2.085934 47.6510223, -2.0858515 47.6512299)",,
44820460,,D 164,Rue des Douves,secondary,30,False,True,106.35699999999999,,"LINESTRING (-2.0860228 47.6507983, -2.086038 47.6507605, -2.0861572 47.6504638, -2.0862286 47.6502858, -2.0862877 47.6501387, -2.0863709 47.6499218, -2.0863891 47.6498742)",,
61490172,,,Rue Victor Hugo,residential,30,False,True,75.529,,"LINESTRING (-2.0860228 47.6507983, -2.0860746 47.6508069, -2.0868558 47.6509173, -2.0869028 47.6509137, -2.0869336 47.6509087, -2.0869698 47.650906, -2.0870111 47.6509074)",,
142786665,,,Rue des Chambots,residential,,False,True,25.057,,"LINESTRING (-2.0838953 47.6494885, -2.08402 47.6492794)",,
422848291,,,Rue des Moulins,residential,,False,False,50.564,,"LINESTRING (-2.0838953 47.6494885, -2.0833107 47.6494505, -2.0832821 47.6494381, -2.0832368 47.6494187)",,
422848291,,,Rue des Moulins,residential,,False,True,37.72,,"LINESTRING (-2.0838953 47.6494885, -2.0843139 47.6495175, -2.084388 47.6495423)",,
61486041,2,D 67,Quai Saint-Jacques,primary,50,False,False,73.165,,"LINESTRING (-2.0832368 47.6494187, -2.0827712 47.6498284, -2.0826359 47.6499373)",,
"[61486041, 919859202]",2,D 67,Quai Saint-Jacques,primary,50,False,True,147.092,,"LINESTRING (-2.0832368 47.6494187, -2.083317 47.6493511, -2.0840289 47.6487352, -2.0842138 47.648572, -2.0844244 47.6483657)",,
422848291,,,Rue des Moulins,residential,,False,True,50.564,,"LINESTRING (-2.0832368 47.6494187, -2.0832821 47.6494381, -2.0833107 47.6494505, -2.0838953 47.6494885)",,
188254142,2,D 164,Quai de Brest,primary,30,False,True,13.233,,"LINESTRING (-2.0858388 47.6486842, -2.0856709 47.6486472)",,
61490192,,,Rue Du Guesclin,living_street,,True,False,39.897999999999996,,"LINESTRING (-2.0858388 47.6486842, -2.0858147 47.6487464, -2.0857044 47.6490314)",,
"[458844493, 188254142]","['2', '3']",D 164,Quai de Brest,primary,30,False,False,68.028,,"LINESTRING (-2.0858388 47.6486842, -2.0859468 47.6487085, -2.0862741 47.648789, -2.08651 47.6488507, -2.0866873 47.6489017)",,
44820460,,D 164,Rue des Douves,secondary,30,False,False,21.799,,"LINESTRING (-2.0864479 47.6496822, -2.0863891 47.6498742)",,
"[1122582475, 44820460]",,D 164,Rue des Douves,secondary,30,False,True,67.418,,"LINESTRING (-2.0864479 47.6496822, -2.0866436 47.649213, -2.0866879 47.649164, -2.0867518 47.64912)",,
44820460,,D 164,Rue des Douves,secondary,30,False,True,21.799,,"LINESTRING (-2.0863891 47.6498742, -2.0864479 47.6496822)",,
39367046,,,Rue de la Cale aux Huîtres,residential,30,True,False,67.08,,"LINESTRING (-2.0863891 47.6498742, -2.0865047 47.649899, -2.0871154 47.6500221, -2.0872488 47.6500423)",,
44820460,,D 164,Rue des Douves,secondary,30,False,False,106.357,,"LINESTRING (-2.0863891 47.6498742, -2.0863709 47.6499218, -2.0862877 47.6501387, -2.0862286 47.6502858, -2.0861572 47.6504638, -2.086038 47.6507605, -2.0860228 47.6507983)",,
142786665,,,Rue des Chambots,residential,,False,False,25.057,,"LINESTRING (-2.08402 47.6492794, -2.0838953 47.6494885)",,
61490150,,,Rue du Port Nihan,residential,,False,True,63.506,,"LINESTRING (-2.08402 47.6492794, -2.0844965 47.6492881, -2.0848621 47.649331)",,
"[142786665, 61490130]",,,Rue des Chambots,residential,,False,True,84.449,,"LINESTRING (-2.08402 47.6492794, -2.0842383 47.6489717, -2.0846731 47.649013, -2.0848537 47.6490282)",,building_passage
61486039,,,Rue du Plessis,living_street,20,False,True,73.094,,"LINESTRING (-2.086677 47.6466935, -2.0868815 47.6467835, -2.0874038 47.6470135, -2.0874962 47.6470505)",,
61490129,,,Rue du Jeu de Paume,residential,,True,False,97.84899999999999,,"LINESTRING (-2.086677 47.6466935, -2.0860082 47.6472428, -2.0857688 47.6471906)",,
61490192,,,Rue Du Guesclin,living_street,,True,False,11.772,,"LINESTRING (-2.0856789 47.6492496, -2.0856678 47.6493552)",,
61490127,,,Rue Beaumanoir,living_street,30,False,True,61.39,,"LINESTRING (-2.0856789 47.6492496, -2.0856417 47.6492499, -2.0856012 47.6492502, -2.0853751 47.6492518, -2.0853236 47.6492516, -2.0848594 47.6492494)",,
61490166,2,,Rue Jeanne d'Arc,residential,,True,False,60.962999999999994,,"LINESTRING (-2.0856407 47.6496124, -2.0856919 47.6496176, -2.0863653 47.6496751, -2.0864023 47.6496783, -2.0864479 47.6496822)",,
61490202,,,Rue Jeanne d'Arc,residential,,False,True,58.919999999999995,,"LINESTRING (-2.0856407 47.6496124, -2.0849146 47.649556, -2.0848602 47.6495481)",,
126079945,,,Rue Duguesclin,residential,,True,False,128.41199999999998,,"LINESTRING (-2.0856407 47.6496124, -2.0856384 47.6496533, -2.0856224 47.6497751, -2.0855736 47.6498074, -2.0854714 47.6498295, -2.0851241 47.6502741, -2.0850907 47.6503169, -2.0848838 47.6506077)",,
458844492,,,Rue Duguesclin,living_street,,False,True,28.671999999999997,,"LINESTRING (-2.0856407 47.6496124, -2.0856479 47.6495443, -2.0856626 47.6494049, -2.0856678 47.6493552)",,
422848291,,,Rue des Moulins,residential,,False,False,37.72,,"LINESTRING (-2.084388 47.6495423, -2.0843139 47.6495175, -2.0838953 47.6494885)",,
38895203,,,Quai Jean Bart,residential,50,False,True,78.35,,"LINESTRING (-2.0870383 47.647684, -2.0874962 47.6470505)",,
38895203,,,Quai Jean Bart,residential,50,False,False,75.646,,"LINESTRING (-2.0870383 47.647684, -2.0868158 47.6480133, -2.0867875 47.6480625, -2.0867038 47.6482082, -2.0866707 47.6483154)",,
61490202,,,Rue Jeanne d'Arc,residential,,False,False,58.919999999999995,,"LINESTRING (-2.0848602 47.6495481, -2.0849146 47.649556, -2.0856407 47.6496124)",,
61490127,,,Rue Beaumanoir,living_street,30,False,False,61.39,,"LINESTRING (-2.0848594 47.6492494, -2.0853236 47.6492516, -2.0853751 47.6492518, -2.0856012 47.6492502, -2.0856417 47.6492499, -2.0856789 47.6492496)",,
"[142786665, 61490130]",,,Rue des Chambots,residential,,False,False,84.449,,"LINESTRING (-2.0848537 47.6490282, -2.0846731 47.649013, -2.0842383 47.6489717, -2.08402 47.6492794)",,building_passage
61490192,,,Rue Du Guesclin,living_street,,True,False,24.338,,"LINESTRING (-2.0857044 47.6490314, -2.0856789 47.6492496)",,
61490160,,,Rue des Monnaies,living_street,,False,False,66.12,,"LINESTRING (-2.0857044 47.6490314, -2.0851842 47.6488937, -2.0848695 47.6488425)",,
61490170,,,Rue du Port,living_street,,True,False,27.767,,"LINESTRING (-2.085622 47.6474199, -2.0857688 47.6471906)",,
61490177,,,Rue Saint-Pierre,residential,20,True,False,110.08800000000001,,"LINESTRING (-2.085622 47.6474199, -2.0862128 47.6475269, -2.0869517 47.6476675, -2.0870383 47.647684)",,
61490150,,,Rue du Port Nihan,residential,,False,False,63.506,,"LINESTRING (-2.0848621 47.649331, -2.0844965 47.6492881, -2.08402 47.6492794)",,
159101038,,D 65,Avenue de la Gare,tertiary,30,False,False,101.171,,"LINESTRING (-2.0879442 47.6523131, -2.0880848 47.652338, -2.0882928 47.6523748, -2.0885877 47.652424, -2.0886395 47.6524459, -2.0886745 47.6524706, -2.0887032 47.6525059, -2.0887018 47.6525363, -2.0886968 47.6525771, -2.0886828 47.6526534, -2.0886675 47.6527366, -2.088665 47.6527812, -2.0886752 47.6528146, -2.0886966 47.6528476)",,
159101038,,D 65,Avenue de la Gare,tertiary,30,False,True,146.38299999999998,,"LINESTRING (-2.0879442 47.6523131, -2.0877356 47.6522779, -2.087423 47.6522231, -2.0874171 47.6522221, -2.0864915 47.6520625, -2.0863363 47.6520351, -2.0861416 47.6520016, -2.0860512 47.6519861)",,
80363431,,,Rue Lesage,residential,50,False,True,31.095000000000002,,"LINESTRING (-2.0880452 47.6548258, -2.0882669 47.6546744, -2.0883059 47.6546564, -2.0883489 47.6546365)",,
514255837,,,Rue de Saint-Conwoïon,residential,,False,True,42.056,,"LINESTRING (-2.0880452 47.6548258, -2.08801 47.6548204, -2.0879437 47.6548101, -2.0874987 47.654739)",,
961560893,,,Avenue de Beaumont,residential,30,False,True,75.664,,"LINESTRING (-2.0890264 47.6551386, -2.0889198 47.6550854, -2.0884446 47.6547117, -2.0883489 47.6546365)",,
44848427,,,Rue Thiers,residential,30,False,False,57.744,,"LINESTRING (-2.085623 47.6530944, -2.0855624 47.6532653, -2.0854153 47.6535943)",,
44848427,,,Rue Thiers,residential,30,False,True,63.355999999999995,,"LINESTRING (-2.085623 47.6530944, -2.0858142 47.6525989, -2.0858366 47.6525431)",,
248579386,,,Rue du Moulinet,residential,30,False,False,32.829,,"LINESTRING (-2.085623 47.6530944, -2.0855644 47.6531052, -2.0851904 47.6531399)",,
