osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,junction,bridge
25969352,Rue du 19 Mars 1962,tertiary,False,False,207.54300000000003,"LINESTRING (-0.6004232 44.7306794, -0.600337 44.7306667, -0.5997442 44.7304851, -0.5995569 44.7304277, -0.5994563 44.7304113, -0.5993297 44.7304023, -0.5992358 44.7304147, -0.599149 44.7304354, -0.5990382 44.7304984, -0.5988828 44.7305867, -0.5988404 44.7306052, -0.5987074 44.7306342, -0.5984865 44.7306396, -0.598346 44.730643, -0.5980879 44.7306394, -0.5979653 44.7306405)",,,,,
56030965,Avenue de Gradignan,tertiary,False,True,370.522,"LINESTRING (-0.6004232 44.7306794, -0.6005288 44.730686, -0.60067 44.730687, -0.6015836 44.7305994, -0.6016964 44.7305859, -0.6018296 44.7305699, -0.6020642 44.7305567, -0.6022143 44.730555, -0.6023615 44.7305696, -0.6028195 44.7306543, -0.6030932 44.7307149, -0.6040759 44.7309434, -0.6042122 44.7309751, -0.6049519 44.7311923)",D 109,30,,,
172339412,Cours du Maréchal Leclerc,secondary,False,True,101.55000000000001,"LINESTRING (-0.6004232 44.7306794, -0.6003892 44.7307445, -0.600291 44.7309597, -0.6001075 44.7313618, -0.60004 44.7315507)",D 651,,,,
605005427,Cours du Maréchal Leclerc,secondary,False,False,81.20899999999999,"LINESTRING (-0.6004232 44.7306794, -0.6004674 44.7305798, -0.6006018 44.7303123, -0.6006388 44.73026, -0.6007183 44.7301194, -0.6007571 44.7299905)",D 651,,,,
58646554,Avenue de Bordeaux,secondary,False,False,29.203,"LINESTRING (-0.599678 44.7331855, -0.5997471 44.7329275)",D 651,,2,,
672352934,,residential,True,False,18.763,"LINESTRING (-0.599678 44.7331855, -0.5997679 44.7331442, -0.5998217 44.7331366, -0.5998958 44.7331473)",,,,,
58646554,Avenue de Bordeaux,secondary,False,True,29.203,"LINESTRING (-0.5997471 44.7329275, -0.599678 44.7331855)",D 651,,2,,
25891199,Rue de Luxeau,residential,False,False,27.201,"LINESTRING (-0.5997471 44.7329275, -0.5998533 44.7330631, -0.5998958 44.7331473)",,,,,
25969354,,tertiary,False,False,92.70299999999999,"LINESTRING (-0.5997471 44.7329275, -0.59968 44.7328543, -0.5991473 44.7325383, -0.5991237 44.7325243, -0.5988714 44.7323778)",D 651e2,,,,
172339412,Cours du Maréchal Leclerc,secondary,False,False,154.83300000000003,"LINESTRING (-0.5997471 44.7329275, -0.5997829 44.7327534, -0.5998722 44.7323355, -0.5999092 44.7321625, -0.5999532 44.7319568, -0.5999726 44.731866, -0.5999884 44.7317922, -0.6000102 44.7316899, -0.6000127 44.7316786, -0.60004 44.7315507)",D 651,,,,
26212641,Rue Lucien Boyer,residential,False,False,240.48899999999998,"LINESTRING (-0.60004 44.7315507, -0.6008729 44.7316791, -0.6018172 44.7316725, -0.602008 44.7316711, -0.6021687 44.73167, -0.6025112 44.7317661, -0.6023254 44.7321172)",,,,,
172339412,Cours du Maréchal Leclerc,secondary,False,False,101.55000000000001,"LINESTRING (-0.60004 44.7315507, -0.6001075 44.7313618, -0.600291 44.7309597, -0.6003892 44.7307445, -0.6004232 44.7306794)",D 651,,,,
172339412,Cours du Maréchal Leclerc,secondary,False,True,154.833,"LINESTRING (-0.60004 44.7315507, -0.6000127 44.7316786, -0.6000102 44.7316899, -0.5999884 44.7317922, -0.5999726 44.731866, -0.5999532 44.7319568, -0.5999092 44.7321625, -0.5998722 44.7323355, -0.5997829 44.7327534, -0.5997471 44.7329275)",D 651,,,,
592071529,Cours du Maréchal Leclerc,secondary,True,False,99.22200000000001,"LINESTRING (-0.6007571 44.7299905, -0.6007879 44.7299284, -0.6008 44.7298711, -0.6007982 44.7297438, -0.6007792 44.7296612, -0.6007334 44.7294767, -0.6007071 44.7293604, -0.6006555 44.7292095, -0.6006376 44.7291443, -0.6006293 44.7291142)",D 651,50,,,
605005427,Cours du Maréchal Leclerc,secondary,False,True,81.20899999999999,"LINESTRING (-0.6007571 44.7299905, -0.6007183 44.7301194, -0.6006388 44.73026, -0.6006018 44.7303123, -0.6004674 44.7305798, -0.6004232 44.7306794)",D 651,,,,
26341820,Rue de la Cure,residential,False,False,171.23700000000002,"LINESTRING (-0.6021978 44.7275866, -0.6022327 44.7276462, -0.6022708 44.7276859, -0.6026146 44.727832, -0.6032966 44.7281218, -0.6039178 44.7284953)",,,,,
700977177,Cours Gambetta,tertiary,False,False,69.758,"LINESTRING (-0.6021978 44.7275866, -0.6023812 44.7275553, -0.6028691 44.727472, -0.603052 44.7274291)",D 214,,,,
700977177,Cours Gambetta,tertiary,False,True,128.246,"LINESTRING (-0.6021978 44.7275866, -0.6019458 44.7276352, -0.6018582 44.7276542, -0.6017003 44.7277097, -0.6015947 44.7277547, -0.6014809 44.7278165, -0.6013604 44.7278981, -0.6012602 44.7280058, -0.601163 44.7281176, -0.6011377 44.7281771, -0.6010776 44.7283182)",D 214,,,,
34200869,Impasse du Clos des Peyreyres,residential,False,True,93.862,"LINESTRING (-0.5937108 44.7280313, -0.5937615 44.7280282, -0.5941177 44.7281434, -0.594312 44.7278981, -0.5944367 44.727666)",,,,,
56024060,Chemin de Branon,residential,False,False,239.90300000000002,"LINESTRING (-0.5937108 44.7280313, -0.5937579 44.7279586, -0.5938096 44.7276269, -0.5939706 44.7270862, -0.5940371 44.7268914, -0.5940709 44.726613, -0.5939928 44.725952, -0.5939872 44.7259043)",,50,,,
56024049,Rue Condorcet,residential,False,False,66.023,"LINESTRING (-0.5939872 44.7259043, -0.5944818 44.725931, -0.5946878 44.7261229)",,50,,,
56024060,Chemin de Branon,residential,False,False,96.49300000000001,"LINESTRING (-0.5939872 44.7259043, -0.5936484 44.7251199, -0.5936289 44.7250747)",,50,,,
56024060,Chemin de Branon,residential,False,True,239.90300000000002,"LINESTRING (-0.5939872 44.7259043, -0.5939928 44.725952, -0.5940709 44.726613, -0.5940371 44.7268914, -0.5939706 44.7270862, -0.5938096 44.7276269, -0.5937579 44.7279586, -0.5937108 44.7280313)",,50,,,
25923935,,tertiary,False,False,93.413,"LINESTRING (-0.5966145 44.7276712, -0.5966794 44.7276063, -0.5967325 44.7275532, -0.5967791 44.7275065, -0.5968342 44.7274568, -0.597207 44.7271209, -0.5972363 44.7271032, -0.5972815 44.7270897, -0.5973341 44.72709, -0.597401 44.7270902)",D 651E3,,,,
25923935,,tertiary,False,True,148.85,"LINESTRING (-0.5966145 44.7276712, -0.5962604 44.7280371, -0.5958741 44.7283408, -0.5954718 44.728663, -0.5954208 44.7287038)",D 651E3,,,,
125855287,Rue René Cassin,residential,False,True,247.164,"LINESTRING (-0.5966145 44.7276712, -0.5954455 44.7269917, -0.5953318 44.726981, -0.5951612 44.72702, -0.5946231 44.7269722, -0.5946477 44.7266309, -0.5946543 44.7265396, -0.5946631 44.7264173)",,50,,,
25923935,,tertiary,False,False,142.661,"LINESTRING (-0.5940885 44.7295696, -0.5948487 44.7290604, -0.5952373 44.7288181, -0.5954208 44.7287038)",D 651E3,,,,
55975843,Chemin de Branon,unclassified,True,False,59.991,"LINESTRING (-0.5940885 44.7295696, -0.5939271 44.729254, -0.5938638 44.7290553)",,50,,,
25952996,Les Peyreres,tertiary,True,False,53.575,"LINESTRING (-0.5944265 44.729987, -0.5941274 44.7296088, -0.594112 44.7295914, -0.5940885 44.7295696)",D 651e2,,,,
552607986,Rue Jules Guesde,tertiary,False,False,82.844,"LINESTRING (-0.5944265 44.729987, -0.5946051 44.7301882, -0.5946327 44.7302373, -0.5947971 44.7305299, -0.5949126 44.7306424)",D 651e2,,,,
56139723,Avenue de la Duragne,tertiary,False,False,44.357,"LINESTRING (-0.5938399 44.7318231, -0.5935035 44.7321425)",,,2,,
56139723,Avenue de la Duragne,tertiary,False,True,95.023,"LINESTRING (-0.5938399 44.7318231, -0.5944957 44.7311067)",,,2,,
25969428,Allée du Port,residential,False,False,82.502,"LINESTRING (-0.5938399 44.7318231, -0.5943626 44.7320667, -0.5946277 44.7321903, -0.594728 44.7322042)",,,,,
56139723,Avenue de la Duragne,tertiary,False,False,48.78,"LINESTRING (-0.5949126 44.7306424, -0.59489 44.7306686, -0.5948142 44.7307563, -0.5946763 44.7309062, -0.5945807 44.7310123)",,,2,,
552607986,Rue Jules Guesde,tertiary,False,False,138.341,"LINESTRING (-0.5949126 44.7306424, -0.5950791 44.7306964, -0.5958413 44.7308312, -0.5959617 44.7308648, -0.5962754 44.7309518, -0.5964281 44.7310003, -0.5965697 44.7310341)",D 651e2,,,,
552607986,Rue Jules Guesde,tertiary,False,True,82.844,"LINESTRING (-0.5949126 44.7306424, -0.5947971 44.7305299, -0.5946327 44.7302373, -0.5946051 44.7301882, -0.5944265 44.729987)",D 651e2,,,,
25969279,Rue des Gemmeurs,residential,False,True,88.896,"LINESTRING (-0.6044004 44.7334829, -0.6050718 44.7328413)",,,,,
55995780,Rue de la Haute Lande,residential,False,False,29.999,"LINESTRING (-0.6044004 44.7334829, -0.6041527 44.7336874)",,,,,
55997545,Avenue de Clair Bois,residential,False,False,89.996,"LINESTRING (-0.6044004 44.7334829, -0.6034344 44.7330538)",,,,,
55997545,Avenue de Clair Bois,residential,False,False,30.652,"LINESTRING (-0.6034344 44.7330538, -0.6031687 44.7332547)",,,,,
55997545,Avenue de Clair Bois,residential,False,True,89.996,"LINESTRING (-0.6034344 44.7330538, -0.6044004 44.7334829)",,,,,
55997545,Avenue de Clair Bois,residential,False,False,91.414,"LINESTRING (-0.6031687 44.7332547, -0.6041527 44.7336874)",,,,,
55997545,Avenue de Clair Bois,residential,False,True,30.652,"LINESTRING (-0.6031687 44.7332547, -0.6034344 44.7330538)",,,,,
55995780,Rue de la Haute Lande,residential,False,True,29.999,"LINESTRING (-0.6041527 44.7336874, -0.6044004 44.7334829)",,,,,
55997545,Avenue de Clair Bois,residential,False,True,91.414,"LINESTRING (-0.6041527 44.7336874, -0.6031687 44.7332547)",,,,,
25969279,Rue des Gemmeurs,residential,False,False,88.896,"LINESTRING (-0.6050718 44.7328413, -0.6044004 44.7334829)",,,,,
25969283,Rue de Rambaud,residential,True,False,242.897,"LINESTRING (-0.6052673 44.7313016, -0.6052251 44.7313254, -0.6051584 44.731395, -0.6034344 44.7330538)",,,,,
