osmid,oneway,lanes,name,highway,maxspeed,reversed,length,ref,access,geometry,bridge,width,tunnel,junction
125912454,False,,Rue Cluseret,residential,30,False,41.383,,,"LINESTRING (2.219984 48.8682017, 2.2198803 48.8682321, 2.2195392 48.8683382, 2.2194714 48.8683592)",,,,
587565154,False,,Rue du Calvaire,residential,30,False,19.024,,,"LINESTRING (2.2190278 48.8704866, 2.2187733 48.8704513)",,,,
587565154,False,,Rue du Calvaire,residential,30,True,19.024,,,"LINESTRING (2.2187733 48.8704513, 2.2190278 48.8704866)",,,,
28858480,False,2,Avenue Franklin Roosevelt,primary,50,False,19.144,D 3,,"LINESTRING (2.2190795 48.8753621, 2.2193275 48.875307)",,,,
4410563,False,1,Rue de Bellevue,residential,30,True,106.417,,,"LINESTRING (2.2196747 48.8730157, 2.2197047 48.8730567, 2.2203059 48.873878)",,,,
105609922,True,1,Rue du Fécheray,residential,30,False,73.321,,,"LINESTRING (2.2196747 48.8730157, 2.2203341 48.8727088, 2.2204699 48.872617)",,,,
4410563,False,1,Rue de Bellevue,residential,30,False,58.636,,,"LINESTRING (2.2206525 48.8743535, 2.2206179 48.874306, 2.2203059 48.873878)",,,,
28858480,False,2,Avenue Franklin Roosevelt,primary,50,False,40.17,D 3,,"LINESTRING (2.2206525 48.8743535, 2.2208236 48.8742957, 2.2209733 48.8742451, 2.2210201 48.8742293, 2.2211442 48.8741927)",,,,
28858480,False,2,Avenue Franklin Roosevelt,primary,50,True,15.047,D 3,,"LINESTRING (2.2206525 48.8743535, 2.2206177 48.87438, 2.220518 48.8744559)",,,,
4431966,False,2,Rue Jacques Decour,residential,30,False,114.13700000000001,,,"LINESTRING (2.2211442 48.8741927, 2.2212014 48.8742604, 2.2212235 48.8742842, 2.2215084 48.8745893, 2.2219195 48.8750294, 2.2219579 48.8750685)",,,,
28858480,False,2,Avenue Franklin Roosevelt,primary,50,True,40.17,D 3,,"LINESTRING (2.2211442 48.8741927, 2.2210201 48.8742293, 2.2209733 48.8742451, 2.2208236 48.8742957, 2.2206525 48.8743535)",,,,
"[1125270666, 1191915823, 432773975]",True,1,Avenue Franklin Roosevelt,primary,50,False,179.471,D 3,,"LINESTRING (2.2211442 48.8741927, 2.2212266 48.8741305, 2.2213841 48.8740739, 2.2214557 48.8740466, 2.2215021 48.8740079, 2.2215526 48.8739566, 2.2215936 48.8738925, 2.2216176 48.8738145, 2.221615 48.8737099, 2.2215692 48.8736016, 2.2214696 48.8734279, 2.2212683 48.8730914, 2.2212527 48.8730653, 2.2211168 48.8728397, 2.2211069 48.8727755)",,,,
"[1157451785, 4431980]",True,1,Rue Victor Hugo,residential,30,False,52.586,,,"LINESTRING (2.221732 48.8737953, 2.2218029 48.8737984, 2.2219216 48.8738036, 2.222269 48.874066)",,,,
672542097,True,2,Avenue Franklin Roosevelt,primary,50,False,67.768,D 3,,"LINESTRING (2.221732 48.8737953, 2.2216966 48.87391, 2.2216322 48.8740078, 2.2215826 48.8740558, 2.2215392 48.8740857, 2.2214837 48.8741103, 2.2213456 48.8741584, 2.2212682 48.8741858, 2.2211442 48.8741927)",,,,
4410563,False,1,Rue de Bellevue,residential,30,False,106.417,,,"LINESTRING (2.2203059 48.873878, 2.2197047 48.8730567, 2.2196747 48.8730157)",,,,
4410563,False,1,Rue de Bellevue,residential,30,True,58.636,,,"LINESTRING (2.2203059 48.873878, 2.2206179 48.874306, 2.2206525 48.8743535)",,,,
4409671,True,,Avenue Franklin Roosevelt,primary,50,False,61.58699999999999,D 3,,"LINESTRING (2.221019 48.8722442, 2.221091 48.8721137, 2.2211282 48.8720842, 2.2211913 48.8720373, 2.2212833 48.8719828, 2.2213496 48.8719432, 2.2213697 48.8719302, 2.2215447 48.8718261)",,,,
432773976,False,3,Avenue Franklin Roosevelt,primary,50,True,61.833,D 3,,"LINESTRING (2.221019 48.8722442, 2.2209923 48.8722916, 2.2209536 48.8723887, 2.2209448 48.8724324, 2.2209504 48.8724844, 2.2209777 48.8725475, 2.2211069 48.8727755)",,,,
4410702,False,1,Villa de la Station,residential,,False,18.823,,,"LINESTRING (2.220704 48.8724649, 2.2208224 48.8723146)",,,,
1104694964,True,1,Rue du Fécheray,residential,30,False,49.156000000000006,,,"LINESTRING (2.220704 48.8724649, 2.2207488 48.8724663, 2.2207812 48.8724817, 2.2209195 48.8727105, 2.2209913 48.8727432, 2.2210273 48.8727539, 2.2211069 48.8727755)",,,,
4410702,False,1,Villa de la Station,residential,,True,18.823,,,"LINESTRING (2.2208224 48.8723146, 2.220704 48.8724649)",,,,
54563294,False,1,Rue Pagès,residential,50,False,12.745,,,"LINESTRING (2.2322187 48.8709325, 2.2320772 48.8709994)",,,,
332209235,True,3,Quai Gallieni,primary,50,False,148.662,D 7,,"LINESTRING (2.2322187 48.8709325, 2.2312091 48.869987, 2.2311937 48.8699725, 2.2310532 48.8698372)",,,,
4411084,True,,Rue Benoît Malon,residential,30,False,192.328,,,"LINESTRING (2.2321815 48.872832, 2.2321095 48.8728686, 2.2320746 48.8728834, 2.2315314 48.8731491, 2.2301782 48.8737967, 2.230133 48.873819, 2.2300827 48.8738683)",,,,
"[4409682, 1016914939]",True,1,Rue de Verdun,tertiary,30,False,83.55199999999999,D 4,,"LINESTRING (2.2313196 48.8752213, 2.2312589 48.875153, 2.2312075 48.8750968, 2.2307966 48.8746424, 2.2307361 48.8745753)",,,,
432773976,False,3,Avenue Franklin Roosevelt,primary,50,False,61.833,D 3,,"LINESTRING (2.2211069 48.8727755, 2.2209777 48.8725475, 2.2209504 48.8724844, 2.2209448 48.8724324, 2.2209536 48.8723887, 2.2209923 48.8722916, 2.221019 48.8722442)",,,,
"[1125270667, 432773974]",True,2,Avenue Franklin Roosevelt,primary,50,False,123.15400000000001,D 3,,"LINESTRING (2.2211069 48.8727755, 2.2211716 48.8728258, 2.2212923 48.8730084, 2.2213133 48.8730435, 2.2215322 48.8734003, 2.2216741 48.873619, 2.2217291 48.8737255, 2.221732 48.8737953)",,,,
"[360022586, 34572531, 775127423]",True,"['2', '3']","['Quai Léon Blum', 'Quai Gallieni']",primary,50,False,286.499,D 7,,"LINESTRING (2.2289323 48.8676719, 2.2291502 48.8679265, 2.2294177 48.8681994, 2.2298357 48.8685731, 2.2302733 48.8689453, 2.2306139 48.8692693, 2.2309746 48.8696046, 2.230991 48.8696203, 2.2311727 48.8697825)",,,,
774848714,True,2,,primary_link,50,False,9.962,,yes,"LINESTRING (2.2281614 48.8669171, 2.2282956 48.8669324)",,,,
4431986,False,,Rue Guillaume Lenoir,residential,30,False,91.169,,,"LINESTRING (2.2202913 48.870715, 2.2203019 48.870745, 2.220368 48.8709326, 2.2204108 48.8710543, 2.2204875 48.8713244, 2.2204987 48.871414, 2.2205133 48.8714535, 2.2204538 48.871507)",,,,
117697823,True,,Rue du Calvaire,residential,30,False,95.921,,,"LINESTRING (2.2202913 48.870715, 2.2201362 48.8706982, 2.2199962 48.8706699, 2.2196101 48.8705919, 2.2191237 48.8705029, 2.2190278 48.8704866)",,2.5,,
4431966,False,2,Rue Jacques Decour,residential,30,True,114.137,,,"LINESTRING (2.2219579 48.8750685, 2.2219195 48.8750294, 2.2215084 48.8745893, 2.2212235 48.8742842, 2.2212014 48.8742604, 2.2211442 48.8741927)",,,,
105609921,False,1,Rue des Bartoux,residential,30,False,94.24999999999999,,,"LINESTRING (2.2219579 48.8750685, 2.2220211 48.8750439, 2.2229997 48.874649, 2.2230563 48.8746252)",,,,
105609921,False,1,Rue des Bartoux,residential,30,True,94.24999999999999,,,"LINESTRING (2.2230563 48.8746252, 2.2229997 48.874649, 2.2220211 48.8750439, 2.2219579 48.8750685)",,,,
774848701,True,3,Rue de Saint-Cloud,residential,50,False,28.897,D 985,,"LINESTRING (2.2253566 48.8670918, 2.2255866 48.8673031)",,,,
4431949,True,1,Rue Pierre Dupont,residential,30,False,41.861000000000004,,,"LINESTRING (2.2235213 48.8680353, 2.2231887 48.8681435, 2.2231727 48.8681487, 2.2231244 48.8681885, 2.2231003 48.8682564)",,,,
8410530,False,2,Avenue du Maréchal Juin,residential,30,True,125.97800000000001,,,"LINESTRING (2.2235213 48.8680353, 2.2234914 48.8679988, 2.2230721 48.8674815, 2.2227371 48.8670681, 2.2227115 48.8670354)",,,,
4431949,True,1,Rue Pierre Dupont,residential,30,False,114.826,,,"LINESTRING (2.2255866 48.8673031, 2.2254567 48.8673493, 2.2242853 48.8677661, 2.2242058 48.8677944)",,,,
"[4431954, 774848701]",True,3,Rue de Saint-Cloud,residential,"['50', '30']",False,34.768,D 985,,"LINESTRING (2.2255866 48.8673031, 2.2256612 48.8673868, 2.2257545 48.8674979, 2.2258231 48.8675743)",,,,
4431949,True,1,Rue Pierre Dupont,residential,30,False,56.782,,,"LINESTRING (2.2242058 48.8677944, 2.2235213 48.8680353)",,,,
4431975,False,2,Rue de l'Amiral Willaumez,residential,30,False,47.251,,,"LINESTRING (2.2242058 48.8677944, 2.224237 48.8678341, 2.2244307 48.8680827, 2.2244446 48.868098, 2.2245002 48.8681726)",,,,
"[4431971, 35667646]",True,1,Rue Chevreul,residential,30,False,136.38,,,"LINESTRING (2.2227115 48.8670354, 2.2233462 48.8668047, 2.2235423 48.8667334, 2.2235763 48.866721, 2.223617 48.8667057, 2.2237416 48.8666593, 2.2242865 48.8664562, 2.2243389 48.8664369)",,,,
8410530,False,2,Avenue du Maréchal Juin,residential,30,False,125.978,,,"LINESTRING (2.2227115 48.8670354, 2.2227371 48.8670681, 2.2230721 48.8674815, 2.2234914 48.8679988, 2.2235213 48.8680353)",,,,
"[775326721, 775326722]",True,"['2', '3']",Rue de Saint-Cloud,residential,"['30', '50']",False,48.605000000000004,,,"LINESTRING (2.2245986 48.8664363, 2.2247142 48.8665671, 2.2249754 48.8667955)",,,,
4431971,True,1,Rue Chevreul,residential,30,False,55.992,,,"LINESTRING (2.2220357 48.8672719, 2.2226485 48.8670583, 2.2226719 48.8670498, 2.2227115 48.8670354)",,,,
"[691273570, 774848702]",False,2,Rue Chevreul,residential,,True,40.304,,,"LINESTRING (2.2220357 48.8672719, 2.2219599 48.8673091, 2.2217965 48.8674839, 2.2217793 48.8675023, 2.2217611 48.8675212, 2.2217025 48.8675547)",,,,
"[216878276, 887571477]",True,2,Rue de Saint-Cloud,residential,50,False,43.17099999999999,,,"LINESTRING (2.2249754 48.8667955, 2.2250203 48.866833, 2.2250478 48.8668553, 2.2250786 48.8668802, 2.2252088 48.8669815, 2.2252358 48.8670025, 2.2252589 48.8670193, 2.2253566 48.8670918)",,,,
224956837,True,1,Allée de Longchamp,residential,50,False,60.836,,,"LINESTRING (2.2249754 48.8667955, 2.2250649 48.8668014, 2.2251297 48.8668054, 2.2255619 48.8667354, 2.2257917 48.8667166)",,,,
227898412,True,2,,residential,50,False,14.687999999999999,D 985,,"LINESTRING (2.2258901 48.8677066, 2.2259046 48.8677989, 2.2259038 48.8678382)",,,,
774848718,True,3,Boulevard Henri Sellier,primary,50,False,11.957,,,"LINESTRING (2.2258901 48.8677066, 2.2259267 48.8676968, 2.2259481 48.8676911, 2.2260458 48.8676746)",,,,
672553651,True,3,Boulevard Henri Sellier,primary,50,False,44.221000000000004,,,"LINESTRING (2.2259038 48.8678382, 2.2255529 48.8679598, 2.2255138 48.8679733, 2.2253667 48.8680207)",,,,
4431975,False,2,Rue de l'Amiral Willaumez,residential,30,True,47.251,,,"LINESTRING (2.2245002 48.8681726, 2.2244446 48.868098, 2.2244307 48.8680827, 2.224237 48.8678341, 2.2242058 48.8677944)",,,,
"[161749481, 37849801]",True,4,Boulevard Henri Sellier,primary,50,False,114.13599999999998,,,"LINESTRING (2.2245002 48.8681726, 2.2249916 48.867998, 2.2250356 48.8679824, 2.2250827 48.8679676, 2.225283 48.8679035, 2.2256808 48.8677736, 2.2257153 48.8677614, 2.2257498 48.8677492, 2.2258901 48.8677066)",,,,
4431986,False,,Rue Guillaume Lenoir,residential,30,True,91.169,,,"LINESTRING (2.2204538 48.871507, 2.2205133 48.8714535, 2.2204987 48.871414, 2.2204875 48.8713244, 2.2204108 48.8710543, 2.220368 48.8709326, 2.2203019 48.870745, 2.2202913 48.870715)",,,,
1125270668,True,1,Rue du Fécheray,residential,30,False,24.066,,,"LINESTRING (2.2204699 48.872617, 2.220704 48.8724649)",,,,
"[4431929, 4431977]",True,1,"['Rue du Bel Air', 'Rue Leroy']",residential,30,False,196.05599999999998,,,"LINESTRING (2.2204699 48.872617, 2.2205177 48.8726586, 2.2212576 48.8735215, 2.2203059 48.873878)",,,,
"[1126707561, 4409674, 672615175]",False,,Rue Merlin de Thionville,residential,30,False,57.174,,,"LINESTRING (2.2223338 48.8684396, 2.2222553 48.8683827, 2.2221739 48.8683227, 2.2218608 48.8681065, 2.2218488 48.8680884, 2.2218431 48.86805)",,,,
4409674,False,,Rue Merlin de Thionville,residential,30,True,172.43400000000003,,,"LINESTRING (2.2223338 48.8684396, 2.2223796 48.8684806, 2.2224416 48.8685567, 2.223406 48.8697327, 2.2234319 48.8697642, 2.2234471 48.8697855, 2.2234584 48.8698019)",,,,
4431935,False,,Rue de la Gare de Longchamp,residential,30,False,39.134,,,"LINESTRING (2.2223338 48.8684396, 2.2223837 48.8684224, 2.2226503 48.8683251, 2.2227293 48.8682963, 2.2227903 48.8682588)",,,,
4448997,False,1,Rue de la Terrasse,residential,,False,103.824,,,"LINESTRING (2.220518 48.8744559, 2.2204167 48.8744382, 2.2200364 48.8743716, 2.2196352 48.874264, 2.2195033 48.8742655, 2.219385 48.874316, 2.2192394 48.8744201)",,,,
28858480,False,2,Avenue Franklin Roosevelt,primary,50,False,15.047,D 3,,"LINESTRING (2.220518 48.8744559, 2.2206177 48.87438, 2.2206525 48.8743535)",,,,
28858480,False,2,Avenue Franklin Roosevelt,primary,50,True,129.37099999999998,D 3,,"LINESTRING (2.220518 48.8744559, 2.2195551 48.8752109, 2.2193969 48.8752813, 2.2193275 48.875307)",,,,
4448997,False,1,Rue de la Terrasse,residential,,True,103.824,,,"LINESTRING (2.2192394 48.8744201, 2.219385 48.874316, 2.2195033 48.8742655, 2.2196352 48.874264, 2.2200364 48.8743716, 2.2204167 48.8744382, 2.220518 48.8744559)",,,,
33922453,False,,Rue des Raguidelles,residential,30,False,113.637,,,"LINESTRING (2.2194714 48.8683592, 2.2194426 48.8683128, 2.2190312 48.8673794)",,,,
105608284,False,,Rue des Terres Blanches,residential,30,True,32.989,,,"LINESTRING (2.2194714 48.8683592, 2.2194889 48.868391, 2.2195176 48.8684431, 2.2195696 48.8686477)",,,,
125912454,False,,Rue Cluseret,residential,30,True,41.383,,,"LINESTRING (2.2194714 48.8683592, 2.2195392 48.8683382, 2.2198803 48.8682321, 2.219984 48.8682017)",,,,
37849975,False,4,Rue Charles Péguy,unclassified,,True,16.991,,,"LINESTRING (2.2253667 48.8680207, 2.2254069 48.8680786, 2.2254176 48.8680934, 2.2254667 48.8681586)",,,,
774848720,True,3,Boulevard Henri Sellier,primary,50,False,49.042,,,"LINESTRING (2.2253667 48.8680207, 2.2252196 48.8680669, 2.2247711 48.8682231)",,,,
28858480,False,2,Avenue Franklin Roosevelt,primary,50,True,19.144,D 3,,"LINESTRING (2.2193275 48.875307, 2.2190795 48.8753621)",,,,
28858480,False,2,Avenue Franklin Roosevelt,primary,50,False,129.371,D 3,,"LINESTRING (2.2193275 48.875307, 2.2193969 48.8752813, 2.2195551 48.8752109, 2.220518 48.8744559)",,,,
157470584,True,2,,primary_link,50,False,23.764000000000003,,,"LINESTRING (2.2284495 48.8676156, 2.2285951 48.8676326, 2.2286542 48.8676344, 2.2287687 48.8676528)",,,,
775127420,True,1,,primary_link,50,False,20.576999999999998,,,"LINESTRING (2.2284495 48.8676156, 2.2285558 48.8675895, 2.2285958 48.8675707, 2.2286428 48.867499)",,,,
"[227821552, 35599961, 34572531, 330221017]",True,2,Quai Léon Blum,primary,50,False,94.50999999999998,D 7,,"LINESTRING (2.2282956 48.8669324, 2.2283421 48.866988, 2.2285933 48.8672884, 2.2286714 48.8673798, 2.2286926 48.8674045, 2.2288846 48.8676201, 2.2289323 48.8676719)",,,,
4409666,False,,Rue Desbassayns de Richemont,residential,30,True,26.546999999999997,,,"LINESTRING (2.2255614 48.8697915, 2.225428 48.8698165, 2.2252946 48.8698419, 2.2252129 48.8698582)",,,,
37849148,False,,Rue Fizeau,residential,30,True,87.126,,,"LINESTRING (2.2255614 48.8697915, 2.2256453 48.8698969, 2.2260419 48.8704385, 2.22605 48.8704507, 2.2260802 48.8704967)",,,,
"[4435019, 314121870]",False,2,"['Place du Général Leclerc', 'Rue Desbassayns de Richemont']",living_street,20,False,78.536,,,"LINESTRING (2.2255614 48.8697915, 2.2257735 48.8697461, 2.2259547 48.8696984, 2.2261234 48.8696449, 2.2262998 48.869589, 2.2263583 48.8695704, 2.2265426 48.8695077)",,"['5.4', '5']",,
"[37853643, 227918725]",True,2,Rue Charles Péguy,unclassified,30,False,95.553,,,"LINESTRING (2.2260215 48.8688213, 2.2259407 48.8688552, 2.2259228 48.8688627, 2.2255255 48.868336, 2.2254464 48.8682301, 2.2254364 48.8682169, 2.2254667 48.8681586)",,,yes,
82413063,False,2,Rue des Bourets,living_street,20,False,38.408,,,"LINESTRING (2.2269879 48.8683706, 2.2270292 48.8683989, 2.2273512 48.86862)",,,,
"[227918723, 37849805]",True,1,Rue Étienne Dolet,"['living_street', 'unclassified']","['20', '30']",False,86.863,,,"LINESTRING (2.2269879 48.8683706, 2.2269175 48.868413, 2.2268365 48.8684661, 2.2264066 48.8686491, 2.2262997 48.8686946, 2.2261087 48.8687826, 2.2260215 48.8688213)",,,yes,
54563294,False,1,Rue Pagès,residential,50,True,12.745,,,"LINESTRING (2.2320772 48.8709994, 2.2322187 48.8709325)",,,,
105586431,True,1,Rue Pagès,residential,30,False,131.89000000000001,,,"LINESTRING (2.2320772 48.8709994, 2.2320099 48.8710271, 2.2319174 48.8710652, 2.2307204 48.8716114, 2.2306842 48.8716279, 2.2306626 48.8716389, 2.2305909 48.8716708)",,,,
4448158,True,,Rue Desbassayns de Richemont,residential,30,False,92.113,,,"LINESTRING (2.2209458 48.8704398, 2.2209984 48.8704268, 2.2221152 48.8701323)",,3,,
37691346,False,,Rue Merlin de Thionville,unclassified,30,True,6.129,,,"LINESTRING (2.2234943 48.8698517, 2.2234584 48.8698019)",,,,
70451402,False,3,Rue Desbassayns de Richemont,residential,30,False,47.612,,,"LINESTRING (2.2234943 48.8698517, 2.2236188 48.8698701, 2.2236606 48.869876, 2.2239 48.8699135, 2.2240174 48.8699323, 2.224042 48.8699362, 2.2241288 48.8699471)",,,,
105601173,False,1,Rue Merlin de Thionville,residential,30,False,14.580000000000002,,,"LINESTRING (2.2234943 48.8698517, 2.2235207 48.8698954, 2.2235624 48.8699749)",,,,
70451403,False,,Avenue de Bellevue,residential,30,False,35.326,,,"LINESTRING (2.222269 48.874066, 2.2226919 48.8739125)",,,,
105609919,True,1,Rue Victor Hugo,residential,30,False,84.78899999999999,,,"LINESTRING (2.222269 48.874066, 2.2223962 48.8741485, 2.2230196 48.8745921, 2.2230563 48.8746252)",,,,
125912447,False,,Rue Desbassayns de Richemont,residential,30,False,69.562,,,"LINESTRING (2.2242844 48.8699901, 2.2243552 48.8699818, 2.2243793 48.869979, 2.2247562 48.8699388, 2.2252129 48.8698582)",,,,
"[125912456, 587565156, 774848711]",True,"['2', '3']",Avenue du Général Charles de Gaulle,primary,50,False,80.25700000000002,D 3,,"LINESTRING (2.2242844 48.8699901, 2.224337 48.8701454, 2.2243924 48.8702456, 2.2245907 48.870605, 2.2246123 48.8706504, 2.2246202 48.870676)",,,,
672552318,False,2,Rue Desbassayns de Richemont,residential,,True,12.375,,,"LINESTRING (2.2242844 48.8699901, 2.22421 48.8699653, 2.2241288 48.8699471)",,,,
70451402,False,3,Rue Desbassayns de Richemont,residential,30,True,47.612,,,"LINESTRING (2.2241288 48.8699471, 2.224042 48.8699362, 2.2240174 48.8699323, 2.2239 48.8699135, 2.2236606 48.869876, 2.2236188 48.8698701, 2.2234943 48.8698517)",,,,
"[672552317, 332738222, 136019263]",True,3,Avenue du Général Charles de Gaulle,primary,50,False,168.09700000000004,D 3,,"LINESTRING (2.2241288 48.8699471, 2.2240961 48.8698227, 2.2239986 48.8694523, 2.2239899 48.8694201, 2.22398 48.8693838, 2.2238919 48.8690593, 2.2237996 48.8687557, 2.2237882 48.8687182, 2.2237803 48.8686923, 2.2237713 48.8686628, 2.2237444 48.8685569, 2.2237199 48.8684596)",,,,
672552318,False,2,Rue Desbassayns de Richemont,residential,,False,12.375,,,"LINESTRING (2.2241288 48.8699471, 2.22421 48.8699653, 2.2242844 48.8699901)",,,,
70451403,False,,Avenue de Bellevue,residential,30,True,35.326,,,"LINESTRING (2.2226919 48.8739125, 2.222269 48.874066)",,,,
70497321,False,1,Impasse des Vignerons,residential,,True,159.677,,,"LINESTRING (2.2191902 48.866878, 2.2194329 48.8675305, 2.2195713 48.8677441, 2.219984 48.8682017)",,,,
105601170,True,1,Rue de Sèvres,residential,50,False,10.529,,,"LINESTRING (2.2213274 48.8672818, 2.221354 48.8672386, 2.221411 48.8672085)",,,,
105608284,False,,Rue des Terres Blanches,residential,30,False,32.989,,,"LINESTRING (2.2195696 48.8686477, 2.2195176 48.8684431, 2.2194889 48.868391, 2.2194714 48.8683592)",,,,
"[136019264, 988426586, 168743923, 136019261]",True,3,Avenue du Général Charles de Gaulle,primary,50,False,160.05299999999997,D 3,,"LINESTRING (2.2239685 48.8685661, 2.2239756 48.8686182, 2.2239876 48.8686746, 2.2240622 48.8690605, 2.224095 48.869212, 2.2241107 48.8692881, 2.2241271 48.8693675, 2.2241438 48.8694356, 2.2242107 48.8697127, 2.2242237 48.8697664, 2.224231 48.8697965, 2.2242809 48.8699775, 2.2242844 48.8699901)",,,,
"[1126707561, 4409674, 672615175]",False,,Rue Merlin de Thionville,residential,30,True,57.17400000000001,,,"LINESTRING (2.2218431 48.86805, 2.2218488 48.8680884, 2.2218608 48.8681065, 2.2221739 48.8683227, 2.2222553 48.8683827, 2.2223338 48.8684396)",,,,
"[129636848, 129636842]",False,2,"['Rue des Carrières', 'Rue Chevreul']",residential,50,True,7.428,,,"LINESTRING (2.2217025 48.8675547, 2.2216552 48.867574, 2.2216147 48.8675882)",,,,
"[691273570, 774848702]",False,2,Rue Chevreul,residential,,False,40.304,,,"LINESTRING (2.2217025 48.8675547, 2.2217611 48.8675212, 2.2217793 48.8675023, 2.2217965 48.8674839, 2.2219599 48.8673091, 2.2220357 48.8672719)",,,,
"[227755123, 1204712597, 1204712598, 691273567]",True,2,Boulevard Henri Sellier,primary,50,False,130.459,D 985,yes,"LINESTRING (2.2217025 48.8675547, 2.221737 48.8675845, 2.2217616 48.8676057, 2.2218356 48.8676575, 2.2221914 48.8679065, 2.2227315 48.8681533, 2.2229277 48.8682121, 2.2229763 48.868226, 2.2231003 48.8682564)",,,,
842105289,True,1,Rue Chevreul,residential,30,False,20.375999999999998,,,"LINESTRING (2.2243389 48.8664369, 2.2244362 48.8664091, 2.2244964 48.866406, 2.2245986 48.8664363)",,,,
775127417,True,2,Quai Léon Blum,primary,50,False,19.424,D 7,,"LINESTRING (2.2287687 48.8676528, 2.2286428 48.867499)",,,,
775127418,True,2,,primary_link,50,False,12.153,,,"LINESTRING (2.2287687 48.8676528, 2.2289323 48.8676719)",,,,
"[1016914936, 432771911, 1016914935]",True,1,Rue de Verdun,"['living_street', 'tertiary']","['20', '30']",False,86.189,D 4,,"LINESTRING (2.2288221 48.8724674, 2.2287797 48.8724223, 2.2286575 48.8722879, 2.2282766 48.8718686, 2.228213 48.8718039)",,,,
105601161,True,1,Rue Alexandre Darracq,living_street,20,False,136.81099999999998,,,"LINESTRING (2.2266687 48.8710241, 2.2265607 48.871068, 2.2265497 48.8711155, 2.2267493 48.8713627, 2.2266724 48.8715312, 2.2265997 48.8716596, 2.2259947 48.871884, 2.2259298 48.8719083)",,,,
105601163,True,1,Rue Alexandre Darracq,living_street,20,False,48.53999999999999,,,"LINESTRING (2.2266687 48.8710241, 2.2264507 48.8707499, 2.2262584 48.8707374)",,,,
"[1204712592, 220544849]",True,1,Rue du Mont Valérien,residential,,False,35.325,,,"LINESTRING (2.2276094 48.8701509, 2.2272403 48.8701659, 2.2271969 48.8701551, 2.2271358 48.8701374)",,,,
1015448957,True,2,Place Henri IV,tertiary,30,False,5.803,,,"LINESTRING (2.2276094 48.8701509, 2.2276056 48.8701337, 2.2276068 48.8701163, 2.227613 48.8700994)",,,,roundabout
1015448960,True,1,Rue Ledru-Rollin,residential,30,False,97.809,,,"LINESTRING (2.2283401 48.8701496, 2.2284617 48.870172, 2.2285579 48.8702017, 2.2285979 48.870214, 2.2287022 48.870263, 2.2287639 48.8702952, 2.2292209 48.8706122, 2.2293513 48.8707026)",,,,
1015448961,True,1,Rue Ledru-Rollin,residential,,False,39.643,,,"LINESTRING (2.2283401 48.8701496, 2.2283166 48.8701714, 2.2282652 48.8701904, 2.2280055 48.8701978, 2.2278234 48.8702056)",,,,
"[4435019, 314121870]",False,2,"['Place du Général Leclerc', 'Rue Desbassayns de Richemont']",living_street,20,True,78.536,,,"LINESTRING (2.2265426 48.8695077, 2.2263583 48.8695704, 2.2262998 48.869589, 2.2261234 48.8696449, 2.2259547 48.8696984, 2.2257735 48.8697461, 2.2255614 48.8697915)",,"['5.4', '5']",,
41502704,True,1,Place du Général Leclerc,living_street,20,False,97.312,,,"LINESTRING (2.2265426 48.8695077, 2.2266211 48.8694773, 2.226727 48.86944, 2.2268658 48.8693963, 2.2269825 48.8693557, 2.2271394 48.8693057, 2.2276944 48.8691602, 2.2277233 48.8691576, 2.2277556 48.869159)",,,,
37849149,True,1,Rue des Bourets,living_street,20,False,67.95700000000001,,,"LINESTRING (2.2277556 48.869159, 2.2277528 48.8691442, 2.2277457 48.8691272, 2.2277347 48.8690947, 2.2277075 48.869032, 2.2276924 48.8689876, 2.2276765 48.8689543, 2.2276582 48.868921, 2.2276022 48.8688452, 2.227568 48.8688098, 2.2275181 48.8687526, 2.2274305 48.868683, 2.2273512 48.86862)",,,,
239809029,True,2,Avenue Franklin Roosevelt,primary,,False,9.428,D 3,,"LINESTRING (2.2224721 48.8715663, 2.2223886 48.8716309)",,,,
227753689,False,3,Avenue Franklin Roosevelt,primary,50,True,128.45,D 3,,"LINESTRING (2.2224721 48.8715663, 2.2225173 48.8715551, 2.2225624 48.8715439, 2.2240443 48.8711766, 2.2240883 48.8711657, 2.2241155 48.8711589)",,,,
"[161749481, 256127234]",True,"['4', '3']",Boulevard Henri Sellier,primary,50,False,56.994,,,"LINESTRING (2.2237495 48.8682982, 2.2239725 48.8682858, 2.2242024 48.8682434, 2.2245002 48.8681726)",,,,
1179679516,True,2,,primary_link,50,False,21.61,,,"LINESTRING (2.2237495 48.8682982, 2.2238614 48.8683732, 2.2239217 48.8684127, 2.2239423 48.8684431)",,,,
774848708,True,2,Avenue Franklin Roosevelt,primary,50,False,11.399,D 3,,"LINESTRING (2.2241155 48.8711589, 2.2242074 48.8710761)",,,,
227753689,False,3,Avenue Franklin Roosevelt,primary,50,False,128.45,D 3,,"LINESTRING (2.2241155 48.8711589, 2.2240883 48.8711657, 2.2240443 48.8711766, 2.2225624 48.8715439, 2.2225173 48.8715551, 2.2224721 48.8715663)",,,,
151605518,True,2,Avenue Franklin Roosevelt,primary,50,False,20.418,D 3,,"LINESTRING (2.2222117 48.8716325, 2.2224721 48.8715663)",,,,
227753688,True,1,Rue Gardenat-Lapostol,residential,,False,12.939,,,"LINESTRING (2.2222117 48.8716325, 2.2222992 48.8716317, 2.2223886 48.8716309)",,,,
