osmid,name,highway,oneway,reversed,length,geometry,service,bridge,width
95947906,Avenue des Émerillons,residential,False,True,62.097,"LINESTRING (-54.0290455 3.6429145, -54.0292832 3.6428664, -54.0295993 3.642842)",,,
95947908,Rue du Flamboyant,residential,False,False,91.153,"LINESTRING (-54.0290455 3.6429145, -54.0290272 3.6429964, -54.0289764 3.6436615, -54.0290119 3.6437205)",,,
95947908,Rue du Flamboyant,residential,False,True,93.63900000000001,"LINESTRING (-54.0290455 3.6429145, -54.0289677 3.6427763, -54.0288856 3.6425365, -54.0288444 3.6424016, -54.0288709 3.6422604, -54.0288705 3.6421149)",,,
95947952,Promenade du Lawa,residential,False,True,53.186,"LINESTRING (-54.0281077 3.6416656, -54.0282425 3.6421246)",,,
"[95947952, 151245794]","[""Avenue de l'Adjudant Saboly"", 'Promenade du Lawa']",residential,False,"[False, True]",281.372,"LINESTRING (-54.0281077 3.6416656, -54.0279858 3.6412682, -54.027881 3.6409267, -54.0278536 3.6408516, -54.0278085 3.6407278, -54.0276923 3.6404087, -54.0276631 3.6403284, -54.0276786 3.6402864, -54.0277055 3.6402409, -54.0278447 3.6401906, -54.0279032 3.640175, -54.0280679 3.6401312, -54.0282752 3.6400761, -54.0286941 3.6399708)",,,
151368589,,residential,False,True,97.32499999999999,"LINESTRING (-54.0281077 3.6416656, -54.0283778 3.6415454, -54.0288336 3.6413488, -54.0289134 3.6413203)",,,
95947836,Rue du Maripa,residential,False,False,68.864,"LINESTRING (-54.0290273 3.6400102, -54.0289184 3.6394005)",,,
95947836,Rue du Maripa,residential,False,True,142.336,"LINESTRING (-54.0290273 3.6400102, -54.0291978 3.6412789)",,,
1022069942,Rue de l'Itany,residential,False,False,37.947,"LINESTRING (-54.0290273 3.6400102, -54.0286933 3.6400834)",,,
1022069942,Rue de l'Itany,residential,False,True,45.394,"LINESTRING (-54.0290273 3.6400102, -54.0294351 3.6399781)",,,
95947926,Rue Poti Soula,residential,False,True,102.817,"LINESTRING (-54.0285126 3.6387174, -54.029418 3.6385211)",,,
208398141,Rue Maurice Gougis,residential,False,True,83.331,"LINESTRING (-54.0285126 3.6387174, -54.0286114 3.6394603)",,,
95947865,Impasse Alexis Jonas,residential,False,False,51.99,"LINESTRING (-54.0328502 3.6442947, -54.0327489 3.6447512)",,,
416592387,Route d'Abdallah,residential,False,False,20.015,"LINESTRING (-54.0328502 3.6442947, -54.0326725 3.6442639)",,,
416592387,Route d'Abdallah,residential,False,True,50.542,"LINESTRING (-54.0328502 3.6442947, -54.0333041 3.6443322)",,,
95947841,,residential,False,True,22.745,"LINESTRING (-54.0315861 3.6454887, -54.0314504 3.6453354)",,,
95947847,Route Lucien Vauchel,unclassified,False,False,8.618,"LINESTRING (-54.0315861 3.6454887, -54.0316092 3.6454147)",,,
95947847,Route Lucien Vauchel,unclassified,False,True,55.204,"LINESTRING (-54.0315861 3.6454887, -54.0315139 3.6457574, -54.0314913 3.6459447, -54.0314949 3.6459741)",,,
95947846,Piste Sophie,residential,False,True,175.661,"LINESTRING (-54.0277078 3.6457732, -54.0276816 3.6455293, -54.027676 3.6452834, -54.0277216 3.6449786, -54.0277687 3.644818, -54.0278576 3.6446633, -54.0280519 3.6444381, -54.0281492 3.6443408)",,,
95947916,Rue Atiemba Peyon,residential,False,False,72.74,"LINESTRING (-54.0277078 3.6457732, -54.0275634 3.6458299, -54.0272405 3.6459689, -54.027173 3.6459979, -54.0271294 3.646059)",,,
95947836,Rue du Maripa,residential,False,True,68.864,"LINESTRING (-54.0289184 3.6394005, -54.0290273 3.6400102)",,,
377830912,Rue du Père André Boblin,residential,False,False,34.711,"LINESTRING (-54.0289184 3.6394005, -54.0286114 3.6394603)",,,
377830912,Rue du Père André Boblin,residential,False,True,59.854,"LINESTRING (-54.0289184 3.6394005, -54.0293445 3.6393461, -54.029454 3.6393381)",,,
95947917,,residential,False,False,151.043,"LINESTRING (-54.0307012 3.6396942, -54.0305656 3.6392734, -54.0304183 3.6389026, -54.0303239 3.6386242, -54.0302158 3.6384284)",,,
95947917,,residential,False,True,131.052,"LINESTRING (-54.0307012 3.6396942, -54.0308589 3.6402528, -54.0309202 3.6404991, -54.0309338 3.6406778, -54.0309442 3.6408427)",,,
1022069942,Rue de l'Itany,residential,False,False,61.592999999999996,"LINESTRING (-54.0307012 3.6396942, -54.0301851 3.6397673, -54.0301524 3.6397757)",,,
1022069942,Rue de l'Itany,residential,False,True,172.465,"LINESTRING (-54.0307012 3.6396942, -54.0312453 3.6396874, -54.0318392 3.6397007, -54.0321689 3.6396958, -54.0322455 3.6397353)",,,
208398137,Avenue Léonard Domerger,residential,False,False,96.327,"LINESTRING (-54.0317648 3.6435896, -54.0317528 3.6431495, -54.0317341 3.6429048, -54.0317071 3.6427262)",,,
208398137,Avenue Léonard Domerger,residential,False,True,49.038,"LINESTRING (-54.0317648 3.6435896, -54.0317678 3.6438239, -54.0317805 3.6440302)",,,
1022345948,Rue Difou Passi,residential,False,False,228.645,"LINESTRING (-54.0317648 3.6435896, -54.0314578 3.6436456, -54.0312586 3.6436808, -54.0310476 3.6437121, -54.0307533 3.6437268, -54.0304159 3.6436933, -54.0300661 3.6436599, -54.0297197 3.6436312)",,,
95947842,Rue Angélique,residential,False,False,88.783,"LINESTRING (-54.0297197 3.6436312, -54.0296439 3.6431845, -54.0295993 3.642842)",,,
1022345948,Rue Difou Passi,residential,False,False,79.2,"LINESTRING (-54.0297197 3.6436312, -54.0293319 3.6436702, -54.0290119 3.6437205)",,,
1022345948,Rue Difou Passi,residential,False,True,228.645,"LINESTRING (-54.0297197 3.6436312, -54.0300661 3.6436599, -54.0304159 3.6436933, -54.0307533 3.6437268, -54.0310476 3.6437121, -54.0312586 3.6436808, -54.0314578 3.6436456, -54.0317648 3.6435896)",,,
95947890,,residential,False,False,45.659,"LINESTRING (-54.0279147 3.6440034, -54.0281492 3.6443408)",,,
95947853,Impasse Paripou,residential,False,True,86.662,"LINESTRING (-54.0317155 3.6409556, -54.0317018 3.6409538, -54.0316093 3.6409502, -54.0315169 3.6409465, -54.0311718 3.6408861, -54.0309442 3.6408427)",impasse,,
95947861,Rue du Capitaine Aloiké,residential,False,False,36.192,"LINESTRING (-54.034335 3.643518, -54.034324 3.6438433)",,,
95947861,Rue du Capitaine Aloiké,residential,False,True,8.16,"LINESTRING (-54.034335 3.643518, -54.0343619 3.6434497)",,,
95947896,Rue Patawa,residential,False,False,86.495,"LINESTRING (-54.034335 3.643518, -54.0336942 3.6434949, -54.0335645 3.6434472)",,,
95947867,Rue Simon Sacapou,residential,False,False,30.217,"LINESTRING (-54.0324724 3.6419567, -54.0324861 3.6418789, -54.032458 3.6416882)",,,
95947867,Rue Simon Sacapou,residential,False,True,84.749,"LINESTRING (-54.0324724 3.6419567, -54.032516 3.6423497, -54.032538 3.6427158)",,,
95947912,Rue Malidor,residential,False,False,102.574,"LINESTRING (-54.0324724 3.6419567, -54.0323302 3.6419968, -54.0321841 3.6420288, -54.0320589 3.6420466, -54.0319539 3.6420495, -54.0317825 3.6420763, -54.0317078 3.6421175, -54.0316024 3.6422043)",,,
95947846,Piste Sophie,residential,False,False,25.592,"LINESTRING (-54.0283472 3.6442228, -54.0281492 3.6443408)",,,
95947952,Promenade du Lawa,residential,False,False,43.257,"LINESTRING (-54.0283472 3.6442228, -54.0284759 3.6438556)",,,
1022345948,Rue Difou Passi,residential,False,True,93.04499999999999,"LINESTRING (-54.0283472 3.6442228, -54.0286568 3.6440382, -54.0288285 3.6438647, -54.0290119 3.6437205)",,,
95947861,Rue du Capitaine Aloiké,residential,False,False,8.16,"LINESTRING (-54.0343619 3.6434497, -54.034335 3.643518)",,,
95947861,Rue du Capitaine Aloiké,residential,False,True,84.355,"LINESTRING (-54.0343619 3.6434497, -54.0343658 3.6431353, -54.0343793 3.6426913)",,,
95947860,,residential,False,True,121.468,"LINESTRING (-54.0307567 3.6442951, -54.0308962 3.6442761, -54.0309273 3.6443223, -54.0309558 3.6443561, -54.0310749 3.6443783, -54.0312968 3.6443504, -54.0318057 3.644358)",,,
95947861,Rue du Capitaine Aloiké,residential,False,False,121.55899999999998,"LINESTRING (-54.0338199 3.6413225, -54.0339245 3.641372, -54.0340339 3.6414695, -54.0340774 3.6415765, -54.0341088 3.6417104, -54.0342121 3.6419394, -54.0342901 3.6421779, -54.0342988 3.6422537)",,,
1163969489,Impasse Wi Massanga,residential,False,False,32.612,"LINESTRING (-54.029923 3.6384033, -54.0302158 3.6384284)",,,
95947926,Rue Poti Soula,residential,False,False,57.55,"LINESTRING (-54.029923 3.6384033, -54.0297058 3.638454, -54.029418 3.6385211)",,,
95947926,Rue Poti Soula,residential,False,True,28.869,"LINESTRING (-54.029923 3.6384033, -54.0300169 3.6383491, -54.0301271 3.6382451)",,,
95947952,Promenade du Lawa,residential,False,False,53.186,"LINESTRING (-54.0282425 3.6421246, -54.0281077 3.6416656)",,,
95947873,,residential,False,False,74.327,"LINESTRING (-54.0282425 3.6421246, -54.0286124 3.6420405, -54.0287882 3.6420354, -54.0288705 3.6421149)",,,
95947952,Promenade du Lawa,residential,False,True,198.591,"LINESTRING (-54.0282425 3.6421246, -54.0283506 3.6423617, -54.0283852 3.6424779, -54.028401 3.6425962, -54.0284179 3.6426768, -54.0284905 3.6430367, -54.0285361 3.6432679, -54.0285596 3.6434583, -54.0285477 3.6435867, -54.0285199 3.6437302, -54.0284759 3.6438556)",,,
95947908,Rue du Flamboyant,residential,False,False,94.19999999999999,"LINESTRING (-54.0289134 3.6413203, -54.0289406 3.641368, -54.0289691 3.6414384, -54.029005 3.6415101, -54.0290127 3.6417975, -54.0289718 3.6419201, -54.0288705 3.6421149)",,,
95947932,,residential,False,True,95.184,"LINESTRING (-54.0289134 3.6413203, -54.0288547 3.6411967, -54.0287697 3.641163, -54.0286834 3.6411196, -54.0286162 3.6411092, -54.0283938 3.6411545, -54.0282657 3.6411747, -54.0281578 3.6411747)",,,
151368589,,residential,False,False,97.32499999999999,"LINESTRING (-54.0289134 3.6413203, -54.0288336 3.6413488, -54.0283778 3.6415454, -54.0281077 3.6416656)",,,
208398137,Avenue Léonard Domerger,residential,False,True,31.910999999999998,"LINESTRING (-54.0289134 3.6413203, -54.0290653 3.6412935, -54.0291978 3.6412789)",,,
208398141,Rue Maurice Gougis,residential,False,False,139.83,"LINESTRING (-54.0289134 3.6413203, -54.0287648 3.6403514, -54.0286933 3.6400834)",,,
95947866,Rue Jean Hurault,residential,False,True,155.197,"LINESTRING (-54.032458 3.6416882, -54.0326344 3.6417794, -54.0326834 3.6418048, -54.0329036 3.6418945, -54.0332399 3.6420994, -54.0334694 3.6422481, -54.0336587 3.642394)",,,
95947867,Rue Simon Sacapou,residential,False,False,218.928,"LINESTRING (-54.032458 3.6416882, -54.0323983 3.6410826, -54.0323907 3.6410066, -54.0323564 3.6406652, -54.0323393 3.6404952, -54.0323028 3.6400395, -54.0322891 3.6398472, -54.0322455 3.6397353)",,,
95947867,Rue Simon Sacapou,residential,False,True,30.217,"LINESTRING (-54.032458 3.6416882, -54.0324861 3.6418789, -54.0324724 3.6419567)",,,
95947926,Rue Poti Soula,residential,False,False,102.817,"LINESTRING (-54.029418 3.6385211, -54.0285126 3.6387174)",,,
95947832,,residential,False,False,90.937,"LINESTRING (-54.029418 3.6385211, -54.02943 3.6387476, -54.0294376 3.6388923, -54.029454 3.6393381)",,,
95947926,Rue Poti Soula,residential,False,True,57.55,"LINESTRING (-54.029418 3.6385211, -54.0297058 3.638454, -54.029923 3.6384033)",,,
95947926,Rue Poti Soula,residential,False,False,28.869,"LINESTRING (-54.0301271 3.6382451, -54.0300169 3.6383491, -54.029923 3.6384033)",,,
95947926,Rue Poti Soula,residential,False,True,51.492,"LINESTRING (-54.0301271 3.6382451, -54.0303056 3.6380286, -54.030415 3.6378821)",,,
1163969490,,residential,False,True,22.773,"LINESTRING (-54.0301271 3.6382451, -54.0301611 3.6383413, -54.0302158 3.6384284)",,,
95947841,,residential,False,False,22.745,"LINESTRING (-54.0314504 3.6453354, -54.0315861 3.6454887)",,,
95947841,,residential,False,True,27.585,"LINESTRING (-54.0314504 3.6453354, -54.0315915 3.645336, -54.0316597 3.6452531)",,,
95947954,Passage Linor,residential,False,False,372.07599999999996,"LINESTRING (-54.0314504 3.6453354, -54.0311887 3.6452037, -54.0310722 3.6451847, -54.0309799 3.6452038, -54.0308983 3.6452567, -54.0308056 3.6452994, -54.0307024 3.6453247, -54.0303958 3.6452762, -54.0301694 3.6452234, -54.029963 3.6451443, -54.0297336 3.644995, -54.029573 3.6448383, -54.0294073 3.6446621, -54.0292092 3.6442599, -54.0291151 3.6439816, -54.0290583 3.6437502, -54.0290119 3.6437205)",,,
95947867,Rue Simon Sacapou,residential,False,True,218.928,"LINESTRING (-54.0322455 3.6397353, -54.0322891 3.6398472, -54.0323028 3.6400395, -54.0323393 3.6404952, -54.0323564 3.6406652, -54.0323907 3.6410066, -54.0323983 3.6410826, -54.032458 3.6416882)",,,
"[95947929, 1163969514, 1163969513, 823480102]",,residential,False,"[False, True]",215.09300000000002,"LINESTRING (-54.0322455 3.6397353, -54.0323094 3.6396951, -54.0324283 3.6396746, -54.0327098 3.639666, -54.0327911 3.6396635, -54.0328843 3.6396606, -54.0329261 3.6396582, -54.0332394 3.63964, -54.0333458 3.6396285, -54.0336149 3.6395383, -54.033873 3.6394951, -54.0339747 3.639479, -54.0341486 3.6394635)",,yes,
1022069942,Rue de l'Itany,residential,False,False,172.46499999999997,"LINESTRING (-54.0322455 3.6397353, -54.0321689 3.6396958, -54.0318392 3.6397007, -54.0312453 3.6396874, -54.0307012 3.6396942)",,,
208398141,Rue Maurice Gougis,residential,False,False,12.521,"LINESTRING (-54.0286933 3.6400834, -54.0286941 3.6399708)",,,
1022069942,Rue de l'Itany,residential,False,True,37.947,"LINESTRING (-54.0286933 3.6400834, -54.0290273 3.6400102)",,,
208398141,Rue Maurice Gougis,residential,False,True,139.83,"LINESTRING (-54.0286933 3.6400834, -54.0287648 3.6403514, -54.0289134 3.6413203)",,,
95947906,Avenue des Émerillons,residential,False,False,234.34699999999998,"LINESTRING (-54.0317071 3.6427262, -54.0310986 3.6427849, -54.0304925 3.642801, -54.0300075 3.6428239, -54.0295993 3.642842)",,,
208398137,Avenue Léonard Domerger,residential,False,False,59.596,"LINESTRING (-54.0317071 3.6427262, -54.0316957 3.6425357, -54.031673 3.6424261, -54.0316432 3.6423557, -54.0316024 3.6422043)",,,
208398137,Avenue Léonard Domerger,residential,False,True,96.327,"LINESTRING (-54.0317071 3.6427262, -54.0317341 3.6429048, -54.0317528 3.6431495, -54.0317648 3.6435896)",,,
95947861,Rue du Capitaine Aloiké,residential,False,True,66.165,"LINESTRING (-54.034304 3.644438, -54.034324 3.6438433)",,,
416592387,Route d'Abdallah,residential,False,False,111.636,"LINESTRING (-54.034304 3.644438, -54.0336107 3.6443793, -54.0333041 3.6443322)",,,
95947917,,residential,False,False,80.24,"LINESTRING (-54.0309309 3.6415642, -54.0309318 3.6415178, -54.0309442 3.6408427)",,,
208398137,Avenue Léonard Domerger,residential,False,False,132.73899999999998,"LINESTRING (-54.0309309 3.6415642, -54.0308564 3.641531, -54.030791 3.6415005, -54.0306744 3.6414769, -54.030583 3.6414585, -54.0304402 3.6414556, -54.0303347 3.6414534, -54.0302791 3.6414518, -54.0301666 3.6414485, -54.0300271 3.641408, -54.0299648 3.6413736, -54.0298609 3.6413161, -54.0297913 3.6412802)",,,
208398137,Avenue Léonard Domerger,residential,False,True,103.816,"LINESTRING (-54.0309309 3.6415642, -54.0309816 3.6415989, -54.0310152 3.6416219, -54.0311029 3.6416754, -54.0311938 3.6417554, -54.0313734 3.6419211, -54.0314926 3.6420619, -54.0316024 3.6422043)",,,
208398141,Rue Maurice Gougis,residential,False,False,83.331,"LINESTRING (-54.0286114 3.6394603, -54.0285126 3.6387174)",,,
208398141,Rue Maurice Gougis,residential,False,True,57.502,"LINESTRING (-54.0286114 3.6394603, -54.0286941 3.6399708)",,,
377830912,Rue du Père André Boblin,residential,False,True,34.711,"LINESTRING (-54.0286114 3.6394603, -54.0289184 3.6394005)",,,
377830912,Rue du Père André Boblin,residential,False,False,144.827,"LINESTRING (-54.0286114 3.6394603, -54.028087 3.6395796, -54.0275302 3.6397227, -54.0274557 3.6397418, -54.027344 3.6397705)",,,
416592387,Route d'Abdallah,residential,False,False,50.542,"LINESTRING (-54.0333041 3.6443322, -54.0328502 3.6442947)",,,
95947904,Rue Patrick Adaya,residential,False,True,103.515,"LINESTRING (-54.0333041 3.6443322, -54.0333656 3.6439541, -54.033408 3.643765, -54.0335645 3.6434472)",,,
416592387,Route d'Abdallah,residential,False,True,111.636,"LINESTRING (-54.0333041 3.6443322, -54.0336107 3.6443793, -54.034304 3.644438)",,,
416592387,Route d'Abdallah,residential,False,True,20.015,"LINESTRING (-54.0326725 3.6442639, -54.0328502 3.6442947)",,,
95947867,Rue Simon Sacapou,residential,False,False,173.522,"LINESTRING (-54.0326725 3.6442639, -54.0326852 3.6441643, -54.0326965 3.6439884, -54.0326431 3.6437537, -54.032538 3.6427158)",,,
416592387,Route d'Abdallah,residential,False,False,47.408,"LINESTRING (-54.0326725 3.6442639, -54.0325142 3.6442512, -54.0322511 3.6441982)",,,
95947847,Route Lucien Vauchel,unclassified,False,True,18.823,"LINESTRING (-54.0316597 3.6452531, -54.0316092 3.6454147)",,,
95947841,,residential,False,False,27.585,"LINESTRING (-54.0316597 3.6452531, -54.0315915 3.645336, -54.0314504 3.6453354)",,,
95947847,Route Lucien Vauchel,unclassified,False,False,102.04100000000001,"LINESTRING (-54.0316597 3.6452531, -54.0317953 3.6448425, -54.0318138 3.6446072, -54.0318057 3.644358)",,,
95947908,Rue du Flamboyant,residential,False,True,91.153,"LINESTRING (-54.0290119 3.6437205, -54.0289764 3.6436615, -54.0290272 3.6429964, -54.0290455 3.6429145)",,,
95947954,Passage Linor,residential,False,True,372.07599999999996,"LINESTRING (-54.0290119 3.6437205, -54.0290583 3.6437502, -54.0291151 3.6439816, -54.0292092 3.6442599, -54.0294073 3.6446621, -54.029573 3.6448383, -54.0297336 3.644995, -54.029963 3.6451443, -54.0301694 3.6452234, -54.0303958 3.6452762, -54.0307024 3.6453247, -54.0308056 3.6452994, -54.0308983 3.6452567, -54.0309799 3.6452038, -54.0310722 3.6451847, -54.0311887 3.6452037, -54.0314504 3.6453354)",,,
1022345948,Rue Difou Passi,residential,False,False,93.045,"LINESTRING (-54.0290119 3.6437205, -54.0288285 3.6438647, -54.0286568 3.6440382, -54.0283472 3.6442228)",,,
1022345948,Rue Difou Passi,residential,False,True,79.2,"LINESTRING (-54.0290119 3.6437205, -54.0293319 3.6436702, -54.0297197 3.6436312)",,,
95947846,Piste Sophie,residential,False,True,25.592,"LINESTRING (-54.0281492 3.6443408, -54.0283472 3.6442228)",,,
95947890,,residential,False,True,45.659,"LINESTRING (-54.0281492 3.6443408, -54.0279147 3.6440034)",,,
95947846,Piste Sophie,residential,False,False,175.661,"LINESTRING (-54.0281492 3.6443408, -54.0280519 3.6444381, -54.0278576 3.6446633, -54.0277687 3.644818, -54.0277216 3.6449786, -54.027676 3.6452834, -54.0276816 3.6455293, -54.0277078 3.6457732)",,,
95947861,Rue du Capitaine Aloiké,residential,False,False,49.933,"LINESTRING (-54.0342988 3.6422537, -54.0342925 3.6423445, -54.0343545 3.6425508, -54.0343793 3.6426913)",,,
95947861,Rue du Capitaine Aloiké,residential,False,True,121.559,"LINESTRING (-54.0342988 3.6422537, -54.0342901 3.6421779, -54.0342121 3.6419394, -54.0341088 3.6417104, -54.0340774 3.6415765, -54.0340339 3.6414695, -54.0339245 3.641372, -54.0338199 3.6413225)",,,
95947853,Impasse Paripou,residential,False,False,86.66199999999999,"LINESTRING (-54.0309442 3.6408427, -54.0311718 3.6408861, -54.0315169 3.6409465, -54.0316093 3.6409502, -54.0317018 3.6409538, -54.0317155 3.6409556)",impasse,,
95947917,,residential,False,False,131.052,"LINESTRING (-54.0309442 3.6408427, -54.0309338 3.6406778, -54.0309202 3.6404991, -54.0308589 3.6402528, -54.0307012 3.6396942)",,,
95947917,,residential,False,True,80.24,"LINESTRING (-54.0309442 3.6408427, -54.0309318 3.6415178, -54.0309309 3.6415642)",,,
95947873,,residential,False,True,74.327,"LINESTRING (-54.0288705 3.6421149, -54.0287882 3.6420354, -54.0286124 3.6420405, -54.0282425 3.6421246)",,,
95947908,Rue du Flamboyant,residential,False,False,93.63900000000001,"LINESTRING (-54.0288705 3.6421149, -54.0288709 3.6422604, -54.0288444 3.6424016, -54.0288856 3.6425365, -54.0289677 3.6427763, -54.0290455 3.6429145)",,,
95947908,Rue du Flamboyant,residential,False,True,94.19999999999999,"LINESTRING (-54.0288705 3.6421149, -54.0289718 3.6419201, -54.0290127 3.6417975, -54.029005 3.6415101, -54.0289691 3.6414384, -54.0289406 3.641368, -54.0289134 3.6413203)",,,
95947833,Rue du Lieutenant Ferrand,residential,False,False,140.05599999999998,"LINESTRING (-54.0295915 3.6412279, -54.0295069 3.6405913, -54.0294351 3.6399781)",,,
208398137,Avenue Léonard Domerger,residential,False,False,44.202999999999996,"LINESTRING (-54.0295915 3.6412279, -54.0294152 3.6412417, -54.0292534 3.6412604, -54.0291978 3.6412789)",,,
208398137,Avenue Léonard Domerger,residential,False,True,22.976,"LINESTRING (-54.0295915 3.6412279, -54.029716 3.6412534, -54.0297913 3.6412802)",,,
95947866,Rue Jean Hurault,residential,False,False,45.23,"LINESTRING (-54.0343793 3.6426913, -54.0339826 3.6425979)",,,
95947861,Rue du Capitaine Aloiké,residential,False,False,84.355,"LINESTRING (-54.0343793 3.6426913, -54.0343658 3.6431353, -54.0343619 3.6434497)",,,
95947861,Rue du Capitaine Aloiké,residential,False,True,49.933,"LINESTRING (-54.0343793 3.6426913, -54.0343545 3.6425508, -54.0342925 3.6423445, -54.0342988 3.6422537)",,,
95947926,Rue Poti Soula,residential,False,False,51.492,"LINESTRING (-54.030415 3.6378821, -54.0303056 3.6380286, -54.0301271 3.6382451)",,,
228090533,,residential,False,False,20.991,"LINESTRING (-54.030415 3.6378821, -54.0305212 3.6378075, -54.0305657 3.6377684)",,,
1163969489,Impasse Wi Massanga,residential,False,True,32.612,"LINESTRING (-54.0302158 3.6384284, -54.029923 3.6384033)",,,
95947843,Impasse Wi Massanga,residential,False,False,78.162,"LINESTRING (-54.0302158 3.6384284, -54.0304088 3.6384667, -54.0306051 3.638525, -54.0309028 3.63858)",,,
95947917,,residential,False,True,151.043,"LINESTRING (-54.0302158 3.6384284, -54.0303239 3.6386242, -54.0304183 3.6389026, -54.0305656 3.6392734, -54.0307012 3.6396942)",,,
1163969490,,residential,False,False,22.773,"LINESTRING (-54.0302158 3.6384284, -54.0301611 3.6383413, -54.0301271 3.6382451)",,,
95947866,Rue Jean Hurault,residential,False,True,42.497,"LINESTRING (-54.0336587 3.642394, -54.0339826 3.6425979)",,,
95947866,Rue Jean Hurault,residential,False,False,155.197,"LINESTRING (-54.0336587 3.642394, -54.0334694 3.6422481, -54.0332399 3.6420994, -54.0329036 3.6418945, -54.0326834 3.6418048, -54.0326344 3.6417794, -54.032458 3.6416882)",,,
95947869,Rue Amidoa Soutou,residential,False,False,135.218,"LINESTRING (-54.0336587 3.642394, -54.0334267 3.6425561, -54.0332477 3.6426546, -54.0331506 3.6426828, -54.0326283 3.6426587, -54.032538 3.6427158)",,,
1022069942,Rue de l'Itany,residential,False,False,45.394,"LINESTRING (-54.0294351 3.6399781, -54.0290273 3.6400102)",,,
1022069942,Rue de l'Itany,residential,False,True,7.516,"LINESTRING (-54.0294351 3.6399781, -54.0295013 3.6399638)",,,
95947833,Rue du Lieutenant Ferrand,residential,False,True,140.05599999999998,"LINESTRING (-54.0294351 3.6399781, -54.0295069 3.6405913, -54.0295915 3.6412279)",,,
95947866,Rue Jean Hurault,residential,False,False,42.497,"LINESTRING (-54.0339826 3.6425979, -54.0336587 3.642394)",,,
95947866,Rue Jean Hurault,residential,False,True,45.23,"LINESTRING (-54.0339826 3.6425979, -54.0343793 3.6426913)",,,
95947904,Rue Patrick Adaya,residential,False,False,90.62200000000001,"LINESTRING (-54.0339826 3.6425979, -54.0338522 3.6429099, -54.0336432 3.6432995, -54.0336267 3.6433304)",,,
636535741,,unclassified,False,True,21.736,"LINESTRING (-54.0317805 3.6440302, -54.0317861 3.6442256)",,,
208398137,Avenue Léonard Domerger,residential,False,False,49.038,"LINESTRING (-54.0317805 3.6440302, -54.0317678 3.6438239, -54.0317648 3.6435896)",,,
95947904,Rue Patrick Adaya,residential,False,True,14.708,"LINESTRING (-54.0335645 3.6434472, -54.0336267 3.6433304)",,,
95947896,Rue Patawa,residential,False,True,86.495,"LINESTRING (-54.0335645 3.6434472, -54.0336942 3.6434949, -54.034335 3.643518)",,,
