osmid,lanes,name,highway,maxspeed,width,junction,oneway,reversed,length,geometry,bridge
30550313,,Rue René Jadfard,residential,,,,False,True,189.46699999999998,"LINESTRING (-52.6431789 5.1616887, -52.6430032 5.1615579, -52.6426814 5.1618958, -52.6426291 5.1619061, -52.6425151 5.161813, -52.6424427 5.1618196, -52.6423099 5.1619692, -52.6423338 5.1620992, -52.6420638 5.162416)",
30149833,1,Avenue Victor Hugo,secondary,50,,,False,False,88.058,"LINESTRING (-52.6438133 5.1610329, -52.6436525 5.1608306, -52.6434677 5.1606035, -52.6434257 5.1605534, -52.643316 5.160415)",
30149833,1,Avenue Victor Hugo,secondary,50,,,False,True,92.874,"LINESTRING (-52.6438133 5.1610329, -52.6439499 5.1611907, -52.6443609 5.1616655)",
30581772,,Rue de l'Odéon,residential,,,,False,True,63.204,"LINESTRING (-52.6438133 5.1610329, -52.6438006 5.161041, -52.643788 5.1610516, -52.6434203 5.1614443)",
30550319,,Rue Thierry Delhaise,residential,,,,False,True,254.34099999999998,"LINESTRING (-52.6467522 5.1567271, -52.6466513 5.1565473, -52.6459396 5.1554114, -52.6457262 5.1550415, -52.6457439 5.1547638, -52.6457463 5.1547263)",
"[203804956, 205616926]",2,Rue Thomas Guidiglo,secondary,30,,,False,True,319.27799999999996,"LINESTRING (-52.6467522 5.1567271, -52.6464367 5.1569202, -52.6456461 5.1573823, -52.6454478 5.1574861, -52.6453558 5.1575012, -52.6452566 5.1575079, -52.6451171 5.1574985, -52.6449038 5.1574798, -52.6447241 5.1574651, -52.6442529 5.157431, -52.6440817 5.157409)",yes
204015082,,Rue du Levant,residential,50,,,False,False,50.777,"LINESTRING (-52.6408677 5.1568704, -52.6405452 5.1565458)",
71215020,,Rue Jules Mercier,residential,,,,False,False,78.626,"LINESTRING (-52.6408677 5.1568704, -52.6408439 5.1568908, -52.6403654 5.15737)",
204015082,,Rue du Levant,residential,50,,,False,True,177.49,"LINESTRING (-52.6408677 5.1568704, -52.6414796 5.157493, -52.6415207 5.1576505, -52.6415562 5.1578977, -52.6415686 5.158175, -52.6415719 5.1582098)",
30550319,,Rue Thierry Delhaise,residential,,,,False,False,254.341,"LINESTRING (-52.6457463 5.1547263, -52.6457439 5.1547638, -52.6457262 5.1550415, -52.6459396 5.1554114, -52.6466513 5.1565473, -52.6467522 5.1567271)",
203775135,,Rue Jules Séraphin,tertiary,,,,False,False,42.367000000000004,"LINESTRING (-52.6457463 5.1547263, -52.6454953 5.1546945, -52.6453668 5.1546782)",yes
254499277,,Rue Jules Séraphin,tertiary,,,,False,True,84.889,"LINESTRING (-52.6457463 5.1547263, -52.6460482 5.1547609, -52.6463977 5.154801, -52.6465078 5.1548136)",
361346466,,Giratoire du Suriname,residential,,,roundabout,True,False,3.904,"LINESTRING (-52.6403507 5.1561266, -52.6403443 5.1561429, -52.6403447 5.1561605)",
203775135,,Rue Jules Séraphin,tertiary,,,,False,True,42.367000000000004,"LINESTRING (-52.6453668 5.1546782, -52.6454953 5.1546945, -52.6457463 5.1547263)",yes
203775136,,Rue Jules Séraphin,tertiary,,,,False,False,107.378,"LINESTRING (-52.6453668 5.1546782, -52.6451562 5.1546528, -52.6449587 5.1546303, -52.6444506 5.1545645, -52.6444046 5.1545593)",
30581929,,Avenue du Lac,residential,,,,False,True,116.3,"LINESTRING (-52.6441643 5.1578498, -52.6441507 5.1583404, -52.6441578 5.1583618, -52.6441688 5.1583825, -52.6445403 5.1587323)",
"[761598451, 30581959]",,Rue Constant Chlore,residential,,,,False,False,177.853,"LINESTRING (-52.6441643 5.1578498, -52.6447543 5.1579211, -52.6447666 5.1579273, -52.6447771 5.1579359, -52.6449202 5.1583325, -52.6449099 5.1583792, -52.6448834 5.1584168, -52.6445403 5.1587323)",
761598451,,Rue Constant Chlore,residential,,,,False,True,72.43799999999999,"LINESTRING (-52.6441643 5.1578498, -52.6435488 5.1578075, -52.6435118 5.1578044)",
254499304,,Rue du Levant,residential,50,,,True,False,17.066,"LINESTRING (-52.6386721 5.154422, -52.6385345 5.1543529)",
361346465,,Giratoire du Levant,tertiary,50,,roundabout,True,False,8.215,"LINESTRING (-52.6386721 5.154422, -52.6386416 5.1544427, -52.6386214 5.1544739)",
30581929,,Avenue du Lac,residential,,,,False,False,116.3,"LINESTRING (-52.6445403 5.1587323, -52.6441688 5.1583825, -52.6441578 5.1583618, -52.6441507 5.1583404, -52.6441643 5.1578498)",
"[761598451, 30581959]",,Rue Constant Chlore,residential,,,,False,True,177.853,"LINESTRING (-52.6445403 5.1587323, -52.6448834 5.1584168, -52.6449099 5.1583792, -52.6449202 5.1583325, -52.6447771 5.1579359, -52.6447666 5.1579273, -52.6447543 5.1579211, -52.6441643 5.1578498)",
30581929,,Avenue du Lac,residential,,,,False,True,210.73,"LINESTRING (-52.6445403 5.1587323, -52.6448357 5.1590299, -52.6448911 5.1590856, -52.6448884 5.1591967, -52.6448916 5.1592096, -52.6448987 5.1592218, -52.645803 5.1601026)",
71215019,,Rue Tatou,residential,,,,False,False,80.352,"LINESTRING (-52.6405452 5.1565458, -52.6400235 5.157048)",
204015082,,Rue du Levant,residential,50,,,False,False,32.566,"LINESTRING (-52.6405452 5.1565458, -52.64042 5.1562808)",
204015082,,Rue du Levant,residential,50,,,False,True,50.777,"LINESTRING (-52.6405452 5.1565458, -52.6408677 5.1568704)",
254499285,1,Rue Justin Catayée,residential,50,,,False,False,49.68899999999999,"LINESTRING (-52.6435118 5.1578044, -52.6435453 5.1574709, -52.6435485 5.1574306, -52.6435547 5.1573596)",
"[254499283, 254499285]",1,Rue Justin Catayée,residential,50,,,False,True,396.081,"LINESTRING (-52.6435118 5.1578044, -52.6434608 5.1582385, -52.6434471 5.1584831, -52.6434843 5.1586202, -52.643555 5.1587197, -52.6436095 5.1587963, -52.6442663 5.1594264, -52.6443609 5.159517, -52.6444342 5.1595864, -52.6449019 5.1600432, -52.6450376 5.1601713, -52.6453702 5.1604852, -52.645434 5.1605454)",
761598451,,Rue Constant Chlore,residential,,,,False,False,72.43799999999999,"LINESTRING (-52.6435118 5.1578044, -52.6435488 5.1578075, -52.6441643 5.1578498)",
30149552,,Rue du Stade,residential,50,,,False,True,63.991,"LINESTRING (-52.645803 5.1601026, -52.6457815 5.160128, -52.645488 5.1604841, -52.6454602 5.1605157, -52.645434 5.1605454)",
30581929,,Avenue du Lac,residential,,,,False,False,210.73000000000002,"LINESTRING (-52.645803 5.1601026, -52.6448987 5.1592218, -52.6448916 5.1592096, -52.6448884 5.1591967, -52.6448911 5.1590856, -52.6448357 5.1590299, -52.6445403 5.1587323)",
518026087,,Rue Martin Luther King,residential,,,,False,True,94.968,"LINESTRING (-52.645803 5.1601026, -52.6462336 5.1604722, -52.6462538 5.1604814, -52.6462762 5.1604858, -52.6465182 5.1605172)",
"[31051368, 31051374]",,"['Rue du Mahury', 'Rue Orapu']",residential,,,,False,False,135.304,"LINESTRING (-52.6396659 5.1603555, -52.6397906 5.160389, -52.6403301 5.1598252, -52.6401166 5.1596005)",
"[31051368, 31051369]",,"['Rue du Mahury', 'Rue Henri Noma']",residential,,,,False,True,214.248,"LINESTRING (-52.6396659 5.1603555, -52.6393892 5.1605904, -52.6389722 5.1609444, -52.6383258 5.1602125, -52.6382983 5.1601778)",
71213694,,Rue Jean Sinaï,residential,,,,False,False,97.199,"LINESTRING (-52.6396659 5.1603555, -52.6391103 5.1597556, -52.6390641 5.1597203)",
254499237,,Avenue des Roches,tertiary,50,5,,False,True,98.896,"LINESTRING (-52.6382983 5.1601778, -52.6390641 5.1597203)",
"[31051368, 31051369]",,"['Rue du Mahury', 'Rue Henri Noma']",residential,,,,False,False,214.248,"LINESTRING (-52.6382983 5.1601778, -52.6383258 5.1602125, -52.6389722 5.1609444, -52.6393892 5.1605904, -52.6396659 5.1603555)",
30149833,1,Avenue Victor Hugo,secondary,50,,,False,False,144.096,"LINESTRING (-52.6423343 5.1592347, -52.6422057 5.1590746, -52.6420572 5.1588971, -52.641904 5.1587105, -52.6416889 5.1584485, -52.6415638 5.1582806, -52.6415719 5.1582098)",
30149833,1,Avenue Victor Hugo,secondary,50,,,False,True,96.526,"LINESTRING (-52.6423343 5.1592347, -52.6425917 5.1595529, -52.6427232 5.1597032, -52.6428062 5.1598036, -52.6428892 5.159904)",
31051370,,Rue Marcel Magne,residential,,,,False,False,90.625,"LINESTRING (-52.6423343 5.1592347, -52.6423154 5.1592526, -52.6423025 5.1592648, -52.6420381 5.1595145, -52.6418872 5.1596579, -52.6417484 5.1598034)",
205616886,2,Avenue des Roches,tertiary,50,5,,False,False,13.494,"LINESTRING (-52.6397454 5.1592675, -52.6396381 5.159325)",
205616886,2,Avenue des Roches,tertiary,50,5,,False,True,34.042,"LINESTRING (-52.6397454 5.1592675, -52.6400164 5.159123)",
31051374,,Rue Orapu,residential,,,,False,True,55.327,"LINESTRING (-52.6397454 5.1592675, -52.6397879 5.1593056, -52.6401166 5.1596005)",
31051370,,Rue Marcel Magne,residential,,,,False,True,57.626,"LINESTRING (-52.6413884 5.1601776, -52.6417484 5.1598034)",
31051367,,Rue Serjus Canut,residential,,,,False,False,124.42399999999999,"LINESTRING (-52.6413884 5.1601776, -52.6416182 5.1603903, -52.6421671 5.1609426, -52.6421879 5.1609635)",
"[71390281, 31051367]",,"['Rue des Pins', 'Rue Serjus Canut']",residential,,,,False,True,244.697,"LINESTRING (-52.6413884 5.1601776, -52.6408548 5.1596746, -52.6408038 5.1596639, -52.6406134 5.1598482, -52.6405891 5.1601202, -52.6405822 5.1602184, -52.6403713 5.160454, -52.6406943 5.1607903)",
30550313,,Rue René Jadfard,residential,,,,False,False,189.46699999999998,"LINESTRING (-52.6420638 5.162416, -52.6423338 5.1620992, -52.6423099 5.1619692, -52.6424427 5.1618196, -52.6425151 5.161813, -52.6426291 5.1619061, -52.6426814 5.1618958, -52.6430032 5.1615579, -52.6431789 5.1616887)",
30149833,1,Avenue Victor Hugo,secondary,50,,,False,False,96.526,"LINESTRING (-52.6428892 5.159904, -52.6428062 5.1598036, -52.6427232 5.1597032, -52.6425917 5.1595529, -52.6423343 5.1592347)",
30149833,1,Avenue Victor Hugo,secondary,50,,,False,True,73.91000000000001,"LINESTRING (-52.6428892 5.159904, -52.6430368 5.1600807, -52.6431831 5.1602559, -52.643316 5.160415)",
254499260,2,Rue de l'Amiral d'Estrées,tertiary,50,3,,False,True,141.138,"LINESTRING (-52.6428892 5.159904, -52.6428748 5.1599235, -52.6428492 5.1599582, -52.6425888 5.1603357, -52.6421879 5.1609635)",
205616886,2,Avenue des Roches,tertiary,50,5,,False,True,13.494,"LINESTRING (-52.6396381 5.159325, -52.6397454 5.1592675)",
71213677,,Rue des Calebasses,residential,,,,False,False,126.23400000000001,"LINESTRING (-52.6396381 5.159325, -52.6390662 5.1587138, -52.6390162 5.1586325, -52.6389089 5.1584582)",
"[254499237, 254499239]",,Avenue des Roches,tertiary,50,5,,False,False,77.355,"LINESTRING (-52.6396381 5.159325, -52.6395648 5.159369, -52.639449 5.1594385, -52.6390641 5.1597203)",
71213677,,Rue des Calebasses,residential,,,,False,True,96.758,"LINESTRING (-52.6384618 5.1577106, -52.6389089 5.1584582)",
254499297,,Rue des Calebasses,residential,,,,False,False,21.371,"LINESTRING (-52.6384618 5.1577106, -52.6383477 5.1575556)",
361346468,,Rue Amarante,residential,,,,False,True,176.642,"LINESTRING (-52.6384618 5.1577106, -52.6392162 5.157219, -52.6392839 5.1571749, -52.6397184 5.1567448)",
71213684,,Rue du Docteur Barrat,residential,,,,False,False,37.383,"LINESTRING (-52.6397184 5.1567448, -52.639477 5.1565098)",
71213684,,Rue du Docteur Barrat,residential,,,,False,True,47.732,"LINESTRING (-52.6397184 5.1567448, -52.6400235 5.157048)",
361346468,,Rue Amarante,residential,,,,False,True,86.411,"LINESTRING (-52.6397184 5.1567448, -52.6402896 5.1562154)",
361346468,,Rue Amarante,residential,,,,False,False,176.642,"LINESTRING (-52.6397184 5.1567448, -52.6392839 5.1571749, -52.6392162 5.157219, -52.6384618 5.1577106)",
30581772,,Rue de l'Odéon,residential,,,,False,True,38.121,"LINESTRING (-52.6434203 5.1614443, -52.6431789 5.1616887)",
71213679,,Rue des Alizés,residential,,,,False,False,122.96,"LINESTRING (-52.6434203 5.1614443, -52.644223 5.1622083)",
30581772,,Rue de l'Odéon,residential,,,,False,False,63.204,"LINESTRING (-52.6434203 5.1614443, -52.643788 5.1610516, -52.6438006 5.161041, -52.6438133 5.1610329)",
71213679,,Rue des Alizés,residential,,,,False,True,122.96,"LINESTRING (-52.644223 5.1622083, -52.6434203 5.1614443)",
71213680,,Rue des Awaras,residential,,,,False,True,93.206,"LINESTRING (-52.6440505 5.1625503, -52.6438265 5.1623396, -52.6436875 5.1622091, -52.6434383 5.1619751)",
205616886,2,Avenue des Roches,tertiary,50,5,,False,False,34.042,"LINESTRING (-52.6400164 5.159123, -52.6397454 5.1592675)",
71213683,,Rue Carouabo,residential,,,,False,False,177.196,"LINESTRING (-52.6400164 5.159123, -52.6399542 5.1590539, -52.6396686 5.158715, -52.6396662 5.1587018, -52.6396718 5.158689, -52.6402492 5.1581437, -52.6402576 5.1581428, -52.6402654 5.158146, -52.6404203 5.1583051)",
205616886,2,Avenue des Roches,tertiary,50,5,,False,True,84.872,"LINESTRING (-52.6400164 5.159123, -52.6402069 5.1589913, -52.6406667 5.1587199)",
71213683,,Rue Carouabo,residential,,,,False,False,63.279,"LINESTRING (-52.6404203 5.1583051, -52.6405941 5.1581287, -52.640713 5.1580104, -52.6408287 5.1579074)",
71213683,,Rue Carouabo,residential,,,,False,True,177.196,"LINESTRING (-52.6404203 5.1583051, -52.6402654 5.158146, -52.6402576 5.1581428, -52.6402492 5.1581437, -52.6396718 5.158689, -52.6396662 5.1587018, -52.6396686 5.158715, -52.6399542 5.1590539, -52.6400164 5.159123)",
71213683,,Rue Carouabo,residential,,,,False,True,63.279,"LINESTRING (-52.6408287 5.1579074, -52.640713 5.1580104, -52.6405941 5.1581287, -52.6404203 5.1583051)",
71213684,,Rue du Docteur Barrat,residential,,,,False,False,78.823,"LINESTRING (-52.6408287 5.1579074, -52.6406623 5.1576985, -52.6404121 5.1574141, -52.6403654 5.15737)",
71213684,,Rue du Docteur Barrat,residential,,,,False,True,69.80499999999999,"LINESTRING (-52.6408287 5.1579074, -52.6412021 5.1583529, -52.6412323 5.1583896)",
205616886,2,Avenue des Roches,tertiary,50,5,,False,True,42.593,"LINESTRING (-52.6412323 5.1583896, -52.6415719 5.1582098)",
71213684,,Rue du Docteur Barrat,residential,,,,False,False,69.80499999999999,"LINESTRING (-52.6412323 5.1583896, -52.6412021 5.1583529, -52.6408287 5.1579074)",
205616886,2,Avenue des Roches,tertiary,50,5,,False,False,72.616,"LINESTRING (-52.6412323 5.1583896, -52.6408191 5.1586268, -52.6406667 5.1587199)",
71213684,,Rue du Docteur Barrat,residential,,,,False,True,53.995,"LINESTRING (-52.6389593 5.1556883, -52.6392298 5.1560923)",
71215023,,Rue des Sapotilles,residential,,,,False,True,74.041,"LINESTRING (-52.6389593 5.1556883, -52.6395088 5.155309)",
71213684,,Rue du Docteur Barrat,residential,,,,False,False,111.501,"LINESTRING (-52.6389593 5.1556883, -52.6387794 5.155499, -52.6387516 5.1554785, -52.6387091 5.1554472, -52.6384709 5.1552716, -52.6381805 5.1550575)",
71215023,,Rue des Sapotilles,residential,,,,False,False,77.336,"LINESTRING (-52.6389593 5.1556883, -52.6386765 5.1558876, -52.6383867 5.1560864)",
361346464,2,Boulevard Emmanuel Bellony,tertiary,50,,,False,True,53.43,"LINESTRING (-52.6381805 5.1550575, -52.6385117 5.1547081)",
71213684,,Rue du Docteur Barrat,residential,,,,False,True,111.501,"LINESTRING (-52.6381805 5.1550575, -52.6384709 5.1552716, -52.6387091 5.1554472, -52.6387516 5.1554785, -52.6387794 5.155499, -52.6389593 5.1556883)",
71213685,,Rue Carouabo,residential,,,,True,False,60.669,"LINESTRING (-52.6406667 5.1587199, -52.6403695 5.1583857, -52.6403681 5.1583746, -52.6403704 5.1583636, -52.6404203 5.1583051)",
205616886,2,Avenue des Roches,tertiary,50,5,,False,False,84.872,"LINESTRING (-52.6406667 5.1587199, -52.6402069 5.1589913, -52.6400164 5.159123)",
205616886,2,Avenue des Roches,tertiary,50,5,,False,True,72.616,"LINESTRING (-52.6406667 5.1587199, -52.6408191 5.1586268, -52.6412323 5.1583896)",
71215023,,Rue des Sapotilles,residential,,,,False,True,77.336,"LINESTRING (-52.6383867 5.1560864, -52.6386765 5.1558876, -52.6389593 5.1556883)",
71213693,,Square des Oyampis,residential,,,,False,False,45.647,"LINESTRING (-52.6398212 5.1598868, -52.6401166 5.1596005)",
361446571,,Square des Oyampis,residential,,,,True,False,54.483000000000004,"LINESTRING (-52.6398212 5.1598868, -52.6398267 5.1598567, -52.6398203 5.1598268, -52.6398029 5.1598015, -52.6397771 5.1597849, -52.6397468 5.1597793, -52.6397168 5.1597857, -52.6396914 5.1598031, -52.6396747 5.1598288, -52.6396692 5.1598589, -52.6396756 5.1598889, -52.639693 5.1599141, -52.6397188 5.1599307, -52.6397491 5.1599363, -52.6397791 5.1599299, -52.6398044 5.1599125, -52.6398212 5.1598868)",
71213693,,Square des Oyampis,residential,,,,False,True,45.647,"LINESTRING (-52.6401166 5.1596005, -52.6398212 5.1598868)",
31051374,,Rue Orapu,residential,,,,False,False,55.327,"LINESTRING (-52.6401166 5.1596005, -52.6397879 5.1593056, -52.6397454 5.1592675)",
"[31051368, 31051374]",,"['Rue du Mahury', 'Rue Orapu']",residential,,,,False,True,135.304,"LINESTRING (-52.6401166 5.1596005, -52.6403301 5.1598252, -52.6397906 5.160389, -52.6396659 5.1603555)",
254499237,,Avenue des Roches,tertiary,50,5,,False,False,98.896,"LINESTRING (-52.6390641 5.1597203, -52.6382983 5.1601778)",
71213694,,Rue Jean Sinaï,residential,,,,False,True,97.199,"LINESTRING (-52.6390641 5.1597203, -52.6391103 5.1597556, -52.6396659 5.1603555)",
"[254499237, 254499239]",,Avenue des Roches,tertiary,50,5,,False,True,77.355,"LINESTRING (-52.6390641 5.1597203, -52.639449 5.1594385, -52.6395648 5.159369, -52.6396381 5.159325)",
30149833,1,Avenue Victor Hugo,secondary,50,,,False,False,73.91,"LINESTRING (-52.643316 5.160415, -52.6431831 5.1602559, -52.6430368 5.1600807, -52.6428892 5.159904)",
30149833,1,Avenue Victor Hugo,secondary,50,,,False,True,88.05799999999999,"LINESTRING (-52.643316 5.160415, -52.6434257 5.1605534, -52.6434677 5.1606035, -52.6436525 5.1608306, -52.6438133 5.1610329)",
384167755,,Allée des Étoiles,residential,,,,False,False,131.658,"LINESTRING (-52.643316 5.160415, -52.6433003 5.1604318, -52.6432845 5.1604488, -52.6431122 5.160634, -52.6429857 5.16077, -52.6428752 5.1608887, -52.6427271 5.1610477, -52.6426856 5.1610947, -52.6425141 5.161289)",
384167755,,Allée des Étoiles,residential,,,,False,True,131.658,"LINESTRING (-52.6425141 5.161289, -52.6426856 5.1610947, -52.6427271 5.1610477, -52.6428752 5.1608887, -52.6429857 5.16077, -52.6431122 5.160634, -52.6432845 5.1604488, -52.6433003 5.1604318, -52.643316 5.160415)",
444650267,2,Boulevard Emmanuel Bellony,tertiary,50,,,True,False,57.927,"LINESTRING (-52.6406088 5.1540443, -52.6400904 5.1539749)",
71213703,,Rue Rosa Parks,residential,,,,False,False,50.487,"LINESTRING (-52.6417051 5.154186, -52.6417578 5.153735)",
444650267,2,Boulevard Emmanuel Bellony,tertiary,50,,,True,False,62.864,"LINESTRING (-52.6417051 5.154186, -52.6411419 5.1541154)",
71213703,,Rue Rosa Parks,residential,,,,False,True,50.487,"LINESTRING (-52.6417578 5.153735, -52.6417051 5.154186)",
71213706,,Rue des Sœurs Grises,residential,,,,False,True,63.221,"LINESTRING (-52.6417578 5.153735, -52.6423248 5.1538011)",
71213706,,Rue des Sœurs Grises,residential,,,,False,False,63.221,"LINESTRING (-52.6423248 5.1538011, -52.6417578 5.153735)",
71213706,,Rue des Sœurs Grises,residential,,,,False,True,59.151,"LINESTRING (-52.6423248 5.1538011, -52.6428553 5.1538629)",
71213706,,Rue des Sœurs Grises,residential,,,,False,False,61.546,"LINESTRING (-52.6434047 5.1539463, -52.6428553 5.1538629)",
254499244,2,Avenue du Général de Gaulle,residential,50,,,False,True,54.041,"LINESTRING (-52.6434047 5.1539463, -52.643343 5.1544284)",
444650267,2,Boulevard Emmanuel Bellony,tertiary,50,,,True,False,59.567,"LINESTRING (-52.6411419 5.1541154, -52.6410422 5.1541011, -52.6409449 5.1540871, -52.6406088 5.1540443)",
30149552,,Rue du Stade,residential,50,,,False,False,176.736,"LINESTRING (-52.6443609 5.1616655, -52.644405 5.1616234, -52.6446709 5.1613762, -52.6446702 5.1612714, -52.6447123 5.1612334, -52.6448063 5.1611999, -52.6449403 5.1610437, -52.6451095 5.1608727, -52.6454087 5.1605709, -52.645434 5.1605454)",
30149833,1,Avenue Victor Hugo,secondary,50,,,False,False,92.874,"LINESTRING (-52.6443609 5.1616655, -52.6439499 5.1611907, -52.6438133 5.1610329)",
