osmid,highway,junction,oneway,reversed,length,geometry,name,maxspeed,lanes,ref,tunnel
160494227,residential,,False,True,108.37,"LINESTRING (-2.3991564 47.9341166, -2.3991837 47.9341234, -2.39921 47.934133, -2.3992444 47.9341496, -2.3992787 47.9341703, -2.3993079 47.9341943, -2.3997898 47.9346537, -2.3998111 47.9346732, -2.3998325 47.9346874, -2.3998752 47.9347132, -2.400109 47.9348381)",Ruelle des Belles Filles,30,,,
10069387,secondary,roundabout,True,False,2.207,"LINESTRING (-2.3931658 47.9304794, -2.3931365 47.9304823)",Giratoire Robert et Line Guillois,,,,
32206754,unclassified,,True,False,54.34,"LINESTRING (-2.3984786 47.9339241, -2.3987585 47.9339956, -2.3991727 47.9340726)",Rue Mystringue,,,,
39412380,unclassified,,False,False,211.13,"LINESTRING (-2.3984786 47.9339241, -2.3984197 47.9339114, -2.3981498 47.9338588, -2.3980223 47.9338334, -2.3979068 47.9338098, -2.397786 47.9337825, -2.3976832 47.9337599, -2.3976093 47.9337376, -2.3975212 47.9337063, -2.3972938 47.9336286, -2.3970878 47.9335601, -2.3969922 47.9335254, -2.3969047 47.9334934, -2.3968965 47.9334904, -2.396828 47.933461, -2.3967816 47.933434, -2.3967594 47.9334139, -2.3967412 47.9333921, -2.3967195 47.9333587, -2.3967028 47.933332, -2.3966895 47.9333012, -2.3966761 47.9332613, -2.3966695 47.9332263, -2.3966655 47.9331544, -2.3966641 47.9330727, -2.3966602 47.9330309, -2.3966509 47.9330062, -2.3966228 47.9329679, -2.3965717 47.9329046, -2.3965301 47.932855, -2.3965146 47.9328194)",Rue Mystringue,,,,
"[160502568, 441083121]",residential,,False,True,41.620999999999995,"LINESTRING (-2.3984786 47.9339241, -2.3984443 47.9338975, -2.3984086 47.9338574, -2.3983406 47.933786, -2.3982599 47.9336949, -2.3982165 47.9336332, -2.3981964 47.9336024)","['Place de la Poste', 'Place du Tribunal']",30,,,
32460501,residential,,False,False,14.517,"LINESTRING (-2.3992208 47.9332738, -2.3991999 47.933144)",Rue des Fosses,30,,,
441083119,residential,,False,False,17.317,"LINESTRING (-2.3992208 47.9332738, -2.3991238 47.9332872, -2.3990922 47.9332931, -2.3990599 47.9333016, -2.3990021 47.9333228)",Place Sénéchal Perret,30,,,
32460507,residential,,True,False,15.116,"LINESTRING (-2.3994205 47.9332921, -2.3993613 47.9332825, -2.3992978 47.9332741, -2.3992486 47.9332719, -2.3992208 47.9332738)",Place Sénéchal Perret,30,,,
438211934,secondary,,True,False,65.75099999999999,"LINESTRING (-2.3994205 47.9332921, -2.3994395 47.9332417, -2.3996213 47.9327163)",Rue du Val,30,,,
32460237,residential,,True,False,100.83200000000001,"LINESTRING (-2.3975422 47.9294821, -2.398829 47.9294533, -2.3988948 47.9294518)",Rue des Trois Frères Guillemin,,,,
32460245,secondary,,True,False,58.757,"LINESTRING (-2.3975422 47.9294821, -2.3974872 47.9296563, -2.3974384 47.9298111, -2.3973976 47.9299275, -2.3973862 47.9299634, -2.3973828 47.9299992)",Place de l'Hôtel de Ville,30,,D 8,
1087219185,tertiary,,False,True,320.52400000000006,"LINESTRING (-2.4029552 47.9294156, -2.4022679 47.9295882, -2.4020539 47.929642, -2.4018209 47.9296916, -2.4016267 47.9297299, -2.4015878 47.9297376, -2.4014099 47.9297612, -2.4004656 47.9298427, -2.4003363 47.9298539, -2.3992439 47.9299502, -2.398893 47.9299805, -2.3988116 47.9299912, -2.3987634 47.929999)",Avenue de Guibourg,,,,
10069385,secondary,,True,False,41.652,"LINESTRING (-2.3973828 47.9299992, -2.3972622 47.9300086, -2.3970888 47.9300218, -2.3970264 47.9300273, -2.3968734 47.930042, -2.3968291 47.9300493)",Rue Josselin de Rohan,30,,,
"[172526554, 143905007]",secondary,,False,False,120.763,"LINESTRING (-2.3988948 47.9294518, -2.3989092 47.9293761, -2.3990421 47.9288529, -2.399105 47.9286224, -2.3991131 47.9285956, -2.3991259 47.9285527, -2.3991442 47.9285077, -2.3991761 47.9284527, -2.399197 47.9284248, -2.3992162 47.9283904)",Rue du Général Dubreton,30,,,
143905007,secondary,,False,True,61.629000000000005,"LINESTRING (-2.3988948 47.9294518, -2.3988647 47.9295771, -2.3987889 47.9298927, -2.3987634 47.929999)",Rue du Général Dubreton,30,,,
440394221,tertiary,,False,False,198.17600000000002,"LINESTRING (-2.3931585 47.932675, -2.3931517 47.9326335, -2.3931463 47.9325832, -2.3931433 47.9324562, -2.3931675 47.931972, -2.3931714 47.931885, -2.3932103 47.9310208, -2.393222 47.9308941)",Avenue du Docteur Guillois,,1,,
440394222,tertiary,,True,False,11.653,"LINESTRING (-2.3931585 47.932675, -2.3931195 47.9327519, -2.3931061 47.9327737)",Avenue du Docteur Guillois,,,,
32890076,secondary,roundabout,True,False,9.552,"LINESTRING (-2.3930495 47.9327924, -2.3930269 47.9328076, -2.3930098 47.9328258, -2.3929992 47.9328461, -2.3929955 47.9328674)",Giratoire Capitaine Le Louarn,,,,
440394223,secondary,,True,False,21.39,"LINESTRING (-2.3930495 47.9327924, -2.3930065 47.9327895, -2.3929012 47.9327745, -2.3927698 47.9327504)",Boulevard Laënnec,,,,
39412376,residential,,True,False,11.735,"LINESTRING (-2.3957877 47.932795, -2.3958054 47.9328043, -2.3958919 47.9328449, -2.3959129 47.9328587)",Rue aux Moutons,30,,,
32890076,secondary,roundabout,True,False,6.589,"LINESTRING (-2.3931931 47.9327778, -2.3931647 47.9327724, -2.3931353 47.9327711, -2.3931061 47.9327737)",Giratoire Capitaine Le Louarn,,,,
171883935,tertiary,,True,False,11.741,"LINESTRING (-2.3931931 47.9327778, -2.3931904 47.9327581, -2.3931585 47.932675)",Avenue du Docteur Guillois,,,,
160491307,secondary,,False,False,56.024,"LINESTRING (-2.3996466 47.9319983, -2.3995542 47.931958, -2.3994869 47.9319408, -2.3994752 47.9319384, -2.3994516 47.931935, -2.399412 47.9319312, -2.399371 47.9319291, -2.3989836 47.9319417, -2.3989266 47.9319217)",Place Lamennais,30,,,
160500291,secondary,,False,False,81.71000000000001,"LINESTRING (-2.3996466 47.9319983, -2.3997565 47.9319777, -2.3998225 47.9319736, -2.4000381 47.9319642, -2.4005798 47.9319351, -2.4007363 47.9319281)",Boulevard du Maréchal Foch,30,,D 724,
441083102,secondary,,False,True,53.516000000000005,"LINESTRING (-2.3996466 47.9319983, -2.3996666 47.932088, -2.3996894 47.9321416, -2.3997215 47.9322267, -2.399745 47.9322814, -2.3997619 47.9323238, -2.3997718 47.9323709, -2.3997756 47.9323992, -2.3997688 47.9324203, -2.3997541 47.932468)",Place Lamennais,30,,,
441083101,residential,,True,False,98.698,"LINESTRING (-2.3997541 47.932468, -2.3998753 47.9324942, -2.3999329 47.9325097, -2.3999975 47.9325158, -2.4002863 47.9325339, -2.400742 47.932568, -2.4008894 47.9325868, -2.4010544 47.9326181)",Rue de la Gare,,,,
441083102,secondary,,False,False,53.516000000000005,"LINESTRING (-2.3997541 47.932468, -2.3997688 47.9324203, -2.3997756 47.9323992, -2.3997718 47.9323709, -2.3997619 47.9323238, -2.399745 47.9322814, -2.3997215 47.9322267, -2.3996894 47.9321416, -2.3996666 47.932088, -2.3996466 47.9319983)",Place Lamennais,30,,,
38895357,residential,,False,False,229.05200000000002,"LINESTRING (-2.4010544 47.9326181, -2.4010406 47.9326443, -2.4010176 47.9327136, -2.4009543 47.933087, -2.4009055 47.9333441, -2.4008964 47.9333886, -2.400811 47.9337882, -2.4007866 47.933903, -2.4007081 47.9343155, -2.4006983 47.9343576, -2.4006837 47.9343879, -2.4006587 47.9344163, -2.4006167 47.9344541, -2.4005238 47.9345347, -2.4004314 47.9345992)",Boulevard des Carmes,30,,,
441083101,residential,,True,False,192.247,"LINESTRING (-2.4010544 47.9326181, -2.4011777 47.9326404, -2.4018923 47.932796, -2.4029177 47.9330305, -2.4030341 47.9330527, -2.4031424 47.9330794, -2.4032578 47.93311, -2.4034955 47.9331761)",Rue de la Gare,,,,
38895354,residential,,False,False,74.72000000000001,"LINESTRING (-2.3998261 47.9351961, -2.3995857 47.9351435, -2.3990347 47.9349884, -2.3989557 47.934968, -2.3988938 47.9349495)",Rue Monseigneur Guilloux,30,,,
38895354,residential,,False,True,82.73899999999999,"LINESTRING (-2.3998261 47.9351961, -2.4000348 47.9352344, -2.4002796 47.9352742, -2.4004449 47.9353038, -2.4006458 47.9353397, -2.4008072 47.9353713, -2.4008976 47.9353912)",Rue Monseigneur Guilloux,30,,,
38895361,residential,,False,False,108.973,"LINESTRING (-2.3998261 47.9351961, -2.399821 47.9352347, -2.3998239 47.9352624, -2.3998424 47.9353189, -2.4000198 47.9360322, -2.4000374 47.9360962, -2.4000475 47.9361292, -2.4000616 47.9361616)",Rue du Cimetière,,,,
440537568,residential,,False,True,45.123000000000005,"LINESTRING (-2.3998261 47.9351961, -2.3998413 47.9351646, -2.3998685 47.9351241, -2.3999318 47.9350522, -2.400109 47.9348381)",Chemin du Cimetière,30,,,
438298550,secondary,,True,False,8.567,"LINESTRING (-2.3988938 47.9349495, -2.3989108 47.9348733)",Rue du Val,30,,,
38895354,residential,,False,True,74.72,"LINESTRING (-2.3988938 47.9349495, -2.3989557 47.934968, -2.3990347 47.9349884, -2.3995857 47.9351435, -2.3998261 47.9351961)",Rue Monseigneur Guilloux,30,,,
38895354,residential,,False,False,82.739,"LINESTRING (-2.4008976 47.9353912, -2.4008072 47.9353713, -2.4006458 47.9353397, -2.4004449 47.9353038, -2.4002796 47.9352742, -2.4000348 47.9352344, -2.3998261 47.9351961)",Rue Monseigneur Guilloux,30,,,
440537569,secondary,,False,False,54.242,"LINESTRING (-2.4008976 47.9353912, -2.4009483 47.935409, -2.4009963 47.9354321, -2.4010213 47.9354489, -2.4010477 47.9354702, -2.4010777 47.9355029, -2.4011746 47.9356177, -2.4012436 47.9356968, -2.401325 47.9357765)",Rue du Lac,30,,D 8,
440537569,secondary,,False,True,81.185,"LINESTRING (-2.4008976 47.9353912, -2.4008968 47.9353451, -2.4008974 47.9352935, -2.4008912 47.9352622, -2.4008743 47.9352372, -2.4006612 47.9349812, -2.4006229 47.9349361, -2.4005541 47.9348642, -2.4004332 47.9347464)",Rue du Lac,30,,D 8,
38895361,residential,,False,True,108.973,"LINESTRING (-2.4000616 47.9361616, -2.4000475 47.9361292, -2.4000374 47.9360962, -2.4000198 47.9360322, -2.3998424 47.9353189, -2.3998239 47.9352624, -2.399821 47.9352347, -2.3998261 47.9351961)",Rue du Cimetière,,,,
440537566,residential,,True,False,161.682,"LINESTRING (-2.4034955 47.9331761, -2.4034673 47.9332358, -2.4032804 47.9336747, -2.4032476 47.9337609, -2.403217 47.9338391, -2.4031515 47.9339416, -2.4030664 47.9340808, -2.4029694 47.9342325, -2.4027726 47.934544)",Avenue Rioust des Villes Audrains,,,,
440537569,secondary,,False,True,9.104,"LINESTRING (-2.4013719 47.9358521, -2.401325 47.9357765)",Rue du Lac,30,,D 8,
38895362,unclassified,,True,False,97.73299999999999,"LINESTRING (-2.4013719 47.9358521, -2.4012007 47.9358964, -2.4011406 47.9359117, -2.4008444 47.9360076, -2.4005851 47.9360804, -2.4003414 47.9361455, -2.4002501 47.93617, -2.4002041 47.9361801, -2.4001596 47.9361839)",Rue du Lavoir,30,,,
440537569,secondary,,False,False,93.56,"LINESTRING (-2.4013719 47.9358521, -2.4014065 47.935915, -2.4014398 47.9359748, -2.4014865 47.9360596, -2.4015357 47.9361499, -2.4015576 47.9361952, -2.4015808 47.9362591, -2.4016622 47.9365157, -2.4017114 47.9366603)",Rue du Lac,30,,D 8,
10069387,secondary,roundabout,True,False,13.135,"LINESTRING (-2.3930077 47.9305587, -2.3929976 47.9305874, -2.3929983 47.930617, -2.3930096 47.9306455, -2.3930308 47.9306714)",Giratoire Robert et Line Guillois,,,,
458147093,secondary,,True,False,20.584,"LINESTRING (-2.3930077 47.9305587, -2.3929728 47.930572, -2.3929147 47.9305909, -2.3928564 47.9306067, -2.3927667 47.9306478)",Avenue Georges Pompidou,,,D 724,
762322469,tertiary,,False,False,121.18,"LINESTRING (-2.3915617 47.9349234, -2.3916584 47.9346656, -2.3917165 47.9344747, -2.3917606 47.9343101, -2.3918338 47.9340149, -2.3918555 47.9339463, -2.3918751 47.9339023, -2.3919135 47.9338634)",Rue du Roi Arthur,,,,
762322469,tertiary,,False,False,5.938,"LINESTRING (-2.3929773 47.9331195, -2.3930057 47.9330696)",Rue du Roi Arthur,,,,
160524368,residential,,False,False,60.022999999999996,"LINESTRING (-2.3929773 47.9331195, -2.3930209 47.9331388, -2.3930572 47.9331517, -2.3930975 47.9331961, -2.3931393 47.933248, -2.3931781 47.9333038, -2.3932142 47.9333722, -2.3933238 47.9335925)",Rue de l'Hôpital,,,,
762322469,tertiary,,False,True,115.42400000000002,"LINESTRING (-2.3929773 47.9331195, -2.3929293 47.933171, -2.3928871 47.9332069, -2.3928256 47.9332472, -2.3927377 47.933295, -2.3925537 47.9333849, -2.3924353 47.9334475, -2.3923262 47.9335163, -2.3921833 47.9336303, -2.3920572 47.933739, -2.3919727 47.9338047, -2.3919135 47.9338634)",Rue du Roi Arthur,,,,
32890076,secondary,roundabout,True,False,5.878,"LINESTRING (-2.3931504 47.9329643, -2.393189 47.9329588, -2.3932239 47.9329465)",Giratoire Capitaine Le Louarn,,,,
160502571,residential,,False,False,11.163,"LINESTRING (-2.3978093 47.9328893, -2.3979569 47.932872)",Rue Beaumanoir,30,,,
39412378,residential,,True,False,26.866,"LINESTRING (-2.3978093 47.9328893, -2.397818 47.9330547, -2.3978193 47.9330972, -2.3978217 47.9331151, -2.3978277 47.9331302)",Place de l'Union,30,,,
779261194,residential,,False,True,39.802,"LINESTRING (-2.3978093 47.9328893, -2.3976872 47.9328987, -2.3975575 47.9329054, -2.3974536 47.9329105, -2.397375 47.9329132, -2.397326 47.9329121, -2.397277 47.9329081)",Rue des Herses,30,,,
160502569,residential,,False,True,48.653999999999996,"LINESTRING (-2.3978277 47.9331302, -2.3978476 47.9331587, -2.3978892 47.9331834, -2.3979347 47.9331963, -2.3979725 47.9332029, -2.3980474 47.9332088, -2.3981276 47.9332142, -2.3982215 47.933219, -2.3983073 47.9332243, -2.3983484 47.933227, -2.3983809 47.9332339, -2.3984237 47.9332516)",Place du Tribunal,30,,,
160502568,residential,,False,False,26.736,"LINESTRING (-2.3980638 47.933379, -2.3981705 47.9335626, -2.3981964 47.9336024)",Place du Tribunal,30,,,
160502569,residential,,False,False,30.505000000000003,"LINESTRING (-2.3980638 47.933379, -2.3981029 47.9333556, -2.3981514 47.9333359, -2.3982111 47.9333129, -2.3982668 47.9332971, -2.3984237 47.9332516)",Place du Tribunal,30,,,
160502569,residential,,False,True,32.028,"LINESTRING (-2.3980638 47.933379, -2.3977828 47.9333191, -2.3978269 47.9332336)",Place du Tribunal,30,,,
39412374,unclassified,,False,False,116.46900000000001,"LINESTRING (-2.3959129 47.9328587, -2.3958908 47.9328843, -2.3958821 47.9328987, -2.395872 47.9329221, -2.3958551 47.9329517, -2.3958443 47.9329648, -2.3958164 47.932988, -2.3957878 47.9330107, -2.3957646 47.9330271, -2.3957426 47.933036, -2.3957233 47.9330413, -2.395687 47.9330474, -2.3956534 47.9330498, -2.3952301 47.9330677, -2.3951454 47.9330828, -2.3950751 47.93311, -2.3949758 47.9331631, -2.3948726 47.9332248, -2.3948002 47.9332759, -2.3947642 47.9333056, -2.3947294 47.933339, -2.394699 47.93338)",Rue du Tournisset,,,,
440978144,unclassified,,False,True,23.939999999999998,"LINESTRING (-2.3959129 47.9328587, -2.3959344 47.9328419, -2.3959512 47.932831, -2.3959747 47.9328221, -2.3959982 47.932816, -2.3960453 47.932809, -2.3961064 47.9328018, -2.3962074 47.9327903)",Place de la République,,,,
39412374,unclassified,,False,True,116.46900000000002,"LINESTRING (-2.394699 47.93338, -2.3947294 47.933339, -2.3947642 47.9333056, -2.3948002 47.9332759, -2.3948726 47.9332248, -2.3949758 47.9331631, -2.3950751 47.93311, -2.3951454 47.9330828, -2.3952301 47.9330677, -2.3956534 47.9330498, -2.395687 47.9330474, -2.3957233 47.9330413, -2.3957426 47.933036, -2.3957646 47.9330271, -2.3957878 47.9330107, -2.3958164 47.932988, -2.3958443 47.9329648, -2.3958551 47.9329517, -2.395872 47.9329221, -2.3958821 47.9328987, -2.3958908 47.9328843, -2.3959129 47.9328587)",Rue du Tournisset,,,,
160524371,residential,,False,False,105.94200000000001,"LINESTRING (-2.394699 47.93338, -2.3945981 47.9334024, -2.3945322 47.9334265, -2.3944751 47.9334508, -2.3943911 47.9334715, -2.3940835 47.9334998, -2.3936291 47.9335463, -2.3933752 47.9335807, -2.3933238 47.9335925)",Rue du Faubourg Grimaud,,,,
438298542,secondary,,False,False,104.543,"LINESTRING (-2.394699 47.93338, -2.3945555 47.933349, -2.3944359 47.9333118, -2.3940723 47.9331866, -2.3934788 47.9329842, -2.3934374 47.932971)",Boulevard Laennec,,,,
438298543,secondary,,True,False,126.10199999999999,"LINESTRING (-2.394699 47.93338, -2.3949002 47.9334174, -2.39532 47.9334701, -2.395481 47.9334982, -2.3958399 47.933586, -2.3959707 47.9336145, -2.396147 47.9336412, -2.3963334 47.9336658)",Boulevard Laennec,,,,
39412376,residential,,True,False,29.015,"LINESTRING (-2.3958474 47.9319292, -2.3958308 47.9321899)",Rue aux Moutons,30,,,
160502565,residential,,False,False,90.389,"LINESTRING (-2.3958474 47.9319292, -2.3956912 47.9319228, -2.3955674 47.9319214, -2.3955095 47.9319227, -2.3954752 47.9319245, -2.3954343 47.9319353, -2.3953274 47.9319627, -2.3952536 47.9319804, -2.3951624 47.932, -2.3950909 47.9320053, -2.3949882 47.9320071, -2.3949176 47.9319962, -2.3948886 47.9319677, -2.3948676 47.9319229, -2.3948607 47.9318849, -2.3948565 47.9318299)",Impasse Saint-Joseph,,,,
39412387,residential,,False,False,121.50899999999999,"LINESTRING (-2.3963431 47.9291093, -2.396265 47.9291178, -2.3962138 47.9291188, -2.3961439 47.9291199, -2.3959855 47.9291246, -2.3958697 47.9291182, -2.3957387 47.9291163, -2.3956786 47.9291154, -2.3954793 47.9291129, -2.395167 47.9291108, -2.394913 47.9291112, -2.3947142 47.929118)",Rue Saint-Nicolas,,,,
"[228610772, 639129407]",residential,,False,"[False, True]",95.182,"LINESTRING (-2.3963431 47.9291093, -2.3963665 47.9292316, -2.3963925 47.9293485, -2.3964161 47.9294452, -2.3964352 47.9295194, -2.3964557 47.929592, -2.3964803 47.9296598, -2.3965393 47.9297891, -2.3965876 47.9299482)",Place de l'Hôtel de Ville,30,,,
160522969,residential,,False,False,96.84299999999999,"LINESTRING (-2.3927803 47.9285196, -2.3927153 47.9285309, -2.3925785 47.9285301, -2.3916118 47.9284254, -2.3914957 47.9284183)",Rue des Clos,,,,
458147098,tertiary,,False,True,30.875999999999998,"LINESTRING (-2.3927803 47.9285196, -2.3928159 47.9285761, -2.3930088 47.9287496)",Rue Porte Bergault,,,,
143905001,secondary,,True,False,93.58099999999999,"LINESTRING (-2.3986399 47.9316578, -2.3986633 47.9316216, -2.3986773 47.9315843, -2.3986847 47.9315518, -2.3987709 47.9311651, -2.3987859 47.931098, -2.3987996 47.9310274, -2.3988035 47.9309776, -2.3988076 47.9309275, -2.398805 47.9308871, -2.3988011 47.9308562, -2.398794 47.9308273)",Rue du Général Dubreton,30,,,
160502572,secondary,,False,False,68.868,"LINESTRING (-2.3986399 47.9316578, -2.398558 47.9316576, -2.3984033 47.9316464, -2.3982769 47.9316369, -2.3981002 47.9316235, -2.3977208 47.9315946)",Rue Charles de Gaulle,30,2,,
446107087,secondary,,False,True,36.472,"LINESTRING (-2.3986399 47.9316578, -2.3986539 47.9316813, -2.3986786 47.9317135, -2.3986959 47.9317312, -2.3989266 47.9319217)",Rue Charles de Gaulle,30,,,
143904989,secondary,,False,False,52.766,"LINESTRING (-2.3989917 47.9345781, -2.3990276 47.9344672, -2.3991406 47.9341611, -2.3991564 47.9341166)",Rue du Val,30,,,
438298548,secondary,,True,False,14.302,"LINESTRING (-2.3989917 47.9345781, -2.3988594 47.9346294, -2.3988247 47.9346415)",Rue du Val,30,,,
438298548,secondary,,True,False,8.004,"LINESTRING (-2.3988247 47.9346415, -2.3987367 47.9346828)",Rue du Val,30,,,
32889753,secondary,,True,False,35.476,"LINESTRING (-2.3988247 47.9346415, -2.398778 47.9346169, -2.3987304 47.9345926, -2.3986943 47.9345747, -2.3986556 47.9345586, -2.3985725 47.9345317, -2.3984162 47.9344802)",Boulevard Laennec,30,,,
160491303,residential,,False,True,2.77,"LINESTRING (-2.3989108 47.9348733, -2.3988737 47.934875)",Rue René Dejean,30,,,
438298550,secondary,,True,False,18.556,"LINESTRING (-2.3989108 47.9348733, -2.3989195 47.9348159, -2.3989232 47.9347848, -2.3989186 47.9347531, -2.3989122 47.934728, -2.3989033 47.9347082)",Rue du Val,30,,,
160494227,residential,,False,False,108.37,"LINESTRING (-2.400109 47.9348381, -2.3998752 47.9347132, -2.3998325 47.9346874, -2.3998111 47.9346732, -2.3997898 47.9346537, -2.3993079 47.9341943, -2.3992787 47.9341703, -2.3992444 47.9341496, -2.39921 47.934133, -2.3991837 47.9341234, -2.3991564 47.9341166)",Ruelle des Belles Filles,30,,,
440537568,residential,,False,False,45.123000000000005,"LINESTRING (-2.400109 47.9348381, -2.3999318 47.9350522, -2.3998685 47.9351241, -2.3998413 47.9351646, -2.3998261 47.9351961)",Chemin du Cimetière,30,,,
905918565,residential,,False,True,27.074,"LINESTRING (-2.400109 47.9348381, -2.4002402 47.9346987, -2.4002658 47.934671, -2.4002831 47.9346548, -2.4003095 47.9346355)",Chemin du Cimetière,30,,,
160500329,residential,,False,False,99.218,"LINESTRING (-2.4016068 47.9315026, -2.4007205 47.9316472, -2.4007363 47.9319281)",Rue Royale,30,,,
160500291,secondary,,False,True,81.71000000000001,"LINESTRING (-2.4007363 47.9319281, -2.4005798 47.9319351, -2.4000381 47.9319642, -2.3998225 47.9319736, -2.3997565 47.9319777, -2.3996466 47.9319983)",Boulevard du Maréchal Foch,30,,D 724,
160500329,residential,,False,True,99.218,"LINESTRING (-2.4007363 47.9319281, -2.4007205 47.9316472, -2.4016068 47.9315026)",Rue Royale,30,,,
779261193,secondary,,False,False,195.42899999999997,"LINESTRING (-2.4007363 47.9319281, -2.4020735 47.9318781, -2.4029851 47.9319054, -2.4030455 47.9319072, -2.4031178 47.9319118, -2.4031987 47.9319204, -2.4033479 47.9319517)",Boulevard du Maréchal Foch,30,,D 724,
160500321,residential,,True,False,188.54000000000005,"LINESTRING (-2.4033479 47.9319517, -2.4033266 47.9319859, -2.4033229 47.9320266, -2.4033375 47.9320683, -2.4033575 47.9321037, -2.4035465 47.9323336, -2.4037257 47.9325398, -2.4037988 47.9326112, -2.4040332 47.9328306, -2.4040468 47.9328502, -2.4040564 47.9328717, -2.4040697 47.9329119, -2.4040825 47.9330102, -2.4040724 47.9330537, -2.404041 47.9330887, -2.4039951 47.9331083, -2.4039545 47.9331171, -2.4037243 47.9331138, -2.4036253 47.9331107, -2.4035842 47.9331105, -2.4035403 47.9331175, -2.4035172 47.9331333, -2.4034955 47.9331761)",Rue Ange Mounier,,,,
