osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,width,access
881093127,True,1,D 786,Place Cornic,secondary,30,False,5.984,"LINESTRING (-3.8293512 48.5792171, -3.8293813 48.5792671)",,,
636805247,False,2,,Rampe Saint-Nicolas,secondary,30,False,67.503,"LINESTRING (-3.8320384 48.5823883, -3.8319797 48.5822899, -3.8317102 48.5818214)",,,
881093128,False,,,Rampe Saint-Nicolas,secondary,30,False,39.457,"LINESTRING (-3.8320384 48.5823883, -3.8319763 48.5824058, -3.8316992 48.5824677, -3.831523 48.5824617)",,,
905853973,False,,,Avenue de la République,tertiary,30,True,58.741,"LINESTRING (-3.8320384 48.5823883, -3.8320704 48.5824456, -3.8321122 48.5825194, -3.8322489 48.5827599, -3.8323165 48.5828835)",,,
881093128,False,,,Rampe Saint-Nicolas,secondary,30,False,247.59399999999997,"LINESTRING (-3.831523 48.5824617, -3.831458 48.582419, -3.8313964 48.5823266, -3.8313344 48.5822527, -3.8312289 48.5821516, -3.8311235 48.5821089, -3.8309985 48.5821018, -3.8308604 48.5821254, -3.8306612 48.5821729, -3.8304648 48.5822174, -3.8301388 48.5822635, -3.8299799 48.5822784, -3.8297666 48.5822767, -3.8295749 48.5822562, -3.8293734 48.5822353, -3.8290641 48.5821961, -3.8287404 48.5821254, -3.8286991 48.5821158, -3.8286428 48.5821028, -3.8285972 48.5820815, -3.8285463 48.5820435)",,,
881093128,False,,,Rampe Saint-Nicolas,secondary,30,True,39.456999999999994,"LINESTRING (-3.831523 48.5824617, -3.8316992 48.5824677, -3.8319763 48.5824058, -3.8320384 48.5823883)",,,
47060936,False,,,Rue de Ploujean,tertiary,30,False,174.791,"LINESTRING (-3.8285463 48.5820435, -3.8285029 48.5820966, -3.8284165 48.5821816, -3.828276 48.5823126, -3.828046 48.5824789, -3.827831 48.5826141, -3.8275686 48.5828232, -3.8272994 48.5830981, -3.8270699 48.5832676)",,,
881093128,False,,,Rampe Saint-Nicolas,secondary,30,True,247.594,"LINESTRING (-3.8285463 48.5820435, -3.8285972 48.5820815, -3.8286428 48.5821028, -3.8286991 48.5821158, -3.8287404 48.5821254, -3.8290641 48.5821961, -3.8293734 48.5822353, -3.8295749 48.5822562, -3.8297666 48.5822767, -3.8299799 48.5822784, -3.8301388 48.5822635, -3.8304648 48.5822174, -3.8306612 48.5821729, -3.8308604 48.5821254, -3.8309985 48.5821018, -3.8311235 48.5821089, -3.8312289 48.5821516, -3.8313344 48.5822527, -3.8313964 48.5823266, -3.831458 48.582419, -3.831523 48.5824617)",,,
905853976,False,,,Rampe Saint-Nicolas,secondary,30,False,23.481,"LINESTRING (-3.8285463 48.5820435, -3.8285369 48.5819227, -3.8285245 48.5818784, -3.8284959 48.5818374)",,,
905853976,False,,,Rampe Saint-Nicolas,secondary,30,False,35.817,"LINESTRING (-3.8284959 48.5818374, -3.8284446 48.5818162, -3.8283019 48.5817999, -3.828118 48.5817826, -3.8280244 48.5817689)",,,
905853976,False,,,Rampe Saint-Nicolas,secondary,30,True,23.480999999999998,"LINESTRING (-3.8284959 48.5818374, -3.8285245 48.5818784, -3.8285369 48.5819227, -3.8285463 48.5820435)",,,
38568850,True,,,Rue Maurice Le Luc,residential,30,False,367.002,"LINESTRING (-3.8270699 48.5832676, -3.8271044 48.5833304, -3.8271743 48.583446, -3.8272299 48.58348, -3.8273111 48.5835001, -3.8274414 48.5835074, -3.8275997 48.5834993, -3.8279464 48.583408, -3.8280734 48.5834214, -3.8286229 48.5832764, -3.8291421 48.5831406, -3.8292071 48.5831236, -3.8298212 48.5829903, -3.8298662 48.5829785, -3.8309016 48.582655, -3.8309366 48.5826441, -3.8314367 48.5824878, -3.831523 48.5824617)",,,
47060936,False,,,Rue de Ploujean,tertiary,30,True,174.791,"LINESTRING (-3.8270699 48.5832676, -3.8272994 48.5830981, -3.8275686 48.5828232, -3.827831 48.5826141, -3.828046 48.5824789, -3.828276 48.5823126, -3.8284165 48.5821816, -3.8285029 48.5820966, -3.8285463 48.5820435)",,,
636799826,True,,D 786,Quai de Tréguier,secondary,30,False,11.789,"LINESTRING (-3.831867 48.5816288, -3.8319062 48.5817316)",,,
1228752304,True,,,Rond-Point Charles de Gaulle,secondary,30,False,10.882,"LINESTRING (-3.831867 48.5816288, -3.8319408 48.5816248, -3.832009 48.581606)",roundabout,,
29313179,True,,,Rue de Ploujean,tertiary,30,False,231.704,"LINESTRING (-3.8284131 48.5798758, -3.8284737 48.5801632, -3.8286053 48.5806079, -3.8286643 48.5808084, -3.8287662 48.5809658, -3.8288809 48.5812703, -3.8289108 48.5813557, -3.8289031 48.5814269, -3.8286973 48.5816621, -3.8285536 48.5817811, -3.8284959 48.5818374)",,,
38457434,True,,,Grande Venelle,residential,30,False,115.474,"LINESTRING (-3.8284131 48.5798758, -3.8285401 48.579842, -3.8287771 48.5797339, -3.8286563 48.5795869, -3.8292855 48.5792472, -3.8293512 48.5792171)",,,
"[369928725, 50546477]",False,2,D 769,"['Place Edmond Puyo', 'Allée Saint-François']",secondary,,False,228.75599999999997,"LINESTRING (-3.8365679 48.5849616, -3.8365904 48.5849918, -3.8366083 48.5850158, -3.8367655 48.5852146, -3.8369382 48.5854267, -3.8370439 48.5856172, -3.837069 48.5857517, -3.8370956 48.5859553, -3.8371124 48.5860579, -3.8371511 48.5861664, -3.8372178 48.5862698, -3.837297 48.5863722, -3.8374056 48.5865182, -3.8376645 48.5868618)",,,
929284547,True,1,,,secondary,,False,10.857000000000001,"LINESTRING (-3.8365679 48.5849616, -3.8365916 48.5849499, -3.8366083 48.5849338, -3.8366164 48.5849151, -3.8366149 48.5848955, -3.836604 48.5848774)",roundabout,,
"[28073757, 441894711]",False,,D 219,Voie d'Accès au Port,secondary,50,False,411.77799999999996,"LINESTRING (-3.8375766 48.5793892, -3.8374961 48.5793359, -3.8373815 48.5792712, -3.8373231 48.579249, -3.8372628 48.5792366, -3.8372152 48.579233, -3.8371374 48.5792392, -3.8371032 48.5792472, -3.8369456 48.579284, -3.8363575 48.5794469, -3.835988 48.5795524, -3.8358492 48.5795875, -3.8356984 48.5796216, -3.8352283 48.5797086, -3.8348488 48.5797765, -3.8344679 48.5798368, -3.8342744 48.5798543, -3.8341883 48.5798621, -3.8340334 48.5798559, -3.8338631 48.5798412, -3.8337323 48.5798168, -3.8336324 48.5797938, -3.8335184 48.5797565, -3.8334031 48.579713, -3.8333219 48.579674, -3.8332569 48.5796354, -3.8331784 48.5795875, -3.8330685 48.5795001, -3.8329692 48.5793923, -3.8327911 48.5791544, -3.8327847 48.5790998)",,,
