osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,junction,width
24901316,False,Avenue des Alcyons,residential,False,26.924,"LINESTRING (-2.3961057 47.2837289, -2.3957602 47.2837897)",,,,,
24901316,False,Avenue des Alcyons,residential,True,22.092,"LINESTRING (-2.3961057 47.2837289, -2.3962275 47.2836759, -2.3963377 47.2836087)",,,,,
24901517,False,Allée du Chanoine François Chochon,residential,False,59.589,"LINESTRING (-2.3961057 47.2837289, -2.3956512 47.2834659, -2.3955523 47.2833538)",,,,,
38250329,True,Avenue des Pélicans,residential,False,44.691,"LINESTRING (-2.3973171 47.2844381, -2.3974017 47.2848359)",,,,,
38250294,True,Avenue des Pélicans,residential,False,81.531,"LINESTRING (-2.3973171 47.2844381, -2.3977512 47.2841874, -2.3982393 47.2840853)",,,,,
24750203,True,Avenue Olivier Guichard,residential,False,53.95,"LINESTRING (-2.393582 47.2855668, -2.3935799 47.2857066, -2.3935777 47.2858477, -2.3935774 47.2858686, -2.3935842 47.2860519)",,,,,
103703225,False,Avenue des Ibis,residential,True,103.971,"LINESTRING (-2.393582 47.2855668, -2.394036 47.2855567, -2.3942115 47.2855422, -2.3943847 47.2855084, -2.3948995 47.285347)",,,,,
38250340,True,Avenue des Pélicans,residential,False,96.761,"LINESTRING (-2.3974017 47.2848359, -2.3972486 47.2851986, -2.3969313 47.2855265, -2.3969279 47.2855666, -2.3969353 47.2855872, -2.3969557 47.285624)",,,,,
24750345,True,Allée des Albatros,residential,False,44.532000000000004,"LINESTRING (-2.3969303 47.2841357, -2.3969727 47.2841644, -2.3973171 47.2844381)",,,,,
273486588,True,Avenue des Impairs,residential,False,20.021,"LINESTRING (-2.3963933 47.283191, -2.3963543 47.2830129)",,,,,
273486592,False,Avenue des Impairs,residential,False,47.529,"LINESTRING (-2.3963933 47.283191, -2.3964098 47.2832763, -2.3964249 47.2833674, -2.3964009 47.2834644, -2.3963779 47.2835447, -2.3963377 47.2836087)",,,,,
24750379,True,Place Notre-Dame,residential,False,44.98799999999999,"LINESTRING (-2.395606 47.2830438, -2.3957135 47.2830388, -2.395899 47.2830545, -2.3961459 47.2830739, -2.3961934 47.2830901)",,,,,
273486590,True,Allée des Aulnes,residential,False,78.25800000000001,"LINESTRING (-2.3955128 47.2823633, -2.3955111 47.2824248, -2.3955128 47.2829361, -2.3955129 47.2829697, -2.3955856 47.2830288, -2.395606 47.2830438)",,,,,
515858578,False,Allée des Tamaris,residential,False,60.695,"LINESTRING (-2.3955128 47.2823633, -2.3962792 47.2823466, -2.396317 47.2823458)",,,,,
515858578,False,Allée des Tamaris,residential,True,68.66799999999999,"LINESTRING (-2.3955128 47.2823633, -2.394707 47.2823709, -2.3946493 47.2823689, -2.3946027 47.2823673)",,,,,
24750326,False,Avenue des Impairs,residential,True,60.144,"LINESTRING (-2.396317 47.2823458, -2.3963124 47.2822734, -2.3963144 47.2818735, -2.3963109 47.2818412, -2.3963063 47.2818052)",,,,,7
515858578,False,Allée des Tamaris,residential,True,60.695,"LINESTRING (-2.396317 47.2823458, -2.3962792 47.2823466, -2.3955128 47.2823633)",,,,,
515850119,True,Avenue de la Concorde,residential,False,46.45,"LINESTRING (-2.4000264 47.2821594, -2.4000628 47.2825764)",,,,,
1165664972,False,Allée des Mouettes,residential,False,86.051,"LINESTRING (-2.4000264 47.2821594, -2.3988892 47.2822204)",,,,,
24750411,True,Allée des Sylphes,residential,False,61.538000000000004,"LINESTRING (-2.398272 47.2822709, -2.3981994 47.2817826, -2.3981964 47.2817537, -2.3981913 47.2817202)",,,,,
24901450,True,Allée des Mouettes,residential,False,53.248000000000005,"LINESTRING (-2.398272 47.2822709, -2.3980966 47.2822818, -2.3975693 47.2823164)",,,,,
185050516,True,Avenue Bouchardat,residential,False,148.841,"LINESTRING (-2.4008995 47.2845558, -2.4008139 47.2832185)",,,,,
24750473,False,Avenue Bouchardat,residential,True,13.651,"LINESTRING (-2.4008995 47.2845558, -2.4009167 47.2846431, -2.4009305 47.2846765)",,,,,
185050517,False,Avenue Pasteur,residential,False,157.496,"LINESTRING (-2.4008995 47.2845558, -2.4010075 47.2844079, -2.401674 47.2832411)",,,,,
185050516,True,Avenue Bouchardat,residential,False,7.878,"LINESTRING (-2.4007138 47.2815374, -2.4006943 47.2814678)",,,,,
24746179,True,Esplanade François Andre,tertiary,False,69.377,"LINESTRING (-2.4007138 47.2815374, -2.4008609 47.281526, -2.401481 47.2814691, -2.4016248 47.2814524)",1,,,,
24750936,False,Avenue Pierre Loti,residential,False,53.709,"LINESTRING (-2.4000628 47.2825764, -2.4007604 47.2824797)",,,,,
515850119,True,Avenue de la Concorde,residential,False,77.454,"LINESTRING (-2.4000628 47.2825764, -2.4000956 47.2832726)",,,,,
24750936,False,Avenue Pierre Loti,residential,False,17.946,"LINESTRING (-2.4007604 47.2824797, -2.4009982 47.2824748)",,,,,
24750936,False,Avenue Pierre Loti,residential,True,53.709,"LINESTRING (-2.4007604 47.2824797, -2.4000628 47.2825764)",,,,,
185050516,True,Avenue Bouchardat,residential,False,33.266999999999996,"LINESTRING (-2.4007604 47.2824797, -2.4007492 47.2823, -2.400747 47.2821807)",,,,,
185050516,True,Avenue Bouchardat,residential,False,82.25,"LINESTRING (-2.4008139 47.2832185, -2.4007604 47.2824797)",,,,,
188185852,False,Avenue Paul Glaize,residential,False,54.516,"LINESTRING (-2.4008139 47.2832185, -2.4000956 47.2832726)",,,,,
188185852,False,Avenue Paul Glaize,residential,True,57.985,"LINESTRING (-2.4008139 47.2832185, -2.4015762 47.2831513)",,,,,
188185852,False,Avenue Paul Glaize,residential,True,54.516,"LINESTRING (-2.4000956 47.2832726, -2.4008139 47.2832185)",,,,,
515850119,True,Avenue de la Concorde,residential,False,69.332,"LINESTRING (-2.4000956 47.2832726, -2.4001199 47.2838959)",,,,,
24868581,False,Avenue Lannelongue,residential,False,6.498,"LINESTRING (-2.4016248 47.2814524, -2.4016094 47.2813949)",,,,,
24868581,False,Avenue Lannelongue,residential,True,58.403999999999996,"LINESTRING (-2.4016248 47.2814524, -2.4016334 47.2814889, -2.4016533 47.2815591, -2.4017752 47.2819676)",,,,,
24750936,False,Avenue Pierre Loti,residential,True,33.992,"LINESTRING (-2.4014359 47.2824021, -2.4009982 47.2824748)",,,,,
24868598,False,Avenue Le Dentu,residential,True,57.503,"LINESTRING (-2.4014359 47.2824021, -2.400747 47.2821807)",,,,,
24868598,False,Avenue Le Dentu,residential,False,57.503,"LINESTRING (-2.400747 47.2821807, -2.4014359 47.2824021)",,,,,
185050516,True,Avenue Bouchardat,residential,False,12.852,"LINESTRING (-2.400747 47.2821807, -2.4007374 47.2820653)",,,,,
24868598,False,Avenue Le Dentu,residential,True,67.947,"LINESTRING (-2.400747 47.2821807, -2.4003571 47.2820167, -2.4000116 47.2818297)",,,,,
515850119,True,Avenue de la Concorde,residential,False,36.678,"LINESTRING (-2.4000116 47.2818297, -2.4000264 47.2821594)",,,,,
24750038,False,Avenue de la Concorde,residential,True,18.365000000000002,"LINESTRING (-2.4000116 47.2818297, -2.4000187 47.2817548, -2.4000141 47.2816908, -2.4000051 47.2816655)",2,,,,
24868598,False,Avenue Le Dentu,residential,False,67.947,"LINESTRING (-2.4000116 47.2818297, -2.4003571 47.2820167, -2.400747 47.2821807)",,,,,
24868604,False,,residential,False,79.035,"LINESTRING (-2.4017752 47.2819676, -2.4007374 47.2820653)",,,,,
24868581,False,Avenue Lannelongue,residential,False,58.403999999999996,"LINESTRING (-2.4017752 47.2819676, -2.4016533 47.2815591, -2.4016334 47.2814889, -2.4016248 47.2814524)",,,,,
24868604,False,,residential,True,79.035,"LINESTRING (-2.4007374 47.2820653, -2.4017752 47.2819676)",,,,,
185050516,True,Avenue Bouchardat,residential,False,58.733999999999995,"LINESTRING (-2.4007374 47.2820653, -2.400719 47.2816045, -2.4007181 47.2815824, -2.4007157 47.2815702, -2.4007138 47.2815374)",,,,,
24750936,False,Avenue Pierre Loti,residential,False,33.992,"LINESTRING (-2.4009982 47.2824748, -2.4014359 47.2824021)",,,,,
24750936,False,Avenue Pierre Loti,residential,True,17.946,"LINESTRING (-2.4009982 47.2824748, -2.4007604 47.2824797)",,,,,
188185850,False,Avenue François de Malherbe,residential,True,81.261,"LINESTRING (-2.4009982 47.2824748, -2.4016375 47.283063)",,,,,
1165664978,True,Avenue Pasteur,residential,False,17.406,"LINESTRING (-2.3999235 47.2863355, -2.3998124 47.2864727)",,,50,,
1165664979,True,Avenue Lenormand,residential,False,17.406,"LINESTRING (-2.3999235 47.2863355, -2.3998124 47.2864727)",,,,,
24868702,False,Impasse des Nénuphars,residential,True,31.735,"LINESTRING (-2.4010011 47.2852294, -2.401012 47.2855147)",,,,,
24868725,False,Impasse Frédéric Loiseau,residential,False,79.918,"LINESTRING (-2.3991964 47.2877199, -2.4001482 47.2874041)",,,,,
891175803,False,Impasse Alsace-Lorraine,residential,False,147.327,"LINESTRING (-2.3978855 47.287914, -2.3971362 47.2881131, -2.3966426 47.2882116, -2.39642 47.2878089)",,,,,
24901450,True,Allée des Mouettes,residential,False,49.952999999999996,"LINESTRING (-2.3969774 47.2823126, -2.3963582 47.2823437, -2.396317 47.2823458)",,,,,
24868845,True,Avenue de la Banche,residential,False,58.647000000000006,"LINESTRING (-2.3969553 47.2817854, -2.3969581 47.2818173, -2.39696 47.2818495, -2.3969774 47.2823126)",,,,,5.9
24902025,True,Boulevard Darlu,tertiary,False,93.521,"LINESTRING (-2.3969553 47.2817854, -2.397085 47.2817788, -2.3975879 47.2817554, -2.3981913 47.2817202)",1,,,,
144966114,True,Avenue des Goélands,residential,False,40.651,"LINESTRING (-2.3993247 47.2842579, -2.3991954 47.283903)",,,50,,
24900494,True,Allée des Grèbes,residential,False,174.61100000000002,"LINESTRING (-2.3993247 47.2842579, -2.3991465 47.284473, -2.3989824 47.2846297, -2.3987603 47.2847381, -2.3985666 47.2847988, -2.3984201 47.2848382, -2.3981206 47.2848623, -2.3978619 47.2848684, -2.397699 47.2848538, -2.3974017 47.2848359)",,,,,
24868916,True,Avenue des Cormorans,residential,False,21.363,"LINESTRING (-2.3975693 47.2823164, -2.3975732 47.2825085)",,,,,
24901450,True,Allée des Mouettes,residential,False,44.651,"LINESTRING (-2.3975693 47.2823164, -2.3969774 47.2823126)",,,,,
1165664972,False,Allée des Mouettes,residential,True,86.051,"LINESTRING (-2.3988892 47.2822204, -2.4000264 47.2821594)",,,,,
24901450,True,Allée des Mouettes,residential,False,46.898,"LINESTRING (-2.3988892 47.2822204, -2.398422 47.282261, -2.398272 47.2822709)",,,,,
144966114,True,Avenue des Goélands,residential,False,29.073,"LINESTRING (-2.3990072 47.2824693, -2.3988892 47.2822204)",,,50,,
24868926,False,Allée des Frégates,residential,False,119.497,"LINESTRING (-2.3993624 47.2834418, -2.3978166 47.2836769)",,,,,
144966114,True,Avenue des Goélands,residential,False,130.773,"LINESTRING (-2.3993624 47.2834418, -2.3995176 47.2832949, -2.3996007 47.2831994, -2.3996443 47.283099, -2.3996423 47.2830247, -2.3996045 47.2829633, -2.3990072 47.2824693)",,,50,,
24750334,False,Avenue des Pélicans,residential,False,69.74,"LINESTRING (-2.4001199 47.2838959, -2.3991954 47.283903)",,,,,
515850119,True,Avenue de la Concorde,residential,False,107.21000000000001,"LINESTRING (-2.4001199 47.2838959, -2.4001793 47.2846698, -2.4001767 47.2847965, -2.4001768 47.284859)",,,,,
24750334,False,Avenue des Pélicans,residential,True,69.74,"LINESTRING (-2.3991954 47.283903, -2.4001199 47.2838959)",,,,,
144966114,True,Avenue des Goélands,residential,False,52.808,"LINESTRING (-2.3991954 47.283903, -2.3993624 47.2834418)",,,50,,
24868916,True,Avenue des Cormorans,residential,False,55.0,"LINESTRING (-2.3975732 47.2825085, -2.3976897 47.2826336, -2.3978313 47.2827313, -2.3979839 47.2827925, -2.3981071 47.2828242)",,,,,
24868919,True,Allée des Vanneaux,residential,False,52.343,"LINESTRING (-2.3969993 47.2827709, -2.3973555 47.2826282, -2.3975732 47.2825085)",,,,,
24868916,True,Avenue des Cormorans,residential,False,70.863,"LINESTRING (-2.398282 47.2828621, -2.3987669 47.2826614, -2.3990072 47.2824693)",,,,,
24868920,True,Allée des Pluviers,residential,False,110.764,"LINESTRING (-2.398282 47.2828621, -2.3988814 47.2830042, -2.3992323 47.2832008, -2.3993624 47.2834418)",,,,,
24868926,False,Allée des Frégates,residential,True,119.497,"LINESTRING (-2.3978166 47.2836769, -2.3993624 47.2834418)",,,,,
38250465,True,Allée des Eiders,residential,False,92.02100000000002,"LINESTRING (-2.3978166 47.2836769, -2.3977397 47.2837386, -2.3974797 47.2840292, -2.3972935 47.2841228, -2.3971014 47.2841486, -2.3969303 47.2841357)",,,,,
24868916,True,Avenue des Cormorans,residential,False,13.85,"LINESTRING (-2.3981071 47.2828242, -2.398282 47.2828621)",,,,,
24901234,True,Allée des Eiders,residential,False,100.126,"LINESTRING (-2.3981071 47.2828242, -2.3981339 47.2829974, -2.3981379 47.2831644, -2.3980998 47.2832783, -2.3978166 47.2836769)",,,,,
24868965,True,Allée des Aigrettes,residential,False,76.866,"LINESTRING (-2.3974541 47.2833895, -2.3969993 47.2827709)",,,,,
24868959,True,Allée des Cygnes,residential,False,79.914,"LINESTRING (-2.3974541 47.2833895, -2.3979418 47.2829866, -2.3981071 47.2828242)",,,,,
24900543,True,Allée des Courlis,residential,False,55.723,"LINESTRING (-2.3982393 47.2840853, -2.3979747 47.2838694, -2.3978166 47.2836769)",,,,,
38250294,True,Avenue des Pélicans,residential,False,82.086,"LINESTRING (-2.3982393 47.2840853, -2.3984481 47.28415, -2.3986958 47.2841403, -2.3989145 47.2840482, -2.3991954 47.283903)",,,,,
24750203,True,Avenue Olivier Guichard,residential,False,75.822,"LINESTRING (-2.3939856 47.2839223, -2.3938452 47.2843166, -2.3937662 47.2845876)",,,,,
38252427,True,Allée des Acacias,residential,False,89.867,"LINESTRING (-2.3939856 47.2839223, -2.3934749 47.2838957, -2.392819 47.2840153)",,,,,
24901517,False,Allée du Chanoine François Chochon,residential,True,59.589,"LINESTRING (-2.3955523 47.2833538, -2.3956512 47.2834659, -2.3961057 47.2837289)",,,,,
167469577,True,Allée des Aulnes,residential,False,174.185,"LINESTRING (-2.3922708 47.2826697, -2.3923534 47.2827158, -2.3931335 47.2831102, -2.393391 47.2832674, -2.3935525 47.2833065, -2.3940712 47.283311, -2.3942133 47.2833086, -2.3942638 47.2833078)",,,,,
167469579,True,Place du Maréchal Leclerc,residential,False,7.8,"LINESTRING (-2.3922708 47.2826697, -2.3922951 47.2826531, -2.3923098 47.282632, -2.3923133 47.2826087)",1,,50,roundabout,
38250694,False,Avenue des Alcyons,residential,True,82.06799999999998,"LINESTRING (-2.3946778 47.2838543, -2.3951194 47.2838097, -2.3957014 47.2837925, -2.3957246 47.2837918, -2.3957602 47.2837897)",,,,,
515858580,True,Avenue des Alcyons,residential,False,52.758,"LINESTRING (-2.3946778 47.2838543, -2.394024 47.2839185, -2.3939856 47.2839223)",,,,,
24901709,False,Avenue des Sureaux,residential,False,39.908,"LINESTRING (-2.394235 47.2823298, -2.3941779 47.2826866)",,,,,
38251722,True,Allée des Tamaris,residential,False,28.048,"LINESTRING (-2.394235 47.2823298, -2.3945139 47.2823582, -2.3945583 47.2823628, -2.3946027 47.2823673)",,,,,
24901709,False,Avenue des Sureaux,residential,True,39.908,"LINESTRING (-2.3941779 47.2826866, -2.394235 47.2823298)",,,,,
24750224,True,Avenue des Ifs,residential,False,140.922,"LINESTRING (-2.3941779 47.2826866, -2.3934938 47.2826589, -2.3934566 47.2826584, -2.3932334 47.2826484, -2.3932054 47.2826472, -2.3929797 47.2826376, -2.3924135 47.2826124, -2.3923133 47.2826087)",,,,,
24750381,False,Allée des Tamaris,residential,False,8.372,"LINESTRING (-2.3922499 47.2822513, -2.3923607 47.2822557)",,,30,,
167469578,True,Avenue du Général de Gaulle,residential,False,48.875,"LINESTRING (-2.3922499 47.2822513, -2.3923054 47.2818709, -2.3923184 47.2818143)",,,30,,
24750179,True,Avenue des Sorbiers,residential,False,20.454,"LINESTRING (-2.3928902 47.2842222, -2.3929409 47.2844029)",,,,,
24901913,True,Allée des Ormeaux,residential,False,18.639,"LINESTRING (-2.3928902 47.2842222, -2.392649 47.2841858)",,,,,
24750203,True,Avenue Olivier Guichard,residential,False,41.05,"LINESTRING (-2.3935842 47.2860519, -2.3935909 47.2863521, -2.3935914 47.2863739, -2.393609 47.2864195)",,,,,
24901969,True,Allée des Aloès,residential,False,81.48100000000001,"LINESTRING (-2.3935842 47.2860519, -2.3934674 47.2860802, -2.3925668 47.2862982)",,,,,
24750200,True,Avenue des Bouleaux,residential,False,83.619,"LINESTRING (-2.3925668 47.2862982, -2.3926268 47.2855473)",,,,,
24901969,True,Allée des Aloès,residential,False,76.774,"LINESTRING (-2.3925668 47.2862982, -2.3916025 47.2865192)",,,,,
24750116,True,Avenue du Général de Gaulle,residential,False,99.399,"LINESTRING (-2.3916025 47.2865192, -2.3916555 47.2861604, -2.3917064 47.2856282)",,,30,,
38252086,True,Avenue Olivier Guichard,residential,False,7.968,"LINESTRING (-2.3946555 47.2817768, -2.3946596 47.2818484)",,,30,,8.4
24902048,True,Boulevard Hennecart,tertiary,False,177.87900000000002,"LINESTRING (-2.3946555 47.2817768, -2.3945105 47.2817761, -2.3935936 47.281776, -2.3930326 47.2817659, -2.3924666 47.2817483, -2.3922986 47.2817405)",1,,,,
24902237,False,Allée des Marronniers,residential,False,96.12100000000001,"LINESTRING (-2.3908277 47.2822089, -2.3907849 47.2822056, -2.3900704 47.2821505, -2.3895605 47.2821185)",,,,,
1237301504,True,Avenue de la Pierre Percée,residential,False,54.086999999999996,"LINESTRING (-2.3908277 47.2822089, -2.3908969 47.2817925, -2.3909 47.2817754, -2.3909118 47.2817259)",,,,,
24902237,False,Allée des Marronniers,residential,True,96.121,"LINESTRING (-2.3895605 47.2821185, -2.3900704 47.2821505, -2.3907849 47.2822056, -2.3908277 47.2822089)",,,,,
24902249,True,Avenue de la Roche aux Mouettes,residential,False,56.373,"LINESTRING (-2.3895605 47.2821185, -2.389652 47.281732, -2.3896641 47.2816781, -2.3896702 47.2816506, -2.3896776 47.2816178)",,,,,
24902249,True,Avenue de la Roche aux Mouettes,residential,False,8.273,"LINESTRING (-2.3896776 47.2816178, -2.3897016 47.2815452)",,,,,
25531775,True,Boulevard Hennecart,tertiary,False,93.878,"LINESTRING (-2.3896776 47.2816178, -2.3897693 47.2816278, -2.3908318 47.2817197, -2.3909118 47.2817259)",1,,,,
24902329,True,Avenue des Érables,residential,False,120.54100000000001,"LINESTRING (-2.3906598 47.2825335, -2.3904201 47.2827177, -2.3902879 47.2827678, -2.3901652 47.2827855, -2.3900055 47.2827973, -2.3899129 47.2828169, -2.389829 47.282854, -2.3895104 47.2830841, -2.38948 47.2831243, -2.389462 47.2831696)",,,,,
1000710882,True,Avenue des Platanes,residential,False,93.517,"LINESTRING (-2.389462 47.2831696, -2.3906911 47.2832796)",,,,,
24902329,True,Avenue des Érables,residential,False,70.423,"LINESTRING (-2.389462 47.2831696, -2.3894087 47.2833295, -2.3893481 47.2834852, -2.3892815 47.2836259, -2.3891602 47.2837638)",,,,,
24902329,True,Avenue des Érables,residential,False,15.876,"LINESTRING (-2.3891602 47.2837638, -2.3890146 47.2838669)",,,,,
24902346,True,Avenue des Melezes,residential,False,170.698,"LINESTRING (-2.3886965 47.2841096, -2.3891448 47.2844185, -2.3893397 47.2845557, -2.3895408 47.2846778, -2.389932 47.284921, -2.3900486 47.2849784, -2.3901916 47.2850264, -2.3904183 47.2850777)",,,,,
24902329,True,Avenue des Érables,residential,False,36.111,"LINESTRING (-2.3890146 47.2838669, -2.3886965 47.2841096)",,,,,
1000710882,True,Avenue des Platanes,residential,False,57.423,"LINESTRING (-2.3887071 47.283103, -2.389462 47.2831696)",,,,,
1017156978,False,Avenue Georges Clemenceau,secondary,True,11.84,"LINESTRING (-2.389381 47.2874276, -2.3892343 47.2874655)",2,,30,,
24902612,False,Allée des Bruyères,living_street,False,153.97000000000003,"LINESTRING (-2.389381 47.2874276, -2.3894298 47.287482, -2.3896323 47.2877153, -2.3897295 47.2877537, -2.3899126 47.2877735, -2.3904543 47.2877513, -2.3905996 47.2878047, -2.3907953 47.2881149, -2.3908131 47.288143)",,,,,
24943613,True,Avenue du Connétable,residential,False,103.946,"LINESTRING (-2.389381 47.2874276, -2.3893502 47.2873703, -2.3890038 47.2866099, -2.3889696 47.2865355)",,,,,
"[1017156978, 48581381]",False,Avenue Georges Clemenceau,secondary,False,113.374,"LINESTRING (-2.389381 47.2874276, -2.3894734 47.2874071, -2.3895586 47.2873869, -2.3900085 47.2872805, -2.3902901 47.2872159, -2.3905282 47.2871504, -2.3906614 47.2870985, -2.3907349 47.2870609, -2.3907662 47.2870448)",2,,30,,
24902612,False,Allée des Bruyères,living_street,True,153.97,"LINESTRING (-2.3908131 47.288143, -2.3907953 47.2881149, -2.3905996 47.2878047, -2.3904543 47.2877513, -2.3899126 47.2877735, -2.3897295 47.2877537, -2.3896323 47.2877153, -2.3894298 47.287482, -2.389381 47.2874276)",,,,,
48581383,True,Avenue des Ondines,tertiary,False,119.381,"LINESTRING (-2.3908131 47.288143, -2.3906274 47.2881751, -2.3904465 47.2881764, -2.3903762 47.2881725, -2.389849 47.2881596, -2.389754 47.2881585, -2.3893495 47.2881522, -2.389237 47.2881501)",2,,,,
213874280,False,Avenue du Maréchal Joffre,residential,True,8.556,"LINESTRING (-2.3894239 47.2863072, -2.389506 47.2863603)",,,,,
59428449,False,Place du 18 Juin 1940,residential,True,73.844,"LINESTRING (-2.3894239 47.2863072, -2.3894627 47.2862603, -2.3894865 47.2862291, -2.389532 47.2861694, -2.3896991 47.2860549, -2.3899704 47.2858547, -2.3900451 47.2857995)",,,,,
"[213874277, 168422687]",False,Avenue du Maréchal Joffre,residential,False,83.929,"LINESTRING (-2.3894239 47.2863072, -2.3893018 47.286249, -2.3886755 47.2858651, -2.3885806 47.285816)",,,,,
846494242,False,Avenue Josselin,residential,False,46.526,"LINESTRING (-2.3889696 47.2865355, -2.3893721 47.2864581, -2.3894394 47.2864218, -2.389506 47.2863603)",,,,,
"[213874277, 168422687]",False,Avenue du Maréchal Joffre,residential,True,83.929,"LINESTRING (-2.3885806 47.285816, -2.3886755 47.2858651, -2.3893018 47.286249, -2.3894239 47.2863072)",,,,,
24750345,True,Allée des Albatros,residential,False,54.108999999999995,"LINESTRING (-2.3965694 47.2837253, -2.3966051 47.2838376, -2.3966965 47.2839416, -2.3969303 47.2841357)",,,,,
24868959,True,Allée des Cygnes,residential,False,77.535,"LINESTRING (-2.3965694 47.2837253, -2.3967809 47.2836905, -2.3971327 47.2835658, -2.3974541 47.2833895)",,,,,
24750179,True,Avenue des Sorbiers,residential,False,4.955,"LINESTRING (-2.392819 47.2840153, -2.3928339 47.2840587)",,,,,
24750151,True,Avenue des Magnolias,residential,False,0.076,"LINESTRING (-2.3905804 47.2840698, -2.3905795 47.2840695)",,,,,
48808653,False,Avenue des Magnolias,residential,False,52.601,"LINESTRING (-2.3905804 47.2840698, -2.3912776 47.2840792)",,,,,
24750086,False,Avenue du Maréchal de Lattre de Tassigny,secondary,False,48.421,"LINESTRING (-2.4001768 47.284859, -2.4003223 47.2848236, -2.4003573 47.2848149, -2.4007813 47.2847125)",2,,50,,
24750086,False,Avenue du Maréchal de Lattre de Tassigny,secondary,True,257.425,"LINESTRING (-2.4001768 47.284859, -2.4000138 47.2848981, -2.3999931 47.2849029, -2.3969557 47.285624)",2,,50,,
48811524,True,Avenue de la Concorde,residential,False,83.723,"LINESTRING (-2.4001768 47.284859, -2.4001856 47.2849098, -2.4002479 47.2854881, -2.4003169 47.2856007)",,,,,
144966114,True,Avenue des Goélands,residential,False,93.44200000000001,"LINESTRING (-2.4001768 47.284859, -2.4000839 47.2847577, -2.3995139 47.2844267, -2.3993247 47.2842579)",,,50,,
24868743,True,Avenue Lenormand,residential,False,164.101,"LINESTRING (-2.3998124 47.2864727, -2.3993688 47.2866332, -2.3987176 47.2868929, -2.398581 47.2862775)",,,,,
24750033,True,Avenue Frédéric Loiseau,residential,False,98.359,"LINESTRING (-2.4000941 47.2865203, -2.4001482 47.2874041)",,,,,
48974370,True,Avenue Lenormand,residential,False,21.897,"LINESTRING (-2.4000941 47.2865203, -2.3998124 47.2864727)",,,,,
171041394,True,Avenue des Ondines,residential,False,9.714,"LINESTRING (-2.3945371 47.2872568, -2.394645 47.2872091)",,,,,
144427071,False,Avenue Jean de Neyman,primary,True,109.63300000000001,"LINESTRING (-2.3914533 47.2871075, -2.3924495 47.2875952, -2.3926252 47.2876905)",2,D 92,,,
213874271,True,Avenue Jean de Neyman,primary,False,15.506000000000002,"LINESTRING (-2.3914533 47.2871075, -2.3914222 47.287046, -2.3913945 47.2869913, -2.3913866 47.2869756)",1,D 92,,,
167469578,True,Avenue du Général de Gaulle,residential,False,32.692,"LINESTRING (-2.3922198 47.2825446, -2.3922262 47.2824824, -2.3922499 47.2822513)",,,30,,
167469579,True,Place du Maréchal Leclerc,residential,False,11.613000000000001,"LINESTRING (-2.3922198 47.2825446, -2.3921891 47.2825461, -2.3921605 47.2825537, -2.3921365 47.2825669, -2.3921194 47.2825842, -2.3921108 47.2826043)",1,,50,roundabout,
24750052,True,Avenue de l'Uste,residential,False,62.138,"LINESTRING (-2.3975257 47.287128, -2.3972563 47.2865999)",,,,,
168110802,False,Impasse de l'Usté,residential,False,53.23,"LINESTRING (-2.3975257 47.287128, -2.3968587 47.2872844)",,,,,
168110802,False,Impasse de l'Usté,residential,True,53.23,"LINESTRING (-2.3968587 47.2872844, -2.3975257 47.287128)",,,,,
159109479,True,Place de la Victoire,secondary,False,19.482999999999997,"LINESTRING (-2.3915797 47.2868983, -2.3917164 47.2868707, -2.391824 47.2868419)",1,,30,,
168422692,True,Place de la Victoire,primary,False,10.178,"LINESTRING (-2.3915797 47.2868983, -2.3915957 47.2868375, -2.3915872 47.2868083)",1,,30,roundabout,
170105764,False,Boulevard Hennecart,tertiary,False,7.105,"LINESTRING (-2.3963012 47.2817414, -2.3963063 47.2818052)",2,,,,
24746189,True,Boulevard Darlu,tertiary,False,124.226,"LINESTRING (-2.3963012 47.2817414, -2.3961876 47.2817492, -2.3947954 47.2817749, -2.3946555 47.2817768)",1,,,,
48811861,False,Avenue des Ondines,residential,False,28.703,"LINESTRING (-2.3929532 47.287624, -2.393316 47.2875461)",,,,,
1165664980,True,Avenue des Ondines,residential,False,25.871000000000002,"LINESTRING (-2.3929532 47.287624, -2.3928186 47.2876439, -2.3926252 47.2876905)",,,,,
144427077,False,Boulevard du Docteur Maurice Chevrel,primary,True,36.642,"LINESTRING (-2.39304 47.2878613, -2.3928354 47.2877862, -2.3928029 47.2877716, -2.3927685 47.2877562, -2.3926252 47.2876905)",2,D 92,,,
171041403,True,,residential,False,30.180999999999997,"LINESTRING (-2.39304 47.2878613, -2.3929793 47.2878017, -2.3929116 47.287741, -2.3929073 47.2877056, -2.3929228 47.2876784, -2.3929288 47.2876688, -2.3929532 47.287624)",,,,,
24750086,False,Avenue du Maréchal de Lattre de Tassigny,secondary,False,11.945,"LINESTRING (-2.4007813 47.2847125, -2.4009305 47.2846765)",2,,50,,
24750086,False,Avenue du Maréchal de Lattre de Tassigny,secondary,True,48.42099999999999,"LINESTRING (-2.4007813 47.2847125, -2.4003573 47.2848149, -2.4003223 47.2848236, -2.4001768 47.284859)",2,,50,,
188185850,False,Avenue François de Malherbe,residential,False,81.261,"LINESTRING (-2.4016375 47.283063, -2.4009982 47.2824748)",,,,,
