osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,junction,ref,width
32804308,True,1,Allée des Pyrénées,unclassified,50,False,65.577,"LINESTRING (1.326524 43.6093455, 1.3264187 43.609345, 1.3262759 43.6093698, 1.3261673 43.6094285, 1.3259319 43.6095703, 1.32582 43.6096029)",,,
847306717,True,2,Rond-Point de Gascogne,tertiary,50,False,24.854999999999997,"LINESTRING (1.326524 43.6093455, 1.3264382 43.6092926, 1.3263859 43.6092416, 1.3263443 43.6091692)",roundabout,,
"[847306718, 155438886]",True,2,Rond-Point de Gascogne,tertiary,50,False,47.043,"LINESTRING (1.3263443 43.6091692, 1.3263383 43.6090925, 1.3263503 43.6090197, 1.3263792 43.6089444, 1.3264181 43.6088726, 1.3265026 43.6087721)",roundabout,,
23606471,True,2,Boulevard de Gascogne,tertiary,50,False,152.492,"LINESTRING (1.3265026 43.6087721, 1.3265099 43.6087114, 1.3265059 43.6086555, 1.3264905 43.6086055, 1.326459 43.6085497, 1.3263199 43.6084143, 1.3261787 43.6082768, 1.3258307 43.6079561, 1.3256194 43.6077535, 1.3255372 43.6076255)",,M 82c,
423504630,True,2,Rond-Point de Gascogne,tertiary,50,False,32.059,"LINESTRING (1.3265026 43.6087721, 1.3266078 43.6086983, 1.3267131 43.6086439, 1.3268258 43.6086094)",roundabout,,
24637744,True,1,,residential,,False,46.685,"LINESTRING (1.3273863 43.6087628, 1.3275506 43.6087944, 1.3276566 43.6087954, 1.327782 43.6087828, 1.3278725 43.6087871, 1.3279556 43.6088046)",,,
423504631,True,2,Rond-Point de Gascogne,tertiary,50,False,23.023000000000003,"LINESTRING (1.3273863 43.6087628, 1.3274353 43.6088289, 1.3274581 43.6088891, 1.3274655 43.6089585)",roundabout,,
423504628,True,2,Rond-Point de Gascogne,tertiary,50,False,21.637999999999998,"LINESTRING (1.3274655 43.6089585, 1.3274581 43.6090352, 1.3274373 43.6091032, 1.3274185 43.6091493)",roundabout,,
23606465,True,2,Rond-Point de Gascogne,tertiary,50,False,52.163999999999994,"LINESTRING (1.3271483 43.6093188, 1.327105 43.6093304, 1.3269552 43.6093707, 1.3267755 43.6093867, 1.3266246 43.6093765, 1.326524 43.6093455)",roundabout,,
240991771,True,2,Rond-Point de Gascogne,tertiary,50,False,51.283,"LINESTRING (1.3268258 43.6086094, 1.3269404 43.6085973, 1.3270511 43.6086012, 1.3271624 43.6086303, 1.3272408 43.6086604, 1.3273106 43.6087036, 1.3273863 43.6087628)",roundabout,,
155436691,True,,Rond-Point de la Paix,tertiary,50,False,44.495000000000005,"LINESTRING (1.3319544 43.6165192, 1.331924 43.6164807, 1.3319027 43.6164471, 1.3318871 43.6164079, 1.331878 43.6163766, 1.3318729 43.6163506, 1.3318711 43.61631, 1.3318745 43.6162744, 1.331881 43.6162375, 1.3318911 43.6161987, 1.3319171 43.6161346)",roundabout,,
24628432,True,,Boulevard du 14e Régiment d'Infanterie,tertiary,50,False,186.25700000000003,"LINESTRING (1.3321893 43.6158448, 1.33222 43.6158166, 1.3322508 43.6157844, 1.3322848 43.6157376, 1.3323011 43.6156929, 1.3323054 43.6156414, 1.3322987 43.6155942, 1.332281 43.6155506, 1.3322559 43.6154986, 1.3319104 43.6149938, 1.331593 43.6145257, 1.3314644 43.6143303)",,M 82c,
251534988,True,,Rond-Point de la Paix,tertiary,50,False,32.117,"LINESTRING (1.3321893 43.6158448, 1.3322324 43.6158261, 1.3322844 43.615811, 1.3323377 43.6158028, 1.3323801 43.6157992, 1.3324213 43.6157992, 1.3324728 43.6158045, 1.3325194 43.6158104, 1.3325713 43.6158235)",roundabout,,
24623764,True,,Rue du Prat,residential,,False,85.538,"LINESTRING (1.3316519 43.6144339, 1.3316973 43.6144408, 1.331748 43.6144418, 1.331872 43.6144286, 1.3320893 43.6143935, 1.332221 43.6143737, 1.3326137 43.614313, 1.3326936 43.6143019)",,,
24628477,True,,Boulevard du 14e Régiment d'Infanterie,tertiary,50,False,172.04100000000003,"LINESTRING (1.3316519 43.6144339, 1.3316831 43.6144804, 1.332083 43.6150263, 1.3321058 43.6150581, 1.3323622 43.615501, 1.332408 43.615595, 1.3324409 43.6156561, 1.3324751 43.6157227, 1.3325006 43.6157675, 1.3325297 43.6157992, 1.3325713 43.6158235)",,M 82c,
24623795,True,,Rue du Château d'Eau,residential,,False,44.915,"LINESTRING (1.3331524 43.615868, 1.3330907 43.6158976, 1.333036 43.6159285, 1.3329905 43.6159635, 1.3329301 43.6160198, 1.3328916 43.6160759, 1.3328765 43.6161234, 1.3328653 43.6161923)",,,
155436687,True,,Rond-Point de la Paix,tertiary,50,False,8.45,"LINESTRING (1.3328653 43.6161923, 1.3328728 43.6162681)",roundabout,,
24623797,True,,Rue du Château d'Eau,residential,,False,26.819,"LINESTRING (1.332726 43.6159163, 1.3327913 43.6159382, 1.332848 43.6159426, 1.3329153 43.6159381, 1.3329635 43.6159231, 1.3330006 43.6159053, 1.3330339 43.6158898)",,,
155436689,True,,Rond-Point de la Paix,tertiary,50,False,32.913,"LINESTRING (1.332726 43.6159163, 1.3327628 43.6159586, 1.3327844 43.6159918, 1.3328011 43.616022, 1.3328172 43.6160574, 1.3328343 43.6160949, 1.3328537 43.6161482, 1.3328653 43.6161923)",roundabout,,
24623797,True,,Rue du Château d'Eau,residential,,False,9.89,"LINESTRING (1.3330339 43.6158898, 1.3330596 43.6158819, 1.3330977 43.6158741, 1.3331524 43.615868)",,,
24623800,False,,Allée de Touraine,residential,,False,58.445,"LINESTRING (1.3330339 43.6158898, 1.3330296 43.6158705, 1.3330229 43.6158405, 1.3329141 43.6153714)",,,
24623764,True,,Rue du Prat,residential,,False,73.131,"LINESTRING (1.3326936 43.6143019, 1.3331618 43.6142306, 1.3335799 43.614158)",,,
24623800,False,,Allée de Touraine,residential,,True,71.819,"LINESTRING (1.3326936 43.6143019, 1.3326737 43.6143204, 1.3326629 43.6143333, 1.3326559 43.6143476, 1.3326546 43.6143651, 1.3328039 43.6149295)",,,
830966786,True,,Rond-Point de la Méditerranée,tertiary,50,False,32.239,"LINESTRING (1.3310362 43.6133021, 1.3309047 43.6132615, 1.3307901 43.6131912, 1.3307277 43.613128)",roundabout,,
27247492,True,,Allée des Pyrénées,unclassified,50,False,88.36699999999999,"LINESTRING (1.3307277 43.613128, 1.3306807 43.6131213, 1.3306318 43.6131144, 1.33055 43.6131135, 1.3304762 43.6131183, 1.33039 43.6131321, 1.32999 43.6132015, 1.3299197 43.6132183, 1.3298339 43.613245, 1.3297353 43.613281, 1.3296796 43.6133074)",,,
830966787,True,,Rond-Point de la Méditerranée,tertiary,50,False,22.904000000000003,"LINESTRING (1.3307277 43.613128, 1.3306781 43.6130644, 1.3306613 43.6130101, 1.3306603 43.6129729, 1.330664 43.6129329)",roundabout,,
830966788,True,,Rond-Point de la Méditerranée,tertiary,50,False,29.18,"LINESTRING (1.330664 43.6129329, 1.3306794 43.6128688, 1.3306965 43.6128276, 1.3307063 43.6128042, 1.3307472 43.6127484, 1.3308082 43.6126984)",roundabout,,
24628449,True,,Rond-Point de la Méditerranée,tertiary,50,False,38.426,"LINESTRING (1.3308082 43.6126984, 1.3308974 43.6126406, 1.3309792 43.6126052, 1.3311059 43.6125848, 1.3312376 43.6125742)",roundabout,,
24628494,True,,Boulevard du Général de Gaulle,tertiary,30,False,68.81599999999999,"LINESTRING (1.3308082 43.6126984, 1.3308471 43.6126066, 1.3308632 43.6125527, 1.3308632 43.6124702, 1.3308096 43.6123556, 1.3307398 43.6122303, 1.3306574 43.6121158)",,M 82c,
830966784,True,,Rond-Point de la Méditerranée,tertiary,50,False,31.607999999999997,"LINESTRING (1.3317161 43.6126659, 1.3317858 43.6127217, 1.3318328 43.6127858, 1.3318616 43.6128479, 1.331865 43.6129188)",roundabout,,
1165431029,True,1,Boulevard Émile Calvet,tertiary,50,False,82.834,"LINESTRING (1.3317161 43.6126659, 1.3318214 43.6126988, 1.3319435 43.6127086, 1.3320403 43.6126922, 1.3321406 43.6126701, 1.3326974 43.6125353)",,,
1165431031,True,,,tertiary,,False,2.151,"LINESTRING (1.3341035 43.6122769, 1.3340787 43.6122697)",roundabout,,
24628473,False,,Allée du Poitou,residential,,True,227.28100000000003,"LINESTRING (1.3333246 43.6135514, 1.3331022 43.6136065, 1.3328845 43.6136399, 1.3325915 43.6136792, 1.332567 43.6136817, 1.3325434 43.6136826, 1.3325228 43.6136822, 1.332501 43.6136792, 1.3324805 43.6136732, 1.3324629 43.6136635, 1.332449 43.6136547, 1.3324376 43.6136435, 1.3324291 43.6136248, 1.3322812 43.6132024, 1.3322801 43.6131936, 1.3322804 43.6131834, 1.3322834 43.6131746, 1.3322878 43.6131675, 1.3323028 43.6131608, 1.3323199 43.6131565, 1.3326911 43.6130695, 1.3327133 43.613061, 1.3327296 43.6130487, 1.3327404 43.6130339, 1.3327461 43.6130178, 1.3327458 43.6130002, 1.3327422 43.6129805, 1.3326731 43.6128281, 1.3326436 43.6127638, 1.3326339 43.6127506, 1.332621 43.6127413, 1.3326022 43.6127321, 1.3325825 43.6127241, 1.3325594 43.6127164, 1.3325228 43.6127103, 1.3324299 43.6126979, 1.3323432 43.612696)",,,
24628475,True,,,residential,,False,70.513,"LINESTRING (1.3335799 43.614158, 1.3333246 43.6135514)",,,
155436689,True,,Rond-Point de la Paix,tertiary,50,False,16.293,"LINESTRING (1.3325713 43.6158235, 1.332616 43.6158426, 1.3326635 43.6158679, 1.3327005 43.615896, 1.332726 43.6159163)",roundabout,,
24628495,True,,,tertiary,50,False,9.857,"LINESTRING (1.3263372 43.615988, 1.3263351 43.6160175, 1.3263214 43.6160453, 1.3262973 43.6160692)",roundabout,,
51807329,False,,Boulevard de Pibrac,tertiary,50,True,59.036,"LINESTRING (1.3262973 43.6160692, 1.3263835 43.6161463, 1.3264654 43.6161998, 1.326659 43.6163124, 1.3268152 43.6164421)",,M 82,
1247583473,True,,,tertiary,50,False,14.341,"LINESTRING (1.3262973 43.6160692, 1.3262615 43.6160884, 1.3262192 43.6160986, 1.3261747 43.6160987, 1.3261323 43.6160889)",roundabout,,
1247583474,True,,,tertiary,50,False,23.747999999999998,"LINESTRING (1.3261323 43.6160889, 1.3260979 43.6160713, 1.3260723 43.6160471, 1.3260575 43.6160185, 1.3260551 43.615988, 1.3260651 43.6159584, 1.3260868 43.6159322, 1.3261181 43.6159118)",roundabout,,
30403655,False,,Boulevard de Pibrac,tertiary,50,True,84.973,"LINESTRING (1.3261181 43.6159118, 1.3259768 43.6157387, 1.3258893 43.615665, 1.325829 43.6156141, 1.3257306 43.6155347, 1.3255905 43.6154216, 1.3254971 43.615371, 1.3254405 43.6153331)",,M 82,
1247583475,True,,,tertiary,50,False,7.031000000000001,"LINESTRING (1.3261181 43.6159118, 1.3261578 43.6158987, 1.3262012 43.6158949)",roundabout,,
24628570,True,,Chemin de Bouconne,residential,,False,26.441,"LINESTRING (1.3262012 43.6158949, 1.3262719 43.6158829, 1.3263594 43.615862, 1.326423 43.6158401, 1.3265062 43.6158096)",,,
1247583476,True,,,tertiary,50,False,16.424999999999997,"LINESTRING (1.3262012 43.6158949, 1.3262348 43.6158987, 1.3262661 43.6159082, 1.3262935 43.6159228, 1.3263152 43.6159418, 1.3263301 43.6159639, 1.3263372 43.615988)",roundabout,,
"[122122898, 24628500, 837264207]",True,2,Boulevard du Général de Gaulle,tertiary,30,False,224.12199999999999,"LINESTRING (1.3274185 43.6091493, 1.327423 43.6092014, 1.3274474 43.6092747, 1.3275373 43.6093641, 1.3277141 43.6095029, 1.3277727 43.6095489, 1.3280671 43.6097912, 1.328325 43.6100014, 1.3284178 43.6100766, 1.3285789 43.6102067, 1.328989 43.6105491, 1.3290352 43.6105864, 1.3291493 43.6106579, 1.3291846 43.6106802)",,M 82c,
423504629,True,2,Rond-Point de Gascogne,tertiary,50,False,29.023000000000003,"LINESTRING (1.3274185 43.6091493, 1.3273475 43.6092144, 1.3272429 43.6092702, 1.3271483 43.6093188)",roundabout,,
830966784,True,,Rond-Point de la Méditerranée,tertiary,50,False,40.359,"LINESTRING (1.3312376 43.6125742, 1.3313828 43.6125814, 1.3314935 43.6125974, 1.331584 43.6126168, 1.3317161 43.6126659)",roundabout,,
1159624008,True,,,residential,,False,2.636,"LINESTRING (1.3289894 43.6146769, 1.3289887 43.6147006)",roundabout,,
24628566,True,,Chemin de Bouconne,residential,,False,21.654,"LINESTRING (1.3288821 43.6147944, 1.3287497 43.614847, 1.3286529 43.6148958)",,,
"[24628561, 1247583558]",True,,,residential,,False,14.817,"LINESTRING (1.3288821 43.6147944, 1.3288128 43.6147922, 1.3287642 43.61477, 1.3287313 43.6147361)",roundabout,,
961898486,True,,Chemin de Saint-Clar,residential,,False,14.401,"LINESTRING (1.3287213 43.6146874, 1.3287124 43.6146432, 1.3286906 43.6145995, 1.3286624 43.614567)",,,
1247593163,True,,,residential,,False,11.898,"LINESTRING (1.3287213 43.6146874, 1.3287265 43.614669, 1.3287374 43.6146536, 1.3287479 43.6146385, 1.3287856 43.6146137, 1.3288063 43.6146054)",roundabout,,
24628567,True,,Chemin de Bouconne,residential,,False,18.893,"LINESTRING (1.3286529 43.6148958, 1.3286855 43.6148413, 1.3287114 43.6147932, 1.3287313 43.6147361)",,,
46103947,False,,Chemin de Bouconne,residential,,False,65.57600000000001,"LINESTRING (1.3286529 43.6148958, 1.3286364 43.614924, 1.3286063 43.6149522, 1.3280492 43.6151724, 1.3279944 43.615195, 1.3279724 43.615204)",,,
