osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,junction,bridge,ref,width,tunnel,access
142299293,False,2,Rue Paul Bellamy,secondary,50,False,5.566,"LINESTRING (-1.5556392 47.2210876, -1.5556193 47.2211358)",,,,,,
"[332647376, 375740573, 332468878]",True,2,Rue Paul Bellamy,secondary,30,False,121.357,"LINESTRING (-1.5556392 47.2210876, -1.5556041 47.2210293, -1.5555618 47.2209831, -1.5553951 47.2207899, -1.5553284 47.2207231, -1.5552588 47.2206396, -1.5552044 47.2205715, -1.5551774 47.2205384, -1.5551432 47.2204965, -1.555121 47.2204691, -1.5550877 47.2204302, -1.5550565 47.2203953, -1.5549406 47.2202515, -1.5548601 47.2201345)",,,,,,
332468954,True,1,Rue de Talensac,secondary,30,False,23.462,"LINESTRING (-1.5556392 47.2210876, -1.5558227 47.2210698, -1.5559472 47.2210602)",,,,,,
142299294,True,1,Rue de Bel Air,residential,30,False,18.98,"LINESTRING (-1.559225 47.2219038, -1.5591936 47.2218037, -1.5591798 47.221736)",,,,,,
143215303,True,1,Rue Basse Porte,residential,30,False,156.466,"LINESTRING (-1.557133 47.2207131, -1.557247 47.2207695, -1.5574884 47.2208301, -1.5580463 47.220974, -1.5583047 47.221039, -1.5585914 47.2211111, -1.5589796 47.2212027, -1.5590319 47.2212137, -1.5590614 47.2212159)",,,,,,
332468855,False,2,Rue Jeanne d'Arc,secondary,30,False,109.621,"LINESTRING (-1.557133 47.2207131, -1.5572839 47.2206722, -1.558474 47.2203358)",,,,,,
332468855,False,2,Rue Jeanne d'Arc,secondary,30,True,67.734,"LINESTRING (-1.557133 47.2207131, -1.5570492 47.2207363, -1.5569643 47.2207595, -1.5564457 47.2209012, -1.55641 47.2209124, -1.5563172 47.2209603)",,,,,,
"[143768774, 1229643655]",False,2,"['Rue Saint-Vincent', 'Place Saint-Vincent']",residential,30,False,66.16499999999999,"LINESTRING (-1.5533652 47.2173096, -1.5533885 47.2173921, -1.5533995 47.2175023, -1.5534182 47.2178336, -1.5534195 47.2178616, -1.5534213 47.2179026)",,,,,,
"[143768774, 1229643655]",False,2,"['Rue Saint-Vincent', 'Place Saint-Vincent']",residential,30,True,66.16499999999999,"LINESTRING (-1.5534213 47.2179026, -1.5534195 47.2178616, -1.5534182 47.2178336, -1.5533995 47.2175023, -1.5533885 47.2173921, -1.5533652 47.2173096)",,,,,,
282043324,False,2,Rue Général Leclerc de Hauteclocque,residential,30,True,60.575,"LINESTRING (-1.5534213 47.2179026, -1.5534988 47.2178944, -1.5541257 47.2178162, -1.5542105 47.2178056)",,,,,,
282043327,False,2,Rue Général Leclerc de Hauteclocque,residential,30,False,39.602,"LINESTRING (-1.5534213 47.2179026, -1.5531631 47.2179341, -1.5530892 47.2179429, -1.5530484 47.217948, -1.5529077 47.2179732)",,,,,,
143306452,True,2,Rue Sully,secondary,30,False,8.807,"LINESTRING (-1.5511152 47.221637, -1.551218 47.2216744)",,,,,,
1184209192,True,1,Place de la Bonde,tertiary,30,False,18.342999999999996,"LINESTRING (-1.5521992 47.2229237, -1.5522004 47.2229368, -1.5522041 47.2229496, -1.55221 47.2229621, -1.5522183 47.2229739, -1.5522288 47.222985, -1.5522411 47.222995, -1.5522552 47.2230039, -1.5522709 47.2230115, -1.5522879 47.2230178, -1.5523058 47.2230225, -1.5523246 47.2230256, -1.5523437 47.2230272, -1.5523552 47.2230271)",roundabout,,,,,
27571844,False,2,Rue de l'Évêché,residential,30,True,70.569,"LINESTRING (-1.5503685 47.2190188, -1.5503781 47.2190103, -1.5504189 47.2189744, -1.5504749 47.2189237, -1.5505564 47.2188409, -1.5508018 47.2185919, -1.5509195 47.2185079)",,,,,,
142535092,True,2,Place Maréchal Foch,residential,30,False,31.676000000000002,"LINESTRING (-1.5503685 47.2190188, -1.5502932 47.2190574, -1.5501902 47.2191116, -1.5500264 47.2191832)",,,,,,
142524308,True,1,Rue Gambetta,secondary,30,False,46.36699999999999,"LINESTRING (-1.5493542 47.2195042, -1.5492995 47.2195189, -1.5492892 47.2195217, -1.5492173 47.2195331, -1.5488375 47.2195564, -1.5488171 47.2195577, -1.5487524 47.2195727)",,,,,,
142575626,True,5,Place Maréchal Foch,secondary,30,False,39.738,"LINESTRING (-1.5493542 47.2195042, -1.5495155 47.2196965, -1.5496147 47.2198147)",,,,,,
25773501,True,1,Rue Maréchal Joffre,secondary,30,False,37.677,"LINESTRING (-1.5476516 47.2215233, -1.5476983 47.2214798, -1.5477148 47.2214645, -1.5479463 47.2212499)",,,,,,
165542022,True,1,Rue de Bel Air,residential,30,False,112.548,"LINESTRING (-1.5590614 47.2212159, -1.5589084 47.2204521, -1.5588948 47.2203194, -1.5588942 47.2202899, -1.5588931 47.2202111)",,,,,,
332647341,False,2,Place de Bretagne,secondary,30,True,15.934000000000001,"LINESTRING (-1.5592958 47.2177585, -1.5592501 47.217798, -1.5592181 47.2178196, -1.5591488 47.2178606)",,,,,,
569772653,False,2,Place de Bretagne,secondary,30,False,37.714,"LINESTRING (-1.5592958 47.2177585, -1.5593151 47.2177416, -1.5593344 47.2177248, -1.55938 47.2176832, -1.5594189 47.2176449, -1.559471 47.2175806, -1.5595053 47.217523, -1.5595293 47.2174626)",,,,,,
53586876,True,2,Rue Paul Bellamy,secondary,30,False,67.802,"LINESTRING (-1.5551268 47.2206216, -1.5551862 47.2206848, -1.5552432 47.2207553, -1.5553204 47.2208609, -1.5554607 47.2210238, -1.5555132 47.2210672, -1.5555369 47.2210816, -1.5555921 47.2210876, -1.5556392 47.2210876)",,,,,,
"[1225705831, 26268375]",False,1,Rue Saint-Stanislas,"['residential', 'living_street']","['20', '30']",False,83.883,"LINESTRING (-1.5552513 47.2222555, -1.5552875 47.2222712, -1.5553099 47.2222869, -1.5559017 47.2226987, -1.5560333 47.2227902)",,,,,,
135064468,True,1,Rue Adolphe Moitié,residential,30,False,100.66400000000002,"LINESTRING (-1.5552513 47.2222555, -1.555273 47.2222133, -1.5552771 47.2221919, -1.5552774 47.2221622, -1.5552003 47.2214926, -1.5551945 47.2214585, -1.5551767 47.2214297, -1.5551552 47.2214059, -1.5551167 47.2213703)",,,,,,
135064502,True,1,Rue Saint-Stanislas,living_street,20,False,66.732,"LINESTRING (-1.5560333 47.2227902, -1.5567183 47.2225544, -1.5567541 47.2225432, -1.556822 47.2225196)",,,,,,
"[26268375, 1225705831]",False,1,Rue Saint-Stanislas,"['living_street', 'residential']","['20', '30']",True,83.883,"LINESTRING (-1.5560333 47.2227902, -1.5559017 47.2226987, -1.5553099 47.2222869, -1.5552875 47.2222712, -1.5552513 47.2222555)",,,,,,
26287509,True,,Rue de Savenay,residential,30,False,72.77400000000002,"LINESTRING (-1.5601419 47.2222792, -1.5599426 47.2222805, -1.5593062 47.2224428, -1.5592499 47.2224571, -1.559227 47.2224629)",,,,,,
143220958,True,1,Rue de Bel Air,residential,30,False,62.32,"LINESTRING (-1.559227 47.2224629, -1.5592447 47.2220465, -1.5592458 47.2220188, -1.5592439 47.2219744, -1.559225 47.2219038)",,,,,,
36770583,False,2,Rue Léopold Cassegrain,secondary,30,True,57.995000000000005,"LINESTRING (-1.5585885 47.2190298, -1.5585811 47.2189448, -1.5585353 47.2185095)",,,,,,
