osmid,oneway,lanes,name,highway,reversed,length,geometry,junction,ref,maxspeed
203160051,False,,Place du Docteur Joly,living_street,True,48.076,"LINESTRING (-1.7465843 48.0241772, -1.7468847 48.0241216, -1.7472073 48.0240618)",,,20
26437871,False,,Avenue des Romains,residential,True,32.701,"LINESTRING (-1.7411194 48.0286273, -1.7408805 48.0288742)",,,
26302808,False,,Mail du Beau Vallet,residential,False,50.88399999999999,"LINESTRING (-1.7411194 48.0286273, -1.7416078 48.0288325, -1.7416637 48.0288473, -1.741711 48.0288457)",,,
26437871,False,,Avenue des Romains,residential,False,25.8,"LINESTRING (-1.7411194 48.0286273, -1.7411531 48.0285544, -1.7411651 48.0285083, -1.7411601 48.0284622, -1.7411461 48.0284002)",,,
77822691,False,,Avenue des Romains,residential,True,67.025,"LINESTRING (-1.7411194 48.0286273, -1.7410477 48.0285902, -1.7407697 48.0284582, -1.7408524 48.0283543, -1.7409014 48.0283177, -1.7409622 48.0283044, -1.7411166 48.0282882)",,,
26437871,False,,Avenue des Romains,residential,True,12.646,"LINESTRING (-1.7411166 48.0282882, -1.7411461 48.0284002)",,,
77822691,False,,Avenue des Romains,residential,False,67.025,"LINESTRING (-1.7411166 48.0282882, -1.7409622 48.0283044, -1.7409014 48.0283177, -1.7408524 48.0283543, -1.7407697 48.0284582, -1.7410477 48.0285902, -1.7411194 48.0286273)",,,
26437871,False,,Avenue des Romains,residential,False,14.065,"LINESTRING (-1.7407735 48.0289785, -1.7408805 48.0288742)",,,
26437871,False,,Avenue des Romains,residential,False,32.701,"LINESTRING (-1.7408805 48.0288742, -1.7411194 48.0286273)",,,
26437871,False,,Avenue des Romains,residential,True,14.065,"LINESTRING (-1.7408805 48.0288742, -1.7407735 48.0289785)",,,
26302806,False,,Rue de l'Acostel,residential,False,35.12,"LINESTRING (-1.7408805 48.0288742, -1.7407912 48.0288401, -1.7404752 48.0287121)",,,
26302808,False,,Mail du Beau Vallet,residential,True,50.884,"LINESTRING (-1.741711 48.0288457, -1.7416637 48.0288473, -1.7416078 48.0288325, -1.7411194 48.0286273)",,,
26437871,False,,Avenue des Romains,residential,False,12.646,"LINESTRING (-1.7411461 48.0284002, -1.7411166 48.0282882)",,,
26437871,False,,Avenue des Romains,residential,True,25.8,"LINESTRING (-1.7411461 48.0284002, -1.7411601 48.0284622, -1.7411651 48.0285083, -1.7411531 48.0285544, -1.7411194 48.0286273)",,,
26472092,False,,Rue de la Châtaigneraie,residential,True,123.52000000000001,"LINESTRING (-1.7411461 48.0284002, -1.7412068 48.0283999, -1.7412438 48.0284083, -1.7415918 48.0285467, -1.7417528 48.0285279, -1.741901 48.0285131, -1.7421028 48.0284974, -1.7422771 48.0284857, -1.74243 48.0285227, -1.7425574 48.0285503, -1.7427233 48.0285689)",,,
344477855,True,2,Avenue du Général de Gaulle,tertiary,False,100.604,"LINESTRING (-1.7426348 48.0233921, -1.7421742 48.0233612, -1.741572 48.0233164, -1.7412905 48.0232917)",,D 36,30
26322281,False,,Rue Duguesclin,residential,False,78.835,"LINESTRING (-1.7448013 48.0225867, -1.7443697 48.0226067, -1.74385 48.0226191, -1.7437428 48.022623)",,,
"[26322281, 101925446]",False,,"['Rue Duguesclin', 'Résidence du Grand Logis']",residential,True,84.705,"LINESTRING (-1.7448013 48.0225867, -1.7450203 48.0225764, -1.7451715 48.0225661, -1.745341 48.0225499, -1.7454363 48.0225431, -1.7454999 48.0225328, -1.7455448 48.0225088, -1.7455549 48.02248, -1.7455646 48.0224409, -1.7455769 48.022417, -1.7455985 48.0224019, -1.7458025 48.022389)",,,
26325351,False,,Rue Ernest Renan,residential,True,92.45,"LINESTRING (-1.7448013 48.0225867, -1.7447914 48.0224936, -1.7447604 48.0221552, -1.7447496 48.0220375, -1.7447296 48.0218245, -1.744727 48.0217568)",,,
26322281,False,,Rue Duguesclin,residential,True,78.83500000000001,"LINESTRING (-1.7437428 48.022623, -1.74385 48.0226191, -1.7443697 48.0226067, -1.7448013 48.0225867)",,,
26325365,False,,Rue Victor Hugo,residential,True,89.789,"LINESTRING (-1.7437428 48.022623, -1.7437581 48.0227265, -1.743801 48.0232804, -1.743805 48.0233325, -1.7438103 48.0234291)",,,
357849993,False,,Rue Duguesclin,residential,False,79.72,"LINESTRING (-1.7437428 48.022623, -1.7435753 48.0226321, -1.7433407 48.0226401, -1.7432324 48.0226435, -1.7431704 48.022647, -1.74296 48.022659, -1.7426734 48.0226711)",,,
26325350,False,,Rue Laënnec,residential,False,90.756,"LINESTRING (-1.7426734 48.0226711, -1.7426655 48.0225651, -1.7425926 48.0219394, -1.7425879 48.021857)",,,
357849993,False,,Rue Duguesclin,residential,False,102.028,"LINESTRING (-1.7426734 48.0226711, -1.7418226 48.0226865, -1.7414558 48.0226836, -1.7413042 48.0226657)",,,
357849993,False,,Rue Duguesclin,residential,True,79.72000000000001,"LINESTRING (-1.7426734 48.0226711, -1.74296 48.022659, -1.7431704 48.022647, -1.7432324 48.0226435, -1.7433407 48.0226401, -1.7435753 48.0226321, -1.7437428 48.022623)",,,
277392314,False,2,Boulevard Louis Pasteur,secondary,True,16.026,"LINESTRING (-1.7504345 48.0203714, -1.7505223 48.0204106, -1.7506121 48.020453)",,,50
26449677,False,,Rue Aubert,residential,True,61.665000000000006,"LINESTRING (-1.7506121 48.020453, -1.7505532 48.0205307, -1.7504366 48.0206288, -1.7502455 48.0207123, -1.7499871 48.0207899)",,,
277392314,False,2,Boulevard Louis Pasteur,secondary,False,16.026,"LINESTRING (-1.7506121 48.020453, -1.7505223 48.0204106, -1.7504345 48.0203714)",,,50
277392314,False,2,Boulevard Louis Pasteur,secondary,True,98.461,"LINESTRING (-1.7506121 48.020453, -1.7508532 48.0205641, -1.7512439 48.020765, -1.7516368 48.0210111)",,,50
890846372,False,,Rue Gaudrine,tertiary,True,7.308,"LINESTRING (-1.7460944 48.0203428, -1.7461025 48.0204083)",,D 77,30
26324500,False,,Rue Andrée Récipon,residential,False,387.28499999999997,"LINESTRING (-1.7460944 48.0203428, -1.7459813 48.0203473, -1.7459429 48.0203482, -1.7458436 48.0203526, -1.7451844 48.0203785, -1.7444098 48.0204172, -1.7439875 48.020448, -1.7431701 48.0205303, -1.7426397 48.0205993, -1.7417093 48.020733, -1.7411028 48.0208661, -1.7409726 48.020895)",,,
26324500,False,,Rue Andrée Récipon,residential,True,387.2850000000001,"LINESTRING (-1.7409726 48.020895, -1.7411028 48.0208661, -1.7417093 48.020733, -1.7426397 48.0205993, -1.7431701 48.0205303, -1.7439875 48.020448, -1.7444098 48.0204172, -1.7451844 48.0203785, -1.7458436 48.0203526, -1.7459429 48.0203482, -1.7459813 48.0203473, -1.7460944 48.0203428)",,,
357849995,False,,Rue Jean Mermoz,residential,True,121.065,"LINESTRING (-1.7409726 48.020895, -1.7409941 48.0210159, -1.7410523 48.0215264, -1.7411203 48.021827, -1.741157 48.021976)",,,
1099820173,False,,Rue Jean Mermoz,residential,False,91.386,"LINESTRING (-1.7409726 48.020895, -1.7409552 48.0208171, -1.7407335 48.020189, -1.7406999 48.0200939)",,,
26324505,False,,Rue Jean Mermoz,residential,False,69.941,"LINESTRING (-1.7412905 48.0232917, -1.741309 48.0231689, -1.7413109 48.0230921, -1.7413308 48.0227398, -1.7413042 48.0226657)",,,
26324505,False,,Rue Jean Mermoz,residential,True,69.941,"LINESTRING (-1.7413042 48.0226657, -1.7413308 48.0227398, -1.7413109 48.0230921, -1.741309 48.0231689, -1.7412905 48.0232917)",,,
357849993,False,,Rue Duguesclin,residential,True,102.02799999999999,"LINESTRING (-1.7413042 48.0226657, -1.7414558 48.0226836, -1.7418226 48.0226865, -1.7426734 48.0226711)",,,
357849995,False,,Rue Jean Mermoz,residential,False,77.478,"LINESTRING (-1.7413042 48.0226657, -1.7412752 48.0225556, -1.7411735 48.0220663, -1.741157 48.021976)",,,
26325349,False,,Rue Théodore Botrel,residential,True,107.25,"LINESTRING (-1.741157 48.021976, -1.7412762 48.0219657, -1.7424402 48.0218652, -1.7425879 48.021857)",,,
357849995,False,,Rue Jean Mermoz,residential,False,121.06499999999998,"LINESTRING (-1.741157 48.021976, -1.7411203 48.021827, -1.7410523 48.0215264, -1.7409941 48.0210159, -1.7409726 48.020895)",,,
357849995,False,,Rue Jean Mermoz,residential,True,77.478,"LINESTRING (-1.741157 48.021976, -1.7411735 48.0220663, -1.7412752 48.0225556, -1.7413042 48.0226657)",,,
1099820173,False,,Rue Jean Mermoz,residential,True,91.386,"LINESTRING (-1.7406999 48.0200939, -1.7407335 48.020189, -1.7409552 48.0208171, -1.7409726 48.020895)",,,
243346122,True,,Rue Gaudrine,tertiary,False,154.969,"LINESTRING (-1.7465274 48.0217538, -1.7466342 48.0219871, -1.746662 48.0220311, -1.7467397 48.0221881, -1.7469004 48.0225294, -1.7470339 48.02288, -1.7470975 48.0230927)",,D 77,30
704164511,True,,Rue Théodore Botrel,residential,False,133.942,"LINESTRING (-1.7465274 48.0217538, -1.7463873 48.0217588, -1.7448556 48.0217508, -1.744727 48.0217568)",,,
890846372,False,,Rue Gaudrine,tertiary,False,153.382,"LINESTRING (-1.7465274 48.0217538, -1.7462183 48.0210208, -1.746187 48.0209115, -1.746139 48.0206751, -1.7461107 48.0204537, -1.7461025 48.0204083)",,D 77,30
26325349,False,,Rue Théodore Botrel,residential,False,159.51999999999998,"LINESTRING (-1.744727 48.0217568, -1.7443064 48.0217734, -1.7441331 48.0217791, -1.7440762 48.0217805, -1.7434727 48.0218028, -1.7431253 48.0218201, -1.7429869 48.021827, -1.7429168 48.0218317, -1.7425879 48.021857)",,,
26325351,False,,Rue Ernest Renan,residential,False,92.45,"LINESTRING (-1.744727 48.0217568, -1.7447296 48.0218245, -1.7447496 48.0220375, -1.7447604 48.0221552, -1.7447914 48.0224936, -1.7448013 48.0225867)",,,
26325349,False,,Rue Théodore Botrel,residential,False,107.25,"LINESTRING (-1.7425879 48.021857, -1.7424402 48.0218652, -1.7412762 48.0219657, -1.741157 48.021976)",,,
26325349,False,,Rue Théodore Botrel,residential,True,159.51999999999998,"LINESTRING (-1.7425879 48.021857, -1.7429168 48.0218317, -1.7429869 48.021827, -1.7431253 48.0218201, -1.7434727 48.0218028, -1.7440762 48.0217805, -1.7441331 48.0217791, -1.7443064 48.0217734, -1.744727 48.0217568)",,,
26325350,False,,Rue Laënnec,residential,True,90.756,"LINESTRING (-1.7425879 48.021857, -1.7425926 48.0219394, -1.7426655 48.0225651, -1.7426734 48.0226711)",,,
26325356,False,,,residential,False,15.688,"LINESTRING (-1.7458025 48.022389, -1.7458181 48.0225297)",,,
"[26322281, 101925446]",False,,"['Résidence du Grand Logis', 'Rue Duguesclin']",residential,False,84.70500000000001,"LINESTRING (-1.7458025 48.022389, -1.7455985 48.0224019, -1.7455769 48.022417, -1.7455646 48.0224409, -1.7455549 48.02248, -1.7455448 48.0225088, -1.7454999 48.0225328, -1.7454363 48.0225431, -1.745341 48.0225499, -1.7451715 48.0225661, -1.7450203 48.0225764, -1.7448013 48.0225867)",,,
101925446,False,,Résidence du Grand Logis,residential,True,29.497,"LINESTRING (-1.7458025 48.022389, -1.7459156 48.0223808, -1.746023 48.0223873, -1.7461051 48.0224251, -1.7461575 48.0224613)",,,
26325356,False,,,residential,True,15.688,"LINESTRING (-1.7458181 48.0225297, -1.7458025 48.022389)",,,
"[23213080, 323458793]",False,,Avenue du Général de Gaulle,tertiary,True,56.006,"LINESTRING (-1.7438103 48.0234291, -1.7438463 48.0234286, -1.743902 48.0234291, -1.7440243 48.0234354, -1.7444242 48.0234576, -1.7444639 48.0234754, -1.744485 48.0235023, -1.7444879 48.0235318)",,D 36,30
26325365,False,,Rue Victor Hugo,residential,False,89.789,"LINESTRING (-1.7438103 48.0234291, -1.743805 48.0233325, -1.743801 48.0232804, -1.7437581 48.0227265, -1.7437428 48.022623)",,,
"[344477848, 601985164]",True,2,Avenue du Général de Gaulle,tertiary,False,88.899,"LINESTRING (-1.7438103 48.0234291, -1.7437431 48.0234476, -1.7436898 48.0234682, -1.743475 48.0234534, -1.7429986 48.0234191, -1.7428851 48.0234103, -1.7426348 48.0233921)",,D 36,30
23967887,True,1,Avenue Alphonse Legault,tertiary,False,246.735,"LINESTRING (-1.7411647 48.0252234, -1.7412102 48.0252194, -1.7412795 48.0252138, -1.742858 48.0251097, -1.742996 48.025097, -1.7431018 48.0250911, -1.7443217 48.0250085, -1.7444613 48.025033)",,D 44,30
26325370,False,,Allée du Vau Gaillard,residential,True,58.198,"LINESTRING (-1.7411647 48.0252234, -1.7411751 48.025266, -1.7413066 48.0257381)",,,
26325371,False,,Impasse du Vau Gaillard,residential,False,55.037,"LINESTRING (-1.7413066 48.0257381, -1.7420417 48.0256808)",,,
26325370,False,,Allée du Vau Gaillard,residential,False,58.198,"LINESTRING (-1.7413066 48.0257381, -1.7411751 48.025266, -1.7411647 48.0252234)",,,
26325370,False,,Allée du Vau Gaillard,residential,True,44.225,"LINESTRING (-1.7413066 48.0257381, -1.7413786 48.0260643, -1.741394 48.0261315)",,,
26325370,False,,Allée du Vau Gaillard,residential,False,44.225,"LINESTRING (-1.741394 48.0261315, -1.7413786 48.0260643, -1.7413066 48.0257381)",,,
26325370,False,,Allée du Vau Gaillard,residential,True,18.914,"LINESTRING (-1.741394 48.0261315, -1.7413951 48.0262186, -1.7413953 48.0263016)",,,
26325372,False,,Square du Lieutenant Yves Hamard,residential,False,83.349,"LINESTRING (-1.741394 48.0261315, -1.7415786 48.0261827, -1.7417942 48.0262328, -1.7421431 48.0262735, -1.7424813 48.0262636)",,,
26325370,False,,Allée du Vau Gaillard,residential,False,18.914,"LINESTRING (-1.7413953 48.0263016, -1.7413951 48.0262186, -1.741394 48.0261315)",,,
26325371,False,,Impasse du Vau Gaillard,residential,True,55.037,"LINESTRING (-1.7420417 48.0256808, -1.7413066 48.0257381)",,,
26325372,False,,Square du Lieutenant Yves Hamard,residential,False,22.322,"LINESTRING (-1.7424813 48.0262636, -1.7427704 48.0262096)",,,
26325373,False,,Square du Lieutenant Yves Hamard,residential,False,35.55,"LINESTRING (-1.7424813 48.0262636, -1.7424049 48.025948)",,,
26325372,False,,Square du Lieutenant Yves Hamard,residential,True,83.349,"LINESTRING (-1.7424813 48.0262636, -1.7421431 48.0262735, -1.7417942 48.0262328, -1.7415786 48.0261827, -1.741394 48.0261315)",,,
26325372,False,,Square du Lieutenant Yves Hamard,residential,True,22.322,"LINESTRING (-1.7427704 48.0262096, -1.7424813 48.0262636)",,,
26325373,False,,Square du Lieutenant Yves Hamard,residential,True,35.55,"LINESTRING (-1.7424049 48.025948, -1.7424813 48.0262636)",,,
26472097,False,,Square de la Vigne Carrée,residential,True,33.132,"LINESTRING (-1.7418986 48.0270159, -1.7423396 48.0269735)",,,
26327031,False,,Rue Pierre de Coubertin,residential,False,32.196,"LINESTRING (-1.7429834 48.0286665, -1.7427315 48.028902)",,,
26472092,False,,Rue de la Châtaigneraie,residential,False,22.316000000000003,"LINESTRING (-1.7429834 48.0286665, -1.7428887 48.0286185, -1.7427233 48.0285689)",,,
"[26334019, 55136220, 55136223]",False,,Rue Pierre de Coubertin,residential,True,209.82999999999998,"LINESTRING (-1.7429834 48.0286665, -1.7431759 48.0286767, -1.7433765 48.0286995, -1.7434958 48.0287082, -1.7437758 48.0287287, -1.7441233 48.0287292, -1.7443524 48.0287069, -1.744567 48.0286781, -1.7446319 48.0286694, -1.744885 48.0286201, -1.7451389 48.0285541, -1.745565 48.0284219, -1.7456642 48.0283897, -1.745702 48.0283755)",,,
26393153,False,,Rue de la Châtaigneraie,residential,False,83.218,"LINESTRING (-1.7427233 48.0285689, -1.7425739 48.0278272)",,,
26472092,False,,Rue de la Châtaigneraie,residential,False,123.52000000000001,"LINESTRING (-1.7427233 48.0285689, -1.7425574 48.0285503, -1.74243 48.0285227, -1.7422771 48.0284857, -1.7421028 48.0284974, -1.741901 48.0285131, -1.7417528 48.0285279, -1.7415918 48.0285467, -1.7412438 48.0284083, -1.7412068 48.0283999, -1.7411461 48.0284002)",,,
26472092,False,,Rue de la Châtaigneraie,residential,True,22.316000000000003,"LINESTRING (-1.7427233 48.0285689, -1.7428887 48.0286185, -1.7429834 48.0286665)",,,
26327030,False,,Rue du 8 Mai 1944,secondary,True,32.621,"LINESTRING (-1.747232 48.0275219, -1.7471944 48.0276065, -1.7471701 48.0276613, -1.7471475 48.027712, -1.747107 48.0278031)",,,
26334018,False,2,Rue Albert Camus,secondary,False,125.06700000000001,"LINESTRING (-1.747232 48.0275219, -1.7473721 48.027493, -1.7474032 48.0274866, -1.7487499 48.027196, -1.7488332 48.0271779)",,,
26432297,False,,Rue du 8 Mai 1944,residential,True,71.741,"LINESTRING (-1.747232 48.0275219, -1.7471268 48.0274612, -1.7471043 48.0274482, -1.7470819 48.0274314, -1.7470612 48.0273975, -1.7469858 48.0270118, -1.746974 48.0269279)",,,30
26346010,True,,Rue Louis Chouinard,living_street,False,49.3,"LINESTRING (-1.7473032 48.024269, -1.7479433 48.0241537)",,,20
26390399,True,,Place du Docteur Joly,living_street,False,24.118,"LINESTRING (-1.7473032 48.024269, -1.7472073 48.0240618)",,D 77,20
704164516,False,,Place du Chanoine Roullin,living_street,True,20.686,"LINESTRING (-1.7479433 48.0241537, -1.7478925 48.0239708)",,,20
26346012,True,,Place du Chanoine Roullin,living_street,False,21.224,"LINESTRING (-1.7479433 48.0241537, -1.7479784 48.0242935, -1.7480469 48.0243112)",,,20
26355301,True,,Rue Jules Simmoneaux,residential,False,56.043,"LINESTRING (-1.7477324 48.0234783, -1.7478925 48.0239708)",,,20
26346013,True,,Rue de la Noé,residential,False,126.172,"LINESTRING (-1.7477324 48.0234783, -1.748163 48.0233658, -1.7483696 48.0233066, -1.7484231 48.0232887, -1.7485172 48.02325, -1.7486358 48.0232012, -1.7491352 48.022929, -1.7491777 48.0229049)",,,20
277385905,True,,Avenue Joseph Jan,living_street,False,43.472,"LINESTRING (-1.7481148 48.0247394, -1.7477629 48.0247251, -1.7475309 48.0247263)",,D 36,20
26346011,True,,Rue Pierre Gérard,living_street,False,48.293000000000006,"LINESTRING (-1.7480469 48.0243112, -1.7481305 48.0245795, -1.7481148 48.0247394)",,,20
26346012,True,,Place du Chanoine Roullin,living_street,False,57.351,"LINESTRING (-1.7480469 48.0243112, -1.7481542 48.0242981, -1.7488067 48.024223)",,,20
26346018,False,,Rue Yves Mayeuc,unclassified,False,50.553,"LINESTRING (-1.7488067 48.024223, -1.7492681 48.0241476, -1.7494689 48.0241207)",,,30
26469144,False,,Rue des Planches,residential,True,79.335,"LINESTRING (-1.7499578 48.0224477, -1.7499969 48.0224988, -1.7500074 48.0225419, -1.7500637 48.0227984, -1.7501093 48.0231043, -1.750112 48.02315)",,,30
704164515,False,,Rue de la Noé,residential,False,91.553,"LINESTRING (-1.7499578 48.0224477, -1.7504256 48.022189, -1.7507161 48.022034, -1.7509024 48.0219201)",,,
704164516,False,,Place du Chanoine Roullin,living_street,False,20.686,"LINESTRING (-1.7478925 48.0239708, -1.7479433 48.0241537)",,,20
704164517,False,,Place du Chanoine Roullin,living_street,True,43.164,"LINESTRING (-1.7478925 48.0239708, -1.7481831 48.0239268, -1.7484567 48.0238799)",,,20
704164517,False,,Place du Chanoine Roullin,living_street,False,43.164,"LINESTRING (-1.7484567 48.0238799, -1.7481831 48.0239268, -1.7478925 48.0239708)",,,20
26346015,True,,Place de l'Abbé Renard,residential,False,60.358999999999995,"LINESTRING (-1.7488885 48.0247629, -1.7488823 48.0247193, -1.7488176 48.024261, -1.7488067 48.024223)",,,
277385905,True,,Avenue Joseph Jan,living_street,False,57.598,"LINESTRING (-1.7488885 48.0247629, -1.7481819 48.0247414, -1.7481148 48.0247394)",,D 36,20
26346018,False,,Rue Yves Mayeuc,unclassified,True,50.553,"LINESTRING (-1.7494689 48.0241207, -1.7492681 48.0241476, -1.7488067 48.024223)",,,30
26469144,False,,Rue des Planches,residential,False,124.424,"LINESTRING (-1.7494689 48.0241207, -1.7495332 48.0241061, -1.7495855 48.0240823, -1.7497216 48.0239617, -1.7498309 48.0238621, -1.7499632 48.023712, -1.7500515 48.0235953, -1.7501159 48.0234495, -1.7501174 48.0233168, -1.750112 48.02315)",,,30
26469146,True,,Rue Yves Mayeuc,residential,False,77.961,"LINESTRING (-1.7494689 48.0241207, -1.7496672 48.0247157, -1.7496856 48.024771, -1.749694 48.0248054)",,,30
"[684849608, 277385905]",True,,Avenue Joseph Jan,living_street,False,60.09,"LINESTRING (-1.749694 48.0248054, -1.7489759 48.0247675, -1.7488885 48.0247629)",,D 36,20
937835310,False,,Avenue Joseph Jan,tertiary,True,109.119,"LINESTRING (-1.749694 48.0248054, -1.7498071 48.0248103, -1.75058 48.0248439, -1.7511582 48.024869)",,D 36,30
26429882,False,,Rue Champion de Cicé,residential,True,55.916,"LINESTRING (-1.7511582 48.024869, -1.7511602 48.0249009, -1.7511645 48.0249476, -1.7511716 48.0250261, -1.751208 48.025219, -1.7512252 48.0252994, -1.7512424 48.0253683)",,,
937835310,False,,Avenue Joseph Jan,tertiary,False,109.119,"LINESTRING (-1.7511582 48.024869, -1.75058 48.0248439, -1.7498071 48.0248103, -1.749694 48.0248054)",,D 36,30
937835310,False,,Avenue Joseph Jan,tertiary,True,36.689,"LINESTRING (-1.7511582 48.024869, -1.7513015 48.0248714, -1.7516514 48.0248771)",,D 36,30
26381345,True,1,Rue Émile Després,living_street,False,109.47,"LINESTRING (-1.7468312 48.0261547, -1.7481379 48.0259426, -1.7482617 48.0259225)",,,20
874154213,True,,Rue du 8 Mai 1944,residential,False,86.629,"LINESTRING (-1.7468312 48.0261547, -1.7469297 48.0266879, -1.746974 48.0269279)",,,30
10062766,False,,Avenue Jules Tricault,tertiary,True,139.50400000000002,"LINESTRING (-1.7482617 48.0259225, -1.7483004 48.025991, -1.748348 48.0260754, -1.7486906 48.0266339, -1.7487806 48.026787, -1.7488896 48.0269758, -1.7489206 48.0270946)",,D 77,30
