osmid,name,highway,maxspeed,oneway,reversed,length,ref,geometry,junction,bridge,lanes,tunnel,access
"[259571409, 259571410]",Boulevard Aristide Briand,residential,30,False,False,207.62699999999998,,"LINESTRING (1.329648 43.4633757, 1.3297151 43.4633563, 1.3299975 43.4632925, 1.3300918 43.4632804, 1.3306015 43.4634229, 1.3309185 43.4635052, 1.3311338 43.4634803, 1.331346 43.4633919, 1.3315254 43.4632742, 1.3316995 43.4631498, 1.3317762 43.4631075, 1.331929 43.4630373)",,,,,
"[259571409, 32844787, 952773966]",Boulevard Aristide Briand,residential,30,False,True,383.16800000000006,,"LINESTRING (1.329648 43.4633757, 1.3294631 43.4634357, 1.3290681 43.4635697, 1.3286427 43.4637495, 1.3282156 43.4639703, 1.3280086 43.4640217, 1.3278528 43.4640168, 1.3276274 43.4639404, 1.327439 43.4638865, 1.3273978 43.4638702, 1.3267191 43.4636018, 1.3258352 43.4632689, 1.3257195 43.4632246, 1.3256413 43.4631867, 1.3255571 43.46317, 1.3254732 43.4631586, 1.3254216 43.4631684)",,,,,
30779563,Rue Castelvielh,residential,,False,False,56.004,,"LINESTRING (1.331929 43.4630373, 1.331989 43.4631025, 1.3320173 43.4631759, 1.3321465 43.4635121)",,,,,
"[30779563, 30779564, 259574755]",Rue Castelvielh,residential,,False,True,138.62300000000002,,"LINESTRING (1.331929 43.4630373, 1.3319022 43.4630071, 1.3318223 43.462917, 1.3316995 43.4628064, 1.3313274 43.4625377, 1.3312353 43.4624104, 1.3311847 43.4622777, 1.3311635 43.461979)",,yes,,,
"[259571409, 259571410]",Boulevard Aristide Briand,residential,30,False,True,207.627,,"LINESTRING (1.331929 43.4630373, 1.3317762 43.4631075, 1.3316995 43.4631498, 1.3315254 43.4632742, 1.331346 43.4633919, 1.3311338 43.4634803, 1.3309185 43.4635052, 1.3306015 43.4634229, 1.3300918 43.4632804, 1.3299975 43.4632925, 1.3297151 43.4633563, 1.329648 43.4633757)",,,,,
23384473,Avenue du Maréchal de Lattre de Tassigny,residential,30,False,False,44.725,,"LINESTRING (1.3321465 43.4635121, 1.3320224 43.4635479, 1.3316316 43.4636608)",,,,,
30779563,Rue Castelvielh,residential,,False,True,56.004000000000005,,"LINESTRING (1.3321465 43.4635121, 1.3320173 43.4631759, 1.331989 43.4631025, 1.331929 43.4630373)",,,,,
107637386,Rue Castelvielh,residential,,False,False,39.978,,"LINESTRING (1.3321465 43.4635121, 1.3321602 43.4635513, 1.3322399 43.463758, 1.3322707 43.4638381, 1.3322786 43.4638586)",,,,,
32901431,Rue de Vasconia,residential,50,False,False,51.6,,"LINESTRING (1.3214009 43.4559317, 1.3214563 43.456394)",,,,,
314908063,Rue Léonard de Vinci,residential,,False,True,62.091,,"LINESTRING (1.3214009 43.4559317, 1.3213557 43.455941, 1.3213262 43.455947, 1.3206607 43.4560837)",,,,,
32678073,Place Layrisson,residential,,False,True,70.45500000000001,,"LINESTRING (1.3237418 43.4603528, 1.3239372 43.4604251, 1.3242969 43.4605796, 1.3243883 43.4606149, 1.3244568 43.4606969)",,,,,
"[259574764, 259574766]",Rue de Vasconia,residential,,True,False,160.67900000000003,,"LINESTRING (1.3237418 43.4603528, 1.3229781 43.460188, 1.3229164 43.4601593, 1.3228895 43.4601331, 1.3226641 43.4598421, 1.3225396 43.4597286, 1.3224082 43.4596254, 1.3223395 43.4595654, 1.322283 43.4594928)",,,,,
23385123,Rue des Marins,residential,50,False,False,170.937,,"LINESTRING (1.3294469 43.4580605, 1.3305206 43.4574297, 1.330622 43.4573701, 1.3311161 43.4571154)",,,,,
23385127,Quai Saint-Marcet,residential,50,False,False,142.57299999999998,,"LINESTRING (1.3294469 43.4580605, 1.3296277 43.4584301, 1.3297345 43.4585621, 1.3297832 43.4586257, 1.3304382 43.4590894)",,,,,
23385127,Quai Saint-Marcet,residential,50,False,True,110.863,,"LINESTRING (1.3294469 43.4580605, 1.3294082 43.4580393, 1.3292427 43.4579484, 1.3290659 43.4578513, 1.3289039 43.4577623, 1.3283698 43.4574422)",,,,,
32853517,Avenue Roger Tissandié,secondary,50,False,False,31.603,D 19,"LINESTRING (1.3321456 43.4566095, 1.3318605 43.4564147)",,,,,
23385123,Rue des Marins,residential,50,False,True,100.347,,"LINESTRING (1.3321456 43.4566095, 1.3321081 43.4566279, 1.3320458 43.4566585, 1.3311161 43.4571154)",,,,,
23385126,Rue Sabatie Garat,residential,50,False,False,138.687,,"LINESTRING (1.3303267 43.4584176, 1.3317274 43.4576952)",,,,,
23385127,Quai Saint-Marcet,residential,50,False,False,110.863,,"LINESTRING (1.3283698 43.4574422, 1.3289039 43.4577623, 1.3290659 43.4578513, 1.3292427 43.4579484, 1.3294082 43.4580393, 1.3294469 43.4580605)",,,,,
23395293,Chemin de la Navère,unclassified,,False,False,170.924,,"LINESTRING (1.3283698 43.4574422, 1.3283136 43.4574037, 1.3278558 43.4571544, 1.3274963 43.4570356, 1.3272588 43.456874, 1.3272064 43.4568386, 1.3269811 43.4565757, 1.3267526 43.4565032)",,,,,
"[494137059, 22893076, 561428375]",Route d'Eaunes,secondary,50,False,"[False, True]",209.849,,"LINESTRING (1.3283698 43.4574422, 1.3282962 43.4575014, 1.3282363 43.4575433, 1.3268492 43.4587296, 1.3266866 43.4588799)",,yes,2,,
"[471834608, 1257173019]",Route d'Eaunes,secondary,50,False,True,117.594,,"LINESTRING (1.3283698 43.4574422, 1.3284371 43.4573793, 1.3293235 43.4566429)",,,2,,
23385127,Quai Saint-Marcet,residential,50,False,True,142.57299999999998,,"LINESTRING (1.3304382 43.4590894, 1.3297832 43.4586257, 1.3297345 43.4585621, 1.3296277 43.4584301, 1.3294469 43.4580605)",,,,,
23385139,Rue Roger Cabe,residential,50,False,False,81.185,,"LINESTRING (1.3311161 43.4571154, 1.3317274 43.4576952)",,,,,
23385123,Rue des Marins,residential,50,False,False,100.34700000000001,,"LINESTRING (1.3311161 43.4571154, 1.3320458 43.4566585, 1.3321081 43.4566279, 1.3321456 43.4566095)",,,,,
23385123,Rue des Marins,residential,50,False,True,170.937,,"LINESTRING (1.3311161 43.4571154, 1.330622 43.4573701, 1.3305206 43.4574297, 1.3294469 43.4580605)",,,,,
23385126,Rue Sabatie Garat,residential,50,False,True,138.687,,"LINESTRING (1.3317274 43.4576952, 1.3303267 43.4584176)",,,,,
23385139,Rue Roger Cabe,residential,50,False,True,81.185,,"LINESTRING (1.3317274 43.4576952, 1.3311161 43.4571154)",,,,,
32673239,Rue Frédéric Petit,residential,,False,True,43.717,,"LINESTRING (1.3253703 43.4610204, 1.3254388 43.4614104)",,,,,
"[1189621282, 952789183]",Place de la Paix,residential,,True,False,38.739000000000004,,"LINESTRING (1.3253703 43.4610204, 1.3250139 43.4610653, 1.3248974 43.46108)",,,,,
32677667,Place de la République,residential,,True,False,54.467000000000006,,"LINESTRING (1.3271083 43.4609402, 1.3270677 43.4608643, 1.3269157 43.4605904, 1.3268647 43.4604835)",,,,,
953322763,Rue Clément Ader,residential,,True,False,103.773,,"LINESTRING (1.3271083 43.4609402, 1.3261171 43.4609553, 1.3260827 43.4609576, 1.325824 43.4609748)",,,,,
32677668,Place de la République,residential,,False,False,6.777,,"LINESTRING (1.3266504 43.4598789, 1.3266992 43.4599285)",,,,,
259574760,Rue Pierre Pons,residential,,True,False,45.626,,"LINESTRING (1.3266504 43.4598789, 1.3271404 43.4596743)",,,,,
"[23394552, 22928779]","['Allées Niel', 'Rue Nicolas Dalayrac']",residential,,False,True,90.342,D 12,"LINESTRING (1.3266504 43.4598789, 1.3262214 43.4595245, 1.3263762 43.459392, 1.3264448 43.4593371, 1.326493 43.4592511)",,,,,
952789182,Rue Saint-Jacques,residential,,False,True,24.011,,"LINESTRING (1.3260168 43.4606635, 1.3263016 43.4606011)",,,,,
"[259574762, 494137442]",Rue Jean Jaurès,residential,,True,False,91.723,,"LINESTRING (1.3271404 43.4596743, 1.3277851 43.4601677, 1.3279291 43.460268)",,,,,
"[23394562, 259574763]","['Quai de la Croisade', 'Rue Pierre Pons']",residential,,True,False,147.871,,"LINESTRING (1.3271404 43.4596743, 1.3275915 43.4594812, 1.3277686 43.4595845, 1.3280649 43.459803, 1.3282294 43.4599185, 1.3285384 43.4601355)",,,,,
23394625,Rue Castelvielh,residential,,False,False,52.917,,"LINESTRING (1.3293334 43.460589, 1.3293869 43.4605985, 1.3296096 43.4606283, 1.3297299 43.4606553, 1.329892 43.4606903, 1.3299674 43.4607076)",,,,,
"[32673232, 663697549]","['Place du Mercadar', 'Quai de la Croisade']",residential,,False,True,84.85799999999999,,"LINESTRING (1.3293334 43.460589, 1.3292766 43.460581, 1.3290665 43.4605514, 1.3286651 43.460226, 1.3285384 43.4601355)",,,,,
32673238,Rue de Louge,residential,,False,False,54.480000000000004,,"LINESTRING (1.3293334 43.460589, 1.3292318 43.4607982, 1.3290035 43.461009)",,,,,
32673238,Rue de Louge,residential,,False,True,54.480000000000004,,"LINESTRING (1.3290035 43.461009, 1.3292318 43.4607982, 1.3293334 43.460589)",,,,,
"[259574757, 259574759]",Rue de Louge,residential,,True,False,249.14899999999997,,"LINESTRING (1.3290035 43.461009, 1.3289635 43.4610048, 1.3289165 43.4610052, 1.3288702 43.4610116, 1.3287063 43.4610491, 1.3281423 43.4611506, 1.3276155 43.4612571, 1.3273337 43.4613198, 1.3269487 43.4613771, 1.3268272 43.4613874, 1.3265355 43.4614123, 1.3259867 43.4614075)",,,,,
32673239,Rue Frédéric Petit,residential,,False,False,43.717,,"LINESTRING (1.3254388 43.4614104, 1.3253703 43.4610204)",,,,,
32673240,Place du Vieux Pont,residential,,False,True,33.855999999999995,,"LINESTRING (1.3254388 43.4614104, 1.3254483 43.4614777, 1.3251356 43.4615453)",,,,,
259574767,Rue de Vasconia,residential,50,False,True,73.537,,"LINESTRING (1.3222863 43.4592483, 1.3221016 43.4586007)",,,,,
23394573,Rue Gustave Saint-Jean,residential,50,True,False,151.696,,"LINESTRING (1.3222863 43.4592483, 1.3228781 43.4591255, 1.3240934 43.4588734)",,,,,
259574767,Rue de Vasconia,residential,50,False,False,28.176999999999996,,"LINESTRING (1.3222863 43.4592483, 1.3223005 43.459314, 1.3223156 43.4593835, 1.3223203 43.4594292, 1.3223123 43.4594618, 1.322283 43.4594928)",,,,,
23394578,Rue Adolphine Bonnet,residential,50,False,False,106.345,,"LINESTRING (1.3240934 43.4588734, 1.3243247 43.4592146, 1.3244215 43.4593574, 1.3247307 43.4597088)",,,,,
32678067,Rue Gustave Saint-Jean,residential,50,True,False,123.466,,"LINESTRING (1.3240934 43.4588734, 1.3252318 43.4581705, 1.3252586 43.458154)",,,,,
923300483,Avenue des Pyrénées,secondary,50,False,False,28.254,,"LINESTRING (1.3252586 43.458154, 1.3255023 43.4583364)",,,,,
923300483,Avenue des Pyrénées,secondary,50,False,True,143.603,,"LINESTRING (1.3252586 43.458154, 1.3251709 43.4580811, 1.32447 43.457498, 1.3243802 43.4574068, 1.324133 43.4571556)",,,,,
22906670,Allées Niel,secondary,50,False,False,130.15800000000002,,"LINESTRING (1.3250463 43.4600657, 1.3251368 43.4599872, 1.3260464 43.4591982, 1.3260812 43.459168)",,,2,,
22906670,Allées Niel,secondary,50,False,True,85.405,,"LINESTRING (1.3250463 43.4600657, 1.325032 43.4600782, 1.3244929 43.4605549, 1.324479 43.4606896)",,,2,,
259574765,Rue Adolphine Bonnet,residential,50,False,True,47.157000000000004,,"LINESTRING (1.3250463 43.4600657, 1.3250029 43.4600166, 1.3247307 43.4597088)",,,,,
957957061,Rue de Vasconia,residential,30,False,True,6.009,,"LINESTRING (1.3218542 43.4578961, 1.3218304 43.4578449)",,,,,
"[32801104, 23394579]","['Rue Jean Decap', 'Rue Guillaume Bonnecarrere']",residential,50,False,False,122.295,,"LINESTRING (1.3218542 43.4578961, 1.3225814 43.4576921, 1.3223512 43.457185)",,,,,
"[957957061, 259574767]",Rue de Vasconia,residential,"['30', '50']",False,False,80.85300000000001,,"LINESTRING (1.3218542 43.4578961, 1.3219551 43.4581835, 1.3221016 43.4586007)",,,,,
923300483,Avenue des Pyrénées,secondary,50,False,True,28.254,,"LINESTRING (1.3255023 43.4583364, 1.3252586 43.458154)",,,,,
23394584,Rue du Moulin de Garonne,residential,50,True,False,116.23,,"LINESTRING (1.3255023 43.4583364, 1.3255428 43.4583102, 1.3255711 43.4582919, 1.3256375 43.4582489, 1.3254275 43.4573479)",,,,,
1125139861,Avenue des Pyrénées,secondary,50,False,False,30.134,,"LINESTRING (1.3255023 43.4583364, 1.3255548 43.4583816, 1.3257431 43.4585435)",,,,,
259574767,Rue de Vasconia,residential,50,False,False,73.537,,"LINESTRING (1.3221016 43.4586007, 1.3222863 43.4592483)",,,,,
259574768,Rue Camille Colliou,residential,50,False,True,86.925,,"LINESTRING (1.3221016 43.4586007, 1.3230987 43.4583053)",,,,,
"[957957061, 259574767]",Rue de Vasconia,residential,"['50', '30']",False,True,80.85300000000001,,"LINESTRING (1.3221016 43.4586007, 1.3219551 43.4581835, 1.3218542 43.4578961)",,,,,
23394622,Rue de Rémusat,residential,,False,False,45.669,,"LINESTRING (1.3261102 43.4602146, 1.3263016 43.4606011)",,,,,
23394545,Rue Pierre Pons,residential,,True,False,57.402,,"LINESTRING (1.3261102 43.4602146, 1.3262608 43.460117, 1.3266504 43.4598789)",,,,,
23394622,Rue de Rémusat,residential,,False,True,45.669,,"LINESTRING (1.3263016 43.4606011, 1.3261102 43.4602146)",,,,,
32845587,Rue Saint-Jacques,residential,,False,True,47.292,,"LINESTRING (1.3263016 43.4606011, 1.3268647 43.4604835)",,,,,
952789182,Rue Saint-Jacques,residential,,False,False,24.011,,"LINESTRING (1.3263016 43.4606011, 1.3260168 43.4606635)",,,,,
"[23394625, 259574755]",Rue Castelvielh,residential,,False,False,204.34799999999998,,"LINESTRING (1.3299674 43.4607076, 1.3299996 43.4607142, 1.3300433 43.4607252, 1.330705 43.4608893, 1.3308987 43.4609386, 1.3309966 43.4609765, 1.3310878 43.4610388, 1.3311334 43.4611157, 1.3311505 43.4611737, 1.3311569 43.4612176, 1.3311811 43.4613483, 1.3312075 43.46165, 1.3311635 43.461979)",,,,,
23394625,Rue Castelvielh,residential,,False,True,52.917,,"LINESTRING (1.3299674 43.4607076, 1.329892 43.4606903, 1.3297299 43.4606553, 1.3296096 43.4606283, 1.3293869 43.4605985, 1.3293334 43.460589)",,,,,
"[259574756, 32673237]","['Rue des Cordeliers', 'Place des Cordeliers']",residential,,False,True,67.14500000000001,,"LINESTRING (1.3299674 43.4607076, 1.329903 43.4607918, 1.3298492 43.4608621, 1.3298109 43.4608942, 1.3297287 43.4609631, 1.3295144 43.461212)",,,,,
107637386,Rue Castelvielh,residential,,False,True,39.978,,"LINESTRING (1.3322786 43.4638586, 1.3322707 43.4638381, 1.3322399 43.463758, 1.3321602 43.4635513, 1.3321465 43.4635121)",,,,,
23395236,Rue Gaston Bonheur,residential,,False,True,44.903,,"LINESTRING (1.3293235 43.4566429, 1.3292745 43.4566126, 1.3290932 43.4564977, 1.3289001 43.456381)",,,,,
"[471834608, 1257173019]",Route d'Eaunes,secondary,50,False,False,117.594,,"LINESTRING (1.3293235 43.4566429, 1.3284371 43.4573793, 1.3283698 43.4574422)",,,2,,
471834608,Route d'Eaunes,secondary,50,False,True,71.604,,"LINESTRING (1.3293235 43.4566429, 1.3293793 43.4565966, 1.3295704 43.4564383, 1.3296289 43.4563898, 1.3297102 43.4563229, 1.3297673 43.4562757, 1.3298339 43.4562206, 1.3299026 43.4561553)",,,2,,
23395237,Impasse Joseph Delteil,residential,,False,False,143.089,,"LINESTRING (1.3275709 43.4567068, 1.3282569 43.4569472, 1.3289001 43.456381)",,,,,
23395236,Rue Gaston Bonheur,residential,,False,True,82.935,,"LINESTRING (1.3289001 43.456381, 1.3281194 43.4558961)",,,,,
23395236,Rue Gaston Bonheur,residential,,False,False,44.90299999999999,,"LINESTRING (1.3289001 43.456381, 1.3290932 43.4564977, 1.3292745 43.4566126, 1.3293235 43.4566429)",,,,,
23395237,Impasse Joseph Delteil,residential,,False,True,143.089,,"LINESTRING (1.3289001 43.456381, 1.3282569 43.4569472, 1.3275709 43.4567068)",,,,,
23409786,Rue Jean Nougaro,residential,50,False,False,36.069,,"LINESTRING (1.321568 43.4617575, 1.3213426 43.4614774)",,,,,
32679711,Rue Joseph Séverat,residential,50,False,True,35.297,,"LINESTRING (1.321568 43.4617575, 1.321159 43.4616451)",,,,,
23409786,Rue Jean Nougaro,residential,50,False,True,71.536,,"LINESTRING (1.321568 43.4617575, 1.3216186 43.4618109, 1.3216502 43.4618634, 1.3216619 43.4619133, 1.3216591 43.4619582, 1.3216433 43.4620168, 1.3215107 43.4622627, 1.3214694 43.4622936, 1.3214406 43.4623101, 1.3213982 43.4623196)",,,,,
23409786,Rue Jean Nougaro,residential,50,False,False,71.53599999999999,,"LINESTRING (1.3213982 43.4623196, 1.3214406 43.4623101, 1.3214694 43.4622936, 1.3215107 43.4622627, 1.3216433 43.4620168, 1.3216591 43.4619582, 1.3216619 43.4619133, 1.3216502 43.4618634, 1.3216186 43.4618109, 1.321568 43.4617575)",,,,,
750523092,,tertiary,50,False,True,37.20100000000001,,"LINESTRING (1.3213982 43.4623196, 1.3214074 43.4623376, 1.3214158 43.4623632, 1.3214285 43.4624357, 1.3214533 43.4625539, 1.3214627 43.4625845, 1.3214746 43.4626097, 1.3214951 43.4626451)",,,2,,
23409905,Rue Dominique Ingres,residential,,False,False,81.637,,"LINESTRING (1.3206868 43.4568176, 1.3206878 43.4567888, 1.3206607 43.4560837)",,,,,
314908063,Rue Léonard de Vinci,residential,,False,True,36.81,,"LINESTRING (1.3206607 43.4560837, 1.3202171 43.4561605)",,,,,
23409905,Rue Dominique Ingres,residential,,False,True,81.637,,"LINESTRING (1.3206607 43.4560837, 1.3206878 43.4567888, 1.3206868 43.4568176)",,,,,
314908063,Rue Léonard de Vinci,residential,,False,False,62.091,,"LINESTRING (1.3206607 43.4560837, 1.3213262 43.455947, 1.3213557 43.455941, 1.3214009 43.4559317)",,,,,
689274245,Boulevard Edgar Faure,residential,,False,False,51.337,,"LINESTRING (1.3229909 43.4625295, 1.3234886 43.462817)",,,,,
689274245,Boulevard Edgar Faure,residential,,False,True,51.337,,"LINESTRING (1.3234886 43.462817, 1.3229909 43.4625295)",,,,,
"[32844886, 922507999]",Boulevard Edgar Faure,residential,,True,False,104.72,,"LINESTRING (1.3234886 43.462817, 1.3239526 43.4634723, 1.32409 43.4636514)",,,,,
30195039,Rue Bernard Sero,residential,,True,False,113.68299999999999,,"LINESTRING (1.3248033 43.46245, 1.3247544 43.4624636, 1.3234886 43.462817)",,,,,
32810164,Rue Chaussée de Louge,residential,,False,True,125.85800000000002,,"LINESTRING (1.3248033 43.46245, 1.3248699 43.4624298, 1.3252594 43.4623117, 1.3256525 43.4622376, 1.3259551 43.4622304, 1.3263032 43.4621756)",,,,,
32813581,Avenue Jacques Douzans,secondary,50,True,False,66.37700000000001,D 3,"LINESTRING (1.3248033 43.46245, 1.3247746 43.4624156, 1.324555 43.462153, 1.3244126 43.4620089, 1.3243547 43.4619502)",,,,,
32844786,Avenue Jacques Douzans,secondary,50,False,True,51.851,D 3,"LINESTRING (1.3248033 43.46245, 1.3249708 43.4626844, 1.3251117 43.4628589)",,,,,
30256015,Avenue de l'Europe,tertiary,,True,False,16.972,D 19g,"LINESTRING (1.3323106 43.4643249, 1.33233 43.4642777, 1.3323548 43.4641759)",,,,,
32673230,Rue du Prieuré,residential,,True,False,49.874,,"LINESTRING (1.3259867 43.4614075, 1.325824 43.4609748)",,,,,
259574759,Rue de Louge,residential,,True,False,44.222,,"LINESTRING (1.3259867 43.4614075, 1.3254388 43.4614104)",,,,,
953322763,Rue Clément Ader,residential,,True,False,36.968,,"LINESTRING (1.325824 43.4609748, 1.3253703 43.4610204)",,,,,
32673233,Rue Saint-Jacques,residential,,True,False,51.337,,"LINESTRING (1.3279291 43.460268, 1.3285384 43.4601355)",,,,,
494137442,Rue Jean Jaurès,residential,,True,False,59.614000000000004,,"LINESTRING (1.3279291 43.460268, 1.3281862 43.4604845, 1.3283684 43.460697)",,,,,
"[32673232, 663697549]","['Place du Mercadar', 'Quai de la Croisade']",residential,,False,False,84.858,,"LINESTRING (1.3285384 43.4601355, 1.3286651 43.460226, 1.3290665 43.4605514, 1.3292766 43.460581, 1.3293334 43.460589)",,,,,
32673235,Rue Saint-Sernin,residential,,False,False,159.09400000000002,,"LINESTRING (1.3311635 43.461979, 1.3310725 43.4619694, 1.3309459 43.4619292, 1.3303761 43.4616349, 1.3301114 43.4614819, 1.3298993 43.461386, 1.3297065 43.4612988, 1.3295144 43.461212)",,,,,
"[259574755, 30779564, 30779563]",Rue Castelvielh,residential,,False,False,138.62300000000002,,"LINESTRING (1.3311635 43.461979, 1.3311847 43.4622777, 1.3312353 43.4624104, 1.3313274 43.4625377, 1.3316995 43.4628064, 1.3318223 43.462917, 1.3319022 43.4630071, 1.331929 43.4630373)",,yes,,,
"[23394625, 259574755]",Rue Castelvielh,residential,,False,True,204.34799999999998,,"LINESTRING (1.3311635 43.461979, 1.3312075 43.46165, 1.3311811 43.4613483, 1.3311569 43.4612176, 1.3311505 43.4611737, 1.3311334 43.4611157, 1.3310878 43.4610388, 1.3309966 43.4609765, 1.3308987 43.4609386, 1.330705 43.4608893, 1.3300433 43.4607252, 1.3299996 43.4607142, 1.3299674 43.4607076)",,,,,
32673235,Rue Saint-Sernin,residential,,False,True,159.094,,"LINESTRING (1.3295144 43.461212, 1.3297065 43.4612988, 1.3298993 43.461386, 1.3301114 43.4614819, 1.3303761 43.4616349, 1.3309459 43.4619292, 1.3310725 43.4619694, 1.3311635 43.461979)",,,,,
"[259574756, 32673237]","['Rue des Cordeliers', 'Place des Cordeliers']",residential,,False,False,67.145,,"LINESTRING (1.3295144 43.461212, 1.3297287 43.4609631, 1.3298109 43.4608942, 1.3298492 43.4608621, 1.329903 43.4607918, 1.3299674 43.4607076)",,,,,
664135560,Rue Saint-Sernin,residential,,True,False,47.101,,"LINESTRING (1.3295144 43.461212, 1.3293441 43.4611392, 1.3291757 43.4610673, 1.3290788 43.4610301, 1.3290423 43.4610175, 1.3290035 43.461009)",,,,,
32673240,Place du Vieux Pont,residential,,False,False,33.855999999999995,,"LINESTRING (1.3251356 43.4615453, 1.3254483 43.4614777, 1.3254388 43.4614104)",,,,,
32813583,Avenue Jacques Douzans,secondary,50,True,False,66.316,D 3,"LINESTRING (1.3244321 43.4619227, 1.3244788 43.4619891, 1.3247506 43.4623098, 1.3247856 43.462403, 1.3248033 43.46245)",,,,,
1247700730,Place du Languedoc,secondary,50,True,False,7.215,,"LINESTRING (1.3244321 43.4619227, 1.324411 43.461938, 1.3243843 43.4619475, 1.3243547 43.4619502)",roundabout,,,,
22878213,Place du Languedoc,secondary,50,True,False,12.856,,"LINESTRING (1.3243547 43.4619502, 1.3243283 43.4619466, 1.3243045 43.4619375, 1.3242854 43.4619238, 1.3242726 43.4619066, 1.3242698 43.4618691)",roundabout,,,,
"[32678610, 32673250, 32673244]",,secondary,50,True,False,111.79899999999999,,"LINESTRING (1.3243147 43.4618264, 1.3243416 43.4617587, 1.324336 43.46159, 1.3243383 43.461257, 1.3243557 43.4611641, 1.3244015 43.4610645, 1.3244469 43.4609853, 1.3244793 43.4608385)",,yes,,,
1247700728,Place du Languedoc,secondary,50,True,False,8.350999999999999,,"LINESTRING (1.3243147 43.4618264, 1.3243389 43.4618198, 1.3243647 43.4618185, 1.32439 43.4618225, 1.3244127 43.4618315)",roundabout,,,,
846860351,Place de la Paix,residential,,False,True,14.8,,"LINESTRING (1.3248974 43.46108, 1.3247578 43.4609937)",,,,,
952789183,Place de la Paix,residential,,True,False,34.136,,"LINESTRING (1.3248974 43.46108, 1.3246456 43.4611117, 1.3245336 43.4611262, 1.3244808 43.461133)",,,,,
32677667,Place de la République,residential,,True,False,63.142,,"LINESTRING (1.3268647 43.4604835, 1.3266992 43.4599285)",,,,,
32845587,Rue Saint-Jacques,residential,,False,False,47.292,,"LINESTRING (1.3268647 43.4604835, 1.3263016 43.4606011)",,,,,
