osmid,ref,highway,oneway,reversed,length,geometry,name,bridge
1219323237,D 19,secondary,False,True,149.779,"LINESTRING (4.311762 44.6415637, 4.3124039 44.641825, 4.3132171 44.6421314, 4.3134376 44.6421859)",Route de Jaujac,
168654756,,residential,False,False,92.29,"LINESTRING (4.3146416 44.6381013, 4.3147409 44.6381986, 4.3148669 44.6382616, 4.3150305 44.6382941, 4.3153309 44.6383112, 4.315406 44.6383227, 4.3155037 44.6383613, 4.3155589 44.6383952, 4.3156312 44.6384549)",,
168654756,,residential,False,True,92.29,"LINESTRING (4.3156312 44.6384549, 4.3155589 44.6383952, 4.3155037 44.6383613, 4.315406 44.6383227, 4.3153309 44.6383112, 4.3150305 44.6382941, 4.3148669 44.6382616, 4.3147409 44.6381986, 4.3146416 44.6381013)",,
847570685,,residential,False,False,36.94,"LINESTRING (4.3156312 44.6384549, 4.3157789 44.638378, 4.3158835 44.638317, 4.3160251 44.6382849)",Rue de l'Église,
847570685,,residential,False,True,40.164,"LINESTRING (4.3156312 44.6384549, 4.3155992 44.6384716, 4.3154999 44.6384925, 4.31539 44.6385002, 4.3151781 44.6384925, 4.3151364 44.6384906)",Rue de l'Église,
"[847570688, 802110204]",,unclassified,False,False,92.483,"LINESTRING (4.3142939 44.6373949, 4.3143887 44.6373926, 4.314433 44.6374002, 4.3148048 44.6374643, 4.3148984 44.6374804, 4.3154005 44.6376394)",Rue des Écoles,
"[166350643, 802110204, 802110205]",,unclassified,False,True,186.766,"LINESTRING (4.3142939 44.6373949, 4.3139735 44.6374027, 4.313598 44.637376, 4.312658 44.6370326, 4.312548 44.6369923, 4.3124657 44.6370067, 4.3122462 44.6372424)",,yes
168654753,,unclassified,False,False,396.82300000000004,"LINESTRING (4.3173899 44.6415603, 4.3172675 44.6416243, 4.3171924 44.6416472, 4.3170486 44.6416287, 4.3168652 44.6415136, 4.3167042 44.6414105, 4.3165283 44.6413042, 4.3160455 44.6411592, 4.3151271 44.6408914, 4.3149232 44.6408571, 4.3146658 44.640838, 4.3145381 44.6408118, 4.3139265 44.6405561, 4.3135725 44.6403996, 4.3132989 44.6402698, 4.3131594 44.6402279, 4.3129474 44.6401868)",Chemin du Puits Taillades,
847570687,D 223,tertiary,False,True,157.669,"LINESTRING (4.3173899 44.6415603, 4.3170789 44.6414447, 4.3168877 44.6413378, 4.316822 44.6412154, 4.3168365 44.6410949, 4.3169078 44.6410169, 4.3170556 44.6409254, 4.3173863 44.6407607, 4.3176771 44.6406758)",,
"[802110200, 802110201, 1219333115]",D 323,tertiary,False,True,287.596,"LINESTRING (4.314803 44.6350199, 4.3148553 44.6350802, 4.3149258 44.6352011, 4.3149753 44.635313, 4.3149848 44.6353345, 4.3149672 44.635428, 4.3148912 44.6355047, 4.3146476 44.6355959, 4.3145291 44.6356497, 4.3143814 44.6357565, 4.3142505 44.635934, 4.314199 44.6360715, 4.3141988 44.6362009, 4.3142385 44.6363204, 4.3143609 44.6364503, 4.3147303 44.6366552, 4.3153058 44.6369857)",Route de Saint-Cirgues-de-Prades,yes
1219323236,D 19,secondary,False,True,50.945,"LINESTRING (4.3112475 44.6412943, 4.3114568 44.6414395, 4.311762 44.6415637)",Route de Jaujac,
1219323239,,unclassified,False,False,98.036,"LINESTRING (4.3112475 44.6412943, 4.3112017 44.6414428, 4.3114353 44.6419174, 4.3115407 44.6421314)",Chemin des Plots Hauts,
1219323238,,unclassified,False,False,47.35,"LINESTRING (4.3115407 44.6421314, 4.3116909 44.6425436)",Chemin des Plots Hauts,
1219323239,,unclassified,False,True,98.036,"LINESTRING (4.3115407 44.6421314, 4.3114353 44.6419174, 4.3112017 44.6414428, 4.3112475 44.6412943)",Chemin des Plots Hauts,
"[288879973, 288879974, 339805527]",,unclassified,False,True,59.160999999999994,"LINESTRING (4.3135239 44.6416597, 4.3134913 44.6418497, 4.3134978 44.6419262, 4.313439 44.642128, 4.3134376 44.6421859)",,yes
1219323238,,unclassified,False,True,47.35,"LINESTRING (4.3116909 44.6425436, 4.3115407 44.6421314)",Chemin des Plots Hauts,
802125333,D 223,tertiary,False,False,342.754,"LINESTRING (4.3222432 44.634343, 4.3222293 44.6343598, 4.3218645 44.6348637, 4.3216576 44.634931, 4.3215711 44.6350374, 4.3215641 44.6351538, 4.321607 44.6355814, 4.3213495 44.6358257, 4.3209204 44.6359631, 4.3207916 44.6362379, 4.3205556 44.6364517, 4.3199763 44.6366655)",,
848043501,,unclassified,False,False,215.725,"LINESTRING (4.3190816 44.6383684, 4.3191855 44.6383198, 4.3190884 44.6381203, 4.3190802 44.6380814, 4.3190884 44.6380318, 4.3191089 44.6379335, 4.3192785 44.6375171, 4.319314 44.6374821, 4.3193632 44.6374393, 4.3194877 44.6373429, 4.3195109 44.6373137, 4.3195492 44.6372593, 4.3195847 44.6371892, 4.3196244 44.6370199, 4.3196531 44.6369586, 4.3197078 44.6368847, 4.3198732 44.6366997, 4.3199763 44.6366655)",Chemin de Salibage,
848429671,,residential,False,False,94.27699999999999,"LINESTRING (4.3138527 44.6381078, 4.3140212 44.6381413, 4.3141311 44.6381776, 4.314433 44.6383803, 4.3145739 44.6384244, 4.3148911 44.6384792)",Place de la Mairie,
"[802110200, 802110201, 1219333115]",D 323,tertiary,False,False,287.59600000000006,"LINESTRING (4.3153058 44.6369857, 4.3147303 44.6366552, 4.3143609 44.6364503, 4.3142385 44.6363204, 4.3141988 44.6362009, 4.314199 44.6360715, 4.3142505 44.635934, 4.3143814 44.6357565, 4.3145291 44.6356497, 4.3146476 44.6355959, 4.3148912 44.6355047, 4.3149672 44.635428, 4.3149848 44.6353345, 4.3149753 44.635313, 4.3149258 44.6352011, 4.3148553 44.6350802, 4.314803 44.6350199)",Route de Saint-Cirgues-de-Prades,yes
802110201,D 323,tertiary,False,True,172.59400000000002,"LINESTRING (4.3153058 44.6369857, 4.3155832 44.637145, 4.3157431 44.6372061, 4.3160417 44.6372756, 4.3161805 44.6373602, 4.3162851 44.6374848, 4.3163942 44.6376588, 4.316454 44.6377795, 4.3164644 44.63787, 4.3164306 44.637961, 4.3163349 44.6381137)",Route de Saint-Cirgues-de-Prades,
848778221,,unclassified,False,True,74.62,"LINESTRING (4.3153058 44.6369857, 4.3154389 44.6372837, 4.3154504 44.6373439, 4.3154005 44.6376394)",,
