osmid,name,highway,junction,oneway,reversed,length,geometry,ref,maxspeed,bridge,lanes
49883781,Chemin de Naudel,tertiary,,False,False,136.33300000000003,"LINESTRING (4.2122039 43.6827036, 4.2123337 43.6833727, 4.2123394 43.6834254, 4.2123535 43.6835569, 4.2123437 43.6836574, 4.2123263 43.6837206, 4.2122997 43.6837866, 4.2122724 43.683845, 4.212228 43.6839073)",,,,
77218426,Avenue Henri Aubanel,tertiary,,False,False,96.67699999999999,"LINESTRING (4.2122039 43.6827036, 4.2120345 43.6827157, 4.21176 43.6827353, 4.2115946 43.6827471, 4.2112641 43.6827428, 4.2110203 43.6827401, 4.2110047 43.6827399)",,,,
77218426,Avenue Henri Aubanel,tertiary,,False,True,125.221,"LINESTRING (4.2122039 43.6827036, 4.2125899 43.6826342, 4.2129358 43.6825577, 4.2132867 43.6824165, 4.2135691 43.6823059, 4.2136341 43.6822788)",,,,
49876663,Boulevard Sallebardine,residential,,False,False,109.91799999999999,"LINESTRING (4.2108354 43.6838506, 4.2108629 43.6839138, 4.210934 43.6839971, 4.2118185 43.6842048, 4.2120194 43.684249)",,,,
338986923,Boulevard Pasteur,residential,,False,True,116.119,"LINESTRING (4.2108354 43.6838506, 4.2108377 43.6838244, 4.2109088 43.6830278, 4.2109155 43.6829531, 4.2109086 43.6828243, 4.2109077 43.6828083)",,,,
761806232,Boulevard Pasteur,residential,,False,False,27.156,"LINESTRING (4.2108354 43.6838506, 4.2106508 43.683837, 4.2104999 43.6838229)",,,,
49876623,Rue de la Clastre,residential,,True,False,15.684000000000001,"LINESTRING (4.2096643 43.6846009, 4.2097541 43.6846251, 4.209838 43.6846634)",,,,
761813965,Place Albert Fontanieu,residential,,False,False,46.49699999999999,"LINESTRING (4.2096643 43.6846009, 4.2096003 43.6847542, 4.2095938 43.6847696, 4.2095168 43.6849644, 4.2095081 43.6849855, 4.2095013 43.6850021)",,,,
49876729,Rue Mistral,residential,,True,False,21.785,"LINESTRING (4.2092672 43.6829699, 4.2091761 43.6828989, 4.2091839 43.6828)",,,,
49876661,Rue Jeanne d'Arc,residential,,True,False,69.947,"LINESTRING (4.2090293 43.6836713, 4.2083528 43.683591, 4.2081685 43.683591)",,,,
49876724,Rue Gaston Béchard,residential,,True,False,35.765,"LINESTRING (4.2090293 43.6836713, 4.2090098 43.6837942, 4.2089629 43.6839892)",,,,
338986925,Rue Clemenceau,residential,,True,False,11.086,"LINESTRING (4.2091046 43.6832002, 4.2092396 43.6832204)",,,,
49876724,Rue Gaston Béchard,residential,,True,False,52.754,"LINESTRING (4.2091046 43.6832002, 4.2090638 43.6833986, 4.2090293 43.6836713)",,,,
49876116,Boulevard Saint-Louis,residential,,False,True,53.894,"LINESTRING (4.2083129 43.6831177, 4.2081685 43.683591)",,,,
338986925,Rue Clemenceau,residential,,True,False,64.32,"LINESTRING (4.2083129 43.6831177, 4.2091046 43.6832002)",,,,
"[49876123, 49876116]","['Boulevard Saint-Louis', 'Boulevard du Midi']",residential,,False,False,97.722,"LINESTRING (4.2083129 43.6831177, 4.2083408 43.683007, 4.2083739 43.6828761, 4.208415 43.6828274, 4.2084836 43.6827925, 4.2085987 43.6827577, 4.2091839 43.6828)",,,,
49876728,,unclassified,,False,True,28.517,"LINESTRING (4.2083129 43.6831177, 4.2081328 43.6831, 4.2079615 43.6830832)",,,,
49876659,Rue de l'Hôpital,residential,,False,True,72.146,"LINESTRING (4.2089629 43.6839892, 4.2080741 43.6839006)",,,,
868451498,Rue de l'Hôpital,residential,,True,False,56.057,"LINESTRING (4.2089629 43.6839892, 4.2096535 43.684058)",,,,
49876725,Impasse du Prophète,residential,,False,False,32.901,"LINESTRING (4.2090872 43.6841724, 4.2090463 43.6844668)",,,,
49876729,Rue Mistral,residential,,True,False,27.943,"LINESTRING (4.2092396 43.6832204, 4.2092672 43.6829699)",,,,
338986925,Rue Clemenceau,residential,,True,False,103.32399999999998,"LINESTRING (4.2092396 43.6832204, 4.2094694 43.6832547, 4.2098815 43.6832847, 4.2105144 43.6833307)",,,,
49876726,Impasse des Arceaux,residential,,False,False,38.909,"LINESTRING (4.2092922 43.6841435, 4.2092928 43.6842246, 4.2092038 43.6844856)",,,,
49876124,Boulevard Pasteur,residential,,False,False,54.743,"LINESTRING (4.2105144 43.6833307, 4.2104999 43.6838229)",,,,
49876124,Boulevard Pasteur,residential,,False,True,28.951,"LINESTRING (4.2105144 43.6833307, 4.2105306 43.6830706)",,,,
49876124,Boulevard Pasteur,residential,,False,False,28.951,"LINESTRING (4.2105306 43.6830706, 4.2105144 43.6833307)",,,,
"[49876123, 49876124]","['Boulevard du Midi', 'Boulevard Pasteur']",residential,,False,True,125.95800000000001,"LINESTRING (4.2105306 43.6830706, 4.2105343 43.6830098, 4.2105221 43.6829167, 4.2104742 43.6828977, 4.2104005 43.6828838, 4.2099322 43.6828499, 4.209197 43.6828009, 4.2091839 43.6828)",,,,
49876730,Rue Carnot,residential,,True,False,102.316,"LINESTRING (4.2105306 43.6830706, 4.2095199 43.683007, 4.2092672 43.6829699)",,,,
"[49876125, 49876126]","['Boulevard Sallebardine', 'Boulevard Fanfonne Guillierme']",residential,,False,"[False, True]",118.96100000000001,"LINESTRING (4.2111815 43.6843203, 4.2112374 43.6843379, 4.2114851 43.684416, 4.2115141 43.6844508, 4.2115107 43.6844919, 4.2112017 43.6852063)",,,,
49876125,Boulevard Sallebardine,residential,,False,True,60.549,"LINESTRING (4.2111815 43.6843203, 4.2110934 43.684298, 4.2108622 43.6842344, 4.2106117 43.6841529, 4.2105123 43.6840841)",,,,
49876727,Rue de la Bombe,residential,,False,True,61.425,"LINESTRING (4.2111815 43.6843203, 4.2110782 43.6845074, 4.2110291 43.6845784, 4.2110188 43.6845882, 4.2108998 43.6847014, 4.210825 43.6848052)",,,,
49876735,Rue de Baroncelli,residential,,True,False,8.212,"LINESTRING (4.2090997 43.686088, 4.2091891 43.6861237)",,,,
49876734,Rue des Lavoirs,residential,,False,True,34.328,"LINESTRING (4.2090997 43.686088, 4.20917 43.6859832, 4.2092626 43.685803)",,,,
"[761813964, 49876558]","['Place Mont-Redon', 'Rue de la Gendarmerie']",residential,,True,False,32.564,"LINESTRING (4.2092626 43.685803, 4.2090304 43.6857294, 4.2090082 43.685723, 4.2089048 43.685669)",,,,
49876734,Rue des Lavoirs,residential,,False,False,34.328,"LINESTRING (4.2092626 43.685803, 4.20917 43.6859832, 4.2090997 43.686088)",,,,
49876735,Rue de Baroncelli,residential,,True,False,46.542,"LINESTRING (4.2091891 43.6861237, 4.2093135 43.6861245, 4.2097367 43.6862442)",,,,
49876736,Impasse de la Tauromachie,residential,,False,True,23.740000000000002,"LINESTRING (4.2091891 43.6861237, 4.2091906 43.6861483, 4.2092951 43.6862453, 4.2093102 43.6863103)",,,,
49876735,Rue de Baroncelli,residential,,True,False,63.91,"LINESTRING (4.2097367 43.6862442, 4.2100586 43.6863102, 4.2105067 43.6863861)",,,,
282017272,Boulevard Fanfonne Guillierme,tertiary,,False,True,17.112,"LINESTRING (4.2105067 43.6863861, 4.2106006 43.686248)",,,,
282017272,Boulevard Fanfonne Guillierme,tertiary,,False,False,68.953,"LINESTRING (4.2105067 43.6863861, 4.2104824 43.6864251, 4.2103509 43.6865404, 4.2101629 43.6866475, 4.2101168 43.6866737, 4.2100291 43.6867045, 4.2099275 43.6867401, 4.2098525 43.6867664)",,,,
49876733,Rue Bollac,residential,,True,False,53.264,"LINESTRING (4.2095182 43.6866964, 4.2097367 43.6862442)",,,,
614446202,Boulevard Jean Moulin,secondary,,False,False,27.985,"LINESTRING (4.2095182 43.6866964, 4.2095712 43.6867075, 4.2098525 43.6867664)",D 6572,30,,
614446202,Boulevard Jean Moulin,secondary,,False,True,118.95000000000002,"LINESTRING (4.2095182 43.6866964, 4.2094743 43.6866877, 4.209252 43.6866378, 4.2089918 43.6865793, 4.2088454 43.6865465, 4.208677 43.6865056, 4.2084316 43.6864398, 4.2082733 43.686398, 4.2081206 43.6863484)",D 6572,30,,
49876727,Rue de la Bombe,residential,,False,False,61.425,"LINESTRING (4.210825 43.6848052, 4.2108998 43.6847014, 4.2110188 43.6845882, 4.2110291 43.6845784, 4.2110782 43.6845074, 4.2111815 43.6843203)",,,,
49876727,Rue de la Bombe,residential,,False,True,54.042,"LINESTRING (4.210825 43.6848052, 4.2107961 43.6847897, 4.2106366 43.6847241, 4.2105194 43.6847162, 4.2102037 43.6846354)",,,,
49876737,Impasse de la Bombe,residential,,False,False,35.254000000000005,"LINESTRING (4.210825 43.6848052, 4.2107465 43.6849433, 4.2105231 43.6848982)",,,,
49876737,Impasse de la Bombe,residential,,False,True,35.254000000000005,"LINESTRING (4.2105231 43.6848982, 4.2107465 43.6849433, 4.210825 43.6848052)",,,,
49876891,Rue de Marsillargues,residential,,False,True,29.681,"LINESTRING (4.2064662 43.6810393, 4.206597 43.6812889)",,,,
49876891,Rue de Marsillargues,residential,,False,False,38.684,"LINESTRING (4.2067729 43.6816127, 4.206597 43.6812889)",,,,
49876891,Rue de Marsillargues,residential,,False,True,8.0,"LINESTRING (4.2067729 43.6816127, 4.2068088 43.6816798)",,,,
49876893,Avenue de Verdun,residential,,False,False,147.75699999999998,"LINESTRING (4.2067729 43.6816127, 4.2074359 43.6814317, 4.2077628 43.6813424, 4.2078536 43.6813177, 4.2079647 43.6813153, 4.2081033 43.6813376, 4.2084103 43.6814288, 4.2084626 43.6814443, 4.2085003 43.6814555)",,,,
49876892,Avenue de la Gare,residential,,False,False,118.256,"LINESTRING (4.2085003 43.6814555, 4.2086665 43.6811475, 4.208918 43.6806816, 4.2089442 43.6806327, 4.2090343 43.6804646)",,,,
49876892,Avenue de la Gare,residential,,False,True,74.195,"LINESTRING (4.2085003 43.6814555, 4.208301 43.6818304, 4.2081692 43.6820783)",,,,
49876893,Avenue de Verdun,residential,,False,True,147.757,"LINESTRING (4.2085003 43.6814555, 4.2084626 43.6814443, 4.2084103 43.6814288, 4.2081033 43.6813376, 4.2079647 43.6813153, 4.2078536 43.6813177, 4.2077628 43.6813424, 4.2074359 43.6814317, 4.2067729 43.6816127)",,,,
49877003,Rue Jean Mailho,residential,,False,False,92.564,"LINESTRING (4.2040825 43.6839324, 4.2041701 43.6839459, 4.2047304 43.6840319, 4.2052085 43.6841054)",,,,
791122832,Rue Rémi Valez,residential,,False,False,62.388999999999996,"LINESTRING (4.2040825 43.6839324, 4.2041025 43.6838867, 4.2041152 43.6838461, 4.2041306 43.6838193, 4.2041558 43.6837978, 4.2043783 43.68368, 4.2045847 43.6835254)",,,,
791122832,Rue Rémi Valez,residential,,False,True,20.524,"LINESTRING (4.2040825 43.6839324, 4.2040193 43.683941, 4.203963 43.6839662, 4.2038563 43.6840129)",,,,
49877004,Rue Victor Hugo,residential,,False,False,111.512,"LINESTRING (4.2045847 43.6835254, 4.2052854 43.6836385, 4.2053254 43.6836844, 4.2052085 43.6841054)",,,,
791122832,Rue Rémi Valez,residential,,False,False,86.24300000000001,"LINESTRING (4.2045847 43.6835254, 4.2047985 43.6833242, 4.2049856 43.6831736, 4.2050347 43.6831341, 4.2051111 43.6830935, 4.2053314 43.6829764)",,,,
791122832,Rue Rémi Valez,residential,,False,True,62.388999999999996,"LINESTRING (4.2045847 43.6835254, 4.2043783 43.68368, 4.2041558 43.6837978, 4.2041306 43.6838193, 4.2041152 43.6838461, 4.2041025 43.6838867, 4.2040825 43.6839324)",,,,
49876891,Rue de Marsillargues,residential,,False,False,17.883,"LINESTRING (4.2071247 43.6822704, 4.2070445 43.6821204)",,,,
791122832,Rue Rémi Valez,residential,,False,True,80.274,"LINESTRING (4.2071247 43.6822704, 4.2062355 43.6825985)",,,,
49876891,Rue de Marsillargues,residential,,False,False,52.531,"LINESTRING (4.2070445 43.6821204, 4.2068088 43.6816798)",,,,
49876891,Rue de Marsillargues,residential,,False,True,17.883,"LINESTRING (4.2070445 43.6821204, 4.2071247 43.6822704)",,,,
49876894,Rue du Vidourle,residential,,False,False,90.56299999999999,"LINESTRING (4.2070445 43.6821204, 4.2081276 43.6820799, 4.2081692 43.6820783)",,,,
49876892,Avenue de la Gare,residential,,False,True,5.909,"LINESTRING (4.2081692 43.6820783, 4.2081578 43.6821308)",,,,
49876892,Avenue de la Gare,residential,,False,False,74.195,"LINESTRING (4.2081692 43.6820783, 4.208301 43.6818304, 4.2085003 43.6814555)",,,,
49876894,Rue du Vidourle,residential,,False,True,90.56299999999999,"LINESTRING (4.2081692 43.6820783, 4.2081276 43.6820799, 4.2070445 43.6821204)",,,,
49876114,Avenue des Anciens Combattants,tertiary,,False,False,51.477000000000004,"LINESTRING (4.2078701 43.6835414, 4.2078952 43.6834167, 4.2079615 43.6830832)",,,,
49876114,Avenue des Anciens Combattants,tertiary,,False,True,35.442,"LINESTRING (4.2078701 43.6835414, 4.2078574 43.6836034, 4.2078055 43.6838567)",,,,
49876996,Rue du Couvent,residential,,False,True,44.340999999999994,"LINESTRING (4.2078701 43.6835414, 4.2078223 43.6835396, 4.2073194 43.683521)",,,,
505612302,Rue de Marsillargues,residential,,True,False,153.514,"LINESTRING (4.2078701 43.6835414, 4.2077903 43.6834069, 4.2075861 43.6830582, 4.2071351 43.6822881, 4.2071247 43.6822704)",,,,
505612310,Rue Jeanne d'Arc,residential,,False,True,24.621000000000002,"LINESTRING (4.2078701 43.6835414, 4.2080177 43.6835659, 4.2081685 43.683591)",,,,
49876736,Impasse de la Tauromachie,residential,,False,False,23.74,"LINESTRING (4.2093102 43.6863103, 4.2092951 43.6862453, 4.2091906 43.6861483, 4.2091891 43.6861237)",,,,
791122832,Rue Rémi Valez,residential,,False,False,20.524,"LINESTRING (4.2038563 43.6840129, 4.203963 43.6839662, 4.2040193 43.683941, 4.2040825 43.6839324)",,,,
791122832,Rue Rémi Valez,residential,,False,False,80.274,"LINESTRING (4.2062355 43.6825985, 4.2071247 43.6822704)",,,,
49876998,Avenue du Couchant,residential,,False,False,106.295,"LINESTRING (4.2062355 43.6825985, 4.2062541 43.682624, 4.2065275 43.683, 4.206577 43.6831071, 4.2065768 43.6832244, 4.206555 43.683301, 4.2065011 43.6834909)",,,,
791122832,Rue Rémi Valez,residential,,False,True,37.379,"LINESTRING (4.2062355 43.6825985, 4.2060925 43.6826513, 4.2059423 43.6827202, 4.2058329 43.682766)",,,,
49877003,Rue Jean Mailho,residential,,False,False,202.54200000000003,"LINESTRING (4.2052085 43.6841054, 4.2058619 43.6842124, 4.2059519 43.6842215, 4.2066707 43.6843018, 4.2070664 43.6843341, 4.2074755 43.6843638, 4.2076496 43.6843687, 4.2076964 43.6843724)",,,,
49877003,Rue Jean Mailho,residential,,False,True,92.564,"LINESTRING (4.2052085 43.6841054, 4.2047304 43.6840319, 4.2041701 43.6839459, 4.2040825 43.6839324)",,,,
49877004,Rue Victor Hugo,residential,,False,True,111.512,"LINESTRING (4.2052085 43.6841054, 4.2053254 43.6836844, 4.2052854 43.6836385, 4.2045847 43.6835254)",,,,
49876996,Rue du Couvent,residential,,False,False,65.887,"LINESTRING (4.2065011 43.6834909, 4.2073194 43.683521)",,,,
"[1052411402, 49876998]","['Avenue du Couchant', 'Placette du Couchant']",residential,,False,False,18.89,"LINESTRING (4.2065011 43.6834909, 4.2064689 43.6836043, 4.2064538 43.6836573)",,,,
49876998,Avenue du Couchant,residential,,False,True,106.295,"LINESTRING (4.2065011 43.6834909, 4.206555 43.683301, 4.2065768 43.6832244, 4.206577 43.6831071, 4.2065275 43.683, 4.2062541 43.682624, 4.2062355 43.6825985)",,,,
49876996,Rue du Couvent,residential,,False,True,65.887,"LINESTRING (4.2073194 43.683521, 4.2065011 43.6834909)",,,,
49876996,Rue du Couvent,residential,,False,False,44.340999999999994,"LINESTRING (4.2073194 43.683521, 4.2078223 43.6835396, 4.2078701 43.6835414)",,,,
49876997,Rue du Couvent,residential,,False,False,77.243,"LINESTRING (4.2073194 43.683521, 4.2072899 43.6838418, 4.2077416 43.6838549, 4.2078055 43.6838567)",,,,
49877000,Impasse du Couchant,residential,,False,True,54.534000000000006,"LINESTRING (4.2067027 43.6840689, 4.2067643 43.683854, 4.2067238 43.6838141, 4.2064629 43.6837774, 4.2064232 43.6837718)",,,,
928905759,Avenue des Anciens Combattants,tertiary,,False,False,11.475,"LINESTRING (4.2076964 43.6843724, 4.2077206 43.6842707)",,,,
49877003,Rue Jean Mailho,residential,,False,True,202.54199999999997,"LINESTRING (4.2076964 43.6843724, 4.2076496 43.6843687, 4.2074755 43.6843638, 4.2070664 43.6843341, 4.2066707 43.6843018, 4.2059519 43.6842215, 4.2058619 43.6842124, 4.2052085 43.6841054)",,,,
"[928905760, 614446205, 928905759]",Avenue des Anciens Combattants,tertiary,,False,True,95.488,"LINESTRING (4.2076964 43.6843724, 4.2076862 43.6844407, 4.2076842 43.6844544, 4.2076818 43.6844664, 4.2076488 43.6846093, 4.2076132 43.684763, 4.2076055 43.6848053, 4.2075472 43.6851275, 4.207528 43.6852223)",,,,
49877001,Rue Marcellin Albert,residential,,False,True,252.427,"LINESTRING (4.207528 43.6852223, 4.2074313 43.6852151, 4.2055279 43.6850736, 4.2055194 43.6850898, 4.205486 43.685153, 4.2053032 43.6858212, 4.2052957 43.6858709)",,,,
"[928905760, 614446205, 928905759]",Avenue des Anciens Combattants,tertiary,,False,False,95.488,"LINESTRING (4.207528 43.6852223, 4.2075472 43.6851275, 4.2076055 43.6848053, 4.2076132 43.684763, 4.2076488 43.6846093, 4.2076818 43.6844664, 4.2076842 43.6844544, 4.2076862 43.6844407, 4.2076964 43.6843724)",,,,
614446205,Avenue des Anciens Combattants,tertiary,,False,True,73.08600000000001,"LINESTRING (4.207528 43.6852223, 4.2074579 43.6855501, 4.2074601 43.6856391, 4.2074582 43.6857637, 4.2075033 43.6858708)",,,,
49876114,Avenue des Anciens Combattants,tertiary,,False,False,35.442,"LINESTRING (4.2078055 43.6838567, 4.2078574 43.6836034, 4.2078701 43.6835414)",,,,
49876114,Avenue des Anciens Combattants,tertiary,,False,True,46.54,"LINESTRING (4.2078055 43.6838567, 4.207798 43.6838992, 4.2077392 43.68418, 4.2077206 43.6842707)",,,,
49876659,Rue de l'Hôpital,residential,,False,False,22.144,"LINESTRING (4.2078055 43.6838567, 4.2079458 43.6838796, 4.2080741 43.6839006)",,,,
49876997,Rue du Couvent,residential,,False,True,77.243,"LINESTRING (4.2078055 43.6838567, 4.2077416 43.6838549, 4.2072899 43.6838418, 4.2073194 43.683521)",,,,
49877107,Rue des Aubuns,residential,,False,True,76.766,"LINESTRING (4.2051098 43.686831, 4.2048824 43.6875015)",,,,
"[49877107, 49877110]","['Rue des Aubuns', ""Rue Arnaud d'Aoust""]",residential,,False,False,178.733,"LINESTRING (4.2051098 43.686831, 4.2057594 43.6869216, 4.2057739 43.6869236, 4.2072495 43.6870878, 4.2073024 43.6870937)",,,,
49877111,Impasse des Mimosas,residential,,False,False,84.188,"LINESTRING (4.2051098 43.686831, 4.2051857 43.6865763, 4.2052326 43.6865328, 4.2053262 43.6865139, 4.2057503 43.6865629, 4.2058237 43.6865921)",,,,
49877111,Impasse des Mimosas,residential,,False,True,84.188,"LINESTRING (4.2058237 43.6865921, 4.2057503 43.6865629, 4.2053262 43.6865139, 4.2052326 43.6865328, 4.2051857 43.6865763, 4.2051098 43.686831)",,,,
338986274,Avenue du Général de Gaulle,tertiary,,False,True,4.695,"LINESTRING (4.2073024 43.6870937, 4.2073068 43.6871358)",,50,,2
"[49877107, 49877110]","['Rue des Aubuns', ""Rue Arnaud d'Aoust""]",residential,,False,True,178.733,"LINESTRING (4.2073024 43.6870937, 4.2072495 43.6870878, 4.2057739 43.6869236, 4.2057594 43.6869216, 4.2051098 43.686831)",,,,
338986274,Avenue du Général de Gaulle,tertiary,,False,False,70.757,"LINESTRING (4.2073024 43.6870937, 4.2073162 43.6870404, 4.2073979 43.6866773, 4.2074094 43.6865307, 4.2074195 43.6864637)",,50,,2
49877107,Rue des Aubuns,residential,,False,False,76.766,"LINESTRING (4.2048824 43.6875015, 4.2051098 43.686831)",,,,
49877107,Rue des Aubuns,residential,,False,True,40.243,"LINESTRING (4.2048824 43.6875015, 4.2052683 43.687563, 4.2053296 43.6875778, 4.2053673 43.6875889)",,,,
49877132,Impasse des Coquelicots,residential,,False,False,65.766,"LINESTRING (4.2048824 43.6875015, 4.2045187 43.6874461, 4.2044396 43.6874557, 4.2043928 43.6874842, 4.2043214 43.6876985)",,,,
49877132,Impasse des Coquelicots,residential,,False,True,65.76599999999999,"LINESTRING (4.2043214 43.6876985, 4.2043928 43.6874842, 4.2044396 43.6874557, 4.2045187 43.6874461, 4.2048824 43.6875015)",,,,
49877107,Rue des Aubuns,residential,,False,False,40.243,"LINESTRING (4.2053673 43.6875889, 4.2053296 43.6875778, 4.2052683 43.687563, 4.2048824 43.6875015)",,,,
"[49877130, 49877107]","['Rue des Aubuns', 'Rue Arnaud Bouzanquet']",residential,,False,True,156.96,"LINESTRING (4.2053673 43.6875889, 4.2054442 43.6875584, 4.205533 43.6875137, 4.2056849 43.6874395, 4.2057681 43.6874134, 4.2058149 43.6874036, 4.2058591 43.6873944, 4.2059907 43.6873824, 4.2061368 43.6873919, 4.2071568 43.6875296, 4.2072261 43.687539)",,,,
49877131,Impasse du Gardian,residential,,False,False,59.825,"LINESTRING (4.2053673 43.6875889, 4.2053557 43.6876355, 4.2053113 43.6877248, 4.2052664 43.6878544, 4.2052578 43.6878993, 4.2052675 43.6879299, 4.2052994 43.6879734, 4.2053404 43.6879906, 4.205406 43.6879948, 4.2054751 43.6879735)",,,,
"[49877130, 49877107]","['Rue des Aubuns', 'Rue Arnaud Bouzanquet']",residential,,False,False,156.95999999999998,"LINESTRING (4.2072261 43.687539, 4.2071568 43.6875296, 4.2061368 43.6873919, 4.2059907 43.6873824, 4.2058591 43.6873944, 4.2058149 43.6874036, 4.2057681 43.6874134, 4.2056849 43.6874395, 4.205533 43.6875137, 4.2054442 43.6875584, 4.2053673 43.6875889)",,,,
338986274,Avenue du Général de Gaulle,tertiary,,False,False,45.301,"LINESTRING (4.2072261 43.687539, 4.2072388 43.6874757, 4.2072487 43.6874261, 4.2072634 43.6873527, 4.2072802 43.6872686, 4.2073068 43.6871358)",,50,,2
338986274,Avenue du Général de Gaulle,tertiary,,False,True,22.256999999999998,"LINESTRING (4.2072261 43.687539, 4.2072065 43.6876178, 4.2071771 43.687736)",,50,,2
49877131,Impasse du Gardian,residential,,False,True,59.825,"LINESTRING (4.2054751 43.6879735, 4.205406 43.6879948, 4.2053404 43.6879906, 4.2052994 43.6879734, 4.2052675 43.6879299, 4.2052578 43.6878993, 4.2052664 43.6878544, 4.2053113 43.6877248, 4.2053557 43.6876355, 4.2053673 43.6875889)",,,,
338986274,Avenue du Général de Gaulle,tertiary,,False,False,46.903,"LINESTRING (4.2069853 43.6890937, 4.2070286 43.6886983, 4.2070313 43.6886732)",,50,,2
338986274,Avenue du Général de Gaulle,tertiary,,False,False,4.695,"LINESTRING (4.2073068 43.6871358, 4.2073024 43.6870937)",,50,,2
"[49877160, 734141574]",Rue du Petit Bercy,residential,,False,False,176.019,"LINESTRING (4.2073068 43.6871358, 4.2073593 43.6871429, 4.2079969 43.6872549, 4.2086819 43.6873757, 4.2086896 43.6873661, 4.2088319 43.6871894, 4.2090715 43.6868917)",,,,
338986274,Avenue du Général de Gaulle,tertiary,,False,True,45.301,"LINESTRING (4.2073068 43.6871358, 4.2072802 43.6872686, 4.2072634 43.6873527, 4.2072487 43.6874261, 4.2072388 43.6874757, 4.2072261 43.687539)",,50,,2
49877159,Rue du Canalet,residential,,False,False,101.832,"LINESTRING (4.2071771 43.687736, 4.2072271 43.6877456, 4.2084055 43.6879588)",,,,
338986274,Avenue du Général de Gaulle,tertiary,,False,False,22.256999999999998,"LINESTRING (4.2071771 43.687736, 4.2072065 43.6876178, 4.2072261 43.687539)",,50,,2
338986274,Avenue du Général de Gaulle,tertiary,,False,True,104.934,"LINESTRING (4.2071771 43.687736, 4.2071142 43.6880197, 4.2071047 43.6881105, 4.2070975 43.6881846, 4.207083 43.6883343, 4.2070717 43.6884081, 4.2070329 43.6886627, 4.2070313 43.6886732)",,50,,2
"[49876120, 49879129, 49876111]","['Boulevard Jules Ferry', 'Quai de la Fontaine', ""Chemin du Mas d'Andron""]",residential,,False,"[False, True]",359.229,"LINESTRING (4.2090715 43.6868917, 4.2091573 43.6869141, 4.2093682 43.6869567, 4.2094478 43.6869621, 4.2097126 43.6869799, 4.2099222 43.6869689, 4.2100232 43.6869632, 4.2102626 43.6869487, 4.2102942 43.6869807, 4.2102446 43.6870902, 4.2097024 43.6877015, 4.2094201 43.6880079, 4.2092198 43.6882474, 4.2090585 43.688491, 4.2090367 43.6885267, 4.2088902 43.6887665, 4.2087658 43.6890074)",,,,
49876111,Boulevard Jules Ferry,residential,,False,True,141.119,"LINESTRING (4.2090715 43.6868917, 4.2088744 43.6868402, 4.2079757 43.6866056, 4.2074638 43.6864719, 4.2074195 43.6864637)",,,,
"[49877160, 734141574]",Rue du Petit Bercy,residential,,False,True,176.01899999999998,"LINESTRING (4.2090715 43.6868917, 4.2088319 43.6871894, 4.2086896 43.6873661, 4.2086819 43.6873757, 4.2079969 43.6872549, 4.2073593 43.6871429, 4.2073068 43.6871358)",,,,
49879121,Chemin de Naudel,unclassified,,False,False,228.26600000000002,"LINESTRING (4.2124799 43.6807419, 4.2122932 43.680898, 4.2121395 43.6810958, 4.2120681 43.681342, 4.2120593 43.6815527, 4.2120592 43.681839, 4.2122039 43.6827036)",,,,
49876892,Avenue de la Gare,residential,,False,False,5.909,"LINESTRING (4.2081578 43.6821308, 4.2081692 43.6820783)",,,,
49876892,Avenue de la Gare,residential,,False,True,42.375,"LINESTRING (4.2081578 43.6821308, 4.2080763 43.6825073)",,,,
49879135,Rue des Candinières,residential,,True,False,170.674,"LINESTRING (4.2102601 43.6823417, 4.209384 43.6822538, 4.2081578 43.6821308)",,,,
354699104,Rue de la Glacière,residential,,False,False,118.406,"LINESTRING (4.2102601 43.6823417, 4.2102601 43.6818596, 4.2102249 43.6815587, 4.2102201 43.6815176, 4.2101243 43.6812883)",,,,
"[49876120, 49879129, 49876111]","['Boulevard Jules Ferry', 'Quai de la Fontaine', ""Chemin du Mas d'Andron""]",residential,,False,"[False, True]",359.229,"LINESTRING (4.2087658 43.6890074, 4.2088902 43.6887665, 4.2090367 43.6885267, 4.2090585 43.688491, 4.2092198 43.6882474, 4.2094201 43.6880079, 4.2097024 43.6877015, 4.2102446 43.6870902, 4.2102942 43.6869807, 4.2102626 43.6869487, 4.2100232 43.6869632, 4.2099222 43.6869689, 4.2097126 43.6869799, 4.2094478 43.6869621, 4.2093682 43.6869567, 4.2091573 43.6869141, 4.2090715 43.6868917)",,,,
334692073,Chemin du Mas d'Andron,residential,,False,False,192.61599999999999,"LINESTRING (4.2087658 43.6890074, 4.2092339 43.6891811, 4.2092695 43.6891816, 4.2093086 43.6891821, 4.2093517 43.6891666, 4.2100202 43.6889269, 4.2109185 43.6886085)",,30,,
334692073,Chemin du Mas d'Andron,residential,,False,True,144.33700000000002,"LINESTRING (4.2087658 43.6890074, 4.208597 43.6889742, 4.2070898 43.6886819, 4.2070718 43.6886792, 4.2070313 43.6886732)",,30,,
49881064,Impasse des Arènes,residential,,False,True,126.80400000000002,"LINESTRING (4.2123006 43.6870154, 4.2118768 43.6875546, 4.2115658 43.687411, 4.2114948 43.6874046, 4.2114474 43.6874206, 4.2113612 43.6874858, 4.2113264 43.687497, 4.2113048 43.6875048, 4.2112694 43.6875175)",,,,
