osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,bridge,ref,width,tunnel
86922919,False,Rue Saint-Antonin,residential,30,True,33.028,,"LINESTRING (1.6103043 43.113236, 1.6103627 43.1133111, 1.6105052 43.1134943)",,,,
897619587,False,Rue Saint-Antonin,residential,,False,30.450000000000003,,"LINESTRING (1.6103043 43.113236, 1.6101883 43.113113, 1.6101135 43.1130011)",,,,
86922919,False,Rue Saint-Antonin,residential,30,False,33.028,,"LINESTRING (1.6105052 43.1134943, 1.6103627 43.1133111, 1.6103043 43.113236)",,,,
86922919,False,Rue Saint-Antonin,residential,30,True,34.626,,"LINESTRING (1.6105052 43.1134943, 1.61055 43.1134985, 1.61079 43.1137149)",,,,
135604568,False,Rue Serpente,residential,30,False,174.73499999999999,,"LINESTRING (1.6105052 43.1134943, 1.6103692 43.1134626, 1.6102751 43.1134209, 1.6102231 43.1133892, 1.610063 43.1133403, 1.610003 43.1133084, 1.609846 43.1132636, 1.6095769 43.1132109, 1.609412 43.1131213, 1.6092952 43.1131033, 1.6091423 43.1130842, 1.6090451 43.1130729, 1.6090049 43.1130778, 1.6089707 43.1130832, 1.6088218 43.1131111, 1.6087467 43.1131292, 1.6084979 43.1131474)",,,,
135604494,False,Impasse Piconnières,residential,,True,50.992,,"LINESTRING (1.6109108 43.1133814, 1.6103555 43.113167)",,,,
326097394,False,Boulevard Delcasse,secondary,,True,23.203,,"LINESTRING (1.6124313 43.1134055, 1.6123738 43.1132011)",,D 624,,
326097394,False,Boulevard Delcasse,secondary,,False,20.519,,"LINESTRING (1.6124313 43.1134055, 1.6124623 43.1135086, 1.6125137 43.1135781)",,D 624,,
326097394,False,Boulevard Delcasse,secondary,,True,8.676,,"LINESTRING (1.6125786 43.1136401, 1.6125137 43.1135781)",,D 624,,
135604452,True,Rue Jules Amouroux,residential,30,False,31.004,,"LINESTRING (1.6125786 43.1136401, 1.6125092 43.1136838, 1.6123013 43.1138317)",,,,
326097394,False,Boulevard Delcasse,secondary,,False,130.04,,"LINESTRING (1.6125786 43.1136401, 1.613307 43.1140997, 1.6137914 43.1144042)",,D 624,,
135604457,True,Rue Victor Hugo,residential,30,False,42.422,1,"LINESTRING (1.6126759 43.1155296, 1.6121542 43.1155524)",,,,
135604557,True,Rue Paradis,residential,30,False,64.92699999999999,,"LINESTRING (1.6126759 43.1155296, 1.6127357 43.1156766, 1.6129145 43.1160869)",,,,
135548152,True,Rue du Clocher,residential,30,False,41.202,,"LINESTRING (1.6129145 43.1160869, 1.6134051 43.1159918)",,,,
135604513,False,Place du Camp,residential,30,False,33.479,,"LINESTRING (1.6121901 43.1163571, 1.6117962 43.1164464)",,,,
135604587,True,Rue des Cordeliers,residential,30,False,30.495,,"LINESTRING (1.6121901 43.1163571, 1.6122047 43.1164109, 1.6122197 43.1165012, 1.612241 43.1166287)",,,,
135604565,True,Rue Pédémas,residential,30,False,24.633,,"LINESTRING (1.6131472 43.1167859, 1.6130972 43.1165674)",,,,
135604587,True,Rue des Cordeliers,residential,30,False,32.952,,"LINESTRING (1.6122526 43.1167925, 1.6122722 43.1170885)",,,,
135604584,True,Rue des Bentres,residential,30,False,72.72200000000001,,"LINESTRING (1.6122526 43.1167925, 1.6127688 43.1168061, 1.6131472 43.1167859)",,,,
1201150761,True,Rue des Lières,residential,30,False,33.769,,"LINESTRING (1.6122985 43.1176201, 1.6118898 43.1176769)",,,,
1170388584,True,Rue des Cordeliers,residential,30,False,59.906000000000006,,"LINESTRING (1.6122985 43.1176201, 1.6122987 43.1176299, 1.6123081 43.1181588)",,,,
135604592,True,Rue des Lières,residential,30,False,61.83,,"LINESTRING (1.6118898 43.1176769, 1.6111439 43.1177898)",,,,
1201150760,True,Rue Lakanal,residential,30,False,59.289,,"LINESTRING (1.6118898 43.1176769, 1.6118775 43.1174466, 1.6118583 43.1171442)",,,,
721155803,True,Rue Gabriel Péri,living_street,20,False,20.335,1,"LINESTRING (1.6111439 43.1177898, 1.6111368 43.117607)",,,,
135604543,True,Rue Camarade,residential,,False,32.642,,"LINESTRING (1.6123081 43.1181588, 1.6119146 43.1182194)",,,,
1242670628,True,Place Albert Tournier,residential,30,False,28.389,,"LINESTRING (1.6123081 43.1181588, 1.6123062 43.1184141)",,,,
"[1170388585, 97089543]",False,Rue Lakanal,residential,30,True,63.592,,"LINESTRING (1.6119146 43.1182194, 1.6119258 43.1183891, 1.611941 43.1187431, 1.611943 43.1187909)",,,,
135604551,True,Rue Lakanal,residential,30,False,60.358,,"LINESTRING (1.6119146 43.1182194, 1.6119068 43.1179965, 1.6118898 43.1176769)",,,,
135604542,True,Rue Camarade,residential,30,False,61.845,,"LINESTRING (1.6111641 43.1183155, 1.6119146 43.1182194)",,,,
721155803,True,Rue Gabriel Péri,living_street,20,False,13.371,1,"LINESTRING (1.6111641 43.1183155, 1.6111595 43.1181953)",,,,
135717385,False,Boulevard des Usines,tertiary,,True,21.477,,"LINESTRING (1.6054298 43.1145787, 1.605411 43.1146075, 1.6053814 43.1146529, 1.6052591 43.1147188)",,,,
1210275360,False,,tertiary,,False,15.386,,"LINESTRING (1.6054298 43.1145787, 1.6054093 43.11457, 1.6053933 43.1145572, 1.6053834 43.1145415, 1.6053804 43.1145244, 1.6053847 43.1145074, 1.6053958 43.1144921, 1.6054127 43.11448, 1.6054339 43.1144722)",,,,
1210275360,False,,tertiary,,True,11.764,,"LINESTRING (1.6054298 43.1145787, 1.6054534 43.1145824, 1.6054774 43.1145807, 1.6054996 43.1145737, 1.6055177 43.114562, 1.60553 43.1145468, 1.6055353 43.1145296)",,,,
135717385,False,Boulevard des Usines,tertiary,,False,21.477,,"LINESTRING (1.6052591 43.1147188, 1.6053814 43.1146529, 1.605411 43.1146075, 1.6054298 43.1145787)",,,,
"[86926328, 303878251]",False,"['Rue de la Brasserie', 'Rue de la Minoterie']",residential,,False,196.515,,"LINESTRING (1.6052591 43.1147188, 1.6053515 43.1148361, 1.6053961 43.1149738, 1.6053961 43.1154478, 1.6053961 43.115538, 1.6054185 43.1155854, 1.6054935 43.1156417, 1.6056091 43.1157009, 1.6057271 43.1156736, 1.6065195 43.1154991)",,,,
135719075,True,Rue du Pont Rouge,residential,30,False,54.06999999999999,,"LINESTRING (1.60948 43.1156552, 1.6091148 43.1157329, 1.60902 43.1157908, 1.6088666 43.1158291)",,,,
135717381,False,Impasse Boulbonne,residential,,False,4.631,,"LINESTRING (1.6101263 43.1159929, 1.6101744 43.1159705)",,,,
234612246,False,Rue des Carmes,residential,30,False,68.032,,"LINESTRING (1.6090558 43.1164289, 1.6083451 43.1166034, 1.6082614 43.116624)",,,,
234612246,False,Rue des Carmes,residential,30,True,49.989,,"LINESTRING (1.6090558 43.1164289, 1.6095555 43.1163385, 1.6096536 43.1163208)",,,,
831184518,True,Rue Boulbonne,residential,30,False,35.036,,"LINESTRING (1.6090558 43.1164289, 1.6090436 43.1163817, 1.6090327 43.1163393, 1.6090475 43.1162443, 1.6090821 43.1161986, 1.60918 43.1161725)",,,,
135717386,True,Chemin de Lafite,residential,,False,144.54899999999998,,"LINESTRING (1.6087317 43.1175759, 1.6079064 43.117783, 1.607418 43.1176707, 1.6072933 43.1176877, 1.6073069 43.117884)",,,,
511362741,False,Boulevard de la Libération,residential,30,False,87.089,2,"LINESTRING (1.6087317 43.1175759, 1.6090456 43.1179829, 1.6090677 43.1180878, 1.6090724 43.1181102, 1.6090661 43.1182975)",,,,
511362741,False,Boulevard de la Libération,residential,30,True,111.212,2,"LINESTRING (1.6087317 43.1175759, 1.6081791 43.1169162, 1.608017 43.1167226)",,,,
234559316,True,Rue du Four Viguier,residential,30,False,45.942,,"LINESTRING (1.6097502 43.1176747, 1.6103124 43.1176268)",,,,
97089539,False,Rue Courteline,residential,,False,58.108,,"LINESTRING (1.6073069 43.117884, 1.6079372 43.1181318)",,,,
86722479,True,Rue d'Emparis,residential,30,False,98.44800000000001,,"LINESTRING (1.6099505 43.1182664, 1.6104196 43.1182388, 1.6111595 43.1181953)",,,,
135717453,True,Rue de l'Imprimerie,residential,,False,67.837,,"LINESTRING (1.6099505 43.1182664, 1.6098863 43.1180411, 1.6098725 43.117982, 1.6097502 43.1176747)",,,,
86722463,True,Rue Sainte-Claire,residential,30,False,88.888,,"LINESTRING (1.6107951 43.1188903, 1.6097053 43.1189692)",,,,
135717396,False,Impasse Sainte-Claire,residential,30,False,49.353,,"LINESTRING (1.6107951 43.1188903, 1.6108037 43.1190874, 1.6104685 43.1191185)",,,,
135717396,False,Impasse Sainte-Claire,residential,30,True,49.353,,"LINESTRING (1.6104685 43.1191185, 1.6108037 43.1190874, 1.6107951 43.1188903)",,,,
86922931,False,Rue Saint-Vincent,tertiary,,True,33.602000000000004,,"LINESTRING (1.6068167 43.11287, 1.6066715 43.1129452, 1.6065108 43.1130713)",,D 10,,
"[135719074, 585951876]",True,Rue de la Teinturerie,residential,,False,181.41600000000005,,"LINESTRING (1.6068167 43.11287, 1.6071546 43.1128328, 1.6077419 43.1128377, 1.6082703 43.112867, 1.6085543 43.1128757, 1.6087447 43.1129134, 1.6088111 43.1129496, 1.609021 43.1129687)",,,,
"[1170874634, 585957291]",False,Rue Saint-Vincent,tertiary,,False,184.678,,"LINESTRING (1.6068167 43.11287, 1.6070958 43.1127551, 1.6073565 43.1126845, 1.6075103 43.1126727, 1.6078416 43.1126473, 1.6086002 43.1126416, 1.6089367 43.1126417, 1.6090304 43.1126417)",,D 10,,
"[135719048, 135719050, 135719046]",True,Grande Rue du Pont Neuf,residential,30,False,120.268,,"LINESTRING (1.6060246 43.1136506, 1.6060642 43.1136988, 1.6061198 43.1137582, 1.6061595 43.1138321, 1.6061794 43.1139731, 1.6062296 43.1141006, 1.6062918 43.1141836, 1.6064029 43.1142444, 1.6066516 43.1143777, 1.6068575 43.1144739)",,,,yes
831184522,True,Pont Rouge,residential,30,False,174.96200000000002,,"LINESTRING (1.6060246 43.1136506, 1.6058808 43.1137012, 1.6057507 43.1137997, 1.6056511 43.1139735, 1.6057363 43.1141443, 1.6058312 43.1142829, 1.6059279 43.1143405, 1.606197 43.1145206, 1.6067072 43.1147499)",,,,
886387217,False,Place du Palais de Justice,residential,30,False,47.168,,"LINESTRING (1.6092653 43.1139068, 1.6095364 43.114282)",,,,
585951872,True,Place du Mercadal,residential,30,False,80.275,,"LINESTRING (1.6092653 43.1139068, 1.6085952 43.1141874, 1.6085765 43.1143448)",,,,
886387217,False,Place du Palais de Justice,residential,30,True,47.168,,"LINESTRING (1.6095364 43.114282, 1.6092653 43.1139068)",,,,
135604463,False,Rue Monseigneur de Caulet,residential,30,True,19.353,,"LINESTRING (1.6095364 43.114282, 1.609383 43.1143351, 1.609321 43.1143566)",,,,
831184513,True,Rue Monseigneur de Caulet,residential,30,False,119.981,,"LINESTRING (1.6095364 43.114282, 1.6098842 43.1141498, 1.6101203 43.1140601, 1.61079 43.1137149)",,,,
585951870,False,Place du Mercadal,residential,30,True,14.293,,"LINESTRING (1.6085765 43.1143448, 1.6086685 43.1144544)",,,,
"[135719064, 585951873]",True,Place du Mercadal,residential,30,False,133.378,,"LINESTRING (1.6085765 43.1143448, 1.6085289 43.114365, 1.6082395 43.1142961, 1.6083542 43.1141937, 1.6091842 43.1138291, 1.6092653 43.1139068)",,,,
585951869,False,Place du Mercadal,residential,30,True,16.236,,"LINESTRING (1.6086685 43.1144544, 1.608773 43.1145789)",,,,
"[135719065, 585951871]",False,Place du Mercadal,residential,30,True,39.342,,"LINESTRING (1.6086685 43.1144544, 1.6085463 43.1144996, 1.608608 43.1146184, 1.608773 43.1145789)",,,,
585951870,False,Place du Mercadal,residential,30,False,14.293,,"LINESTRING (1.6086685 43.1144544, 1.6085765 43.1143448)",,,,
135719046,True,Grande Rue du Pont Neuf,residential,30,False,67.534,,"LINESTRING (1.6068575 43.1144739, 1.6069016 43.1144945, 1.6070987 43.1146008, 1.6072707 43.1147176, 1.6074202 43.1148509, 1.6074494 43.1148922)",,,,
135719069,False,Pont de la Recouvrance,residential,30,False,34.062,,"LINESTRING (1.6068575 43.1144739, 1.6067072 43.1146572, 1.6067072 43.1147499)",,,,
135719066,False,Place du Mercadal,residential,30,True,37.538,,"LINESTRING (1.608773 43.1145789, 1.6091719 43.1144081)",,,,
585951869,False,Place du Mercadal,residential,30,False,16.236,,"LINESTRING (1.608773 43.1145789, 1.6086685 43.1144544)",,,,
"[135719065, 585951871]",False,Place du Mercadal,residential,30,False,39.342,,"LINESTRING (1.608773 43.1145789, 1.608608 43.1146184, 1.6085463 43.1144996, 1.6086685 43.1144544)",,,,
135719069,False,Pont de la Recouvrance,residential,30,True,34.062,,"LINESTRING (1.6067072 43.1147499, 1.6067072 43.1146572, 1.6068575 43.1144739)",,,,
831184522,True,Pont Rouge,residential,30,False,84.041,,"LINESTRING (1.6067072 43.1147499, 1.6069174 43.1149113, 1.6071669 43.1151922, 1.6072359 43.1152866, 1.6073323 43.1153448)",,,,
135719046,True,Grande Rue du Pont Neuf,residential,30,False,41.657000000000004,,"LINESTRING (1.6074494 43.1148922, 1.6074823 43.1149387, 1.6076309 43.1152422)",,,,
"[135719053, 135719071]",False,"['Passage de Nerviaux', 'Rue Pasteur']",residential,30,False,102.705,,"LINESTRING (1.6074494 43.1148922, 1.6076862 43.1148358, 1.6081122 43.1155093)",,,,
135719045,True,Rue Charles de Gaulle,residential,30,False,72.45,,"LINESTRING (1.6095247 43.1150066, 1.6091719 43.1144081)",,,,
831184517,False,Cours de Verdun,residential,30,False,15.597,,"LINESTRING (1.6095247 43.1150066, 1.6097031 43.1149545)",,,,
"[135719061, 135719062, 135719063]",False,Rue Bayle,residential,30,False,85.05499999999999,,"LINESTRING (1.6095247 43.1150066, 1.6091472 43.1151101, 1.6090887 43.115176, 1.6090424 43.1152686, 1.6089597 43.1152917, 1.6087626 43.1153423, 1.6087275 43.1153513, 1.608664 43.1153676)",,,,yes
135719046,True,Grande Rue du Pont Neuf,residential,30,False,40.978,,"LINESTRING (1.6076309 43.1152422, 1.6078009 43.1155892)",,,,
135719060,False,Pont Rouge,residential,30,False,26.788,,"LINESTRING (1.6076309 43.1152422, 1.6073323 43.1153448)",,,,
135719060,False,Pont Rouge,residential,30,True,26.788,,"LINESTRING (1.6073323 43.1153448, 1.6076309 43.1152422)",,,,
"[831184521, 831184522]",True,Pont Rouge,residential,30,False,151.108,,"LINESTRING (1.6073323 43.1153448, 1.6075066 43.1156675, 1.6078723 43.1163402, 1.6079629 43.1164593, 1.608168 43.1164324)",,,,
135719230,False,Square du Castella,residential,30,True,47.48,,"LINESTRING (1.608664 43.1153676, 1.6081122 43.1155093)",,,,
"[135719061, 135719062, 135719063]",False,Rue Bayle,residential,30,True,85.05499999999999,,"LINESTRING (1.608664 43.1153676, 1.6087275 43.1153513, 1.6087626 43.1153423, 1.6089597 43.1152917, 1.6090424 43.1152686, 1.6090887 43.115176, 1.6091472 43.1151101, 1.6095247 43.1150066)",,,,yes
135719230,False,Square du Castella,residential,30,False,47.48,,"LINESTRING (1.6081122 43.1155093, 1.608664 43.1153676)",,,,
"[135719053, 135719071]",False,"['Passage de Nerviaux', 'Rue Pasteur']",residential,30,True,102.705,,"LINESTRING (1.6081122 43.1155093, 1.6076862 43.1148358, 1.6074494 43.1148922)",,,,
"[135719076, 135719229, 135719230]",False,Square du Castella,residential,30,True,26.784,,"LINESTRING (1.6081122 43.1155093, 1.608011 43.1155353, 1.6078809 43.1155687, 1.6078009 43.1155892)",,,,yes
135719046,True,Grande Rue du Pont Neuf,residential,30,False,53.234,,"LINESTRING (1.6078009 43.1155892, 1.6080217 43.11604)",,,,
"[135719076, 135719229, 135719230]",False,Square du Castella,residential,30,False,26.784,,"LINESTRING (1.6078009 43.1155892, 1.6078809 43.1155687, 1.608011 43.1155353, 1.6081122 43.1155093)",,,,yes
831184519,False,Rue du Pont Rouge,residential,30,False,72.479,,"LINESTRING (1.6088666 43.1158291, 1.6080217 43.11604)",,,,
831184515,True,Square du Castella,residential,30,False,53.887,,"LINESTRING (1.6088666 43.1158291, 1.6088496 43.1157904, 1.608664 43.1153676)",,,,
831184519,False,Rue du Pont Rouge,residential,30,True,72.479,,"LINESTRING (1.6080217 43.11604, 1.6088666 43.1158291)",,,,
"[831184520, 135719049, 135719047]",False,Grande Rue du Pont Neuf,residential,30,False,45.247,,"LINESTRING (1.6080217 43.11604, 1.6081201 43.1163137, 1.6081384 43.1163716, 1.608168 43.1164324)",,,,yes
"[136142024, 136142022, 136142023]",False,Impasse du Chalonge,residential,,True,49.790000000000006,,"LINESTRING (1.6138778 43.1109344, 1.6136682 43.1110274, 1.6135877 43.1110631, 1.6134233 43.1111282, 1.6133796 43.111183)",,,,yes
831184507,False,Rue du Maréchal Clauzel,residential,,False,2.394,,"LINESTRING (1.6133796 43.111183, 1.613353 43.1111737)",,,,
"[136142024, 136142022, 136142023]",False,Impasse du Chalonge,residential,,False,49.790000000000006,,"LINESTRING (1.6133796 43.111183, 1.6134233 43.1111282, 1.6135877 43.1110631, 1.6136682 43.1110274, 1.6138778 43.1109344)",,,,yes
831184507,False,Rue du Maréchal Clauzel,residential,,True,35.807,,"LINESTRING (1.6133796 43.111183, 1.6134079 43.1111945, 1.6135849 43.1112667, 1.613685 43.1113981)",,,,
137063153,False,Impasse des Ailes,residential,,True,131.52,,"LINESTRING (1.602086 43.112782, 1.6023846 43.1127495, 1.6025497 43.112736, 1.6026684 43.1127455, 1.6027853 43.1127712, 1.6029605 43.1128067, 1.6031101 43.1128101, 1.6032281 43.1128272, 1.6034775 43.1128595, 1.6035774 43.1128727, 1.6036293 43.1128562, 1.603668 43.1128361)",,,,
234612223,False,Route de Vicaria,tertiary,80,False,29.444,2,"LINESTRING (1.6039987 43.1129449, 1.603668 43.1128361)",,D 10,,
"[94237635, 94237636, 94237637]",False,"['Route de Vicaria', 'Pont Neuf']",tertiary,,True,160.581,,"LINESTRING (1.6039987 43.1129449, 1.6041241 43.1129892, 1.6056981 43.113521, 1.6057893 43.1135583)",yes,D 10,,
137063151,False,Chemin de Rigail,residential,,False,74.159,,"LINESTRING (1.6039987 43.1129449, 1.6039798 43.1129711, 1.6038838 43.1133367, 1.603843 43.1134207, 1.6037065 43.1135657)",,,,
137063154,False,Impasse des Astronautes,residential,,True,60.291,,"LINESTRING (1.6031714 43.1133173, 1.6031813 43.113347, 1.6032331 43.1135021, 1.6033052 43.1135194, 1.6037065 43.1135657)",,,,
137063151,False,Chemin de Rigail,residential,,False,111.828,,"LINESTRING (1.6037065 43.1135657, 1.6034988 43.1137862, 1.6031901 43.114114, 1.6029379 43.1144002)",,,,
137063151,False,Chemin de Rigail,residential,,True,74.159,,"LINESTRING (1.6037065 43.1135657, 1.603843 43.1134207, 1.6038838 43.1133367, 1.6039798 43.1129711, 1.6039987 43.1129449)",,,,
137063154,False,Impasse des Astronautes,residential,,False,60.291,,"LINESTRING (1.6037065 43.1135657, 1.6033052 43.1135194, 1.6032331 43.1135021, 1.6031813 43.113347, 1.6031714 43.1133173)",,,,
137063151,False,Chemin de Rigail,residential,,False,73.033,,"LINESTRING (1.6029379 43.1144002, 1.6025366 43.1148292, 1.6024684 43.1148809, 1.6024011 43.1149243)",,,,
137063151,False,Chemin de Rigail,residential,,True,111.828,,"LINESTRING (1.6029379 43.1144002, 1.6031901 43.114114, 1.6034988 43.1137862, 1.6037065 43.1135657)",,,,
137063151,False,Chemin de Rigail,residential,,True,73.033,,"LINESTRING (1.6024011 43.1149243, 1.6024684 43.1148809, 1.6025366 43.1148292, 1.6029379 43.1144002)",,,,
142063309,False,Chemin de Cailloup,residential,,True,28.844,,"LINESTRING (1.6081044 43.1103403, 1.6082909 43.1105611)",,,,
142063312,False,Chemin des Violettes,residential,,False,58.701,,"LINESTRING (1.6081044 43.1103403, 1.6076454 43.1104978, 1.6074509 43.1105663)",,,,
142063313,False,Chemin du Barriol,residential,,True,74.809,,"LINESTRING (1.6061342 43.1104117, 1.6061282 43.1104544, 1.6060561 43.1109515, 1.6060477 43.1110262, 1.6060746 43.1110776)",,,,
142063327,False,,residential,,True,56.649,,"LINESTRING (1.6067023 43.1105042, 1.6068645 43.1109997)",,,,
97089536,False,Rue du Foulon,residential,,True,112.572,,"LINESTRING (1.6117526 43.1105171, 1.6117747 43.1105497, 1.6119808 43.1108534, 1.6120713 43.1109761, 1.6123946 43.1114143)",,,,
142063320,False,Rue Roquelaure,residential,,False,120.337,,"LINESTRING (1.6117526 43.1105171, 1.6105519 43.1109208, 1.6104429 43.1110068)",,,,
142063309,False,Chemin de Cailloup,residential,,False,28.844,,"LINESTRING (1.6082909 43.1105611, 1.6081044 43.1103403)",,,,
142063309,False,Chemin de Cailloup,residential,,True,82.36099999999999,,"LINESTRING (1.6082909 43.1105611, 1.6084854 43.1107515, 1.6086372 43.1108865, 1.6087723 43.1109904, 1.6088696 43.1110666, 1.6089215 43.1110887, 1.6089655 43.1111075)",,,,
142063313,False,Chemin du Barriol,residential,,False,68.566,,"LINESTRING (1.6082909 43.1105611, 1.6078489 43.1107189, 1.6075554 43.110818, 1.6075279 43.1108253)",,,,
142063329,False,,residential,,False,29.358,,"LINESTRING (1.6074509 43.1105663, 1.6070937 43.1106076)",,,,
142063312,False,Chemin des Violettes,residential,,False,31.416,,"LINESTRING (1.6074509 43.1105663, 1.607424 43.1105908, 1.6074157 43.1106251, 1.6075279 43.1108253)",,,,
142063312,False,Chemin des Violettes,residential,,True,58.701,,"LINESTRING (1.6074509 43.1105663, 1.6076454 43.1104978, 1.6081044 43.1103403)",,,,
142063329,False,,residential,,True,29.358,,"LINESTRING (1.6070937 43.1106076, 1.6074509 43.1105663)",,,,
142063312,False,Chemin des Violettes,residential,,True,31.416,,"LINESTRING (1.6075279 43.1108253, 1.6074157 43.1106251, 1.607424 43.1105908, 1.6074509 43.1105663)",,,,
142063313,False,Chemin du Barriol,residential,,False,57.238,,"LINESTRING (1.6075279 43.1108253, 1.6073357 43.1108763, 1.6071445 43.110927, 1.6068645 43.1109997)",,,,
142063313,False,Chemin du Barriol,residential,,True,68.566,,"LINESTRING (1.6075279 43.1108253, 1.6075554 43.110818, 1.6078489 43.1107189, 1.6082909 43.1105611)",,,,
142063327,False,,residential,,False,56.649,,"LINESTRING (1.6068645 43.1109997, 1.6067023 43.1105042)",,,,
142063313,False,Chemin du Barriol,residential,,False,65.37,,"LINESTRING (1.6068645 43.1109997, 1.6061282 43.1110935, 1.6060746 43.1110776)",,,,
142063313,False,Chemin du Barriol,residential,,True,57.238,,"LINESTRING (1.6068645 43.1109997, 1.6071445 43.110927, 1.6073357 43.1108763, 1.6075279 43.1108253)",,,,
142063318,False,Place du Marche aux Boeufs,residential,,False,139.159,,"LINESTRING (1.6104429 43.1110068, 1.6102922 43.1109596, 1.6102689 43.1109523, 1.6097989 43.1107852, 1.6097524 43.1107687, 1.6095947 43.1107613, 1.6095257 43.110781, 1.6094958 43.1107895, 1.6093617 43.1108699, 1.6089655 43.1111075)",,,,
142063318,False,Place du Marche aux Boeufs,residential,,True,12.886,,"LINESTRING (1.6104429 43.1110068, 1.6104673 43.111016, 1.610584 43.1110599)",,,,
142063320,False,Rue Roquelaure,residential,,True,120.337,,"LINESTRING (1.6104429 43.1110068, 1.6105519 43.1109208, 1.6117526 43.1105171)",,,,
142063318,False,Place du Marche aux Boeufs,residential,,False,12.886,,"LINESTRING (1.610584 43.1110599, 1.6104673 43.111016, 1.6104429 43.1110068)",,,,
142063318,False,Place du Marche aux Boeufs,residential,,True,143.72199999999998,,"LINESTRING (1.610584 43.1110599, 1.6107385 43.1111127, 1.6108492 43.1111433, 1.6108709 43.1111447, 1.6109045 43.111147, 1.6109665 43.1111298, 1.6110106 43.111118, 1.6111309 43.1110858, 1.6112399 43.1110601, 1.6113472 43.111065, 1.6114194 43.1110882, 1.6114352 43.1111063, 1.6114931 43.1111727, 1.611634 43.1113612, 1.611781 43.1115858, 1.6118092 43.1116644)",,,,
142063319,False,Rue Goudouly,residential,,True,98.94,,"LINESTRING (1.610584 43.1110599, 1.6105594 43.1111626, 1.6107137 43.1114117, 1.6110011 43.1118789)",,,,
142063313,False,Chemin du Barriol,residential,,False,74.809,,"LINESTRING (1.6060746 43.1110776, 1.6060477 43.1110262, 1.6060561 43.1109515, 1.6061282 43.1104544, 1.6061342 43.1104117)",,,,
142063313,False,Chemin du Barriol,residential,,True,65.37,,"LINESTRING (1.6060746 43.1110776, 1.6061282 43.1110935, 1.6068645 43.1109997)",,,,
142063338,False,,residential,,False,81.056,,"LINESTRING (1.6060746 43.1110776, 1.6061486 43.1111559, 1.6062032 43.1112373, 1.606317 43.1117741)",,,,
142063309,False,Chemin de Cailloup,residential,,False,82.361,,"LINESTRING (1.6089655 43.1111075, 1.6089215 43.1110887, 1.6088696 43.1110666, 1.6087723 43.1109904, 1.6086372 43.1108865, 1.6084854 43.1107515, 1.6082909 43.1105611)",,,,
142063318,False,Place du Marche aux Boeufs,residential,,True,139.15900000000002,,"LINESTRING (1.6089655 43.1111075, 1.6093617 43.1108699, 1.6094958 43.1107895, 1.6095257 43.110781, 1.6095947 43.1107613, 1.6097524 43.1107687, 1.6097989 43.1107852, 1.6102689 43.1109523, 1.6102922 43.1109596, 1.6104429 43.1110068)",,,,
142063322,False,Rue de la Maternité,residential,,True,92.079,,"LINESTRING (1.6089655 43.1111075, 1.6090176 43.1111297, 1.6090475 43.1111425, 1.6093997 43.1113029, 1.6095658 43.111473, 1.609606 43.1115514, 1.6096479 43.1117116)",,,,
142063317,False,Impasse des Augustins,residential,,False,60.001000000000005,,"LINESTRING (1.6096479 43.1117116, 1.6100745 43.1115744, 1.6102036 43.11175)",,,,
142063322,False,Rue de la Maternité,residential,,False,92.07900000000002,,"LINESTRING (1.6096479 43.1117116, 1.609606 43.1115514, 1.6095658 43.111473, 1.6093997 43.1113029, 1.6090475 43.1111425, 1.6090176 43.1111297, 1.6089655 43.1111075)",,,,
142063322,False,Rue de la Maternité,residential,,True,35.59499999999999,,"LINESTRING (1.6096479 43.1117116, 1.609653 43.111731, 1.609705 43.1119297, 1.6097042 43.1119642, 1.6097033 43.1120032, 1.6096956 43.1120271)",,,,
142063317,False,Impasse des Augustins,residential,,True,60.001000000000005,,"LINESTRING (1.6102036 43.11175, 1.6100745 43.1115744, 1.6096479 43.1117116)",,,,
142063338,False,,residential,,True,81.056,,"LINESTRING (1.606317 43.1117741, 1.6062032 43.1112373, 1.6061486 43.1111559, 1.6060746 43.1110776)",,,,
135604574,True,Rue de Loumet,tertiary,,False,69.802,,"LINESTRING (1.6110011 43.1118789, 1.6110755 43.111859, 1.6117059 43.1116896, 1.6118092 43.1116644)",,D 10,,
142063319,False,Rue Goudouly,residential,,False,98.94000000000001,,"LINESTRING (1.6110011 43.1118789, 1.6107137 43.1114117, 1.6105594 43.1111626, 1.610584 43.1110599)",,,,
135604522,True,Place du Marché au Bois,residential,,False,90.66600000000001,,"LINESTRING (1.6119883 43.1119849, 1.6120778 43.1121452, 1.6114618 43.1125521, 1.6114279 43.112578)",,,,
142063342,False,Rue de la Vache,residential,,True,94.30399999999999,,"LINESTRING (1.6119883 43.1119849, 1.6117424 43.112091, 1.6116292 43.1121277, 1.6113869 43.1122177, 1.6112418 43.1122881, 1.6111815 43.1123236, 1.6110193 43.1124413)",,,,
142063321,False,Rue de l'Hospice,residential,,True,60.595,,"LINESTRING (1.6096956 43.1120271, 1.6102757 43.11208, 1.6103485 43.1120905, 1.6104345 43.1121029)",,,,
142063322,False,Rue de la Maternité,residential,,False,35.595,,"LINESTRING (1.6096956 43.1120271, 1.6097033 43.1120032, 1.6097042 43.1119642, 1.609705 43.1119297, 1.609653 43.111731, 1.6096479 43.1117116)",,,,
