osmid,oneway,ref,name,highway,maxspeed,reversed,length,lanes,geometry,junction,tunnel,bridge
678478143,False,,Rue Joseph Bénatier,tertiary,30,True,86.02799999999999,2,"LINESTRING (-1.7967066 46.5007593, -1.7967342 46.5008249, -1.7969225 46.5012258, -1.7969835 46.501322, -1.7971201 46.5014744)",,,
88965033,False,,Rue Joseph Bénatier,tertiary,30,True,133.567,2,"LINESTRING (-1.7971201 46.5014744, -1.7972667 46.5015686, -1.797333 46.5016095, -1.7974456 46.5016789, -1.7974999 46.5017124, -1.7975967 46.5017721, -1.798071 46.5021302, -1.7983299 46.5023378)",,,
415101323,True,,Rue Bruno Poirier,secondary,50,False,196.714,,"LINESTRING (-1.7971201 46.5014744, -1.7971435 46.5015842, -1.7971545 46.5016253, -1.7973978 46.5022346, -1.7974667 46.5023925, -1.7974915 46.5024732, -1.7974999 46.5025605, -1.7974925 46.5026279, -1.7974787 46.5026999, -1.7974556 46.5027616, -1.7974176 46.5028317, -1.7973783 46.5028874, -1.7973713 46.5028934, -1.7972039 46.5030389, -1.7970824 46.5031187)",,,
678478143,False,,Rue Joseph Bénatier,tertiary,30,False,86.02799999999999,2,"LINESTRING (-1.7971201 46.5014744, -1.7969835 46.501322, -1.7969225 46.5012258, -1.7967342 46.5008249, -1.7967066 46.5007593)",,,
76217482,False,,Rue de la Boulangerie,living_street,,False,6.233,,"LINESTRING (-1.7975109 46.4992222, -1.7974995 46.4991667)",,,
89451178,True,,Rue des Gens de Mer,living_street,,False,28.946,,"LINESTRING (-1.7975109 46.4992222, -1.7973296 46.4992637, -1.7972592 46.4992705, -1.7971433 46.4992742)",,,
237308189,False,,Rue de la Boulangerie,living_street,,False,31.083,,"LINESTRING (-1.7975109 46.4992222, -1.7975327 46.4992202, -1.7979132 46.4991841)",,,
88999942,False,,Rue des Pouileurs,unclassified,,False,24.480999999999998,,"LINESTRING (-1.7869147 46.5026193, -1.7869535 46.5026022, -1.7871479 46.5024695)",,,
89451191,False,,Rue du Maroc,living_street,,True,45.269000000000005,,"LINESTRING (-1.7977357 46.4969975, -1.7979754 46.4969643, -1.7983155 46.4969173)",,,
118365005,True,,Rue du Docteur Canteteau,living_street,,False,68.816,,"LINESTRING (-1.7977357 46.4969975, -1.7977065 46.4969118, -1.7976898 46.4966802, -1.7976682 46.4963816)",,,
266724336,False,,Quai Alain Gerbault,unclassified,,True,25.214,,"LINESTRING (-1.7958289 46.500261, -1.7961085 46.5001411)",,,
25004817,False,,Voie de la Bauquière,unclassified,,False,240.01000000000005,,"LINESTRING (-1.7958289 46.500261, -1.7959094 46.5003475, -1.7959669 46.5003963, -1.7960514 46.5004132, -1.7962244 46.5004517, -1.7962669 46.5005083, -1.7962978 46.5005711, -1.7962671 46.5006465, -1.7962377 46.5007184, -1.7961935 46.5008092, -1.7961704 46.5008567, -1.7961711 46.5008696, -1.7961722 46.500892, -1.796185 46.5009108, -1.7962104 46.5009301, -1.7962856 46.5009848, -1.7963863 46.5010473, -1.7965675 46.5011471, -1.7966898 46.5012179, -1.7967438 46.5012564, -1.7969126 46.5014811, -1.7969913 46.5016145, -1.7969978 46.5016348, -1.7969997 46.5016506, -1.7969965 46.5016945, -1.7969919 46.501731, -1.7969682 46.5019203, -1.7969748 46.5020203)",,,
"[266724336, 25004815]",False,,"['Quai Albert Prouteau', 'Quai Alain Gerbault']",unclassified,,False,217.13200000000003,,"LINESTRING (-1.7958289 46.500261, -1.7957385 46.5003007, -1.7954858 46.5004117, -1.795446 46.5004434, -1.7953068 46.500651, -1.7952745 46.5006969, -1.7952696 46.5007352, -1.7952908 46.5007628, -1.7954648 46.5009902, -1.7955664 46.5011229, -1.7958236 46.501459, -1.7959479 46.5016214, -1.7960062 46.5016972, -1.7960404 46.5017423, -1.7960729 46.5017848, -1.7961146 46.5018408, -1.7961298 46.501858, -1.7961489 46.5018851, -1.7961643 46.5018927)",,,
89451264,True,,Rue Haute,living_street,,False,35.734,,"LINESTRING (-1.7982249 46.4964209, -1.7981917 46.4963181, -1.7981943 46.4962645, -1.7981421 46.4961061)",,,
89451161,True,,Rue Alfred Roux,living_street,,False,41.011,,"LINESTRING (-1.7981421 46.4961061, -1.7976342 46.4962235)",,,
406915149,False,,Rue Alfred Roux,living_street,,False,24.505000000000003,,"LINESTRING (-1.7981421 46.4961061, -1.7982576 46.4960786, -1.7984425 46.49603)",,,
285071130,False,,Impasse de l'Asile,living_street,,True,46.264,,"LINESTRING (-1.7974109 46.4985115, -1.7980026 46.4984266)",,,
88965114,True,,Rue du Lieutenant Maurice Anger,living_street,,False,33.27,,"LINESTRING (-1.7974109 46.4985115, -1.7974332 46.4984748, -1.797446 46.4984272, -1.797463 46.498364, -1.7974724 46.4982174)",,,
88965114,True,,Rue du Lieutenant Maurice Anger,living_street,,False,43.025,,"LINESTRING (-1.7973141 46.4977919, -1.7972928 46.497737, -1.7971909 46.4974615, -1.7971745 46.4974171)",,,
89451206,False,,Rue de l'Aqueduc,living_street,,False,42.801,,"LINESTRING (-1.7973141 46.4977919, -1.7968384 46.4978758, -1.7967722 46.4978868)",,,
76217477,True,,Rue du Docteur Canteteau,living_street,,False,50.782000000000004,,"LINESTRING (-1.7987382 46.4990705, -1.7988129 46.499157, -1.7988669 46.4992425, -1.7988694 46.4993182, -1.7989377 46.4994993)",,,
237308189,False,,Rue de la Boulangerie,living_street,,True,64.399,,"LINESTRING (-1.7987382 46.4990705, -1.7981155 46.4991566, -1.7980733 46.4991623, -1.7979132 46.4991841)",,,
406915149,False,,Rue Alfred Roux,living_street,,False,40.443,,"LINESTRING (-1.7984425 46.49603, -1.7986385 46.4959863, -1.7989361 46.4959011)",,,
406915149,False,,Rue Alfred Roux,living_street,,True,24.505000000000003,,"LINESTRING (-1.7984425 46.49603, -1.7982576 46.4960786, -1.7981421 46.4961061)",,,
76217477,True,,Rue du Docteur Canteteau,living_street,,False,37.025999999999996,,"LINESTRING (-1.7985028 46.4987801, -1.7985586 46.4988509, -1.7986861 46.4989927, -1.7987382 46.4990705)",,,
294343230,True,,Rue du Moulin,living_street,,False,5.44,,"LINESTRING (-1.7983623 46.497145, -1.7984299 46.4971299)",,,
89451264,True,,Rue Haute,living_street,,False,25.572000000000003,,"LINESTRING (-1.7983623 46.497145, -1.7983608 46.4971378, -1.7983326 46.4970005, -1.7983172 46.4969255, -1.7983155 46.4969173)",,,
118365002,True,,Rue du Lieutenant Maurice Anger,living_street,,False,103.43,,"LINESTRING (-1.7971745 46.4974171, -1.7970987 46.4972589, -1.7970872 46.4972313, -1.7970543 46.4971523, -1.7970168 46.4970374, -1.7970086 46.4970003, -1.7969812 46.4968771, -1.7969652 46.4968048, -1.7969413 46.4966565, -1.7969324 46.4966246, -1.7969083 46.4965388, -1.7968999 46.4965088)",,,
118366918,True,,Rue de l'Amiral Ronarch,living_street,,False,55.593999999999994,,"LINESTRING (-1.7971745 46.4974171, -1.7972577 46.4973962, -1.7975902 46.4973676, -1.7977454 46.4973361, -1.7978733 46.4972955)",,,
89451191,False,,Rue du Maroc,living_street,,False,45.269000000000005,,"LINESTRING (-1.7983155 46.4969173, -1.7979754 46.4969643, -1.7977357 46.4969975)",,,
89451264,True,,Rue Haute,living_street,,False,19.486,,"LINESTRING (-1.7983155 46.4969173, -1.7982937 46.4967952, -1.7982841 46.4967434)",,,
88965114,True,,Rue du Lieutenant Maurice Anger,living_street,,False,48.938,,"LINESTRING (-1.7974724 46.4982174, -1.7974666 46.4981949, -1.7974268 46.4980398, -1.797387 46.4979522, -1.7973141 46.4977919)",,,
89451216,False,,Belle Rue,living_street,,False,53.614,,"LINESTRING (-1.7974724 46.4982174, -1.7968381 46.4982343, -1.7968053 46.4982352, -1.7967725 46.4982361)",,,
664789150,False,,Allée de l'Alice Isabelle,residential,,True,22.695,,"LINESTRING (-1.7987448 46.4997662, -1.7990205 46.4996911)",,,
89451224,False,,Allée de l'Alice Isabelle,residential,,False,69.71199999999999,,"LINESTRING (-1.7987448 46.4997662, -1.7986638 46.4998519, -1.79846 46.4998999, -1.7984022 46.4997835, -1.7986094 46.4997285, -1.7987448 46.4997662)",,,
89451224,False,,Allée de l'Alice Isabelle,residential,,True,69.712,,"LINESTRING (-1.7987448 46.4997662, -1.7986094 46.4997285, -1.7984022 46.4997835, -1.79846 46.4998999, -1.7986638 46.4998519, -1.7987448 46.4997662)",,,
"[89503490, 89503514, 25041596]",False,,,unclassified,,False,72.82499999999999,,"LINESTRING (-1.7945607 46.5045049, -1.7944743 46.5044508, -1.794395 46.5043705, -1.7943093 46.5042433, -1.7941836 46.504074, -1.7941048 46.5039751, -1.7940847 46.5039437)",,yes,
25041596,False,,,unclassified,,True,245.84699999999998,,"LINESTRING (-1.7945607 46.5045049, -1.7946529 46.5045612, -1.7947041 46.5045964, -1.7948409 46.5046735, -1.7950195 46.5047742, -1.7951971 46.5048743, -1.795372 46.5049729, -1.7955481 46.5050698, -1.7956336 46.5051169, -1.7956945 46.5051235, -1.7957355 46.505128, -1.7958106 46.50508, -1.7959179 46.5049729, -1.7960198 46.5048474, -1.7961217 46.5046812, -1.7961861 46.5045446, -1.7962371 46.5043858, -1.7962559 46.5042714, -1.796288 46.5041274, -1.7962934 46.5040388)",,,
89503504,False,,,unclassified,,True,147.873,,"LINESTRING (-1.7945607 46.5045049, -1.7946865 46.5044641, -1.7961352 46.5039565, -1.7962887 46.5039105)",,,
89503504,False,,,unclassified,,False,147.873,,"LINESTRING (-1.7962887 46.5039105, -1.7961352 46.5039565, -1.7946865 46.5044641, -1.7945607 46.5045049)",,,
664789159,False,,,unclassified,,False,14.282,,"LINESTRING (-1.7962887 46.5039105, -1.7962942 46.5039638, -1.7962934 46.5040388)",,,
664789159,False,,,unclassified,,True,17.058999999999997,,"LINESTRING (-1.7962887 46.5039105, -1.7962687 46.5038351, -1.7962351 46.5037619)",,,
25041596,False,,,unclassified,,False,245.84699999999995,,"LINESTRING (-1.7962934 46.5040388, -1.796288 46.5041274, -1.7962559 46.5042714, -1.7962371 46.5043858, -1.7961861 46.5045446, -1.7961217 46.5046812, -1.7960198 46.5048474, -1.7959179 46.5049729, -1.7958106 46.50508, -1.7957355 46.505128, -1.7956945 46.5051235, -1.7956336 46.5051169, -1.7955481 46.5050698, -1.795372 46.5049729, -1.7951971 46.5048743, -1.7950195 46.5047742, -1.7948409 46.5046735, -1.7947041 46.5045964, -1.7946529 46.5045612, -1.7945607 46.5045049)",,,
664789159,False,,,unclassified,,True,14.282,,"LINESTRING (-1.7962934 46.5040388, -1.7962942 46.5039638, -1.7962887 46.5039105)",,,
1203058592,False,,,unclassified,,False,22.385,,"LINESTRING (-1.7962934 46.5040388, -1.7964498 46.5040363, -1.7965813 46.5040123)",,,
664789154,True,,,unclassified,,False,27.436999999999998,,"LINESTRING (-1.7962351 46.5037619, -1.7961839 46.5036151, -1.7961576 46.5035656, -1.7961488 46.5035554, -1.7961317 46.5035265)",,,
664789159,False,,,unclassified,,False,17.058999999999997,,"LINESTRING (-1.7962351 46.5037619, -1.7962687 46.5038351, -1.7962887 46.5039105)",,,
89451264,True,,Rue Haute,living_street,,False,36.146,,"LINESTRING (-1.7982841 46.4967434, -1.798269 46.4966614, -1.7982249 46.4964209)",,,
118366919,False,,,living_street,,False,35.146,,"LINESTRING (-1.7982841 46.4967434, -1.7982991 46.4967405, -1.7986829 46.4966865, -1.7986913 46.4967217)",,,
118376655,False,,Rue des Figuiers,residential,,False,175.22000000000003,,"LINESTRING (-1.7988937 46.5014271, -1.7988477 46.5014197, -1.798792 46.5014219, -1.7982394 46.5015551, -1.7981705 46.5015258, -1.7981213 46.5014863, -1.7980803 46.5014264, -1.7979712 46.5012948, -1.7977283 46.5005962, -1.7976999 46.5005416)",,,
118376655,False,,Rue des Figuiers,residential,,True,10.203,,"LINESTRING (-1.7988937 46.5014271, -1.7989477 46.5014524, -1.7989851 46.5014849, -1.7989878 46.5014899)",,,
966591079,False,,Rue des Figuiers,residential,,True,52.708,,"LINESTRING (-1.7988937 46.5014271, -1.7989189 46.5013981, -1.7991447 46.5013405, -1.799184 46.5013557, -1.7992122 46.5014147, -1.7992031 46.5014383, -1.7989878 46.5014899)",,,
118376651,False,,Rue des Figuiers,residential,,True,81.989,,"LINESTRING (-1.7979132 46.4991841, -1.798071 46.4996028, -1.7977979 46.4998427)",,,
237308189,False,,Rue de la Boulangerie,living_street,,False,64.399,,"LINESTRING (-1.7979132 46.4991841, -1.7980733 46.4991623, -1.7981155 46.4991566, -1.7987382 46.4990705)",,,
237308189,False,,Rue de la Boulangerie,living_street,,True,31.083,,"LINESTRING (-1.7979132 46.4991841, -1.7975327 46.4992202, -1.7975109 46.4992222)",,,
118376653,True,,Rue Haute,living_street,,False,95.797,,"LINESTRING (-1.7989479 46.4979111, -1.7987942 46.4976562, -1.79868 46.4974555, -1.7985652 46.497337, -1.7985004 46.4972553, -1.7984299 46.4971299)",,,
1203058592,False,,,unclassified,,True,22.385,,"LINESTRING (-1.7965813 46.5040123, -1.7964498 46.5040363, -1.7962934 46.5040388)",,,
678478143,False,,Rue Joseph Bénatier,tertiary,30,False,21.500999999999998,2,"LINESTRING (-1.7964902 46.5002002, -1.7964878 46.5001473, -1.7964902 46.5000942, -1.796504 46.5000074)",,,
678478143,False,,Rue Joseph Bénatier,tertiary,30,True,64.441,2,"LINESTRING (-1.7964902 46.5002002, -1.796505 46.5002712, -1.7965308 46.5003429, -1.7965776 46.500481, -1.7967066 46.5007593)",,,
266724336,False,,Quai Alain Gerbault,unclassified,,False,25.214,,"LINESTRING (-1.7961085 46.5001411, -1.7958289 46.500261)",,,
266724335,True,,,unclassified,,False,30.3,,"LINESTRING (-1.7961085 46.5001411, -1.7963976 46.5001996, -1.796429 46.500206, -1.7964902 46.5002002)",,,
88965033,False,,Rue Joseph Bénatier,tertiary,30,False,133.56699999999998,2,"LINESTRING (-1.7983299 46.5023378, -1.798071 46.5021302, -1.7975967 46.5017721, -1.7974999 46.5017124, -1.7974456 46.5016789, -1.797333 46.5016095, -1.7972667 46.5015686, -1.7971201 46.5014744)",,,
88965097,True,,Rue Joseph Bénatier,tertiary,30,False,35.961,,"LINESTRING (-1.7983299 46.5023378, -1.7983778 46.5024509, -1.7983812 46.5024829, -1.7983785 46.502527, -1.7983534 46.5025931, -1.7983356 46.5026529)",,,
267210765,True,,,unclassified,,False,6.051,,"LINESTRING (-1.7932355 46.5033243, -1.7932522 46.5033102, -1.7932609 46.5032931, -1.7932607 46.503275)",roundabout,,
713277042,False,,Rue Bernicot,unclassified,,True,79.76700000000001,,"LINESTRING (-1.7932355 46.5033243, -1.7932567 46.5033469, -1.7933611 46.5034512, -1.7933967 46.5034867, -1.7935381 46.5036202, -1.7935682 46.5036349, -1.7936845 46.5036737, -1.7939316 46.5037586, -1.7939807 46.5037968)",,,
"[481748587, 25040518]",True,,Quai Albert Prouteau,living_street,,False,280.06800000000004,,"LINESTRING (-1.7932607 46.503275, -1.7933071 46.5032395, -1.7933762 46.5031735, -1.7934423 46.503151, -1.793597 46.5030982, -1.7937939 46.5030288, -1.7938468 46.5030094, -1.7940625 46.5029114, -1.79413 46.502888, -1.7942554 46.5028446, -1.7945342 46.50275, -1.7946156 46.5027224, -1.7947983 46.5026606, -1.7949676 46.5025997, -1.7951141 46.502547, -1.7951502 46.5025372, -1.7952616 46.5025072, -1.7952809 46.5025006, -1.7953325 46.5024829, -1.7955015 46.5024249, -1.7955539 46.5024072, -1.7955929 46.5023935, -1.7957708 46.502318, -1.7958189 46.5022976, -1.7958807 46.5022677, -1.7959105 46.5022425, -1.7959271 46.5022093, -1.7960141 46.5020351, -1.796056 46.5019512, -1.7960714 46.5019293, -1.7960846 46.5019192, -1.7961055 46.5019102, -1.7961643 46.5018927)",,,
267210765,True,,,unclassified,,False,16.779000000000003,,"LINESTRING (-1.7932607 46.503275, -1.7932517 46.5032581, -1.793235 46.5032443, -1.7932126 46.5032352, -1.793187 46.5032318, -1.7931612 46.5032345, -1.7931383 46.5032429, -1.7931207 46.5032562, -1.7931128 46.5032676, -1.7931091 46.50328)",roundabout,,
"[88965016, 88965042, 25004819]",False,,Quai de l'Amiral de la Gravière,unclassified,,False,318.8030000000001,,"LINESTRING (-1.7931091 46.50328, -1.7930566 46.5032895, -1.7929769 46.5033156, -1.7926226 46.5034314, -1.7924286 46.5034988, -1.7923677 46.50352, -1.7921174 46.5036035, -1.7920737 46.503618, -1.7914381 46.5038445, -1.79141 46.5038544, -1.7913117 46.503889, -1.7911699 46.503939, -1.7911418 46.5039489, -1.7908091 46.5040662, -1.7907883 46.5040735, -1.7907706 46.5040797, -1.7903911 46.5042135, -1.79037 46.5042209, -1.7903515 46.5042274, -1.790002 46.5043506, -1.7899796 46.5043585, -1.7899612 46.504365, -1.7897356 46.5044445, -1.7897009 46.5044567, -1.7895968 46.5044994, -1.7895107 46.5045352, -1.7893978 46.5045785)",,,yes
1228752286,True,,,unclassified,,False,13.817000000000002,,"LINESTRING (-1.7931091 46.50328, -1.7931113 46.5032977, -1.7931218 46.5033139, -1.7931396 46.5033267, -1.7931626 46.5033348, -1.7931882 46.5033371, -1.7932134 46.5033335, -1.7932355 46.5033243)",roundabout,,
25004800,False,,Quai Rousseau Méchin,tertiary,30,True,38.84,2,"LINESTRING (-1.7967722 46.4978868, -1.7967725 46.4982361)",,,
25004800,False,,Quai Rousseau Méchin,tertiary,30,False,46.753,2,"LINESTRING (-1.7967722 46.4978868, -1.7967712 46.4976469, -1.796771 46.4976365, -1.7967703 46.4975987, -1.7967558 46.497507, -1.7967487 46.4974672)",,,
89451206,False,,Rue de l'Aqueduc,living_street,,True,42.801,,"LINESTRING (-1.7967722 46.4978868, -1.7968384 46.4978758, -1.7973141 46.4977919)",,,
25004800,False,,Quai Rousseau Méchin,tertiary,30,False,35.718,2,"LINESTRING (-1.7967344 46.4992684, -1.7967634 46.4989478)",,,
678478143,False,,Rue Joseph Bénatier,tertiary,30,True,84.16600000000001,2,"LINESTRING (-1.7967344 46.4992684, -1.7967321 46.4992799, -1.7967313 46.4993041, -1.7967111 46.4993983, -1.7966945 46.4994755, -1.7965367 46.4999218, -1.796504 46.5000074)",,,
25004816,False,,Rue de la Misaine,unclassified,,True,67.30900000000001,,"LINESTRING (-1.7969748 46.5020203, -1.7968927 46.5019715, -1.7968537 46.5019514, -1.7967699 46.5019218, -1.7967129 46.5019068, -1.7966696 46.5018973, -1.7964097 46.5018566, -1.7963609 46.5018565, -1.796314 46.5018646, -1.7962636 46.501882, -1.7961908 46.5018941, -1.7961643 46.5018927)",,,
