osmid,oneway,ref,highway,maxspeed,reversed,length,name,geometry,junction,bridge,lanes
43529160,False,M 75,tertiary,,False,81.84400000000001,Rue Hubert de la Brosse,"LINESTRING (-1.6186072 47.272716, -1.6185579 47.2727196, -1.6183553 47.2727341, -1.6181497 47.2727309, -1.6179351 47.272705, -1.6177772 47.2726738, -1.6175535 47.2726087)",,,
28373097,False,,residential,30,False,39.13,Rue du Cabriolet,"LINESTRING (-1.6168731 47.271968, -1.6169863 47.2719889, -1.6173646 47.2720798)",,,
28373105,False,,residential,30,False,67.869,Rue de la Diligence,"LINESTRING (-1.6168731 47.271968, -1.6169153 47.2719291, -1.6170658 47.2713764)",,,
28373097,False,,residential,30,True,39.13,Rue du Cabriolet,"LINESTRING (-1.6173646 47.2720798, -1.6169863 47.2719889, -1.6168731 47.271968)",,,
28373105,False,,residential,30,False,68.423,Rue de la Diligence,"LINESTRING (-1.6170658 47.2713764, -1.6170799 47.2713259, -1.6172121 47.2708512, -1.6172163 47.2707704)",,,
28373105,False,,residential,30,True,67.869,Rue de la Diligence,"LINESTRING (-1.6170658 47.2713764, -1.6169153 47.2719291, -1.6168731 47.271968)",,,
28373196,False,,residential,30,False,43.655,Rue de l'Omnibus,"LINESTRING (-1.6172163 47.2707704, -1.6177942 47.2707897)",,,
28373105,False,,residential,30,True,68.423,Rue de la Diligence,"LINESTRING (-1.6172163 47.2707704, -1.6172121 47.2708512, -1.6170799 47.2713259, -1.6170658 47.2713764)",,,
28373277,False,,residential,,False,156.43699999999998,Rue de la Fabrique,"LINESTRING (-1.6215428 47.2718164, -1.62151 47.2717944, -1.6214812 47.2717723, -1.6213987 47.271717, -1.621269 47.2716471, -1.6211392 47.2715885, -1.6210137 47.2715478, -1.6208173 47.2714811, -1.6205881 47.271384, -1.6204358 47.2712885, -1.6202776 47.2711634, -1.6201687 47.2710714, -1.6201347 47.2709515, -1.6200728 47.2708872)",,,
"[48638497, 35016979, 693462006, 48638495]",False,M 42,secondary,,False,73.075,Rue Hubert de la Brosse,"LINESTRING (-1.6215428 47.2718164, -1.6217549 47.271744, -1.6218892 47.2717066, -1.6222574 47.2715896, -1.6224105 47.2715262)",,yes,
35016979,False,M 42,secondary,,True,38.684,Rue Hubert de la Brosse,"LINESTRING (-1.6215428 47.2718164, -1.6211956 47.2719252, -1.6210688 47.2719455)",,,
28373277,False,,residential,,True,156.437,Rue de la Fabrique,"LINESTRING (-1.6200728 47.2708872, -1.6201347 47.2709515, -1.6201687 47.2710714, -1.6202776 47.2711634, -1.6204358 47.2712885, -1.6205881 47.271384, -1.6208173 47.2714811, -1.6210137 47.2715478, -1.6211392 47.2715885, -1.621269 47.2716471, -1.6213987 47.271717, -1.6214812 47.2717723, -1.62151 47.2717944, -1.6215428 47.2718164)",,,
693462005,False,M 42,secondary,,False,54.048,Rue Hubert de la Brosse,"LINESTRING (-1.6224105 47.2715262, -1.6227525 47.271405, -1.6230464 47.2713024)",,,
"[48638497, 35016979, 693462006, 48638495]",False,M 42,secondary,,True,73.07499999999999,Rue Hubert de la Brosse,"LINESTRING (-1.6224105 47.2715262, -1.6222574 47.2715896, -1.6218892 47.2717066, -1.6217549 47.271744, -1.6215428 47.2718164)",,yes,
"[172286024, 35016971]",False,,residential,,"[False, True]",140.039,Rue Donatien Tendron,"LINESTRING (-1.622186 47.2707357, -1.622175 47.2706647, -1.622174 47.2706548, -1.6221464 47.2703809, -1.6221094 47.2703594, -1.6217994 47.2703784, -1.6217185 47.2704033, -1.621678 47.2704669, -1.621675 47.2704992, -1.621716 47.2705988, -1.6213625 47.2706012, -1.62114 47.270632)",,,
"[162257642, 693461483, 28986661]",True,,residential,30,False,109.80699999999999,"['Rue Saint-Léger', ""Place Jeanne d'Arc""]","LINESTRING (-1.622186 47.2707357, -1.6220551 47.2707832, -1.6219882 47.2708278, -1.6219508 47.2709014, -1.6219457 47.2709616, -1.6219753 47.2710254, -1.6219873 47.2710345, -1.622033 47.2710692, -1.6222918 47.2711888, -1.6223556 47.2713788, -1.6224105 47.2715262)",,,
35016215,False,M 75,tertiary,30,False,5.498,Rue Hubert de la Brosse,"LINESTRING (-1.6186796 47.2727104, -1.6186072 47.272716)",,,
35016212,False,,residential,,False,57.06100000000001,Rue de la Salle,"LINESTRING (-1.6186796 47.2727104, -1.6186572 47.2726781, -1.618643 47.2726493, -1.6183498 47.2722489)",,,
35016215,False,M 75,tertiary,30,True,166.48100000000002,Rue Hubert de la Brosse,"LINESTRING (-1.6186796 47.2727104, -1.6188814 47.2726702, -1.6202519 47.2722305, -1.6205182 47.2721288, -1.6205632 47.2720831, -1.620584 47.2720627, -1.6206171 47.2720311)",,,
35016212,False,,residential,,False,73.677,Rue de la Salle,"LINESTRING (-1.6183498 47.2722489, -1.6185174 47.2721954, -1.618457 47.2721082, -1.6181436 47.2722081, -1.618204 47.2722953, -1.6183498 47.2722489)",,,
35016212,False,,residential,,True,73.677,Rue de la Salle,"LINESTRING (-1.6183498 47.2722489, -1.618204 47.2722953, -1.6181436 47.2722081, -1.618457 47.2721082, -1.6185174 47.2721954, -1.6183498 47.2722489)",,,
35016212,False,,residential,,True,57.06100000000001,Rue de la Salle,"LINESTRING (-1.6183498 47.2722489, -1.618643 47.2726493, -1.6186572 47.2726781, -1.6186796 47.2727104)",,,
35016213,True,,secondary,,False,19.539,,"LINESTRING (-1.6206379 47.271877, -1.6206027 47.2719, -1.6205794 47.2719319, -1.6205739 47.2719674, -1.620587 47.2720019, -1.6206171 47.2720311)",roundabout,,
172283838,False,M 42,secondary,,True,162.834,Route de Nantes,"LINESTRING (-1.6206379 47.271877, -1.6205865 47.271839, -1.6204646 47.271749, -1.6194049 47.2710619, -1.619114 47.2709478, -1.6190317 47.2709089)",,,
35016214,True,M 42,secondary,,False,17.401,Rue Hubert de la Brosse,"LINESTRING (-1.6208551 47.2720038, -1.6209119 47.2719853, -1.6209713 47.2719693, -1.6210111 47.2719612, -1.6210688 47.2719455)",,,
517498896,True,,secondary,,False,10.975,,"LINESTRING (-1.6208551 47.2720038, -1.6208689 47.2719723, -1.6208669 47.2719394, -1.6208494 47.2719087)",roundabout,,
517498895,True,,secondary,,False,18.241,,"LINESTRING (-1.6208494 47.2719087, -1.6208183 47.2718836, -1.620777 47.2718665, -1.6207297 47.2718595, -1.6206817 47.2718631, -1.6206379 47.271877)",roundabout,,
"[172286024, 35016971]",False,,residential,,"[False, True]",140.039,Rue Donatien Tendron,"LINESTRING (-1.62114 47.270632, -1.6213625 47.2706012, -1.621716 47.2705988, -1.621675 47.2704992, -1.621678 47.2704669, -1.6217185 47.2704033, -1.6217994 47.2703784, -1.6221094 47.2703594, -1.6221464 47.2703809, -1.622174 47.2706548, -1.622175 47.2706647, -1.622186 47.2707357)",,,
35016968,False,M 42,secondary,30,True,16.57,Rue Robert le Ricolais,"LINESTRING (-1.6233272 47.2711027, -1.6233815 47.2711047, -1.6234747 47.2711045, -1.6235446 47.2711163)",,,
600324308,True,,secondary,30,False,15.604,,"LINESTRING (-1.6233272 47.2711027, -1.6233127 47.271069, -1.6232791 47.2710424, -1.6232322 47.2710276, -1.6231805 47.2710272)",roundabout,,
264940137,False,M 75,secondary,30,False,20.058,Place de l'Église,"LINESTRING (-1.6231805 47.2710272, -1.6231421 47.2709403, -1.6231185 47.270887, -1.623128 47.2708536)",,,
301620135,True,,secondary,30,False,24.128,,"LINESTRING (-1.6231805 47.2710272, -1.6231383 47.271039, -1.6231053 47.2710605, -1.6230863 47.2710887, -1.6230837 47.2711196, -1.6230981 47.271149, -1.6231274 47.2711728, -1.6231675 47.2711877)",roundabout,,
35016216,False,,living_street,30,True,53.528,Place Jeanne d'Arc,"LINESTRING (-1.6224369 47.2707477, -1.6225082 47.2707566, -1.6226646 47.2707787, -1.6230376 47.2708313, -1.623072 47.2708386, -1.623128 47.2708536)",,,
"[35016972, 429739853]",False,,residential,,False,406.49699999999996,Rue du Docteur Stéphane Leduc,"LINESTRING (-1.6224369 47.2707477, -1.6224526 47.2706579, -1.6224826 47.2704866, -1.6224978 47.2702679, -1.6224973 47.2701276, -1.6224287 47.2700337, -1.622388 47.2700015, -1.6223332 47.2699822, -1.6222682 47.269973, -1.6217668 47.2699576, -1.6215134 47.2699561, -1.621235 47.2699807, -1.6209421 47.2700185, -1.6208448 47.2700266, -1.6207568 47.270013, -1.6205676 47.2699579, -1.6203717 47.2699009, -1.6201904 47.2698072, -1.6200059 47.2696853, -1.6198904 47.269596, -1.62008 47.2694375, -1.6208505 47.2687934)",,,
693461483,True,,residential,30,False,18.988,Place Jeanne d'Arc,"LINESTRING (-1.6224369 47.2707477, -1.6222798 47.2707373, -1.622186 47.2707357)",,,
"[35016972, 429739853]",False,,residential,,True,406.497,Rue du Docteur Stéphane Leduc,"LINESTRING (-1.6208505 47.2687934, -1.62008 47.2694375, -1.6198904 47.269596, -1.6200059 47.2696853, -1.6201904 47.2698072, -1.6203717 47.2699009, -1.6205676 47.2699579, -1.6207568 47.270013, -1.6208448 47.2700266, -1.6209421 47.2700185, -1.621235 47.2699807, -1.6215134 47.2699561, -1.6217668 47.2699576, -1.6222682 47.269973, -1.6223332 47.2699822, -1.622388 47.2700015, -1.6224287 47.2700337, -1.6224973 47.2701276, -1.6224978 47.2702679, -1.6224826 47.2704866, -1.6224526 47.2706579, -1.6224369 47.2707477)",,,
35016974,True,,secondary,30,False,9.579,,"LINESTRING (-1.6241892 47.2692851, -1.6242308 47.2692801, -1.6242691 47.2692678, -1.6243011 47.269249)",roundabout,,
35016975,True,,residential,,False,7.815,Rue du Pont aux Prêtres,"LINESTRING (-1.6240358 47.2691374, -1.6239339 47.26915)",,,
600324552,True,,secondary,30,False,6.192,,"LINESTRING (-1.6240358 47.2691374, -1.6240255 47.2691643, -1.6240256 47.2691922)",roundabout,,
"[600324545, 35016974]",True,,secondary,30,False,14.298,,"LINESTRING (-1.6243402 47.2691875, -1.6243326 47.2691434, -1.6242993 47.2691052, -1.6242524 47.2690813)",roundabout,,
48638605,True,M 75,secondary,30,False,9.544,,"LINESTRING (-1.6242524 47.2690813, -1.6242051 47.2690017)",,,
600324542,True,,secondary,30,False,8.635,,"LINESTRING (-1.6242524 47.2690813, -1.6241973 47.2690708, -1.6241403 47.2690742)",roundabout,,
600324552,True,,secondary,30,False,10.898,,"LINESTRING (-1.6241403 47.2690742, -1.6240964 47.2690876, -1.6240605 47.2691093, -1.6240358 47.2691374)",roundabout,,
48638608,False,,residential,,True,54.224,Rue du Pont aux Prêtres,"LINESTRING (-1.6232281 47.2690582, -1.6239339 47.26915)",,,
35016968,False,M 42,secondary,30,False,16.57,Rue Robert le Ricolais,"LINESTRING (-1.6235446 47.2711163, -1.6234747 47.2711045, -1.6233815 47.2711047, -1.6233272 47.2711027)",,,
35016977,False,,residential,30,False,118.723,Rue Marcel Deniau,"LINESTRING (-1.6235446 47.2711163, -1.6235798 47.2710797, -1.6236601 47.271028, -1.6242477 47.2706498, -1.624382 47.2705569, -1.6246709 47.2703724)",,,
59355966,False,M 42,secondary,30,False,50.509,Rue Robert le Ricolais,"LINESTRING (-1.6235446 47.2711163, -1.6236056 47.2711384, -1.6236731 47.2711718, -1.623938 47.2713531, -1.6240494 47.2714112)",,,
35016977,False,,residential,30,True,118.723,Rue Marcel Deniau,"LINESTRING (-1.6246709 47.2703724, -1.624382 47.2705569, -1.6242477 47.2706498, -1.6236601 47.271028, -1.6235798 47.2710797, -1.6235446 47.2711163)",,,
"[35016978, 1193632431]",False,,residential,30,False,56.71,Rue de l'Hôtel de Ville,"LINESTRING (-1.6240494 47.2714112, -1.6241977 47.2713175, -1.6244826 47.2711374, -1.6246121 47.2710741)",,,
"[856118828, 59355966]",False,M 42,secondary,30,False,234.222,Rue Robert le Ricolais,"LINESTRING (-1.6240494 47.2714112, -1.6240941 47.2714325, -1.6244533 47.2716033, -1.6244809 47.2716203, -1.6245731 47.2716768, -1.6247034 47.2717457, -1.6248905 47.2718274, -1.6251111 47.2718911, -1.625578 47.2719992, -1.6256218 47.2720093, -1.6258451 47.2720609, -1.6267122 47.2722575, -1.6268423 47.2722746)",,,
59355966,False,M 42,secondary,30,True,50.509,Rue Robert le Ricolais,"LINESTRING (-1.6240494 47.2714112, -1.623938 47.2713531, -1.6236731 47.2711718, -1.6236056 47.2711384, -1.6235446 47.2711163)",,,
"[35016978, 1193632431]",False,,residential,30,True,56.71,Rue de l'Hôtel de Ville,"LINESTRING (-1.6246121 47.2710741, -1.6244826 47.2711374, -1.6241977 47.2713175, -1.6240494 47.2714112)",,,
28373196,False,,residential,30,True,43.655,Rue de l'Omnibus,"LINESTRING (-1.6177942 47.2707897, -1.6172163 47.2707704)",,,
35016980,False,,residential,,False,47.708,Rue du Fardier,"LINESTRING (-1.6177942 47.2707897, -1.6177688 47.2712184)",,,
28373196,False,,residential,30,False,71.358,Rue de l'Omnibus,"LINESTRING (-1.6177942 47.2707897, -1.6185628 47.2708153, -1.6186093 47.2708168, -1.618739 47.2708162)",,,
35016982,False,,residential,,False,74.35499999999999,Rue des Hameaux du Mail,"LINESTRING (-1.6171948 47.2698045, -1.617197 47.269778, -1.6172512 47.2691369)",,,
856118831,False,M 42,secondary,,False,17.593,Route de Nantes,"LINESTRING (-1.6171948 47.2698045, -1.617271 47.2698253, -1.6174056 47.2698718)",,,2
35016982,False,,residential,,True,31.667,Rue des Hameaux du Mail,"LINESTRING (-1.6173294 47.2688571, -1.6172512 47.2691369)",,,
48635377,False,,residential,,False,178.164,Avenue des Châtaigniers,"LINESTRING (-1.6292026 47.2687752, -1.6287269 47.2686727, -1.6285168 47.2687876, -1.6282856 47.2688289, -1.6269475 47.2689659)",,,
104245053,False,,residential,,True,197.05899999999997,Avenue de la Grée,"LINESTRING (-1.6286417 47.2699478, -1.6277823 47.2697971, -1.6272589 47.2697411, -1.626773 47.2697052, -1.6260679 47.2696896)",,,
48635377,False,,residential,,True,91.989,Avenue des Châtaigniers,"LINESTRING (-1.6260679 47.2696896, -1.6265061 47.269384, -1.6267223 47.2691603, -1.6268339 47.2690505)",,,
104245053,False,,residential,,False,197.05900000000003,Avenue de la Grée,"LINESTRING (-1.6260679 47.2696896, -1.626773 47.2697052, -1.6272589 47.2697411, -1.6277823 47.2697971, -1.6286417 47.2699478)",,,
104245053,False,,residential,,True,136.232,Avenue de la Grée,"LINESTRING (-1.6260679 47.2696896, -1.6255806 47.2696789, -1.6253083 47.2696546, -1.625078 47.2696098, -1.6248092 47.2695125, -1.6246632 47.2694318, -1.6245147 47.2693285, -1.6244502 47.2692783)",,,
48635376,False,,residential,,False,13.037,Avenue des Châtaigniers,"LINESTRING (-1.6269475 47.2689659, -1.6267773 47.2689457)",,,
48635377,False,,residential,,False,12.726,Avenue des Châtaigniers,"LINESTRING (-1.6269475 47.2689659, -1.6268339 47.2690505)",,,
48635377,False,,residential,,True,178.164,Avenue des Châtaigniers,"LINESTRING (-1.6269475 47.2689659, -1.6282856 47.2688289, -1.6285168 47.2687876, -1.6287269 47.2686727, -1.6292026 47.2687752)",,,
48635376,False,,residential,,True,41.112,Avenue des Châtaigniers,"LINESTRING (-1.6262557 47.2688388, -1.6267773 47.2689457)",,,
48635376,False,,residential,,False,41.112,Avenue des Châtaigniers,"LINESTRING (-1.6267773 47.2689457, -1.6262557 47.2688388)",,,
48635376,False,,residential,,True,13.037,Avenue des Châtaigniers,"LINESTRING (-1.6267773 47.2689457, -1.6269475 47.2689659)",,,
48635378,False,,residential,,False,12.411,Avenue des Châtaigniers,"LINESTRING (-1.6267773 47.2689457, -1.6268339 47.2690505)",,,
48635377,False,,residential,,True,12.726,Avenue des Châtaigniers,"LINESTRING (-1.6268339 47.2690505, -1.6269475 47.2689659)",,,
48635378,False,,residential,,True,12.411,Avenue des Châtaigniers,"LINESTRING (-1.6268339 47.2690505, -1.6267773 47.2689457)",,,
48635377,False,,residential,,False,91.989,Avenue des Châtaigniers,"LINESTRING (-1.6268339 47.2690505, -1.6267223 47.2691603, -1.6265061 47.269384, -1.6260679 47.2696896)",,,
35016976,True,,residential,,False,13.07,Avenue de la Grée,"LINESTRING (-1.6244502 47.2692783, -1.6243402 47.2691875)",,,
104245053,False,,residential,,False,136.232,Avenue de la Grée,"LINESTRING (-1.6244502 47.2692783, -1.6245147 47.2693285, -1.6246632 47.2694318, -1.6248092 47.2695125, -1.625078 47.2696098, -1.6253083 47.2696546, -1.6255806 47.2696789, -1.6260679 47.2696896)",,,
48636364,False,,residential,30,True,91.532,Rue Renoir,"LINESTRING (-1.627946 47.270801, -1.6279532 47.270877, -1.6277815 47.2711274, -1.6276376 47.271588)",,,
48636368,False,,residential,30,False,58.502,Rue Verdi,"LINESTRING (-1.6264331 47.2705484, -1.6264738 47.2706074, -1.6263382 47.2710591)",,,
48636362,False,,residential,30,False,44.728,Rue Verdi,"LINESTRING (-1.6263382 47.2710591, -1.6263031 47.2710588, -1.6262638 47.271061, -1.626146 47.2710775, -1.6260623 47.2711147, -1.6260022 47.2711661, -1.6259368 47.2712415, -1.6258771 47.2712692)",,,
48636362,False,,residential,30,True,40.287,Rue Verdi,"LINESTRING (-1.6263382 47.2710591, -1.6263916 47.2710752, -1.6264436 47.271101, -1.6265253 47.2711552, -1.6265793 47.2712055, -1.6266309 47.2712643, -1.6266731 47.271329)",,,
48636368,False,,residential,30,True,58.502,Rue Verdi,"LINESTRING (-1.6263382 47.2710591, -1.6264738 47.2706074, -1.6264331 47.2705484)",,,
48636369,False,,residential,30,True,31.878,Rue Verdi,"LINESTRING (-1.6266731 47.271329, -1.6270865 47.2712698)",,,
48636362,False,,residential,30,False,40.287,Rue Verdi,"LINESTRING (-1.6266731 47.271329, -1.6266309 47.2712643, -1.6265793 47.2712055, -1.6265253 47.2711552, -1.6264436 47.271101, -1.6263916 47.2710752, -1.6263382 47.2710591)",,,
48636362,False,,residential,30,True,80.569,Rue Verdi,"LINESTRING (-1.6266731 47.271329, -1.626695 47.2713935, -1.6268834 47.271904, -1.6269639 47.2720243)",,,
48636369,False,,residential,30,False,31.878,Rue Verdi,"LINESTRING (-1.6270865 47.2712698, -1.6266731 47.271329)",,,
48636364,False,,residential,30,False,42.739999999999995,Rue Renoir,"LINESTRING (-1.6273711 47.2719233, -1.6274439 47.2718652, -1.627519 47.2717778, -1.6275933 47.2716818, -1.6276376 47.271588)",,,
48636364,False,,residential,30,True,32.861000000000004,Rue Renoir,"LINESTRING (-1.6273711 47.2719233, -1.627297 47.2719443, -1.6270851 47.2719824, -1.6269639 47.2720243)",,,
48636371,False,,residential,30,False,35.603,Rue Renoir,"LINESTRING (-1.6273711 47.2719233, -1.6274675 47.2719742, -1.6276983 47.2720463, -1.6277742 47.2720858)",,,
48636364,False,,residential,30,False,91.532,Rue Renoir,"LINESTRING (-1.6276376 47.271588, -1.6277815 47.2711274, -1.6279532 47.270877, -1.627946 47.270801)",,,
48636364,False,,residential,30,True,42.739999999999995,Rue Renoir,"LINESTRING (-1.6276376 47.271588, -1.6275933 47.2716818, -1.627519 47.2717778, -1.6274439 47.2718652, -1.6273711 47.2719233)",,,
48636370,False,,residential,30,True,29.637,Rue Renoir,"LINESTRING (-1.6276376 47.271588, -1.6279275 47.2716114, -1.6280262 47.2715973)",,,
48636370,False,,residential,30,False,29.637,Rue Renoir,"LINESTRING (-1.6280262 47.2715973, -1.6279275 47.2716114, -1.6276376 47.271588)",,,
48636371,False,,residential,30,True,35.603,Rue Renoir,"LINESTRING (-1.6277742 47.2720858, -1.6276983 47.2720463, -1.6274675 47.2719742, -1.6273711 47.2719233)",,,
48636362,False,,residential,30,True,29.305,Rue Verdi,"LINESTRING (-1.6269639 47.2720243, -1.6268423 47.2722746)",,,
48636362,False,,residential,30,False,80.569,Rue Verdi,"LINESTRING (-1.6269639 47.2720243, -1.6268834 47.271904, -1.626695 47.2713935, -1.6266731 47.271329)",,,
48636364,False,,residential,30,False,32.861,Rue Renoir,"LINESTRING (-1.6269639 47.2720243, -1.6270851 47.2719824, -1.627297 47.2719443, -1.6273711 47.2719233)",,,
48636362,False,,residential,30,False,29.305,Rue Verdi,"LINESTRING (-1.6268423 47.2722746, -1.6269639 47.2720243)",,,
"[856118828, 59355966]",False,M 42,secondary,30,True,234.222,Rue Robert le Ricolais,"LINESTRING (-1.6268423 47.2722746, -1.6267122 47.2722575, -1.6258451 47.2720609, -1.6256218 47.2720093, -1.625578 47.2719992, -1.6251111 47.2718911, -1.6248905 47.2718274, -1.6247034 47.2717457, -1.6245731 47.2716768, -1.6244809 47.2716203, -1.6244533 47.2716033, -1.6240941 47.2714325, -1.6240494 47.2714112)",,,
48636362,False,,residential,30,True,44.728,Rue Verdi,"LINESTRING (-1.6258771 47.2712692, -1.6259368 47.2712415, -1.6260022 47.2711661, -1.6260623 47.2711147, -1.626146 47.2710775, -1.6262638 47.271061, -1.6263031 47.2710588, -1.6263382 47.2710591)",,,
48637721,False,,residential,,False,49.621,Rue de la Patache,"LINESTRING (-1.618596 47.2696048, -1.6179475 47.269679)",,,
48637720,False,,residential,,False,116.89899999999997,Rue de la Patache,"LINESTRING (-1.618596 47.2696048, -1.6187015 47.2699076, -1.6186935 47.2699414, -1.6186695 47.2699796, -1.6186215 47.2700085, -1.6185631 47.2700285, -1.6185009 47.2700366, -1.6184484 47.2700303, -1.6183947 47.2700102, -1.6180412 47.2697955, -1.618006 47.2697672, -1.6179475 47.269679)",,,
48637721,False,,residential,,True,185.34,Rue de la Patache,"LINESTRING (-1.618596 47.2696048, -1.6187191 47.2695897, -1.6188174 47.2695885, -1.6189098 47.2695978, -1.6190352 47.2696263, -1.6191313 47.2696624, -1.6192157 47.2697055, -1.619294 47.2697573, -1.6193659 47.2698139, -1.6194213 47.2698852, -1.6194577 47.2699582, -1.6194788 47.2700131, -1.6194839 47.2700873, -1.6194706 47.2701707, -1.6194456 47.2702284, -1.6192074 47.2706697, -1.6191396 47.2707142, -1.6191052 47.2707368, -1.6190247 47.2707769)",,,
48637721,False,,residential,,True,49.621,Rue de la Patache,"LINESTRING (-1.6179475 47.269679, -1.618596 47.2696048)",,,
48637720,False,,residential,,True,116.89899999999999,Rue de la Patache,"LINESTRING (-1.6179475 47.269679, -1.618006 47.2697672, -1.6180412 47.2697955, -1.6183947 47.2700102, -1.6184484 47.2700303, -1.6185009 47.2700366, -1.6185631 47.2700285, -1.6186215 47.2700085, -1.6186695 47.2699796, -1.6186935 47.2699414, -1.6187015 47.2699076, -1.618596 47.2696048)",,,
48637720,False,,residential,,False,38.397999999999996,Rue de la Patache,"LINESTRING (-1.6179475 47.269679, -1.6178875 47.2694938, -1.6178439 47.2694583, -1.6176886 47.2694286)",,,
48637721,False,,residential,,False,47.993,Rue de la Patache,"LINESTRING (-1.6179475 47.269679, -1.6176336 47.269734, -1.6175196 47.2697776, -1.617429 47.2698418, -1.6174056 47.2698718)",,,
48637720,False,,residential,,True,38.397999999999996,Rue de la Patache,"LINESTRING (-1.6176886 47.2694286, -1.6178439 47.2694583, -1.6178875 47.2694938, -1.6179475 47.269679)",,,
48637721,False,,residential,,True,47.993,Rue de la Patache,"LINESTRING (-1.6174056 47.2698718, -1.617429 47.2698418, -1.6175196 47.2697776, -1.6176336 47.269734, -1.6179475 47.269679)",,,
856118831,False,M 42,secondary,,False,141.653,Route de Nantes,"LINESTRING (-1.6174056 47.2698718, -1.6177481 47.2700111, -1.6184082 47.2704282, -1.6186702 47.2706, -1.6187333 47.2706577, -1.6187964 47.2707154)",,,2
856118831,False,M 42,secondary,,True,17.593,Route de Nantes,"LINESTRING (-1.6174056 47.2698718, -1.617271 47.2698253, -1.6171948 47.2698045)",,,2
172282355,False,,residential,,False,109.09700000000001,Rue du Char à Bancs,"LINESTRING (-1.6191454 47.2718157, -1.6190217 47.2715881, -1.6187348 47.2710603, -1.6187455 47.2710264, -1.6187676 47.2709958, -1.6188915 47.2709292)",,,
600324552,True,,secondary,30,False,7.729,,"LINESTRING (-1.6240256 47.2691922, -1.6240406 47.2692254, -1.6240704 47.2692537)",roundabout,,
48638607,True,,residential,,False,8.36,Rue du Pont aux Prêtres,"LINESTRING (-1.6239339 47.26915, -1.6240256 47.2691922)",,,
48638608,False,,residential,,False,54.224,Rue du Pont aux Prêtres,"LINESTRING (-1.6239339 47.26915, -1.6232281 47.2690582)",,,
48704547,True,,residential,,False,11.712,Avenue de la Grée,"LINESTRING (-1.6243011 47.269249, -1.6244502 47.2692783)",,,
35016974,True,,secondary,30,False,7.543,,"LINESTRING (-1.6243011 47.269249, -1.6243279 47.2692204, -1.6243402 47.2691875)",roundabout,,
48704545,True,M 75,secondary,,False,14.419,Route de Basse-Indre,"LINESTRING (-1.6240704 47.2692537, -1.6240768 47.2693833)",,,
