osmid,oneway,ref,name,highway,reversed,length,geometry,junction,maxspeed,lanes,bridge
"[309206601, 1136218558]",False,D 564,Rue Anatole France,primary,False,82.934,"LINESTRING (3.2198951 49.6109868, 3.2200015 49.6110208, 3.2200261 49.6110286, 3.2201731 49.6110587, 3.2204427 49.6111076, 3.2209925 49.6112072)",,,,
158321145,False,D 338,Rue de la Paix,primary,True,69.99099999999999,"LINESTRING (3.2196347 49.6162239, 3.2195662 49.6162514, 3.219453 49.6162596, 3.2193826 49.6162446, 3.2192946 49.6162262, 3.2192517 49.6162147, 3.2187971 49.616081, 3.2187368 49.6160657)",,,,
"[1136218552, 1136218551]",True,,,primary,False,24.419,"LINESTRING (3.2196347 49.6162239, 3.2196218 49.6161977, 3.2196217 49.6161703, 3.2196345 49.6161441, 3.2196588 49.6161216, 3.2196925 49.616105, 3.2197323 49.6160957, 3.2197747 49.6160947, 3.2198155 49.616102)",roundabout,,,
40816525,True,,Rue Aristide Briand,unclassified,False,29.959,"LINESTRING (3.2199131 49.6128026, 3.2197474 49.612847, 3.2195128 49.6128664)",,30,,
897135125,True,D 937,Rue de la République,tertiary,False,84.235,"LINESTRING (3.2199131 49.6128026, 3.2198831 49.6124626, 3.2198049 49.6120487)",,30,,
1136218559,True,D 564,Rue de la Chaussée,primary,False,30.897,"LINESTRING (3.2196808 49.6109279, 3.2195767 49.6108469, 3.2195185 49.610807, 3.2193836 49.6107284)",,50,,
157557668,True,,Avenue Jean Jaurès,tertiary,False,89.07900000000001,"LINESTRING (3.2188974 49.615109, 3.219088 49.6151956, 3.2199939 49.6154755)",,30,,
178631034,True,D 937,Rue de la République,tertiary,False,95.933,"LINESTRING (3.2188974 49.615109, 3.2190427 49.6150314, 3.2191146 49.6149283, 3.219223 49.6144729, 3.2192702 49.6143089)",,30,,
158321145,False,D 338,Rue de la Paix,primary,False,69.99099999999999,"LINESTRING (3.2187368 49.6160657, 3.2187971 49.616081, 3.2192517 49.6162147, 3.2192946 49.6162262, 3.2193826 49.6162446, 3.219453 49.6162596, 3.2195662 49.6162514, 3.2196347 49.6162239)",,,,
158321145,False,D 338,Rue de la Paix,primary,True,70.82300000000001,"LINESTRING (3.2187368 49.6160657, 3.2180615 49.6158173, 3.2178842 49.6157487)",,,,
462172887,False,,Rue Sainte-Croix,residential,True,96.761,"LINESTRING (3.2187368 49.6160657, 3.2186736 49.6161141, 3.2182794 49.6168794)",,,,
178631034,True,D 937,Rue de la République,tertiary,False,37.111,"LINESTRING (3.2192702 49.6143089, 3.2195111 49.6140139)",,30,,
37912921,True,,Place de l'Hôtel de Ville,residential,False,129.52800000000002,"LINESTRING (3.2197948 49.6159051, 3.2196638 49.6158731, 3.2189617 49.6156465, 3.2181902 49.6153811)",,30,1,
157557667,False,D 565,Boulevard Gambetta,primary,False,43.019,"LINESTRING (3.2197948 49.6159051, 3.2197901 49.615878, 3.2198049 49.615845, 3.220034 49.6155556)",,,,
157557667,False,D 565,Boulevard Gambetta,primary,True,22.223,"LINESTRING (3.2197948 49.6159051, 3.2198158 49.6159478, 3.2198281 49.6160287, 3.2198155 49.616102)",,,,
157557667,False,D 565,Boulevard Gambetta,primary,False,22.223000000000003,"LINESTRING (3.2198155 49.616102, 3.2198281 49.6160287, 3.2198158 49.6159478, 3.2197948 49.6159051)",,,,
1136218551,True,,,primary,False,16.518,"LINESTRING (3.2198155 49.616102, 3.2198537 49.6161185, 3.2198814 49.6161422, 3.2198957 49.6161704, 3.2198949 49.6162001, 3.2198793 49.616228)",roundabout,,,
1136218555,True,,,primary,False,20.823,"LINESTRING (3.2193836 49.6107284, 3.219326 49.6107249, 3.2192729 49.6107102, 3.2192291 49.6106857, 3.219199 49.6106538, 3.2191852 49.6106174)",roundabout,,,
37912963,False,D 564,Rue Anatole France,primary,True,77.799,"LINESTRING (3.2233273 49.6114987, 3.2232925 49.61141, 3.2232095 49.6112502, 3.2231364 49.6111732, 3.2230146 49.6110905, 3.2228334 49.6110068, 3.2227221 49.6109519)",,,,
38134933,True,,,primary,False,23.046,"LINESTRING (3.2233273 49.6114987, 3.2233671 49.6114968, 3.223406 49.611503, 3.2234399 49.6115167, 3.2234656 49.6115366, 3.2234805 49.6115606, 3.223483 49.6115865, 3.2234731 49.6116116, 3.2234516 49.6116334)",roundabout,,,
37912807,False,,Avenue Jean Jaurès,tertiary,True,39.728,"LINESTRING (3.2223941 49.6159677, 3.2218686 49.6158594)",,,2,
37912807,False,,Avenue Jean Jaurès,tertiary,False,199.457,"LINESTRING (3.2223941 49.6159677, 3.222521 49.6159917, 3.2230225 49.6160867, 3.2245168 49.6163697, 3.2250532 49.616467)",,,2,
38551994,False,,Rue d'Eure et Loir,residential,True,57.355000000000004,"LINESTRING (3.2223941 49.6159677, 3.2223391 49.6160311, 3.2220039 49.6164173)",,,,
40776564,True,,Rue d'Eure et Loir,residential,False,296.56600000000003,"LINESTRING (3.2223941 49.6159677, 3.2224273 49.6159152, 3.2226278 49.6155979, 3.2228067 49.6153133, 3.2228104 49.6146598, 3.2229171 49.6140081, 3.222986 49.613402, 3.2230022 49.6133597)",,,,
178631034,True,D 937,Rue de la République,tertiary,False,30.233999999999998,"LINESTRING (3.2181902 49.6153811, 3.2183594 49.6151768, 3.2183886 49.6151415)",,30,,
309206609,False,D 937,Rue des Déportés,tertiary,True,46.486,"LINESTRING (3.2181902 49.6153811, 3.2181109 49.6154612, 3.2179608 49.615657, 3.2178842 49.6157487)",,30,,
37912963,False,D 564,Rue Anatole France,primary,False,77.799,"LINESTRING (3.2227221 49.6109519, 3.2228334 49.6110068, 3.2230146 49.6110905, 3.2231364 49.6111732, 3.2232095 49.6112502, 3.2232925 49.61141, 3.2233273 49.6114987)",,,,
38134932,True,,,primary,False,16.096,"LINESTRING (3.2227221 49.6109519, 3.2226971 49.6109698, 3.2226648 49.6109818, 3.2226283 49.6109866, 3.2225914 49.6109839, 3.2225575 49.6109738, 3.2225302 49.6109574)",roundabout,,,
38134932,True,,,primary,False,6.523,"LINESTRING (3.2225302 49.6109574, 3.2225147 49.6109407, 3.2225063 49.6109219, 3.2225055 49.6109023)",roundabout,,,
1136218558,False,D 564,Rue Anatole France,primary,True,16.09,"LINESTRING (3.2225302 49.6109574, 3.2224714 49.6109871, 3.2224185 49.6110091, 3.2223398 49.6110314)",,,,
37912807,False,,Avenue Jean Jaurès,tertiary,False,40.782,"LINESTRING (3.2201407 49.6155114, 3.220324 49.6155762, 3.2206679 49.6156389)",,,2,
38147808,True,,,primary,False,10.434,"LINESTRING (3.2201407 49.6155114, 3.2201346 49.6155265, 3.220122 49.6155398, 3.2201038 49.6155501, 3.2200818 49.6155565, 3.2200578 49.6155584, 3.220034 49.6155556)",roundabout,,,
37912978,False,D 338,Rue du Brouage,primary,False,54.544,"LINESTRING (3.2120688 49.6147481, 3.2128142 49.6148339)",,,,
38135110,True,,,tertiary,False,13.454999999999998,"LINESTRING (3.2127344 49.618403, 3.2127089 49.6184207, 3.2126763 49.6184325, 3.2126397 49.6184374, 3.2126026 49.6184349, 3.2125684 49.6184251)",roundabout,,,
37912842,False,,Place Saint-Momble,residential,True,134.157,"LINESTRING (3.2131501 49.6168895, 3.2132062 49.6169046, 3.2149376 49.6172269)",,,,
37912945,False,,Rue Ganton,tertiary,False,81.15599999999999,"LINESTRING (3.2131501 49.6168895, 3.2130953 49.6169524, 3.2129568 49.6171454, 3.2128504 49.6172998, 3.2128061 49.6174209, 3.2127946 49.6174671, 3.2127689 49.6175702)",,,,
37912945,False,,Rue Ganton,tertiary,True,253.876,"LINESTRING (3.2131501 49.6168895, 3.2136082 49.6164391, 3.2139201 49.6161453, 3.2139995 49.616064, 3.2140505 49.6159719, 3.2140628 49.6158827, 3.2140235 49.6158016, 3.2139467 49.6157376, 3.2138169 49.6156919, 3.2127014 49.6155007, 3.2125609 49.6154766)",,,,
37912842,False,,Place Saint-Momble,residential,False,146.67,"LINESTRING (3.2168639 49.6176468, 3.2167599 49.6176083, 3.2166966 49.6175867, 3.2149376 49.6172269)",,,,
"[38179907, 37912982]",False,D 937,"['Avenue Victor Hugo', 'Rue des Déportés']",secondary,False,223.619,"LINESTRING (3.2168639 49.6176468, 3.2169754 49.6174491, 3.2171887 49.6170706, 3.2172827 49.6169221, 3.2174648 49.6165995, 3.2178137 49.6158587, 3.2178842 49.6157487)",,,,
38179907,False,D 937,Avenue Victor Hugo,secondary,True,94.537,"LINESTRING (3.2168639 49.6176468, 3.2164967 49.6182934, 3.2164108 49.6184447)",,,,
37912842,False,,Place Saint-Momble,residential,False,134.157,"LINESTRING (3.2149376 49.6172269, 3.2132062 49.6169046, 3.2131501 49.6168895)",,,,
37912842,False,,Place Saint-Momble,residential,True,146.67,"LINESTRING (3.2149376 49.6172269, 3.2166966 49.6175867, 3.2167599 49.6176083, 3.2168639 49.6176468)",,,,
708331537,False,,Rue Bouzier,residential,True,35.677,"LINESTRING (3.2149376 49.6172269, 3.2150227 49.6170316, 3.2150742 49.6169185)",,,,
37912926,True,,Rue Bouzier,residential,False,207.733,"LINESTRING (3.2155733 49.6150811, 3.2155629 49.6151311, 3.2155525 49.615181, 3.2155145 49.6153075, 3.2150713 49.6167936, 3.2150742 49.6169185)",,,,
37971252,False,D 338,Rue de la Paix,primary,False,23.567,"LINESTRING (3.2155733 49.6150811, 3.2157869 49.6150823, 3.2159001 49.6150769)",,,,
37971252,False,D 338,Rue de la Paix,primary,True,118.135,"LINESTRING (3.2155733 49.6150811, 3.2147971 49.6150776, 3.2144177 49.6150327, 3.2141673 49.6149846, 3.2139675 49.6149303)",,,,
37912945,False,,Rue Ganton,tertiary,True,79.554,"LINESTRING (3.2126617 49.6182822, 3.2126741 49.6181701, 3.2127402 49.6177299, 3.2127689 49.6175702)",,,,
38135110,True,,,tertiary,False,16.860999999999997,"LINESTRING (3.2126617 49.6182822, 3.2126977 49.6182919, 3.2127272 49.6183085, 3.212747 49.6183302, 3.2127551 49.618355, 3.2127508 49.6183801, 3.2127344 49.618403)",roundabout,,,
37912945,False,,Rue Ganton,tertiary,False,253.87600000000003,"LINESTRING (3.2125609 49.6154766, 3.2127014 49.6155007, 3.2138169 49.6156919, 3.2139467 49.6157376, 3.2140235 49.6158016, 3.2140628 49.6158827, 3.2140505 49.6159719, 3.2139995 49.616064, 3.2139201 49.6161453, 3.2136082 49.6164391, 3.2131501 49.6168895)",,,,
37912945,False,,Rue Ganton,tertiary,True,73.761,"LINESTRING (3.2125609 49.6154766, 3.2127602 49.6149621, 3.2128142 49.6148339)",,,,
37912978,False,D 338,Rue du Brouage,primary,True,54.544,"LINESTRING (3.2128142 49.6148339, 3.2120688 49.6147481)",,,,
37912945,False,,Rue Ganton,tertiary,False,73.761,"LINESTRING (3.2128142 49.6148339, 3.2127602 49.6149621, 3.2125609 49.6154766)",,,,
178223552,False,D 338,Rue du Brouage,primary,False,69.399,"LINESTRING (3.2128142 49.6148339, 3.2129655 49.6148492, 3.2131868 49.6148716, 3.2137729 49.6148765)",,,,
38343494,True,,Rue de la Poste,residential,False,42.844,"LINESTRING (3.2195111 49.6140139, 3.2200257 49.614207)",,30,,
178631034,True,D 937,Rue de la République,tertiary,False,19.656,"LINESTRING (3.2195111 49.6140139, 3.2196284 49.6138543)",,30,,
37912997,False,D 565,Boulevard Gambetta,primary,False,25.65,"LINESTRING (3.2208708 49.6144975, 3.2207049 49.6147016)",,,,
37912997,False,D 565,Boulevard Gambetta,primary,True,159.556,"LINESTRING (3.2208708 49.6144975, 3.2218871 49.6132226)",,,,
38357890,False,,Rue du Petit Greffier,residential,False,84.932,"LINESTRING (3.2173251 49.6143546, 3.2172316 49.6135932)",,,,
897135124,True,,Rue du Général Leclerc,residential,False,38.798,"LINESTRING (3.2173251 49.6143546, 3.2178475 49.6142699)",,30,,
780494485,True,,Rue du Général Leclerc,residential,False,50.802,"LINESTRING (3.2144744 49.614501, 3.2151779 49.61447)",,30,,
38413893,True,,Rue de la Barrière,unclassified,False,78.98400000000001,"LINESTRING (3.2144744 49.614501, 3.2145419 49.6144151, 3.214742 49.6142735, 3.2149447 49.6141277, 3.21508 49.6140546, 3.2152316 49.6140017)",,,,
38135110,True,,,tertiary,False,10.346,"LINESTRING (3.2125347 49.6183134, 3.2125595 49.6182966, 3.2125909 49.6182852, 3.2126259 49.6182803, 3.2126617 49.6182822)",roundabout,,,
178631034,True,D 937,Rue de la République,tertiary,False,36.835,"LINESTRING (3.2183886 49.6151415, 3.2188109 49.6151145, 3.2188974 49.615109)",,30,,
37913006,False,,Rue des Pierres,residential,True,70.573,"LINESTRING (3.2168477 49.6153576, 3.2168678 49.6153308, 3.2168866 49.6153021, 3.216896 49.6152656, 3.2168732 49.6150422, 3.2168554 49.6148128, 3.2168459 49.6147299)",,,,
158321145,False,D 338,Rue de la Paix,primary,False,86.418,"LINESTRING (3.2168477 49.6153576, 3.2169923 49.6154127, 3.217698 49.6156814, 3.2178842 49.6157487)",,,,
158321145,False,D 338,Rue de la Paix,primary,True,60.56700000000001,"LINESTRING (3.2168477 49.6153576, 3.2166962 49.615303, 3.2163515 49.6151822, 3.2160944 49.6151182)",,,,
178631036,False,,Rue du Général Leclerc,unclassified,False,8.951,"LINESTRING (3.216788 49.6144195, 3.2169111 49.6144086)",,30,,
37913006,False,,Rue des Pierres,residential,False,34.766,"LINESTRING (3.216788 49.6144195, 3.2167961 49.6144631, 3.2168459 49.6147299)",,,,
37913006,False,,Rue des Pierres,residential,False,70.57300000000001,"LINESTRING (3.2168459 49.6147299, 3.2168554 49.6148128, 3.2168732 49.6150422, 3.216896 49.6152656, 3.2168866 49.6153021, 3.2168678 49.6153308, 3.2168477 49.6153576)",,,,
37913006,False,,Rue des Pierres,residential,True,34.766,"LINESTRING (3.2168459 49.6147299, 3.2167961 49.6144631, 3.216788 49.6144195)",,,,
37913009,True,,Rue Saint-Martin,residential,False,122.39999999999999,"LINESTRING (3.2168459 49.6147299, 3.2169275 49.6147253, 3.2170521 49.6147225, 3.2171589 49.6147451, 3.217302 49.6148175, 3.2176243 49.6149373, 3.2178973 49.6150053, 3.2183439 49.6151291, 3.2183886 49.6151415)",,30,,
37971288,False,,Rue Ferdinand Buisson,secondary,False,172.543,"LINESTRING (3.2234516 49.6116334, 3.2235419 49.6116885, 3.2236435 49.6117441, 3.2237103 49.6117807, 3.2243852 49.6120801, 3.2253899 49.6125425)",,,,
38134933,True,,,primary,False,16.404,"LINESTRING (3.2234516 49.6116334, 3.2234225 49.6116492, 3.2233875 49.6116587, 3.2233497 49.611661, 3.2233126 49.6116561, 3.2232793 49.6116442, 3.223253 49.6116265)",roundabout,,,
1136218557,True,,,primary,False,9.424,"LINESTRING (3.219246 49.6105169, 3.2192814 49.6105005, 3.2193218 49.6104898, 3.2193649 49.6104854)",roundabout,,,
663204598,False,,Rue Émile Zola,tertiary,False,118.60199999999999,"LINESTRING (3.2175603 49.6105717, 3.2172302 49.6106698, 3.216269 49.6110176, 3.2162153 49.6110362, 3.216107 49.6110713)",,30,,
1136218556,False,,Rue Émile Zola,tertiary,True,83.807,"LINESTRING (3.2175603 49.6105717, 3.2177962 49.6105347, 3.2180883 49.6105129, 3.2182493 49.6105006, 3.2185474 49.6104819, 3.2187121 49.6104786)",,,,
37971284,False,,Rue Desforges de Vassens,tertiary,False,44.357,"LINESTRING (3.2127104 49.6128258, 3.2127092 49.612876, 3.2128016 49.6129824, 3.2128675 49.6131023, 3.2129175 49.6131962)",,,,
663204598,False,,Rue Émile Zola,tertiary,True,135.706,"LINESTRING (3.2127104 49.6128258, 3.2127561 49.6127805, 3.2128961 49.6127434, 3.2141667 49.6124035, 3.2142798 49.6123678, 3.214387 49.6123014)",,30,,
37971259,True,,Rue du Général Leclerc,unclassified,False,51.655,"LINESTRING (3.2139465 49.6148148, 3.214137 49.6146971, 3.2143027 49.6145918, 3.2144744 49.614501)",,30,,
38135111,True,,Place du Brouage,primary,False,14.831,"LINESTRING (3.2139465 49.6148148, 3.2139728 49.6148291, 3.2139913 49.6148478, 3.2140004 49.6148692, 3.2139992 49.6148915, 3.2139879 49.6149125, 3.2139675 49.6149303)",roundabout,,,
37971252,False,D 338,Rue de la Paix,primary,False,118.135,"LINESTRING (3.2139675 49.6149303, 3.2141673 49.6149846, 3.2144177 49.6150327, 3.2147971 49.6150776, 3.2155733 49.6150811)",,,,
38135111,True,,Place du Brouage,primary,False,19.419,"LINESTRING (3.2139675 49.6149303, 3.213936 49.6149447, 3.213899 49.6149515, 3.2138605 49.6149498, 3.2138251 49.61494, 3.2137968 49.6149232, 3.2137786 49.6149012, 3.2137729 49.6148765)",roundabout,,,
38135111,True,,Place du Brouage,primary,False,13.532,"LINESTRING (3.2137729 49.6148765, 3.2137777 49.6148565, 3.2137908 49.614838, 3.2138112 49.6148226, 3.2138372 49.6148113, 3.213867 49.6148051, 3.2138982 49.6148043)",roundabout,,,
178223552,False,D 338,Rue du Brouage,primary,True,69.399,"LINESTRING (3.2137729 49.6148765, 3.2131868 49.6148716, 3.2129655 49.6148492, 3.2128142 49.6148339)",,,,
120580699,False,,Rue Émile Zola,tertiary,True,10.486,"LINESTRING (3.2187121 49.6104786, 3.2188558 49.6104935)",,,,
1136218556,False,,Rue Émile Zola,tertiary,False,83.80699999999999,"LINESTRING (3.2187121 49.6104786, 3.2185474 49.6104819, 3.2182493 49.6105006, 3.2180883 49.6105129, 3.2177962 49.6105347, 3.2175603 49.6105717)",,,,
38147328,True,,,primary,False,11.819,"LINESTRING (3.2197698 49.6162733, 3.2197289 49.6162715, 3.2196906 49.616262, 3.2196583 49.6162457, 3.2196347 49.6162239)",roundabout,,,
"[1136218555, 1136218557]",True,,,primary,False,14.193000000000001,"LINESTRING (3.2195266 49.6105376, 3.2195491 49.610566, 3.2195595 49.6105972, 3.219557 49.610629, 3.2195418 49.6106594)",roundabout,,,
38134932,True,,,primary,False,19.364999999999995,"LINESTRING (3.2226076 49.6108341, 3.222644 49.6108346, 3.2226784 49.6108423, 3.2227076 49.6108564, 3.2227288 49.6108756, 3.2227399 49.6108981, 3.2227409 49.6109168, 3.2227349 49.6109351, 3.2227221 49.6109519)",roundabout,,,
38135110,True,,,tertiary,False,14.092,"LINESTRING (3.2125684 49.6184251, 3.2125392 49.6184082, 3.2125199 49.6183861, 3.2125124 49.6183613, 3.2125175 49.6183361, 3.2125347 49.6183134)",roundabout,,,
37912997,False,D 565,Boulevard Gambetta,primary,True,95.033,"LINESTRING (3.2200852 49.615456, 3.2201596 49.6153586, 3.2207049 49.6147016)",,,,
38147808,True,,,primary,False,7.92,"LINESTRING (3.2200852 49.615456, 3.220105 49.6154622, 3.2201215 49.6154716, 3.2201334 49.6154835, 3.22014 49.6154971, 3.2201407 49.6155114)",roundabout,,,
38159365,False,,Rue Charles Brunette,residential,False,220.462,"LINESTRING (3.2194231 49.6186882, 3.2186126 49.6185094, 3.2165736 49.6184495, 3.216468 49.6184464, 3.2164108 49.6184447)",,,,
38159365,False,,Rue Charles Brunette,residential,True,55.306000000000004,"LINESTRING (3.2194231 49.6186882, 3.2197712 49.618738, 3.2198793 49.6187362, 3.2201823 49.6187313)",,,,
417322225,False,,Allée du Souvenir Français,residential,False,54.988,"LINESTRING (3.2203192 49.6192178, 3.2201823 49.6187313)",,,,
417322225,False,,Allée du Souvenir Français,residential,True,54.988,"LINESTRING (3.2201823 49.6187313, 3.2203192 49.6192178)",,,,
38159364,False,,Rue Eugène Levaslot,residential,False,157.177,"LINESTRING (3.2201823 49.6187313, 3.2201841 49.6186023, 3.2203457 49.6178722, 3.2208148 49.6175746, 3.2209443 49.6174866)",,,,
38159365,False,,Rue Charles Brunette,residential,False,55.306,"LINESTRING (3.2201823 49.6187313, 3.2198793 49.6187362, 3.2197712 49.618738, 3.2194231 49.6186882)",,,,
780559144,False,,Rue Pasteur,secondary,False,17.223,"LINESTRING (3.2209443 49.6174866, 3.2208115 49.6173578)",,,,
38159364,False,,Rue Eugène Levaslot,residential,True,157.177,"LINESTRING (3.2209443 49.6174866, 3.2208148 49.6175746, 3.2203457 49.6178722, 3.2201841 49.6186023, 3.2201823 49.6187313)",,,,
780559144,False,,Rue Pasteur,secondary,True,240.192,"LINESTRING (3.2209443 49.6174866, 3.2218161 49.6182665, 3.2228555 49.6192563)",,,,
38413892,True,,Rue Vieille du Brouage,residential,False,52.216,"LINESTRING (3.2152316 49.6140017, 3.2151835 49.6144213, 3.2151779 49.61447)",,,,
780494486,False,,Rue Louis Barthou,residential,True,84.31899999999999,"LINESTRING (3.2152316 49.6140017, 3.2151246 49.6138209, 3.2148739 49.6132801)",,,,
38250512,True,,Rue Vieille du Brouage,unclassified,False,84.63999999999999,"LINESTRING (3.216379 49.6138816, 3.2161596 49.6138784, 3.215908 49.613885, 3.2156775 49.6139054, 3.2153823 49.6139599, 3.2152316 49.6140017)",,,,
38413889,True,,Rue d'Hangest,residential,False,78.84100000000001,"LINESTRING (3.216379 49.6138816, 3.216866 49.6140666, 3.2169042 49.6143563, 3.2169111 49.6144086)",,,,
663204598,False,,Rue Émile Zola,tertiary,False,114.994,"LINESTRING (3.216107 49.6110713, 3.2157887 49.6111928, 3.2150634 49.6117023, 3.2149541 49.6117752)",,30,,
663204598,False,,Rue Émile Zola,tertiary,True,118.60199999999999,"LINESTRING (3.216107 49.6110713, 3.2162153 49.6110362, 3.216269 49.6110176, 3.2172302 49.6106698, 3.2175603 49.6105717)",,30,,
1149460951,True,,Rue de la Convention,unclassified,False,123.211,"LINESTRING (3.216107 49.6110713, 3.2161483 49.6111175, 3.2167263 49.6118605, 3.2168778 49.6120603)",,,,
38300852,True,,Rue Henri Guillaume,residential,False,84.211,"LINESTRING (3.2149541 49.6117752, 3.214995 49.6118309, 3.2153866 49.6124166, 3.21542 49.6124697)",,,,
663204598,False,,Rue Émile Zola,tertiary,False,71.626,"LINESTRING (3.2149541 49.6117752, 3.214777 49.6118975, 3.214387 49.6123014)",,30,,
663204598,False,,Rue Émile Zola,tertiary,True,114.99400000000001,"LINESTRING (3.2149541 49.6117752, 3.2150634 49.6117023, 3.2157887 49.6111928, 3.216107 49.6110713)",,30,,
38300854,False,,Rue Maurice Bouchor,residential,False,61.051,"LINESTRING (3.21542 49.6124697, 3.2147495 49.6126478, 3.2146341 49.6126748)",,,,
38300854,False,,Rue Maurice Bouchor,residential,True,114.476,"LINESTRING (3.21542 49.6124697, 3.2167862 49.6120854, 3.2168449 49.6120695, 3.2168778 49.6120603)",,,,
38300853,False,,Rue Louis Barthou,residential,False,45.67399999999999,"LINESTRING (3.214387 49.6123014, 3.2144281 49.6123258, 3.2144692 49.6123694, 3.2146341 49.6126748)",,,,
663204598,False,,Rue Émile Zola,tertiary,False,135.706,"LINESTRING (3.214387 49.6123014, 3.2142798 49.6123678, 3.2141667 49.6124035, 3.2128961 49.6127434, 3.2127561 49.6127805, 3.2127104 49.6128258)",,30,,
663204598,False,,Rue Émile Zola,tertiary,True,71.626,"LINESTRING (3.214387 49.6123014, 3.214777 49.6118975, 3.2149541 49.6117752)",,30,,
38300854,False,,Rue Maurice Bouchor,residential,False,114.476,"LINESTRING (3.2168778 49.6120603, 3.2168449 49.6120695, 3.2167862 49.6120854, 3.21542 49.6124697)",,,,
1149460952,False,,Rue de la Convention,unclassified,True,94.756,"LINESTRING (3.2168778 49.6120603, 3.2170964 49.6123277, 3.2174783 49.6128184)",,,,
38300853,False,,Rue Louis Barthou,residential,True,45.67399999999999,"LINESTRING (3.2146341 49.6126748, 3.2144692 49.6123694, 3.2144281 49.6123258, 3.214387 49.6123014)",,,,
38300854,False,,Rue Maurice Bouchor,residential,True,61.051,"LINESTRING (3.2146341 49.6126748, 3.2147495 49.6126478, 3.21542 49.6124697)",,,,
"[780494486, 780494487]",False,,Rue Louis Barthou,residential,False,69.53399999999999,"LINESTRING (3.2146341 49.6126748, 3.2147775 49.6129914, 3.2148739 49.6132801)",,,,yes
38355057,True,,Rue Drouot,unclassified,False,49.041,"LINESTRING (3.2174783 49.6128184, 3.2179076 49.6126934, 3.21811 49.6127297)",,,,
1149460952,False,,Rue de la Convention,unclassified,False,94.756,"LINESTRING (3.2174783 49.6128184, 3.2170964 49.6123277, 3.2168778 49.6120603)",,,,
780494485,True,,Rue du Général Leclerc,residential,False,62.955,"LINESTRING (3.2151779 49.61447, 3.2160515 49.6144575)",,30,,
38301054,True,,,primary,False,15.631,"LINESTRING (3.2159956 49.6150208, 3.2160315 49.6150234, 3.2160639 49.6150338, 3.2160887 49.6150509, 3.216103 49.6150724, 3.216105 49.6150958, 3.2160944 49.6151182)",roundabout,,,
