osmid,oneway,ref,name,highway,reversed,length,geometry,maxspeed,junction,bridge,lanes,tunnel,access
138551246,False,,Rue Marcel Paul,residential,True,24.95,"LINESTRING (4.7721921 45.5825028, 4.7723766 45.5823193)",30,,,,,
179460464,True,,Rue Marcel Paul,residential,False,208.80200000000002,"LINESTRING (4.7721921 45.5825028, 4.7721156 45.5825891, 4.7707218 45.5838098, 4.7705332 45.5839778)",30,,,,,
305955146,False,,Rue Pieroux,residential,True,18.207,"LINESTRING (4.770335 45.5838908, 4.7705332 45.5839778)",,,,,,
138551629,True,,Rue Jean-Claude Pieroux,living_street,False,125.917,"LINESTRING (4.770335 45.5838908, 4.7704268 45.5837614, 4.7704371 45.5837285, 4.7704363 45.5837023, 4.7702985 45.5833889, 4.7703736 45.5829158, 4.7703843 45.5827919)",,,,,,
"[305955144, 212332607]",False,,Rue Jacques Prévert,residential,False,144.51399999999998,"LINESTRING (4.770335 45.5838908, 4.7701053 45.5837906, 4.7699922 45.5837627, 4.7698693 45.5837493, 4.7693317 45.5837935, 4.7692766 45.5838046, 4.769064 45.5838441, 4.768555 45.5839295)",30,,,,,
138552299,True,,Place Sadi Carnot,unclassified,False,27.188,"LINESTRING (4.7716058 45.5859042, 4.7715444 45.5856635)",,,,,,
837952064,False,,Rue Joseph Longarini,unclassified,True,38.1,"LINESTRING (4.7716058 45.5859042, 4.7719748 45.585679)",,,,,,
500067824,False,,Rue Joseph Longarini,unclassified,False,33.371,"LINESTRING (4.7716058 45.5859042, 4.7714775 45.5860342, 4.7714139 45.5861212, 4.7713987 45.5861643)",,,,,,
138551972,False,,Rue Denfert Rochereau,residential,True,171.71,"LINESTRING (4.7738014 45.5844326, 4.7756388 45.5835776)",,,,,,
179459095,True,,Rue Joseph Faure,living_street,False,32.52,"LINESTRING (4.7738014 45.5844326, 4.7739818 45.5846964)",,,,,,
478652999,True,,Rue Joseph Longarini,living_street,False,55.982,"LINESTRING (4.7738014 45.5844326, 4.7732988 45.5847928)",30,,,,,
138551975,True,,Rue Joseph Faure,unclassified,False,40.167,"LINESTRING (4.7729984 45.5830946, 4.7730504 45.5832912, 4.7731468 45.5834377)",30,,,,,
138552293,True,,Place Sadi Carnot,unclassified,False,34.616,"LINESTRING (4.7715444 45.5856635, 4.7718599 45.5856402, 4.7719748 45.585679)",,,,,,
138552296,True,,,unclassified,False,106.709,"LINESTRING (4.7715444 45.5856635, 4.7715103 45.5854142, 4.771414 45.5847082)",30,,,,,
179459094,True,,Rue Charles Simon,unclassified,False,96.182,"LINESTRING (4.7718181 45.584821, 4.7719748 45.585679)",30,,,,,
138552298,False,,Rue Malik Oussekine,residential,False,144.965,"LINESTRING (4.7718181 45.584821, 4.772117 45.5847719, 4.7721942 45.5847155, 4.7721619 45.5845518, 4.7730305 45.5839642)",,,,,,
138551975,True,,Rue Joseph Faure,unclassified,False,10.649,"LINESTRING (4.7731468 45.5834377, 4.773204 45.5835247)",30,,,,,
616656178,True,,Rue Malik Oussekine,living_street,False,34.425,"LINESTRING (4.7730305 45.5839642, 4.7733546 45.5837535)",,,,,,
138552295,True,,Rue Malik Oussekine,living_street,False,78.62700000000001,"LINESTRING (4.7730305 45.5839642, 4.7727768 45.5836104, 4.7731468 45.5834377)",,,,,,
138552298,False,,Rue Malik Oussekine,residential,True,144.965,"LINESTRING (4.7730305 45.5839642, 4.7721619 45.5845518, 4.7721942 45.5847155, 4.772117 45.5847719, 4.7718181 45.584821)",,,,,,
138551975,True,,Rue Joseph Faure,unclassified,False,83.133,"LINESTRING (4.7733546 45.5837535, 4.7738014 45.5844326)",30,,,,,
138551972,False,,Rue Denfert Rochereau,residential,False,33.119,"LINESTRING (4.7759932 45.5834127, 4.7756388 45.5835776)",,,,,,
305975449,False,,Rue Michel Alarcon,living_street,True,81.763,"LINESTRING (4.7759932 45.5834127, 4.7757155 45.5829002, 4.7756897 45.5828707, 4.775481 45.5829149)",,,,,,
138551972,False,,Rue Denfert Rochereau,residential,False,171.71,"LINESTRING (4.7756388 45.5835776, 4.7738014 45.5844326)",,,,,,
138551972,False,,Rue Denfert Rochereau,residential,True,33.119,"LINESTRING (4.7756388 45.5835776, 4.7759932 45.5834127)",,,,,,
138553262,True,,Rue de l'Église,residential,False,72.606,"LINESTRING (4.7756388 45.5835776, 4.7752928 45.5829712)",,,,,,
27919530,False,,Rue Léon Gambetta,residential,True,53.23,"LINESTRING (4.7743386 45.5821521, 4.7749701 45.5819682)",,,,,,
138553257,True,,Place Jean Jaurès,living_street,False,111.887,"LINESTRING (4.7743386 45.5821521, 4.7748417 45.5830947)",,,,,,
"[27919530, 305962356]",False,,"['Rue Léon Gambetta', 'Rue Gambetta']","['residential', 'unclassified']",False,103.242,"LINESTRING (4.7743386 45.5821521, 4.7741067 45.5822022, 4.7739896 45.5821512, 4.7733845 45.5818962, 4.7732167 45.5818796, 4.7731514 45.5818976)",,,,,,
305975449,False,,Rue Michel Alarcon,living_street,False,81.763,"LINESTRING (4.775481 45.5829149, 4.7756897 45.5828707, 4.7757155 45.5829002, 4.7759932 45.5834127)",,,,,,
138553255,True,,Rue Jean-Marie Imbert,residential,False,37.696,"LINESTRING (4.7748417 45.5830947, 4.7752928 45.5829712)",30,,,,,
27919530,False,,Rue Léon Gambetta,residential,False,53.23,"LINESTRING (4.7749701 45.5819682, 4.7743386 45.5821521)",,,,,,
138553260,True,,Rue Michel Alarcon,residential,False,112.527,"LINESTRING (4.7749701 45.5819682, 4.775481 45.5829149)",,,,,,
27919530,False,,Rue Léon Gambetta,residential,True,70.583,"LINESTRING (4.7749701 45.5819682, 4.7750507 45.5819463, 4.7758157 45.5817387)",,,,,,
138553261,True,,Place de l'Église,residential,False,15.966999999999999,"LINESTRING (4.7752928 45.5829712, 4.7753799 45.5829505, 4.775481 45.5829149)",,,,,,
138551975,True,,Rue Joseph Faure,unclassified,False,28.011,"LINESTRING (4.773204 45.5835247, 4.7733546 45.5837535)",30,,,,,
138553255,True,,Rue Jean-Marie Imbert,residential,False,26.005,"LINESTRING (4.773204 45.5835247, 4.7735148 45.5834388)",30,,,,,
"[138553256, 179460155]",False,,Rue Saint-Gérald,unclassified,True,139.11599999999999,"LINESTRING (4.7729109 45.5805692, 4.7727949 45.5807104, 4.7727178 45.5808583, 4.7726212 45.5812864, 4.7726297 45.5813492, 4.7726695 45.581399, 4.7727406 45.5814542, 4.7728191 45.5815108, 4.7729876 45.581629, 4.7730328 45.5816765)",,,,,,
138552296,True,,,unclassified,False,43.783,"LINESTRING (4.771414 45.5847082, 4.7713677 45.5844017, 4.7713814 45.5843167)",30,,,,,
138553749,True,,Rue Roger Salengro,residential,False,150.598,"LINESTRING (4.771414 45.5847082, 4.7709732 45.5847735, 4.7704865 45.5848936, 4.7704535 45.5848994, 4.7703323 45.5849345, 4.7701696 45.5849706, 4.7700508 45.5849585, 4.769676 45.5847137)",30,,,,,
"[138553748, 323662846]",True,,"['Rue Émile Zola', 'Place Louis Pasteur']",unclassified,False,113.846,"LINESTRING (4.769676 45.5847137, 4.7691007 45.5851616, 4.7690003 45.5852397, 4.7690312 45.5854955, 4.7690411 45.5855549)",30,,,,,
138554100,False,,Rue Eugène Pottier,residential,False,117.889,"LINESTRING (4.7730557 45.5877907, 4.7729802 45.5877845, 4.7723181 45.5877326, 4.7722667 45.5877184, 4.772233 45.5876875, 4.7722303 45.5876481, 4.7722809 45.5872258)",,,,,,
138554100,False,,Rue Eugène Pottier,residential,True,150.19599999999997,"LINESTRING (4.7730557 45.5877907, 4.7731183 45.5878033, 4.7734415 45.5878703, 4.7739463 45.5880817, 4.7741287 45.5881455, 4.7746633 45.5881919, 4.7747599 45.5881768, 4.7748544 45.5881585)",,,,,,
138554103,False,,Rue Claude Rouget de l'Isle,residential,False,60.905,"LINESTRING (4.7730557 45.5877907, 4.7730808 45.5877357, 4.7731317 45.587247)",,,,,,
138554103,False,,Rue Claude Rouget de l'Isle,residential,True,55.474000000000004,"LINESTRING (4.7730557 45.5877907, 4.7730178 45.5878465, 4.7729109 45.5879991, 4.7728288 45.58826)",,,,,,
138554098,True,,Avenue Maréchal Leclerc,unclassified,False,150.128,"LINESTRING (4.7730689 45.5883686, 4.7745143 45.588449, 4.7746085 45.5885169, 4.7746491 45.5886262, 4.7746291 45.5887533)",,,,,,
117603468,False,,Promenade Maurice Thorez,residential,True,65.72,"LINESTRING (4.7750751 45.588729, 4.7748783 45.5882203, 4.7748544 45.5881585)",30,,,,,
138554104,False,,Avenue Maréchal Leclerc,unclassified,False,35.37,"LINESTRING (4.7750751 45.588729, 4.7749731 45.5887503, 4.7748873 45.5887672, 4.7746291 45.5887533)",,,,,,
138554105,False,,Quai des Martyrs du 8 Février 1962,residential,False,66.249,"LINESTRING (4.7722809 45.5872258, 4.7731317 45.587247)",,,,,,
138554100,False,,Rue Eugène Pottier,residential,True,117.88900000000001,"LINESTRING (4.7722809 45.5872258, 4.7722303 45.5876481, 4.772233 45.5876875, 4.7722667 45.5877184, 4.7723181 45.5877326, 4.7729802 45.5877845, 4.7730557 45.5877907)",,,,,,
138554105,False,,Quai des Martyrs du 8 Février 1962,residential,True,80.245,"LINESTRING (4.7722809 45.5872258, 4.7713997 45.5872612, 4.7712517 45.5872702)",,,,,,
303662268,False,,Rue du Moulin,unclassified,False,8.885,"LINESTRING (4.7710502 45.5883903, 4.7709363 45.5883847)",30,,,,,
212383342,False,,Avenue Maréchal Leclerc,unclassified,True,71.359,"LINESTRING (4.7710502 45.5883903, 4.7712012 45.5883979, 4.7718805 45.5884293, 4.7719649 45.5884355)",,,,,,
303662268,False,,Rue du Moulin,unclassified,True,8.885,"LINESTRING (4.7709363 45.5883847, 4.7710502 45.5883903)",30,,,,,
"[179457928, 22748968, 138533443]",True,D 386,Rue Victor Hugo,primary,False,161.702,"LINESTRING (4.7709363 45.5883847, 4.77097 45.5882368, 4.7710103 45.5880819, 4.7710635 45.5878778, 4.7710755 45.5878317, 4.7710798 45.5878006, 4.7711135 45.5875556, 4.7711299 45.5874176, 4.771151 45.5873175, 4.7711594 45.5872778, 4.7711875 45.5871137, 4.7712179 45.5869448)",50,,yes,2,,
303662268,False,,Rue du Moulin,unclassified,False,197.869,"LINESTRING (4.7709363 45.5883847, 4.7708439 45.5883801, 4.7704857 45.5883391, 4.7703607 45.588261, 4.7701404 45.5880975, 4.7700477 45.5880872, 4.7694441 45.5882581, 4.7691648 45.5882669, 4.768592 45.5882416)",30,,,,,
138554105,False,,Quai des Martyrs du 8 Février 1962,residential,True,66.249,"LINESTRING (4.7731317 45.587247, 4.7722809 45.5872258)",,,,,,
138554103,False,,Rue Claude Rouget de l'Isle,residential,True,60.905,"LINESTRING (4.7731317 45.587247, 4.7730808 45.5877357, 4.7730557 45.5877907)",,,,,,
"[138554105, 117603468, 670999221, 670999222]",False,,"['Promenade Maurice Thorez', 'Quai des Martyrs du 8 Février 1962']",residential,False,209.277,"LINESTRING (4.7731317 45.587247, 4.7742878 45.5872599, 4.7744547 45.5872613, 4.7745232 45.5872876, 4.7745533 45.5873491, 4.7746817 45.5876828, 4.7748544 45.5881585)",30,,,,,
138554098,True,,Avenue Maréchal Leclerc,unclassified,False,21.948999999999998,"LINESTRING (4.7728573 45.5884984, 4.7729753 45.588417, 4.7730689 45.5883686)",,,,,,
138554103,False,,Rue Claude Rouget de l'Isle,residential,False,26.773,"LINESTRING (4.7728573 45.5884984, 4.772822 45.5883649, 4.7728288 45.58826)",,,,,,
212383342,False,,Avenue Maréchal Leclerc,unclassified,False,69.812,"LINESTRING (4.7728573 45.5884984, 4.7726879 45.5884903, 4.7720133 45.5884368, 4.7719649 45.5884355)",,,,,,
117603468,False,,Promenade Maurice Thorez,residential,False,65.72,"LINESTRING (4.7748544 45.5881585, 4.7748783 45.5882203, 4.7750751 45.588729)",30,,,,,
"[138554105, 117603468, 670999221, 670999222]",False,,"['Promenade Maurice Thorez', 'Quai des Martyrs du 8 Février 1962']",residential,True,209.277,"LINESTRING (4.7748544 45.5881585, 4.7746817 45.5876828, 4.7745533 45.5873491, 4.7745232 45.5872876, 4.7744547 45.5872613, 4.7742878 45.5872599, 4.7731317 45.587247)",30,,,,,
138554100,False,,Rue Eugène Pottier,residential,False,150.19599999999997,"LINESTRING (4.7748544 45.5881585, 4.7747599 45.5881768, 4.7746633 45.5881919, 4.7741287 45.5881455, 4.7739463 45.5880817, 4.7734415 45.5878703, 4.7731183 45.5878033, 4.7730557 45.5877907)",,,,,,
212383348,True,,Avenue Maréchal Leclerc,unclassified,False,111.406,"LINESTRING (4.7746291 45.5887533, 4.7732033 45.5886626)",,,,,,
138554104,False,,Avenue Maréchal Leclerc,unclassified,True,35.37,"LINESTRING (4.7746291 45.5887533, 4.7748873 45.5887672, 4.7749731 45.5887503, 4.7750751 45.588729)",,,,,,
212383348,True,,Avenue Maréchal Leclerc,unclassified,False,34.568,"LINESTRING (4.7732033 45.5886626, 4.7731254 45.58866, 4.773006 45.588629, 4.7729253 45.5885644, 4.7728573 45.5884984)",,,,,,
"[179457930, 138554101]",True,D 386,Rue Victor Hugo,primary,False,66.521,"LINESTRING (4.7711428 45.5877956, 4.7710702 45.5882445, 4.7710502 45.5883903)",50,,,,,
138554220,False,,,residential,False,133.25199999999998,"LINESTRING (4.7711428 45.5877956, 4.7716749 45.5878394, 4.7716465 45.5879997, 4.7720102 45.5880314, 4.7719824 45.5883223, 4.7719649 45.5884355)",,,,,,
138554220,False,,,residential,False,53.477,"LINESTRING (4.7719649 45.5884355, 4.7719422 45.5884969, 4.7718823 45.5889123)",,,,,,
138554220,False,,,residential,True,133.252,"LINESTRING (4.7719649 45.5884355, 4.7719824 45.5883223, 4.7720102 45.5880314, 4.7716465 45.5879997, 4.7716749 45.5878394, 4.7711428 45.5877956)",,,,,,
212383342,False,,Avenue Maréchal Leclerc,unclassified,False,71.359,"LINESTRING (4.7719649 45.5884355, 4.7718805 45.5884293, 4.7712012 45.5883979, 4.7710502 45.5883903)",,,,,,
212383342,False,,Avenue Maréchal Leclerc,unclassified,True,69.812,"LINESTRING (4.7719649 45.5884355, 4.7720133 45.5884368, 4.7726879 45.5884903, 4.7728573 45.5884984)",,,,,,
138554220,False,,,residential,True,53.477,"LINESTRING (4.7718823 45.5889123, 4.7719422 45.5884969, 4.7719649 45.5884355)",,,,,,
303662268,False,,Rue du Moulin,unclassified,True,197.869,"LINESTRING (4.768592 45.5882416, 4.7691648 45.5882669, 4.7694441 45.5882581, 4.7700477 45.5880872, 4.7701404 45.5880975, 4.7703607 45.588261, 4.7704857 45.5883391, 4.7708439 45.5883801, 4.7709363 45.5883847)",30,,,,,
