osmid,oneway,lanes,name,highway,maxspeed,reversed,length,bridge,geometry,ref,junction,width,access
490118535,True,,Rond-Point du 18 Juin 1940,primary,30,False,12.218000000000002,,"LINESTRING (6.2364943 44.0938174, 6.2364819 44.0937973, 6.2364775 44.0937755, 6.2364814 44.0937537, 6.2364934 44.0937335, 6.2365125 44.0937164)",,roundabout,,
600096675,True,1,Boulevard Gassendi,primary,30,False,14.21,,"LINESTRING (6.241285 44.0952473, 6.2413115 44.0952735, 6.2413551 44.0953304, 6.2413755 44.0953571)",D 900,,,
"[326565138, 45066532]",True,1,,primary_link,50,False,42.201,,"LINESTRING (6.2295976 44.0893487, 6.2296461 44.0893287, 6.2296941 44.0893094, 6.2297475 44.0892628, 6.2297823 44.0892178, 6.2297993 44.0891726, 6.2298016 44.0891093, 6.2297854 44.0890323)",,,,
45066533,True,1,,primary_link,50,False,57.70700000000001,,"LINESTRING (6.2295976 44.0893487, 6.2296496 44.0893546, 6.2298226 44.0893755, 6.229863 44.0893864, 6.2299032 44.0893957, 6.2299751 44.0894173, 6.2300475 44.0894492, 6.2301294 44.0894981, 6.2302148 44.0895775)",,,,
31283994,True,,Boulevard Gassendi,primary,30,False,16.319,,"LINESTRING (6.2314878 44.0910661, 6.2315393 44.091112, 6.2316455 44.0911555)",D 900,,,
490118251,True,,Rond-Point du 11 Novembre 1918,primary,50,False,15.795000000000002,,"LINESTRING (6.2314878 44.0910661, 6.2314636 44.0910971, 6.2314298 44.091123, 6.2313883 44.0911422, 6.2313415 44.0911538)",,roundabout,,
45034658,False,,Montée de l'Oratoire,unclassified,,True,42.173,,"LINESTRING (6.2383976 44.0927051, 6.2381008 44.0930188)",,,,
45066534,False,,Rue Monseigneur Miollis,unclassified,,True,33.826,,"LINESTRING (6.2383976 44.0927051, 6.2381248 44.0924724)",,,,
53799233,False,,Chemin de Pied-Cocu,unclassified,,True,61.052,,"LINESTRING (6.2383976 44.0927051, 6.2384245 44.0927808, 6.2388717 44.0931252)",,,,
"[832163880, 31663372]",True,,Rue de la Grande Fontaine,unclassified,,False,278.40200000000004,,"LINESTRING (6.2388095 44.0935527, 6.2390106 44.0937947, 6.2391224 44.0939227, 6.2391843 44.0939759, 6.2392575 44.0940103, 6.2395057 44.0941186, 6.2400181 44.0943629, 6.2406075 44.0947008, 6.240788 44.0948245, 6.2411763 44.0950758, 6.2412437 44.0951375, 6.241285 44.0952473)",,,,
31663374,False,,Rue Étienne Martin,unclassified,,False,66.92399999999999,,"LINESTRING (6.2388095 44.0935527, 6.2383544 44.093855, 6.2382583 44.0939228, 6.2381802 44.0939438)",,,,
832163882,False,,Rue de la Glacière,residential,,False,38.317,,"LINESTRING (6.2377122 44.0930377, 6.2374974 44.0928894, 6.2373414 44.0928223)",,,,
31572937,False,,Rue de la Glacière,residential,,False,63.067,,"LINESTRING (6.2373414 44.0928223, 6.2369355 44.0927085, 6.2367269 44.0926759, 6.2366435 44.0927571)",,,,
832163882,False,,Rue de la Glacière,residential,,True,38.317,,"LINESTRING (6.2373414 44.0928223, 6.2374974 44.0928894, 6.2377122 44.0930377)",,,,
45071433,False,,Place de l'Évêché,unclassified,,False,27.015,,"LINESTRING (6.2378178 44.0925744, 6.2378968 44.0925475, 6.2380922 44.0924837, 6.2381248 44.0924724)",,,,
51547352,True,,Place de l'Évêché,unclassified,30,False,56.879999999999995,,"LINESTRING (6.2378178 44.0925744, 6.2378056 44.092648, 6.2378283 44.0927528, 6.2379455 44.0928901, 6.2381008 44.0930188)",,,,
45066534,False,,Rue Monseigneur Miollis,unclassified,,False,33.826,,"LINESTRING (6.2381248 44.0924724, 6.2383976 44.0927051)",,,,
31664861,False,,Rue Mère-de-Dieu,unclassified,,True,224.58699999999996,,"LINESTRING (6.2381248 44.0924724, 6.2383759 44.0923813, 6.2386871 44.0923093, 6.238984 44.0922281, 6.2390998 44.092201, 6.2393398 44.0921349, 6.2398498 44.0920262, 6.2399135 44.0920127, 6.2399886 44.0919967, 6.2400565 44.0919818, 6.2401539 44.0919593, 6.240558 44.0918565, 6.2406243 44.091835, 6.2406683 44.0918062, 6.2406569 44.0917675, 6.2406541 44.0917581, 6.2406484 44.0917385)",,,,
45071433,False,,Place de l'Évêché,unclassified,,True,27.015,,"LINESTRING (6.2381248 44.0924724, 6.2380922 44.0924837, 6.2378968 44.0925475, 6.2378178 44.0925744)",,,,
31572931,True,,Rue Léon Mariaud,unclassified,,False,115.60600000000001,,"LINESTRING (6.2374955 44.0931639, 6.2376421 44.093185, 6.2379157 44.093207, 6.2381322 44.0932917, 6.2384583 44.0933989, 6.2386676 44.0934604, 6.2387796 44.0935333, 6.2388095 44.0935527)",,,,
31662668,True,,Cours des Arès,residential,,False,82.68400000000001,,"LINESTRING (6.2374955 44.0931639, 6.2373893 44.0930621, 6.2366435 44.0927571)",,,,
350611700,False,,Cours des Arès,residential,30,False,51.695,,"LINESTRING (6.2374955 44.0931639, 6.2373742 44.0933102, 6.2372443 44.0934777, 6.2371981 44.0935751)",,,,
326566900,True,1,Boulevard Gassendi,primary,30,False,88.723,,"LINESTRING (6.2371981 44.0935751, 6.2372722 44.093587, 6.2378444 44.0938094, 6.2380504 44.0938918, 6.2381802 44.0939438)",D 900,,,
350611700,False,,Cours des Arès,residential,30,True,51.69499999999999,,"LINESTRING (6.2371981 44.0935751, 6.2372443 44.0934777, 6.2373742 44.0933102, 6.2374955 44.0931639)",,,,
31663787,True,,Allée des Fontainiers,unclassified,50,False,155.95,,"LINESTRING (6.2345389 44.0934227, 6.2352106 44.0937098, 6.2352544 44.0937333, 6.2353125 44.0937644, 6.2355096 44.09387, 6.2355279 44.0938798, 6.2355445 44.0938887, 6.2355683 44.0939015, 6.2356179 44.093928, 6.2356664 44.093954, 6.2360506 44.094164, 6.2361492 44.0942127)",,,,
44959825,False,,Rue des Monges,residential,20,False,39.233000000000004,,"LINESTRING (6.2345389 44.0934227, 6.2346699 44.0932898, 6.2347644 44.0931661, 6.2348076 44.0931283)",,,,
31573271,False,,Rue Tour de l'Église,unclassified,30,True,49.503,,"LINESTRING (6.2361527 44.0922629, 6.2360552 44.0923483, 6.2358201 44.0922657, 6.2356348 44.0922038)",,,,
350611695,False,,Montée des Prisons,unclassified,30,True,37.347,,"LINESTRING (6.2360991 44.0925232, 6.235713 44.0923337)",,,,
31573272,True,,Rue Capitoul,unclassified,50,False,55.94500000000001,,"LINESTRING (6.2360991 44.0925232, 6.2363163 44.0924243, 6.2364444 44.0923623, 6.2366976 44.0922624)",,,,
570005798,False,,Rue du Figuier,unclassified,,False,44.433,,"LINESTRING (6.2352772 44.0914914, 6.2354332 44.0915585, 6.2355241 44.0916302, 6.2356654 44.0917691)",,,,
31663798,False,,Traverse de la Tour,unclassified,,False,42.169,,"LINESTRING (6.2356654 44.0917691, 6.2353218 44.0916307, 6.2351969 44.0915957)",,,,
"[338156340, 31663798]",False,,"['Traverse de la Tour', ""Rue Tour de l'Église""]","['unclassified', 'residential']",30,True,58.669,,"LINESTRING (6.2356654 44.0917691, 6.2358276 44.0918405, 6.2358017 44.0919402, 6.2356348 44.0922038)",,,,
570005798,False,,Rue du Figuier,unclassified,,True,44.433,,"LINESTRING (6.2356654 44.0917691, 6.2355241 44.0916302, 6.2354332 44.0915585, 6.2352772 44.0914914)",,,,
350611695,False,,Montée des Prisons,unclassified,30,False,37.347,,"LINESTRING (6.235713 44.0923337, 6.2360991 44.0925232)",,,,
31664873,False,,Rue Pardessus,unclassified,30,False,45.706,,"LINESTRING (6.235713 44.0923337, 6.2356034 44.0923259, 6.2354162 44.0922668, 6.2352679 44.0921858, 6.2352262 44.0921442)",,,,
350611695,False,,Montée des Prisons,unclassified,30,True,52.035,,"LINESTRING (6.235713 44.0923337, 6.2354408 44.0921901, 6.235377 44.0921594, 6.2351833 44.0920613)",,,,
"[832163885, 31573277]",False,,Rue Saint-Jérôme,residential,,False,45.742,,"LINESTRING (6.2366976 44.0922624, 6.2366464 44.0921904, 6.2365375 44.09209, 6.2364473 44.0920031, 6.2364111 44.0919421, 6.2364163 44.0919138)",,,,
"[31573278, 832163886, 832163887]",True,,"[""Rue de l'Ancienne Mairie"", 'Rue Capitoul']","['unclassified', 'residential']",50,False,42.995000000000005,,"LINESTRING (6.2366976 44.0922624, 6.2367566 44.0922788, 6.2367927 44.0922885, 6.2368364 44.0923055, 6.2370516 44.0923893, 6.2371857 44.092423)",,,,
45392608,True,,Rue de l'Ancienne Mairie,residential,30,False,30.6,,"LINESTRING (6.2371857 44.092423, 6.237409 44.0924418, 6.2375015 44.0924718, 6.2375533 44.0924886)",,,,
"[45392607, 175422398, 51547079]",False,,Rue Grenette,"['unclassified', 'residential']",30,True,85.174,,"LINESTRING (6.2371857 44.092423, 6.2372101 44.0923936, 6.2372302 44.0923375, 6.237241 44.0923072, 6.2372324 44.0922878, 6.2371988 44.0922698, 6.2371332 44.0922441, 6.2370284 44.0922043, 6.2369695 44.0921709, 6.2368394 44.0920706, 6.2365961 44.091875)",,,,
"[832163888, 45263281]",False,,Place du Mitan,residential,30,False,75.829,,"LINESTRING (6.2372336 44.0919262, 6.2370797 44.0920578, 6.2367535 44.0917807, 6.236673 44.091829, 6.2365961 44.091875)",,,,
45337096,False,,Boulevard Soustre,residential,,True,59.153,,"LINESTRING (6.2372336 44.0919262, 6.2369714 44.0916625, 6.2368736 44.0915529, 6.2368408 44.0914788)",,,,
570300732,False,,Rue du Docteur Romieu,residential,,False,70.21900000000001,,"LINESTRING (6.2372336 44.0919262, 6.237393 44.09201, 6.237641 44.0921019, 6.2376908 44.0921113, 6.2378043 44.0921328, 6.2380339 44.0921644)",,,,
31573756,True,,Rue de la Mutualité,unclassified,,False,47.894999999999996,,"LINESTRING (6.2397738 44.0945791, 6.2397428 44.0946133, 6.2394868 44.0948987, 6.2394513 44.0949422)",,,,
600096675,True,1,Boulevard Gassendi,primary,30,False,80.01400000000001,,"LINESTRING (6.2397738 44.0945791, 6.2398598 44.0946043, 6.2405911 44.0948847, 6.2406617 44.0949118)",D 900,,,
"[31663376, 724717285]",True,1,Avenue Charles Fruchier,primary,"['50', '30']",False,132.613,,"LINESTRING (6.2394513 44.0949422, 6.239087 44.0946955, 6.2390222 44.0946593, 6.2385818 44.0944141, 6.2382857 44.0942853, 6.2382087 44.0942577, 6.2381319 44.0942264)",D 900,,4,
184866274,False,,Avenue du Plantas,unclassified,,False,37.551,,"LINESTRING (6.2394513 44.0949422, 6.23943 44.0949658, 6.2392026 44.0952288)",,,,
31662820,False,,Rue Notre-Dame-la-Belle,residential,,True,91.399,,"LINESTRING (6.2387285 44.0957593, 6.2389154 44.0958431, 6.2390291 44.0958708, 6.2395499 44.0960237, 6.2396734 44.0960616, 6.2397733 44.0960895)",,,,
184866274,False,,Avenue du Plantas,unclassified,,False,55.992000000000004,,"LINESTRING (6.2387285 44.0957593, 6.2386064 44.0958975, 6.2383529 44.0961845)",,,,
184866274,False,,Avenue du Plantas,unclassified,,True,70.095,,"LINESTRING (6.2387285 44.0957593, 6.2391728 44.0952601, 6.2392026 44.0952288)",,,,
31573757,False,,Boulevard Saint-Jean Chrysostome,secondary,50,True,118.004,,"LINESTRING (6.2383529 44.0961845, 6.2377421 44.0960821, 6.2375533 44.0960505, 6.2375029 44.096042, 6.2374387 44.0960244, 6.2374052 44.0960152, 6.2371379 44.0959419, 6.2370095 44.0959067, 6.2369349 44.0958939)",,,,
184866274,False,,Avenue du Plantas,unclassified,,True,55.992000000000004,,"LINESTRING (6.2383529 44.0961845, 6.2386064 44.0958975, 6.2387285 44.0957593)",,,,
31573760,False,,Rue Saint-Jaume,residential,,True,87.99799999999999,,"LINESTRING (6.2392026 44.0952288, 6.2394347 44.0953551, 6.2395935 44.0955324, 6.24002 44.0957425)",,,,
184866274,False,,Avenue du Plantas,unclassified,,False,70.095,,"LINESTRING (6.2392026 44.0952288, 6.2391728 44.0952601, 6.2387285 44.0957593)",,,,
184866274,False,,Avenue du Plantas,unclassified,,True,37.551,,"LINESTRING (6.2392026 44.0952288, 6.23943 44.0949658, 6.2394513 44.0949422)",,,,
31573760,False,,Rue Saint-Jaume,residential,,False,87.99799999999999,,"LINESTRING (6.24002 44.0957425, 6.2395935 44.0955324, 6.2394347 44.0953551, 6.2392026 44.0952288)",,,,
31573760,False,,Rue Saint-Jaume,residential,,True,94.668,,"LINESTRING (6.24002 44.0957425, 6.2405319 44.0958436, 6.2406461 44.0958625, 6.2407677 44.0958633, 6.2409858 44.0958535, 6.2411321 44.095829, 6.2411661 44.0958057)",,,,
31573762,False,,Avenue du Balistère,residential,,False,35.536,,"LINESTRING (6.24002 44.0957425, 6.2400955 44.0956567, 6.2401849 44.0955438, 6.2402182 44.0955048, 6.2402425 44.0954661)",,,,
31573762,False,,Avenue du Balistère,residential,,True,43.825,,"LINESTRING (6.24002 44.0957425, 6.2397775 44.0960414, 6.2397733 44.0960895)",,,,
31573762,False,,Avenue du Balistère,residential,,False,43.825,,"LINESTRING (6.2397733 44.0960895, 6.2397775 44.0960414, 6.24002 44.0957425)",,,,
31662820,False,,Rue Notre-Dame-la-Belle,residential,,False,91.39899999999999,,"LINESTRING (6.2397733 44.0960895, 6.2396734 44.0960616, 6.2395499 44.0960237, 6.2390291 44.0958708, 6.2389154 44.0958431, 6.2387285 44.0957593)",,,,
31573762,False,,Avenue du Balistère,residential,,False,70.14,,"LINESTRING (6.2402425 44.0954661, 6.2402788 44.0954181, 6.240622 44.0949643, 6.2406617 44.0949118)",,,,
31573762,False,,Avenue du Balistère,residential,,True,35.536,,"LINESTRING (6.2402425 44.0954661, 6.2402182 44.0955048, 6.2401849 44.0955438, 6.2400955 44.0956567, 6.24002 44.0957425)",,,,
31663376,True,1,Avenue Charles Fruchier,primary,50,False,86.309,,"LINESTRING (6.2402425 44.0954661, 6.2401419 44.0954241, 6.2400634 44.0953854, 6.2394513 44.0949422)",D 900,,4,
31573762,False,,Avenue du Balistère,residential,,True,70.14,,"LINESTRING (6.2406617 44.0949118, 6.240622 44.0949643, 6.2402788 44.0954181, 6.2402425 44.0954661)",,,,
600096675,True,1,Boulevard Gassendi,primary,30,False,62.730999999999995,,"LINESTRING (6.2406617 44.0949118, 6.2409778 44.0950527, 6.2412015 44.095169, 6.241285 44.0952473)",D 900,,,
31573760,False,,Rue Saint-Jaume,residential,,False,94.668,,"LINESTRING (6.2411661 44.0958057, 6.2411321 44.095829, 6.2409858 44.0958535, 6.2407677 44.0958633, 6.2406461 44.0958625, 6.2405319 44.0958436, 6.24002 44.0957425)",,,,
31662819,False,,Avenue Laurence,residential,,False,28.625,,"LINESTRING (6.2411661 44.0958057, 6.2411766 44.0957811, 6.2411761 44.0955854, 6.2411755 44.0955715, 6.2411755 44.0955494)",,,,
31662819,False,,Avenue Laurence,residential,,True,28.625,,"LINESTRING (6.2411755 44.0955494, 6.2411755 44.0955715, 6.2411761 44.0955854, 6.2411766 44.0957811, 6.2411661 44.0958057)",,,,
31663376,True,1,Avenue Charles Fruchier,primary,50,False,75.861,,"LINESTRING (6.2411755 44.0955494, 6.2409773 44.0955554, 6.2407964 44.0955489, 6.2406213 44.095537, 6.2404938 44.0955264, 6.2403828 44.0955094, 6.2402425 44.0954661)",D 900,,4,
31283997,True,,Rond-Point du 18 Juin 1940,primary,30,False,15.417,,"LINESTRING (6.2366881 44.0938146, 6.2366636 44.0938361, 6.2366306 44.0938504, 6.2365927 44.0938558, 6.2365546 44.0938517, 6.2365206 44.0938385)",,roundabout,,
"[615279336, 27531013, 1263690688]",True,"['1', '2']","['Boulevard Martin Bret', 'Rue du Docteur Honnorat']",primary,30,False,154.05100000000002,,"LINESTRING (6.2365125 44.0937164, 6.2365054 44.0936577, 6.2364824 44.0936214, 6.2364481 44.093602, 6.2362497 44.0935173, 6.2355417 44.0932432, 6.2353293 44.0931669, 6.2352521 44.0931347, 6.2349348 44.092977)",D 900,,,
490118534,True,,Rond-Point du 18 Juin 1940,primary,30,False,3.574,,"LINESTRING (6.2365125 44.0937164, 6.2365302 44.0937065, 6.2365502 44.0936994)",,roundabout,,
31663374,False,,Rue Étienne Martin,unclassified,,True,66.924,,"LINESTRING (6.2381802 44.0939438, 6.2382583 44.0939228, 6.2383544 44.093855, 6.2388095 44.0935527)",,,,
31663379,True,,Avenue Paul Martin,unclassified,,False,32.937,,"LINESTRING (6.2381802 44.0939438, 6.238132 44.0939824, 6.2381239 44.0941655, 6.238129 44.0942045, 6.2381319 44.0942264)",,,,
600096675,True,1,Boulevard Gassendi,primary,30,False,145.8,,"LINESTRING (6.2381802 44.0939438, 6.2381993 44.093951, 6.2382305 44.0939627, 6.2384059 44.0940282, 6.2386517 44.0941255, 6.23884 44.0942, 6.2391568 44.094318, 6.2392911 44.0943832, 6.239341 44.0944115, 6.2394106 44.0944496, 6.2397295 44.0945636, 6.2397738 44.0945791)",D 900,,,
31664891,False,,Rue du Capitaine Victor Arnoux,secondary,50,True,123.471,,"LINESTRING (6.2365462 44.095952, 6.2351004 44.0955585)",,,,
31664891,False,,Rue du Capitaine Victor Arnoux,secondary,50,False,9.914,,"LINESTRING (6.2365462 44.095952, 6.2365951 44.0959384, 6.2366618 44.0959195)",,,,
31663788,True,,Avenue des Charrois,unclassified,50,False,151.671,,"LINESTRING (6.2314092 44.0942864, 6.231309 44.0944875, 6.2310869 44.0949336, 6.2310679 44.094977, 6.2310389 44.0950434, 6.2310243 44.0950764, 6.2308012 44.0955784)",,,,
31663781,True,,Rue Alphonse Richard,unclassified,30,False,139.524,,"LINESTRING (6.2330996 44.0946035, 6.2321804 44.0944317, 6.2321066 44.0944172, 6.2314092 44.0942864)",,,,
31664884,True,,Avenue Joseph Reinach,unclassified,50,False,165.409,,"LINESTRING (6.2330996 44.0946035, 6.2331655 44.0944224, 6.233196 44.0943388, 6.2332947 44.0940678, 6.2333394 44.0939451, 6.2334544 44.0936293, 6.233461 44.0936111, 6.2334695 44.0935903, 6.2336415 44.0931679)",,,,
198082423,False,,Boulevard Victor Hugo,secondary,50,False,37.747,,"LINESTRING (6.235495 44.0950621, 6.2352587 44.0953561)",,,,
31663781,True,,Rue Alphonse Richard,unclassified,30,False,129.232,,"LINESTRING (6.235495 44.0950621, 6.2354133 44.095035, 6.234942 44.0949392, 6.234903 44.0949321, 6.2343268 44.0948276, 6.2339352 44.0947565)",,,,
198082423,False,,Boulevard Victor Hugo,secondary,50,True,107.93700000000001,,"LINESTRING (6.235495 44.0950621, 6.235545 44.0949972, 6.2358249 44.0946323, 6.2360878 44.0942906, 6.2361492 44.0942127)",,,,
31663783,False,,Rue Beausoleil,unclassified,,True,55.672,,"LINESTRING (6.2343519 44.0955059, 6.2336612 44.095438)",,,,
31663783,False,,Rue Beausoleil,unclassified,,False,55.672,,"LINESTRING (6.2336612 44.095438, 6.2343519 44.0955059)",,,,
31663783,False,,Rue Beausoleil,unclassified,,True,69.808,,"LINESTRING (6.2336612 44.095438, 6.2336238 44.0954342, 6.2327956 44.0953504)",,,,
31663784,False,,Rue Pierre et Marie Curie,unclassified,,False,78.87899999999999,,"LINESTRING (6.2336612 44.095438, 6.233779 44.0951321, 6.2337895 44.0951068, 6.233927 44.0947763, 6.2339352 44.0947565)",,,,
31663781,True,,Rue Alphonse Richard,unclassified,30,False,68.87,,"LINESTRING (6.2339352 44.0947565, 6.2338853 44.0947455, 6.2330996 44.0946035)",,,,
31663784,False,,Rue Pierre et Marie Curie,unclassified,,True,78.87899999999999,,"LINESTRING (6.2339352 44.0947565, 6.233927 44.0947763, 6.2337895 44.0951068, 6.233779 44.0951321, 6.2336612 44.095438)",,,,
198082423,False,,Boulevard Victor Hugo,secondary,50,False,107.937,,"LINESTRING (6.2361492 44.0942127, 6.2360878 44.0942906, 6.2358249 44.0946323, 6.235545 44.0949972, 6.235495 44.0950621)",,,,
198082423,False,,Boulevard Victor Hugo,secondary,50,True,42.023999999999994,,"LINESTRING (6.2361492 44.0942127, 6.2361866 44.0941644, 6.2363438 44.09395, 6.2363742 44.0939253, 6.2364179 44.0938898)",,,,
31663787,True,,Allée des Fontainiers,unclassified,50,False,25.857,,"LINESTRING (6.2333236 44.0931238, 6.2336415 44.0931679)",,,,
31663787,True,,Allée des Fontainiers,unclassified,50,False,111.898,,"LINESTRING (6.2319476 44.0929343, 6.2320034 44.0929427, 6.232545 44.0930128, 6.2328159 44.0930522, 6.2328543 44.0930569, 6.2333236 44.0931238)",,,,
31663788,True,,Avenue des Charrois,unclassified,50,False,156.601,,"LINESTRING (6.2319476 44.0929343, 6.2319324 44.0929885, 6.2318286 44.0933014, 6.2317588 44.0935165, 6.2316561 44.0937891, 6.2316115 44.0938926, 6.2315327 44.0940384, 6.2314092 44.0942864)",,,,
31663788,True,,Avenue des Charrois,unclassified,50,False,1.037,,"LINESTRING (6.2308012 44.0955784, 6.2307978 44.0955874)",,,,
31664885,True,,Rue du Lieutenant Médecin Chaspoul,unclassified,30,False,145.053,,"LINESTRING (6.2308012 44.0955784, 6.231429 44.0957582, 6.2316302 44.0958104, 6.2319262 44.0958721, 6.2323124 44.0959362, 6.2325287 44.0959721)",,,,
31663789,True,,Rue Prête-à-Partir,unclassified,50,False,65.95400000000001,,"LINESTRING (6.2321281 44.0923555, 6.2321107 44.0924111, 6.231959 44.0928977, 6.2319476 44.0929343)",,,,
31663790,True,2,Rue du Tampinet,primary,30,False,106.59600000000002,,"LINESTRING (6.2321281 44.0923555, 6.2320967 44.0923237, 6.2320402 44.0922666, 6.2320145 44.0922218, 6.2319718 44.0921473, 6.231853 44.0919517, 6.2317111 44.091718, 6.2316266 44.0915789, 6.2315944 44.0915289, 6.2315679 44.0914877)",D 900,,,
383277843,True,1,Place du Tampinet,unclassified,30,False,77.951,,"LINESTRING (6.2321281 44.0923555, 6.2320737 44.0923478, 6.2319416 44.0923287, 6.2317941 44.0923, 6.2316728 44.0922765, 6.2313739 44.0922184, 6.231183 44.0921813)",,,4,no
31663787,True,,Allée des Fontainiers,unclassified,50,False,98.191,,"LINESTRING (6.2307411 44.0927644, 6.2318949 44.0929255, 6.2319476 44.0929343)",,,,
383276869,True,1,Avenue Demontzey,secondary,50,False,71.979,,"LINESTRING (6.2307411 44.0927644, 6.2307089 44.0928628, 6.2305346 44.0933945)",D 900a,,,
"[31663793, 31663797]",False,,"['Rue Tour des Prisons', 'Rue Haute-Ville']",unclassified,30,"[False, True]",70.73599999999999,,"LINESTRING (6.2348313 44.0915017, 6.2348167 44.0915497, 6.2348332 44.0916352, 6.2348657 44.0917071, 6.2349669 44.0918376, 6.2350047 44.0919081, 6.2351035 44.0920022, 6.2351833 44.0920613)",,,,
45263279,False,,Rampe du Rochas,unclassified,,True,40.699,,"LINESTRING (6.2348495 44.0914245, 6.2350384 44.0914109, 6.2352515 44.0913875, 6.2353549 44.0913966)",,,,
45263279,False,,Rampe du Rochas,unclassified,,False,40.699,,"LINESTRING (6.2353549 44.0913966, 6.2352515 44.0913875, 6.2350384 44.0914109, 6.2348495 44.0914245)",,,,
"[51547080, 45263279]",False,,"['Rampe du Rochas', 'Rue Juiverie']","['unclassified', 'residential']",,True,105.351,,"LINESTRING (6.2353549 44.0913966, 6.2353918 44.0914031, 6.2355159 44.0914618, 6.2357145 44.0915731, 6.2357845 44.0916095, 6.2358233 44.0916297, 6.2358912 44.0916641, 6.2359583 44.0916999, 6.2360846 44.0917101, 6.2362231 44.0917499, 6.2363128 44.0917987, 6.2363663 44.0918611, 6.2364163 44.0919138)",,,,
51546526,False,,,unclassified,,True,22.412,,"LINESTRING (6.2353549 44.0913966, 6.2353107 44.0913533, 6.2352548 44.091335, 6.235229 44.0913245, 6.2351172 44.0913058)",,,,
832163884,False,,Montée des Prisons,unclassified,30,True,1.877,,"LINESTRING (6.2351833 44.0920613, 6.2351656 44.0920502)",,,,
"[31663793, 31663797]",False,,"['Rue Tour des Prisons', 'Rue Haute-Ville']",unclassified,30,"[False, True]",70.73599999999999,,"LINESTRING (6.2351833 44.0920613, 6.2351035 44.0920022, 6.2350047 44.0919081, 6.2349669 44.0918376, 6.2348657 44.0917071, 6.2348332 44.0916352, 6.2348167 44.0915497, 6.2348313 44.0915017)",,,,
338114240,False,,Rue Tour des Prisons,unclassified,30,False,39.539,,"LINESTRING (6.2351833 44.0920613, 6.2352951 44.0920832, 6.2354272 44.0921357, 6.2356348 44.0922038)",,,,
350611695,False,,Montée des Prisons,unclassified,30,False,52.035,,"LINESTRING (6.2351833 44.0920613, 6.235377 44.0921594, 6.2354408 44.0921901, 6.235713 44.0923337)",,,,
31663798,False,,Traverse de la Tour,unclassified,,True,42.169,,"LINESTRING (6.2351969 44.0915957, 6.2353218 44.0916307, 6.2356654 44.0917691)",,,,
