osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,bridge,access,junction,tunnel
70927705,True,,Rue Poullain Duparc,living_street,20,False,36.524,"LINESTRING (-1.6801392 48.1086016, -1.6796473 48.1086044)",,,,
49275048,False,,Rue de Nemours,living_street,20,False,47.449,"LINESTRING (-1.6801392 48.1086016, -1.6801357 48.1085609, -1.6801307 48.1083392, -1.6801261 48.108175)",,no,,
49275048,False,,Rue de Nemours,living_street,20,True,84.27,"LINESTRING (-1.6801392 48.1086016, -1.6801407 48.1086362, -1.6801431 48.1087018, -1.6801476 48.1088223, -1.6801644 48.1092718, -1.6801682 48.1093592)",,no,,
10273926,True,,Place Honoré Commeurec,living_street,20,False,30.307000000000002,"LINESTRING (-1.6801261 48.108175, -1.6800429 48.1081756, -1.6798579 48.108191, -1.6798219 48.1082001, -1.6797253 48.1082175)",,,,
25323943,False,2,Rue de Nemours,living_street,20,True,80.00699999999999,"LINESTRING (-1.6801261 48.108175, -1.6801233 48.1081007, -1.6801219 48.1079502, -1.6801285 48.1078985, -1.6802038 48.1076443, -1.680235 48.1075391, -1.6802751 48.1074675)",,yes,,
49275048,False,,Rue de Nemours,living_street,20,True,47.449,"LINESTRING (-1.6801261 48.108175, -1.6801307 48.1083392, -1.6801357 48.1085609, -1.6801392 48.1086016)",,no,,
"[10274217, 476215009]",False,,Boulevard de la Liberté,residential,,False,6.095000000000001,"LINESTRING (-1.6791172 48.107464, -1.6791143 48.1074328, -1.6791049 48.1074101)",,,,
42872857,True,2,Boulevard de la Liberté,primary,30,False,86.023,"LINESTRING (-1.6791172 48.107464, -1.6792085 48.1074644, -1.6800956 48.1074588, -1.6801334 48.1074586, -1.6802751 48.1074675)",,,,
10273927,False,,Place Honoré Commeurec,living_street,20,False,31.582,"LINESTRING (-1.6796473 48.1086044, -1.6796411 48.1085311, -1.679641 48.1083205)",,,,
70927705,True,,Rue Poullain Duparc,living_street,20,False,35.165,"LINESTRING (-1.6796473 48.1086044, -1.6792721 48.1086067, -1.6791737 48.108607)",,,,
10273927,False,,Place Honoré Commeurec,living_street,20,True,31.582,"LINESTRING (-1.679641 48.1083205, -1.6796411 48.1085311, -1.6796473 48.1086044)",,,,
10273928,True,,Place Honoré Commeurec,living_street,20,False,15.317,"LINESTRING (-1.679641 48.1083205, -1.6796899 48.1083095, -1.679725 48.1082842, -1.6797378 48.1082509, -1.6797253 48.1082175)",,,,
10273931,True,,Rue Jules Simon,living_street,20,False,45.942,"LINESTRING (-1.6791737 48.108607, -1.6791477 48.1081942)",,,,
10273930,True,,Rue Jules Simon,living_street,20,False,82.13,"LINESTRING (-1.6791737 48.108607, -1.6791746 48.1088564, -1.6791796 48.1092954, -1.6791801 48.1093456)",,,,
8609625,True,,Rue Poullain Duparc,living_street,20,False,41.275,"LINESTRING (-1.6819719 48.1085828, -1.6820199 48.108583, -1.6820391 48.108583, -1.6825278 48.1085846)",,,,
10274016,True,,Rue Poullain Duparc,living_street,20,False,136.089,"LINESTRING (-1.6819719 48.1085828, -1.6818788 48.1085838, -1.681465 48.108588, -1.6808381 48.1085944, -1.6806559 48.1085963, -1.6803783 48.1085991, -1.6802003 48.108601, -1.6801392 48.1086016)",,,,
"[1093458496, 153045793]",False,2,Rue Lanjuinais,living_street,20,False,71.458,"LINESTRING (-1.6819719 48.1085828, -1.6819719 48.1085394, -1.6819764 48.108076, -1.6819868 48.1080228, -1.6819711 48.1079413)",,permissive,,
"[10273936, 153045793]",False,2,Rue Lanjuinais,living_street,20,True,85.203,"LINESTRING (-1.6819719 48.1085828, -1.6819729 48.108647, -1.6819815 48.1088731, -1.6819845 48.1089657, -1.6819989 48.1092962, -1.6819973 48.1093488)",,permissive,,
10275134,False,,Boulevard de la Liberté,residential,,False,5.579,"LINESTRING (-1.6819711 48.1079413, -1.6819966 48.1078941)",,,,
"[142193379, 802840988]",True,1,Boulevard de la Liberté,primary,30,False,149.029,"LINESTRING (-1.6819711 48.1079413, -1.6821425 48.107995, -1.6830869 48.1082867, -1.6834592 48.1083958, -1.683634 48.1084508, -1.6837921 48.1085047)",,,,
"[1093458496, 153045793]",False,2,Rue Lanjuinais,living_street,20,True,71.458,"LINESTRING (-1.6819711 48.1079413, -1.6819868 48.1080228, -1.6819764 48.108076, -1.6819719 48.1085394, -1.6819719 48.1085828)",,permissive,,
136339897,True,1,Boulevard de la Liberté,primary,30,False,47.581999999999994,"LINESTRING (-1.6791049 48.1074101, -1.6789918 48.1074094, -1.6784641 48.1074134)",,,,
"[476215009, 10274217]",False,,Boulevard de la Liberté,residential,,True,6.095000000000001,"LINESTRING (-1.6791049 48.1074101, -1.6791143 48.1074328, -1.6791172 48.107464)",,,,
136339897,True,1,Boulevard de la Liberté,primary,30,False,50.617000000000004,"LINESTRING (-1.6784641 48.1074134, -1.6782153 48.1073902, -1.6780394 48.1073902, -1.6779795 48.1073902, -1.6779229 48.1073905, -1.6777848 48.1073899)",,,,
1019250033,False,1,Allée Jean Guihery,living_street,20,False,26.861,"LINESTRING (-1.6848399 48.1146389, -1.6851831 48.1147154)",,,,
264789273,True,,Rue de Dinan,living_street,20,False,172.573,"LINESTRING (-1.6848399 48.1146389, -1.6851087 48.1141573, -1.6851332 48.1141094, -1.6853024 48.1136424, -1.6854413 48.1132962, -1.6854502 48.1132726, -1.6854953 48.1131521)",,,,
"[520016680, 15408063]",True,1,,primary_link,30,False,62.703,"LINESTRING (-1.6845421 48.1090603, -1.6844752 48.1090072, -1.6844527 48.1089763, -1.6844396 48.1086519, -1.6844307 48.1086334, -1.684399 48.108607, -1.6843565 48.1085859, -1.6842909 48.1085689)",,,,
"[459923240, 520016677, 628500294]",True,3,Place de Bretagne,primary,30,False,67.155,"LINESTRING (-1.6845421 48.1090603, -1.6845385 48.1086357, -1.6845364 48.10857, -1.684536 48.1085341, -1.6845355 48.108482, -1.6845338 48.1084564)",,,,
146415353,True,1,Quai Saint-Cast,secondary,30,False,46.215999999999994,"LINESTRING (-1.685999 48.1112066, -1.6860265 48.1113014, -1.6861186 48.1114719, -1.686194 48.1116002)",,,,
"[5069336, 259219175]",True,2,Quai Duguay Trouin,primary,30,False,47.707,"LINESTRING (-1.6844574 48.1101166, -1.6845694 48.1101425, -1.6845954 48.1101518, -1.6846381 48.1101654, -1.6847119 48.1101887, -1.6847828 48.1102123, -1.6848715 48.1102293, -1.6850656 48.1102293)",,,,
268560592,True,3,Pont de la Mission,primary,,False,14.369,"LINESTRING (-1.6844574 48.1101166, -1.68449 48.1100979, -1.6845196 48.1100764, -1.6845519 48.1100359, -1.684559 48.1100109)",,,,
23162128,True,1,Avenue Jean Janvier,primary,,False,22.255000000000003,"LINESTRING (-1.674005 48.1096887, -1.6739818 48.1097422, -1.6739753 48.1097595, -1.6739624 48.1097938, -1.6739602 48.1098108, -1.6739545 48.1098849)",,,,
49275050,False,2,Avenue Jean Janvier,primary,,True,34.967999999999996,"LINESTRING (-1.674005 48.1096887, -1.6739467 48.1094804, -1.6739346 48.109437, -1.67392 48.1093794)",,,,
23289651,True,,Rue de Corbin,living_street,20,False,114.29700000000001,"LINESTRING (-1.6762286 48.1110736, -1.675496 48.1112209, -1.6753122 48.1112561, -1.6748482 48.1113509, -1.6747527 48.1113654)",,,,
23289820,False,,Rue du Cartage,living_street,20,False,68.68499999999999,"LINESTRING (-1.6811228 48.1103148, -1.6810434 48.1105535, -1.680961 48.110808, -1.6809613 48.1109002, -1.6809614 48.1109208)",,yes,,
23289888,True,,Place de la Trinité,living_street,20,False,37.553,"LINESTRING (-1.6833157 48.1121759, -1.6833514 48.1122118, -1.6835517 48.1124134, -1.683559 48.1124207, -1.683593 48.1124583)",,,,
"[153003308, 153003309, 5097974]",True,,"['Rue de la Monnaie', 'Rue de Clisson']",living_street,20,False,212.61599999999999,"LINESTRING (-1.6833157 48.1121759, -1.6829754 48.1122572, -1.6828569 48.1122679, -1.681673 48.1123895, -1.6814414 48.1124133, -1.68136 48.1117809)",,,,
1167543233,True,2,Boulevard de la Liberté,primary,30,False,35.825,"LINESTRING (-1.6760604 48.1074231, -1.675578 48.1074294)",,,,
"[25681866, 1094254426]",True,2,Avenue Jean Janvier,residential,30,False,19.165,"LINESTRING (-1.6733478 48.1072885, -1.6733194 48.1073458, -1.6733286 48.1073804, -1.6733354 48.1074101, -1.6733484 48.1074561)",,,,
370726089,True,,Boulevard de la Liberté,primary,30,False,8.65,"LINESTRING (-1.6734647 48.1074516, -1.6733484 48.1074561)",,,,
342866666,True,1,Avenue Jean Janvier,residential,30,False,20.335,"LINESTRING (-1.6734647 48.1074516, -1.6734439 48.1073928, -1.673422 48.107369, -1.6733478 48.1072885)",,no,,
25681868,False,2,Avenue Jean Janvier,primary,30,False,27.041,"LINESTRING (-1.6736715 48.1084662, -1.6737312 48.1086803, -1.673736 48.1087055)",,,,
"[777624577, 777624578, 25681869]",True,2,Avenue Jean Janvier,primary,30,False,59.543000000000006,"LINESTRING (-1.6736715 48.1084662, -1.6736837 48.1083563, -1.6736679 48.1082449, -1.6736391 48.1081016, -1.6736302 48.1080643, -1.6736164 48.1080172, -1.6735951 48.1079354)",,,,
"[391686083, 667972110, 486384303]",True,"['2', '3']",Boulevard de la Liberté,primary,30,False,34.094,"LINESTRING (-1.6837921 48.1085047, -1.6839012 48.1085387, -1.6840232 48.1085764, -1.6840475 48.1085832, -1.6840828 48.1085931, -1.6841285 48.1086082, -1.6842016 48.1086418)",,,,
922700297,False,,Rue Tronjolly,residential,30,True,6.575,"LINESTRING (-1.6804558 48.1070926, -1.6804819 48.1070361)",,,,
922700297,False,,Rue Tronjolly,residential,30,False,36.507,"LINESTRING (-1.6804558 48.1070926, -1.6803623 48.1072994, -1.6803547 48.1073155, -1.6803117 48.1074065)",,,,
5020890,False,,Boulevard de la Liberté,residential,,True,7.307,"LINESTRING (-1.6803117 48.1074065, -1.6802751 48.1074675)",,,,
136339897,True,1,Boulevard de la Liberté,primary,30,False,89.625,"LINESTRING (-1.6803117 48.1074065, -1.6801632 48.1074054, -1.6800998 48.1074066, -1.6792299 48.1074121, -1.6791938 48.1074135, -1.6791049 48.1074101)",,,,
922700297,False,,Rue Tronjolly,residential,30,True,36.507,"LINESTRING (-1.6803117 48.1074065, -1.6803547 48.1073155, -1.6803623 48.1072994, -1.6804558 48.1070926)",,,,
"[169224425, 27948730, 169224426]",True,,Rue Garin Trousseboeuf,residential,30,False,33.073,"LINESTRING (-1.6800609 48.1069554, -1.6801888 48.1069975, -1.6803513 48.107051, -1.6804558 48.1070926)",,,,
922700297,False,,Rue Tronjolly,residential,30,False,6.575,"LINESTRING (-1.6804819 48.1070361, -1.6804558 48.1070926)",,,,
"[169224424, 27948731, 169224427]",True,,Rue Garin Trousseboeuf,residential,30,False,32.533,"LINESTRING (-1.6804819 48.1070361, -1.6803701 48.1070112, -1.6801973 48.10698, -1.6800609 48.1069554)",,,,
8101374,True,,Rue Saint-Louis,living_street,20,False,262.21400000000006,"LINESTRING (-1.683959 48.1132588, -1.6839082 48.1132797, -1.6826829 48.1137846, -1.6826044 48.1138328, -1.682544 48.1138698, -1.682427 48.1140069, -1.6823031 48.1140964, -1.6821864 48.1141807, -1.6819356 48.1142853, -1.681864 48.1143152, -1.6815598 48.1144594, -1.6813457 48.1145464, -1.6812692 48.1145826, -1.6811968 48.1146287, -1.6811687 48.1146605)",,,,
"[30435960, 698798290]",False,,"['Rue des Minimes', 'Place des Lices']",living_street,20,"[False, True]",57.348,"LINESTRING (-1.683959 48.1132588, -1.6839368 48.1132357, -1.6839146 48.1132126, -1.6838071 48.1130955, -1.6837695 48.1130474, -1.6837319 48.1129994, -1.6840024 48.1128826)",,,,
162875870,False,,Carrefour de la Cathédrale,living_street,20,False,34.281,"LINESTRING (-1.6839987 48.1114985, -1.684158 48.1115049, -1.6843672 48.1115132, -1.6844572 48.1115277)",,no,,
22905665,True,2,Boulevard de Chézy,secondary,30,False,7.135,"LINESTRING (-1.686642 48.11235, -1.6866727 48.1124108)",,,,
5355119,False,2,Place du Bas des Lices,living_street,20,False,45.627,"LINESTRING (-1.686642 48.11235, -1.6865565 48.1123594, -1.6865382 48.1123614, -1.6865045 48.1123652, -1.6860356 48.1124167)",,,,
5355119,False,2,Place du Bas des Lices,living_street,20,True,45.627,"LINESTRING (-1.6860356 48.1124167, -1.6865045 48.1123652, -1.6865382 48.1123614, -1.6865565 48.1123594, -1.686642 48.11235)",,,,
40160979,False,,Carrefour Jouaust,living_street,,False,31.791,"LINESTRING (-1.6860356 48.1124167, -1.6860249 48.1124911, -1.6859963 48.1126905, -1.6859948 48.1127013)",,,,
235815058,False,,Place du Bas des Lices,living_street,20,False,42.91,"LINESTRING (-1.6860356 48.1124167, -1.6859744 48.1124246, -1.685465 48.112478)",,,,
70767584,True,,Rue de Dinan,living_street,20,False,24.298,"LINESTRING (-1.6844616 48.1152336, -1.6845968 48.1150346)",,,,
9362222,False,,Rue d'Échange,living_street,20,False,74.882,"LINESTRING (-1.6844616 48.1152336, -1.6845043 48.1152382, -1.6845391 48.1152472, -1.6846302 48.1152663, -1.6847209 48.1152807, -1.6854435 48.1153853)",,,,
8114520,True,1,Rue Descartes,residential,30,False,31.997,"LINESTRING (-1.6739334 48.1069311, -1.6742585 48.1068993, -1.6742854 48.1068954, -1.6743585 48.1068847)",,permissive,,
53799107,True,2,Boulevard de la Liberté,primary,30,False,78.589,"LINESTRING (-1.6734861 48.1075318, -1.6736239 48.1075308, -1.6739543 48.1075258, -1.6742652 48.1075211, -1.6743321 48.1075204, -1.6743617 48.107519, -1.6745443 48.1075199)",,,,
"[392871137, 459923241]",True,,Avenue Jean Janvier,primary,30,False,9.058,"LINESTRING (-1.6734861 48.1075318, -1.6734763 48.1074951, -1.6734647 48.1074516)",,no,,
902297969,True,3,Avenue Jean Janvier,primary,30,False,9.33,"LINESTRING (-1.6735951 48.1079354, -1.6735739 48.1078527)",,,,
26718454,True,,Rue Saint-Thomas,living_street,20,False,125.15799999999999,"LINESTRING (-1.6735951 48.1079354, -1.6737407 48.107947, -1.6739631 48.1079408, -1.6740249 48.1079391, -1.6740783 48.1079452, -1.6748081 48.1081361, -1.6751953 48.1082388)",,,,
926308849,True,,Place de la Rotonde,tertiary,,False,11.551,"LINESTRING (-1.6865996 48.1070225, -1.6866513 48.107025, -1.6867025 48.1070191, -1.6867499 48.1070052)",,,roundabout,
40160979,False,,Carrefour Jouaust,living_street,,True,31.791,"LINESTRING (-1.6859948 48.1127013, -1.6859963 48.1126905, -1.6860249 48.1124911, -1.6860356 48.1124167)",,,,
"[462175747, 265098404, 520016685]",True,1,Quai de la Prévalaye,primary,30,False,164.657,"LINESTRING (-1.6865481 48.1090697, -1.6864913 48.1090883, -1.6864217 48.109113, -1.6862372 48.1091707, -1.6860446 48.1092536, -1.6849227 48.109629, -1.6848524 48.1096482, -1.6848189 48.1096526, -1.6847703 48.1096508, -1.6847329 48.1096512, -1.6846895 48.1096439, -1.6846504 48.1096368, -1.6845852 48.1096175, -1.6845561 48.1096044)",,,,
25681868,False,2,Avenue Jean Janvier,primary,30,True,21.091,"LINESTRING (-1.6737853 48.1088923, -1.673736 48.1087055)",,,,
25681868,False,2,Avenue Jean Janvier,primary,30,False,55.08,"LINESTRING (-1.6737853 48.1088923, -1.6738937 48.1092803, -1.6739039 48.1093167, -1.67392 48.1093794)",,,,
"[1054371528, 693029213, 52844479]",False,"['1', '2']",Rue du Général Maurice Guillaudot,residential,,False,162.968,"LINESTRING (-1.6744018 48.1149115, -1.674415 48.1148037, -1.674417 48.1147656, -1.6744336 48.1146734, -1.6744668 48.114539, -1.6745083 48.1144744, -1.6748215 48.1139866, -1.6750469 48.1136247, -1.6750802 48.11353)",,,,
"[520507277, 520507278, 938129111]",True,1,Quai Duguay Trouin,living_street,20,False,99.256,"LINESTRING (-1.6831446 48.1101677, -1.6841064 48.110163, -1.6841784 48.110163, -1.6842158 48.1101635, -1.6843622 48.1101644, -1.6843925 48.1101512, -1.6844574 48.1101166)",,yes,,
"[42872856, 391686082]",True,2,Boulevard de la Liberté,primary,30,False,153.01899999999998,"LINESTRING (-1.6770569 48.1074862, -1.6774623 48.1074879, -1.6775418 48.1074882, -1.6775719 48.1074883, -1.6778206 48.1074797, -1.6779285 48.1074799, -1.6789765 48.1074647, -1.6790006 48.1074644, -1.6791172 48.107464)",,,,
222795014,True,1,,primary_link,30,False,56.306,"LINESTRING (-1.6770569 48.1074862, -1.6774599 48.1074475, -1.677543 48.1074453, -1.6775727 48.1074451, -1.6776355 48.1074451, -1.6777111 48.1074327, -1.6777594 48.1074055, -1.6777848 48.1073899)",,,,
"[1167543234, 42872859, 1167543235]",True,"['2', '3']",Boulevard de la Liberté,primary,30,False,119.287,"LINESTRING (-1.6776655 48.1073906, -1.6775738 48.1073938, -1.6771867 48.1074143, -1.6763986 48.107423, -1.676132 48.1074242, -1.6760604 48.1074231)",,,,
355305352,False,2,Rue Gambetta,residential,30,True,84.924,"LINESTRING (-1.6747527 48.1113654, -1.6745812 48.111068, -1.6743716 48.1107122, -1.6743389 48.1106534)",,,,
"[730913448, 730913447]",False,2,Rue Gambetta,residential,30,False,69.28500000000001,"LINESTRING (-1.6747527 48.1113654, -1.6749182 48.1116352, -1.6750342 48.1118242, -1.6750875 48.1119111, -1.6751007 48.1119433)",,,,
"[5355121, 396783074, 268560057]",True,1,Quai Saint-Cast,primary,30,False,115.15299999999999,"LINESTRING (-1.6855349 48.1102233, -1.6855746 48.1102771, -1.6855934 48.1103046, -1.685637 48.1103777, -1.6857267 48.1105624, -1.6857489 48.1107156, -1.6859142 48.1110373, -1.685999 48.1112066)",,,,
262537967,True,1,Pont de la Mission,primary,30,False,52.260000000000005,"LINESTRING (-1.6855349 48.1102233, -1.6856791 48.1102227, -1.6860512 48.1102255, -1.6862245 48.1101776)",,,,
259219175,True,2,Quai Duguay Trouin,primary,30,False,34.85,"LINESTRING (-1.6850656 48.1102293, -1.6855349 48.1102233)",,,,
9362227,True,,Rue Nantaise,living_street,20,False,218.07899999999998,"LINESTRING (-1.6850656 48.1102293, -1.6850944 48.1102793, -1.6851155 48.110307, -1.6851381 48.110356, -1.6852022 48.1104794, -1.6852807 48.1106335, -1.685291 48.1106537, -1.6853851 48.1108587, -1.6855051 48.1111199, -1.6855522 48.1112275, -1.6855639 48.111257, -1.6856017 48.1113523, -1.685607 48.1114088, -1.6855593 48.1118466, -1.6855339 48.1120799, -1.6855323 48.1121095, -1.685543 48.112131)",,,,
"[136339881, 461100018]",True,1,Rue Jules Simon,living_street,20,False,81.235,"LINESTRING (-1.6791477 48.1081942, -1.679149 48.1081336, -1.6791215 48.1075438, -1.6791208 48.1075294, -1.6791192 48.1074829, -1.6791172 48.107464)",,yes,,
"[601985051, 494889094]",True,2,Avenue Jean Janvier,primary,30,False,36.278,"LINESTRING (-1.6735739 48.1078527, -1.6735423 48.1077234, -1.6734956 48.1075644, -1.6734861 48.1075318)",,,,
494889096,True,,Rue Saint-Hélier,primary,30,False,12.038,"LINESTRING (-1.6735739 48.1078527, -1.6735216 48.1078194, -1.6734415 48.1077922)",,,,
25681868,False,2,Avenue Jean Janvier,primary,30,False,21.091,"LINESTRING (-1.673736 48.1087055, -1.6737853 48.1088923)",,,,
25681868,False,2,Avenue Jean Janvier,primary,30,True,27.041,"LINESTRING (-1.673736 48.1087055, -1.6737312 48.1086803, -1.6736715 48.1084662)",,,,
628500293,True,,Avenue Jean Janvier,primary,30,False,14.291,"LINESTRING (-1.6734415 48.1077922, -1.6734755 48.1079187)",,,,
5097969,False,,Rue des Fossés,living_street,20,False,166.03199999999998,"LINESTRING (-1.6750802 48.11353, -1.6751703 48.1135235, -1.6752218 48.1135249, -1.675413 48.1135414, -1.6766589 48.1136196, -1.6773061 48.1136602)",,,,
5109243,True,2,Contour de la Motte,residential,,False,129.135,"LINESTRING (-1.6750802 48.11353, -1.6751315 48.1134826, -1.6751575 48.1134352, -1.6752098 48.1132895, -1.67531 48.1130166, -1.6753304 48.1129315, -1.6753371 48.1128437, -1.6753321 48.1127669, -1.6753195 48.1126961, -1.675294 48.1126253, -1.67526 48.112549, -1.6752273 48.1124891, -1.6751712 48.1124149)",,,,
5147847,False,,Rue Martenot,residential,30,True,157.18500000000003,"LINESTRING (-1.6750802 48.11353, -1.6749705 48.1135294, -1.6749248 48.1135268, -1.6748052 48.113508, -1.6747587 48.1135007, -1.6746042 48.1134646, -1.6744979 48.1134364, -1.6743954 48.1134093, -1.6742974 48.1133767, -1.6742521 48.1133513, -1.6742069 48.1133192, -1.673989 48.1131224, -1.6736453 48.1127786, -1.6735885 48.1127325, -1.6735193 48.112691)",,,,
"[1054371528, 693029213, 52844479]",False,"['1', '2']",Rue du Général Maurice Guillaudot,residential,,True,162.968,"LINESTRING (-1.6750802 48.11353, -1.6750469 48.1136247, -1.6748215 48.1139866, -1.6745083 48.1144744, -1.6744668 48.114539, -1.6744336 48.1146734, -1.674417 48.1147656, -1.674415 48.1148037, -1.6744018 48.1149115)",,,,
398359522,True,3,Place de Bretagne,primary,,False,7.253,"LINESTRING (-1.6842016 48.1086418, -1.6842078 48.1087069)",,,,
266132244,True,2,,primary_link,,False,77.20100000000001,"LINESTRING (-1.6842078 48.1087069, -1.6842759 48.1087592, -1.6843024 48.1087944, -1.6843179 48.109159, -1.6843355 48.1092016, -1.6843641 48.109222, -1.6844205 48.1092366, -1.6844818 48.1092286, -1.6845174 48.1092095, -1.6845416 48.1091772)",,,,
398359522,True,3,Place de Bretagne,primary,,False,70.93599999999999,"LINESTRING (-1.6842078 48.1087069, -1.6842305 48.1092613, -1.6842321 48.1093, -1.6842336 48.1093446)",,,,
391686089,True,3,Place de Bretagne,primary,,False,12.999,"LINESTRING (-1.6845416 48.1091772, -1.6845421 48.1090603)",,,,
"[266132246, 266132247]",True,1,Rue de La Chalotais,"['residential', 'living_street']","['20', '30']",False,166.038,"LINESTRING (-1.6842336 48.1093446, -1.6841775 48.1093443, -1.6841343 48.1093441, -1.6839263 48.1093451, -1.6837109 48.1093462, -1.6826604 48.1093478, -1.6821123 48.1093487, -1.6819973 48.1093488)",,yes,,
"[398359522, 520016682, 25323855]",True,"['2', '3']","['Place de Bretagne', 'Pont de la Mission']",primary,30,False,94.51400000000001,"LINESTRING (-1.6842336 48.1093446, -1.6842331 48.1096683, -1.6842338 48.1097164, -1.684234 48.109727, -1.6842354 48.1097822, -1.6842347 48.1098541, -1.684238 48.1099709, -1.6842436 48.1100031, -1.6842562 48.1100279, -1.6842766 48.1100499, -1.6843156 48.1100708, -1.684339 48.1100832, -1.6844574 48.1101166)",,,,
315159182,True,2,Quai d'Ille et Rance,secondary,30,False,9.617,"LINESTRING (-1.6867469 48.1112636, -1.6867066 48.1111814)",,,,
"[293319610, 520016683, 441795946]",True,3,"['Place de Bretagne', 'Pont de la Mission']",primary,30,False,45.205,"LINESTRING (-1.684559 48.1100109, -1.6845576 48.1099755, -1.6845574 48.1098729, -1.6845566 48.1098541, -1.6845576 48.1097765, -1.6845564 48.1097222, -1.6845564 48.1097137, -1.6845561 48.1096044)",,,,
268638534,False,,Rue du Champ-Dolent,living_street,,False,4.642,"LINESTRING (-1.6825933 48.1087897, -1.6825308 48.1087909)",,,,
891573817,True,,Place Saint-Germain,living_street,20,False,16.176000000000002,"LINESTRING (-1.6762425 48.1109309, -1.6762456 48.1109844, -1.6762485 48.1110356, -1.6762426 48.111056, -1.6762286 48.1110736)",,,,
8053769,True,2,Quai de Richemont,primary,,False,10.527,"LINESTRING (-1.6740962 48.1098816, -1.6739545 48.1098849)",,,,
23162129,True,1,Avenue Jean Janvier,primary,,False,22.606,"LINESTRING (-1.6740962 48.1098816, -1.6740722 48.109809, -1.6740455 48.1097441, -1.674005 48.1096887)",,,,
"[8609625, 43134683, 667922939]",True,,Rue Poullain Duparc,living_street,20,False,96.59399999999998,"LINESTRING (-1.6825278 48.1085846, -1.6835982 48.108588, -1.6836616 48.1085612, -1.6836853 48.1085511, -1.6837511 48.1085225, -1.683766 48.108516, -1.6837921 48.1085047)",,,,
"[622325520, 366472523, 622325518]",False,,Rue du Champ-Dolent,living_street,,False,22.942,"LINESTRING (-1.6825278 48.1085846, -1.6825299 48.1086497, -1.6825292 48.1087358, -1.6825308 48.1087909)",,,,building_passage
268638534,False,,Rue du Champ-Dolent,living_street,,True,4.642,"LINESTRING (-1.6825308 48.1087909, -1.6825933 48.1087897)",,,,
268638534,False,,Rue du Champ-Dolent,living_street,,False,35.251999999999995,"LINESTRING (-1.6825308 48.1087909, -1.682417 48.1087931, -1.6821328 48.1088866, -1.6820932 48.1088996)",,,,
"[622325520, 366472523, 622325518]",False,,Rue du Champ-Dolent,living_street,,True,22.942,"LINESTRING (-1.6825308 48.1087909, -1.6825292 48.1087358, -1.6825299 48.1086497, -1.6825278 48.1085846)",,,,building_passage
"[266132240, 667922937, 393283382, 899270918]",True,1,Boulevard de la Tour d'Auvergne,primary,,False,49.936,"LINESTRING (-1.6845167 48.1081591, -1.6844586 48.1083776, -1.6844544 48.1083977, -1.6844448 48.1084328, -1.6844284 48.1084556, -1.6844012 48.1084806, -1.6843786 48.1084996, -1.6842909 48.1085689)",,,,
4919668,True,,Boulevard de la Tour d'Auvergne,primary,,False,33.087,"LINESTRING (-1.6845338 48.1084564, -1.6845328 48.1083871, -1.6845167 48.1081591)",,,,
8609627,True,,Rue de la Motte-Picquet,tertiary,30,False,23.955,"LINESTRING (-1.6845338 48.1084564, -1.684574 48.1084016, -1.6846028 48.1083845, -1.684643 48.1083788, -1.6846577 48.1083767, -1.6847134 48.1083518, -1.6847622 48.1083187)",,,,
5097970,True,,Rue Victor Hugo,living_street,20,False,161.95600000000002,"LINESTRING (-1.6773526 48.1124163, -1.6765131 48.1124181, -1.676262 48.1124166, -1.6761297 48.1124159, -1.6753915 48.1124124, -1.6751712 48.1124149)",,permissive,,
5147850,True,,Rue Hoche,living_street,20,False,79.713,"LINESTRING (-1.6773526 48.1124163, -1.677341 48.1124536, -1.6773314 48.1124937, -1.6773225 48.1129291, -1.677318 48.1131318)",,,,
"[8765121, 5147851, 5097967]",False,,"['Rue Hoche', 'Rue Saint-Melaine', 'Place Hoche']",living_street,20,True,241.281,"LINESTRING (-1.6768998 48.1155863, -1.6769179 48.1155432, -1.6769245 48.1148933, -1.6772701 48.1149042, -1.6772903 48.114182, -1.6773061 48.1136602)",,,,
49711503,False,,Place Hoche,living_street,20,False,60.75500000000001,"LINESTRING (-1.6768998 48.1155863, -1.6770479 48.1155901, -1.6772337 48.1155948, -1.6773804 48.1156179, -1.6776469 48.1156204, -1.6777139 48.1156211)",,,,
374826650,False,,Place Hoche,living_street,20,False,14.761000000000001,"LINESTRING (-1.6777323 48.115513, -1.6777751 48.1155877, -1.6777139 48.1156211)",,,,
49711503,False,,Place Hoche,living_street,20,True,60.754999999999995,"LINESTRING (-1.6777139 48.1156211, -1.6776469 48.1156204, -1.6773804 48.1156179, -1.6772337 48.1155948, -1.6770479 48.1155901, -1.6768998 48.1155863)",,,,
374826650,False,,Place Hoche,living_street,20,True,14.761000000000001,"LINESTRING (-1.6777139 48.1156211, -1.6777751 48.1155877, -1.6777323 48.115513)",,,,
23289820,False,,Rue du Cartage,living_street,20,True,68.685,"LINESTRING (-1.6809614 48.1109208, -1.6809613 48.1109002, -1.680961 48.110808, -1.6810434 48.1105535, -1.6811228 48.1103148)",,yes,,
31238722,True,,Place du Calvaire,living_street,20,False,22.511999999999997,"LINESTRING (-1.6809614 48.1109208, -1.6810061 48.1109192, -1.6811458 48.1109141, -1.6811923 48.1109129, -1.6812319 48.1109153, -1.6812616 48.1109237)",,,,
