osmid,ref,name,highway,maxspeed,oneway,reversed,length,bridge,lanes,geometry,junction
72546113,,,residential,50,False,False,123.215,,,"LINESTRING (166.0493725 -21.8600697, 166.0488595 -21.8610703)",
72546113,,,residential,50,False,False,118.481,,,"LINESTRING (166.0488595 -21.8610703, 166.0483688 -21.8620336)",
72546113,,,residential,50,False,True,123.215,,,"LINESTRING (166.0488595 -21.8610703, 166.0493725 -21.8600697)",
72546125,,,residential,50,False,False,71.037,,,"LINESTRING (166.0488595 -21.8610703, 166.0494842 -21.8613386)",
72546113,,,residential,50,False,True,118.481,,,"LINESTRING (166.0483688 -21.8620336, 166.0488595 -21.8610703)",
72546127,RT1,Route Territoriale 1,primary,50,False,False,74.866,,2,"LINESTRING (166.0483688 -21.8620336, 166.048578 -21.862075, 166.0487698 -21.8621598, 166.0488864 -21.8622425, 166.0490088 -21.8623267)",
"[72546133, 72546126, 72546127]",RT1,Route Territoriale 1,primary,50,False,True,201.84599999999998,yes,2,"LINESTRING (166.0483688 -21.8620336, 166.0480057 -21.8619795, 166.0476992 -21.8619289, 166.0473768 -21.8618777, 166.0470697 -21.8618258, 166.0465986 -21.8617528, 166.0464409 -21.8617278)",
72546114,,,residential,50,False,False,120.328,,,"LINESTRING (166.0490088 -21.8623267, 166.0494842 -21.8613386)",
72546127,RT1,Route Territoriale 1,primary,50,False,False,75.838,,2,"LINESTRING (166.0490088 -21.8623267, 166.0491427 -21.8625445, 166.0492184 -21.8627136, 166.0492994 -21.8629501)",
72546127,RT1,Route Territoriale 1,primary,50,False,True,74.866,,2,"LINESTRING (166.0490088 -21.8623267, 166.0488864 -21.8622425, 166.0487698 -21.8621598, 166.048578 -21.862075, 166.0483688 -21.8620336)",
72546114,,,residential,50,False,True,120.328,,,"LINESTRING (166.0494842 -21.8613386, 166.0490088 -21.8623267)",
72546125,,,residential,50,False,True,71.037,,,"LINESTRING (166.0494842 -21.8613386, 166.0488595 -21.8610703)",
72546125,,,residential,50,False,False,69.748,,,"LINESTRING (166.0494842 -21.8613386, 166.0499243 -21.8615118, 166.0501125 -21.8615684)",
72546121,,,residential,50,False,False,202.414,,,"LINESTRING (166.0509222 -21.8599104, 166.0501125 -21.8615684)",
"[72546115, 575635133]",,,residential,50,False,False,142.74500000000003,,,"LINESTRING (166.0509222 -21.8599104, 166.0516833 -21.8601863, 166.0520513 -21.8603356, 166.0521192 -21.8603996, 166.0521282 -21.8604288, 166.0521304 -21.8604612)",
72546121,,,residential,50,False,True,335.299,,,"LINESTRING (166.0509222 -21.8599104, 166.0513258 -21.8591139, 166.0514428 -21.858959, 166.051564 -21.8588887, 166.0516796 -21.858855, 166.0522358 -21.8588231, 166.0525145 -21.8588496, 166.0534141 -21.8592448)",
575635133,,,residential,50,False,True,186.403,,,"LINESTRING (166.0513799 -21.861986, 166.0521304 -21.8604612)",
575644458,,,residential,,True,False,8.905000000000001,,,"LINESTRING (166.0513799 -21.861986, 166.0513486 -21.8620203, 166.051322 -21.8620453)",
72546116,,,residential,50,False,False,191.433,,,"LINESTRING (166.0498862 -21.8633437, 166.0506993 -21.8617963)",
72546117,,,residential,50,False,False,67.947,,,"LINESTRING (166.0498862 -21.8633437, 166.0492902 -21.863084)",
72546117,,,residential,50,False,True,54.28,,,"LINESTRING (166.0498862 -21.8633437, 166.0503603 -21.8635551)",
72546116,,,residential,50,False,True,191.433,,,"LINESTRING (166.0506993 -21.8617963, 166.0498862 -21.8633437)",
72546125,,,residential,50,False,False,58.101,,,"LINESTRING (166.0506993 -21.8617963, 166.0512004 -21.8620345)",
72546125,,,residential,50,False,True,66.111,,,"LINESTRING (166.0506993 -21.8617963, 166.0502948 -21.8616112, 166.050205 -21.8615784, 166.0501125 -21.8615684)",
72546117,,,residential,50,False,True,67.947,,,"LINESTRING (166.0492902 -21.863084, 166.0498862 -21.8633437)",
72546127,RT1,Route Territoriale 1,primary,50,False,True,14.919,,2,"LINESTRING (166.0492902 -21.863084, 166.0492994 -21.8629501)",
72546127,RT1,Route Territoriale 1,primary,50,False,False,263.03700000000003,,2,"LINESTRING (166.0492902 -21.863084, 166.0492132 -21.86329, 166.0491168 -21.863484, 166.0485016 -21.8646884, 166.0482261 -21.8652323)",
72546119,,,residential,50,False,False,64.118,,,"LINESTRING (166.0540181 -21.8612659, 166.0539524 -21.8613847, 166.0539098 -21.8615625, 166.0539459 -21.8618213)",
"[72546121, 72546119]",,,residential,50,False,"[False, True]",416.609,,,"LINESTRING (166.0540181 -21.8612659, 166.0543125 -21.8608272, 166.0543538 -21.8608105, 166.0543984 -21.8608042, 166.0544432 -21.8608089, 166.0544852 -21.8608242, 166.0547635 -21.8609623, 166.0547824 -21.8609737, 166.0548043 -21.8609788, 166.0548268 -21.860977, 166.0548475 -21.8609686, 166.0548642 -21.8609545, 166.0549487 -21.8608611, 166.0550509 -21.8607327, 166.0550892 -21.8606319, 166.0550977 -21.8605173, 166.0550828 -21.8603099, 166.0550126 -21.8601005, 166.0548423 -21.8599068, 166.0546528 -21.8597843, 166.0535285 -21.8592946, 166.0534141 -21.8592448)",
333026927,,,residential,50,False,False,96.438,,,"LINESTRING (166.0540181 -21.8612659, 166.0537476 -21.8611506, 166.0535235 -21.8610551, 166.0533503 -21.8609812, 166.0531689 -21.8609039)",
72546121,,,residential,50,False,False,335.299,,,"LINESTRING (166.0534141 -21.8592448, 166.0525145 -21.8588496, 166.0522358 -21.8588231, 166.0516796 -21.858855, 166.051564 -21.8588887, 166.0514428 -21.858959, 166.0513258 -21.8591139, 166.0509222 -21.8599104)",
"[72546121, 72546119]",,,residential,50,False,"[False, True]",416.609,,,"LINESTRING (166.0534141 -21.8592448, 166.0535285 -21.8592946, 166.0546528 -21.8597843, 166.0548423 -21.8599068, 166.0550126 -21.8601005, 166.0550828 -21.8603099, 166.0550977 -21.8605173, 166.0550892 -21.8606319, 166.0550509 -21.8607327, 166.0549487 -21.8608611, 166.0548642 -21.8609545, 166.0548475 -21.8609686, 166.0548268 -21.860977, 166.0548043 -21.8609788, 166.0547824 -21.8609737, 166.0547635 -21.8609623, 166.0544852 -21.8608242, 166.0544432 -21.8608089, 166.0543984 -21.8608042, 166.0543538 -21.8608105, 166.0543125 -21.8608272, 166.0540181 -21.8612659)",
72546121,,,residential,50,False,True,202.414,,,"LINESTRING (166.0501125 -21.8615684, 166.0509222 -21.8599104)",
72546121,,,residential,50,False,False,179.196,,,"LINESTRING (166.0501125 -21.8615684, 166.0494685 -21.8627897, 166.0493706 -21.8629517, 166.0492994 -21.8629501)",
72546125,,,residential,50,False,False,66.111,,,"LINESTRING (166.0501125 -21.8615684, 166.050205 -21.8615784, 166.0502948 -21.8616112, 166.0506993 -21.8617963)",
72546125,,,residential,50,False,True,69.748,,,"LINESTRING (166.0501125 -21.8615684, 166.0499243 -21.8615118, 166.0494842 -21.8613386)",
72546127,RT1,Route Territoriale 1,primary,50,False,False,14.919,,2,"LINESTRING (166.0492994 -21.8629501, 166.0492902 -21.863084)",
72546121,,,residential,50,False,True,179.19600000000003,,,"LINESTRING (166.0492994 -21.8629501, 166.0493706 -21.8629517, 166.0494685 -21.8627897, 166.0501125 -21.8615684)",
72546127,RT1,Route Territoriale 1,primary,50,False,True,75.838,,2,"LINESTRING (166.0492994 -21.8629501, 166.0492184 -21.8627136, 166.0491427 -21.8625445, 166.0490088 -21.8623267)",
845512883,,,unclassified,50,False,False,70.413,,,"LINESTRING (166.0539459 -21.8618213, 166.0532789 -21.8619547)",
72546119,,,residential,50,False,True,64.118,,,"LINESTRING (166.0539459 -21.8618213, 166.0539098 -21.8615625, 166.0539524 -21.8613847, 166.0540181 -21.8612659)",
123055808,,,residential,50,False,True,97.819,,,"LINESTRING (166.0532789 -21.8619547, 166.0528749 -21.8627505)",
845512883,,,unclassified,50,False,True,70.413,,,"LINESTRING (166.0532789 -21.8619547, 166.0539459 -21.8618213)",
845512883,,,unclassified,50,False,False,146.441,,,"LINESTRING (166.0532789 -21.8619547, 166.053077 -21.8619937, 166.0529404 -21.8620277, 166.0520534 -21.8622484, 166.0519214 -21.8623203)",
575644449,,,residential,50,False,False,42.518,,,"LINESTRING (166.0519214 -21.8623203, 166.0522924 -21.8624866)",
575644449,,,residential,50,False,True,51.89,,,"LINESTRING (166.0519214 -21.8623203, 166.0514523 -21.8621523)",
845512883,,,unclassified,50,False,True,146.441,,,"LINESTRING (166.0519214 -21.8623203, 166.0520534 -21.8622484, 166.0529404 -21.8620277, 166.053077 -21.8619937, 166.0532789 -21.8619547)",
123055808,,,residential,50,False,False,97.819,,,"LINESTRING (166.0528749 -21.8627505, 166.0532789 -21.8619547)",
575644449,,,residential,50,False,True,66.893,,,"LINESTRING (166.0528749 -21.8627505, 166.0522924 -21.8624866)",
123055814,,,residential,50,False,False,109.783,,,"LINESTRING (166.0528749 -21.8627505, 166.0532014 -21.8629056, 166.0535191 -21.8634814)",
575635132,,,residential,50,False,True,239.987,,,"LINESTRING (166.0528749 -21.8627505, 166.0527321 -21.863086, 166.0527168 -21.863382, 166.0520145 -21.8647343)",
575635131,,,residential,50,False,False,54.725,,,"LINESTRING (166.0520145 -21.8647343, 166.0517767 -21.8651742)",
123055806,,,residential,50,False,True,91.35900000000001,,,"LINESTRING (166.0520145 -21.8647343, 166.052032 -21.8648472, 166.0521178 -21.8649368, 166.0523371 -21.8650173, 166.0527231 -21.865105)",
575635132,,,residential,50,False,False,239.987,,,"LINESTRING (166.0520145 -21.8647343, 166.0527168 -21.863382, 166.0527321 -21.863086, 166.0528749 -21.8627505)",
72546127,RT1,Route Territoriale 1,primary,50,False,True,26.004,,2,"LINESTRING (166.0481605 -21.8654581, 166.0482261 -21.8652323)",
"[180863841, 575635129, 72546108]",,,residential,50,False,True,402.299,,,"LINESTRING (166.0481605 -21.8654581, 166.0482558 -21.865498, 166.0485771 -21.8656484, 166.0491915 -21.86594, 166.0492596 -21.8659583, 166.049323 -21.8659624, 166.049379 -21.8659384, 166.0494329 -21.8658952, 166.0501651 -21.8643693, 166.0504604 -21.8638042)",
123055806,,,residential,50,False,False,91.35899999999998,,,"LINESTRING (166.0527231 -21.865105, 166.0523371 -21.8650173, 166.0521178 -21.8649368, 166.052032 -21.8648472, 166.0520145 -21.8647343)",
"[575635130, 123055814, 123055806]",,,residential,50,False,True,323.198,,,"LINESTRING (166.0527231 -21.865105, 166.0533211 -21.8652151, 166.0534658 -21.8652377, 166.0535582 -21.8651858, 166.053613 -21.8650655, 166.0540327 -21.8642003, 166.0541227 -21.8640149, 166.0541372 -21.8639439, 166.0540597 -21.8638913, 166.0539249 -21.8638512, 166.05377 -21.863732, 166.0535939 -21.8635539, 166.0535191 -21.8634814)",
197426871,,,residential,50,False,False,198.351,,,"LINESTRING (166.0527231 -21.865105, 166.0532158 -21.8640854, 166.0533126 -21.8638927, 166.0535191 -21.8634814)",
"[575635130, 123055806, 123055814]",,,residential,50,False,False,323.198,,,"LINESTRING (166.0535191 -21.8634814, 166.0535939 -21.8635539, 166.05377 -21.863732, 166.0539249 -21.8638512, 166.0540597 -21.8638913, 166.0541372 -21.8639439, 166.0541227 -21.8640149, 166.0540327 -21.8642003, 166.053613 -21.8650655, 166.0535582 -21.8651858, 166.0534658 -21.8652377, 166.0533211 -21.8652151, 166.0527231 -21.865105)",
197426871,,,residential,50,False,True,198.351,,,"LINESTRING (166.0535191 -21.8634814, 166.0533126 -21.8638927, 166.0532158 -21.8640854, 166.0527231 -21.865105)",
123055814,,,residential,50,False,True,109.783,,,"LINESTRING (166.0535191 -21.8634814, 166.0532014 -21.8629056, 166.0528749 -21.8627505)",
333026927,,,residential,50,False,False,117.938,,,"LINESTRING (166.0531689 -21.8609039, 166.0529414 -21.8608069, 166.0527229 -21.8607138, 166.052495 -21.8606166, 166.0521691 -21.8604777, 166.0521304 -21.8604612)",
333026927,,,residential,50,False,True,96.43799999999999,,,"LINESTRING (166.0531689 -21.8609039, 166.0533503 -21.8609812, 166.0535235 -21.8610551, 166.0537476 -21.8611506, 166.0540181 -21.8612659)",
333026929,,,residential,50,False,False,66.487,,,"LINESTRING (166.0531689 -21.8609039, 166.0530829 -21.8610579, 166.0529838 -21.8612493, 166.0528961 -21.8614452)",
333026929,,,residential,50,False,True,135.599,,,"LINESTRING (166.0531689 -21.8609039, 166.0534169 -21.8605419, 166.0537115 -21.8601491, 166.053911 -21.8598981)",
333026929,,,residential,50,False,True,66.487,,,"LINESTRING (166.0528961 -21.8614452, 166.0529838 -21.8612493, 166.0530829 -21.8610579, 166.0531689 -21.8609039)",
333026929,,,residential,50,False,False,135.599,,,"LINESTRING (166.053911 -21.8598981, 166.0537115 -21.8601491, 166.0534169 -21.8605419, 166.0531689 -21.8609039)",
575641519,,,residential,,True,False,14.866,,,"LINESTRING (166.0506393 -21.8634686, 166.0506112 -21.8634946, 166.0505844 -21.8635278, 166.0505386 -21.8635633)",
575641538,,,residential,50,False,True,155.44,,,"LINESTRING (166.0506393 -21.8634686, 166.0509869 -21.8627717, 166.0512661 -21.8621975)",
575635131,,,residential,50,False,True,54.725,,,"LINESTRING (166.0517767 -21.8651742, 166.0520145 -21.8647343)",
575635133,,,residential,50,False,False,186.403,,,"LINESTRING (166.0521304 -21.8604612, 166.0513799 -21.861986)",
333026927,,,residential,50,False,True,117.938,,,"LINESTRING (166.0521304 -21.8604612, 166.0521691 -21.8604777, 166.052495 -21.8606166, 166.0527229 -21.8607138, 166.0529414 -21.8608069, 166.0531689 -21.8609039)",
"[72546115, 575635133]",,,residential,50,False,True,142.745,,,"LINESTRING (166.0521304 -21.8604612, 166.0521282 -21.8604288, 166.0521192 -21.8603996, 166.0520513 -21.8603356, 166.0516833 -21.8601863, 166.0509222 -21.8599104)",
575641535,,,residential,,True,False,3.669,,,"LINESTRING (166.0506237 -21.8636396, 166.0506223 -21.8636231, 166.050617 -21.8636074)",roundabout
575641529,,,residential,,True,False,14.523,,,"LINESTRING (166.05059 -21.8636976, 166.0506271 -21.8637003, 166.050659 -21.8637092, 166.050727 -21.8637254)",
575641535,,,residential,,True,False,7.525,,,"LINESTRING (166.05059 -21.8636976, 166.0506142 -21.8636722, 166.0506237 -21.8636396)",roundabout
575641525,,,residential,,True,False,14.818000000000001,,,"LINESTRING (166.0504735 -21.863672, 166.0504731 -21.8637157, 166.0504715 -21.8637535, 166.0504604 -21.8638042)",
575641535,,,residential,,True,False,10.212,,,"LINESTRING (166.0504735 -21.863672, 166.0504947 -21.8636954, 166.0505243 -21.8637089, 166.0505573 -21.8637102)",roundabout
575641535,,,residential,,True,False,2.718,,,"LINESTRING (166.0504652 -21.8636488, 166.0504735 -21.863672)",roundabout
575641535,,,residential,,True,False,3.654,,,"LINESTRING (166.0505573 -21.8637102, 166.05059 -21.8636976)",roundabout
575641520,,,residential,,True,False,15.605,,,"LINESTRING (166.050617 -21.8636074, 166.0506274 -21.8635396, 166.0506327 -21.8635057, 166.0506393 -21.8634686)",
575641535,,,residential,,True,False,10.039000000000001,,,"LINESTRING (166.050617 -21.8636074, 166.050604 -21.8635884, 166.0505853 -21.8635739, 166.0505628 -21.8635652, 166.0505386 -21.8635633)",roundabout
575641535,,,residential,,True,False,3.721,,,"LINESTRING (166.0505386 -21.8635633, 166.0505209 -21.8635663, 166.0505043 -21.8635729)",roundabout
575641533,,,residential,,True,False,15.123999999999999,,,"LINESTRING (166.0505043 -21.8635729, 166.0504557 -21.8635749, 166.0504144 -21.8635689, 166.0503603 -21.8635551)",
575641535,,,residential,,True,False,9.914,,,"LINESTRING (166.0505043 -21.8635729, 166.0504855 -21.8635867, 166.050472 -21.8636052, 166.050465 -21.8636265, 166.0504652 -21.8636488)",roundabout
72546117,,,residential,50,False,False,54.28,,,"LINESTRING (166.0503603 -21.8635551, 166.0498862 -21.8633437)",
575641531,,,residential,,True,False,15.103,,,"LINESTRING (166.0503603 -21.8635551, 166.050395 -21.8635798, 166.0504259 -21.8636045, 166.0504652 -21.8636488)",
"[575635129, 72546108, 180863841]",,,residential,50,False,False,402.2989999999999,,,"LINESTRING (166.0504604 -21.8638042, 166.0501651 -21.8643693, 166.0494329 -21.8658952, 166.049379 -21.8659384, 166.049323 -21.8659624, 166.0492596 -21.8659583, 166.0491915 -21.86594, 166.0485771 -21.8656484, 166.0482558 -21.865498, 166.0481605 -21.8654581)",
575641522,,,residential,,True,False,14.491,,,"LINESTRING (166.0504604 -21.8638042, 166.0504909 -21.8637706, 166.050525 -21.8637367, 166.0505573 -21.8637102)",
72546125,,,residential,50,False,True,58.101,,,"LINESTRING (166.0512004 -21.8620345, 166.0506993 -21.8617963)",
575644455,,,residential,,True,False,10.562999999999999,,,"LINESTRING (166.0512004 -21.8620345, 166.0512432 -21.8620679, 166.0512799 -21.8620943)",
575644449,,,residential,50,False,False,51.89,,,"LINESTRING (166.0514523 -21.8621523, 166.0519214 -21.8623203)",
575644453,,,residential,,True,False,10.983,,,"LINESTRING (166.0514523 -21.8621523, 166.0513981 -21.8621098, 166.0513706 -21.862089)",
575641538,,,residential,50,False,False,155.44,,,"LINESTRING (166.0512661 -21.8621975, 166.0509869 -21.8627717, 166.0506393 -21.8634686)",
575644451,,,residential,,True,False,10.228,,,"LINESTRING (166.0512661 -21.8621975, 166.051303 -21.862157, 166.0513326 -21.8621294)",
575644450,,,residential,,True,False,9.507,,,"LINESTRING (166.0513668 -21.8620706, 166.0513713 -21.8620342, 166.0513799 -21.861986)",
575644457,,,residential,,True,False,5.736999999999999,,,"LINESTRING (166.0513668 -21.8620706, 166.0513593 -21.8620597, 166.0513487 -21.8620514, 166.0513358 -21.8620465, 166.051322 -21.8620453)",roundabout
575644457,,,residential,,True,False,2.096,,,"LINESTRING (166.0513706 -21.862089, 166.0513698 -21.8620796, 166.0513668 -21.8620706)",roundabout
575644454,,,residential,,True,False,10.946,,,"LINESTRING (166.0513514 -21.8621222, 166.0513905 -21.8621319, 166.0514523 -21.8621523)",
575644457,,,residential,,True,False,4.304,,,"LINESTRING (166.0513514 -21.8621222, 166.0513652 -21.8621077, 166.0513706 -21.862089)",roundabout
575644457,,,residential,,True,False,2.099,,,"LINESTRING (166.0513326 -21.8621294, 166.0513514 -21.8621222)",roundabout
575644452,,,residential,,True,False,10.193,,,"LINESTRING (166.0512847 -21.8621075, 166.0512774 -21.8621486, 166.0512661 -21.8621975)",
575644457,,,residential,,True,False,5.843,,,"LINESTRING (166.0512847 -21.8621075, 166.0512968 -21.8621209, 166.0513138 -21.8621287, 166.0513326 -21.8621294)",roundabout
575644457,,,residential,,True,False,1.549,,,"LINESTRING (166.0512799 -21.8620943, 166.0512847 -21.8621075)",roundabout
575644456,,,residential,,True,False,10.673,,,"LINESTRING (166.0513023 -21.8620508, 166.0512516 -21.8620436, 166.0512004 -21.8620345)",
575644457,,,residential,,True,False,5.677,,,"LINESTRING (166.0513023 -21.8620508, 166.0512916 -21.8620588, 166.0512838 -21.8620693, 166.0512798 -21.8620815, 166.0512799 -21.8620943)",roundabout
575644457,,,residential,,True,False,2.134,,,"LINESTRING (166.051322 -21.8620453, 166.0513118 -21.8620471, 166.0513023 -21.8620508)",roundabout
180863840,,,residential,50,False,True,253.84199999999998,,,"LINESTRING (166.047691 -21.8672645, 166.0477789 -21.8672457, 166.04786 -21.8671923, 166.0478837 -21.8670794, 166.047887 -21.8669383, 166.0478513 -21.8668045, 166.0478095 -21.8666637, 166.0477404 -21.8664304, 166.0476975 -21.8662113, 166.0477589 -21.8660293, 166.047816 -21.8658778, 166.0479276 -21.8656571, 166.0480607 -21.8654677, 166.0482261 -21.8652323)",
