osmid,name,highway,junction,oneway,reversed,length,geometry,lanes,maxspeed,ref,bridge,width,access
"[1069867304, 156700026, 934276789]",Faubourg Nézin,living_street,,False,True,107.50299999999999,"LINESTRING (5.9231798 45.5677573, 5.923357 45.5677434, 5.9234771 45.5677302, 5.9235665 45.5677203, 5.9236256 45.5677274, 5.9237223 45.5677875, 5.9239475 45.5679013, 5.9240663 45.5679569, 5.924303 45.5680304, 5.9244179 45.5680586)","['1', '2']",20,,,,
22605346,Faubourg Nézin,living_street,,False,False,72.71900000000001,"LINESTRING (5.9252173 45.5697724, 5.9252342 45.5697015, 5.9252492 45.5696384, 5.9252606 45.5695635, 5.9252768 45.5694793, 5.9253191 45.5692571, 5.9253244 45.5692218, 5.9253367 45.569124)",1,20,,,,
"[584465277, 1021489359]",Avenue de Mérande,secondary,,False,False,61.927,"LINESTRING (5.9252173 45.5697724, 5.9252014 45.5697573, 5.9250935 45.5696544, 5.9250236 45.5695878, 5.9249101 45.5694686, 5.9247638 45.569315)","['2', '3']",,,,,
22605473,Avenue du Docteur Desfrançois,secondary,,False,False,27.215,"LINESTRING (5.9254908 45.5685681, 5.9258381 45.5685962)",2,50,D 1512,,,
24570770,Avenue du Docteur Desfrançois,secondary,,True,False,40.31999999999999,"LINESTRING (5.9254908 45.5685681, 5.9252399 45.5685809, 5.9251561 45.568578, 5.9249742 45.5685677)",1,50,D 1512,yes,,
22639023,Rue Porte Reine,residential,,False,False,13.467,"LINESTRING (5.9197332 45.5638903, 5.9196872 45.5638621, 5.919605 45.563809)",,30,,,,
22639023,Rue Porte Reine,residential,,False,True,88.687,"LINESTRING (5.9197332 45.5638903, 5.9203281 45.5641915, 5.9205079 45.5642582, 5.9205668 45.56428, 5.9205984 45.5642917, 5.9206668 45.564342)",,30,,,,
22793959,Rue Denis Papin,residential,,False,False,147.66400000000002,"LINESTRING (5.9209762 45.5633139, 5.9209577 45.5632233, 5.920905 45.5630028, 5.9208557 45.5628314, 5.9208572 45.5628143, 5.9208626 45.5628, 5.9208855 45.562779, 5.9209174 45.562761, 5.9211263 45.5626539, 5.9211821 45.5626264, 5.9213071 45.5625516, 5.9213963 45.5624733, 5.9214535 45.5624132, 5.9214968 45.5623649, 5.9215662 45.5622627, 5.9216297 45.5622163)",,30,,,,
198228110,Place Caffe,primary,,False,False,65.304,"LINESTRING (5.9209762 45.5633139, 5.9208565 45.5633284, 5.9206364 45.5633861, 5.9203334 45.5634709, 5.9201899 45.5635138)",2,30,,,,
198228110,Place Caffe,primary,,False,True,60.82,"LINESTRING (5.9209762 45.5633139, 5.9210933 45.5633118, 5.9217552 45.5633497)",2,30,,,,
24973827,Avenue de Lyon,primary,,True,False,22.352,"LINESTRING (5.9201899 45.5635138, 5.9199482 45.5636223)",,30,,,,
198228110,Place Caffe,primary,,False,True,65.304,"LINESTRING (5.9201899 45.5635138, 5.9203334 45.5634709, 5.9206364 45.5633861, 5.9208565 45.5633284, 5.9209762 45.5633139)",2,30,,,,
257033627,Place Lucien Biset,primary,roundabout,True,False,18.607,"LINESTRING (5.9148703 45.563882, 5.9149079 45.5638728, 5.9149478 45.5638725, 5.9149857 45.5638811, 5.9150176 45.5638978, 5.9150403 45.5639207, 5.9150512 45.5639475)",1,50,,,,
22906553,Boulevard Massenet,residential,,False,False,23.018,"LINESTRING (5.9183426 45.5623402, 5.9182916 45.5623132, 5.9182575 45.5623045, 5.9180658 45.5622779)",,,,,,
25800416,Boulevard de Bellevue,secondary,,False,False,88.12,"LINESTRING (5.9183426 45.5623402, 5.9184062 45.5623029, 5.9187053 45.5621625, 5.9189748 45.5620297, 5.9190284 45.5620039, 5.9192725 45.5618889)",2,50,,,,
25800416,Boulevard de Bellevue,secondary,,False,True,180.51499999999996,"LINESTRING (5.9183426 45.5623402, 5.9183125 45.562374, 5.9182952 45.562407, 5.9182888 45.5624414, 5.9182942 45.5624729, 5.9183079 45.5625022, 5.9183327 45.5625255, 5.9183639 45.5625433, 5.9184042 45.5625581, 5.9184548 45.562568, 5.9185168 45.5625673, 5.9186589 45.5625328, 5.9188057 45.5624844, 5.919231 45.5623363, 5.9195791 45.5622165, 5.9196583 45.5621887, 5.9198384 45.5621354, 5.9199114 45.5621215, 5.9199593 45.5621206, 5.9200032 45.5621252, 5.9200886 45.5621538, 5.9201303 45.5621791, 5.920155 45.5622123)",2,50,,,,
22639023,Rue Porte Reine,residential,,False,True,13.467,"LINESTRING (5.919605 45.563809, 5.9196872 45.5638621, 5.9197332 45.5638903)",,30,,,,
1143066965,Place Caffe,primary,roundabout,True,False,6.848000000000001,"LINESTRING (5.919605 45.563809, 5.919571 45.5638285, 5.9195304 45.5638404)",2,30,,,,
25899740,Avenue du Maréchal Leclerc,unclassified,,True,False,9.889,"LINESTRING (5.9179952 45.5706309, 5.9180837 45.5706947)",1,50,,,,
722316044,Rond-Point de la Poste,primary,roundabout,True,False,9.148,"LINESTRING (5.9179952 45.5706309, 5.9179758 45.5706697, 5.9179435 45.5707041)",,,,,,
23083960,Avenue du Covet,residential,,False,False,74.791,"LINESTRING (5.9141524 45.5661522, 5.9145755 45.5663259, 5.9146178 45.5663419, 5.9147324 45.5663851, 5.9149061 45.5664643, 5.914974 45.5664998)",,,,,,
"[23084096, 330068318]","['Place Salvador Allende', 'Avenue des Bernardines']",secondary,,True,False,34.449,"LINESTRING (5.9146533 45.567143, 5.9146965 45.5670207, 5.9147145 45.5669552, 5.9147497 45.5668407)",,,,,,
23084098,Avenue des Bernardines,secondary,,True,False,38.028,"LINESTRING (5.9156956 45.5656503, 5.9156466 45.5654956, 5.9156352 45.5654737, 5.9155563 45.5653233)",,,,,,
143404495,Avenue des Bernardines,tertiary,,True,False,29.607,"LINESTRING (5.9156956 45.5656503, 5.9157877 45.565481, 5.9157937 45.565396)",,,,,,
444160080,Faubourg Maché,secondary,,False,True,12.511,"LINESTRING (5.9157937 45.565396, 5.9159534 45.5654086)",3,50,,,,
444160080,Faubourg Maché,secondary,,False,False,20.184,"LINESTRING (5.9157937 45.565396, 5.915739 45.5653822, 5.9156477 45.5653528, 5.9155563 45.5653233)",3,50,,,,
444160080,Faubourg Maché,secondary,,False,False,12.511,"LINESTRING (5.9159534 45.5654086, 5.9157937 45.565396)",3,50,,,,
"[733824314, 733828634, 8455051]",Faubourg Maché,tertiary,,False,True,113.795,"LINESTRING (5.9159534 45.5654086, 5.9161725 45.5654068, 5.9162245 45.5654085, 5.9164205 45.5654147, 5.9169142 45.5654359, 5.9169966 45.5654566, 5.9170766 45.565476, 5.9171535 45.5655117, 5.91724 45.5655792, 5.9172766 45.5656204, 5.9172967 45.5656417)",2,30,,,,
733824317,Avenue des Bernardines,secondary,,True,False,96.124,"LINESTRING (5.9159534 45.5654086, 5.9159059 45.5655039, 5.915782 45.5656773, 5.9155465 45.5659333, 5.9154122 45.5661, 5.9153728 45.5661684)",,,,,,
733824315,Avenue des Bernardines,secondary,,True,False,9.234,"LINESTRING (5.9156459 45.5657257, 5.9156956 45.5656503)",2,,,,,
23083701,,unclassified,,True,False,25.412999999999997,"LINESTRING (5.9156459 45.5657257, 5.9156015 45.5656444, 5.915543 45.5655684, 5.9155057 45.5655198)",,20,,,,
241948558,,residential,,False,False,7.872,"LINESTRING (5.914974 45.5664998, 5.9150583 45.5665389)",,,,,,
23083960,Avenue du Covet,residential,,False,True,74.791,"LINESTRING (5.914974 45.5664998, 5.9149061 45.5664643, 5.9147324 45.5663851, 5.9146178 45.5663419, 5.9145755 45.5663259, 5.9141524 45.5661522)",,,,,,
"[733824315, 330068319]",Avenue des Bernardines,secondary,,True,False,100.779,"LINESTRING (5.914974 45.5664998, 5.9151306 45.5663374, 5.9152523 45.5662017, 5.9155015 45.5659125, 5.9156459 45.5657257)",2,,,,,
330068317,Rue des Écoles,residential,,False,False,8.961,"LINESTRING (5.9148639 45.5668508, 5.9147497 45.5668407)",,,,,,
23084099,Rue des Écoles,residential,,False,True,81.042,"LINESTRING (5.9148639 45.5668508, 5.9149609 45.5668669, 5.9150263 45.566914, 5.9153296 45.5671937, 5.9155384 45.5673868)",,30,,,,
"[330068320, 330068316]","['Place Salvador Allende', 'Avenue des Bernardines']",secondary,,True,False,36.918000000000006,"LINESTRING (5.9148639 45.5668508, 5.9147836 45.5670175, 5.9147574 45.5670556, 5.9146533 45.567143)",,,,,,
27109413,Place Monge,primary,,True,False,17.139,"LINESTRING (5.922256 45.5633984, 5.9221709 45.5633636, 5.9220511 45.563349)",,30,,,,
927032379,Place Monge,primary,roundabout,True,False,14.806000000000001,"LINESTRING (5.922256 45.5633984, 5.9222644 45.5633612, 5.9222747 45.563339, 5.9223025 45.563309, 5.9223422 45.5632855)",,30,,,,
"[521091800, 521091799]",Avenue du Comte Vert,secondary,,False,True,84.40299999999999,"LINESTRING (5.9144064 45.5706704, 5.9145405 45.5706177, 5.9146387 45.5705827, 5.9148618 45.5704892, 5.9153458 45.5702916)",2,50,,,,
24389086,Avenue de Lyon,primary,,True,False,28.211,"LINESTRING (5.914552 45.563764, 5.914739 45.5638487, 5.9148703 45.563882)",1,50,,,,
24570765,Boulevard de Lémenc,secondary,,True,False,22.067,"LINESTRING (5.9246012 45.568353, 5.9246107 45.5684165, 5.9246316 45.5684815, 5.924651 45.5685481)",1,50,D 991,,,
"[22605474, 286852895]",Avenue du Docteur Desfrançois,secondary,,True,False,75.80499999999999,"LINESTRING (5.9246012 45.568353, 5.9246737 45.5683969, 5.9247265 45.568432, 5.9247895 45.5684639, 5.9248055 45.5684716, 5.9248466 45.5684913, 5.9249113 45.5685108, 5.9249678 45.5685279, 5.9250271 45.5685319, 5.9252418 45.5685462, 5.9254908 45.5685681)",1,50,D 1512,yes,,
297906370,Boulevard de Lémenc,secondary,,True,False,15.513,"LINESTRING (5.9246584 45.5687109, 5.9246431 45.56885)",1,50,D 991,,,
24570769,Boulevard de Lémenc,secondary,,True,False,37.355,"LINESTRING (5.9246431 45.56885, 5.9246007 45.5687279, 5.9245774 45.5686481, 5.9245686 45.5686178, 5.9245365 45.5685225)",2,50,D 991,,,
233678943,Boulevard de Lémenc,secondary,,False,True,52.581999999999994,"LINESTRING (5.9246431 45.56885, 5.9247345 45.5691601, 5.9247638 45.569315)",2,50,D 991,,,
24570771,Avenue du Docteur Desfrançois,secondary,,True,False,30.942999999999998,"LINESTRING (5.9249742 45.5685677, 5.9248574 45.5685877, 5.9247597 45.5686178, 5.9246943 45.5686585, 5.9246584 45.5687109)",1,50,,,,
"[806728840, 24570772]",Avenue du Docteur Desfrançois,secondary,,True,False,25.253,"LINESTRING (5.9249742 45.5685677, 5.9247289 45.5685533, 5.924651 45.5685481)",2,50,,,,
"[22639028, 24629692]","['Place Porte Reine', 'Passage Sébastien Charléty']",residential,,True,False,98.587,"LINESTRING (5.9206678 45.5639821, 5.9202735 45.5636466, 5.9202173 45.5636684, 5.9198552 45.5638165, 5.9198189 45.5638313, 5.9197862 45.5638539, 5.9197675 45.5638668, 5.9197332 45.5638903)",,30,,,,
103462698,Avenue du Comte Vert,secondary,,True,False,9.669,"LINESTRING (5.9159517 45.5700818, 5.9158439 45.570125)",,50,,,,
579318893,Avenue Pierre Lanfrey,tertiary,,True,False,8.258,"LINESTRING (5.9159517 45.5700818, 5.9158869 45.570023)",,50,,,,
22476667,Avenue Pierre Lanfrey,tertiary,,False,True,141.71699999999998,"LINESTRING (5.915661 45.5697759, 5.9151933 45.5693176, 5.9151708 45.5692942, 5.9146278 45.5687267)",2,,,,,
25528763,Avenue Pierre Lanfrey,tertiary,,True,False,23.625,"LINESTRING (5.915661 45.5697759, 5.9157382 45.5698108, 5.9157597 45.5698276, 5.9158738 45.5699245)",,50,,,,
25800416,Boulevard de Bellevue,secondary,,False,False,245.86100000000005,"LINESTRING (5.9175745 45.5632795, 5.9176211 45.563239, 5.9176811 45.5632208, 5.9179188 45.563206, 5.9180332 45.5631915, 5.9181748 45.5631672, 5.9182962 45.5631395, 5.9183961 45.5631132, 5.9186435 45.5630137, 5.9188174 45.5629459, 5.9189759 45.5628781, 5.9190781 45.5628367, 5.919921 45.5624945, 5.9200363 45.56244, 5.9201033 45.5624006, 5.9201441 45.5623703, 5.9201694 45.5623293, 5.9201785 45.562291, 5.920174 45.5622556, 5.920155 45.5622123)",2,50,,,,
25800416,Boulevard de Bellevue,secondary,,False,True,119.412,"LINESTRING (5.9175745 45.5632795, 5.9175593 45.5633165, 5.9175566 45.563348, 5.9175921 45.5634062, 5.917629 45.5634306, 5.9176572 45.5634419, 5.9177075 45.5634484, 5.9177826 45.5634419, 5.9179533 45.5634151, 5.9184202 45.5633613, 5.9185127 45.5633587, 5.9185797 45.5633662, 5.9186206 45.5633762, 5.9186932 45.5634053, 5.9187289 45.5634285, 5.9187837 45.5634974, 5.9187986 45.5635207)",2,50,,,,
37612181,Boulevard Massenet,residential,,False,True,438.413,"LINESTRING (5.9175745 45.5632795, 5.9174934 45.5632591, 5.9174619 45.5632557, 5.9174045 45.5632554, 5.9172193 45.5632545, 5.9168471 45.5632716, 5.9167339 45.5632789, 5.9159168 45.5633364, 5.915826 45.5633472, 5.9157406 45.5633713, 5.9157021 45.5633904, 5.9156268 45.5634277, 5.9155931 45.5634371, 5.9155596 45.5634401, 5.9155254 45.5634401, 5.9154854 45.563433, 5.9154555 45.5634222, 5.9154258 45.5634028, 5.9154043 45.5633763, 5.9153936 45.5633465, 5.9153957 45.5633156, 5.915409 45.5632895, 5.9154342 45.5632679, 5.9154638 45.5632566, 5.9155046 45.5632472, 5.9159034 45.5631855, 5.9167209 45.5629965, 5.9167697 45.5629821, 5.9171444 45.562881, 5.9172709 45.562833, 5.9174452 45.5627588, 5.917598 45.5627034, 5.9177044 45.5626726, 5.917878 45.5626267, 5.9179459 45.5626036, 5.9179904 45.5625787, 5.9180161 45.5625615, 5.9180376 45.5625397, 5.9180585 45.5625098, 5.9180701 45.5624817, 5.9180733 45.5624647, 5.9180779 45.5624308, 5.9180802 45.5624007, 5.9180747 45.5623538, 5.9180658 45.5622779)",,,,,,
25800414,Boulevard de Bellevue,secondary,,True,False,24.605,"LINESTRING (5.9187986 45.5635207, 5.9189007 45.5635884, 5.9189519 45.5636166, 5.9190488 45.5636535)",,,,,,
25800416,Boulevard de Bellevue,secondary,,False,False,119.412,"LINESTRING (5.9187986 45.5635207, 5.9187837 45.5634974, 5.9187289 45.5634285, 5.9186932 45.5634053, 5.9186206 45.5633762, 5.9185797 45.5633662, 5.9185127 45.5633587, 5.9184202 45.5633613, 5.9179533 45.5634151, 5.9177826 45.5634419, 5.9177075 45.5634484, 5.9176572 45.5634419, 5.917629 45.5634306, 5.9175921 45.5634062, 5.9175566 45.563348, 5.9175593 45.5633165, 5.9175745 45.5632795)",2,50,,,,
"[1185785056, 445619705]",Avenue de Lyon,primary,,True,False,27.419,"LINESTRING (5.9190488 45.5636535, 5.9192833 45.5636548, 5.919401 45.5636555)",,30,,,,
82747100,Avenue de Lyon,primary,,True,False,17.169,"LINESTRING (5.9188301 45.5636734, 5.9190488 45.5636535)",,30,,,,
"[445619717, 445619690, 445619722, 27130644, 445619709]",Avenue de Lyon,primary,,False,"[False, True]",295.776,"LINESTRING (5.9188301 45.5636734, 5.9185839 45.5636979, 5.9169693 45.5638141, 5.9168752 45.5638207, 5.916319 45.5638595, 5.9162597 45.5638645, 5.9162115 45.5638674, 5.9161714 45.5638698, 5.9153932 45.5639241, 5.9151602 45.5639398, 5.9151204 45.5639424, 5.9150512 45.5639475)",2,50,,,,
835789136,Boulevard de Bellevue,secondary,,True,False,17.161,"LINESTRING (5.9188301 45.5636734, 5.9188172 45.563623, 5.9187986 45.5635207)",,,,,,
25899741,Avenue du Maréchal Leclerc,unclassified,,True,False,10.963,"LINESTRING (5.9180837 45.5706947, 5.9179435 45.5707041)",2,50,,,,
"[22605472, 24570768, 24570767]","['Boulevard de Lemenc', 'Pont des Amours', 'Boulevard de Lémenc']",secondary,,True,False,97.644,"LINESTRING (5.9245365 45.5685225, 5.9245156 45.5684404, 5.9244858 45.5683624, 5.9244517 45.5682637, 5.9244488 45.5682529, 5.9244343 45.5681996, 5.9244271 45.5681492, 5.9244307 45.5681025, 5.924448 45.5680522, 5.9245139 45.5678221, 5.9245298 45.5677454, 5.9245225 45.567687, 5.9245123 45.5676607)",2,50,D 991,yes,,
26474861,Montée Valérieux,residential,,False,False,58.513999999999996,"LINESTRING (5.9197025 45.5630653, 5.9197591 45.5631235, 5.9197872 45.5631811, 5.9197897 45.5632883, 5.9198677 45.563511, 5.9199003 45.5635648)",,30,,,,
22793959,Rue Denis Papin,residential,,False,True,147.664,"LINESTRING (5.9216297 45.5622163, 5.9215662 45.5622627, 5.9214968 45.5623649, 5.9214535 45.5624132, 5.9213963 45.5624733, 5.9213071 45.5625516, 5.9211821 45.5626264, 5.9211263 45.5626539, 5.9209174 45.562761, 5.9208855 45.562779, 5.9208626 45.5628, 5.9208572 45.5628143, 5.9208557 45.5628314, 5.920905 45.5630028, 5.9209577 45.5632233, 5.9209762 45.5633139)",,30,,,,
26474871,Rue Léon Menabréa,residential,,False,False,42.149,"LINESTRING (5.9238022 45.5628623, 5.9238035 45.562801, 5.923796 45.5624833)",,30,,,,
1038105019,Rue Michaud,primary,,False,False,47.137,"LINESTRING (5.9238022 45.5628623, 5.9237289 45.5628856, 5.9235135 45.5629561, 5.9232455 45.5630284)",,30,,,,
"[1038105019, 163674348]",Rue Michaud,primary,,False,True,111.683,"LINESTRING (5.9238022 45.5628623, 5.9239208 45.5628461, 5.9240396 45.5628404, 5.9241623 45.5628375, 5.9242852 45.5628366, 5.9243577 45.562832, 5.9244205 45.562822, 5.9247926 45.5627621, 5.9249106 45.5627432, 5.924966 45.562737, 5.9250529 45.5627167, 5.9251019 45.562694, 5.9251534 45.5626648, 5.9251793 45.5626471)",,30,,,,
26474871,Rue Léon Menabréa,residential,,False,False,47.93,"LINESTRING (5.923796 45.5624833, 5.9237832 45.5622582, 5.9237714 45.5620526)",,30,,,,
26474871,Rue Léon Menabréa,residential,,False,True,42.149,"LINESTRING (5.923796 45.5624833, 5.9238035 45.562801, 5.9238022 45.5628623)",,30,,,,
26474872,Rue Alfred de Musset,residential,,False,False,100.416,"LINESTRING (5.923796 45.5624833, 5.9238563 45.5624739, 5.9238943 45.5624668, 5.9249884 45.5622707, 5.9250459 45.5622604)",,30,,,,
"[1038105019, 163674348]",Rue Michaud,primary,,False,False,111.68299999999999,"LINESTRING (5.9251793 45.5626471, 5.9251534 45.5626648, 5.9251019 45.562694, 5.9250529 45.5627167, 5.924966 45.562737, 5.9249106 45.5627432, 5.9247926 45.5627621, 5.9244205 45.562822, 5.9243577 45.562832, 5.9242852 45.5628366, 5.9241623 45.5628375, 5.9240396 45.5628404, 5.9239208 45.5628461, 5.9238022 45.5628623)",,30,,,,
"[1119878715, 692392525]",Rue de la Calamine;Rue Léon Menabréa,residential,,False,True,44.278999999999996,"LINESTRING (5.9251793 45.5626471, 5.9251519 45.562594, 5.9251224 45.5624991, 5.9250459 45.5622604)",,30,,,,
26474872,Rue Alfred de Musset,residential,,False,True,100.416,"LINESTRING (5.9250459 45.5622604, 5.9249884 45.5622707, 5.9238943 45.5624668, 5.9238563 45.5624739, 5.923796 45.5624833)",,30,,,,
"[1119878715, 692392525]",Rue de la Calamine;Rue Léon Menabréa,residential,,False,False,44.279,"LINESTRING (5.9250459 45.5622604, 5.9251224 45.5624991, 5.9251519 45.562594, 5.9251793 45.5626471)",,30,,,,
692392525,Rue de la Calamine;Rue Léon Menabréa,residential,,False,True,51.357,"LINESTRING (5.9250459 45.5622604, 5.9250162 45.56212, 5.924943 45.5618042)",,30,,,,
26474871,Rue Léon Menabréa,residential,,False,True,47.93,"LINESTRING (5.9237714 45.5620526, 5.9237832 45.5622582, 5.923796 45.5624833)",,30,,,,
26474873,Rue Benoît Molin,residential,,False,True,96.15800000000002,"LINESTRING (5.9237714 45.5620526, 5.9238298 45.5620324, 5.9239533 45.5619897, 5.9240591 45.5619504, 5.9241519 45.5619194, 5.9242295 45.5618991, 5.9242936 45.5618851, 5.9243693 45.5618731, 5.9248834 45.5618114, 5.924943 45.5618042)",,30,,,,
"[687633560, 1146547329, 872882635]",Boulevard du Musée,residential,,True,False,79.253,"LINESTRING (5.9209349 45.5680232, 5.920908 45.5680595, 5.9208172 45.5681823, 5.9208047 45.5681993, 5.9207122 45.56826, 5.920166 45.5684471)",,30,,,3,
"[39068557, 1223216638, 358895863]",Rue Saint-Antoine,tertiary,,True,False,30.283,"LINESTRING (5.9209349 45.5680232, 5.9209545 45.5680364, 5.9210524 45.5681028, 5.921083 45.5681259, 5.9211024 45.5681401, 5.9212132 45.5682134)",3,30,,,,
"[22516060, 1230357909]",Rue de la Gare,residential,,True,False,94.72600000000001,"LINESTRING (5.9199445 45.56989, 5.9198877 45.5697506, 5.9198659 45.5696806, 5.9198444 45.569612, 5.9198035 45.5694809, 5.9197528 45.5693431, 5.9197346 45.5692936, 5.9196862 45.5692059, 5.9196272 45.5691295, 5.9195803 45.5690834)",1,,,,,yes
22516061,Place de la Gare,living_street,,True,False,77.42399999999999,"LINESTRING (5.9199445 45.56989, 5.9198677 45.5698968, 5.91981 45.5699125, 5.9197692 45.5699571, 5.9197399 45.5699871, 5.919717 45.570016, 5.9196524 45.5700976, 5.9196071 45.5701584, 5.9195364 45.5702481, 5.9195099 45.5702824, 5.9194604 45.5703469, 5.9194199 45.5703805, 5.9193944 45.570393, 5.9193772 45.570396, 5.9193637 45.5703951, 5.9193466 45.5703927)",,20,,,,
"[1020822875, 27270846]",Avenue du Comte Vert,secondary,,True,False,51.753,"LINESTRING (5.9153458 45.5702916, 5.9154505 45.5702318, 5.9156264 45.5701576, 5.9156737 45.5701376, 5.9157115 45.5701216, 5.9158869 45.570023)",2,50,,,,
"[521091800, 521091799]",Avenue du Comte Vert,secondary,,False,False,84.403,"LINESTRING (5.9153458 45.5702916, 5.9148618 45.5704892, 5.9146387 45.5705827, 5.9145405 45.5706177, 5.9144064 45.5706704)",2,50,,,,
651722449,Avenue du Comte Vert,secondary,,True,False,9.129,"LINESTRING (5.9154615 45.5702782, 5.9153458 45.5702916)",,50,,,,
103462700,Avenue du Comte Vert,unclassified,,True,False,11.0,"LINESTRING (5.9158738 45.5699245, 5.9158869 45.570023)",,50,,,,
734477269,Avenue Pierre Lanfrey,tertiary,,True,False,15.709999999999999,"LINESTRING (5.9158738 45.5699245, 5.9159083 45.5699458, 5.9160364 45.5700079)",,50,,,,
37236868,Avenue Général de Gaulle,residential,,True,False,20.315,"LINESTRING (5.9211384 45.5667248, 5.9209497 45.5665986)",,30,,,,
"[22476648, 243037221]",Avenue Général de Gaulle,residential,,True,False,81.474,"LINESTRING (5.9211384 45.5667248, 5.921636 45.5670774, 5.9218202 45.5672079, 5.921768 45.5672471)",,30,,,,
37412741,Rue du Bâtonnet,residential,,False,False,81.055,"LINESTRING (5.9230407 45.5623137, 5.9232455 45.5630284)",,30,,,,
927696366,Rue Benoît Molin,residential,,True,False,63.867,"LINESTRING (5.9230407 45.5623137, 5.9237714 45.5620526)",,30,,,,
37412783,Rue Dacquin,living_street,,True,False,37.269,"LINESTRING (5.9228626 45.5619714, 5.9225652 45.5621333, 5.9224842 45.5621767)",,20,,,,
927696364,Rue du Bâtonnet,residential,,True,False,40.568,"LINESTRING (5.9228626 45.5619714, 5.9228879 45.5620155, 5.9230052 45.5622206, 5.9230079 45.5622269, 5.923023 45.5622626, 5.9230407 45.5623137)",,30,,,,
37412741,Rue du Bâtonnet,residential,,False,True,81.055,"LINESTRING (5.9232455 45.5630284, 5.9230407 45.5623137)",,30,,,,
1038105019,Rue Michaud,primary,,False,False,46.375,"LINESTRING (5.9232455 45.5630284, 5.9226875 45.5631744)",,30,,,,
1038105019,Rue Michaud,primary,,False,True,47.13700000000001,"LINESTRING (5.9232455 45.5630284, 5.9235135 45.5629561, 5.9237289 45.5628856, 5.9238022 45.5628623)",,30,,,,
1038105019,Rue Michaud,primary,,False,True,46.375,"LINESTRING (5.9226875 45.5631744, 5.9232455 45.5630284)",,30,,,,
297608018,Rue Michaud,primary,,True,False,16.655,"LINESTRING (5.9226875 45.5631744, 5.9226193 45.563225, 5.9225626 45.5632947)",,30,,,,
26474861,Montée Valérieux,residential,,False,True,7.402,"LINESTRING (5.9199482 45.5636223, 5.9199003 45.5635648)",,30,,,,
24973827,Avenue de Lyon,primary,,True,False,27.909,"LINESTRING (5.9199482 45.5636223, 5.9198276 45.5636767, 5.9197081 45.5637237, 5.9196424 45.5637531)",,30,,,,
24973826,Avenue de Lyon,primary,,True,False,23.248,"LINESTRING (5.9199003 45.5635648, 5.9201899 45.5635138)",,30,,,,
26474861,Montée Valérieux,residential,,False,False,7.402,"LINESTRING (5.9199003 45.5635648, 5.9199482 45.5636223)",,30,,,,
26474861,Montée Valérieux,residential,,False,True,58.514,"LINESTRING (5.9199003 45.5635648, 5.9198677 45.563511, 5.9197897 45.5632883, 5.9197872 45.5631811, 5.9197591 45.5631235, 5.9197025 45.5630653)",,30,,,,
22639023,Rue Porte Reine,residential,,False,False,88.68700000000001,"LINESTRING (5.9206668 45.564342, 5.9205984 45.5642917, 5.9205668 45.56428, 5.9205079 45.5642582, 5.9203281 45.5641915, 5.9197332 45.5638903)",,30,,,,
330068317,Rue des Écoles,residential,,False,True,8.961,"LINESTRING (5.9147497 45.5668407, 5.9148639 45.5668508)",,,,,,
"[330068318, 330068319]","['Place Salvador Allende', 'Avenue des Bernardines']",secondary,,True,False,41.945,"LINESTRING (5.9147497 45.5668407, 5.91479 45.566748, 5.9148456 45.5666525, 5.914974 45.5664998)",,,,,,
25800416,Boulevard de Bellevue,secondary,,False,True,88.12,"LINESTRING (5.9192725 45.5618889, 5.9190284 45.5620039, 5.9189748 45.5620297, 5.9187053 45.5621625, 5.9184062 45.5623029, 5.9183426 45.5623402)",2,50,,,,
22906553,Boulevard Massenet,residential,,False,False,67.581,"LINESTRING (5.9180658 45.5622779, 5.9172164 45.5621525)",,,,,,
22906553,Boulevard Massenet,residential,,False,True,23.018,"LINESTRING (5.9180658 45.5622779, 5.9182575 45.5623045, 5.9182916 45.5623132, 5.9183426 45.5623402)",,,,,,
37612181,Boulevard Massenet,residential,,False,False,438.41300000000007,"LINESTRING (5.9180658 45.5622779, 5.9180747 45.5623538, 5.9180802 45.5624007, 5.9180779 45.5624308, 5.9180733 45.5624647, 5.9180701 45.5624817, 5.9180585 45.5625098, 5.9180376 45.5625397, 5.9180161 45.5625615, 5.9179904 45.5625787, 5.9179459 45.5626036, 5.917878 45.5626267, 5.9177044 45.5626726, 5.917598 45.5627034, 5.9174452 45.5627588, 5.9172709 45.562833, 5.9171444 45.562881, 5.9167697 45.5629821, 5.9167209 45.5629965, 5.9159034 45.5631855, 5.9155046 45.5632472, 5.9154638 45.5632566, 5.9154342 45.5632679, 5.915409 45.5632895, 5.9153957 45.5633156, 5.9153936 45.5633465, 5.9154043 45.5633763, 5.9154258 45.5634028, 5.9154555 45.5634222, 5.9154854 45.563433, 5.9155254 45.5634401, 5.9155596 45.5634401, 5.9155931 45.5634371, 5.9156268 45.5634277, 5.9157021 45.5633904, 5.9157406 45.5633713, 5.915826 45.5633472, 5.9159168 45.5633364, 5.9167339 45.5632789, 5.9168471 45.5632716, 5.9172193 45.5632545, 5.9174045 45.5632554, 5.9174619 45.5632557, 5.9174934 45.5632591, 5.9175745 45.5632795)",,,,,,
22906553,Boulevard Massenet,residential,,False,True,67.581,"LINESTRING (5.9172164 45.5621525, 5.9180658 45.5622779)",,,,,,
