osmid,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,junction,lanes,access,width
967093848,,Place Hervo,living_street,,False,True,30.212,,"LINESTRING (-3.5454057 47.8723878, -3.545809 47.8723626)",,,,
28135100,D 790,Rue de la Paix,tertiary,30,False,False,93.96600000000001,,"LINESTRING (-3.5454057 47.8723878, -3.5453849 47.8722372, -3.5453772 47.8721877, -3.5453399 47.8720843, -3.5452801 47.8719896, -3.5452516 47.8719435, -3.5452272 47.871903, -3.545201 47.8718687, -3.5451735 47.8718435, -3.5451493 47.8718271, -3.5451185 47.8718107, -3.5450502 47.8717823, -3.5450187 47.8717627, -3.5449871 47.8717396, -3.5449494 47.871692, -3.544922 47.8716412)",,,,
"[1177275092, 967093847]",D 790,Rue de la Paix,tertiary,30,False,True,43.521,,"LINESTRING (-3.5454057 47.8723878, -3.5454119 47.8724528, -3.5454112 47.8724806, -3.5454019 47.8725119, -3.5453862 47.8725348, -3.5453672 47.8725519, -3.5452525 47.8726098, -3.5452237 47.8726243, -3.5451485 47.8726626, -3.5451112 47.8726888)",,,,
28169934,,Place du Bel-Air,residential,,False,False,48.354,,"LINESTRING (-3.5493581 47.8688148, -3.5488298 47.8685628)",,,,
203494730,,Chemin des Cordiers,residential,,False,True,27.531,,"LINESTRING (-3.5493581 47.8688148, -3.5493829 47.868742, -3.5493736 47.8687236, -3.549198 47.8686252)",,,,
248204204,D 16,Rue Henri Dunant,residential,,False,True,138.386,,"LINESTRING (-3.5493581 47.8688148, -3.5494306 47.8688189, -3.5502308 47.8687706, -3.5504361 47.868763, -3.5508349 47.8687513, -3.5511168 47.8687315, -3.5512054 47.8687182)",,,,
28169934,,Place du Bel-Air,residential,,False,True,48.354,,"LINESTRING (-3.5488298 47.8685628, -3.5493581 47.8688148)",,,,
27014242,,Boulevard de la Laïta,residential,,False,True,245.58400000000003,,"LINESTRING (-3.5488298 47.8685628, -3.5488032 47.8685206, -3.5486699 47.8683089, -3.5485371 47.8680702, -3.5484089 47.8677802, -3.5483146 47.8675069, -3.5482086 47.8671996, -3.5481598 47.8671462, -3.5475823 47.8668077, -3.5473621 47.866669)",,,,
28169934,,Place du Bel-Air,residential,,False,False,33.754999999999995,,"LINESTRING (-3.5488298 47.8685628, -3.5487379 47.868576, -3.5486671 47.8686572, -3.5486172 47.8687171, -3.5485597 47.8687847)",,,,
28242293,,Place Saint-Michel,residential,,True,False,78.61899999999999,,"LINESTRING (-3.5489998 47.8709545, -3.5489663 47.870978, -3.5489242 47.8710075, -3.5487913 47.8711007, -3.5485708 47.8712553, -3.5484298 47.8713541, -3.5483203 47.8714306, -3.5483024 47.8714435, -3.5482712 47.8714654)",,,,
28242294,,Place Saint-Michel,residential,,False,True,26.121,,"LINESTRING (-3.5489998 47.8709545, -3.5490373 47.8710107, -3.5491036 47.8711099, -3.5491429 47.8711689)",,,,
"[789935456, 967093849]",,Place Saint-Michel,residential,,False,True,53.63,,"LINESTRING (-3.5489998 47.8709545, -3.5489412 47.8708651, -3.5488285 47.8706906, -3.5487963 47.8706407, -3.5487134 47.8705121)",,,,
28242021,,Place des Écoles,residential,,True,False,35.258,,"LINESTRING (-3.5489205 47.8723859, -3.5493199 47.8725555)",,,,
37841704,,Place des Écoles,residential,,True,False,28.707,,"LINESTRING (-3.5489205 47.8723859, -3.5490484 47.8726294)",,,,
"[40650792, 28242021]",,"['Place des Écoles', 'Rue Leuriou']",residential,,True,False,80.999,,"LINESTRING (-3.5494296 47.8725656, -3.549595 47.8725868, -3.5496212 47.87259, -3.5503003 47.872659, -3.5505044 47.8726586)",,,,
28169252,,Rue du Maréchal Foch,residential,,False,False,92.621,,"LINESTRING (-3.5457477 47.8670013, -3.5463884 47.8677148)",,,,
27014252,,Rue Victor Hugo,residential,,False,False,82.4,,"LINESTRING (-3.5457477 47.8670013, -3.5451496 47.8675369, -3.5450835 47.8675934)",,,,
27014252,,Rue Victor Hugo,residential,,False,True,55.473,,"LINESTRING (-3.5457477 47.8670013, -3.5460428 47.8668896, -3.5464126 47.8667791)",,,,
27014252,,Rue Victor Hugo,residential,,False,True,82.4,,"LINESTRING (-3.5450835 47.8675934, -3.5451496 47.8675369, -3.5457477 47.8670013)",,,,
28169250,,Rue Pierre et Marie Curie,residential,,False,False,101.711,,"LINESTRING (-3.5464126 47.8667791, -3.5467165 47.8676708)",,,,
27014252,,Rue Victor Hugo,residential,,False,False,55.473,,"LINESTRING (-3.5464126 47.8667791, -3.5460428 47.8668896, -3.5457477 47.8670013)",,,,
27014252,,Rue Victor Hugo,residential,,False,True,60.987,,"LINESTRING (-3.5464126 47.8667791, -3.5469954 47.8665838, -3.5471333 47.8665217)",,,,
28169252,,Rue du Maréchal Foch,residential,,False,True,81.368,,"LINESTRING (-3.5469102 47.8683574, -3.5463884 47.8677148)",,,,
170421270,,Rue Pierre et Marie Curie,residential,,True,False,77.702,,"LINESTRING (-3.5469102 47.8683574, -3.5467165 47.8676708)",,,,
28169254,,Rue Pasteur,residential,,True,False,73.258,,"LINESTRING (-3.5469102 47.8683574, -3.5469655 47.8683713, -3.5475849 47.8685275, -3.5478295 47.8685892)",,,,
"[28169933, 28169935]",,"['Avenue Jules Ferry', 'Avenue Aristide Briand']",residential,,True,False,198.764,,"LINESTRING (-3.5485597 47.8687847, -3.5485276 47.8688213, -3.5484614 47.8688968, -3.5482707 47.8691146, -3.5481127 47.8692949, -3.5479944 47.8694931, -3.5478499 47.8697351, -3.5478167 47.8698053, -3.5478225 47.8698444, -3.5478579 47.8698845, -3.5479008 47.8699224, -3.5479693 47.8699737, -3.5481764 47.8701103, -3.5482738 47.8701745, -3.548443 47.870286)",,,,
28169934,,Place du Bel-Air,residential,,False,True,33.755,,"LINESTRING (-3.5485597 47.8687847, -3.5486172 47.8687171, -3.5486671 47.8686572, -3.5487379 47.868576, -3.5488298 47.8685628)",,,,
177697632,,Rue Pasteur,residential,,False,True,58.646,,"LINESTRING (-3.5485597 47.8687847, -3.5482478 47.8687012, -3.5478295 47.8685892)",,,,
27014242,,Boulevard de la Laïta,residential,,False,True,23.655,,"LINESTRING (-3.5473621 47.866669, -3.5471333 47.8665217)",,,,
27014242,,Boulevard de la Laïta,residential,,False,False,245.584,,"LINESTRING (-3.5473621 47.866669, -3.5475823 47.8668077, -3.5481598 47.8671462, -3.5482086 47.8671996, -3.5483146 47.8675069, -3.5484089 47.8677802, -3.5485371 47.8680702, -3.5486699 47.8683089, -3.5488032 47.8685206, -3.5488298 47.8685628)",,,,
331537763,,Avenue Aristide Briand,residential,,False,False,32.232,,"LINESTRING (-3.548443 47.870286, -3.5487134 47.8705121)",,,,
27131183,,Rue de Clohars,residential,,True,False,179.07700000000003,,"LINESTRING (-3.548443 47.870286, -3.5485865 47.8701607, -3.5486395 47.8701099, -3.5488111 47.8699265, -3.5490121 47.8696345, -3.5491101 47.8694366, -3.549255 47.8690516, -3.5493353 47.8688674, -3.549346 47.8688429, -3.5493581 47.8688148)",,,,
885275395,,Avenue du Général Leclerc,tertiary,,True,False,43.132,,"LINESTRING (-3.55464 47.8676386, -3.5544018 47.8675655, -3.5542945 47.8675254, -3.5542258 47.8674924, -3.5541431 47.8674448)",,,,
"[989330796, 885275397]",,Avenue du Général Leclerc,tertiary,,False,True,42.228,,"LINESTRING (-3.55464 47.8676386, -3.5548187 47.8676914, -3.5548691 47.8677059, -3.5551596 47.8677893)",,,,
885275392,,,secondary,,True,False,2.007,,"LINESTRING (-3.5541431 47.8674448, -3.554145 47.8674268)",roundabout,,,
27429957,,Rue Cornic Duchêne,residential,,True,False,104.187,,"LINESTRING (-3.5505044 47.8726586, -3.5502584 47.872422, -3.5499838 47.8721731, -3.5498275 47.8719935, -3.5497514 47.871906, -3.5497292 47.8718804)",,,,
40650792,,Rue Leuriou,residential,,True,False,71.63,,"LINESTRING (-3.5505044 47.8726586, -3.5506107 47.8726415, -3.551082 47.872541, -3.5511206 47.8725353, -3.55115 47.872538, -3.5511872 47.8725464, -3.551229 47.8725744, -3.5512788 47.872616, -3.5513197 47.8726331, -3.5513785 47.8726446)",,,,
27429957,,Rue Cornic Duchêne,residential,,True,False,70.491,,"LINESTRING (-3.5497292 47.8718804, -3.5494254 47.8715475, -3.5492946 47.8713856, -3.5492524 47.8713333)",,,,
28242018,,Rue Langor,residential,,True,False,93.81700000000001,,"LINESTRING (-3.5497292 47.8718804, -3.5501583 47.8717669, -3.5505792 47.8716436, -3.5509042 47.8715832)",,,,
28242020,,Rue Langor,residential,,False,False,84.042,,"LINESTRING (-3.5497292 47.8718804, -3.5494625 47.8719288, -3.548874 47.8720233, -3.548635 47.8720604)",,,,
28242020,,Rue Langor,residential,,False,True,84.042,,"LINESTRING (-3.548635 47.8720604, -3.548874 47.8720233, -3.5494625 47.8719288, -3.5497292 47.8718804)",,,,
"[39248996, 28242021]",,"['Place des Écoles', 'Rue Génot']",residential,,True,False,42.841,,"LINESTRING (-3.548635 47.8720604, -3.5488081 47.8723173, -3.5488378 47.8723464, -3.5489205 47.8723859)",,,,
967093850,,Place Saint-Michel,residential,,False,False,20.022,,"LINESTRING (-3.5492524 47.8713333, -3.5491429 47.8711689)",,,,
27491319,,Rue Ernest Renan,residential,,True,False,61.364,,"LINESTRING (-3.5475211 47.8675559, -3.5467165 47.8676708)",,,,
27014273,,Rue du Général Gallieni,residential,,True,False,101.516,,"LINESTRING (-3.5475211 47.8675559, -3.547312 47.866873, -3.5472956 47.8667524, -3.5473061 47.8667354, -3.5473621 47.866669)",,,,
28169250,,Rue Pierre et Marie Curie,residential,,False,True,101.711,,"LINESTRING (-3.5467165 47.8676708, -3.5464126 47.8667791)",,,,
36355026,,Rue Ernest Renan,residential,,False,False,24.959,,"LINESTRING (-3.5467165 47.8676708, -3.5463884 47.8677148)",,,,
27014242,,Boulevard de la Laïta,residential,,False,False,23.655,,"LINESTRING (-3.5471333 47.8665217, -3.5473621 47.866669)",,,,
27014242,,Boulevard de la Laïta,residential,,False,True,73.467,,"LINESTRING (-3.5471333 47.8665217, -3.5470498 47.8664717, -3.5465277 47.8661267, -3.5465023 47.8661106, -3.5464258 47.8660622)",,,,
27014252,,Rue Victor Hugo,residential,,False,False,60.987,,"LINESTRING (-3.5471333 47.8665217, -3.5469954 47.8665838, -3.5464126 47.8667791)",,,,
794515157,D 765,Rue du Bourgneuf,primary,30,False,True,5.829,,"LINESTRING (-3.5444365 47.87077, -3.5444121 47.8707202)",,,,
"[27297280, 794515157, 27297279]",D 765,"['Place Charles de Gaulle', 'Rue du Bourgneuf', 'Pont du Bourgneuf']",primary,30,False,False,88.199,yes,"LINESTRING (-3.5444365 47.87077, -3.5445065 47.8709291, -3.5445194 47.8709543, -3.5446231 47.8711564, -3.5446307 47.8711713, -3.544662 47.871238, -3.5447447 47.8713969, -3.5448075 47.871523)",,,,
958501144,,Quai Surcouf,residential,,False,False,18.113,,"LINESTRING (-3.5444365 47.87077, -3.5445278 47.8707468, -3.5445863 47.8707384, -3.5446706 47.8707293)",,,,
27911933,,Rue du Bourgneuf,residential,,True,False,128.411,,"LINESTRING (-3.5446706 47.8707293, -3.5446612 47.8706814, -3.5446504 47.8706372, -3.5446336 47.8705894, -3.5446121 47.8705389, -3.5445852 47.8704942, -3.5445001 47.8703628, -3.544209 47.8699229, -3.5440496 47.8696562)",,,,
958501144,,Quai Surcouf,residential,,False,False,25.85,,"LINESTRING (-3.5446706 47.8707293, -3.544923 47.8707095, -3.5449527 47.8707074, -3.5449723 47.8707033, -3.5449885 47.8706962, -3.5449984 47.8706825)",,,,
958501144,,Quai Surcouf,residential,,False,True,18.113,,"LINESTRING (-3.5446706 47.8707293, -3.5445863 47.8707384, -3.5445278 47.8707468, -3.5444365 47.87077)",,,,
958501144,,Quai Surcouf,residential,,False,True,25.849999999999998,,"LINESTRING (-3.5449984 47.8706825, -3.5449885 47.8706962, -3.5449723 47.8707033, -3.5449527 47.8707074, -3.544923 47.8707095, -3.5446706 47.8707293)",,,,
"[958501145, 27601735]",,"['Rue Victor Massé', 'Quai Surcouf']",residential,,False,True,179.613,,"LINESTRING (-3.5440496 47.8696562, -3.5444876 47.869472, -3.5445577 47.869439, -3.5445832 47.8694614, -3.5446114 47.8694794, -3.5446477 47.8695239, -3.5446982 47.8695956, -3.5448631 47.8698438, -3.544907 47.8699113, -3.5449255 47.8699445, -3.5449447 47.8699951, -3.5450661 47.8703834, -3.5450789 47.8704273, -3.5450789 47.8704522, -3.5450736 47.8704698, -3.545036 47.8705762)",,,permissive,
27880124,,Rue Ambroise Paré,residential,,False,False,151.36599999999999,,"LINESTRING (-3.5557688 47.8705973, -3.5549847 47.8707943, -3.5547846 47.8708391, -3.5539969 47.8710171, -3.5539033 47.8710216, -3.5538473 47.8710224)",,,,
30631339,,Rue Blaise Pascal,residential,,False,True,89.051,,"LINESTRING (-3.5557688 47.8705973, -3.5558591 47.8711839, -3.5558834 47.8713944)",,,,
27880124,,Rue Ambroise Paré,residential,,False,True,151.366,,"LINESTRING (-3.5538473 47.8710224, -3.5539033 47.8710216, -3.5539969 47.8710171, -3.5547846 47.8708391, -3.5549847 47.8707943, -3.5557688 47.8705973)",,,,
"[28401432, 28400682]",,"['Rue Saint-Yves', 'Rue de la Villeneuve']",residential,,False,"[False, True]",187.81999999999996,,"LINESTRING (-3.5538473 47.8710224, -3.5538238 47.8709413, -3.5536898 47.8703425, -3.5536748 47.8702756, -3.5536434 47.8701356, -3.5537264 47.8699628, -3.5538314 47.8698022, -3.5539683 47.8697248, -3.5543606 47.8695522)",,,,
36857371,,Rue Saint-Yves,residential,,True,False,134.03400000000002,,"LINESTRING (-3.5538473 47.8710224, -3.553863 47.8711463, -3.5538811 47.8711753, -3.5539112 47.8712007, -3.5541529 47.8712555, -3.5544 47.8713017, -3.5547642 47.8714148, -3.5551616 47.8715644, -3.5552844 47.8716194)",,,,
36857379,,Rue Saint-Yves,residential,,False,False,48.873999999999995,,"LINESTRING (-3.5552844 47.8716194, -3.5556811 47.8717542, -3.5557581 47.8717839, -3.5557883 47.8718063, -3.5558042 47.8718181, -3.5558397 47.8718445)",,,,
28248761,,Rue de La Villemarqué,residential,,True,False,72.09700000000001,,"LINESTRING (-3.5463447 47.8717949, -3.5462488 47.8716891, -3.5462402 47.8716797, -3.5462344 47.8716733, -3.5461815 47.8715529, -3.5461885 47.8714211, -3.5462184 47.8712936, -3.546293 47.871185)",,,,
331537600,,Rue Savary,living_street,,True,False,123.948,,"LINESTRING (-3.5463447 47.8717949, -3.546375 47.8717339, -3.5463947 47.8716999, -3.5464007 47.8716895, -3.5465084 47.8715034, -3.5465939 47.8713695, -3.5467006 47.8712804, -3.5468185 47.8711896, -3.5470469 47.8710334, -3.5472356 47.8709144, -3.5472795 47.8709075)",,1,,
27014242,,Boulevard de la Laïta,residential,,False,False,73.467,,"LINESTRING (-3.5464258 47.8660622, -3.5465023 47.8661106, -3.5465277 47.8661267, -3.5470498 47.8664717, -3.5471333 47.8665217)",,,,
27014242,,Boulevard de la Laïta,residential,,False,True,186.68899999999996,,"LINESTRING (-3.5464258 47.8660622, -3.5462616 47.8659692, -3.5460107 47.8658659, -3.5456738 47.8657829, -3.5453864 47.8657476, -3.5451615 47.8657758, -3.5449391 47.8658849, -3.544842 47.8660044, -3.5447539 47.86613, -3.5446661 47.8662319, -3.5445736 47.8663096, -3.5444691 47.8663084)",,,,
28169255,,Rue Alfred de Musset,residential,,False,False,84.55,,"LINESTRING (-3.5464258 47.8660622, -3.5462222 47.8660588, -3.5459179 47.8660536, -3.5456749 47.8661105, -3.5454462 47.8662105, -3.5453939 47.8662637)",,,,
28169255,,Rue Alfred de Musset,residential,,False,True,134.618,,"LINESTRING (-3.5443915 47.8672704, -3.5447316 47.8669299, -3.5451889 47.8664725, -3.5453939 47.8662637)",,,,
28169252,,Rue du Maréchal Foch,residential,,False,False,81.368,,"LINESTRING (-3.5463884 47.8677148, -3.5469102 47.8683574)",,,,
28169252,,Rue du Maréchal Foch,residential,,False,True,92.621,,"LINESTRING (-3.5463884 47.8677148, -3.5457477 47.8670013)",,,,
36355026,,Rue Ernest Renan,residential,,False,True,24.959,,"LINESTRING (-3.5463884 47.8677148, -3.5467165 47.8676708)",,,,
27014242,,Boulevard de la Laïta,residential,,False,False,186.689,,"LINESTRING (-3.5444691 47.8663084, -3.5445736 47.8663096, -3.5446661 47.8662319, -3.5447539 47.86613, -3.544842 47.8660044, -3.5449391 47.8658849, -3.5451615 47.8657758, -3.5453864 47.8657476, -3.5456738 47.8657829, -3.5460107 47.8658659, -3.5462616 47.8659692, -3.5464258 47.8660622)",,,,
840529119,D 783,Boulevard de la Gare,secondary,50,False,True,448.2789999999999,,"LINESTRING (-3.5444691 47.8663084, -3.5445925 47.8661067, -3.5447263 47.8658733, -3.5447578 47.8658373, -3.5448088 47.8657811, -3.5448842 47.8657302, -3.5449734 47.8656872, -3.5450562 47.8656579, -3.5451291 47.8656362, -3.5451977 47.8656228, -3.5452648 47.8656174, -3.5453345 47.8656124, -3.5454586 47.8656129, -3.5455701 47.8656204, -3.545765 47.8656453, -3.5459137 47.8656834, -3.5461512 47.86576, -3.5463928 47.8658619, -3.5466106 47.865948, -3.5468181 47.8660295, -3.546918 47.8660807, -3.5472536 47.8662878, -3.5475104 47.8664581, -3.5477561 47.8666115, -3.5478793 47.8666745, -3.5480218 47.8667368, -3.5482078 47.8668189, -3.5484019 47.8668955, -3.5485109 47.8669557, -3.5486038 47.8670368, -3.5487857 47.8672795, -3.5488351 47.8673247, -3.5488926 47.8673646)",,2,,
1197497872,D 783,Boulevard de la Gare,secondary,50,False,False,260.387,,"LINESTRING (-3.5444691 47.8663084, -3.5443151 47.8664839, -3.5440503 47.8667294, -3.5438861 47.8668789, -3.5437389 47.8670448, -3.5436676 47.86716, -3.5436403 47.8673031, -3.5436599 47.8675743, -3.5436803 47.867679, -3.5437143 47.867752, -3.5437527 47.8678221, -3.5438606 47.8679354, -3.5443396 47.86835)",,,,
28232405,,Rue de l'Hôpital Frémeur,residential,,False,False,74.646,,"LINESTRING (-3.5526253 47.8709346, -3.5525389 47.870943, -3.5525264 47.8709434, -3.5524866 47.8709446, -3.5524617 47.8709429, -3.5524209 47.8709401, -3.551651 47.870807)",,,,
"[840529089, 404744546]",D 783,Boulevard de la Gare,secondary,"['30', '50']",False,False,283.39199999999994,,"LINESTRING (-3.5526253 47.8709346, -3.5524877 47.8704124, -3.5524691 47.8703569, -3.552301 47.8697211, -3.5522872 47.8696705, -3.5522299 47.869486, -3.5522164 47.8693817, -3.5522142 47.8693198, -3.5522184 47.8692868, -3.5522512 47.869195, -3.5523243 47.8690769, -3.5523871 47.8689835, -3.5524051 47.8689447, -3.5524154 47.8689176, -3.5524256 47.8688905, -3.5524403 47.8688347, -3.5524611 47.8687609, -3.5524705 47.8686908, -3.5524658 47.8686156, -3.5524564 47.8685351, -3.552419 47.8684418)",,,,
840529089,D 783,Boulevard de la Gare,secondary,30,False,True,169.43800000000002,,"LINESTRING (-3.5526253 47.8709346, -3.5526451 47.8710227, -3.5530257 47.8724345)",,,,
28232405,,Rue de l'Hôpital Frémeur,residential,,False,True,74.646,,"LINESTRING (-3.551651 47.870807, -3.5524209 47.8709401, -3.5524617 47.8709429, -3.5524866 47.8709446, -3.5525264 47.8709434, -3.5525389 47.870943, -3.5526253 47.8709346)",,,,
967093850,,Place Saint-Michel,residential,,False,True,20.022,,"LINESTRING (-3.5491429 47.8711689, -3.5492524 47.8713333)",,,,
28242294,,Place Saint-Michel,residential,,False,False,26.121000000000002,,"LINESTRING (-3.5491429 47.8711689, -3.5491036 47.8711099, -3.5490373 47.8710107, -3.5489998 47.8709545)",,,,
806954376,,Place Saint-Michel,residential,,False,True,35.081999999999994,,"LINESTRING (-3.5491429 47.8711689, -3.549267 47.8711352, -3.5493129 47.8711227, -3.5493631 47.871109, -3.5495246 47.8710651, -3.5495788 47.8710504)",,,,
90078013,,Rue des Tanneries,residential,,False,True,92.05700000000002,,"LINESTRING (-3.5506864 47.8707792, -3.550702 47.8709844, -3.5507141 47.8710966, -3.5507369 47.8713085, -3.5508092 47.8714548, -3.5509042 47.8715832)",,,,
"[791812104, 28400764]",,"['Rue des Gorgennes', ""Rue de l'Hôpital Frémeur""]",residential,,False,True,337.014,,"LINESTRING (-3.5506864 47.8707792, -3.5510573 47.8707588, -3.551193 47.8707513, -3.5513882 47.8707703, -3.5513307 47.8705467, -3.5513101 47.8704665, -3.551264 47.8702946, -3.5512463 47.870234, -3.5511734 47.8699852, -3.551165 47.8699469, -3.5511689 47.8698899, -3.5511891 47.8698153, -3.5512248 47.8697605, -3.551285 47.8697015, -3.5514048 47.8696067, -3.5517372 47.8692929, -3.5519613 47.8690717, -3.5520019 47.8690186, -3.5520344 47.8689737, -3.5519145 47.8689234, -3.5517289 47.8688439, -3.5515461 47.8687655, -3.5514366 47.8687186, -3.5513174 47.8686676)",,,,
"[880780363, 880780364]",,Rue de l'Hôpital Frémeur,residential,,True,False,89.584,,"LINESTRING (-3.5506864 47.8707792, -3.5502626 47.8708073, -3.5497093 47.8710166, -3.549635 47.8710374, -3.5495788 47.8710504)",,,,
90078013,,Rue des Tanneries,residential,,False,False,92.05699999999999,,"LINESTRING (-3.5509042 47.8715832, -3.5508092 47.8714548, -3.5507369 47.8713085, -3.5507141 47.8710966, -3.550702 47.8709844, -3.5506864 47.8707792)",,,,
90078013,,Rue des Tanneries,residential,,False,True,125.024,,"LINESTRING (-3.5509042 47.8715832, -3.5510803 47.8717691, -3.551193 47.8719259, -3.551207 47.8719711, -3.5512159 47.8720131, -3.5512351 47.8721056, -3.5513004 47.8723925, -3.5513208 47.8724903, -3.5513785 47.8726446)",,,,
28242019,,Place Jean Jaurès,residential,30,False,True,91.491,,"LINESTRING (-3.5513785 47.8726446, -3.5514583 47.8727103, -3.5515825 47.8728124, -3.5515877 47.8728167, -3.5518422 47.873026, -3.5520847 47.8732254, -3.552098 47.8732363, -3.5521538 47.8732822)",,,,
