osmid,name,highway,maxspeed,junction,oneway,reversed,length,geometry,lanes,ref,bridge,tunnel
"[975397290, 39729171]",Rue de l'Évéché,residential,,,True,False,123.609,"LINESTRING (3.0008783 49.5811792, 3.0008153 49.5812152, 3.0004379 49.5814304, 3.0001465 49.5815965, 3.0000698 49.5816402, 2.999863 49.5817582, 2.9996881 49.5818579, 2.9995908 49.5819133)",,,,
39724643,Place Saint-Barthélémy,residential,,,False,True,12.474,"LINESTRING (3.0036454 49.5811295, 3.003598 49.5811684, 3.0035381 49.5812175)",,,,
39724641,Rue de Grèce,residential,,,True,False,97.49100000000001,"LINESTRING (3.0028907 49.5800421, 3.0029448 49.5800953, 3.0030531 49.580202, 3.0030668 49.5802155, 3.0032468 49.580351, 3.0033924 49.5805254, 3.0034312 49.5805718, 3.0034517 49.5806028, 3.0035768 49.5807916)",,,,
183873362,Rue Saint-Éloi,residential,,,False,False,63.397,"LINESTRING (3.0028907 49.5800421, 3.0029529 49.5800049, 3.0030345 49.5799561, 3.0032241 49.5798393, 3.0035302 49.5796508)",,,,
173013074,Rue du Général de Gaulle,residential,,,False,False,25.449,"LINESTRING (3.0014845 49.581614, 3.0012463 49.5814451)",,,,
173013074,Rue du Général de Gaulle,residential,,,False,True,21.291,"LINESTRING (3.0014845 49.581614, 3.0016977 49.5817465)",,,,
39724642,Rue Saint-Pierre,residential,,,True,False,129.40200000000002,"LINESTRING (3.0032442 49.5814492, 3.0016132 49.5815576, 3.0015621 49.58158, 3.0014845 49.581614)",,,,
39724643,Place Saint-Barthélémy,residential,,,False,False,33.366,"LINESTRING (3.0032442 49.5814492, 3.0033717 49.5813539, 3.0035021 49.581247, 3.0035381 49.5812175)",,,,
39729194,Rue de Gruny,residential,,,True,False,68.095,"LINESTRING (3.0025273 49.5821558, 3.0024973 49.5821836, 3.0024324 49.5822439, 3.0022809 49.5823157, 3.0019809 49.5824616, 3.001806 49.5825439)",,,,
173013074,Rue du Général de Gaulle,residential,,,False,False,75.6,"LINESTRING (3.0025273 49.5821558, 3.0022307 49.5820458, 3.002039 49.5819586, 3.0016977 49.5817465)",,,,
173013074,Rue du Général de Gaulle,residential,,,False,True,47.735,"LINESTRING (3.0025273 49.5821558, 3.0028489 49.5822443, 3.0030692 49.5823046, 3.0030928 49.5823111, 3.003137 49.5823232)",,,,
39724640,Rue du Général de Gaulle,residential,,,False,True,20.566,"LINESTRING (3.003137 49.5823232, 3.0032503 49.5823044, 3.0033918 49.5822453)",,,,
173013074,Rue du Général de Gaulle,residential,,,False,False,47.735,"LINESTRING (3.003137 49.5823232, 3.0030928 49.5823111, 3.0030692 49.5823046, 3.0028489 49.5822443, 3.0025273 49.5821558)",,,,
39724646,Place Saint-Barthélémy,residential,,,False,False,54.559000000000005,"LINESTRING (3.0041239 49.5815238, 3.0040861 49.581494, 3.0040222 49.5814436, 3.0039562 49.5814127, 3.0035381 49.5812175)",,,,
183079997,Rue Saint-Barthélémy,residential,,,True,False,107.88,"LINESTRING (3.0041239 49.5815238, 3.0042065 49.5815895, 3.0042479 49.5816225, 3.0050016 49.5822261, 3.0050198 49.582257, 3.0050381 49.582288)",,,,
335069267,Boulevard Sarrazin,secondary,,,False,False,83.32199999999999,"LINESTRING (3.0041239 49.5815238, 3.0040775 49.5815689, 3.0036613 49.5819737, 3.0035657 49.582078, 3.0035602 49.582084, 3.0035167 49.5821592)",,D 934,,
335069267,Boulevard Sarrazin,secondary,,,False,True,125.267,"LINESTRING (3.0041239 49.5815238, 3.0042046 49.581445, 3.0043918 49.5812621, 3.0044793 49.5811658, 3.0045635 49.5810307, 3.0046643 49.5807812, 3.0047105 49.580612, 3.0047189 49.5804869)",,D 934,,
39724643,Place Saint-Barthélémy,residential,,,False,False,12.474,"LINESTRING (3.0035381 49.5812175, 3.003598 49.5811684, 3.0036454 49.5811295)",,,,
39724643,Place Saint-Barthélémy,residential,,,False,True,33.366,"LINESTRING (3.0035381 49.5812175, 3.0035021 49.581247, 3.0033717 49.5813539, 3.0032442 49.5814492)",,,,
39724646,Place Saint-Barthélémy,residential,,,False,True,54.559000000000005,"LINESTRING (3.0035381 49.5812175, 3.0039562 49.5814127, 3.0040222 49.5814436, 3.0040861 49.581494, 3.0041239 49.5815238)",,,,
335069267,Boulevard Sarrazin,secondary,,,False,False,125.267,"LINESTRING (3.0047189 49.5804869, 3.0047105 49.580612, 3.0046643 49.5807812, 3.0045635 49.5810307, 3.0044793 49.5811658, 3.0043918 49.5812621, 3.0042046 49.581445, 3.0041239 49.5815238)",,D 934,,
335069267,Boulevard Sarrazin,secondary,,,False,True,106.689,"LINESTRING (3.0047189 49.5804869, 3.0047737 49.5800289, 3.0048334 49.5795303)",,D 934,,
39724641,Rue de Grèce,residential,,,True,False,40.541000000000004,"LINESTRING (3.0035768 49.5807916, 3.0037131 49.5810582, 3.0036454 49.5811295)",,,,
39726016,Ruelle Hannonet,living_street,20,,True,False,89.04,"LINESTRING (3.0035768 49.5807916, 3.0045373 49.5805353, 3.0045773 49.5805246, 3.0047189 49.5804869)",,,,
39726017,Avenue Henri Carpentier,residential,,,False,False,144.29199999999997,"LINESTRING (3.0038126 49.577999, 3.0037874 49.5780272, 3.0037689 49.578048, 3.0037299 49.5780917, 3.0027904 49.5791146)",,,,
335069256,Boulevard Carnot,secondary,50,,False,False,66.00399999999999,"LINESTRING (3.0038126 49.577999, 3.0039524 49.5780587, 3.0040495 49.5781025, 3.0042797 49.578205, 3.0045193 49.5783113, 3.0045663 49.5783357)",,,,
335069256,Boulevard Carnot,secondary,50,,False,True,45.351,"LINESTRING (3.0038126 49.577999, 3.0034955 49.5778521, 3.0033647 49.5778004, 3.0032882 49.5777748)",,,,
310298943,Rue de l'Abbaye Saint-Éloi,residential,,,False,True,94.488,"LINESTRING (3.0027904 49.5791146, 3.001656 49.5786891)",,,,
39726017,Avenue Henri Carpentier,residential,,,False,True,144.29199999999997,"LINESTRING (3.0027904 49.5791146, 3.0037299 49.5780917, 3.0037689 49.578048, 3.0037874 49.5780272, 3.0038126 49.577999)",,,,
1176980793,Rue de l'Abbaye Saint-Éloi,residential,,,True,False,74.54,"LINESTRING (3.0027904 49.5791146, 3.0036367 49.5794372, 3.0036816 49.5794544)",,,,
1176980792,Rue de l'Abbaye Saint-Éloi,residential,,,False,False,10.127,"LINESTRING (3.0036816 49.5794544, 3.0038071 49.5794953)",,,,
39724638,Rue Victor Hugo,residential,,,True,False,142.26399999999998,"LINESTRING (3.0036816 49.5794544, 3.0037218 49.5793603, 3.0037622 49.5792663, 3.0040806 49.5788379, 3.0043036 49.5786919, 3.0046274 49.5785326, 3.0046634 49.5785149, 3.0047232 49.5784992, 3.0048281 49.5784913)",,,,
39726023,Rue du Buhat,residential,,,True,False,50.129,"LINESTRING (3.0005795 49.5798862, 3.0000139 49.579624)",,,,
39726019,Rue de Belfort,residential,,,True,False,63.937,"LINESTRING (3.0005795 49.5798862, 3.0006968 49.5797041, 3.0008508 49.5794731, 3.0009281 49.5793575)",,,,
39726019,Rue de Belfort,residential,,,True,False,141.32600000000002,"LINESTRING (3.0013289 49.5788777, 3.0015404 49.5786451, 3.001547 49.5786375, 3.0018302 49.5783078, 3.0021977 49.5778799, 3.0022121 49.5778631, 3.0022285 49.577844, 3.0022372 49.5777844, 3.0022407 49.5777604)",,,,
39726020,Rue Paul Bert,residential,50,,True,False,176.91000000000003,"LINESTRING (3.0013289 49.5788777, 3.0018414 49.5790501, 3.0019325 49.5790971, 3.0022258 49.5792736, 3.0024869 49.5796059, 3.0026988 49.579833, 3.0028529 49.5800009, 3.0028658 49.580015, 3.0028907 49.5800421)",,,,
335069256,Boulevard Carnot,secondary,50,,False,False,75.88,"LINESTRING (3.0022407 49.5777604, 3.0024136 49.5777571, 3.0024529 49.5777564, 3.0030152 49.5777458, 3.0031858 49.5777566, 3.0032882 49.5777748)",,,,
335069256,Boulevard Carnot,secondary,50,,False,True,253.09099999999998,"LINESTRING (3.0022407 49.5777604, 3.0020991 49.5777617, 3.0019764 49.5777628, 3.0019309 49.5777632, 2.9998378 49.5777839, 2.9989143 49.577793, 2.9988677 49.5777938, 2.9987309 49.5777961)",,,,
335069271,Passage du Docteur A. Donne,residential,,,False,False,74.518,"LINESTRING (3.001721 49.5797758, 3.001454 49.5795724, 3.0009281 49.5793575)",,,,
39726019,Rue de Belfort,residential,,,True,False,60.675,"LINESTRING (3.0009281 49.5793575, 3.0013289 49.5788777)",,,,
335069271,Passage du Docteur A. Donne,residential,,,False,True,74.518,"LINESTRING (3.0009281 49.5793575, 3.001454 49.5795724, 3.001721 49.5797758)",,,,
39726025,Rue du Gard,residential,,,True,False,156.372,"LINESTRING (2.9992347 49.5787872, 2.9996978 49.5787385, 3.0003198 49.578679, 3.000492 49.5786705, 3.0006557 49.5786979, 3.000864 49.5787405, 3.0013289 49.5788777)",,,,
39726023,Rue du Buhat,residential,,,True,False,37.363,"LINESTRING (2.9993094 49.5791197, 2.9992347 49.5787872)",,,,
39724644,Rue Saint-Éloi,residential,,,True,False,115.778,"LINESTRING (3.0016915 49.5807346, 3.0023438 49.5803579, 3.0027164 49.5801427, 3.0028341 49.5800748, 3.0028907 49.5800421)",,,,
39726025,Rue du Gard,residential,,,True,False,48.765,"LINESTRING (2.9985677 49.5787145, 2.9992347 49.5787872)",,,,
39726026,Rue des Tanneurs,residential,,,True,False,31.682,"LINESTRING (2.9985677 49.5787145, 2.9984574 49.5789903)",,,,
335069279,Rue de Paris,residential,20,,True,False,62.96000000000001,"LINESTRING (2.9975576 49.580333, 2.9979688 49.5806025, 2.998186 49.5807257)",,,,
39726026,Rue des Tanneurs,residential,,,True,False,66.538,"LINESTRING (2.998093 49.5798489, 2.9980162 49.5799571, 2.9975576 49.580333)",,,,
39726026,Rue des Tanneurs,residential,,,True,False,60.925,"LINESTRING (2.9983319 49.5793234, 2.9982423 49.5795333, 2.9982321 49.5795572, 2.998093 49.5798489)",,,,
39726028,Rue des Boucheries,residential,,,True,False,124.644,"LINESTRING (2.9983319 49.5793234, 2.9983849 49.5793471, 2.9984848 49.5793918, 2.998881 49.5796287, 2.999197 49.5798318, 2.9993999 49.5800018, 2.999543 49.5801166)",,,,
39726026,Rue des Tanneurs,residential,,,True,False,38.128,"LINESTRING (2.9984574 49.5789903, 2.9983319 49.5793234)",,,,
39726027,Square Pierre et Marie Curie,residential,,,True,False,63.091,"LINESTRING (2.9984574 49.5789903, 2.9993094 49.5791197)",,,,
335069285,Rue des Boucheries,residential,,,False,True,47.055,"LINESTRING (3.0000281 49.5803997, 2.999543 49.5801166)",,,,
"[335069265, 39729158]","['Place Bertrand Labarre', 'Rue de Belfort']",residential,50,,True,False,66.945,"LINESTRING (3.0000281 49.5803997, 3.0000674 49.5803777, 3.0002206 49.5802387, 3.0005776 49.5799155)",,,,
39729160,Place Bertrand Labarre,residential,,,True,False,22.528,"LINESTRING (2.9992377 49.5806978, 2.9995383 49.5806425)",,,,
39726029,Rue du Long Pont,living_street,20,,True,False,128.723,"LINESTRING (2.9992377 49.5806978, 2.9991985 49.5806581, 2.9986765 49.5801287, 2.9984892 49.5799784, 2.9982668 49.579891, 2.9981799 49.57987, 2.998093 49.5798489)",,,,
39729157,Place Cordouen,residential,,,True,False,56.219,"LINESTRING (2.9986552 49.5810201, 2.9987952 49.5808912, 2.9988923 49.5808296, 2.9992377 49.5806978)",,,,
183873353,Place Aristide Briand,residential,,,True,False,39.318,"LINESTRING (2.9986552 49.5810201, 2.9987232 49.5810979, 2.9987659 49.5812006, 2.9987675 49.5813584)",,,,
335069279,Rue de Paris,residential,20,,True,False,47.074,"LINESTRING (2.998186 49.5807257, 2.9982275 49.5807517, 2.9985142 49.5809317, 2.9986552 49.5810201)",,,,
335069279,Rue de Paris,residential,20,,True,False,69.875,"LINESTRING (2.9968827 49.579882, 2.9975576 49.580333)",,,,
41566676,Rue Pasteur,residential,,,True,False,124.621,"LINESTRING (2.9968827 49.579882, 2.9966019 49.5800691, 2.9964574 49.5801654, 2.9963901 49.5801814, 2.9963577 49.5801811, 2.9953432 49.580173)",,,,
335069279,Rue de Paris,residential,20,,True,False,91.774,"LINESTRING (2.9954241 49.5789988, 2.9958479 49.5792378, 2.9961981 49.5794492, 2.9963685 49.579552)",,,,
335069279,Rue de Paris,residential,20,,True,False,52.162,"LINESTRING (2.9963685 49.579552, 2.9968827 49.579882)",,,,
335069223,Rue Sainte-Godeberthe,residential,,,True,False,3.261,"LINESTRING (3.0005776 49.5799155, 3.0005795 49.5798862)",,,,
39729158,Place Bertrand Labarre,residential,50,,True,False,44.451,"LINESTRING (2.9995383 49.5806425, 3.0000281 49.5803997)",,,,
173013773,Place Bertrand Labarre,residential,,,True,False,80.458,"LINESTRING (2.9995383 49.5806425, 2.9998201 49.5806561, 3.000051 49.5807048, 3.000326 49.5808038, 3.000533 49.5809222)",,,,
335069268,Rue des Merciers,residential,,,True,False,37.9,"LINESTRING (3.000533 49.5809222, 3.0008358 49.5811476, 3.0008783 49.5811792)",,,,
39726024,,residential,,,False,False,14.242,"LINESTRING (3.0012965 49.5804845, 3.0014375 49.5805742)",,,,
39729162,,residential,,,False,False,16.723,"LINESTRING (3.0012965 49.5804845, 3.0011158 49.5805788)",,,,
335069223,Rue Sainte-Godeberthe,residential,,,True,False,82.081,"LINESTRING (3.0012965 49.5804845, 3.0012338 49.580438, 3.001217 49.5804225, 3.0009727 49.5801977, 3.0008663 49.5800998, 3.0005776 49.5799155)",,,,
39729184,Rue de l'Arc,residential,,,False,True,37.25,"LINESTRING (2.998137 49.5820854, 2.9976828 49.5819257)",,,,
39729173,Rue Olivetan,residential,,,False,False,59.553,"LINESTRING (2.998137 49.5820854, 2.9982352 49.5818392, 2.9983409 49.5816576, 2.9983906 49.5815766)",,,,
39729184,Rue de l'Arc,residential,,,False,False,29.549,"LINESTRING (2.998137 49.5820854, 2.9984278 49.5822149, 2.9984749 49.5822358)",,,,
39729184,Rue de l'Arc,residential,,,False,False,37.25,"LINESTRING (2.9976828 49.5819257, 2.998137 49.5820854)",,,,
39729178,Rue des Béguines,residential,,,False,False,58.528000000000006,"LINESTRING (2.9976828 49.5819257, 2.9978837 49.5816902, 2.9981036 49.5814761)",,,,
39729184,Rue de l'Arc,residential,,,False,True,80.021,"LINESTRING (2.9976828 49.5819257, 2.9975792 49.5819041, 2.9967965 49.5814994)",,,,
335057726,Rue de l'Isle Adam,residential,,,True,False,89.82,"LINESTRING (2.9976828 49.5819257, 2.9974913 49.5823686, 2.9974433 49.5823987, 2.9973761 49.5824136, 2.9969801 49.5824433)",,,,
39729178,Rue des Béguines,residential,,,False,True,58.528000000000006,"LINESTRING (2.9981036 49.5814761, 2.9978837 49.5816902, 2.9976828 49.5819257)",,,,
310298938,Rue Le Féron,residential,,,True,False,62.337999999999994,"LINESTRING (2.9981036 49.5814761, 2.9975801 49.5812557, 2.9973782 49.581171)",,,,
39748967,Rue Le Féron,residential,,,True,False,145.06599999999997,"LINESTRING (2.9954334 49.5810398, 2.9955343 49.581021, 2.9955628 49.5810157, 2.9964348 49.5808472, 2.9967385 49.5809539, 2.9970334 49.5810575, 2.9972045 49.5811299, 2.9972442 49.5811481, 2.9972718 49.5811608)",,,,
335069229,Boulevard Charmolue,primary,50,,False,True,95.62199999999999,"LINESTRING (2.9954334 49.5810398, 2.9954057 49.5809749, 2.9953259 49.5807874, 2.9951326 49.5803418, 2.9950758 49.5802117)",2,D 932,,
"[335057739, 335057723, 687928422]",Boulevard Charmolue,primary,50,,False,False,41.397999999999996,"LINESTRING (2.9954334 49.5810398, 2.9954609 49.581098, 2.9954726 49.5811229, 2.9955361 49.5812658, 2.9955942 49.5813972)",2,D 932,yes,
39729182,Rue Calvin,residential,,,True,False,74.656,"LINESTRING (2.9984749 49.5822358, 2.9985469 49.5819317, 2.9986019 49.5817112, 2.9985913 49.581571)",,,,
39729184,Rue de l'Arc,residential,,,False,True,29.549,"LINESTRING (2.9984749 49.5822358, 2.9984278 49.5822149, 2.998137 49.5820854)",,,,
39729186,Rue Albert de Mun,residential,,,True,False,21.111,"LINESTRING (2.9967965 49.5814994, 2.9965949 49.5816371)",,,,
39729184,Rue de l'Arc,residential,,,False,False,80.021,"LINESTRING (2.9967965 49.5814994, 2.9975792 49.5819041, 2.9976828 49.5819257)",,,,
335057739,Boulevard Charmolue,primary,50,,False,False,37.666,"LINESTRING (2.9959088 49.5821364, 2.9960485 49.5824628)",2,D 932,,
