osmid,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,name,lanes,access
670673577,secondary,30,roundabout,True,False,5.534000000000001,"LINESTRING (4.1235227 45.1434692, 4.123537 45.143456, 4.1235572 45.1434475, 4.1235804 45.1434449)",,,,
37740840,secondary,30,,True,False,44.335,"LINESTRING (4.1235804 45.1434449, 4.1235816 45.1434369, 4.123589 45.1433495, 4.1235593 45.1432105, 4.1235433 45.1431377, 4.1235305 45.1430493)",D 103,Place Charles de Gaulle,,
670673577,secondary,30,roundabout,True,False,9.741000000000001,"LINESTRING (4.1235804 45.1434449, 4.1236046 45.1434489, 4.1236247 45.1434592, 4.1236375 45.1434742, 4.1236409 45.1434916, 4.1236346 45.1435085)",,,,
"[636641977, 283996474, 37740837]",tertiary,30,,True,False,71.45200000000001,"LINESTRING (4.1249418 45.1418006, 4.1251444 45.1418691, 4.1252721 45.1419171, 4.1253195 45.14198, 4.1253457 45.1420634, 4.1254001 45.1422698, 4.1254031 45.1422851)",D 988,"['Rue des Fossés', 'Place de la Calade']",,
999712256,secondary,30,roundabout,True,False,8.578,"LINESTRING (4.1249418 45.1418006, 4.1249212 45.1418218, 4.1248902 45.1418353, 4.124854 45.1418386)",,,,
37740838,secondary,30,,False,False,100.91499999999999,"LINESTRING (4.1243114 45.1407234, 4.1243644 45.140832, 4.1245408 45.1411579, 4.1247684 45.1415717)",,Rue du Maréchal Fayolle,,
122070453,residential,20,,True,False,75.35300000000001,"LINESTRING (4.1243114 45.1407234, 4.1242627 45.140772, 4.1242556 45.1407784, 4.1241325 45.1408897, 4.1239767 45.1410641, 4.1237306 45.1412613)",,Rue des Joinilles,,
1113159527,secondary,30,,False,False,91.16199999999999,"LINESTRING (4.1243114 45.1407234, 4.1243766 45.140616, 4.1244653 45.1405162, 4.1245549 45.1404009, 4.1247947 45.1400888, 4.1248622 45.1400023)",D 7,Rue de Verdun,,
37740839,tertiary,30,,True,False,11.539,"LINESTRING (4.1255129 45.1431744, 4.1254636 45.1432064, 4.1253968 45.1432376)",D 76,Boulevard Saint-Pierre,,
37740841,tertiary,30,,True,False,102.149,"LINESTRING (4.1255129 45.1431744, 4.125514 45.1432483, 4.1255198 45.1433568, 4.1255246 45.1434098, 4.1255406 45.143485, 4.1257494 45.1439436, 4.1257635 45.1439834, 4.1257868 45.1440661)",D 998,Avenue de la Marne,,
70564238,secondary,,roundabout,True,False,4.590999999999999,"LINESTRING (4.1186176 45.1438555, 4.1186182 45.1438761, 4.1186102 45.143896)",,,1,
70564245,secondary,30,,False,False,192.63800000000003,"LINESTRING (4.1186176 45.1438555, 4.1187144 45.1438498, 4.1187949 45.1438442, 4.1196526 45.1437842, 4.1210292 45.1436877, 4.121062 45.143686)",D 103,Avenue Georges Clemenceau,,
70564238,secondary,,roundabout,True,False,14.165,"LINESTRING (4.118478 45.143804, 4.1185221 45.1437974, 4.1185658 45.1438053, 4.1186 45.1438261, 4.1186176 45.1438555)",,,1,
70564241,tertiary,,,False,True,41.605000000000004,"LINESTRING (4.118478 45.143804, 4.1184444 45.1437758, 4.1183971 45.1437441, 4.1183129 45.1436864, 4.1182152 45.1436404, 4.11807 45.1435676)",,Avenue de Dunkerque,,
"[124743416, 680970123, 680970124]",residential,,,False,False,198.535,"LINESTRING (4.1187645 45.1440507, 4.1190627 45.1441729, 4.1194401 45.1443361, 4.1205378 45.1448109, 4.1209267 45.1449791)",,Chemin de la Galoche,,
124743418,residential,,,True,False,22.742,"LINESTRING (4.1187645 45.1440507, 4.1186272 45.1439965, 4.1185827 45.1439776, 4.1185263 45.1439369)",,Chemin de la Galoche,,
70564238,secondary,,roundabout,True,False,10.788,"LINESTRING (4.1184245 45.1438858, 4.1184229 45.1438535, 4.1184421 45.1438241, 4.118478 45.143804)",,,1,
70564239,residential,,roundabout,True,False,10.694,"LINESTRING (4.1210847 45.1451153, 4.1210863 45.1450898, 4.1211012 45.1450651, 4.1211262 45.1450466, 4.1211487 45.1450376)",,,,
124743415,residential,,,True,False,19.592,"LINESTRING (4.1210847 45.1451153, 4.1210021 45.1450372, 4.1209267 45.1449791)",,Chemin de la Galoche,,
70564239,residential,,roundabout,True,False,6.6899999999999995,"LINESTRING (4.1212913 45.1451159, 4.1212843 45.145134, 4.1212648 45.1451555, 4.1212479 45.145166)",,,,
"[671041280, 758907033, 615844853]",residential,,,True,False,33.182,"LINESTRING (4.1212913 45.1451159, 4.1213669 45.1451812, 4.1214153 45.1452298, 4.1215414 45.1453564)",,Chemin de la Galoche,,
124743403,residential,,,True,False,18.669,"LINESTRING (4.1209267 45.1449791, 4.1210291 45.1450098, 4.1210888 45.1450291, 4.1211487 45.1450376)",,Chemin de la Galoche,,
"[124743416, 680970123, 680970124]",residential,,,False,True,198.535,"LINESTRING (4.1209267 45.1449791, 4.1205378 45.1448109, 4.1194401 45.1443361, 4.1190627 45.1441729, 4.1187645 45.1440507)",,Chemin de la Galoche,,
615844856,unclassified,,,True,False,16.598,"LINESTRING (4.1211773 45.1451789, 4.1210244 45.1452821)",,Rue d'Apilhac,,
