osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,ref,tunnel
38894291,2,Place du Général de Gaulle,secondary,20,False,True,51.352000000000004,"LINESTRING (-0.2458116 44.5528767, -0.245934 44.5529223, -0.2464057 44.5530604)",,,
596551419,,Place du Général de Gaulle,secondary,20,True,False,13.860999999999999,"LINESTRING (-0.2458116 44.5528767, -0.2458162 44.5528241, -0.2457973 44.5527863, -0.2457702 44.552761)",roundabout,,
28941626,,Cours du XIV Juillet,tertiary,20,True,False,95.388,"LINESTRING (-0.2457702 44.552761, -0.2458267 44.552669, -0.2458729 44.5525935, -0.2460266 44.5520583, -0.246091 44.551938)",,D 222,
596551419,,Place du Général de Gaulle,secondary,20,True,False,13.384,"LINESTRING (-0.2457702 44.552761, -0.2457238 44.5527381, -0.245667 44.5527278, -0.2456134 44.5527316)",roundabout,,
25586824,,Place du Général de Gaulle,secondary,20,True,False,8.758,"LINESTRING (-0.2456134 44.5527316, -0.2455623 44.5527487, -0.245524 44.5527759)",roundabout,,
26476457,2,Cours du Maréchal de Lattre de Tassigny,secondary,20,False,False,130.33800000000002,"LINESTRING (-0.2456134 44.5527316, -0.2455729 44.5526248, -0.2453644 44.5518966, -0.2452549 44.551588)",,D 932,
"[25586824, 596551416]",,Place du Général de Gaulle,secondary,20,True,False,22.723999999999997,"LINESTRING (-0.2455785 44.5529452, -0.245632 44.5529579, -0.2456704 44.5529587, -0.2457464 44.5529396, -0.2457871 44.5529118, -0.2458116 44.5528767)",roundabout,,
"[1198614430, 1198614431]",,Allées Jean Jaurès,residential,20,False,False,23.198999999999998,"LINESTRING (-0.2455785 44.5529452, -0.2455737 44.5529497, -0.2455154 44.5530037, -0.2454667 44.553048, -0.2453986 44.5531098)",,,
25586826,,Cours des Fossés,secondary,20,True,False,16.207,"LINESTRING (-0.2464057 44.5530604, -0.2464601 44.5532009)",,D 932,
38894291,2,Place du Général de Gaulle,secondary,20,False,False,51.352000000000004,"LINESTRING (-0.2464057 44.5530604, -0.245934 44.5529223, -0.2458116 44.5528767)",,,
26476705,1,Rue des Docteurs Thery,residential,20,False,False,55.539,"LINESTRING (-0.2468408 44.5546519, -0.2466528 44.5547082, -0.2465171 44.5547197, -0.2461604 44.5546832)",,,
467781002,,Cours des Fossés,secondary,20,True,False,43.433,"LINESTRING (-0.2468408 44.5546519, -0.2469586 44.5547691, -0.2469952 44.5548055, -0.2472039 44.5549417)",,D 932,
467781002,,Cours des Fossés,secondary,20,True,False,21.918999999999997,"LINESTRING (-0.2472039 44.5549417, -0.2473259 44.5549882, -0.2474478 44.5550347)",,D 932,
467781003,,Cours du Général Leclerc,secondary,20,True,False,15.828,"LINESTRING (-0.2493159 44.553885, -0.2491623 44.553794)",,,
28939896,,Place du Foirail,residential,20,True,False,66.772,"LINESTRING (-0.2493159 44.553885, -0.2492296 44.5539216, -0.2488286 44.5543667)",,,
31474762,2,Rue Docteur Amand Papon,tertiary,50,False,True,74.193,"LINESTRING (-0.2449893 44.5495435, -0.2458928 44.5497185)",,,
1248737156,,Rue Docteur Amand Papon,tertiary,50,True,False,32.788000000000004,"LINESTRING (-0.2449893 44.5495435, -0.2447859 44.5494879, -0.244726 44.5494713, -0.2446685 44.5494516, -0.244613 44.5494238)",,,
1174492523,2,,secondary,50,False,False,7.997,"LINESTRING (-0.2444635 44.5489774, -0.2444777 44.5490486)",,N 524,
1174492523,2,,secondary,50,False,True,26.17,"LINESTRING (-0.2444635 44.5489774, -0.2443879 44.5487483)",,N 524,
26476463,,,secondary,50,True,False,1.664,"LINESTRING (-0.244624 44.549537, -0.2446297 44.5495226)",roundabout,,
409585768,,Cours du Maréchal de Lattre de Tassigny,secondary,50,True,False,34.638999999999996,"LINESTRING (-0.2447271 44.5498377, -0.2446996 44.5497492, -0.2446787 44.5496919, -0.2446393 44.5496212, -0.2446259 44.5495888, -0.244624 44.549537)",,D 932,
467639866,2,Cours du Maréchal de Lattre de Tassigny,secondary,30,False,True,199.07,"LINESTRING (-0.2447271 44.5498377, -0.2447793 44.5500055, -0.2448776 44.5503206, -0.2452549 44.551588)",,D 932,
26478649,,Avenue Robert Vouin,residential,20,False,True,31.118,"LINESTRING (-0.2441151 44.5545914, -0.2442949 44.5543426)",,,
28940859,,Avenue Arthur Gibaud,residential,20,False,False,11.405,"LINESTRING (-0.2441151 44.5545914, -0.2440448 44.5546809)",,,
26478404,,Cours des Carmes,residential,20,True,False,76.26,"LINESTRING (-0.2441151 44.5545914, -0.2442111 44.5546176, -0.2449417 44.5548053, -0.2450135 44.554835)",,,
155136064,,Rue Fabre,residential,30,True,False,84.89699999999999,"LINESTRING (-0.2510864 44.5572885, -0.2506813 44.5571446, -0.2501022 44.5569891)",,,
26478255,,,residential,30,True,False,26.410999999999998,"LINESTRING (-0.2493249 44.5566602, -0.2492226 44.5566272, -0.2490682 44.5565775, -0.2490212 44.5565623)",,,
70309459,,,unclassified,30,True,False,14.129999999999999,"LINESTRING (-0.2493249 44.5566602, -0.2493431 44.556565, -0.249349 44.5565343)",,,
"[664449224, 26476663]",,,residential,30,False,False,40.586999999999996,"LINESTRING (-0.2499203 44.5572915, -0.2498405 44.5572435, -0.2496398 44.5571228, -0.2495163 44.5570684)",,,
"[26476665, 70309458, 26476671]",,,residential,30,False,False,36.6,"LINESTRING (-0.2499203 44.5572915, -0.2500544 44.5570795, -0.2500909 44.5570123, -0.2501022 44.5569891)",,,yes
"[26476665, 70309458, 26476671]",,,residential,30,False,True,36.6,"LINESTRING (-0.2501022 44.5569891, -0.2500909 44.5570123, -0.2500544 44.5570795, -0.2499203 44.5572915)",,,yes
"[155136064, 26478259, 39392908]",,Rue Fabre,residential,30,True,False,71.83,"LINESTRING (-0.2501022 44.5569891, -0.2500003 44.5569586, -0.2499227 44.5569325, -0.2497073 44.5568445, -0.2494058 44.5566936, -0.2493249 44.5566602)",,,yes
26476687,,,unclassified,30,False,False,15.612,"LINESTRING (-0.2490552 44.556424, -0.2490212 44.5565623)",,,
70309456,,,secondary,30,True,False,29.556,"LINESTRING (-0.2490552 44.556424, -0.2491106 44.5564887, -0.2491625 44.5565272, -0.2492299 44.5565436, -0.2493022 44.5565425, -0.249349 44.5565343)",,D 932,
26476687,,,unclassified,30,False,True,15.612,"LINESTRING (-0.2490212 44.5565623, -0.2490552 44.556424)",,,
"[563923782, 654350655]",,Rue Saint-Gervais,residential,20,True,False,72.331,"LINESTRING (-0.2490212 44.5565623, -0.2489393 44.5565317, -0.2488375 44.5564936, -0.2481953 44.5562856)",,,
26476730,,Rue Ronde,residential,30,True,False,85.0,"LINESTRING (-0.2475349 44.5561332, -0.247509 44.5560493, -0.247318 44.5558914, -0.2473079 44.5558274, -0.2470632 44.5556008, -0.2469298 44.555528)",,,
26478268,,Rue de la Brêche,residential,20,True,False,66.469,"LINESTRING (-0.2475349 44.5561332, -0.2470435 44.556117, -0.2466969 44.5561055)",,,
26476726,,Rue Amand Dumeau,residential,20,True,False,66.814,"LINESTRING (-0.2466969 44.5561055, -0.2469298 44.555528)",,,
26478268,,Rue de la Brêche,residential,20,True,False,34.174,"LINESTRING (-0.2466969 44.5561055, -0.2462656 44.5561063)",,,
"[26478347, 26476723, 605078104, 605078105, 26478268]",,"['Rue de la Brêche', ""Place de l'Horloge"", 'Rue Laffargue', 'Rue Lafargue']",residential,"['20', '30']",True,False,138.502,"LINESTRING (-0.2462656 44.5561063, -0.2461798 44.5561065, -0.2460355 44.5561068, -0.246035 44.5560692, -0.2460306 44.5557643, -0.2460748 44.5555726, -0.2462988 44.5552594, -0.2465614 44.5552109)",,,
"[26476726, 563923783]",,Rue Amand Dumeau,residential,20,True,False,26.127,"LINESTRING (-0.2469298 44.555528, -0.2470055 44.5553903, -0.2470356 44.5553059)",,,
26476730,,Rue Ronde,residential,30,True,False,109.355,"LINESTRING (-0.2469298 44.555528, -0.2466644 44.5554776, -0.246453 44.5555204, -0.2462862 44.5556549, -0.2462656 44.5561063)",,,
563923784,,Rue Amand Dumeau,residential,20,True,False,42.636,"LINESTRING (-0.2470356 44.5553059, -0.2472039 44.5549417)",,,
26478268,,Rue de la Brêche,residential,20,True,False,55.001,"LINESTRING (-0.2481953 44.5562856, -0.2475349 44.5561332)",,,
26478628,,Rue Saint-Gervais,residential,20,True,False,142.997,"LINESTRING (-0.2481953 44.5562856, -0.247889 44.5560284, -0.2474926 44.5556431, -0.2470771 44.5553576, -0.2470498 44.555321, -0.2470356 44.5553059)",,,
26476783,,Rue Brion,residential,20,True,False,36.523,"LINESTRING (-0.2461159 44.5546706, -0.2460497 44.5546511, -0.2459712 44.5545956, -0.2457706 44.5544577)",,,
548444043,,Rue des Docteurs Thery,residential,20,True,False,26.1,"LINESTRING (-0.2461159 44.5546706, -0.246045 44.5546836, -0.2458487 44.5548009)",,,
664449219,,Cours des Carmes,residential,20,True,False,6.731,"LINESTRING (-0.2456478 44.5549775, -0.245727 44.5549994)",,,
26476779,,Rue Saint-Louis Beaulieu,residential,20,True,False,60.903000000000006,"LINESTRING (-0.2458455 44.5532889, -0.245711 44.5532915, -0.2456495 44.5533656, -0.2456236 44.5534808, -0.2455507 44.5537244)",,,
26476478,,Allées Jean Jaurès,residential,20,False,False,87.482,"LINESTRING (-0.2453986 44.5531098, -0.2453126 44.553169, -0.2451174 44.5533035, -0.2450197 44.553371, -0.2449575 44.553414, -0.2448703 44.553508, -0.244808 44.5535752, -0.2447726 44.5536144, -0.2447555 44.5536334, -0.2446911 44.5537072)",,,
"[1198614430, 1198614431]",,Allées Jean Jaurès,residential,20,False,True,23.199,"LINESTRING (-0.2453986 44.5531098, -0.2454667 44.553048, -0.2455154 44.5530037, -0.2455737 44.5529497, -0.2455785 44.5529452)",,,
"[28940712, 1198614522, 1198614523]",,Allées Jean Jaurès,residential,20,True,False,106.478,"LINESTRING (-0.2453986 44.5531098, -0.2453939 44.5531063, -0.2453295 44.5530579, -0.2452806 44.5530189, -0.2452512 44.5530188, -0.2452299 44.5530322, -0.2443966 44.5535571)",,,
26478585,,Rue Saint-Louis Beaulieu,residential,20,False,True,12.419,"LINESTRING (-0.2455097 44.5538322, -0.2455507 44.5537244)",,,
318097510,,Rue du Mirail,residential,20,False,True,15.949,"LINESTRING (-0.2455097 44.5538322, -0.2456377 44.5539429)",,,
26478585,,Rue Saint-Louis Beaulieu,residential,20,False,False,53.343,"LINESTRING (-0.2455097 44.5538322, -0.2453607 44.5538489, -0.2450574 44.5538107, -0.244911 44.5539223)",,,
26476478,,Allées Jean Jaurès,residential,20,False,True,9.866,"LINESTRING (-0.2447109 44.5537948, -0.2446911 44.5537072)",,,
26478480,,Rue Brion,residential,20,False,True,21.281,"LINESTRING (-0.2447109 44.5537948, -0.2447844 44.5538457, -0.244911 44.5539223)",,,
26478649,,Avenue Robert Vouin,residential,20,False,False,69.37200000000001,"LINESTRING (-0.2447109 44.5537948, -0.2446303 44.5538766, -0.2444281 44.5541733, -0.2442949 44.5543426)",,,
26478585,,Rue Saint-Louis Beaulieu,residential,20,False,False,62.016,"LINESTRING (-0.244911 44.5539223, -0.2445336 44.5544109)",,,
26478480,,Rue Brion,residential,20,False,False,21.281,"LINESTRING (-0.244911 44.5539223, -0.2447844 44.5538457, -0.2447109 44.5537948)",,,
26478585,,Rue Saint-Louis Beaulieu,residential,20,False,True,53.342999999999996,"LINESTRING (-0.244911 44.5539223, -0.2450574 44.5538107, -0.2453607 44.5538489, -0.2455097 44.5538322)",,,
26476783,,Rue Brion,residential,20,True,False,90.462,"LINESTRING (-0.2457706 44.5544577, -0.244911 44.5539223)",,,
26476819,,Rue du Mirail,residential,20,True,False,58.324999999999996,"LINESTRING (-0.2457706 44.5544577, -0.2457587 44.5543318, -0.2456377 44.5539429)",,,
26478585,,Rue Saint-Louis Beaulieu,residential,20,False,False,12.419,"LINESTRING (-0.2455507 44.5537244, -0.2455097 44.5538322)",,,
26478649,,Avenue Robert Vouin,residential,20,False,False,31.118,"LINESTRING (-0.2442949 44.5543426, -0.2441151 44.5545914)",,,
664449216,,Rue Biran,residential,20,False,False,20.381,"LINESTRING (-0.2442949 44.5543426, -0.2445336 44.5544109)",,,
26478649,,Avenue Robert Vouin,residential,20,False,True,69.372,"LINESTRING (-0.2442949 44.5543426, -0.2444281 44.5541733, -0.2446303 44.5538766, -0.2447109 44.5537948)",,,
26478585,,Rue Saint-Louis Beaulieu,residential,20,False,True,62.016,"LINESTRING (-0.2445336 44.5544109, -0.244911 44.5539223)",,,
664449216,,Rue Biran,residential,20,False,True,20.381,"LINESTRING (-0.2445336 44.5544109, -0.2442949 44.5543426)",,,
26476806,,Rue Biran,residential,20,False,False,85.707,"LINESTRING (-0.2445336 44.5544109, -0.2453442 44.5546289, -0.2455485 44.5546772)",,,
26476806,,Rue Biran,residential,20,False,True,27.665,"LINESTRING (-0.2458487 44.5548009, -0.2457412 44.5547403, -0.2455485 44.5546772)",,,
664449217,,Rue des Docteurs Thery,residential,20,True,False,25.755,"LINESTRING (-0.2458487 44.5548009, -0.2457146 44.5548837, -0.2456478 44.5549775)",,,
26476819,,Rue du Mirail,residential,20,True,False,30.09,"LINESTRING (-0.2455485 44.5546772, -0.2457706 44.5544577)",,,
26476806,,Rue Biran,residential,20,False,False,27.665,"LINESTRING (-0.2455485 44.5546772, -0.2457412 44.5547403, -0.2458487 44.5548009)",,,
26476806,,Rue Biran,residential,20,False,True,85.707,"LINESTRING (-0.2455485 44.5546772, -0.2453442 44.5546289, -0.2445336 44.5544109)",,,
26478276,,Place de l'Horloge,residential,20,True,False,39.033,"LINESTRING (-0.2465614 44.5552109, -0.2469724 44.5552915, -0.2470356 44.5553059)",,,
318097510,,Rue du Mirail,residential,20,False,False,15.949,"LINESTRING (-0.2456377 44.5539429, -0.2455097 44.5538322)",,,
"[468008641, 468008642]",,Cours des Fossés,secondary,"['20', '30']",True,False,147.957,"LINESTRING (-0.2479851 44.5553343, -0.2480253 44.555372, -0.2483327 44.5556604, -0.2484002 44.5557237, -0.2490106 44.5563794, -0.2490383 44.5564076, -0.2490552 44.556424)",,D 932,
26476453,2,Cours Gambetta,tertiary,50,False,False,285.846,"LINESTRING (-0.2502014 44.5512217, -0.250103 44.551156, -0.2500279 44.5511245, -0.2490968 44.5507462, -0.2486279 44.5505601, -0.2471935 44.549981, -0.2470739 44.5499481)",,,
31474752,2,Rue des Salières,tertiary,30,False,False,38.839,"LINESTRING (-0.2502014 44.5512217, -0.2501354 44.5512892, -0.2499251 44.5515102)",,D 125E3,
532416822,2,Rue Jules Ferry,tertiary,30,False,True,69.979,"LINESTRING (-0.2502014 44.5512217, -0.2502541 44.5511683, -0.2506913 44.5506981)",,D 125e3,
28940926,,Rue de la Poste,residential,20,True,False,72.529,"LINESTRING (-0.24827 44.5534674, -0.2482412 44.5535229, -0.2479526 44.5540792)",,,
"[467639864, 472228540]",,Cours du Général Leclerc,secondary,20,True,False,141.936,"LINESTRING (-0.24827 44.5534674, -0.2481696 44.5534444, -0.2471353 44.5531754, -0.2467583 44.5530784, -0.2466544 44.5530557, -0.2465824 44.55304)",,,
"[31474752, 563923774]",2,Rue des Salières,tertiary,"['20', '30']",False,True,132.90699999999998,"LINESTRING (-0.24827 44.5534674, -0.248308 44.553417, -0.248333 44.5533839, -0.2483785 44.5533236, -0.248797 44.5527691, -0.2488606 44.5526991, -0.2491038 44.5524313)",,D 125E3,
457069572,,Rue Charles Brannens,residential,20,True,False,87.748,"LINESTRING (-0.2443966 44.5535571, -0.244282 44.5534755, -0.2436792 44.5530488, -0.2436113 44.5530007)",,,
26476478,,Allées Jean Jaurès,residential,20,False,False,9.866,"LINESTRING (-0.2446911 44.5537072, -0.2447109 44.5537948)",,,
26476478,,Allées Jean Jaurès,residential,20,False,True,87.482,"LINESTRING (-0.2446911 44.5537072, -0.2447555 44.5536334, -0.2447726 44.5536144, -0.244808 44.5535752, -0.2448703 44.553508, -0.2449575 44.553414, -0.2450197 44.553371, -0.2451174 44.5533035, -0.2453126 44.553169, -0.2453986 44.5531098)",,,
548444045,,Rue Charles Brannens,residential,20,True,False,29.189,"LINESTRING (-0.2446911 44.5537072, -0.2445921 44.5536742, -0.2445124 44.5536457, -0.2443966 44.5535571)",,,
"[596893019, 467781003]",2,Cours du Général Leclerc,secondary,20,True,False,79.75600000000001,"LINESTRING (-0.2491623 44.553794, -0.2490707 44.5537447, -0.2489741 44.5536989, -0.2488312 44.5536458, -0.2486177 44.553578, -0.248407 44.5535087, -0.24827 44.5534674)",,,
468008642,,Cours des Fossés,secondary,20,True,False,18.624,"LINESTRING (-0.2478251 44.5552116, -0.2479851 44.5553343)",,D 932,
28940911,,Place du Foirail,residential,20,True,False,29.009999999999998,"LINESTRING (-0.2478251 44.5552116, -0.2479194 44.5552136, -0.2479356 44.5551959, -0.2480679 44.5550514)",,,
"[468008642, 467781002]",,Cours des Fossés,secondary,20,True,False,35.786,"LINESTRING (-0.2474478 44.5550347, -0.2477776 44.5551893, -0.2478251 44.5552116)",,D 932,
468523911,,,residential,20,False,True,9.675,"LINESTRING (-0.2487155 44.5543339, -0.2488286 44.5543667)",,,
28940911,,Place du Foirail,residential,20,True,False,69.885,"LINESTRING (-0.2487155 44.5543339, -0.2491254 44.5538687, -0.2491623 44.553794)",,,
28940926,,Rue de la Poste,residential,20,True,False,113.568,"LINESTRING (-0.2479526 44.5540792, -0.2475701 44.5548357, -0.2474874 44.5549703, -0.2474478 44.5550347)",,,
28940983,,Rue Guy Arcam,residential,20,True,False,66.755,"LINESTRING (-0.2479526 44.5540792, -0.2486045 44.5542969, -0.2487155 44.5543339)",,,
28940997,,Cours du Rocher,residential,20,False,False,104.774,"LINESTRING (-0.245727 44.5549994, -0.2453957 44.5559116)",,,
"[664449218, 26478276, 654350654]",,"['Cours des Carmes', ""Place de l'Horloge""]",residential,20,True,False,70.17699999999999,"LINESTRING (-0.245727 44.5549994, -0.2462752 44.5551409, -0.2463301 44.5551532, -0.2465614 44.5552109)",,,
31769828,,Rue de la Cité Ducasse,residential,30,True,False,185.858,"LINESTRING (-0.2469541 44.5503566, -0.2448351 44.5498461, -0.2447807 44.5498419, -0.2447271 44.5498377)",,,
467639867,,Cours du XIV Juillet,tertiary,30,True,False,46.438,"LINESTRING (-0.2469541 44.5503566, -0.2470522 44.5500558, -0.2470739 44.5499481)",,D 222,
