osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,junction,access,bridge
673673493,True,1,Avenue des Alpilles,secondary,40,False,34.096999999999994,"LINESTRING (4.8091186 43.6418813, 4.8089568 43.6420092, 4.8089354 43.6420261, 4.8088325 43.6421075)",,,,
673675932,True,,,residential,,False,32.466,"LINESTRING (4.8091186 43.6418813, 4.8090078 43.642086, 4.8089881 43.6421567)",,,,
41647958,True,1,Rue des Gardians,residential,40,False,29.078,"LINESTRING (4.8087142 43.6378832, 4.80875 43.6378234, 4.808878 43.6376503)",,,,
237858843,False,2,Avenue de la République,secondary,30,False,65.454,"LINESTRING (4.8087142 43.6378832, 4.808106 43.6377383, 4.8079416 43.6376992)",N 1453,,,
237858843,False,2,Avenue de la République,secondary,30,True,159.602,"LINESTRING (4.8087142 43.6378832, 4.8087763 43.637898, 4.8094713 43.6380635, 4.8100889 43.6382106, 4.8101424 43.6382234, 4.8105981 43.6383319)",N 1453,,,
132388641,True,1,Avenue de Saint-Roch,unclassified,,False,19.435,"LINESTRING (4.8058919 43.6372976, 4.8057606 43.6374443)",,,,
673672008,False,2,Avenue de la République,secondary,40,False,18.309,"LINESTRING (4.8058919 43.6372976, 4.8056674 43.6373243)",N 1453,,,
374546362,False,2,Avenue de la République,secondary,40,True,23.444000000000003,"LINESTRING (4.8058919 43.6372976, 4.8060618 43.6372867, 4.8061813 43.6372993)",N 1453,,,
"[24409848, 549920209]",False,2,Rue de la Laure,tertiary,30,False,140.532,"LINESTRING (4.8146366 43.6384145, 4.8146968 43.6385325, 4.8147099 43.6385582, 4.8147283 43.6385942, 4.8147543 43.6386546, 4.8147935 43.6387458, 4.8148022 43.638766, 4.8149458 43.6391016, 4.8149582 43.6391287, 4.8150437 43.63932, 4.815061 43.6393586, 4.815078 43.6393967, 4.8151761 43.6396163)",,,,
34917001,False,2,Rue du Soleil,tertiary,40,False,76.673,"LINESTRING (4.8146366 43.6384145, 4.8146194 43.6382638, 4.8146149 43.6382247, 4.8146002 43.6380951, 4.8145886 43.6379361, 4.8145947 43.6378141, 4.8146054 43.6377267)",,,,
374494884,False,2,Avenue Nostradamus,secondary,30,False,129.861,"LINESTRING (4.8146366 43.6384145, 4.814366 43.6383991, 4.8142591 43.638393, 4.8140014 43.6383784, 4.8135357 43.6383696, 4.8134729 43.6383716, 4.8130255 43.6383861)",N 1453,,,
132388649,True,1,Avenue de Saint-Roch,unclassified,,False,30.252,"LINESTRING (4.8056369 43.6375825, 4.805659 43.6375167, 4.805659 43.637471, 4.8056329 43.637419, 4.8055424 43.6373391)",,,,
668508653,False,,Avenue de Saint-Roch,residential,30,True,75.42399999999999,"LINESTRING (4.8056369 43.6375825, 4.805571 43.6376585, 4.8055195 43.6377178, 4.8054776 43.6377661, 4.8053637 43.6378975, 4.8052192 43.6380642, 4.8052038 43.6380819, 4.8051386 43.638157)",,,,
1175128120,False,2,Avenue de la République,secondary,40,True,10.193,"LINESTRING (4.8055424 43.6373391, 4.8056674 43.6373243)",N 1453,,,
549403127,False,2,Rue de la Laure,tertiary,30,True,16.538,"LINESTRING (4.8156928 43.6409623, 4.8156843 43.6408137)",,,,
549403124,False,2,Rue de la Laure,tertiary,30,False,69.083,"LINESTRING (4.8156928 43.6409623, 4.8157008 43.6412295, 4.8157036 43.6413587, 4.8157061 43.6414717, 4.8157051 43.6414773, 4.8156856 43.6415825)",,,,
673672008,False,2,Avenue de la République,secondary,40,True,18.309,"LINESTRING (4.8056674 43.6373243, 4.8058919 43.6372976)",N 1453,,,
1175128120,False,2,Avenue de la République,secondary,40,False,10.193,"LINESTRING (4.8056674 43.6373243, 4.8055424 43.6373391)",N 1453,,,
132388640,True,1,,unclassified,,False,15.425999999999998,"LINESTRING (4.8056674 43.6373243, 4.8057178 43.6373718, 4.8057606 43.6374443)",,,,
1175128119,True,1,Avenue de Saint-Roch,unclassified,,False,18.31,"LINESTRING (4.8057606 43.6374443, 4.8056369 43.6375825)",,,,
499381029,False,2,Place du Docteur Bagnaninchi,secondary,40,False,19.057,"LINESTRING (4.8108279 43.6383733, 4.8105981 43.6383319)",N 1453,,,
237858842,False,2,Place du Docteur Bagnaninchi,secondary,40,True,71.03,"LINESTRING (4.8108279 43.6383733, 4.8110088 43.6384014, 4.8112558 43.6384254, 4.8113553 43.6384262, 4.8117042 43.6384288)",N 1453,,,
"[24410006, 522178295]",False,2,Avenue César Bernaudon,secondary,30,"[False, True]",137.051,"LINESTRING (4.8108279 43.6383733, 4.8108906 43.6384445, 4.8109198 43.6384694, 4.8112869 43.6386155, 4.8114287 43.638672, 4.8117629 43.6388051, 4.8120495 43.6389192, 4.8122702 43.6390071)",,,,
673675923,True,,,residential,,False,7.86,"LINESTRING (4.808723 43.6421869, 4.8086294 43.6421667)",,,,
668508654,True,1,Avenue des Alpilles,secondary,40,False,47.388,"LINESTRING (4.808723 43.6421869, 4.8086002 43.6422778, 4.8084957 43.6423408, 4.8082699 43.6424572)",,,,
668508653,False,,Avenue de Saint-Roch,residential,30,False,75.424,"LINESTRING (4.8051386 43.638157, 4.8052038 43.6380819, 4.8052192 43.6380642, 4.8053637 43.6378975, 4.8054776 43.6377661, 4.8055195 43.6377178, 4.805571 43.6376585, 4.8056369 43.6375825)",,,,
147959304,False,2,Avenue du Foirail,residential,40,False,130.0,"LINESTRING (4.8053649 43.6341601, 4.8055675 43.6343034, 4.8060078 43.6346108, 4.806499 43.6349921)",,,,
554514862,True,1,Rue du Mérinos,residential,40,False,27.442,"LINESTRING (4.8063301 43.6353343, 4.8065186 43.6352686, 4.8066287 43.6352162)",,,,
1051751944,False,2,Boulevard de Provence,residential,50,False,153.15600000000003,"LINESTRING (4.8050836 43.6365361, 4.8051338 43.6365372, 4.8056416 43.6365487, 4.8057867 43.6365807, 4.8059318 43.6366417, 4.805986 43.6367012, 4.8060209 43.6367396, 4.8060707 43.6367942, 4.8061568 43.6368888, 4.806253 43.6370178, 4.8062865 43.6370627, 4.8062082 43.6372393, 4.8061813 43.6372993)",,,,
374546362,False,2,Avenue de la République,secondary,40,False,23.444000000000003,"LINESTRING (4.8061813 43.6372993, 4.8060618 43.6372867, 4.8058919 43.6372976)",N 1453,,,
"[374546362, 673672005]",False,2,Avenue de la République,secondary,"['40', '30']",True,47.465,"LINESTRING (4.8061813 43.6372993, 4.8062269 43.6373041, 4.8064164 43.6373444, 4.806497 43.6373615, 4.8067486 43.637415)",N 1453,,,
1051751944,False,2,Boulevard de Provence,residential,50,True,153.156,"LINESTRING (4.8061813 43.6372993, 4.8062082 43.6372393, 4.8062865 43.6370627, 4.806253 43.6370178, 4.8061568 43.6368888, 4.8060707 43.6367942, 4.8060209 43.6367396, 4.805986 43.6367012, 4.8059318 43.6366417, 4.8057867 43.6365807, 4.8056416 43.6365487, 4.8051338 43.6365372, 4.8050836 43.6365361)",,,,
656052229,True,1,Rue du Tambourin,residential,40,False,115.274,"LINESTRING (4.8059904 43.6414243, 4.8060049 43.6409134, 4.805991 43.6408257, 4.8058936 43.6407912, 4.805434 43.6406563)",,,,
"[1174714693, 656052230]",False,2,Rue des Galoubets,residential,40,False,209.396,"LINESTRING (4.8059904 43.6414243, 4.8073034 43.6417785, 4.8080625 43.6419646, 4.8084095 43.6420498, 4.8084408 43.6420575)",,,,
147959304,False,2,Avenue du Foirail,residential,40,True,130.0,"LINESTRING (4.806499 43.6349921, 4.8060078 43.6346108, 4.8055675 43.6343034, 4.8053649 43.6341601)",,,,
554514864,True,1,Avenue du Foirail,residential,40,False,23.429000000000002,"LINESTRING (4.806499 43.6349921, 4.806607 43.635041, 4.8066398 43.6350558, 4.8067551 43.6350909)",,,,
374450250,False,,Rue des Gardians,residential,30,True,33.689,"LINESTRING (4.8095395 43.6368679, 4.8093207 43.6371262)",,,,
549920206,False,2,Avenue de Plaisance,secondary,30,False,30.865,"LINESTRING (4.8095395 43.6368679, 4.80936 43.6366226)",,,,
549920206,False,2,Avenue de Plaisance,secondary,30,True,132.413,"LINESTRING (4.8095395 43.6368679, 4.8100212 43.637569, 4.8102783 43.6379319)",,,,
499381029,False,2,Place du Docteur Bagnaninchi,secondary,40,True,19.057,"LINESTRING (4.8105981 43.6383319, 4.8108279 43.6383733)",N 1453,,,
152808343,False,2,Avenue de Plaisance,secondary,30,False,36.914,"LINESTRING (4.8105981 43.6383319, 4.8104485 43.6381782, 4.8104207 43.6381343, 4.81036 43.6380493)",,,,
237858843,False,2,Avenue de la République,secondary,30,False,159.60199999999998,"LINESTRING (4.8105981 43.6383319, 4.8101424 43.6382234, 4.8100889 43.6382106, 4.8094713 43.6380635, 4.8087763 43.637898, 4.8087142 43.6378832)",N 1453,,,
673672727,False,2,Avenue des Alpilles,secondary,40,True,104.29,"LINESTRING (4.8105981 43.6383319, 4.8105765 43.6383896, 4.8105492 43.6384582, 4.8105179 43.6385369, 4.810363 43.6389204, 4.8103278 43.6390145, 4.8103153 43.6390471, 4.8102504 43.6392353)",,,,
