osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,tunnel,width,junction
1046232913,D 1113,Avenue Frédéric Mistral,secondary,,False,False,20.637999999999998,"LINESTRING (1.9537477 43.3205093, 1.9536333 43.32055, 1.9535263 43.3206008)",3,,,,
29103866,,Rue de l'Aqueduc,residential,,False,True,46.444,"LINESTRING (1.9582763 43.3148586, 1.9584582 43.314991, 1.9586367 43.3151814)",,,,,
29103884,D 1113,Avenue François Mitterrand,secondary,50,False,False,50.661,"LINESTRING (1.9582763 43.3148586, 1.9580682 43.3150562, 1.9579835 43.3151195, 1.9578507 43.3151878)",,,,,
29103882,D 1113,Rue de Dunkerque,secondary,50,False,False,16.096,"LINESTRING (1.9546655 43.3182117, 1.9545365 43.3183219)",,,,,
29103882,D 1113,Rue de Dunkerque,secondary,50,False,True,6.542,"LINESTRING (1.9546655 43.3182117, 1.9547063 43.3181609)",,,,,
29103691,,Rue du Général Dejean,residential,30,True,False,87.147,"LINESTRING (1.9546655 43.3182117, 1.9545251 43.3179927, 1.9542741 43.3174823)",,,,,
832903234,,,residential,,False,False,18.383,"LINESTRING (1.9586153 43.3151972, 1.9587596 43.3153249)",,,,,
162970168,,Rue de la Haute-Baffe,residential,,True,False,44.373000000000005,"LINESTRING (1.9586153 43.3151972, 1.9584548 43.3153347, 1.9582903 43.3155177)",,,,,
29103900,,Rue Andréossy,residential,,False,True,78.109,"LINESTRING (1.9575966 43.316031, 1.9575281 43.3160009, 1.9574517 43.3160044, 1.9571319 43.3161549, 1.9567737 43.3161982, 1.9567195 43.3162242)",,,,,
168057903,,Rue des Protestants,residential,,False,True,16.739,"LINESTRING (1.95814 43.3205615, 1.958248 43.3206899)",,,,,
29103177,,Rue des Potiers,residential,,False,False,115.923,"LINESTRING (1.95814 43.3205615, 1.9582774 43.3204944, 1.9593299 43.3199806)",,,,,
1184459931,,Rue de Mauléon,residential,30,True,False,34.092999999999996,"LINESTRING (1.95814 43.3205615, 1.9580799 43.32051, 1.9578672 43.3203278)",1,,,,
29103185,D 624,Cours de la République,secondary,,False,False,21.614,"LINESTRING (1.9513649 43.3161539, 1.9515252 43.3163094)",2,,,,
29103185,D 624,Cours de la République,secondary,,False,True,32.487,"LINESTRING (1.9513649 43.3161539, 1.9512254 43.3160184, 1.9511696 43.3159642, 1.9511241 43.3159201)",2,,,,
29103692,,Rue Prosper Estieu,residential,30,True,False,130.083,"LINESTRING (1.9513649 43.3161539, 1.9514486 43.316129, 1.9515462 43.3161021, 1.9529321 43.3159014)",,,,,
29103187,,Avenue Georges Pompidou,secondary,,False,False,131.859,"LINESTRING (1.9499125 43.3163913, 1.949827 43.3164712, 1.9494035 43.3168429, 1.9490228 43.3170806, 1.9488885 43.3171508, 1.9487531 43.3172129)",,,,,
29103187,,Avenue Georges Pompidou,secondary,,False,True,22.969,"LINESTRING (1.9499125 43.3163913, 1.9500894 43.3163191, 1.9501612 43.3162917)",,,,,
29114980,,Avenue du Maréchal Leclerc,residential,,False,False,175.945,"LINESTRING (1.9499125 43.3163913, 1.9498067 43.3163157, 1.9495467 43.3161245, 1.9493018 43.3160272, 1.9491651 43.3159774, 1.948949 43.3158708, 1.9487674 43.3157467, 1.9486316 43.3156234, 1.9483586 43.3153208)",,,,,
29108254,,Rue Docteur Mazet,residential,,False,False,79.62,"LINESTRING (1.9475139 43.317525, 1.9474691 43.3182403)",,,,,
29103187,,Avenue Georges Pompidou,secondary,,False,True,38.191,"LINESTRING (1.9475139 43.317525, 1.9478409 43.3174829, 1.9479788 43.3174654)",,,,,
583652834,,Avenue du Général de Gaulle,secondary,50,False,True,7.619,"LINESTRING (1.9476036 43.3207192, 1.9476546 43.3207768)",,,,,
"[583652834, 1069845708]",,Avenue du Général de Gaulle,secondary,50,False,False,54.094,"LINESTRING (1.9476036 43.3207192, 1.9474809 43.3205804, 1.9472521 43.3203054)",,,,,
"[29108243, 1069845709]",,Rue du Président René Coty,residential,,False,False,120.593,"LINESTRING (1.9476036 43.3207192, 1.9476371 43.3207019, 1.9477089 43.3206643, 1.9477384 43.3206102, 1.9477827 43.3204599, 1.9478261 43.320329, 1.9480237 43.3199591, 1.9481521 43.3197938, 1.9481906 43.3197442)",,,,,
1069845710,,Avenue du Général de Gaulle,secondary,50,False,False,8.099,"LINESTRING (1.9480473 43.3212329, 1.9479926 43.3211719)",,,,,
441553536,,Rue du Président Vincent Auriol,residential,,False,False,156.655,"LINESTRING (1.9480473 43.3212329, 1.9480817 43.3212107, 1.9481467 43.3211201, 1.9482743 43.3209466, 1.9486315 43.3204008, 1.9489032 43.3199723)",,,,,
"[29103188, 1069845711]",,Avenue du Général de Gaulle,secondary,50,False,"[False, True]",149.027,"LINESTRING (1.9480473 43.3212329, 1.9486906 43.3219815, 1.9489241 43.3222319, 1.9490247 43.3223683)","['2', '3']",,,,
590121019,,Rue Riquet,residential,,True,False,32.464,"LINESTRING (1.9547158 43.3152454, 1.9549647 43.3154744)",,,,,
"[29103192, 29103193, 29103191]",,"['Rue Riquet', 'Avenue Paul Riquet', 'Pont Vieux']",residential,50,False,True,50.317,"LINESTRING (1.9547158 43.3152454, 1.9546564 43.3151809, 1.9545141 43.3150572, 1.9544255 43.3150061, 1.9542848 43.3149861, 1.9542487 43.3149799)",2,yes,,,
590121019,,Rue Riquet,residential,,True,False,55.764,"LINESTRING (1.9549647 43.3154744, 1.9550626 43.3155292, 1.9555112 43.31578)",,,,,
29103884,D 1113,Avenue François Mitterrand,secondary,50,False,True,177.123,"LINESTRING (1.9560024 43.3160115, 1.9560554 43.3159718, 1.9560849 43.3159497, 1.9562581 43.3158199, 1.9565399 43.3156547, 1.9570735 43.3154468, 1.9573022 43.3153635, 1.9574508 43.3153145, 1.9578055 43.3152022, 1.9578507 43.3151878)",,,,,
345637736,,Rue Goufferand,residential,,True,False,49.987,"LINESTRING (1.9560024 43.3160115, 1.9565104 43.3161859, 1.9565612 43.3162033)",,,,,
1046232914,D 1113,Rue de Dunkerque,secondary,50,False,False,58.184,"LINESTRING (1.9560024 43.3160115, 1.9559846 43.3160701, 1.9559726 43.3161094, 1.9559682 43.3161351, 1.9559345 43.3163306, 1.9558405 43.3165186)",2,,,,
"[29103192, 29103193, 29103191]",,"['Rue Riquet', 'Avenue Paul Riquet', 'Pont Vieux']",residential,50,False,False,50.31699999999999,"LINESTRING (1.9542487 43.3149799, 1.9542848 43.3149861, 1.9544255 43.3150061, 1.9545141 43.3150572, 1.9546564 43.3151809, 1.9547158 43.3152454)",2,yes,,,
975420331,,Quai Edmond Combes,residential,,False,True,31.084,"LINESTRING (1.9542487 43.3149799, 1.9543381 43.3149469, 1.9543876 43.3149286, 1.9546058 43.3148794)",,,,,
"[29103184, 29103186, 201621573]",D 624,"['Pont Neuf', 'Avenue Arnaut Vidal']",secondary,,False,False,116.54800000000002,"LINESTRING (1.9501894 43.3149989, 1.9504546 43.3152601, 1.9505804 43.3153904, 1.9506955 43.3154835, 1.9507992 43.3155819, 1.9509918 43.3157656, 1.9510294 43.3158064, 1.9510538 43.3158363)",,yes,,,
590126849,,,unclassified,,False,False,82.846,"LINESTRING (1.9501894 43.3149989, 1.9503434 43.3149423, 1.9505675 43.3148965, 1.9507987 43.3148897, 1.9511816 43.3149321)",,,,,
29103691,,Rue du Général Dejean,residential,30,True,False,49.707,"LINESTRING (1.9542741 43.3174823, 1.9540585 43.3170637)",,,,,
29103695,,Rue du Maréchal Foch,residential,30,True,False,83.75,"LINESTRING (1.9542741 43.3174823, 1.9551072 43.3171934, 1.9551302 43.3171854, 1.9552166 43.3171791)",,,,,
"[897663098, 1058669430]",,Quai du Port,residential,30,True,False,66.036,"LINESTRING (1.9537128 43.3154731, 1.9537773 43.3154706, 1.9541842 43.3154549, 1.9543847 43.3154505, 1.9545227 43.3154217)",,,,,
29103691,,Rue du Général Dejean,residential,30,True,False,35.587,"LINESTRING (1.9537213 43.315793, 1.9537177 43.3155202, 1.9537128 43.3154731)",,,,,
29103691,,Rue du Général Dejean,residential,30,True,False,92.62700000000001,"LINESTRING (1.953918 43.316751, 1.9539099 43.3167422, 1.9538897 43.3166993, 1.9537767 43.3164599, 1.9537333 43.3159369)",,,,,
29103693,,Rue de la Miséricorde,residential,30,True,False,58.290000000000006,"LINESTRING (1.953918 43.316751, 1.9538823 43.3167545, 1.9532176 43.3168194, 1.9532039 43.3168207)",,,,,
29103185,D 624,Cours de la République,secondary,,False,True,37.311,"LINESTRING (1.9521731 43.3169384, 1.9518965 43.3166699)",2,,,,
29103185,D 624,Cours de la République,secondary,,False,False,126.12299999999999,"LINESTRING (1.9521731 43.3169384, 1.9524741 43.3172305, 1.9526898 43.31744, 1.9531081 43.317846)",2,,,,
29103692,,Rue Prosper Estieu,residential,30,True,False,64.977,"LINESTRING (1.9529321 43.3159014, 1.9537213 43.315793)",,,,,
29103694,,Rue Neuve,residential,30,True,False,104.56,"LINESTRING (1.9532039 43.3168207, 1.9529321 43.3159014)",,,,,
29103693,,Rue de la Miséricorde,residential,30,True,False,84.42700000000002,"LINESTRING (1.9532039 43.3168207, 1.9530042 43.3168429, 1.9528599 43.316859, 1.9523477 43.3169141, 1.9523018 43.3169214, 1.9521731 43.3169384)",,,,,
441323916,D 624,Cours de la République,secondary,,False,True,4.622,"LINESTRING (1.9531423 43.3178793, 1.9531081 43.317846)",,,,,
29103695,,Rue du Maréchal Foch,residential,30,True,False,49.906,"LINESTRING (1.9531423 43.3178793, 1.9532251 43.3178511, 1.9536991 43.3176861)",,,,,
441323916,D 624,Cours de la République,secondary,,False,False,71.308,"LINESTRING (1.9531423 43.3178793, 1.9534978 43.3182262, 1.9536692 43.3183934)",,,,,
29103882,D 1113,Rue de Dunkerque,secondary,50,False,False,73.439,"LINESTRING (1.9552166 43.3171791, 1.9551272 43.317331, 1.9549071 43.3177996)",,,,,
"[29103882, 1046232914]",D 1113,Rue de Dunkerque,secondary,50,False,True,90.288,"LINESTRING (1.9552166 43.3171791, 1.9552417 43.3171444, 1.9554174 43.3169018, 1.9555358 43.3167384, 1.9556178 43.3166671, 1.955704 43.3166236, 1.9558405 43.3165186)",2,,,,
29103696,,Impasse Pierre Bonnard,residential,30,False,False,32.204,"LINESTRING (1.9538722 43.3179469, 1.9536991 43.3176861)",,,,,
29103695,,Rue du Maréchal Foch,residential,30,True,False,51.745,"LINESTRING (1.9536991 43.3176861, 1.9542741 43.3174823)",,,,,
29103696,,Impasse Pierre Bonnard,residential,30,False,True,32.204,"LINESTRING (1.9536991 43.3176861, 1.9538722 43.3179469)",,,,,
162970168,,Rue de la Haute-Baffe,residential,,True,False,2.467,"LINESTRING (1.9586367 43.3151814, 1.9586153 43.3151972)",,,,,
29103866,,Rue de l'Aqueduc,residential,,False,False,46.444,"LINESTRING (1.9586367 43.3151814, 1.9584582 43.314991, 1.9582763 43.3148586)",,,,,
162970168,,Rue de la Haute-Baffe,residential,,True,False,9.846,"LINESTRING (1.9582903 43.3155177, 1.9582241 43.315592)",,,,,
29103870,,Rue des Marches,residential,,False,False,51.522,"LINESTRING (1.9582903 43.3155177, 1.9579686 43.3153166, 1.9578507 43.3151878)",,,,,
29103870,,Rue des Marches,residential,,False,True,51.522,"LINESTRING (1.9578507 43.3151878, 1.9579686 43.3153166, 1.9582903 43.3155177)",,,,,
29103884,D 1113,Avenue François Mitterrand,secondary,50,False,False,177.123,"LINESTRING (1.9578507 43.3151878, 1.9578055 43.3152022, 1.9574508 43.3153145, 1.9573022 43.3153635, 1.9570735 43.3154468, 1.9565399 43.3156547, 1.9562581 43.3158199, 1.9560849 43.3159497, 1.9560554 43.3159718, 1.9560024 43.3160115)",,,,,
29103884,D 1113,Avenue François Mitterrand,secondary,50,False,True,50.661,"LINESTRING (1.9578507 43.3151878, 1.9579835 43.3151195, 1.9580682 43.3150562, 1.9582763 43.3148586)",,,,,
29103887,,Rue de l'Abreuvoir,residential,,False,False,108.379,"LINESTRING (1.9555112 43.31578, 1.9560732 43.3153958, 1.9562784 43.3152453, 1.9563357 43.3151935, 1.9563783 43.315062)",,,,,
590123968,,Rue Riquet,residential,,True,False,47.349000000000004,"LINESTRING (1.9555112 43.31578, 1.9559323 43.3159785, 1.9559462 43.315985, 1.9560024 43.3160115)",2,,,,
29103889,,Rue du Puits,residential,,False,False,69.336,"LINESTRING (1.9551811 43.3154378, 1.9557443 43.3149678)",,,,,
590121025,,Quai de la Cybelle,residential,,False,True,110.68099999999998,"LINESTRING (1.9577283 43.3149259, 1.9569618 43.3150191, 1.956768 43.3150518, 1.9565525 43.3150718, 1.9563783 43.315062)",,,,,
"[29104649, 29104651]",,"['Rampe du Présidial', 'Rue du Collège']",residential,,True,False,131.95700000000002,"LINESTRING (1.9572262 43.3166529, 1.9573195 43.3165683, 1.9573762 43.3165136, 1.9576753 43.3162708, 1.9577009 43.3162564, 1.957722 43.3162467, 1.9578898 43.3161689, 1.9580476 43.3160959, 1.9582448 43.3160046, 1.9583231 43.3159683, 1.9583604 43.315928, 1.9584191 43.3158664)",,,,,
29103898,,Rue Goufferand,residential,,True,False,62.929,"LINESTRING (1.9567195 43.3162242, 1.9570455 43.3165174, 1.9572262 43.3166529)",,,,,
29103900,,Rue Andréossy,residential,,False,False,78.109,"LINESTRING (1.9567195 43.3162242, 1.9567737 43.3161982, 1.9571319 43.3161549, 1.9574517 43.3160044, 1.9575281 43.3160009, 1.9575966 43.316031)",,,,,
29103907,,Square Victor Hugo,residential,,False,False,42.004,"LINESTRING (1.9563462 43.3168026, 1.9561872 43.3171622)",,,,,
502916133,,Rue des Pénitents Blancs,residential,50,False,False,44.711,"LINESTRING (1.9563462 43.3168026, 1.9564115 43.3167817, 1.9566564 43.3167233, 1.9568389 43.3166293)",1,,,,
29103898,,Rue Goufferand,residential,,True,False,13.016,"LINESTRING (1.9565612 43.3162033, 1.9567195 43.3162242)",,,,,
29103901,,Rue de la Beauté,residential,,False,True,35.731,"LINESTRING (1.9565612 43.3162033, 1.9566828 43.3160479, 1.9567914 43.3159293)",,,,,
345637737,,Rue de la Beauté,residential,,True,False,77.42999999999999,"LINESTRING (1.9565612 43.3162033, 1.9562338 43.3165309, 1.9562373 43.316652, 1.9562676 43.316694, 1.9563284 43.316778, 1.9563462 43.3168026)",,,,,
29103901,,Rue de la Beauté,residential,,False,False,68.86,"LINESTRING (1.9575021 43.3155977, 1.9571804 43.315702, 1.9568539 43.3158912, 1.9567914 43.3159293)",,,,,
29103902,,Impasse G. Courbet,residential,,False,False,40.102999999999994,"LINESTRING (1.9564486 43.3159473, 1.956537 43.3158832, 1.9566471 43.3158133, 1.9566626 43.3158105, 1.9566784 43.3158188, 1.9567914 43.3159293)",,,,,
29103901,,Rue de la Beauté,residential,,False,False,35.731,"LINESTRING (1.9567914 43.3159293, 1.9566828 43.3160479, 1.9565612 43.3162033)",,,,,
29103901,,Rue de la Beauté,residential,,False,True,68.86,"LINESTRING (1.9567914 43.3159293, 1.9568539 43.3158912, 1.9571804 43.315702, 1.9575021 43.3155977)",,,,,
29103902,,Impasse G. Courbet,residential,,False,True,40.103,"LINESTRING (1.9567914 43.3159293, 1.9566784 43.3158188, 1.9566626 43.3158105, 1.9566471 43.3158133, 1.956537 43.3158832, 1.9564486 43.3159473)",,,,,
"[29104656, 342609906, 342609907]",,Rue des Quatre Vents,residential,,True,False,60.965999999999994,"LINESTRING (1.9562488 43.3171565, 1.9566295 43.3172624, 1.956744 43.3172948, 1.9568598 43.3173249, 1.9569592 43.317334)",,,building_passage,,
29104657,,Rue du Palais de Justice,residential,,True,False,36.936,"LINESTRING (1.9562488 43.3171565, 1.9562119 43.3173848, 1.9562112 43.3174871)",,,,,
29104646,,Rue des Batailleries,residential,,True,False,36.132,"LINESTRING (1.9591876 43.3148402, 1.9593457 43.3151441)",,,,,
162970168,,Rue de la Haute-Baffe,residential,,True,False,4.322,"LINESTRING (1.9591876 43.3148402, 1.9591373 43.3148533)",,,,,
29104648,,Rue Pasteur,residential,,True,False,60.738,"LINESTRING (1.9569592 43.317334, 1.9568336 43.3175157, 1.9566688 43.3178369)",,,,,
29104649,,Rue du Collège,residential,,True,False,80.971,"LINESTRING (1.9569592 43.317334, 1.9570343 43.3171523, 1.9569948 43.317078, 1.9571048 43.3168252, 1.9572262 43.3166529)",,,,,
29104688,,Impasse de Montmorency,residential,,False,True,35.871,"LINESTRING (1.9569592 43.317334, 1.9570142 43.3173408, 1.957339 43.3174947)",,,,,
1036326795,,Grand'Rue,residential,,True,False,46.276,"LINESTRING (1.9562678 43.3184802, 1.9561203 43.3188823)",,,,,
167616683,,Rue de la Terrasse,residential,,True,False,84.26499999999999,"LINESTRING (1.9562678 43.3184802, 1.9560441 43.3184049, 1.9558662 43.3182411, 1.9558557 43.3182234, 1.9556752 43.3178985)",,,,,
29104648,,Rue Pasteur,residential,,True,False,12.607,"LINESTRING (1.9566688 43.3178369, 1.9566161 43.3179436)",,,,,
151272718,,Rue Marfan,residential,,True,False,37.694,"LINESTRING (1.9566688 43.3178369, 1.956247 43.3177318, 1.956228 43.3177271)",,,,,
29104650,,Rue Sosthomage,residential,,False,False,24.648,"LINESTRING (1.9589737 43.3151672, 1.9587596 43.3153249)",,,,,
29104650,,Rue Sosthomage,residential,,False,True,24.648,"LINESTRING (1.9587596 43.3153249, 1.9589737 43.3151672)",,,,,
832903234,,,residential,,False,True,18.383,"LINESTRING (1.9587596 43.3153249, 1.9586153 43.3151972)",,,,,
29104650,,Rue Sosthomage,residential,,False,False,48.941,"LINESTRING (1.9587596 43.3153249, 1.9585735 43.3154788, 1.9584009 43.3156776)",,,,,
29104650,,Rue Sosthomage,residential,,False,True,22.552999999999997,"LINESTRING (1.9584191 43.3158664, 1.9583612 43.3157843, 1.9584009 43.3156776)",,,,,
29104651,,Rampe du Présidial,residential,,True,False,110.288,"LINESTRING (1.9584191 43.3158664, 1.9585632 43.315711, 1.9587945 43.3155207, 1.958939 43.3154139, 1.959009 43.3153647, 1.9593457 43.3151441)",,,,,
151272718,,Rue Marfan,residential,,True,False,62.042,"LINESTRING (1.9556738 43.317812, 1.9549071 43.3177996)",,,,,
"[29104658, 345637735]",,"['Rue de la Terrasse', 'Square Victor Hugo']",residential,,True,False,104.82300000000001,"LINESTRING (1.9556738 43.317812, 1.9557253 43.3172099, 1.9561872 43.3171622)",,,,,
29103882,D 1113,Rue de Dunkerque,secondary,50,False,False,43.352999999999994,"LINESTRING (1.9549071 43.3177996, 1.9548024 43.3179984, 1.9547554 43.3180847, 1.9547063 43.3181609)",,,,,
29103882,D 1113,Rue de Dunkerque,secondary,50,False,True,73.439,"LINESTRING (1.9549071 43.3177996, 1.9551272 43.317331, 1.9552166 43.3171791)",,,,,
151272718,,Rue Marfan,residential,,True,False,45.82,"LINESTRING (1.956228 43.3177271, 1.9557111 43.3178072, 1.9556738 43.317812)",,,,,
29104662,,Impasse Courteline,residential,,False,False,32.589,"LINESTRING (1.9565876 43.3175915, 1.9562112 43.3174871)",,,,,
29104662,,Impasse Courteline,residential,,False,True,32.589,"LINESTRING (1.9562112 43.3174871, 1.9565876 43.3175915)",,,,,
29104657,,Rue du Palais de Justice,residential,,True,False,27.271,"LINESTRING (1.9562112 43.3174871, 1.9562075 43.3177085, 1.956228 43.3177271)",,,,,
29104663,,Boulevard Mauléon,residential,30,True,False,246.05800000000002,"LINESTRING (1.9568783 43.3190979, 1.9570975 43.3190335, 1.9571413 43.3189474, 1.9570824 43.3186929, 1.9571125 43.3184912, 1.9571405 43.3184336, 1.9571486 43.3184169, 1.9573183 43.3182669, 1.9580933 43.3177293, 1.9585368 43.3174362)",1,,,,
230881026,,Rue de Mauléon,residential,,True,False,89.275,"LINESTRING (1.9568783 43.3190979, 1.9568564 43.3190213, 1.9567843 43.3188124, 1.956733 43.3187383, 1.9565936 43.3186544, 1.9563819 43.3185314, 1.9562678 43.3184802)",,,,,
29104668,,Rue Brisée,residential,,False,False,50.206,"LINESTRING (1.9578184 43.3173164, 1.9575844 43.3171771, 1.9573391 43.3170296)",,,,,
"[355083877, 29104647]",,"[""Rue de l'Hôpital"", 'Place Montmorency']",residential,30,True,False,45.915,"LINESTRING (1.9573391 43.3170296, 1.9572713 43.3170755, 1.9571124 43.317183, 1.9569592 43.317334)",,,,,
29104668,,Rue Brisée,residential,,False,True,50.206,"LINESTRING (1.9573391 43.3170296, 1.9575844 43.3171771, 1.9578184 43.3173164)",,,,,
29104648,,Rue Pasteur,residential,,True,False,66.132,"LINESTRING (1.9566161 43.3179436, 1.9565133 43.3181464, 1.9562678 43.3184802)",,,,,
502918388,,,residential,,False,False,38.387,"LINESTRING (1.9566161 43.3179436, 1.9568555 43.3180953, 1.9569515 43.3181857)",,,,,
29104671,,Grand'Rue,residential,,True,False,4.126,"LINESTRING (1.9561203 43.3188823, 1.9561005 43.3189165)",,,,,
29104690,,Impasse Laporte,residential,,False,True,33.16,"LINESTRING (1.9561203 43.3188823, 1.956191 43.3189084, 1.956356 43.3189923, 1.9564301 43.3190694)",,,,,
"[29104670, 29104671]",,"[""Grand'Rue"", ""Rue de l'Horloge""]",residential,,True,False,63.227999999999994,"LINESTRING (1.9561005 43.3189165, 1.9560055 43.319099, 1.9558464 43.3193199, 1.9557631 43.3194069, 1.955742 43.3194164)",,,,,
29103882,D 1113,Rue de Dunkerque,secondary,50,False,False,6.542,"LINESTRING (1.9547063 43.3181609, 1.9546655 43.3182117)",,,,,
29103882,D 1113,Rue de Dunkerque,secondary,50,False,True,43.352999999999994,"LINESTRING (1.9547063 43.3181609, 1.9547554 43.3180847, 1.9548024 43.3179984, 1.9549071 43.3177996)",,,,,
29104672,,Rue Contresty,residential,,True,False,26.481,"LINESTRING (1.9547063 43.3181609, 1.9547709 43.3181978, 1.9549648 43.318307)",,,,,
29103882,D 1113,Rue de Dunkerque,secondary,50,False,True,16.096,"LINESTRING (1.9545365 43.3183219, 1.9546655 43.3182117)",,,,,
422521790,D 1113,Rue de Dunkerque,secondary,,False,False,61.705,"LINESTRING (1.9545365 43.3183219, 1.9541207 43.3186568, 1.9540233 43.3187324)",,,,,
29104670,,Rue de l'Horloge,residential,,True,False,4.606,"LINESTRING (1.955742 43.3194164, 1.9557067 43.3194489)",,,,,
29104674,,Rue du Soumet,residential,,True,False,84.379,"LINESTRING (1.955742 43.3194164, 1.9555622 43.3193116, 1.955364 43.3192044, 1.9553199 43.3191735, 1.9550779 43.3190023, 1.9549716 43.3189087)",,,,,
29104670,,Rue de l'Horloge,residential,,True,False,14.829,"LINESTRING (1.9552812 43.3197708, 1.9551527 43.3198659)",,,,,
29104676,,Rue Gambetta,living_street,,True,False,71.693,"LINESTRING (1.9547217 43.3192708, 1.9549518 43.3194757, 1.9550098 43.3195274, 1.9552812 43.3197708)",,,,,
241939493,,Rue des Carmes,residential,,False,True,92.505,"LINESTRING (1.9547217 43.3192708, 1.9545819 43.319364, 1.9544727 43.3194279, 1.9542017 43.3195863, 1.9540373 43.3196708, 1.9538152 43.3197757)",,,,,
342606539,,,residential,,True,False,14.687,"LINESTRING (1.9549716 43.3189087, 1.9548296 43.318991)",,,,,
1036322583,,Rue du Soumet,residential,,True,False,74.563,"LINESTRING (1.9549716 43.3189087, 1.9548908 43.3188102, 1.9547838 43.3187046, 1.9546423 43.3185312, 1.9545365 43.3183219)",,,,,
29104670,,Rue de l'Horloge,residential,,True,False,32.009,"LINESTRING (1.9555584 43.3195656, 1.9554349 43.3196636, 1.9552812 43.3197708)",,,,,
342606536,,Place de Verdun,residential,,False,True,86.981,"LINESTRING (1.9555584 43.3195656, 1.9552882 43.3193353, 1.9548296 43.318991)",,,,,
