osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,width,tunnel,bridge,access,junction
1144592767,False,Petite Rue des Champarons,residential,30,False,11.399,"LINESTRING (2.2603666 48.9255919, 2.2602156 48.9256177)",,,,,,,
26624830,False,Petite Rue des Champarons,residential,30,True,57.783,"LINESTRING (2.2603666 48.9255919, 2.2606799 48.9255531, 2.2611482 48.9255139)",,,,,,,
27914244,False,Rue Vincent Garreau,residential,30,False,160.22199999999998,"LINESTRING (2.2607492 48.9270153, 2.2607309 48.9269675, 2.2602452 48.9256953, 2.2602156 48.9256177)",,,,,,,
1144592768,True,Rue Guerlain,residential,30,False,60.038,"LINESTRING (2.2599325 48.9270753, 2.2607492 48.9270153)",,,,,,,
78269893,False,Rue Eugène Turpin,residential,30,True,129.966,"LINESTRING (2.2599325 48.9270753, 2.2597004 48.9263281, 2.259086 48.9263733)",,,,,,,
1144592768,True,Rue Guerlain,residential,30,False,54.794,"LINESTRING (2.25919 48.9271449, 2.2599325 48.9270753)",,,,,,,
23072465,True,Avenue Menelotte,residential,30,False,86.351,"LINESTRING (2.25919 48.9271449, 2.2591046 48.9267791, 2.2590808 48.9265957, 2.259086 48.9263733)",,,,,,,
920159553,False,Rue du Maréchal Joffre,residential,30,False,22.097,"LINESTRING (2.2543393 48.9220388, 2.2540369 48.9220414)",,,,,,,
27113744,True,Avenue du Maréchal Foch,residential,30,False,210.839,"LINESTRING (2.2543393 48.9220388, 2.254325 48.9219772, 2.253922 48.9202384, 2.2539048 48.9201643)",,,,,,,
201081877,True,Rue du Maréchal Joffre,residential,30,False,67.371,"LINESTRING (2.2600995 48.9204566, 2.2597231 48.9208192, 2.2595596 48.920947)",,,,,,,
1270693245,True,Place Henri Pinon,residential,30,False,23.075,"LINESTRING (2.2585838 48.9214672, 2.2588996 48.9214692)",,,4.9,,,,
27113807,True,Rue Bellenot,residential,30,False,223.306,"LINESTRING (2.2585838 48.9214672, 2.2585626 48.9213865, 2.2580608 48.9195255, 2.2580511 48.9194897)",,,,,,,
27464741,False,Rue du 8 Mai 1945,residential,30,True,79.744,"LINESTRING (2.2585838 48.9214672, 2.2586157 48.9215755, 2.2587911 48.9221713)",,,7,,,,
331498566,True,Rue du Maréchal Joffre,residential,30,False,94.638,"LINESTRING (2.2585838 48.9214672, 2.2585006 48.921481, 2.2580471 48.9215561, 2.2579896 48.9215657, 2.2579455 48.9215731, 2.2573283 48.9216764)",,,,,,,
331498566,True,Rue du Maréchal Joffre,residential,30,False,8.598,"LINESTRING (2.2573283 48.9216764, 2.2572139 48.9216945)",,,,,,,
27113820,False,Avenue Fleury,residential,30,True,114.40199999999999,"LINESTRING (2.2573283 48.9216764, 2.2572601 48.9214199, 2.2570564 48.9206632)",,,,,,,
27464905,False,Avenue Eugénie,residential,30,False,204.195,"LINESTRING (2.2548198 48.9220237, 2.2544027 48.9202079)",,,,,,,
1214601493,True,Rue du Maréchal Joffre,residential,30,False,4.449,"LINESTRING (2.2548198 48.9220237, 2.2547613 48.9220348)",,,,,,,
27113767,False,Rue des Cerisiers,residential,30,True,9.591,"LINESTRING (2.2539048 48.9201643, 2.2538168 48.9201003)",,,,,,,
1214601489,True,Rue des Cerisiers,residential,30,False,36.702,"LINESTRING (2.2539048 48.9201643, 2.254046 48.9201767, 2.2544027 48.9202079)",,,,,,,
27113767,False,Rue des Cerisiers,residential,30,False,9.591,"LINESTRING (2.2538168 48.9201003, 2.2539048 48.9201643)",,,,,,,
112573889,False,Rue des Monts Clairs,residential,30,False,63.724999999999994,"LINESTRING (2.2538168 48.9201003, 2.2539837 48.9200082, 2.2544846 48.9197317)",,,,,,,
112573889,False,Rue des Monts Clairs,residential,30,True,28.252000000000002,"LINESTRING (2.2538168 48.9201003, 2.2537236 48.9201494, 2.2535152 48.9202593)",,,,,,,
27113820,False,Avenue Fleury,residential,30,False,88.723,"LINESTRING (2.2567942 48.9196895, 2.2570058 48.9204752)",,,,,,,
1214601488,True,Rue des Cerisiers,residential,30,False,20.958,"LINESTRING (2.2567942 48.9196895, 2.2570108 48.9196523, 2.2570717 48.9196418)",,,,,,,
158315163,True,Rue des Cerisiers,residential,30,False,43.242,"LINESTRING (2.2580511 48.9194897, 2.2581069 48.9194811, 2.2585507 48.9194124, 2.2585673 48.9194099, 2.2586272 48.9194007)",,,,,,,
158315163,True,Rue des Cerisiers,residential,30,False,37.718,"LINESTRING (2.2586272 48.9194007, 2.2590669 48.9193313, 2.2591291 48.9193214)",,,,,,,
158315163,True,Rue des Cerisiers,residential,30,False,19.320999999999998,"LINESTRING (2.2594875 48.9192648, 2.2595473 48.919259, 2.2597491 48.9192395)",,,,,,,
158315163,True,Rue des Cerisiers,residential,30,False,34.346,"LINESTRING (2.2570717 48.9196418, 2.2575292 48.9195709)",,,,,,,
27113847,True,Rue Marcel Bourguignon,residential,30,False,133.484,"LINESTRING (2.2570717 48.9196418, 2.2570593 48.9195976, 2.256753 48.9185103, 2.2567089 48.9184699)",,,,,,,
158315163,True,Rue des Cerisiers,residential,30,False,26.933,"LINESTRING (2.2591291 48.9193214, 2.2594875 48.9192648)",,,,,,,
27113797,True,Rue Joseph Pené,residential,30,False,183.501,"LINESTRING (2.2591291 48.9193214, 2.2591387 48.9193558, 2.2595476 48.9208671, 2.2595546 48.9209136, 2.2595596 48.920947)",,,5,,,,
201081877,True,Rue du Maréchal Joffre,residential,30,False,92.981,"LINESTRING (2.2595596 48.920947, 2.2595086 48.9209816, 2.2591272 48.9212401, 2.2588799 48.9213787, 2.2586862 48.9214453, 2.2585838 48.9214672)",,,,,,,
27113820,False,Avenue Fleury,residential,30,True,21.229,"LINESTRING (2.2570564 48.9206632, 2.2570058 48.9204752)",,,,,,,
27113820,False,Avenue Fleury,residential,30,False,114.40199999999999,"LINESTRING (2.2570564 48.9206632, 2.2572601 48.9214199, 2.2573283 48.9216764)",,,,,,,
"[79574097, 27113846]",False,"['Avenue Adeline', 'Villa des Cerises']",residential,30,False,163.935,"LINESTRING (2.2570564 48.9206632, 2.2577608 48.9205504, 2.2577794 48.920536, 2.2575292 48.9195709)",,,,,,,
27464905,False,Avenue Eugénie,residential,30,True,204.195,"LINESTRING (2.2544027 48.9202079, 2.2548198 48.9220237)",,,,,,,
1214601488,True,Rue des Cerisiers,residential,30,False,36.987,"LINESTRING (2.2544027 48.9202079, 2.2549066 48.9201762)",,,,,,,
27113854,True,Avenue Florentine,residential,30,False,137.736,"LINESTRING (2.2597491 48.9192395, 2.2600995 48.9204566)",,,,,,,
158315163,True,Rue des Cerisiers,residential,30,False,134.037,"LINESTRING (2.2597491 48.9192395, 2.2604047 48.9191759, 2.2607418 48.9198616, 2.2607652 48.9199085)",,,,,,,
112573889,False,Rue des Monts Clairs,residential,30,True,106.119,"LINESTRING (2.2567089 48.9184699, 2.2566208 48.9185217, 2.2556019 48.9190876)",,,,,,,
158315163,True,Rue des Cerisiers,residential,30,False,12.681,"LINESTRING (2.2575292 48.9195709, 2.257698 48.9195444)",,,,,,,
"[79574097, 27113846]",False,"['Avenue Adeline', 'Villa des Cerises']",residential,30,True,163.935,"LINESTRING (2.2575292 48.9195709, 2.2577794 48.920536, 2.2577608 48.9205504, 2.2570564 48.9206632)",,,,,,,
310132068,True,Rue d'Estienne d'Orves,tertiary,30,False,3.596,"LINESTRING (2.2475782 48.9208442, 2.2475468 48.9208193)",,,7,,,,
310132068,True,Rue d'Estienne d'Orves,tertiary,30,False,36.82,"LINESTRING (2.24789 48.9211043, 2.2476367 48.9208904, 2.2475782 48.9208442)",,,7,,,,
310132068,True,Rue d'Estienne d'Orves,tertiary,30,False,186.51,"LINESTRING (2.2497416 48.9225546, 2.2497004 48.9225378, 2.2496262 48.9225116, 2.2494831 48.9224699, 2.2494382 48.9224492, 2.2494052 48.9224204, 2.2492927 48.9223235, 2.2489676 48.9220435, 2.248947 48.9220257, 2.248426 48.9215757, 2.2480995 48.921295)",,,7,,,,
310132069,True,,tertiary_link,30,False,17.032,"LINESTRING (2.2497416 48.9225546, 2.2498768 48.9225771, 2.2499675 48.9225924)",,,,,,,
112573889,False,Rue des Monts Clairs,residential,30,False,4.971,"LINESTRING (2.25555 48.9191165, 2.2556019 48.9190876)",,,,,,,
112573889,False,Rue des Monts Clairs,residential,30,True,103.63300000000001,"LINESTRING (2.25555 48.9191165, 2.2546421 48.9196408, 2.2544846 48.9197317)",,,,,,,
27464732,False,Rue Lazare Carnot,residential,30,False,92.584,"LINESTRING (2.2544846 48.9197317, 2.2543879 48.9189015)",2,,,,,,
112573889,False,Rue des Monts Clairs,residential,30,False,103.63300000000001,"LINESTRING (2.2544846 48.9197317, 2.2546421 48.9196408, 2.25555 48.9191165)",,,,,,,
112573889,False,Rue des Monts Clairs,residential,30,True,63.724999999999994,"LINESTRING (2.2544846 48.9197317, 2.2539837 48.9200082, 2.2538168 48.9201003)",,,,,,,
27464746,True,Rue Bouin,residential,30,False,1.447,"LINESTRING (2.2507227 48.9207987, 2.2507029 48.9207987)",,,5,,,,
27464745,False,Rue Halphen,residential,30,False,66.383,"LINESTRING (2.2507227 48.9207987, 2.2507245 48.9208232, 2.2507262 48.9208466, 2.2507666 48.921395)",,,,,,,
27464781,False,Rue Bayard,residential,30,True,51.431999999999995,"LINESTRING (2.2514697 48.9213727, 2.2508195 48.9213933, 2.2507666 48.921395)",,,,,,,
"[43541427, 43541423]",True,"['Rue Lamartine', 'Rue des Voies du Bois']",residential,30,False,133.885,"LINESTRING (2.2514697 48.9213727, 2.2514871 48.9213866, 2.2515623 48.9214466, 2.25163 48.9215123, 2.2516537 48.9215616, 2.2516608 48.9219534, 2.2516548 48.9219767, 2.2516397 48.9219954, 2.2516005 48.9220018, 2.2508668 48.9220258, 2.250819 48.9220265)",,,3,,,,
79672806,True,Rue Rouget de l'Isle,residential,30,False,21.616,"LINESTRING (2.2497859 48.9208007, 2.2497933 48.9208612, 2.2498082 48.9209836, 2.2498089 48.9209945)",1,,,,,,
27464745,False,Rue Halphen,residential,30,False,70.325,"LINESTRING (2.2507666 48.921395, 2.2507694 48.9214333, 2.2507889 48.9216986, 2.250819 48.9220265)",,,,,,,
27464745,False,Rue Halphen,residential,30,True,66.383,"LINESTRING (2.2507666 48.921395, 2.2507262 48.9208466, 2.2507245 48.9208232, 2.2507227 48.9207987)",,,,,,,
27464781,False,Rue Bayard,residential,30,False,51.431999999999995,"LINESTRING (2.2507666 48.921395, 2.2508195 48.9213933, 2.2514697 48.9213727)",,,,,,,
27464781,False,Rue Bayard,residential,30,True,66.165,"LINESTRING (2.2507666 48.921395, 2.2506921 48.9213974, 2.2499307 48.9214216, 2.2498621 48.9214238)",,,,,,,
27464745,False,Rue Halphen,residential,30,True,64.906,"LINESTRING (2.250856 48.9226097, 2.250851 48.9225416, 2.2508486 48.9225075, 2.2508361 48.9223173, 2.250819 48.9220265)",,,,,,,
112573896,True,Avenue Henri Barbusse,secondary,30,False,16.428,"LINESTRING (2.2526407 48.9208175, 2.2526646 48.9206706)",,D 106,,,,,
27464746,True,Rue Bouin,residential,30,False,130.311,"LINESTRING (2.2526407 48.9208175, 2.2525447 48.9208169, 2.2515412 48.9208054, 2.2509656 48.9208053, 2.2508574 48.9208049)",,,5,,,,
27464781,False,Rue Bayard,residential,30,False,66.165,"LINESTRING (2.2498621 48.9214238, 2.2499307 48.9214216, 2.2506921 48.9213974, 2.2507666 48.921395)",,,,,,,
"[1008655860, 79672806]",True,Rue Rouget de l'Isle,residential,30,False,130.55100000000002,"LINESTRING (2.2498621 48.9214238, 2.2499619 48.9222409, 2.2499913 48.9224816, 2.2499949 48.9225109, 2.2499675 48.9225924)","['1', '2']",,,,,,
113062692,True,Avenue Henri Barbusse,secondary,30,False,62.616,"LINESTRING (2.2526137 48.9223362, 2.2526427 48.9227618, 2.2526442 48.9227925, 2.2526421 48.9228014, 2.2525456 48.9228753)",,D 106,,,,,
113062695,True,Rue des Anciens Combattants,residential,30,False,61.64,"LINESTRING (2.2526137 48.9223362, 2.2527271 48.9223355, 2.2534573 48.9223313)",,,,,,,
176854438,False,Avenue Henri Barbusse,secondary,30,False,31.418999999999997,"LINESTRING (2.2526137 48.9223362, 2.2526244 48.9221261, 2.2526259 48.9220969, 2.2526281 48.9220538)",,D 106,,,,,
27464813,False,Rue du 11 Novembre 1918,residential,30,False,81.89399999999999,"LINESTRING (2.2534573 48.9223313, 2.2534573 48.9223724, 2.2534595 48.9229881, 2.2534512 48.9230676)",,,,,,,
113062695,True,Rue des Anciens Combattants,residential,30,False,42.189,"LINESTRING (2.2534573 48.9223313, 2.2539447 48.9223285, 2.2540347 48.922328)",,,,,,,
627124459,False,Rue de la Liberté,residential,30,True,58.556,"LINESTRING (2.2540347 48.922328, 2.2540306 48.9228546)",,,,,,,
920159554,True,Rue de la Liberté,residential,30,False,31.869,"LINESTRING (2.2540347 48.922328, 2.2540364 48.9220984, 2.2540369 48.9220414)",,,,,,,
27464813,False,Rue du 11 Novembre 1918,residential,30,True,81.894,"LINESTRING (2.2534512 48.9230676, 2.2534595 48.9229881, 2.2534573 48.9223724, 2.2534573 48.9223313)",,,,,,,
43542390,True,Rue du Bournard,secondary,30,False,25.378999999999998,"LINESTRING (2.2534512 48.9230676, 2.253557 48.9230915, 2.2537798 48.9231416)",,D 986,,,,,
920159553,False,Rue du Maréchal Joffre,residential,30,True,22.097,"LINESTRING (2.2540369 48.9220414, 2.2543393 48.9220388)",,,,,,,
920159552,True,Rue du Maréchal Joffre,residential,30,False,102.942,"LINESTRING (2.2540369 48.9220414, 2.2539405 48.9220423, 2.2527975 48.9220523, 2.2527363 48.9220529, 2.2526281 48.9220538)",,,,,,,
1214601490,False,Rue du Bournard,secondary,30,False,19.137,"LINESTRING (2.2540356 48.9231046, 2.2537798 48.9231416)",,D 986,,,,,
27464816,True,Rue de la Liberté,residential,30,False,24.332,"LINESTRING (2.2540356 48.9231046, 2.2540336 48.9230032, 2.2540309 48.9228858)",,,,,,,
1214601490,False,Rue du Bournard,secondary,30,True,55.886,"LINESTRING (2.2540356 48.9231046, 2.2541601 48.9230861, 2.2547822 48.9229953)",,D 986,,,,,
43446065,False,Rue Lakanal,residential,30,False,57.938,"LINESTRING (2.2534525 48.9190399, 2.2527521 48.9190438, 2.2526596 48.9190443)",,,,,,,
112573894,False,Avenue Henri Barbusse,secondary,30,False,41.865,"LINESTRING (2.2526596 48.9190443, 2.2526596 48.9194208)",,D 106,,,,,
112573894,False,Avenue Henri Barbusse,secondary,30,True,6.327,"LINESTRING (2.2526596 48.9190443, 2.252659 48.9189874)",,D 106,,,,,
43446065,False,Rue Lakanal,residential,30,True,57.938,"LINESTRING (2.2526596 48.9190443, 2.2527521 48.9190438, 2.2534525 48.9190399)",,,,,,,
307467093,True,Rue des Voies du Bois,residential,30,False,68.053,"LINESTRING (2.249082 48.9183887, 2.2493995 48.9188437, 2.2494696 48.9189452)",1,,5,,,,
27914172,False,Rue de la Fraternité,residential,30,False,112.96499999999999,"LINESTRING (2.2544363 48.9259435, 2.2544977 48.9259368, 2.2558725 48.9257861, 2.2559615 48.9257766)",,,7,,,,
27914172,False,Rue de la Fraternité,residential,30,True,107.134,"LINESTRING (2.2544363 48.9259435, 2.2543437 48.9259526, 2.2531632 48.9260682, 2.2531217 48.9260728, 2.252986 48.9260858)",,,7,,,,
27914178,True,Rue Labouret,residential,30,False,67.273,"LINESTRING (2.2544363 48.9259435, 2.254447 48.9259952, 2.254531 48.9263529, 2.2545707 48.926542)",,,,,,,
39247325,False,Rue Labouret,residential,30,False,69.631,"LINESTRING (2.2544363 48.9259435, 2.2544253 48.9258961, 2.2542932 48.9253244)",,,,,,,
27914172,False,Rue de la Fraternité,residential,30,False,27.505,"LINESTRING (2.2559615 48.9257766, 2.256331 48.925824)",,,7,,,,
27914172,False,Rue de la Fraternité,residential,30,True,112.96499999999999,"LINESTRING (2.2559615 48.9257766, 2.2558725 48.9257861, 2.2544977 48.9259368, 2.2544363 48.9259435)",,,7,,,,
27914172,False,Rue de la Fraternité,residential,30,True,27.505,"LINESTRING (2.256331 48.925824, 2.2559615 48.9257766)",,,7,,,,
1144592759,True,Boulevard des Oiseaux,residential,30,False,10.721,"LINESTRING (2.256331 48.925824, 2.2563488 48.9257283)",,,,,,,
67421723,False,Rue Besson,residential,30,False,26.063000000000002,"LINESTRING (2.256331 48.925824, 2.2565089 48.9258329, 2.2566867 48.9258418)",,,,,,,
67421723,False,Rue Besson,residential,30,True,26.063000000000002,"LINESTRING (2.2566867 48.9258418, 2.2565089 48.9258329, 2.256331 48.925824)",,,,,,,
330924610,True,Rue Besson,residential,30,False,132.638,"LINESTRING (2.2566867 48.9258418, 2.2584014 48.92571, 2.2584798 48.9256822)",,,,,,,
27914174,True,Rue Desmont Dupont,residential,30,False,52.796,"LINESTRING (2.2562569 48.9268335, 2.2561264 48.9263665)",,,,,,,
27914188,False,Rue Bosman,residential,30,True,116.539,"LINESTRING (2.2562569 48.9268335, 2.2547616 48.9269925, 2.2546822 48.9270009)",,,,,,,
27914188,False,Rue Bosman,residential,30,False,116.539,"LINESTRING (2.2546822 48.9270009, 2.2547616 48.9269925, 2.2562569 48.9268335)",,,,,,,
39247325,False,Rue Labouret,residential,30,True,69.631,"LINESTRING (2.2542932 48.9253244, 2.2544253 48.9258961, 2.2544363 48.9259435)",,,,,,,
"[320510582, 215445790]",True,"['Rue Saint-Denis', 'Rue Labouret']","['residential', 'living_street']",30,False,166.387,"LINESTRING (2.2542932 48.9253244, 2.2539338 48.9239372, 2.2537986 48.9239452)",,,,,,,
331462825,True,Rue Saint-Hilaire,residential,30,False,49.13,"LINESTRING (2.258548 48.926207, 2.2586267 48.9266458)",,,,,,,
"[39247765, 27914190]",True,"['Rue Marc Bachet', 'Rue Héloïse']",residential,30,False,178.539,"LINESTRING (2.2586267 48.9266458, 2.2585602 48.9266514, 2.2568613 48.9267857, 2.2567845 48.9263513)",,,,,,,
27914190,True,Rue Héloïse,residential,30,False,57.103,"LINESTRING (2.2567845 48.9263513, 2.2566941 48.9258804, 2.2566867 48.9258418)",,,,,,,
27914195,True,Rue Boursier,residential,30,False,129.834,"LINESTRING (2.2567845 48.9263513, 2.2584878 48.9262119, 2.258548 48.926207)",,,,,,,
1144592766,False,Petite Rue des Champarons,residential,30,False,30.987,"LINESTRING (2.2602156 48.9256177, 2.2597976 48.9256649)",,,,,,,
1144592767,False,Petite Rue des Champarons,residential,30,True,11.399,"LINESTRING (2.2602156 48.9256177, 2.2603666 48.9255919)",,,,,,,
