osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,ref,junction
"[411034741, 27405437]",2,Boulevard de la République,secondary,False,False,92.54699999999998,"LINESTRING (-3.5765301 48.277225, -3.5765339 48.277206, -3.5765356 48.2771874, -3.5765264 48.2771576, -3.5765107 48.2771297, -3.5764949 48.2771063, -3.5764606 48.2770604, -3.5761042 48.2766391, -3.5760411 48.2765612, -3.5759736 48.2764886)",,,
411034764,2,Rue de Brest,secondary,False,True,16.43,"LINESTRING (-3.5765301 48.277225, -3.5765993 48.2772537, -3.5766206 48.2772636, -3.5766445 48.2772788, -3.5766958 48.2773209)",50,,
"[25702094, 411034799]",2,Rue Oberhausen,secondary,False,False,133.89000000000001,"LINESTRING (-3.5765301 48.277225, -3.5765056 48.2772449, -3.5764725 48.277267, -3.5764387 48.2772833, -3.5763667 48.2773045, -3.5762509 48.277328, -3.5761307 48.2773514, -3.5760192 48.2773724, -3.5759342 48.2773874, -3.5757116 48.2774141, -3.57558 48.2774247, -3.5753655 48.2774538, -3.5752546 48.2774711, -3.5751733 48.2774886, -3.5750094 48.2775308, -3.5748938 48.2775587, -3.5748216 48.2775773)",,D 54,
25702094,,Rue Oberhausen,secondary,False,False,24.104,"LINESTRING (-3.5748216 48.2775773, -3.5747077 48.277604, -3.5746122 48.2776299, -3.5745161 48.2776523)",,D 54,
"[25702094, 411034799]",2,Rue Oberhausen,secondary,False,True,133.89,"LINESTRING (-3.5748216 48.2775773, -3.5748938 48.2775587, -3.5750094 48.2775308, -3.5751733 48.2774886, -3.5752546 48.2774711, -3.5753655 48.2774538, -3.57558 48.2774247, -3.5757116 48.2774141, -3.5759342 48.2773874, -3.5760192 48.2773724, -3.5761307 48.2773514, -3.5762509 48.277328, -3.5763667 48.2773045, -3.5764387 48.2772833, -3.5764725 48.277267, -3.5765056 48.2772449, -3.5765301 48.277225)",,D 54,
"[1268179848, 51572322]",1,Rue Ernest Renan,residential,False,False,323.694,"LINESTRING (-3.5748216 48.2775773, -3.5748181 48.2776374, -3.5748522 48.2777519, -3.5748978 48.2779046, -3.5749581 48.2781012, -3.5750575 48.2783841, -3.5751218 48.2786258, -3.5751411 48.2787158, -3.5751784 48.2788685, -3.5752238 48.2790069, -3.5752451 48.2790759, -3.5752638 48.2791279, -3.5752985 48.2792158, -3.575388 48.2793677, -3.5754334 48.2794592, -3.5754812 48.2795616, -3.5754842 48.2795686, -3.5755199 48.2796446, -3.5755514 48.2797028, -3.5755817 48.2797547, -3.575616 48.2798125, -3.5756576 48.2798683, -3.5757193 48.2799384, -3.5758662 48.2800813, -3.5759785 48.2801966, -3.5761063 48.280323)",50,,
183641055,,Rue Raymond Poincaré,residential,False,False,86.756,"LINESTRING (-3.5679888 48.2779564, -3.5691075 48.2777231)",,,
408340976,,Rue de l'Aqueduc Romain,residential,False,False,65.126,"LINESTRING (-3.5679888 48.2779564, -3.567969 48.2778284, -3.5679224 48.2775862, -3.5678855 48.2774498, -3.5678565 48.2773781)",,,
408340976,,Rue de l'Aqueduc Romain,residential,False,True,61.898,"LINESTRING (-3.5679888 48.2779564, -3.5679962 48.2780301, -3.5680257 48.2785125)",,,
411834019,2,Boulevard Jean Moulin,secondary,False,True,59.449,"LINESTRING (-3.5673152 48.2726233, -3.567657 48.2725524, -3.5680813 48.2724626)",70,D 264,
