osmid,highway,oneway,reversed,length,geometry,ref,maxspeed,name,bridge,tunnel,lanes
106230397,residential,False,False,13.488,"LINESTRING (-0.0353731 44.5811963, -0.0352753 44.581097)",,,Rue du Président Doumer,,,
30744670,residential,False,False,93.298,"LINESTRING (-0.0353731 44.5811963, -0.0351057 44.5813929, -0.03483 44.5816839, -0.0347968 44.5817553, -0.0347696 44.581893)",,,Rue des Jardins,,,
30744671,residential,False,False,49.07600000000001,"LINESTRING (-0.0353731 44.5811963, -0.0355864 44.5813785, -0.0356634 44.581424, -0.0358222 44.5814937)",,,Rue Lagrave,,,
30744671,residential,False,True,4.716,"LINESTRING (-0.0358796 44.5814824, -0.0358222 44.5814937)",,,Rue Lagrave,,,
30744672,residential,False,True,37.79,"LINESTRING (-0.0358796 44.5814824, -0.0362016 44.5812316)",,,Rue Orcibal,,,
30744671,residential,False,False,57.612,"LINESTRING (-0.0358796 44.5814824, -0.0359989 44.581765, -0.0360126 44.5818341, -0.0359832 44.5819859)",,,Rue Lagrave,,,
106230412,residential,False,True,73.39099999999999,"LINESTRING (-0.0358796 44.5814824, -0.0359961 44.5814929, -0.036299 44.5815557, -0.0366999 44.581761)",,,Place Député A. Cluzan,,,
30744671,residential,False,True,57.612,"LINESTRING (-0.0359832 44.5819859, -0.0360126 44.5818341, -0.0359989 44.581765, -0.0358796 44.5814824)",,,Rue Lagrave,,,
106230410,primary,True,False,40.504,"LINESTRING (-0.0359832 44.5819859, -0.0362855 44.5820875, -0.0364444 44.5821433)",D 1113,30,Rue du Général Leclerc,,,
30744673,residential,False,True,36.802,"LINESTRING (-0.0358185 44.5810443, -0.0362016 44.5812316)",,,Rue Cousseau,,,
30744674,residential,False,True,81.989,"LINESTRING (-0.0358185 44.5810443, -0.0359417 44.5808921, -0.0363569 44.5804146)",,,Rue Traversière,,,
106230407,residential,False,False,38.256,"LINESTRING (-0.0358185 44.5810443, -0.0357452 44.5810958, -0.0354381 44.5809363)",,,Rue du Nord,,,
106230403,residential,False,False,46.99,"LINESTRING (-0.0363569 44.5804146, -0.0357667 44.5803714)",,,Rue du Docteur Rougier,,,
106230403,residential,False,True,14.911,"LINESTRING (-0.0363569 44.5804146, -0.0365444 44.5804267)",,,Rue du Docteur Rougier,,,
30744674,residential,False,False,81.989,"LINESTRING (-0.0363569 44.5804146, -0.0359417 44.5808921, -0.0358185 44.5810443)",,,Rue Traversière,,,
106230401,residential,False,False,22.035,"LINESTRING (-0.0354381 44.5809363, -0.0352753 44.581097)",,,Rue Francoeur,,,
106230407,residential,False,False,14.169,"LINESTRING (-0.0354381 44.5809363, -0.0353653 44.5808199)",,,Rue du Nord,,,
106230407,residential,False,True,38.256,"LINESTRING (-0.0354381 44.5809363, -0.0357452 44.5810958, -0.0358185 44.5810443)",,,Rue du Nord,,,
106230403,residential,False,True,30.656,"LINESTRING (-0.0353825 44.5803379, -0.0357667 44.5803714)",,,Rue du Docteur Rougier,,,
106230403,residential,False,False,79.224,"LINESTRING (-0.0353825 44.5803379, -0.03457 44.580284, -0.0343909 44.5802531)",,,Rue du Docteur Rougier,,,
106230407,residential,False,True,61.951,"LINESTRING (-0.0353825 44.5803379, -0.0351797 44.5806286, -0.0353653 44.5808199)",,,Rue du Nord,,,
30744675,residential,False,True,59.142,"LINESTRING (-0.0353653 44.5808199, -0.0357667 44.5803714)",,,Rue Croquet,,,
106230407,residential,False,True,14.169,"LINESTRING (-0.0353653 44.5808199, -0.0354381 44.5809363)",,,Rue du Nord,,,
106230407,residential,False,False,61.951,"LINESTRING (-0.0353653 44.5808199, -0.0351797 44.5806286, -0.0353825 44.5803379)",,,Rue du Nord,,,
30744676,residential,False,True,63.723,"LINESTRING (-0.0355939 44.5819327, -0.0355872 44.5818275, -0.0355258 44.5816005, -0.0358222 44.5814937)",,,Rue Lagahuzère,,,
106230410,primary,True,False,31.497999999999998,"LINESTRING (-0.0355939 44.5819327, -0.0358562 44.5819575, -0.0359832 44.5819859)",D 1113,30,Rue du Général Leclerc,,,
30744675,residential,False,False,59.142,"LINESTRING (-0.0357667 44.5803714, -0.0353653 44.5808199)",,,Rue Croquet,,,
106230403,residential,False,False,30.656,"LINESTRING (-0.0357667 44.5803714, -0.0353825 44.5803379)",,,Rue du Docteur Rougier,,,
106230403,residential,False,True,46.99,"LINESTRING (-0.0357667 44.5803714, -0.0363569 44.5804146)",,,Rue du Docteur Rougier,,,
106230397,residential,False,False,6.251,"LINESTRING (-0.0343909 44.5802531, -0.0343489 44.5802055)",,,Rue du Président Doumer,,,
106230397,residential,False,True,32.208,"LINESTRING (-0.0343909 44.5802531, -0.0344367 44.5803168, -0.0346118 44.5804957)",,,Rue du Président Doumer,,,
106230403,residential,False,True,79.224,"LINESTRING (-0.0343909 44.5802531, -0.03457 44.580284, -0.0353825 44.5803379)",,,Rue du Docteur Rougier,,,
30744684,residential,False,False,22.041,"LINESTRING (-0.0371924 44.5810977, -0.0369606 44.580988)",,,Rue Descombes,,,
106230398,primary,True,False,80.002,"LINESTRING (-0.0371924 44.5810977, -0.0372776 44.5808747, -0.0372888 44.5808064, -0.0372539 44.580653, -0.0372228 44.5805874, -0.0370703 44.5804255)",,,Rue des Frères Faucher,,,
106230398,primary,True,False,6.172,"LINESTRING (-0.0370703 44.5804255, -0.0370131 44.5803878)",,,Rue des Frères Faucher,,,
30744680,residential,False,True,56.231,"LINESTRING (-0.0370703 44.5804255, -0.03713 44.5804034, -0.0377693 44.5804504)",,,Place du Tunnel,,,
106230398,primary,True,False,64.426,"LINESTRING (-0.0366874 44.5802646, -0.0358776 44.5802098)",,,Rue des Frères Faucher,,,
30744692,residential,False,False,69.09700000000001,"LINESTRING (-0.0366874 44.5802646, -0.0366856 44.5802238, -0.0366725 44.5801897, -0.0366102 44.5801493, -0.0361625 44.5800203, -0.0362432 44.5798913)",,,Rue Leylaud,,,
30744672,residential,False,False,72.655,"LINESTRING (-0.0366853 44.5806769, -0.0362809 44.5811562, -0.0362016 44.5812316)",,,Rue Orcibal,,,
106230408,residential,False,False,38.763999999999996,"LINESTRING (-0.0366853 44.5806769, -0.036487 44.580608, -0.0364725 44.5805757, -0.0365444 44.5804267)",,,Rue du Midi,,,
106230408,residential,False,True,51.138000000000005,"LINESTRING (-0.0366853 44.5806769, -0.0369897 44.580784, -0.0370292 44.5808534, -0.0369606 44.580988)",,,Rue du Midi,,,
30744684,residential,False,True,22.041,"LINESTRING (-0.0369606 44.580988, -0.0371924 44.5810977)",,,Rue Descombes,,,
30744684,residential,False,False,77.076,"LINESTRING (-0.0369606 44.580988, -0.0366733 44.581221, -0.0364934 44.5813152, -0.0362016 44.5812316)",,,Rue Descombes,,,
106230408,residential,False,False,51.138000000000005,"LINESTRING (-0.0369606 44.580988, -0.0370292 44.5808534, -0.0369897 44.580784, -0.0366853 44.5806769)",,,Rue du Midi,,,
30744672,residential,False,False,37.79,"LINESTRING (-0.0362016 44.5812316, -0.0358796 44.5814824)",,,Rue Orcibal,,,
30744673,residential,False,False,36.802,"LINESTRING (-0.0362016 44.5812316, -0.0358185 44.5810443)",,,Rue Cousseau,,,
30744672,residential,False,True,72.655,"LINESTRING (-0.0362016 44.5812316, -0.0362809 44.5811562, -0.0366853 44.5806769)",,,Rue Orcibal,,,
30744684,residential,False,True,77.076,"LINESTRING (-0.0362016 44.5812316, -0.0364934 44.5813152, -0.0366733 44.581221, -0.0369606 44.580988)",,,Rue Descombes,,,
106230403,residential,False,False,14.911,"LINESTRING (-0.0365444 44.5804267, -0.0363569 44.5804146)",,,Rue du Docteur Rougier,,,
106230403,residential,False,True,38.921,"LINESTRING (-0.0365444 44.5804267, -0.0368636 44.5804415, -0.0369445 44.5804273, -0.036985 44.5804047, -0.0370131 44.5803878)",,,Rue du Docteur Rougier,,,
106230408,residential,False,True,38.763999999999996,"LINESTRING (-0.0365444 44.5804267, -0.0364725 44.5805757, -0.036487 44.580608, -0.0366853 44.5806769)",,,Rue du Midi,,,
30744686,residential,True,False,69.25899999999999,"LINESTRING (-0.0352053 44.5797702, -0.035248 44.5797559, -0.0353657 44.579749, -0.0355082 44.5797546, -0.0357787 44.5797915, -0.0360567 44.5798529)",,,Rue Lamar,,,
"[164707379, 106230406]",tertiary,False,False,134.847,"LINESTRING (-0.0352053 44.5797702, -0.0351468 44.5797251, -0.0350883 44.5797047, -0.0350133 44.5796843, -0.0345149 44.5796473, -0.0342823 44.5796403, -0.0341977 44.5796425, -0.0339824 44.5796685, -0.0338324 44.5796894, -0.0337219 44.5796901, -0.0336257 44.5796923, -0.0335518 44.579686)",D 670,,Avenue de la Victoire,,,
106230406,tertiary,False,True,23.567999999999998,"LINESTRING (-0.0352053 44.5797702, -0.0352468 44.5798071, -0.0352773 44.5798527, -0.0352937 44.5799257, -0.0353096 44.5799643)",D 670,,Avenue de la Victoire,,,
106230398,primary,True,False,9.415,"LINESTRING (-0.0366999 44.581761, -0.0367256 44.5817252, -0.0367548 44.5816859)",,,Rue des Frères Faucher,,,
106230412,residential,False,False,73.391,"LINESTRING (-0.0366999 44.581761, -0.036299 44.5815557, -0.0359961 44.5814929, -0.0358796 44.5814824)",,,Place Député A. Cluzan,,,
30744682,primary,True,False,47.081,"LINESTRING (-0.0364444 44.5821433, -0.0365023 44.5820567, -0.0366999 44.581761)",,,Rue des Frères Faucher,,,
106049195,primary,False,True,18.583,"LINESTRING (-0.0364444 44.5821433, -0.0365094 44.5821968, -0.0365679 44.5822837)",D 1113,,Place de la Libération,,,
1135229211,primary,False,False,9.421,"LINESTRING (-0.0366248 44.5823581, -0.0365679 44.5822837)",D 1113,,Place de la Libération,,,
106049196,primary,False,True,108.588,"LINESTRING (-0.0366248 44.5823581, -0.0366873 44.5824136, -0.0366937 44.5824194, -0.0370762 44.5826402, -0.0371994 44.5826691, -0.0378062 44.5828113)",D 1113,,Rue Gambetta,,,
1135229212,secondary,False,True,21.432,"LINESTRING (-0.0366248 44.5823581, -0.0364882 44.5825056, -0.0364767 44.5825194)",,,Avenue Carnot,,,
30744689,residential,True,False,23.484,"LINESTRING (-0.0376311 44.5819478, -0.0379273 44.5819379)",,,Rue Armand Caduc,,,
"[106230413, 30744687]",residential,False,False,188.31700000000004,"LINESTRING (-0.0376311 44.5819478, -0.0377734 44.5817783, -0.0378873 44.5816303, -0.0379829 44.5814834, -0.0380261 44.5811929, -0.0380392 44.5811525, -0.0380896 44.5810606, -0.038218 44.5809229, -0.0383827 44.5806385, -0.0384282 44.5805382, -0.038554 44.580412)",,,Rue André Bénac,,,
106839944,residential,False,True,26.286,"LINESTRING (-0.0379273 44.5819379, -0.0378721 44.582171)",,,Impasse du Colac,,,
30744689,residential,True,False,37.883,"LINESTRING (-0.0379273 44.5819379, -0.0381113 44.5819147, -0.0382496 44.5818954, -0.0384001 44.5818928)",,,Rue Armand Caduc,,,
30744691,residential,True,False,35.525,"LINESTRING (-0.0363942 44.582618, -0.0367723 44.5827899)",,,Rue de l'École,,,
1135229212,secondary,False,False,12.763,"LINESTRING (-0.0363942 44.582618, -0.0364767 44.5825194)",,,Avenue Carnot,,,
30744694,residential,True,False,82.311,"LINESTRING (-0.0363942 44.582618, -0.036088 44.5826715, -0.0359605 44.5827122, -0.0358335 44.5827704, -0.0355148 44.5829795)",,,Rue Marcel Durrieu,,,
754841200,secondary,False,True,106.284,"LINESTRING (-0.0363942 44.582618, -0.0363246 44.5827012, -0.0358767 44.5833119, -0.0358648 44.583328, -0.0357652 44.5834622)",,,Avenue Carnot,,,
30744686,residential,True,False,163.925,"LINESTRING (-0.0362432 44.5798913, -0.0364384 44.5799206, -0.0367519 44.5799564, -0.0370558 44.5800141, -0.0376126 44.5801343, -0.0380679 44.5802268, -0.0382306 44.5802864)",,,Rue Lamar,,,
30744692,residential,False,True,69.09700000000001,"LINESTRING (-0.0362432 44.5798913, -0.0361625 44.5800203, -0.0366102 44.5801493, -0.0366725 44.5801897, -0.0366856 44.5802238, -0.0366874 44.5802646)",,,Rue Leylaud,,,
30744693,residential,False,False,42.144,"LINESTRING (-0.0358776 44.5802098, -0.0360567 44.5798529)",,,Rue Tronquée,,,
106230398,primary,True,False,16.082,"LINESTRING (-0.0358776 44.5802098, -0.0357849 44.5802016, -0.0356754 44.5801976)",,,Rue des Frères Faucher,,,
30744686,residential,True,False,15.376,"LINESTRING (-0.0360567 44.5798529, -0.0362432 44.5798913)",,,Rue Lamar,,,
30744693,residential,False,True,42.144,"LINESTRING (-0.0360567 44.5798529, -0.0358776 44.5802098)",,,Rue Tronquée,,,
106174338,residential,False,False,104.766,"LINESTRING (-0.0355148 44.5829795, -0.0351856 44.5829441, -0.0348877 44.5829709, -0.0342035 44.5830326)",,,Rue des Remparts,,,
1135229212,secondary,False,True,12.763,"LINESTRING (-0.0364767 44.5825194, -0.0363942 44.582618)",,,Avenue Carnot,,,
"[30744696, 1172595256]",residential,False,"[False, True]",81.507,"LINESTRING (-0.0364767 44.5825194, -0.0362553 44.5824276, -0.0360063 44.582352, -0.0357588 44.582497, -0.0355871 44.5824544)",,,"['Rue Permentade', 'Rue des Jacobins']",,,
1135229212,secondary,False,False,21.432,"LINESTRING (-0.0364767 44.5825194, -0.0364882 44.5825056, -0.0366248 44.5823581)",,,Avenue Carnot,,,
164667810,primary,False,False,30.108,"LINESTRING (-0.0336669 44.5830954, -0.0336751 44.5828247)",D 670,50,,,,
106174338,residential,False,True,33.46,"LINESTRING (-0.0336669 44.5830954, -0.033789 44.5830797, -0.0340836 44.5830458)",,,Rue des Remparts,,,
441292539,primary,False,True,96.19,"LINESTRING (-0.0336669 44.5830954, -0.0336916 44.5831946, -0.033775 44.58341, -0.0340462 44.5839152)",D 670,50,,,,
30744703,residential,False,True,47.334,"LINESTRING (-0.0345346 44.5839452, -0.0344675 44.5840308, -0.0342242 44.5839312, -0.0340462 44.5839152)",,,,,,
754841200,secondary,False,True,42.317,"LINESTRING (-0.0357652 44.5834622, -0.0355045 44.5837944)",,,Avenue Carnot,,,
106081606,residential,False,True,53.176,"LINESTRING (-0.0357652 44.5834622, -0.0358543 44.5834849, -0.0363975 44.5836231)",,,Rue Jules Ferry,,,
754841200,secondary,False,False,106.284,"LINESTRING (-0.0357652 44.5834622, -0.0358648 44.583328, -0.0358767 44.5833119, -0.0363246 44.5827012, -0.0363942 44.582618)",,,Avenue Carnot,,,
106081606,residential,False,True,6.954,"LINESTRING (-0.0363975 44.5836231, -0.0364807 44.5836431)",,,Rue Jules Ferry,,,
30744707,residential,False,False,97.33200000000001,"LINESTRING (-0.0363975 44.5836231, -0.0364151 44.5835818, -0.0366851 44.5829491, -0.0367723 44.5827899)",,,Rue Camille Braylens,,,
106081606,residential,False,False,53.176,"LINESTRING (-0.0363975 44.5836231, -0.0358543 44.5834849, -0.0357652 44.5834622)",,,Rue Jules Ferry,,,
30744691,residential,True,False,80.434,"LINESTRING (-0.0367723 44.5827899, -0.0370016 44.5828967, -0.0376627 44.5831361)",,,Rue de l'École,,,
30744707,residential,False,True,97.33200000000001,"LINESTRING (-0.0367723 44.5827899, -0.0366851 44.5829491, -0.0364151 44.5835818, -0.0363975 44.5836231)",,,Rue Camille Braylens,,,
30744732,residential,False,False,37.862,"LINESTRING (-0.0376627 44.5831361, -0.0378062 44.5828113)",,,,,,
30744691,residential,True,False,127.036,"LINESTRING (-0.0376627 44.5831361, -0.0382888 44.5833862, -0.0387166 44.5835316, -0.0391138 44.5836101)",,,Rue de l'École,,,
30744732,residential,False,True,37.862,"LINESTRING (-0.0378062 44.5828113, -0.0376627 44.5831361)",,,,,,
106049196,primary,False,False,108.588,"LINESTRING (-0.0378062 44.5828113, -0.0371994 44.5826691, -0.0370762 44.5826402, -0.0366937 44.5824194, -0.0366873 44.5824136, -0.0366248 44.5823581)",D 1113,,Rue Gambetta,,,
106049196,primary,False,True,132.064,"LINESTRING (-0.0378062 44.5828113, -0.0378641 44.5828234, -0.0390146 44.5830638, -0.0392503 44.5831185, -0.0392879 44.5831362, -0.0393841 44.5831814)",D 1113,,Rue Gambetta,,,
30744689,residential,True,False,48.593,"LINESTRING (-0.0384001 44.5818928, -0.0387339 44.5818871, -0.0390119 44.5818654)",,,Rue Armand Caduc,,,
106839937,residential,False,False,12.639,"LINESTRING (-0.0389307 44.5839243, -0.0388742 44.5840306)",,,Rue de Verdun,,,
30744776,residential,True,False,62.628,"LINESTRING (-0.0389307 44.5839243, -0.0384475 44.5838292, -0.0383837 44.5838562, -0.0383008 44.5839977)",,,Rue des Menuts,,,
30744776,residential,True,False,45.852,"LINESTRING (-0.0383008 44.5839977, -0.0380691 44.5843756)",,,Rue des Menuts,,,
30744705,residential,True,False,150.20299999999997,"LINESTRING (-0.0383008 44.5839977, -0.0375582 44.5837909, -0.0370219 44.5836972, -0.0366871 44.5836723, -0.0364807 44.5836431)",,,Rue Jules Ferry,,,
30744734,residential,True,False,33.589999999999996,"LINESTRING (-0.038554 44.580412, -0.038781 44.5802029, -0.0387951 44.5801665)",,,Rue André Bénac,,,
"[106230413, 30744687]",residential,False,True,188.317,"LINESTRING (-0.038554 44.580412, -0.0384282 44.5805382, -0.0383827 44.5806385, -0.038218 44.5809229, -0.0380896 44.5810606, -0.0380392 44.5811525, -0.0380261 44.5811929, -0.0379829 44.5814834, -0.0378873 44.5816303, -0.0377734 44.5817783, -0.0376311 44.5819478)",,,Rue André Bénac,,,
106839945,residential,False,False,34.769,"LINESTRING (-0.0392465 44.5806151, -0.0392362 44.5809277)",,,Rue du Sault,,,
30744739,residential,False,False,32.53,"LINESTRING (-0.0388278 44.5809588, -0.0392362 44.5809277)",,,Impasse des Juifs,,,
30744739,residential,False,True,32.53,"LINESTRING (-0.0392362 44.5809277, -0.0388278 44.5809588)",,,Impasse des Juifs,,,
106839945,residential,False,False,25.99,"LINESTRING (-0.0392362 44.5809277, -0.0392187 44.5811611)",,,Rue du Sault,,,
106839945,residential,False,True,34.769,"LINESTRING (-0.0392362 44.5809277, -0.0392465 44.5806151)",,,Rue du Sault,,,
106839945,residential,False,True,25.99,"LINESTRING (-0.0392187 44.5811611, -0.0392362 44.5809277)",,,Rue du Sault,,,
1113441804,residential,False,False,78.605,"LINESTRING (-0.0392187 44.5811611, -0.0402078 44.5812195)",,,Rue Jean Renou,,,
106839958,residential,True,False,31.472,"LINESTRING (-0.0392187 44.5811611, -0.0392094 44.5812935, -0.039232 44.5814431)",,,Rue Bellot des Minières,,,
30744689,residential,True,False,24.665,"LINESTRING (-0.0399634 44.5818204, -0.0402746 44.581829)",,,Rue Armand Caduc,,,
30744745,residential,False,False,69.564,"LINESTRING (-0.0399634 44.5818204, -0.0402078 44.5812195)",,,Rue des Tilleuls,,,
"[30744689, 106839939, 1171732067]",residential,True,False,84.483,"LINESTRING (-0.0410278 44.5818864, -0.0412437 44.5818266, -0.0413781 44.5817752, -0.0416751 44.581778, -0.0420603 44.5817673)",,,"['Place Albert Rigoulet', 'Rue Armand Caduc']",,,
30744689,residential,True,False,20.347,"LINESTRING (-0.0393107 44.5818425, -0.039566 44.581822)",,,Rue Armand Caduc,,,
30744741,residential,False,False,45.617,"LINESTRING (-0.0387054 44.5813565, -0.0388069 44.5814359, -0.039232 44.5814431)",,,Impasse des Galants,,,
30744741,residential,False,True,45.617,"LINESTRING (-0.039232 44.5814431, -0.0388069 44.5814359, -0.0387054 44.5813565)",,,Impasse des Galants,,,
106839958,residential,True,False,45.458,"LINESTRING (-0.039232 44.5814431, -0.0392419 44.5815228, -0.0393017 44.581619, -0.0393107 44.5818425)",,,Rue Bellot des Minières,,,
30744743,residential,True,False,70.97800000000001,"LINESTRING (-0.0391442 44.5824886, -0.0391053 44.5823721, -0.0390176 44.5822133, -0.0390153 44.5820574, -0.0390119 44.5818654)",,,Rue Peysseguin,,,
106839948,residential,True,False,117.86500000000001,"LINESTRING (-0.0391442 44.5824886, -0.0387588 44.5824469, -0.0384501 44.5823659, -0.0382474 44.582211, -0.0384001 44.5818928)",,,Rue Michel Dupin,,,
30744743,residential,True,False,8.424,"LINESTRING (-0.0391373 44.5825642, -0.0391442 44.5824886)",,,Rue Peysseguin,,,
30744751,residential,True,False,32.1,"LINESTRING (-0.0391373 44.5825642, -0.0389856 44.5828319)",,,Place Richard Coeur de Lion,,,
30744744,residential,True,False,52.406000000000006,"LINESTRING (-0.039498 44.5827232, -0.039535 44.5826695, -0.0395133 44.5825499, -0.0394651 44.5824111, -0.0394728 44.5822633)",,,Rue Maurice Moussillac,,,
106839953,residential,True,False,33.956,"LINESTRING (-0.039498 44.5827232, -0.0393685 44.5826405, -0.0391373 44.5825642)",,,Rue Jean Duprada,,,
30744733,residential,True,False,43.83,"LINESTRING (-0.0397777 44.58287, -0.0400217 44.5828527, -0.0402724 44.582725)",,,Rue Numa Ducros,,,
106839953,residential,True,False,27.546999999999997,"LINESTRING (-0.0397777 44.58287, -0.039638 44.5828039, -0.039498 44.5827232)",,,Rue Jean Duprada,,,
30744689,residential,True,False,23.801,"LINESTRING (-0.0390119 44.5818654, -0.0393107 44.5818425)",,,Rue Armand Caduc,,,
106839946,residential,False,False,49.718,"LINESTRING (-0.0394728 44.5822633, -0.0395393 44.5820417, -0.039566 44.581822)",,,Rue Maurice Moussillac,,,
30744689,residential,True,False,31.474,"LINESTRING (-0.039566 44.581822, -0.0399634 44.5818204)",,,Rue Armand Caduc,,,
106839946,residential,False,True,49.718,"LINESTRING (-0.039566 44.581822, -0.0395393 44.5820417, -0.0394728 44.5822633)",,,Rue Maurice Moussillac,,,
30744745,residential,False,True,69.564,"LINESTRING (-0.0402078 44.5812195, -0.0399634 44.5818204)",,,Rue des Tilleuls,,,
1113441804,residential,False,True,78.605,"LINESTRING (-0.0402078 44.5812195, -0.0392187 44.5811611)",,,Rue Jean Renou,,,
30744740,residential,True,False,22.17,"LINESTRING (-0.0404864 44.5812389, -0.0402078 44.5812195)",,,Rue Jean Renou,,,
30744746,residential,False,False,47.027,"LINESTRING (-0.0404864 44.5812389, -0.040427 44.5816597)",,,Rue Blaise Charlut,,,
30744746,residential,False,True,47.027,"LINESTRING (-0.040427 44.5816597, -0.0404864 44.5812389)",,,Rue Blaise Charlut,,,
30744748,residential,True,False,20.665,"LINESTRING (-0.0410976 44.5827894, -0.0412881 44.5829164)",,,Rue Glacière,,,
109296345,residential,False,False,11.627,"LINESTRING (-0.0414354 44.5830283, -0.0415715 44.5829891)",,,Rue Duprat,,,
109296358,residential,False,True,8.339,"LINESTRING (-0.0414354 44.5830283, -0.0413652 44.5829724)",,,,,,
109296345,residential,False,True,73.622,"LINESTRING (-0.0414354 44.5830283, -0.0412968 44.5831512, -0.0412181 44.5832012, -0.0410707 44.5833713, -0.0409831 44.5835514, -0.0409688 44.5835889)",,,Rue Duprat,,,
109296358,residential,False,False,8.721,"LINESTRING (-0.0412881 44.5829164, -0.0413652 44.5829724)",,,,,,
30744759,residential,False,True,68.702,"LINESTRING (-0.0412881 44.5829164, -0.0410743 44.5830615, -0.0407993 44.5832104, -0.0407698 44.5833705)",,,,,,
30744750,residential,False,False,29.506,"LINESTRING (-0.0386828 44.5826773, -0.0389856 44.5828319)",,,Impasse du Loup,,,
30744750,residential,False,True,29.506,"LINESTRING (-0.0389856 44.5828319, -0.0386828 44.5826773)",,,Impasse du Loup,,,
106839955,residential,False,False,45.279999999999994,"LINESTRING (-0.0389856 44.5828319, -0.0390173 44.5828933, -0.0390879 44.582933, -0.0393322 44.5829901, -0.0394562 44.583024)",,,,,,
383864424,residential,False,True,20.607,"LINESTRING (-0.039702 44.5830848, -0.0394562 44.583024)",,,Place Georges Chaigne,,,
383864432,residential,True,False,24.626,"LINESTRING (-0.039702 44.5830848, -0.0397777 44.58287)",,,Rue Craberie,,,
30744689,residential,True,False,60.004,"LINESTRING (-0.0402746 44.581829, -0.0404078 44.5818351, -0.0410278 44.5818864)",,,Rue Armand Caduc,,,
30744754,residential,True,False,107.84700000000001,"LINESTRING (-0.0402746 44.581829, -0.0402225 44.581978, -0.040125 44.582176, -0.0400846 44.5822345, -0.0400424 44.5823938, -0.040056 44.5824991, -0.0402724 44.582725)",,,Rue du Docteur Tronche,,,
30744733,residential,True,False,99.22099999999999,"LINESTRING (-0.0402724 44.582725, -0.0407695 44.582416, -0.0408569 44.582314, -0.0408872 44.5822689, -0.0409635 44.5821554, -0.0410192 44.5820347)",,,Rue Numa Ducros,,,
30744756,residential,False,False,18.41,"LINESTRING (-0.0393841 44.5831814, -0.0394562 44.583024)",,,Place Georges Chaigne,,,
