osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,access,area,tunnel,junction
1179704805,False,,Avenue du Maréchal Foch,residential,,True,72.60499999999999,"LINESTRING (7.2732181 43.7035942, 7.2730916 43.7036276, 7.2725883 43.7037603, 7.2723696 43.703818)",,,,
"[25642628, 1244887079]",True,,Rue de Massingy,residential,,False,138.43599999999998,"LINESTRING (7.272198 43.7042124, 7.2721594 43.7042227, 7.2716111 43.7043693, 7.2710639 43.7045155, 7.2710073 43.7045149, 7.2709683 43.7044899, 7.2708613 43.7042611, 7.2708388 43.704213)",,,,
1179704805,False,,Avenue du Maréchal Foch,residential,,True,25.401,"LINESTRING (7.2723696 43.703818, 7.2720727 43.7038962)",,,,
1179704805,False,,Avenue du Maréchal Foch,residential,,False,72.60499999999999,"LINESTRING (7.2723696 43.703818, 7.2725883 43.7037603, 7.2730916 43.7036276, 7.2732181 43.7035942)",,,,
572348415,True,2,Boulevard Dubouchage,secondary,,False,73.324,"LINESTRING (7.2730788 43.7033908, 7.272651 43.7028084)",,,,
4246824,True,,Rue Adolphe de Rothschild,residential,,False,86.87,"LINESTRING (7.2730788 43.7033908, 7.2731484 43.7033656, 7.273508 43.7032356, 7.2736727 43.7031742, 7.2739832 43.7030585, 7.274042 43.7030366)",,,,
4246651,True,,Rue Delille,residential,,False,89.34400000000001,"LINESTRING (7.272651 43.7028084, 7.273591 43.7024826, 7.2736558 43.7024655)",,,,
572348415,True,2,Boulevard Dubouchage,secondary,,False,70.6,"LINESTRING (7.272651 43.7028084, 7.2722954 43.7022872, 7.272263 43.7022388)",,,,
"[257169126, 4246831]",False,2,"['Place Sasserno', 'Rue Provana de Leyni']",residential,,True,89.54300000000002,"LINESTRING (7.272263 43.7022388, 7.2721599 43.7022757, 7.2714075 43.7025261, 7.2713049 43.7025599, 7.2712528 43.702578)",,,,
572348415,True,2,Boulevard Dubouchage,secondary,,False,33.64,"LINESTRING (7.272263 43.7022388, 7.2721921 43.7021554, 7.2721539 43.7021105, 7.2720313 43.7019871)",,,,
1267551281,True,2,Boulevard Dubouchage,secondary,,False,39.698,"LINESTRING (7.2720313 43.7019871, 7.2718428 43.7018822, 7.2716263 43.7017835)",,,,
4246831,False,2,Place Sasserno,residential,,False,9.437,"LINESTRING (7.2711463 43.7026137, 7.2712528 43.702578)",,,,
"[25316534, 257169127]",False,2,"['Place Sasserno', 'Rue de Lépante']",residential,,False,96.526,"LINESTRING (7.2711463 43.7026137, 7.2710321 43.7026496, 7.2709593 43.7026823, 7.2709057 43.7027234, 7.2705228 43.7033221)",,,,
"[257169123, 25399821]",True,1,"['Place Sasserno', 'Passage Meynell']",residential,,False,151.247,"LINESTRING (7.2711463 43.7026137, 7.2711088 43.7026981, 7.2710679 43.7028035, 7.2709856 43.7030128, 7.2708346 43.7034084, 7.2707934 43.7036478, 7.2707706 43.7039402)",,,,
257169124,False,,Place Sasserno,residential,,True,31.677,"LINESTRING (7.2711463 43.7026137, 7.2711272 43.7025597, 7.2710858 43.7024533, 7.2710473 43.702338)",,,,
4245273,True,,Rue Gubernatis,residential,,False,91.797,"LINESTRING (7.2716263 43.7017835, 7.2716749 43.7017246, 7.2721117 43.7011167, 7.2721582 43.7010531)",,,,
1267551281,True,2,Boulevard Dubouchage,secondary,,False,60.312,"LINESTRING (7.2716263 43.7017835, 7.2711543 43.7016169, 7.2709497 43.7015492)",,,,
797535875,False,,Boulevard Dubouchage,secondary,,True,10.889,"LINESTRING (7.2708265 43.7015085, 7.2709497 43.7015492)",,,,
488956156,True,2,Boulevard Dubouchage,secondary,50,False,78.059,"LINESTRING (7.2708265 43.7015085, 7.2704637 43.7013815, 7.2700167 43.7012336, 7.2699473 43.7012106)",,,,
797535877,False,,Boulevard Dubouchage,secondary,50,False,12.85,"LINESTRING (7.2699473 43.7012106, 7.2698006 43.7011647)",,,,
4245277,True,1,Rue Blacas,residential,50,False,90.543,"LINESTRING (7.2699473 43.7012106, 7.269971 43.701163, 7.2703006 43.700492, 7.2703269 43.700444)",,,,
"[414249401, 1014538089, 201294783]",True,1,"['Boulevard Dubouchage', 'Boulevard Victor Hugo']","['residential', 'living_street']","['30', '50']",False,99.652,"LINESTRING (7.268896 43.7008769, 7.2687805 43.7008403, 7.2681969 43.7006501, 7.2681665 43.7006402, 7.268129 43.700628, 7.2680328 43.7005977, 7.268014 43.7005919, 7.2679948 43.7005861, 7.2678991 43.700558, 7.2677592 43.7005201)",,,,
"[488956155, 1052215486]",True,1,Rue Gustave Deloye,residential,50,False,91.008,"LINESTRING (7.268896 43.7008769, 7.268938 43.7008019, 7.2690185 43.70066, 7.2691914 43.70035, 7.2692946 43.7001657, 7.2693213 43.7001184)",,,,
4245279,True,,Rue Gustave Deloye,residential,50,False,62.973,"LINESTRING (7.2693213 43.7001184, 7.2693582 43.700053, 7.2696181 43.6995943)",,,,
813616149,True,1,Rue Pastorelli,secondary,50,False,88.577,"LINESTRING (7.2693213 43.7001184, 7.2693888 43.7001396, 7.2702703 43.7004254, 7.2703269 43.700444)",,,,
4245277,True,1,Rue Blacas,residential,50,False,63.119,"LINESTRING (7.2703269 43.700444, 7.270347 43.7004074, 7.2703565 43.7003902, 7.2706018 43.6999123)",,,,
813616149,True,1,Rue Pastorelli,secondary,50,False,81.46799999999999,"LINESTRING (7.2703269 43.700444, 7.2704016 43.7004686, 7.2709071 43.7006355, 7.2711977 43.7007339, 7.2712469 43.7007512)",,,,
201294785,True,1,Rue Alberti,residential,50,False,90.741,"LINESTRING (7.2712469 43.7007512, 7.2712187 43.7008059, 7.2709905 43.70122, 7.2709229 43.7013387, 7.2709167 43.7013496, 7.270857 43.7014546, 7.2708265 43.7015085)",,,,
813616149,True,1,Rue Pastorelli,secondary,50,False,80.587,"LINESTRING (7.2712469 43.7007512, 7.2713196 43.7007763, 7.2715491 43.7008545, 7.2720832 43.7010289, 7.2721582 43.7010531)",,,,
755481485,True,1,Rue Pastorelli,secondary,20,False,73.17500000000001,"LINESTRING (7.2721582 43.7010531, 7.2722404 43.7010915, 7.2725858 43.701266, 7.2728473 43.7014061, 7.2728896 43.7014423)",,,,
755481486,True,,Rue Gubernatis,residential,,False,87.235,"LINESTRING (7.2721582 43.7010531, 7.2721887 43.7010153, 7.2722315 43.7009622, 7.2726896 43.7003691)",,,,
570058969,True,1,Rue de l'Hôtel des Postes,tertiary,,False,95.393,"LINESTRING (7.2729372 43.7000483, 7.2728735 43.7000285, 7.2723618 43.6998574, 7.2721201 43.6997795, 7.2719239 43.6997162, 7.2718563 43.6996944)",,,,
755481486,True,,Rue Gubernatis,residential,,False,91.515,"LINESTRING (7.2729372 43.7000483, 7.272971 43.7000048, 7.273454 43.6993787, 7.2734919 43.6993296)",,,,
201294785,True,1,Rue Alberti,residential,50,False,127.319,"LINESTRING (7.2718563 43.6996944, 7.2718466 43.6997113, 7.271697 43.6999705, 7.2715362 43.700248, 7.2712897 43.7006721, 7.2712722 43.7007022, 7.2712661 43.700714, 7.2712469 43.7007512)",,,,
201294787,True,1,Rue de l'Hôtel des Postes,tertiary,,False,86.554,"LINESTRING (7.2718563 43.6996944, 7.2718 43.6996752, 7.2715028 43.699574, 7.2709421 43.6993786, 7.270885 43.6993586)",,,,
4245276,True,,Rue Chauvain,residential,50,False,91.10399999999998,"LINESTRING (7.270885 43.6993586, 7.2709105 43.6993071, 7.2712309 43.6986614, 7.2712665 43.6985871)",,,,
201294787,True,1,Rue de l'Hôtel des Postes,tertiary,,False,85.611,"LINESTRING (7.270885 43.6993586, 7.2708211 43.6993379, 7.2699955 43.6990673, 7.2699156 43.6990399)",,,,
"[1052215484, 4245278]",True,1,"['Rue Sacha Guitry', 'Rue Gioffredo']",residential,50,False,172.291,"LINESTRING (7.2699156 43.6990399, 7.2699427 43.6989878, 7.270266 43.6984368, 7.270307 43.6983691, 7.2703647 43.6982783, 7.2707366 43.6984029, 7.2712007 43.6985642, 7.2712665 43.6985871)",no,,,
"[747284466, 4246766]",True,1,"['Rue de la Liberté', ""Rue de l'Hôtel des Postes""]",tertiary,50,False,246.75499999999997,"LINESTRING (7.2699156 43.6990399, 7.2698525 43.6990185, 7.2696672 43.6989554, 7.2692718 43.6988206, 7.2691772 43.6987883, 7.269156 43.6987815, 7.2691373 43.6987755, 7.2690877 43.6987596, 7.2690355 43.6987429, 7.2685819 43.6985893, 7.2675202 43.6982407, 7.2671314 43.698106)",,,,
4245276,True,,Rue Chauvain,residential,50,False,78.121,"LINESTRING (7.2712665 43.6985871, 7.2712917 43.6985371, 7.2715996 43.6979271)",,,,
1052215484,True,1,Rue Gioffredo,residential,50,False,44.915,"LINESTRING (7.2712665 43.6985871, 7.2713263 43.698606, 7.2717786 43.6987486)",,,,
4245275,True,,Rue Alberti,residential,50,False,92.664,"LINESTRING (7.2722965 43.6989243, 7.2722636 43.6989855, 7.2721671 43.6991647, 7.2719091 43.6996044, 7.2718897 43.6996375, 7.2718563 43.6996944)",,,,
1052215484,True,1,Rue Gioffredo,residential,50,False,106.15800000000002,"LINESTRING (7.2722965 43.6989243, 7.2723471 43.6989443, 7.2728585 43.6991155, 7.2734235 43.699304, 7.2734919 43.6993296)",,,,
25403388,True,,Rue Gioffredo,residential,50,False,70.568,"LINESTRING (7.2734919 43.6993296, 7.2735541 43.6993519, 7.2737581 43.6994306, 7.2740031 43.6995599, 7.274154 43.6996558, 7.2742066 43.6996923)",,,,
1052215483,True,,Rue Gubernatis,residential,,False,116.03600000000002,"LINESTRING (7.2734919 43.6993296, 7.2735366 43.6992724, 7.2741305 43.6984825, 7.2741813 43.6984128)",,,,
4196478,True,1,Rue du Lycée,residential,50,False,90.651,"LINESTRING (7.2742066 43.6996923, 7.2741572 43.6997514, 7.273658 43.7003493, 7.273622 43.7003894)",,,,
4245275,True,,Rue Alberti,residential,50,False,103.18299999999998,"LINESTRING (7.2727785 43.6980644, 7.2727403 43.698143, 7.2724108 43.6987224, 7.2723471 43.6988334, 7.2723387 43.698848, 7.2723239 43.6988738, 7.2722965 43.6989243)",,,,
146847405,True,2,Avenue Félix Faure,primary,50,False,94.976,"LINESTRING (7.2727785 43.6980644, 7.2726836 43.6980414, 7.271946 43.6978598, 7.2716591 43.6977914)",,,,
4245276,True,,Rue Chauvain,residential,50,False,15.83,"LINESTRING (7.2715996 43.6979271, 7.2716277 43.6978607, 7.2716591 43.6977914)",,,,
4246663,True,,Rue Alberti,residential,30,False,76.553,"LINESTRING (7.2731042 43.6974175, 7.2730384 43.6975409, 7.2729081 43.697806, 7.272831 43.6979601, 7.2728136 43.6979946, 7.2728022 43.6980173, 7.2727785 43.6980644)",,,,
664465444,True,2,Boulevard Jean Jaurès,primary,50,False,118.76400000000001,"LINESTRING (7.2731042 43.6974175, 7.2732512 43.697461, 7.2741661 43.697724, 7.2742197 43.6977394, 7.2744794 43.6978074)",,,,
4186545,True,2,Boulevard Victor Hugo,secondary,,False,70.131,"LINESTRING (7.2632763 43.6991495, 7.2625874 43.6990038, 7.262441 43.6989679)",,,,
4186545,True,2,Boulevard Victor Hugo,secondary,,False,79.42399999999999,"LINESTRING (7.2642157 43.6993707, 7.2641769 43.6993616, 7.2632763 43.6991495)",,,,
28340499,True,,Avenue Baquis,tertiary,50,False,77.404,"LINESTRING (7.2622422 43.7003077, 7.2622412 43.7002523, 7.2623029 43.6997388, 7.2623179 43.699614)",,,,
25385428,True,1,Rue Rossini,residential,50,False,180.505,"LINESTRING (7.2644634 43.7000706, 7.2644024 43.7000774, 7.2643066 43.7000847, 7.2642163 43.7000946, 7.2623321 43.7002983, 7.2622952 43.7003022, 7.2622422 43.7003077)",,,,
28292502,False,,Rue Alphonse Karr,residential,,False,61.8,"LINESTRING (7.2644634 43.7000706, 7.264448 43.7001383, 7.2642809 43.7005699, 7.2642652 43.7006072)",,,,
1052215503,False,2,Rue Alphonse Karr,residential,,True,44.06,"LINESTRING (7.2644634 43.7000706, 7.2645164 43.7000434, 7.264568 43.7000027, 7.264817 43.6997702)",,,,
4186545,True,2,Boulevard Victor Hugo,secondary,,False,22.288,"LINESTRING (7.2650207 43.6995833, 7.2647636 43.6995083)",,,,
28292500,True,,Rue Alphonse Karr,residential,,False,26.467999999999996,"LINESTRING (7.2650207 43.6995833, 7.2649383 43.699654, 7.264817 43.6997702)",,,,
"[25338952, 240236546]",True,,"[""Rue de l'Hôtel de Ville"", 'Descente Auguste Escoffier']",residential,,False,91.426,"LINESTRING (7.271835 43.6964832, 7.2718449 43.6965322, 7.271883 43.6967507, 7.2719019 43.6967872, 7.2719467 43.6968379, 7.2720118 43.6968742, 7.2722774 43.6969513, 7.2723437 43.6969755, 7.2723752 43.6970113, 7.2723906 43.6970417, 7.2724336 43.6970912)",,,,
1052215485,True,,Rue du Maréchal Joffre,secondary,,False,70.029,"LINESTRING (7.2626823 43.6982368, 7.2627521 43.6982514, 7.263003 43.6983057, 7.2634421 43.6983975, 7.2635185 43.6984132)",,,,
1052215487,True,,Rue du Congrès,unclassified,30,False,60.107,"LINESTRING (7.2626823 43.6982368, 7.2626953 43.6981901, 7.2627012 43.6981687, 7.2628215 43.6977057)",,,,
4246769,True,,Rue du Docteur Baréty,residential,,False,84.174,"LINESTRING (7.2635185 43.6984132, 7.2635011 43.6984649, 7.2634024 43.6987975, 7.2632763 43.6991495)",,,,
1052215485,True,,Rue du Maréchal Joffre,secondary,,False,79.301,"LINESTRING (7.2635185 43.6984132, 7.2635836 43.6984266, 7.2640347 43.6985215, 7.2643953 43.6985973, 7.2644302 43.698604, 7.2644662 43.698611)",,,,
4246756,True,1,Rue Maccarani,residential,,False,86.843,"LINESTRING (7.2644662 43.698611, 7.2644527 43.6986556, 7.2642157 43.6993707)",,,,
820863194,True,,Rue du Maréchal Joffre,secondary,,False,54.75,"LINESTRING (7.2644662 43.698611, 7.2645464 43.6986264, 7.2650425 43.6987404, 7.2651166 43.6987568)",,,,
820863195,False,,Rue Maccarani,residential,,False,117.09799999999998,"LINESTRING (7.2644662 43.698611, 7.26448 43.6985638, 7.2644875 43.698538, 7.2647588 43.697725, 7.2647717 43.6976856, 7.264806 43.697587)",,,,
4246767,True,1,Rue Grimaldi,residential,,False,78.251,"LINESTRING (7.2651166 43.6987568, 7.2651418 43.698708, 7.2651534 43.6986855, 7.2654614 43.6980987)",,,,
820863194,True,,Rue du Maréchal Joffre,secondary,,False,53.358000000000004,"LINESTRING (7.2651166 43.6987568, 7.2652109 43.6987776, 7.2656617 43.6988848, 7.2657479 43.6989049)",,,,
4246762,True,,Rue Alphonse Karr,residential,,False,95.44299999999998,"LINESTRING (7.2657479 43.6989049, 7.2656965 43.6989541, 7.265084 43.6995274, 7.2650693 43.6995419, 7.2650207 43.6995833)",,,,
820863194,True,,Rue du Maréchal Joffre,secondary,,False,59.905,"LINESTRING (7.2657479 43.6989049, 7.2658373 43.6989318, 7.2664212 43.6991355)",,,,
4246762,True,,Rue Alphonse Karr,residential,,False,66.735,"LINESTRING (7.2669119 43.6980261, 7.2668795 43.6980471, 7.2668339 43.6980766, 7.2663419 43.698462)",,,,
1052215504,True,,Rue de la Liberté,tertiary,50,False,109.137,"LINESTRING (7.2669119 43.6980261, 7.2668241 43.6979942, 7.2663597 43.6978153, 7.2659024 43.6976306, 7.2658185 43.6976129, 7.2657649 43.6976107, 7.265697 43.6976149)",,,,
4246768,True,,Rue Longchamp,residential,,False,39.277,"LINESTRING (7.2674495 43.699501, 7.2674212 43.6994568, 7.2674124 43.6994346, 7.2674037 43.6994126, 7.2673603 43.6991907, 7.2673537 43.6991566)",,,,
820863194,True,,Rue du Maréchal Joffre,secondary,,False,55.940999999999995,"LINESTRING (7.2674495 43.699501, 7.2675712 43.6995408, 7.2676395 43.6995629, 7.2679105 43.6996506, 7.2680844 43.6997069)",,,,
25403354,True,,Place Grimaldi,tertiary,,False,72.80199999999999,"LINESTRING (7.265697 43.6976149, 7.2655825 43.697619, 7.2654944 43.697616, 7.2651517 43.6975639, 7.2650729 43.6975554, 7.2650108 43.6975525, 7.2649676 43.6975574, 7.2649262 43.6975623, 7.264806 43.697587)",,,,
146859909,False,,Rue Grimaldi,residential,,True,16.049,"LINESTRING (7.265697 43.6976149, 7.2656865 43.6976357, 7.2656286 43.6977505)",,,,
4246768,True,,Rue Longchamp,residential,,False,59.047,"LINESTRING (7.2672501 43.69863, 7.2672023 43.6984147, 7.2671416 43.6981414, 7.2671314 43.698106)",,,,
25307403,True,,Rue Joseph Brès,residential,,False,107.337,"LINESTRING (7.2672501 43.69863, 7.267286 43.698625, 7.2678401 43.6985636, 7.2678639 43.6985849, 7.2679627 43.6990562, 7.2679676 43.6990855)",,,,
"[458339704, 4246734]",True,,"['Avenue Georges Clemenceau', 'Avenue du Maréchal Foch']",residential,,False,231.15999999999994,"LINESTRING (7.2683692 43.7031119, 7.2683114 43.7030927, 7.2668687 43.7026017, 7.2668276 43.7025886, 7.2667847 43.702575, 7.2667614 43.7025676, 7.2667399 43.7025607, 7.2666378 43.7025283, 7.2658349 43.7022356, 7.2657756 43.7022147)",,,,
571717708,True,,Rue Lamartine,residential,30,False,54.866,"LINESTRING (7.2683692 43.7031119, 7.2686042 43.7027379, 7.2686507 43.7026624)",,,,
1070341734,True,,Rue Lamartine,residential,30,False,68.436,"LINESTRING (7.2670186 43.7052954, 7.2670462 43.7052501, 7.2673616 43.7047321)",,,,
4196410,True,,Rue de Paris,residential,30,False,65.348,"LINESTRING (7.2679942 43.7049129, 7.2680696 43.7049378, 7.2687339 43.7051567)",,,,
4196410,True,,Rue de Paris,residential,30,False,54.68,"LINESTRING (7.2673616 43.7047321, 7.2679176 43.704891, 7.2679942 43.7049129)",,,,
1070341734,True,,Rue Lamartine,residential,30,False,95.64399999999999,"LINESTRING (7.2673616 43.7047321, 7.2677177 43.704159, 7.2678122 43.7040116, 7.2678554 43.7039496)",,,,
571717709,True,,Rue de Lépante,residential,30,False,83.09200000000001,"LINESTRING (7.2692432 43.7053155, 7.269268 43.7052777, 7.2696142 43.7047503, 7.2696864 43.7046404)",,,,
38972902,False,,Rue Pertinax,residential,,False,80.04,"LINESTRING (7.2654823 43.7047683, 7.2663866 43.7050696)",,,,
146847406,False,2,Avenue Notre-Dame,residential,,True,54.87,"LINESTRING (7.2678554 43.7039496, 7.2679368 43.7039765, 7.2684103 43.704129, 7.2684786 43.7041509)",,,,
571717708,True,,Rue Lamartine,residential,30,False,68.326,"LINESTRING (7.2678554 43.7039496, 7.2678945 43.7038934, 7.2681885 43.7034273, 7.2682106 43.7033914)",,,,
"[38816306, 197680003, 593315965, 37561959]",True,2,"['Avenue Jean Médecin', ""Rue d'Italie"", 'Avenue Notre-Dame']",residential,50,False,257.219,"LINESTRING (7.2678554 43.7039496, 7.2677828 43.7039256, 7.2671976 43.7037273, 7.2664995 43.7034907, 7.2664141 43.7034634, 7.2663287 43.7034361, 7.2662444 43.7034082, 7.2662283 43.7034028, 7.2662099 43.7033966, 7.2661612 43.7033801, 7.2662665 43.7032106, 7.2662766 43.7031857, 7.2662725 43.7031683, 7.2662448 43.7031478, 7.2661698 43.7031189, 7.2654238 43.7028633, 7.2653661 43.7028435)",,,,
146847406,False,2,Avenue Notre-Dame,residential,,False,54.87,"LINESTRING (7.2684786 43.7041509, 7.2684103 43.704129, 7.2679368 43.7039765, 7.2678554 43.7039496)",,,,
146847406,False,2,Avenue Notre-Dame,residential,,True,58.569,"LINESTRING (7.2684786 43.7041509, 7.2685496 43.7041755, 7.269064 43.7043535, 7.2691358 43.7043783)",,,,
"[745298396, 745298397, 745298398]",True,,Rue Hancy,residential,30,False,93.25,"LINESTRING (7.2684786 43.7041509, 7.2684441 43.7042047, 7.2684382 43.7042139, 7.2682641 43.7044879, 7.26802 43.7048723, 7.2679942 43.7049129)",,,,
25642934,True,,Rue d'Alger,residential,,False,40.222,"LINESTRING (7.2691358 43.7043783, 7.2691631 43.7043239, 7.2693066 43.7040383)",,,,
25642935,False,,Rue Niépce,residential,,True,92.387,"LINESTRING (7.2691358 43.7043783, 7.2691072 43.7044336, 7.2687547 43.7051164, 7.2687339 43.7051567)",,,,
146847406,False,2,Avenue Notre-Dame,residential,,False,58.569,"LINESTRING (7.2691358 43.7043783, 7.269064 43.7043535, 7.2685496 43.7041755, 7.2684786 43.7041509)",,,,
146847406,False,2,Avenue Notre-Dame,residential,,True,43.885,"LINESTRING (7.2691358 43.7043783, 7.2695088 43.7045073, 7.2696283 43.7045486)",,,,
458339704,True,,Avenue du Maréchal Foch,residential,,False,47.213,"LINESTRING (7.2695547 43.7035186, 7.2690242 43.7033364)",,,,
257169127,False,2,Rue de Lépante,residential,,False,89.434,"LINESTRING (7.2702338 43.7037523, 7.2701911 43.7038218, 7.269918 43.7042693, 7.2697845 43.7044881)",,,,
257169127,False,2,Rue de Lépante,residential,,True,53.18,"LINESTRING (7.2702338 43.7037523, 7.2702686 43.7036993, 7.2705228 43.7033221)",,,,
458339704,True,,Avenue du Maréchal Foch,residential,,False,60.461999999999996,"LINESTRING (7.2702338 43.7037523, 7.2701529 43.7037261, 7.2695547 43.7035186)",,,,
80031939,False,,Avenue Desambrois,residential,30,False,76.954,"LINESTRING (7.2717575 43.7052513, 7.2717015 43.7052213, 7.2716208 43.7052015, 7.271584 43.7051968, 7.2714574 43.7051806, 7.2712686 43.7051737, 7.2711089 43.705186, 7.2709466 43.7052133, 7.2708335 43.7052427)",,,,
"[1064276850, 572348420]",False,4,Avenue Desambrois,secondary,50,True,95.94,"LINESTRING (7.2717575 43.7052513, 7.2718839 43.7051968, 7.2719216 43.7051855, 7.2720105 43.7051587, 7.272113 43.7051233, 7.2722159 43.7050806, 7.2722887 43.7050433, 7.2724168 43.7049808, 7.2727709 43.7048004)",,,,
27626896,True,,Avenue Desambrois,residential,30,False,19.875,"LINESTRING (7.2706086 43.7052481, 7.2706147 43.7052665, 7.270619 43.7052825, 7.2706172 43.7053015, 7.2705989 43.7053526, 7.2705589 43.7054182)",,,,
572348421,True,,Avenue Desambrois,residential,30,False,18.602,"LINESTRING (7.2706086 43.7052481, 7.2706335 43.7052578, 7.2706804 43.7052611, 7.2707357 43.70526, 7.2708335 43.7052427)",,,,
4246836,True,1,Rue Biscarra,residential,,False,99.746,"LINESTRING (7.2694015 43.7029382, 7.2694668 43.7029602, 7.2699462 43.7031171, 7.2704353 43.703291, 7.2705228 43.7033221)",,,,
"[745298394, 745298395]",True,,Rue du Docteur Albert Balestre,residential,,False,54.148999999999994,"LINESTRING (7.2694015 43.7029382, 7.2693639 43.7029752, 7.2690955 43.7032986, 7.2690242 43.7033364)",,,,
257169127,False,2,Rue de Lépante,residential,,False,53.18,"LINESTRING (7.2705228 43.7033221, 7.2702686 43.7036993, 7.2702338 43.7037523)",,,,
"[25316534, 257169127]",False,2,"['Place Sasserno', 'Rue de Lépante']",residential,,True,96.526,"LINESTRING (7.2705228 43.7033221, 7.2709057 43.7027234, 7.2709593 43.7026823, 7.2710321 43.7026496, 7.2711463 43.7026137)",,,,
25338680,True,,Rue Alsace-Lorraine,residential,50,False,113.74000000000001,"LINESTRING (7.2638571 43.7038842, 7.2632306 43.7038286, 7.2625328 43.7037667, 7.2624975 43.7037636, 7.262453 43.7037581)",,,,
839044336,True,1,Rue Paganini,residential,50,False,60.631,"LINESTRING (7.2638571 43.7038842, 7.2638441 43.7039712, 7.263783 43.7043836, 7.2637789 43.7044265)",,,,
909972177,True,,Rue Alsace-Lorraine,residential,50,False,55.298,"LINESTRING (7.2638571 43.7038842, 7.2643546 43.7039366, 7.2645359 43.7039638)",,,,
4246786,True,,Rue de Suisse,residential,50,False,54.957,"LINESTRING (7.2639513 43.7030715, 7.264018 43.7030762, 7.2645527 43.7031138, 7.2646315 43.703121)",,,,
839044336,True,1,Rue Paganini,residential,50,False,90.685,"LINESTRING (7.2639513 43.7030715, 7.2639458 43.7031185, 7.2638571 43.7038842)",,,,
4196410,True,,Rue de Paris,residential,30,False,44.585,"LINESTRING (7.2687339 43.7051567, 7.2691695 43.7052925, 7.2692432 43.7053155)",,,,
25642935,False,,Rue Niépce,residential,,False,92.387,"LINESTRING (7.2687339 43.7051567, 7.2687547 43.7051164, 7.2691072 43.7044336, 7.2691358 43.7043783)",,,,
743150357,True,,Avenue Durante,tertiary,50,False,100.918,"LINESTRING (7.2625337 43.7025915, 7.2625369 43.7025256, 7.2625539 43.7021743, 7.2625688 43.701755, 7.2625639 43.7016844)",,,,
28292497,False,2,Avenue Georges Clemenceau,residential,50,True,92.41699999999999,"LINESTRING (7.2625639 43.7016844, 7.262599 43.7016854, 7.2626402 43.701682, 7.2630625 43.7016248, 7.2635307 43.7015478, 7.2635662 43.701537, 7.2636779 43.7014969)",,,,
743150357,True,,Avenue Durante,tertiary,50,False,93.71700000000001,"LINESTRING (7.2625639 43.7016844, 7.2625585 43.7016303, 7.2623923 43.7009211, 7.2623763 43.7008528)",,,,
4246771,True,,Rue Paul Déroulède,residential,,False,60.732,"LINESTRING (7.2642652 43.7006072, 7.2643462 43.7006154, 7.2649149 43.7006723, 7.2650133 43.7006833)",,,,
28292502,False,,Rue Alphonse Karr,residential,,False,54.416000000000004,"LINESTRING (7.2642652 43.7006072, 7.2642306 43.7006918, 7.2639921 43.701054)",,,,
