osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,bridge,width,tunnel
"[112165545, 246616729]",False,,,Place de la Gare,residential,50,True,136.09099999999998,"LINESTRING (6.0872767 44.564212, 6.0867264 44.5639725, 6.0864414 44.5638502, 6.0863163 44.5637966, 6.0858551 44.5636124, 6.0857986 44.5635887)",,,,
376794484,False,,,Rue Juvénis,residential,50,False,28.629,"LINESTRING (6.0872076 44.5637603, 6.0875187 44.5638913)",,,,
112165544,True,,,,residential,50,False,34.914,"LINESTRING (6.0872076 44.5637603, 6.0873824 44.56353, 6.0874172 44.5634841)",,,,
112165547,True,,,Avenue des Alpes,residential,,False,9.556000000000001,"LINESTRING (6.0838881 44.5629778, 6.0839307 44.5629395, 6.0839787 44.5629252)",,,,
324042814,True,2,N 85,Avenue du Commandant Dumont,primary,50,False,32.294,"LINESTRING (6.0838881 44.5629778, 6.0839179 44.5628321, 6.0839478 44.5626905)",,,,
254534075,False,2,,Avenue des Alpes,residential,50,False,147.781,"LINESTRING (6.0839787 44.5629252, 6.0840121 44.5629242, 6.0840607 44.5629253, 6.0841165 44.5629291, 6.0841734 44.5629416, 6.0852517 44.5633685, 6.0856312 44.5635187)",,,,
254534077,True,,N 85,Avenue du Commandant Dumont,primary,50,False,89.28399999999999,"LINESTRING (6.0839787 44.5629252, 6.0839599 44.5631026, 6.0839569 44.5631413, 6.0839544 44.5631739, 6.0839163 44.5635138, 6.0839195 44.563578, 6.0839415 44.5636686, 6.0839561 44.5637241)",,,,
376794484,False,,,Rue Juvénis,residential,50,True,28.629,"LINESTRING (6.0875187 44.5638913, 6.0872076 44.5637603)",,,,
112165544,True,,,,residential,50,False,6.634,"LINESTRING (6.0874172 44.5634841, 6.087462 44.5634337)",,,,
310444478,True,1,N 94,Avenue du Maréchal Foch,primary,50,False,108.269,"LINESTRING (6.0874172 44.5634841, 6.0868806 44.5632657, 6.0868173 44.5632397, 6.0864273 44.5630748, 6.0862363 44.5629941)",,,,
246616694,True,2,N 94,Avenue du Maréchal Foch,primary,50,False,108.39099999999999,"LINESTRING (6.0862752 44.5629488, 6.0863735 44.5629883, 6.0865483 44.5630586, 6.08687 44.5631865, 6.087462 44.5634337)",,,,
324042813,False,,,Avenue de la Gare,residential,,True,5.906,"LINESTRING (6.0862752 44.5629488, 6.0862492 44.562979, 6.0862363 44.5629941)",,,,
1006839944,False,2,,Avenue des Alpes,residential,50,True,15.377,"LINESTRING (6.0857986 44.5635887, 6.0856312 44.5635187)",,,,
"[112165546, 1253966426]",True,,,Avenue de la Gare,residential,50,False,39.208,"LINESTRING (6.0857986 44.5635887, 6.0858783 44.563486, 6.085954 44.5633885, 6.086033 44.5632782)",,,,
"[246616729, 112165545]",False,,,Place de la Gare,residential,50,False,136.091,"LINESTRING (6.0857986 44.5635887, 6.0858551 44.5636124, 6.0863163 44.5637966, 6.0864414 44.5638502, 6.0867264 44.5639725, 6.0872767 44.564212)",,,,
324042816,True,1,N 94,Avenue du Maréchal Foch,primary,50,False,15.106,"LINESTRING (6.0862363 44.5629941, 6.0860723 44.5629248)",,,,
324042813,False,,,Avenue de la Gare,residential,,False,5.906,"LINESTRING (6.0862363 44.5629941, 6.0862492 44.562979, 6.0862752 44.5629488)",,,,
310383814,False,,,Rue du Capitaine de Bresson,residential,50,False,10.039000000000001,"LINESTRING (6.0841527 44.5599543, 6.0841691 44.5599135, 6.08422 44.5598823)",,,,
560518950,False,2,,Rue du Capitaine de Bresson,residential,50,True,107.80699999999999,"LINESTRING (6.0841527 44.5599543, 6.0840604 44.5599368, 6.0839633 44.5598952, 6.0837715 44.559805, 6.0832348 44.559533, 6.08302 44.5594243)",,,,
164364379,True,,,Rue Saint-Arey,residential,50,False,30.891,"LINESTRING (6.0772918 44.5569415, 6.0772754 44.5569582, 6.0770295 44.5571468)",,,,
208778586,True,,,Rue du Colonel Roux,residential,50,False,18.64,"LINESTRING (6.0772918 44.5569415, 6.0774298 44.5570222, 6.0774641 44.5570544)",,,,
116713465,True,,,Rue de l'Odéon,residential,50,False,43.011,"LINESTRING (6.0778817 44.5573055, 6.0778158 44.557323, 6.0775595 44.5575614, 6.0775304 44.5575913)",,,,
396202427,True,,,Rue du Colonel Roux,residential,50,False,31.484,"LINESTRING (6.0778817 44.5573055, 6.0781285 44.5574553, 6.0781842 44.5574891)",,,,
1058305357,True,,,Rue du Capitaine de Bresson,residential,50,False,49.861,"LINESTRING (6.0825143 44.5591574, 6.08302 44.5594243)",,,4,
560518949,False,,,Rue du Capitaine de Bresson,residential,50,True,50.638000000000005,"LINESTRING (6.0825143 44.5591574, 6.0824628 44.5591214, 6.0822257 44.5589558, 6.0820579 44.5588386)",,,,
"[1058305356, 112191085]",True,,,Rue du Capitaine de Bresson,residential,50,False,116.311,"LINESTRING (6.0806757 44.5588535, 6.0807066 44.55885, 6.0807628 44.5588435, 6.081738 44.5587204, 6.0818381 44.55871, 6.0818984 44.5587273, 6.0820579 44.5588386)",,,,
"[715099349, 116713421]",True,1,N 85,Rue Carnot,living_street,20,False,176.158,"LINESTRING (6.0806757 44.5588535, 6.0806826 44.5588755, 6.0807089 44.5589695, 6.0808965 44.5596611, 6.0809119 44.5597185, 6.0809749 44.5599723, 6.0809816 44.5600069, 6.0809865 44.5600271, 6.081055 44.5602311, 6.0811412 44.5603335, 6.08118 44.5603875)",,,,
200400776,True,,,Rue Pasteur,living_street,20,False,37.251999999999995,"LINESTRING (6.0807524 44.5602497, 6.0808444 44.5602824, 6.0810674 44.560361, 6.08118 44.5603875)",,,,
"[112191084, 858525517, 858525516]",True,,,"['Rue du Docteur Roubaud', 'Rue Amédée Para', 'Place aux Herbes']","['living_street', 'residential']",50,False,99.967,"LINESTRING (6.0791655 44.5582487, 6.0791487 44.5582729, 6.078872 44.558517, 6.0788155 44.5585455, 6.0787362 44.5585024, 6.0786872 44.5584819, 6.0786353 44.5584706, 6.0785763 44.5584685, 6.0784752 44.5584717, 6.0781351 44.5585042)",,,,
116694994,True,,,Rue Étienne Moreaud,residential,50,False,5.714,"LINESTRING (6.0764599 44.5590383, 6.076531 44.5590297)",,,,
1009336717,True,,,Rue du Cadet de Charance,residential,50,False,69.111,"LINESTRING (6.0764599 44.5590383, 6.075991 44.5585736, 6.0759491 44.5585345)",,,,
438804195,False,,,Rue David Martin,residential,50,False,12.018,"LINESTRING (6.0767429 44.5593301, 6.0766997 44.5592265)",,,,
405810174,False,2,,Rue Pasteur Prolongée,residential,50,False,70.162,"LINESTRING (6.0767429 44.5593301, 6.0768094 44.5593335, 6.0768791 44.5593239, 6.0771809 44.5594281, 6.0773197 44.5595153, 6.07751 44.5596041)",,,,
1233640493,True,,,Rue de la Gendarmerie,residential,50,False,29.192,"LINESTRING (6.0767429 44.5593301, 6.0766947 44.559334, 6.0766485 44.5593488, 6.0764377 44.5594682)",,,,
116713419,True,,,Rue des Vieilles Prisons,residential,50,False,38.687,"LINESTRING (6.0771641 44.5573289, 6.0774641 44.5570544)",,,,
116713473,True,,,Rue du Temple,residential,50,False,23.09,"LINESTRING (6.0771641 44.5573289, 6.0771494 44.5572933, 6.0771161 44.557251, 6.0770481 44.557183, 6.0770295 44.5571468)",,,,
116694977,False,,,Rue Amédée Para,residential,50,True,52.253,"LINESTRING (6.0781351 44.5585042, 6.0776537 44.558183)",,,4,
"[1058970521, 1058308642, 564058819, 208780346]",False,,,"['Rue de la Trésorerie', 'Rue Grenette']",residential,50,"[False, True]",132.19800000000004,"LINESTRING (6.0781351 44.5585042, 6.0780447 44.5586642, 6.0779405 44.5588894, 6.0779339 44.5589037, 6.077773 44.5592248, 6.0777458 44.5592647, 6.0775256 44.559588, 6.07751 44.5596041)",,,,
116694976,False,,,Place Saint-Arnoux,residential,50,True,31.107,"LINESTRING (6.0773846 44.5579793, 6.0776272 44.5581626, 6.0776537 44.558183)",,,5,
241707260,False,2,,,residential,50,True,40.552,"LINESTRING (6.0773846 44.5579793, 6.0774915 44.5578804, 6.0776964 44.5576901)",,,,
438804195,False,,,Rue David Martin,residential,50,True,12.018,"LINESTRING (6.0766997 44.5592265, 6.0767429 44.5593301)",,,,
116694982,True,,,Rue du Cadet de Charance,residential,50,False,15.277000000000001,"LINESTRING (6.0766997 44.5592265, 6.0766065 44.5591381, 6.0765918 44.5591134)",,,,
438804198,True,,,,living_street,20,False,42.848,"LINESTRING (6.0766563 44.5587029, 6.0767023 44.5586781, 6.0770024 44.5585728, 6.0771007 44.5585363, 6.0771213 44.5585324, 6.0771374 44.5585348)",,,,
455479283,False,,,Place de la République,living_street,20,False,26.516000000000002,"LINESTRING (6.0766563 44.5587029, 6.0766915 44.5587268, 6.0767603 44.5588577, 6.0767651 44.5588712, 6.0767647 44.5588814, 6.0767591 44.5588944, 6.0767402 44.558917)",,,,
116694977,False,,,Rue Amédée Para,residential,50,False,52.253,"LINESTRING (6.0776537 44.558183, 6.0781351 44.5585042)",,,4,
116694976,False,,,Place Saint-Arnoux,residential,50,False,31.107,"LINESTRING (6.0776537 44.558183, 6.0776272 44.5581626, 6.0773846 44.5579793)",,,5,
116694979,True,,,Rue Notre-Dame,living_street,20,False,57.138999999999996,"LINESTRING (6.0771374 44.5585348, 6.0771799 44.5584732, 6.0772392 44.5584353, 6.0774054 44.5583367, 6.0776537 44.558183)",,,,
438804198,True,,,,living_street,20,False,76.81400000000001,"LINESTRING (6.0771374 44.5585348, 6.0771524 44.5585391, 6.0771669 44.558544, 6.0771792 44.5585511, 6.0773021 44.5586438, 6.0773163 44.5586644, 6.0773171 44.558687, 6.0773071 44.5587096, 6.0772925 44.5587286, 6.0772549 44.558749, 6.0770236 44.5588349, 6.0768058 44.5589053, 6.0767705 44.5589121, 6.0767402 44.558917)",,,,
47125257,True,,,Rue Louis Balmens,residential,50,False,25.461,"LINESTRING (6.0759491 44.5585345, 6.0762165 44.5584075)",,,,
438804200,True,,,Rue David Martin,living_street,20,False,45.681,"LINESTRING (6.0763937 44.5583486, 6.0764594 44.5584669, 6.0765721 44.558662, 6.0766563 44.5587029)",,,,
455485422,True,,,Rue Louis Balmens,residential,50,False,90.37500000000001,"LINESTRING (6.0763937 44.5583486, 6.0764936 44.5583196, 6.0767405 44.5582432, 6.0769927 44.5581821, 6.0771 44.558151, 6.0772458 44.5580995, 6.077311 44.558038, 6.0773614 44.5579965, 6.0773846 44.5579793)",,,,
405810174,False,2,,Rue Pasteur Prolongée,residential,50,False,2.495,"LINESTRING (6.07751 44.5596041, 6.0775379 44.5596145)",,,,
405810174,False,2,,Rue Pasteur Prolongée,residential,50,True,70.16199999999999,"LINESTRING (6.07751 44.5596041, 6.0773197 44.5595153, 6.0771809 44.5594281, 6.0768791 44.5593239, 6.0768094 44.5593335, 6.0767429 44.5593301)",,,,
"[1058970521, 208780346, 564058819, 1058308642]",False,,,"['Rue de la Trésorerie', 'Rue Grenette']",residential,50,"[False, True]",132.198,"LINESTRING (6.07751 44.5596041, 6.0775256 44.559588, 6.0777458 44.5592647, 6.077773 44.5592248, 6.0779339 44.5589037, 6.0779405 44.5588894, 6.0780447 44.5586642, 6.0781351 44.5585042)",,,,
116694973,False,,,Rue Bon Hôtel,living_street,20,True,61.537,"LINESTRING (6.078438 44.5598256, 6.078229 44.5603586)",,,,
564073963,True,,,Rue Pasteur,living_street,20,False,34.167,"LINESTRING (6.078438 44.5598256, 6.0788557 44.559902)",,,,
116694984,True,,,Rue de la Charité,living_street,20,False,40.042,"LINESTRING (6.0771879 44.560441, 6.0772285 44.5603641, 6.0773626 44.5601031)",,,,
"[496871113, 499463374]",True,,D 994,Boulevard de la Libération,primary,50,False,68.789,"LINESTRING (6.0771879 44.560441, 6.0770138 44.5603898, 6.0767899 44.5603122, 6.0766587 44.5602662, 6.0765799 44.5602391, 6.0764917 44.5602022, 6.076409 44.560169)",,,,
"[116713423, 392165847]",True,,,Rue des Tanneries,residential,50,False,103.58800000000001,"LINESTRING (6.0796424 44.5569932, 6.0801946 44.5572486, 6.0804575 44.5574614, 6.0805926 44.5575437, 6.0806411 44.557583)",,,,
560569708,True,,,Rue Sainte-Marguerite,residential,50,False,38.359,"LINESTRING (6.0796424 44.5569932, 6.0796297 44.5569784, 6.0795721 44.5569297, 6.0794641 44.5568399, 6.0793582 44.5567153)",,,,
1009264777,True,,,,tertiary,50,False,7.221,"LINESTRING (6.0777704 44.5619453, 6.0777868 44.5619519, 6.077801 44.5619608, 6.0778164 44.5619773, 6.0778236 44.5619948)",roundabout,,,
179769376,False,,,Rue Villars,residential,50,False,6.361,"LINESTRING (6.080962 44.5572894, 6.0810112 44.5572442)",,,,
179769376,False,,,Rue Villars,residential,50,True,41.399,"LINESTRING (6.080962 44.5572894, 6.0809156 44.557332, 6.0808761 44.5573683, 6.0807482 44.5574931, 6.0806411 44.557583)",,,,
"[116713416, 897146128]",True,,,Rue Champollion,residential,50,False,77.834,"LINESTRING (6.0761256 44.5576886, 6.0761811 44.5577582, 6.0762973 44.5579075, 6.0763174 44.5579561, 6.0763961 44.5582139, 6.0763949 44.5582817, 6.0763937 44.5583486)",,,,
"[438804194, 116713483]",True,,,Rue David Martin,"['living_street', 'residential']","['20', '50']",False,88.522,"LINESTRING (6.0772225 44.5600475, 6.0771426 44.5599509, 6.0770916 44.5598438, 6.0769521 44.5596279, 6.0768669 44.5595099, 6.0768058 44.5594261, 6.0767699 44.5593766, 6.0767429 44.5593301)",,,,
564073966,True,,,Rue Jean Eymar,living_street,20,False,94.291,"LINESTRING (6.0772225 44.5600475, 6.0768475 44.5599163, 6.076644 44.5598792, 6.0765264 44.5598578, 6.0763363 44.559804, 6.0761997 44.5597654, 6.0761136 44.5597482)",,,,
499463374,True,,D 994,Boulevard de la Libération,primary,50,False,25.665,"LINESTRING (6.0774845 44.5605338, 6.0771879 44.560441)",,,,
"[116713440, 560569707]",True,,,Rue Pinet,residential,50,False,108.958,"LINESTRING (6.0804424 44.5577009, 6.0803746 44.5576785, 6.0800199 44.5573583, 6.0799385 44.557307, 6.0797125 44.5571717, 6.0795882 44.5571013, 6.0795875 44.5570673, 6.0796424 44.5569932)",,,,
179769376,False,,,Rue Villars,residential,50,False,20.739,"LINESTRING (6.0804424 44.5577009, 6.0805457 44.5576584, 6.0806411 44.557583)",,,,
"[377830555, 1148581430]",True,2,N 85,Cours Ladoucette,primary,50,False,75.459,"LINESTRING (6.0831128 44.5617062, 6.0824893 44.5614471, 6.0823796 44.561407, 6.0823381 44.5613937, 6.0822793 44.56138)",,,,
525922724,False,,,,residential,50,False,75.058,"LINESTRING (6.0831128 44.5617062, 6.0830887 44.5617373, 6.0830774 44.5617518, 6.0828853 44.5619708, 6.0828475 44.5619993, 6.0828021 44.5620195, 6.0827203 44.5620525, 6.0826629 44.5620948, 6.0826284 44.5621294, 6.082605 44.5621849, 6.0826035 44.562246)",,,,
164364379,True,,,Rue Saint-Arey,residential,50,False,41.113,"LINESTRING (6.0765368 44.5574632, 6.0761681 44.557668, 6.0761256 44.5576886)",,,,
164364379,True,,,Rue Saint-Arey,residential,50,False,52.56,"LINESTRING (6.0770295 44.5571468, 6.0766033 44.5574243, 6.0765368 44.5574632)",,,,
116694994,True,,,Rue Étienne Moreaud,residential,50,False,15.441,"LINESTRING (6.0760066 44.5592937, 6.0761594 44.5592075)",,,,
179769376,False,,,Rue Villars,residential,50,False,41.399,"LINESTRING (6.0806411 44.557583, 6.0807482 44.5574931, 6.0808761 44.5573683, 6.0809156 44.557332, 6.080962 44.5572894)",,,,
179769376,False,,,Rue Villars,residential,50,True,20.739,"LINESTRING (6.0806411 44.557583, 6.0805457 44.5576584, 6.0804424 44.5577009)",,,,
179769380,False,,,Rue Villars,residential,50,False,99.06299999999999,"LINESTRING (6.0806411 44.557583, 6.0807872 44.5576499, 6.0810046 44.5576697, 6.0810836 44.5576953, 6.081192 44.5577676, 6.0812161 44.5578276, 6.0811874 44.557925, 6.0814181 44.5581534)",,,,
619191151,True,,,,tertiary,,False,5.87,"LINESTRING (6.0776449 44.5620055, 6.0776461 44.5619939, 6.0776501 44.5619826, 6.0776577 44.5619711, 6.0776683 44.561961, 6.0776724 44.561958)",roundabout,,,
858525507,False,,,Place Saint-Arnoux,residential,50,True,17.137,"LINESTRING (6.0775304 44.5575913, 6.0776964 44.5576901)",,,,
858525506,True,,,Place Saint-Arnoux,residential,50,False,15.921,"LINESTRING (6.0775304 44.5575913, 6.0774356 44.5575317, 6.0773792 44.557497)",,,,
"[116713443, 858525508]",False,,,"['Place Georges de Manteyer', 'Place Saint-Arnoux']",residential,50,True,76.34200000000001,"LINESTRING (6.0784633 44.5581053, 6.07817 44.5579498, 6.0779566 44.5578397, 6.0778767 44.557798, 6.0776964 44.5576901)",,,,
116713421,True,1,N 85,Rue Carnot,living_street,20,False,300.077,"LINESTRING (6.0782278 44.5568938, 6.0782378 44.5568971, 6.0786933 44.5570687, 6.0789386 44.5571611, 6.0793511 44.5574318, 6.0795634 44.5576111, 6.0796332 44.5576777, 6.0799254 44.5579566, 6.0799852 44.5580132, 6.0802198 44.5582376, 6.0805977 44.5586062, 6.0806131 44.558655, 6.0806757 44.5588535)",,,,
396202428,True,,,Rue de l'Odéon,residential,20,False,23.641,"LINESTRING (6.0782278 44.5568938, 6.078196 44.5569535, 6.0781696 44.5569789, 6.078115 44.5570894)",,,,
405844268,False,,,16 ter Boulevard de la Libération,residential,,True,5.049,"LINESTRING (6.0777886 44.5608967, 6.0778494 44.5609103)",,,,
179758631,True,,,Cours Victor Hugo,tertiary,50,False,116.615,"LINESTRING (6.0777886 44.5608967, 6.0777843 44.5609947, 6.0777806 44.5612944, 6.0777725 44.5615145, 6.0777721 44.5618769, 6.0777703 44.5619183, 6.0777704 44.5619453)",,,,
179758633,True,,,Passage de l'Octroi,residential,50,False,36.554,"LINESTRING (6.0773696 44.5607599, 6.0774459 44.5607811, 6.0777506 44.5608799, 6.0777886 44.5608967)",,,,
"[886647619, 825208214]",True,2,,Cours Émile Fabre,tertiary,50,False,26.741999999999997,"LINESTRING (6.0773696 44.5607599, 6.0774188 44.5606675, 6.077435 44.5606321, 6.0774596 44.5605848, 6.0774845 44.5605338)",,,,
405847342,True,,,Rue Pasteur,living_street,20,False,129.60999999999999,"LINESTRING (6.0791683 44.5599587, 6.0792034 44.5599651, 6.0795593 44.5600304, 6.080045 44.5601194, 6.0805098 44.5602043, 6.0805867 44.5602184, 6.0807524 44.5602497)",,,,
116694980,True,,,Rue de la Gendarmerie,residential,50,False,10.354,"LINESTRING (6.0761363 44.5596565, 6.0761136 44.5597482)",,,,
116713468,True,,,Rue Léon Olphe-Galliard,residential,50,False,41.781000000000006,"LINESTRING (6.0761363 44.5596565, 6.076111 44.5596122, 6.076067 44.5595228, 6.0760241 44.5593756, 6.0760066 44.5592937)",,,,
208796597,True,,,Rue de la Gendarmerie,residential,50,False,22.892,"LINESTRING (6.0761363 44.5596565, 6.0760742 44.5596903, 6.0759686 44.559728, 6.0759249 44.5597348, 6.075877 44.5597363)",,,,
116694994,True,,,Rue Étienne Moreaud,residential,50,False,30.369,"LINESTRING (6.0761594 44.5592075, 6.0764319 44.5590502, 6.0764599 44.5590383)",,,,
116713477,False,,,Rue Roumanille,residential,50,False,36.431000000000004,"LINESTRING (6.0761594 44.5592075, 6.076399 44.5594362, 6.0764377 44.5594682)",,,,
"[164364378, 1009264774, 1009264775, 164364377, 466319866, 490066333, 825207295]",True,,,Rue Charles Aurouze,tertiary,50,False,119.512,"LINESTRING (6.0778013 44.5620471, 6.0778428 44.5620907, 6.0778665 44.562139, 6.0778822 44.5621751, 6.0779045 44.5622263, 6.0779233 44.5622696, 6.078119 44.5627247, 6.078128 44.5627428, 6.0781774 44.5628428, 6.0782158 44.5629392, 6.0782481 44.5630214, 6.0782621 44.5630678)",,,,yes
618544830,True,,,,tertiary,,False,14.536999999999999,"LINESTRING (6.0778013 44.5620471, 6.0777875 44.5620559, 6.0777715 44.5620625, 6.077748 44.5620674, 6.0777234 44.5620676, 6.0776995 44.5620629, 6.0776782 44.5620538, 6.0776618 44.5620414, 6.0776506 44.5620264)",roundabout,,,
116694980,True,,,Rue de la Gendarmerie,residential,50,False,31.78,"LINESTRING (6.0764377 44.5594682, 6.0763849 44.559496, 6.0761363 44.5596565)",,,,
116713477,False,,,Rue Roumanille,residential,50,True,36.431000000000004,"LINESTRING (6.0764377 44.5594682, 6.076399 44.5594362, 6.0761594 44.5592075)",,,,
116694973,False,,,Rue Bon Hôtel,living_street,20,False,61.537,"LINESTRING (6.078229 44.5603586, 6.078438 44.5598256)",,,,
73043119,True,,,Rue Jean Eymar,living_street,20,False,74.45,"LINESTRING (6.078229 44.5603586, 6.078043 44.5603146, 6.0779501 44.5602928, 6.077734 44.5602287, 6.0775064 44.5601611, 6.0773626 44.5601031)",,,,
116713452,False,,,,residential,50,True,83.099,"LINESTRING (6.0815097 44.5624107, 6.0814195 44.5624278, 6.0813457 44.5624347, 6.0812811 44.5624312, 6.0811624 44.5623911, 6.0810376 44.5623529, 6.0809498 44.5623362, 6.080885 44.5623354, 6.0808265 44.5623624, 6.0807164 44.562446, 6.0806321 44.5625074, 6.0806048 44.5625304)",,,,
116713452,False,,,,residential,50,False,83.099,"LINESTRING (6.0806048 44.5625304, 6.0806321 44.5625074, 6.0807164 44.562446, 6.0808265 44.5623624, 6.080885 44.5623354, 6.0809498 44.5623362, 6.0810376 44.5623529, 6.0811624 44.5623911, 6.0812811 44.5624312, 6.0813457 44.5624347, 6.0814195 44.5624278, 6.0815097 44.5624107)",,,,
179836978,False,,,Rue des Jardins,residential,50,True,50.721,"LINESTRING (6.0806048 44.5625304, 6.0805408 44.5624503, 6.0804253 44.5622652, 6.0803928 44.5622016, 6.0803717 44.5621091)",,,,
678348154,False,,,Rue des Jardins,residential,50,False,36.503,"LINESTRING (6.0806048 44.5625304, 6.0806518 44.5625785, 6.0807744 44.5627282, 6.0808301 44.562816)",,,,
"[116713457, 886647619]",True,2,,Cours Émile Fabre,tertiary,50,False,143.978,"LINESTRING (6.0776724 44.561958, 6.0776598 44.5619191, 6.0776358 44.5618836, 6.0774458 44.5616104, 6.0772344 44.5612854, 6.0772022 44.5612209, 6.0771885 44.5611496, 6.0772002 44.5610841, 6.0772142 44.5610564, 6.0772425 44.5610024, 6.0773371 44.5608223, 6.0773696 44.5607599)",,,,
618544988,True,,,,tertiary,50,False,8.347,"LINESTRING (6.0776724 44.561958, 6.0776847 44.5619509, 6.0777048 44.5619437, 6.0777267 44.5619403, 6.0777495 44.5619409, 6.0777704 44.5619453)",roundabout,,,
396202427,True,,,Rue du Colonel Roux,residential,50,False,43.306,"LINESTRING (6.0774641 44.5570544, 6.0775152 44.5570845, 6.0777115 44.5572084, 6.0778817 44.5573055)",,,,
455479283,False,,,Place de la République,living_street,20,True,26.516,"LINESTRING (6.0767402 44.558917, 6.0767591 44.5588944, 6.0767647 44.5588814, 6.0767651 44.5588712, 6.0767603 44.5588577, 6.0766915 44.5587268, 6.0766563 44.5587029)",,,,
1009336716,False,,,Rue David Martin,residential,50,False,4.208,"LINESTRING (6.0767402 44.558917, 6.0767215 44.5589291, 6.0767001 44.5589418)",,,,
564073966,True,,,Rue Jean Eymar,living_street,20,False,12.706999999999999,"LINESTRING (6.0773626 44.5601031, 6.0772437 44.5600552, 6.0772225 44.5600475)",,,,
1010040418,True,,,Rue de la Charité,living_street,20,False,39.161,"LINESTRING (6.0773626 44.5601031, 6.0775155 44.5598337, 6.077511 44.5597722)",,,,
"[208772643, 303396922, 303396923]",False,,,Passage Montjoie,residential,50,True,199.394,"LINESTRING (6.0808301 44.562816, 6.0808803 44.562805, 6.0814965 44.562832, 6.082035 44.5628623, 6.0822228 44.5628776, 6.0824381 44.5629108, 6.0827024 44.5629734, 6.0828878 44.5630471, 6.0829558 44.5630693, 6.0829708 44.5630739, 6.083069 44.5631022, 6.0831501 44.563126, 6.0832654 44.5631541)",,yes,,
678348154,False,,,Rue des Jardins,residential,50,True,36.503,"LINESTRING (6.0808301 44.562816, 6.0807744 44.5627282, 6.0806518 44.5625785, 6.0806048 44.5625304)",,,,
678379787,True,,,Rue des Jardins,residential,50,False,103.53999999999999,"LINESTRING (6.0808301 44.562816, 6.0809259 44.5629722, 6.0811378 44.5633533, 6.0812451 44.5635855, 6.0812541 44.563615, 6.0812531 44.5636458, 6.0812498 44.5636678, 6.0812432 44.5636905)",,,,
179203366,False,2,,Passage Montjoie,residential,50,True,48.925000000000004,"LINESTRING (6.0832654 44.5631541, 6.0833902 44.5631855, 6.083787 44.563272, 6.0838534 44.5632883)",,,,
"[303396923, 303396922, 208772643]",False,,,Passage Montjoie,residential,50,False,199.39399999999998,"LINESTRING (6.0832654 44.5631541, 6.0831501 44.563126, 6.083069 44.5631022, 6.0829708 44.5630739, 6.0829558 44.5630693, 6.0828878 44.5630471, 6.0827024 44.5629734, 6.0824381 44.5629108, 6.0822228 44.5628776, 6.082035 44.5628623, 6.0814965 44.562832, 6.0808803 44.562805, 6.0808301 44.562816)",,yes,,
"[326054102, 4936223]",True,2,N 85,Avenue du Commandant Dumont,primary,50,False,34.635999999999996,"LINESTRING (6.0838534 44.5632883, 6.0838715 44.5631397, 6.0838737 44.563118, 6.0838778 44.5630783, 6.0838881 44.5629778)",,,,
179203366,False,2,,Passage Montjoie,residential,50,False,48.925,"LINESTRING (6.0838534 44.5632883, 6.083787 44.563272, 6.0833902 44.5631855, 6.0832654 44.5631541)",,,,
495844916,False,,,Rue Charles Aurouze,tertiary,,True,101.116,"LINESTRING (6.0792689 44.5653079, 6.0790625 44.5648129, 6.0789971 44.5646821, 6.0789234 44.5645944, 6.0789015 44.5645523, 6.0788862 44.5645228, 6.0788515 44.5644514)",,,,
495844910,True,,,,residential,50,False,11.620999999999999,"LINESTRING (6.0782621 44.5630678, 6.0782486 44.5631024, 6.0782271 44.5631243, 6.0782052 44.5631407, 6.0781857 44.563154)",,,,
495844926,True,,,Rue Charles Aurouze,tertiary,50,False,19.021,"LINESTRING (6.0782621 44.5630678, 6.0782958 44.5631311, 6.0783474 44.5632277)",,,,
377830555,True,2,N 85,Cours Ladoucette,primary,50,False,36.049,"LINESTRING (6.0835091 44.5618655, 6.0831128 44.5617062)",,,,
179620899,False,,,,residential,50,True,37.572,"LINESTRING (6.0835091 44.5618655, 6.0834908 44.5618945, 6.0832729 44.5621583)",,,,
179620900,False,,,Impasse de Bonne,residential,50,True,17.23,"LINESTRING (6.0834733 44.5622482, 6.0836224 44.562361)",,,,
179620900,False,,,Impasse de Bonne,residential,50,False,17.23,"LINESTRING (6.0836224 44.562361, 6.0834733 44.5622482)",,,,
179620896,False,,,Impasse de Bonne,residential,50,False,76.422,"LINESTRING (6.0836224 44.562361, 6.083383 44.562853, 6.0831621 44.5627985)",,,,
179620900,False,,,Impasse de Bonne,residential,50,True,27.961000000000002,"LINESTRING (6.0836224 44.562361, 6.0839092 44.5623825, 6.0839734 44.5623873)",,,,
200400771,False,3,N 85,Boulevard Georges Pompidou,primary,50,True,16.786,"LINESTRING (6.0843159 44.5596854, 6.084411 44.5598203)",,,,
200400771,False,3,N 85,Boulevard Georges Pompidou,primary,50,False,204.74499999999998,"LINESTRING (6.0843159 44.5596854, 6.0843033 44.5596707, 6.0842602 44.5596206, 6.0842135 44.5595703, 6.0840947 44.5594426, 6.0839178 44.5592658, 6.0831863 44.5585963, 6.0830381 44.5584611, 6.0829619 44.5583916, 6.0828504 44.5582977, 6.0827534 44.5582207)",,,,
180609041,True,,,,residential,50,False,23.527,"LINESTRING (6.08422 44.5598823, 6.0842217 44.5598352, 6.0842433 44.5597896, 6.0843159 44.5596854)",,,,
