osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,access
970307422,True,2,N 2,Boulevard Mawana-Madi,primary,50,False,65.093,"LINESTRING (45.2299089 -12.7839942, 45.2298291 -12.7840144, 45.2297362 -12.7840517, 45.2296212 -12.7841067, 45.2295095 -12.7841675, 45.2294109 -12.7842403, 45.2293828 -12.7842648)",,
472073732,False,,D 14,Rue de l'Internat,secondary,50,False,18.098,"LINESTRING (45.224837 -12.7809694, 45.2248576 -12.7809458, 45.2248685 -12.7809228, 45.2248892 -12.7808183)",,
504376406,False,,D 14,Route de Cavani,secondary,50,True,99.276,"LINESTRING (45.224837 -12.7809694, 45.2248046 -12.7809864, 45.2247554 -12.780996, 45.2247161 -12.7809916, 45.2246845 -12.7809806, 45.2246318 -12.7809257, 45.2246204 -12.7808975, 45.2245954 -12.7808216, 45.2245686 -12.7807607, 45.2245009 -12.7806699, 45.2244146 -12.7805813, 45.2242616 -12.7803798)",,
531493725,False,,,Avenue Zéna Mdéré,residential,50,True,346.27200000000005,"LINESTRING (45.224837 -12.7809694, 45.224859 -12.7810269, 45.2248657 -12.7810681, 45.2248603 -12.7811157, 45.2248147 -12.7814893, 45.2247061 -12.7822779, 45.2246229 -12.7828651, 45.224572 -12.7832549, 45.2245612 -12.7833948, 45.2245615 -12.7835037, 45.2245747 -12.7835629, 45.2246176 -12.7836623, 45.2246722 -12.7837808, 45.2247128 -12.7838526, 45.2247883 -12.7839082, 45.2248301 -12.7839225, 45.2248707 -12.7839141)",,
472073732,False,,D 14,Rue de l'Internat,secondary,50,False,81.943,"LINESTRING (45.2248892 -12.7808183, 45.2249743 -12.7802997, 45.2250159 -12.7800919)",,
472073732,False,,D 14,Rue de l'Internat,secondary,50,True,18.098000000000003,"LINESTRING (45.2248892 -12.7808183, 45.2248685 -12.7809228, 45.2248576 -12.7809458, 45.224837 -12.7809694)",,
170885477,False,2,D 14,Rue de l'Internat,secondary,50,False,103.16199999999999,"LINESTRING (45.2250159 -12.7800919, 45.2250186 -12.7799799, 45.2249765 -12.7798, 45.22493 -12.7795409, 45.224925 -12.7794853, 45.2249258 -12.7794415, 45.2249368 -12.7793796, 45.2249502 -12.7793381, 45.2249648 -12.779299, 45.224987 -12.7792613, 45.2250124 -12.7792304, 45.2250373 -12.7792018)",,
472073732,False,,D 14,Rue de l'Internat,secondary,50,True,81.943,"LINESTRING (45.2250159 -12.7800919, 45.2249743 -12.7802997, 45.2248892 -12.7808183)",,
499123993,False,2,,Avenue Irène Angleme,unclassified,,False,143.87099999999998,"LINESTRING (45.2250159 -12.7800919, 45.225055 -12.7801272, 45.2250789 -12.7801447, 45.2251444 -12.7801911, 45.2251864 -12.7802923, 45.2252177 -12.7803651, 45.2253204 -12.7805835, 45.2254725 -12.7808072, 45.2257358 -12.7811608)",,
32276131,True,,,Rue Sarahangue,residential,,False,267.514,"LINESTRING (45.2257358 -12.7811608, 45.2257837 -12.7811374, 45.2258454 -12.7811152, 45.2259306 -12.7810637, 45.2259574 -12.7810212, 45.225964 -12.7810106, 45.2259901 -12.7809187, 45.226021 -12.7807719, 45.2260466 -12.780647, 45.2260532 -12.7805692, 45.2260532 -12.780492, 45.2260385 -12.7804155, 45.226007 -12.780322, 45.2259748 -12.7802245, 45.2259406 -12.7801343, 45.2259104 -12.7800218, 45.2259128 -12.7799856, 45.2259218 -12.7799627, 45.2259358 -12.7799479, 45.2259634 -12.7799273, 45.2259976 -12.779907, 45.2260391 -12.7798992, 45.2260861 -12.7798978, 45.2261779 -12.779908, 45.2262976 -12.7799319, 45.2263989 -12.7799528, 45.2264629 -12.7799679, 45.2265997 -12.7800212, 45.2268445 -12.7801147, 45.2269062 -12.780116, 45.2269413 -12.7801103)",,
169785468,True,2,,Rue Saharangué,residential,,False,245.435,"LINESTRING (45.2257358 -12.7811608, 45.2256009 -12.7812193, 45.2254836 -12.7813063, 45.2254152 -12.781435, 45.2253709 -12.7816181, 45.2253105 -12.7818776, 45.2252945 -12.7822155, 45.2252844 -12.7825012, 45.2252985 -12.7826279, 45.2253608 -12.7827828, 45.2254312 -12.7829961, 45.2254534 -12.7831731)",,
499123993,False,2,,Avenue Irène Angleme,unclassified,,True,143.871,"LINESTRING (45.2257358 -12.7811608, 45.2254725 -12.7808072, 45.2253204 -12.7805835, 45.2252177 -12.7803651, 45.2251864 -12.7802923, 45.2251444 -12.7801911, 45.2250789 -12.7801447, 45.225055 -12.7801272, 45.2250159 -12.7800919)",,
32276129,True,2,,Avenue Irène Angleme,unclassified,,False,11.218,"LINESTRING (45.2273679 -12.7831336, 45.227341 -12.7831542, 45.2273142 -12.7831692, 45.2272794 -12.7831849)",,
32276136,False,,,Avenue Zoubert Adinani,residential,50,False,108.05299999999998,"LINESTRING (45.2269413 -12.7801103, 45.2269369 -12.7800481, 45.2269437 -12.7799643, 45.226952 -12.7799009, 45.2269766 -12.779825, 45.2269994 -12.7797857, 45.2270309 -12.7797517, 45.2270811 -12.7797183, 45.2271932 -12.7796621, 45.2273168 -12.7796007, 45.2273789 -12.7795503, 45.2274352 -12.7794954, 45.2274678 -12.7794526, 45.2275088 -12.7794031)",,
472069969,True,2,,Avenue Zoubert Adinani,unclassified,,False,121.781,"LINESTRING (45.2269413 -12.7801103, 45.2269739 -12.7801657, 45.2270159 -12.7802182, 45.2271437 -12.7803414, 45.2271974 -12.7803866, 45.2273063 -12.7804814, 45.2273566 -12.7805347, 45.2274584 -12.7806224, 45.2275164 -12.7807078, 45.2275633 -12.7807974, 45.2275975 -12.7808844, 45.2276142 -12.7809595)",,
149679221,False,2,,Rue Pasky Daka,residential,,False,12.769,"LINESTRING (45.2276142 -12.7809595, 45.2276719 -12.7809452, 45.2277277 -12.780929)",,
472069969,True,2,,Avenue Zoubert Adinani,unclassified,,False,256.21799999999996,"LINESTRING (45.2276142 -12.7809595, 45.2276115 -12.7811137, 45.2276015 -12.7811989, 45.2275814 -12.781314, 45.227517 -12.7815476, 45.2274849 -12.7816704, 45.2273807 -12.7818458, 45.2272582 -12.7820936, 45.2272379 -12.7821346, 45.2271911 -12.7822531, 45.2271476 -12.7823634, 45.2271441 -12.7824097, 45.2271402 -12.7824623, 45.2271685 -12.7825906, 45.2272783 -12.7828573, 45.2273273 -12.7829913, 45.2273645 -12.783078, 45.2273705 -12.7831064, 45.2273679 -12.7831336)",,
32276136,False,,,Avenue Zoubert Adinani,residential,50,True,108.053,"LINESTRING (45.2275088 -12.7794031, 45.2274678 -12.7794526, 45.2274352 -12.7794954, 45.2273789 -12.7795503, 45.2273168 -12.7796007, 45.2271932 -12.7796621, 45.2270811 -12.7797183, 45.2270309 -12.7797517, 45.2269994 -12.7797857, 45.2269766 -12.779825, 45.226952 -12.7799009, 45.2269437 -12.7799643, 45.2269369 -12.7800481, 45.2269413 -12.7801103)",,
32276141,False,,,Boulevard Halidi Selemani,tertiary,50,False,138.57299999999998,"LINESTRING (45.2275088 -12.7794031, 45.2275785 -12.779463, 45.227676 -12.7795379, 45.2278208 -12.7796491, 45.2278412 -12.7796612, 45.2280247 -12.7797808, 45.2281627 -12.7798407, 45.2283159 -12.7798844, 45.2285792 -12.7798792, 45.2286371 -12.7798769)",,
32276657,False,,,Rue de l'Hôpital,tertiary,50,True,251.02400000000003,"LINESTRING (45.2275088 -12.7794031, 45.2272215 -12.7791421, 45.2271335 -12.7790844, 45.2270424 -12.7790505, 45.2269977 -12.7790443, 45.2265805 -12.778986, 45.2264802 -12.7789751, 45.226265 -12.7789501, 45.2262027 -12.7789428, 45.226122 -12.7789363, 45.2260526 -12.7789369, 45.2259683 -12.7789469, 45.2256417 -12.7790028, 45.2255121 -12.7790268, 45.2253949 -12.7790442, 45.2253411 -12.7790514)",,
"[472061985, 504370607]",False,2,,Avenue Abdul Bastoi Omar,tertiary,,True,214.974,"LINESTRING (45.2275088 -12.7794031, 45.2276317 -12.7792542, 45.2277085 -12.7791612, 45.2278191 -12.7790672, 45.2280387 -12.7789153, 45.2281212 -12.7788263, 45.2281503 -12.7787656, 45.2281798 -12.7786557, 45.2281938 -12.7783088, 45.2282069 -12.7782176, 45.2282288 -12.7781597, 45.2282485 -12.7781191, 45.2282862 -12.7780672, 45.2283311 -12.7780181, 45.2284118 -12.777941, 45.2285149 -12.7778569)",,
236687678,True,1,,Rue de la Mairie,residential,,False,116.268,"LINESTRING (45.2325274 -12.7803159, 45.232307 -12.780475, 45.2321262 -12.7806028, 45.2319993 -12.7806595, 45.2318548 -12.7807217, 45.2316539 -12.7808322, 45.2316079 -12.7808388)",,
32276144,True,2,,Rond-Point Zéna M'Déré,primary,30,False,7.968999999999999,"LINESTRING (45.2318489 -12.7784118, 45.2318833 -12.778419, 45.2319216 -12.7784198)",roundabout,
472061985,False,2,,Avenue Abdul Bastoi Omar,tertiary,,False,17.639,"LINESTRING (45.2286529 -12.7777765, 45.2286258 -12.777784, 45.2285967 -12.777797, 45.2285557 -12.7778233, 45.2285149 -12.7778569)",,
472061985,False,2,,Avenue Abdul Bastoi Omar,tertiary,,True,50.088,"LINESTRING (45.2286529 -12.7777765, 45.2287288 -12.7777787, 45.2291145 -12.7777924)",,
"[472068657, 472068615]",False,2,,Avenue de la Préfecture,residential,,False,409.17900000000003,"LINESTRING (45.2286529 -12.7777765, 45.2285139 -12.7771927, 45.2285041 -12.7771098, 45.2285085 -12.7770187, 45.2285222 -12.7769646, 45.228546 -12.7769118, 45.2285668 -12.7768776, 45.2285889 -12.7768414, 45.2286509 -12.7767665, 45.228724 -12.7766939, 45.2288337 -12.7765932, 45.2289185 -12.7765258, 45.2289882 -12.7764918, 45.2292704 -12.7763608, 45.2294056 -12.7763243, 45.2295348 -12.7763098, 45.2296225 -12.7763015, 45.2297298 -12.7763049, 45.2302965 -12.7763362, 45.2302706 -12.7764345, 45.2301674 -12.7764784, 45.23005 -12.7765125, 45.2298847 -12.7765368, 45.2297879 -12.7765397, 45.2296498 -12.776549, 45.2295733 -12.7765661, 45.2295183 -12.7766119)",,
234412843,False,2,,Impasse du Grand Repos,residential,,False,255.752,"LINESTRING (45.2285149 -12.7778569, 45.2284773 -12.7778265, 45.2284485 -12.7778121, 45.2284146 -12.7778072, 45.2282999 -12.7777981, 45.2282231 -12.7777899, 45.2281277 -12.7777697, 45.228054 -12.7777187, 45.2278948 -12.7773988, 45.2278326 -12.7772448, 45.2278516 -12.7770692, 45.2278819 -12.7769037, 45.2279306 -12.7767955, 45.2280146 -12.7766742, 45.2281659 -12.7764956, 45.2282825 -12.7763711, 45.2283921 -12.7762556, 45.2284963 -12.7761769)",,
