osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,junction,access,tunnel
25452717,Avenue du Docteur Palluel,tertiary,30,False,False,131.74899999999997,"LINESTRING (6.0776098 46.1434599, 6.077531 46.143375, 6.0774186 46.1432567, 6.0773368 46.1431706, 6.0771605 46.1429883, 6.0770861 46.1429114, 6.0770343 46.1428543, 6.0769904 46.1428059, 6.0767966 46.1426149, 6.0766747 46.1424947, 6.076655 46.1424772)",,,,,
25452717,Avenue du Docteur Palluel,tertiary,30,False,True,114.158,"LINESTRING (6.0776098 46.1434599, 6.0776898 46.1435587, 6.0777531 46.1436492, 6.0778571 46.143798, 6.0779222 46.1438911, 6.0781883 46.1442716, 6.0782723 46.1443779)",,,,,
25461550,Avenue de Sardaigne,residential,30,False,True,127.95799999999998,"LINESTRING (6.0790338 46.1427457, 6.0790296 46.1426947, 6.0789997 46.1426387, 6.0788397 46.1423391, 6.0786428 46.1419705, 6.0785857 46.1418887, 6.0785372 46.1418321, 6.0783582 46.1417147)",,,,,
106901807,Rue Général Pacthod,tertiary,30,True,False,116.29200000000002,"LINESTRING (6.0790338 46.1427457, 6.0791289 46.1427529, 6.0792725 46.142766, 6.0793736 46.1427789, 6.0794337 46.1427891, 6.0794741 46.142796, 6.079616 46.1428279, 6.0796922 46.1428556, 6.0797746 46.1428927, 6.0798386 46.1429254, 6.0798825 46.1429582, 6.0799201 46.1429912, 6.0799442 46.1430188, 6.0801659 46.1432873, 6.0801809 46.1433064)",,,,,
"[1126180766, 133023230]",Rue de la Platière,residential,30,True,False,138.659,"LINESTRING (6.0790338 46.1427457, 6.0790325 46.1428045, 6.0790048 46.1428262, 6.0789712 46.142841, 6.0784563 46.1430377, 6.0783513 46.1430823, 6.0780868 46.1431946, 6.0777918 46.1433559, 6.0777662 46.1433699, 6.0776877 46.1434108, 6.0776098 46.1434599)",,,,,
25828461,Chemin de Chabloux,residential,30,False,False,39.601,"LINESTRING (6.0778297 46.1445583, 6.0778723 46.1445429, 6.0781818 46.1444084, 6.0782723 46.1443779)",,,,,
25828461,Chemin de Chabloux,residential,30,False,True,109.821,"LINESTRING (6.0778297 46.1445583, 6.0777979 46.1445204, 6.0777367 46.1444508, 6.0776213 46.1443286, 6.0775792 46.1442851, 6.0775467 46.1442526, 6.0773319 46.1440947, 6.0772431 46.1440236, 6.0771312 46.1439423, 6.0770538 46.1438839, 6.0770046 46.1438483, 6.0769324 46.1437959)",,,,,
939125449,Rue des Mésanges,residential,30,False,True,121.119,"LINESTRING (6.0778297 46.1445583, 6.0776481 46.1446426, 6.0774238 46.144747, 6.077378 46.1447672, 6.077289 46.1448064, 6.0772673 46.144815, 6.0776218 46.1451677, 6.0777808 46.1453259)",,,,,
25452717,Avenue du Docteur Palluel,tertiary,30,False,False,114.158,"LINESTRING (6.0782723 46.1443779, 6.0781883 46.1442716, 6.0779222 46.1438911, 6.0778571 46.143798, 6.0777531 46.1436492, 6.0776898 46.1435587, 6.0776098 46.1434599)",,,,,
25452717,Avenue du Docteur Palluel,tertiary,30,False,True,231.07799999999997,"LINESTRING (6.0782723 46.1443779, 6.0783816 46.1445048, 6.078742 46.144902, 6.0788616 46.1450338, 6.0790476 46.1452387, 6.0792079 46.1454154, 6.0792581 46.1454695, 6.0795599 46.1457947, 6.0796513 46.1458994, 6.0797771 46.1460436, 6.0798725 46.1461352)",,,,,
25452739,Rue de la Fontaine des Frères,residential,30,False,False,77.983,"LINESTRING (6.0782723 46.1443779, 6.0783794 46.1443423, 6.0786695 46.1442584, 6.0788184 46.1442153, 6.0790126 46.1441591, 6.0792061 46.1441077)",,,,,
25828461,Chemin de Chabloux,residential,30,False,True,39.601,"LINESTRING (6.0782723 46.1443779, 6.0781818 46.1444084, 6.0778723 46.1445429, 6.0778297 46.1445583)",,,,,
25452746,Résidence Le Savoie,residential,30,False,True,167.46699999999996,"LINESTRING (6.0803341 46.1450903, 6.0802313 46.1451185, 6.0801077 46.1451641, 6.0800756 46.1451756, 6.0800467 46.1451815, 6.0800203 46.145183, 6.0799866 46.1451815, 6.0799657 46.1451797, 6.0799307 46.1451706, 6.0799033 46.1451608, 6.0798705 46.1451453, 6.0798433 46.1451258, 6.0798195 46.1451044, 6.07977 46.1450475, 6.07967 46.1449194, 6.0796344 46.1448489, 6.0796191 46.1447158, 6.0796089 46.1446268, 6.0795933 46.1445928, 6.0795839 46.1445723, 6.0795535 46.1445324, 6.0794925 46.1444609, 6.0794121 46.1443809, 6.0793456 46.1443075, 6.0792893 46.1442378, 6.079242 46.1441672, 6.0792061 46.1441077)",,,,destination,
39996897,Résidence Le Savoie,residential,30,False,False,24.321,"LINESTRING (6.0803341 46.1450903, 6.0803982 46.1450838, 6.080492 46.1450837, 6.0805879 46.1450899, 6.0806487 46.1450905)",,,,,
39996896,Rue Amédée VIII de Savoie,tertiary,30,False,False,50.918,"LINESTRING (6.0806487 46.1450905, 6.0806506 46.1451439, 6.0806436 46.1454618, 6.0806456 46.1455088, 6.0806573 46.1455475)",,,,,
39996896,Rue Amédée VIII de Savoie,tertiary,30,False,True,76.85,"LINESTRING (6.0806487 46.1450905, 6.080649 46.1450546, 6.0806508 46.1450113, 6.0806514 46.1447297, 6.0806515 46.1447077, 6.0806547 46.1443994)",,,,,
39996897,Résidence Le Savoie,residential,30,False,True,24.320999999999998,"LINESTRING (6.0806487 46.1450905, 6.0805879 46.1450899, 6.080492 46.1450837, 6.0803982 46.1450838, 6.0803341 46.1450903)",,,,,
106901807,Rue Général Pacthod,tertiary,30,True,False,26.645999999999997,"LINESTRING (6.0801809 46.1433064, 6.0803178 46.1434377, 6.0803218 46.143442, 6.080361 46.1434782, 6.0803841 46.1435003)",,,,,
"[1126082986, 1126082987, 106901807]",Rue Général Pacthod,tertiary,30,True,False,27.881,"LINESTRING (6.0803841 46.1435003, 6.0803952 46.1435176, 6.0804562 46.1436449, 6.0804617 46.1436562, 6.0804691 46.1437418)",,,,,
8580100,Grande Rue,residential,30,True,False,7.510999999999999,"LINESTRING (6.0812192 46.1437798, 6.0811779 46.1437637, 6.0811447 46.1437377)",,,,,
8580100,Grande Rue,residential,30,True,False,54.44500000000001,"LINESTRING (6.08083 46.1432871, 6.0804693 46.142924, 6.080456 46.1428839, 6.0804561 46.1428762)",,,,,
25460764,La Petite Traverse,residential,30,True,False,41.914,"LINESTRING (6.08083 46.1432871, 6.0806514 46.1433905, 6.0804915 46.1434634, 6.0803841 46.1435003)",,,,,
1126061278,,residential,,True,False,8.782,"LINESTRING (6.0811502 46.1415177, 6.081135 46.1414936, 6.081138 46.1414674, 6.0811586 46.1414452)",,,roundabout,,
25462034,Avenue de Ternier,residential,30,False,True,38.726,"LINESTRING (6.0819848 46.142125, 6.0819158 46.1421556, 6.0817101 46.1422456, 6.0815593 46.1423104)",,,,,
303911232,Avenue de Ternier,residential,30,False,False,116.08500000000001,"LINESTRING (6.0819848 46.142125, 6.0821155 46.1420687, 6.0822903 46.1419918, 6.0825719 46.1418677, 6.0826379 46.1418384, 6.0827172 46.1418036, 6.0827934 46.14177, 6.0829819 46.1416865, 6.0831432 46.1416214, 6.0831651 46.1416126, 6.0832684 46.1415796)",,,,,
"[25460840, 1126061267, 1126061268, 1126061269, 1126061270, 1126061271, 1126061272]",Avenue des Contamines,residential,,False,False,91.32600000000001,"LINESTRING (6.0819848 46.142125, 6.0819381 46.1420724, 6.0818761 46.1420099, 6.0817675 46.1418896, 6.081675 46.1417879, 6.0816407 46.1417496, 6.0816045 46.1417098, 6.081567 46.141668, 6.0815477 46.1416457, 6.0814992 46.1415871, 6.0814599 46.1415428, 6.0814266 46.1415189, 6.0814024 46.1415097, 6.0813731 46.1415004, 6.081339 46.141491, 6.0812902 46.1414836)",,,,,
843895853,Route de Thairy,residential,30,True,False,11.06,"LINESTRING (6.0764888 46.1420662, 6.0763463 46.1420542)",,,,,
826437245,Carrefour des Acacias,tertiary,30,True,False,14.205,"LINESTRING (6.0764888 46.1420662, 6.0764869 46.1421278, 6.076495 46.1421937)",,,,,
38701411,Route de Lyon,tertiary,50,False,True,184.39800000000002,"LINESTRING (6.0764617 46.1402009, 6.0765513 46.1401134, 6.0765794 46.1400925, 6.0766008 46.1400813, 6.076631 46.1400702, 6.0766677 46.1400648, 6.0767162 46.1400637, 6.0767969 46.1400681, 6.0769752 46.1400901, 6.0775486 46.1401623, 6.0776084 46.1401705, 6.0776945 46.1401823, 6.0778428 46.1402092, 6.0781267 46.140269, 6.0782528 46.1402956, 6.0783475 46.1403158, 6.0783832 46.1403181, 6.0784131 46.140319, 6.0784388 46.1403175, 6.0784963 46.140309, 6.0787126 46.1402652)",,,,,
826099079,Route de Lyon,tertiary,50,False,False,25.537,"LINESTRING (6.0764617 46.1402009, 6.0763232 46.1401536, 6.0762102 46.1401178, 6.0761618 46.1401032)",,,,,
"[824823715, 25460908, 826105574]",Rue des Sardes,tertiary,50,True,False,219.43299999999994,"LINESTRING (6.0764617 46.1402009, 6.0765437 46.1402406, 6.076612 46.1402816, 6.0766598 46.140316, 6.0767095 46.1403633, 6.0767426 46.1404043, 6.0767665 46.1404411, 6.0767865 46.1404794, 6.0768001 46.140514, 6.0768116 46.1405605, 6.0768146 46.1406066, 6.0768147 46.1406455, 6.0768105 46.1406926, 6.0768033 46.1407385, 6.0767913 46.1407993, 6.0766915 46.1411809, 6.0766643 46.1412917, 6.076641 46.1414083, 6.07659 46.1416563, 6.0765453 46.1418187, 6.0765343 46.1418641, 6.0765053 46.141983, 6.0764888 46.1420662)",,,,,
106862600,Rue du Belvédère,residential,30,False,False,76.643,"LINESTRING (6.0757311 46.1404593, 6.0758471 46.1404296, 6.07588 46.1404251, 6.0759111 46.1404216, 6.0759467 46.1404233, 6.0759556 46.1404238, 6.0759827 46.140427, 6.0760026 46.1404299, 6.0760242 46.1404349, 6.0760651 46.1404461, 6.0761014 46.1404606, 6.0762636 46.1405431, 6.0763993 46.1406146, 6.076439 46.1406365, 6.0764741 46.1406607, 6.0765036 46.1406852, 6.0765264 46.1407118, 6.0765429 46.1407388)",,,,,
106862600,Rue du Belvédère,residential,30,False,True,68.131,"LINESTRING (6.0757311 46.1404593, 6.075486 46.1405238, 6.0752661 46.1405817, 6.0749999 46.1406465, 6.0749033 46.1406745)",,,,,
25461038,Rue de l'Observatoire,residential,30,False,False,85.65899999999999,"LINESTRING (6.0748107 46.1414421, 6.0748144 46.1414123, 6.0748191 46.1413701, 6.0748377 46.1412355, 6.0748394 46.1412223, 6.0748752 46.1409513, 6.0748897 46.1408316, 6.0748922 46.1408129, 6.0749033 46.1406745)",,,,,
25461038,Rue de l'Observatoire,residential,30,False,True,85.65899999999999,"LINESTRING (6.0749033 46.1406745, 6.0748922 46.1408129, 6.0748897 46.1408316, 6.0748752 46.1409513, 6.0748394 46.1412223, 6.0748377 46.1412355, 6.0748191 46.1413701, 6.0748144 46.1414123, 6.0748107 46.1414421)",,,,,
106862600,Rue du Belvédère,residential,30,False,False,68.131,"LINESTRING (6.0749033 46.1406745, 6.0749999 46.1406465, 6.0752661 46.1405817, 6.075486 46.1405238, 6.0757311 46.1404593)",,,,,
38701411,Route de Lyon,tertiary,50,False,False,184.398,"LINESTRING (6.0787126 46.1402652, 6.0784963 46.140309, 6.0784388 46.1403175, 6.0784131 46.140319, 6.0783832 46.1403181, 6.0783475 46.1403158, 6.0782528 46.1402956, 6.0781267 46.140269, 6.0778428 46.1402092, 6.0776945 46.1401823, 6.0776084 46.1401705, 6.0775486 46.1401623, 6.0769752 46.1400901, 6.0767969 46.1400681, 6.0767162 46.1400637, 6.0766677 46.1400648, 6.076631 46.1400702, 6.0766008 46.1400813, 6.0765794 46.1400925, 6.0765513 46.1401134, 6.0764617 46.1402009)",,,,,
825174774,Route de Lyon,tertiary,,True,False,19.342,"LINESTRING (6.0787126 46.1402652, 6.0788646 46.1401965, 6.0789115 46.1401609)",,,,,
826099079,Route de Lyon,tertiary,50,False,True,25.537,"LINESTRING (6.0761618 46.1401032, 6.0762102 46.1401178, 6.0763232 46.1401536, 6.0764617 46.1402009)",,,,,
25461550,Avenue de Sardaigne,residential,30,False,False,127.95799999999997,"LINESTRING (6.0783582 46.1417147, 6.0785372 46.1418321, 6.0785857 46.1418887, 6.0786428 46.1419705, 6.0788397 46.1423391, 6.0789997 46.1426387, 6.0790296 46.1426947, 6.0790338 46.1427457)",,,,,
25461550,Avenue de Sardaigne,residential,30,False,True,47.689,"LINESTRING (6.0783582 46.1417147, 6.0782978 46.1416964, 6.0781823 46.1416791, 6.0780958 46.1416731, 6.0779603 46.141675, 6.0778535 46.1416893, 6.0777538 46.1417089)",,,,,
"[941647296, 25461558]",Avenue de Sardaigne,residential,30,False,"[False, True]",87.11000000000001,"LINESTRING (6.0783582 46.1417147, 6.078433 46.1416649, 6.0786426 46.1415987, 6.0789317 46.1415056, 6.0790179 46.1416116, 6.079103 46.1417439, 6.079141 46.1418028)",,,,,
25462174,Rue de l'Industrie,tertiary,30,False,False,47.539,"LINESTRING (6.085195 46.1408387, 6.0852627 46.1408878, 6.0853415 46.1409649, 6.0853811 46.1410037, 6.0855541 46.1411735, 6.0855626 46.1411813)",,,,,
26307965,Avenue de Ternier,tertiary,30,False,True,102.36700000000002,"LINESTRING (6.085195 46.1408387, 6.0851314 46.1408201, 6.0850467 46.1408187, 6.084942 46.1408315, 6.0848795 46.1408423, 6.0848492 46.1408476, 6.0847598 46.1408726, 6.0847005 46.1408925, 6.0846509 46.1409136, 6.0844474 46.1410127, 6.0841037 46.1411863, 6.0840389 46.1412168)",,,,,
114908617,Avenue de Ternier,residential,30,False,False,77.87,"LINESTRING (6.085195 46.1408387, 6.0852823 46.1407951, 6.0853986 46.1407238, 6.0855555 46.1406222, 6.0856648 46.1405515, 6.0859452 46.1403702)",,,,,
25462239,Chemin Viollet,residential,,False,True,39.625,"LINESTRING (6.0856481 46.1400772, 6.0858037 46.1401581, 6.085871 46.1401996, 6.0860427 46.1403053)",,,,,
"[661901225, 25828372]",Place du Maquis des Glières,living_street,20,True,False,17.002000000000002,"LINESTRING (6.0814675 46.1441043, 6.0814258 46.1441205, 6.0814188 46.1441231, 6.0812756 46.1441798)",,,,,building_passage
738378078,Avenue du Général de Gaulle,living_street,20,True,False,41.498999999999995,"LINESTRING (6.0814675 46.1441043, 6.0813196 46.14394, 6.0813048 46.1438744, 6.0812728 46.1438216, 6.0812192 46.1437798)",,,,,
25452739,Rue de la Fontaine des Frères,residential,30,False,True,63.383,"LINESTRING (6.079952 46.1438672, 6.0798653 46.1438944, 6.0796997 46.1439479, 6.0792976 46.1440779, 6.0792061 46.1441077)",,,,,
25452757,Rue Monseigneur Paget,residential,30,True,False,90.114,"LINESTRING (6.079952 46.1438672, 6.0799276 46.1438321, 6.079913 46.1438104, 6.0797974 46.1436376, 6.0797282 46.1435307, 6.0796938 46.1434775, 6.0797592 46.1434418, 6.0798051 46.1434282, 6.0798943 46.1434111, 6.0799325 46.1434038, 6.0801809 46.1433064)",1,,,,
"[1126084624, 1126084623]",Rue de la Fontaine des Frères,residential,30,False,False,42.32899999999999,"LINESTRING (6.079952 46.1438672, 6.0800726 46.1438292, 6.0802073 46.143792, 6.0803132 46.1437678, 6.0803858 46.1437541, 6.0804691 46.1437418)",,,,,
25444514,Allée des Cèdres,residential,30,False,False,206.747,"LINESTRING (6.0850511 46.143214, 6.0849475 46.1431941, 6.0845751 46.1431078, 6.0844432 46.1430772, 6.0843536 46.1430564, 6.0840936 46.142741, 6.0839947 46.142621, 6.083932 46.1425925, 6.0838801 46.1425873, 6.0838045 46.1426078, 6.083456 46.1427297, 6.0833338 46.1427709, 6.0832298 46.142806, 6.0830549 46.142865, 6.0828988 46.1429148, 6.0828905 46.1429174)",,,,,
"[1125740713, 1165230135]",Avenue de la Gare,primary,50,False,False,31.958,"LINESTRING (6.0850511 46.143214, 6.0850071 46.1433088, 6.0849923 46.1433747, 6.0849332 46.1434887)",,,,,
"[8103489, 1165239045, 1165230135]",Avenue de la Gare,primary,50,False,True,73.716,"LINESTRING (6.0850511 46.143214, 6.085096 46.1431126, 6.0851392 46.143024, 6.0852087 46.1428694, 6.0852716 46.1427295, 6.0852818 46.142707, 6.0853352 46.142581)",,,,,
25460963,Rue de l'Annexion,residential,30,True,False,171.28099999999998,"LINESTRING (6.0755732 46.1419907, 6.0755848 46.1418977, 6.0756135 46.1416866, 6.075622 46.1416553, 6.0756469 46.1414344, 6.0756555 46.14137, 6.0756676 46.1412784, 6.0756725 46.1412417, 6.0756887 46.1411221, 6.0757099 46.1409642, 6.0757151 46.1409202, 6.0757199 46.1408841, 6.0757209 46.1408766, 6.0757625 46.1405403, 6.0757311 46.1404593)",,,,,
25452765,Rue Général Pacthod,tertiary,30,True,False,65.019,"LINESTRING (6.0782145 46.1426077, 6.0783839 46.1426458, 6.0786622 46.142693, 6.0790338 46.1427457)",,,,,
25461546,Rue de Savoie,residential,30,True,False,107.07399999999998,"LINESTRING (6.0782145 46.1426077, 6.0782278 46.1425726, 6.078229 46.1425721, 6.078227 46.1425713, 6.0781951 46.142515, 6.0780785 46.1423437, 6.0779771 46.1421779, 6.0778601 46.1419581, 6.0777538 46.1417089)",,,,,
25461550,Avenue de Sardaigne,residential,30,False,False,47.689,"LINESTRING (6.0777538 46.1417089, 6.0778535 46.1416893, 6.0779603 46.141675, 6.0780958 46.1416731, 6.0781823 46.1416791, 6.0782978 46.1416964, 6.0783582 46.1417147)",,,,,
825199454,Rue de Savoie,residential,30,False,False,120.80699999999999,"LINESTRING (6.0777538 46.1417089, 6.0773099 46.140853, 6.0775497 46.1407921)",,,,,
25452554,Chemin du Loup,residential,30,False,False,71.369,"LINESTRING (6.0766599 46.1478465, 6.0767581 46.1479194, 6.0772202 46.1483569)",,,,,
"[678038170, 25452579]",Rue des Chênes,residential,30,False,False,88.659,"LINESTRING (6.0766599 46.1478465, 6.0766091 46.1478028, 6.076586 46.1477717, 6.076522 46.1476227, 6.0764546 46.1474657, 6.076398 46.1473415, 6.0763747 46.1472919, 6.0763258 46.1471853, 6.0762918 46.1470956)",,,,,
85796636,Chemin du Loup,residential,30,False,True,313.2740000000001,"LINESTRING (6.0766599 46.1478465, 6.0767269 46.1478098, 6.0767829 46.1477835, 6.076891 46.1477326, 6.077157 46.1476102, 6.0772927 46.1475412, 6.0773649 46.1475064, 6.077654 46.1473452, 6.0778004 46.1472552, 6.0779378 46.1471742, 6.0779766 46.1471474, 6.0780819 46.1470794, 6.0782164 46.1469903, 6.0783538 46.146895, 6.0784975 46.1467923, 6.0785608 46.1467541, 6.078646 46.1467037, 6.078711 46.1466688, 6.0787732 46.1466398, 6.0791135 46.1464892, 6.079208 46.1464457, 6.0792569 46.1464251, 6.0792671 46.1464204, 6.0797178 46.1462244, 6.0797644 46.146205, 6.0798725 46.1461352)",,,,,
114908617,Avenue de Ternier,residential,30,False,True,10.417,"LINESTRING (6.0860427 46.1403053, 6.0859452 46.1403702)",,,,,
25462239,Chemin Viollet,residential,,False,False,39.625,"LINESTRING (6.0860427 46.1403053, 6.085871 46.1401996, 6.0858037 46.1401581, 6.0856481 46.1400772)",,,,,
114908617,Avenue de Ternier,residential,30,False,False,10.417,"LINESTRING (6.0859452 46.1403702, 6.0860427 46.1403053)",,,,,
114908617,Avenue de Ternier,residential,30,False,True,77.87,"LINESTRING (6.0859452 46.1403702, 6.0856648 46.1405515, 6.0855555 46.1406222, 6.0853986 46.1407238, 6.0852823 46.1407951, 6.085195 46.1408387)",,,,,
8103492,Avenue de Genève,primary,50,True,False,26.363,"LINESTRING (6.0831929 46.1457079, 6.0833131 46.1458312, 6.0833387 46.1459177)",2,D 1201,,no,
25444185,Rue du Salève,residential,,True,False,264.875,"LINESTRING (6.0831929 46.1457079, 6.0832578 46.1456734, 6.0835831 46.1454702, 6.0836408 46.1454345, 6.0838962 46.1452765, 6.0839113 46.1452671, 6.0840319 46.1451934, 6.0840772 46.1451643, 6.0842086 46.1450826, 6.084266 46.1450476, 6.0845304 46.1448776, 6.0847711 46.1447228, 6.0851407 46.1444219, 6.0851958 46.1443771, 6.0853647 46.1442395, 6.0855902 46.1440562, 6.0856159 46.1440265)",,,,,
133251343,Avenue de Genève,primary,50,True,False,94.255,"LINESTRING (6.0845256 46.1469675, 6.0852928 46.1476278)",3,D 1201,,no,
26308474,Rue de la Saint-Martin,residential,,False,False,282.32899999999995,"LINESTRING (6.0845256 46.1469675, 6.084607 46.1469206, 6.0848052 46.1468109, 6.0849461 46.1467317, 6.0852185 46.1465778, 6.0853124 46.146524, 6.0860295 46.1461188, 6.0862932 46.1459691, 6.0863178 46.1459563, 6.0866803 46.1457502, 6.08685 46.1456544, 6.0869045 46.145624, 6.0869645 46.1455887, 6.0871873 46.1454571, 6.08726 46.1454125, 6.0872808 46.1453892, 6.0873245 46.1453367)",,,,,
25444001,Rue du Léman,tertiary,,False,False,14.816,"LINESTRING (6.0873245 46.1453367, 6.0872018 46.1452341)",,,,,
26308474,Rue de la Saint-Martin,residential,,False,True,282.329,"LINESTRING (6.0873245 46.1453367, 6.0872808 46.1453892, 6.08726 46.1454125, 6.0871873 46.1454571, 6.0869645 46.1455887, 6.0869045 46.145624, 6.08685 46.1456544, 6.0866803 46.1457502, 6.0863178 46.1459563, 6.0862932 46.1459691, 6.0860295 46.1461188, 6.0853124 46.146524, 6.0852185 46.1465778, 6.0849461 46.1467317, 6.0848052 46.1468109, 6.084607 46.1469206, 6.0845256 46.1469675)",,,,,
4793681,,primary,,True,False,15.478000000000002,"LINESTRING (6.0828691 46.1455066, 6.0829015 46.1455005, 6.0829349 46.1455021, 6.0829657 46.1455111, 6.0829907 46.1455265, 6.083007 46.1455468, 6.083013 46.1455696)",,,roundabout,,
1189904561,Avenue de Genève,primary,50,False,True,65.007,"LINESTRING (6.0828691 46.1455066, 6.0827801 46.1454071, 6.0826452 46.1452713, 6.0826208 46.1452456, 6.0826 46.1452245, 6.0824012 46.1450202)",3,D 1201,,,
25452739,Rue de la Fontaine des Frères,residential,30,False,False,63.383,"LINESTRING (6.0792061 46.1441077, 6.0792976 46.1440779, 6.0796997 46.1439479, 6.0798653 46.1438944, 6.079952 46.1438672)",,,,,
25452739,Rue de la Fontaine des Frères,residential,30,False,True,77.983,"LINESTRING (6.0792061 46.1441077, 6.0790126 46.1441591, 6.0788184 46.1442153, 6.0786695 46.1442584, 6.0783794 46.1443423, 6.0782723 46.1443779)",,,,,
25452746,Résidence Le Savoie,residential,30,False,False,167.46699999999998,"LINESTRING (6.0792061 46.1441077, 6.079242 46.1441672, 6.0792893 46.1442378, 6.0793456 46.1443075, 6.0794121 46.1443809, 6.0794925 46.1444609, 6.0795535 46.1445324, 6.0795839 46.1445723, 6.0795933 46.1445928, 6.0796089 46.1446268, 6.0796191 46.1447158, 6.0796344 46.1448489, 6.07967 46.1449194, 6.07977 46.1450475, 6.0798195 46.1451044, 6.0798433 46.1451258, 6.0798705 46.1451453, 6.0799033 46.1451608, 6.0799307 46.1451706, 6.0799657 46.1451797, 6.0799866 46.1451815, 6.0800203 46.145183, 6.0800467 46.1451815, 6.0800756 46.1451756, 6.0801077 46.1451641, 6.0802313 46.1451185, 6.0803341 46.1450903)",,,,destination,
887719903,,primary,50,True,False,12.225,"LINESTRING (6.0857215 46.1480587, 6.0857323 46.148042, 6.0857472 46.1480269, 6.085766 46.1480139, 6.0857878 46.1480036, 6.085812 46.1479962, 6.0858378 46.1479921)",,,roundabout,,
"[1031999680, 1031999678, 1031999679]",Avenue de Genève,primary,50,True,False,59.679,"LINESTRING (6.0857215 46.1480587, 6.0857089 46.1480286, 6.0856173 46.1479598, 6.0853022 46.1476997, 6.0852928 46.1476278)",1,D 1201,,no,
26308630,,primary,50,True,False,13.679,"LINESTRING (6.0858378 46.1479921, 6.0858631 46.1479913, 6.0858883 46.1479936, 6.0859124 46.1479989, 6.0859349 46.1480071, 6.0859549 46.1480179, 6.0859718 46.148031, 6.0859851 46.148046)",,,roundabout,,
113435282,Avenue de Genève,primary,50,True,False,30.031,"LINESTRING (6.0859899 46.1481272, 6.0860057 46.148168, 6.086018 46.1481861, 6.0860892 46.1482522, 6.0861109 46.148273, 6.0861782 46.1483611)",2,D 1201,,,
887719904,,primary,50,True,False,12.266,"LINESTRING (6.0859899 46.1481272, 6.0859748 46.1481467, 6.0859539 46.1481633, 6.0859282 46.1481763, 6.085899 46.1481851, 6.0858677 46.1481891)",,,roundabout,,
887719902,,primary,50,True,False,9.067,"LINESTRING (6.0858677 46.1481891, 6.0858383 46.1481885, 6.0858096 46.1481838, 6.085783 46.1481751, 6.0857596 46.1481628)",,,roundabout,,
887719902,,primary,50,True,False,12.597,"LINESTRING (6.0857596 46.1481628, 6.0857415 46.1481486, 6.0857276 46.1481324, 6.0857185 46.1481146, 6.0857143 46.148096, 6.0857154 46.1480771, 6.0857215 46.1480587)",,,roundabout,,
8103492,Avenue de Genève,primary,50,True,False,20.832,"LINESTRING (6.083013 46.1455696, 6.0830951 46.1456175, 6.083162 46.1456787, 6.0831929 46.1457079)",2,D 1201,,no,
1165240291,,primary,,True,False,10.129000000000001,"LINESTRING (6.083013 46.1455696, 6.083008 46.1455921, 6.082993 46.1456124, 6.0829694 46.1456282, 6.0829397 46.145638)",,,roundabout,,
"[1035594000, 1125594099, 826519607, 4793679]",Rue Berthollet,primary,50,False,False,175.13500000000002,"LINESTRING (6.0849332 46.1434887, 6.0848777 46.1436113, 6.0848503 46.1436328, 6.0848252 46.1436477, 6.0847837 46.1436646, 6.084736 46.1436755, 6.0846883 46.1436815, 6.0843649 46.1437067, 6.0842824 46.1437108, 6.084204 46.1437093, 6.0840497 46.1436976, 6.0839358 46.1436898, 6.0838686 46.1436876, 6.08381 46.143689, 6.0837423 46.1436944, 6.083565 46.1437101, 6.0832079 46.1437418, 6.0830695 46.1437551, 6.0829976 46.1437741, 6.0829295 46.1438005, 6.082872 46.1438417)",3,D 1201,,,
"[1123200248, 25444147, 1125740707]",Route d'Annemasse,primary,50,True,False,172.515,"LINESTRING (6.0849332 46.1434887, 6.0851063 46.143484, 6.0851997 46.1434762, 6.0852388 46.1434757, 6.0857664 46.1434427, 6.0859199 46.1434332, 6.0861173 46.1434205, 6.0863848 46.1434005, 6.0869208 46.1433577, 6.0869552 46.1433562, 6.0871577 46.1433244)","['1', '2']",D 1201,,,
"[1125740712, 25444570, 1126082990]",Rue Fernand David,residential,30,True,False,247.44600000000003,"LINESTRING (6.0849332 46.1434887, 6.0846659 46.1434793, 6.0846313 46.143482, 6.0842332 46.1435156, 6.0841428 46.1435232, 6.0836988 46.1435614, 6.0830156 46.1436185, 6.0826534 46.143649, 6.0825189 46.1436595, 6.0823741 46.1436708, 6.0821828 46.1436858, 6.0821288 46.14369, 6.0820755 46.1436942, 6.0820315 46.1436976, 6.0817492 46.1437465)",,,,,
"[1125740713, 1165230135]",Avenue de la Gare,primary,50,False,True,31.958,"LINESTRING (6.0849332 46.1434887, 6.0849923 46.1433747, 6.0850071 46.1433088, 6.0850511 46.143214)",,,,,
77688260,Chemin de Certoux,residential,30,False,True,16.324,"LINESTRING (6.0840068 46.1484059, 6.0839653 46.1482749, 6.0839614 46.1482625)",,,,,
77688257,Chemin de Certoux,residential,30,False,False,80.69,"LINESTRING (6.0829349 46.1484235, 6.0824818 46.148493, 6.0824679 46.1484951, 6.0820314 46.14856, 6.0819122 46.1485802)",,,,,
