osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,access
35010561,2,D 311,Avenue Charles de Gaulle,secondary,50,False,True,122.565,"LINESTRING (2.3113895 48.9743127, 2.3113652 48.9742697, 2.3113043 48.9741618, 2.3110845 48.9738329, 2.3110392 48.9737719, 2.3109143 48.9736038, 2.3107334 48.9733745, 2.3106827 48.973314)",,
35591218,,,Rue Henri Dunant,residential,,False,False,98.04899999999999,"LINESTRING (2.3113895 48.9743127, 2.3114643 48.9742914, 2.3123235 48.9740595, 2.3126313 48.9739764)",,
23235054,2,,Rue de la Libération,secondary,30,True,False,169.573,"LINESTRING (2.306575 48.9728439, 2.3064338 48.9727395, 2.3064061 48.9727189, 2.3060702 48.9724774, 2.3058285 48.9723051, 2.3057794 48.9722703, 2.3057432 48.9722307, 2.3057085 48.9721895, 2.3056741 48.9721589, 2.3056065 48.9721211, 2.3054289 48.9720248, 2.3053183 48.9719482, 2.3050852 48.9717913, 2.3049946 48.9717323)",,
"[1103204568, 17431197, 1103204567]",,,Rue de l'Arrivée,residential,30,False,False,135.813,"LINESTRING (2.306575 48.9728439, 2.3063745 48.9730209, 2.3063531 48.9730451, 2.3063022 48.9730906, 2.305524 48.9736298, 2.3054679 48.9736622, 2.3054026 48.9736933, 2.3053627 48.973708, 2.3053028 48.9737216)",,
93075577,1,,Rue de Malleville,secondary,30,True,False,186.625,"LINESTRING (2.3065132 48.9683003, 2.3066332 48.9683676, 2.3074641 48.9689473, 2.3075457 48.9690028, 2.3078264 48.9691939, 2.3080819 48.9693639, 2.3082189 48.9694563, 2.3082916 48.9695053)",,
334157122,2,,Boulevard Cotte,secondary,50,False,True,116.963,"LINESTRING (2.3065132 48.9683003, 2.306386 48.9683347, 2.3063575 48.9683514, 2.3060372 48.9685319, 2.3053332 48.9689475, 2.3052901 48.9689726)",,
678806752,,,Rue de Malleville,residential,,False,True,194.80200000000002,"LINESTRING (2.3065132 48.9683003, 2.3063299 48.968188, 2.3062934 48.9681651, 2.306099 48.9680346, 2.3058339 48.9678459, 2.3055796 48.9676723, 2.3052908 48.9674714, 2.3047818 48.9671192, 2.304681 48.9670284)",,
458188147,2,D 311,Esplanade Henri Patenôtre-Desnoyers,secondary,30,False,True,19.34,"LINESTRING (2.3017116 48.9665588, 2.3015098 48.9664461)",,
458204181,2,D 311,Esplanade Henri Patenôtre-Desnoyers,secondary,30,False,False,355.25,"LINESTRING (2.3017116 48.9665588, 2.3019646 48.9666935, 2.3026406 48.9670748, 2.3026721 48.9670956, 2.3027305 48.967134, 2.3030357 48.9673402, 2.3034791 48.9676659, 2.3037718 48.9679337, 2.3040854 48.9682207, 2.3045285 48.96862, 2.3045936 48.9686787, 2.3047789 48.9688474, 2.3048952 48.9689533)",,
629236081,,,Rue de la Coussaye,residential,,False,True,70.095,"LINESTRING (2.3017116 48.9665588, 2.3017908 48.9665037, 2.3018057 48.9664935, 2.3018314 48.9664759, 2.302373 48.9661018)",,
25064026,1,,Rue du Docteur Leray,residential,30,True,False,193.924,"LINESTRING (2.3065793 48.9702854, 2.306524 48.9703187, 2.3056563 48.9708364, 2.3046689 48.9714364, 2.3046221 48.9714647)",,
35570417,1,,Rue du Général de Gaulle,living_street,20,True,False,38.189,"LINESTRING (2.3065793 48.9702854, 2.3068466 48.970511, 2.3069005 48.9705565)",,
27282669,2,D 928,Avenue de la Division Leclerc,primary,50,False,False,160.245,"LINESTRING (2.3101563 48.9727611, 2.3100919 48.972868, 2.3100372 48.9729445, 2.3096551 48.9735159, 2.309306 48.974001, 2.3092435 48.974071)",,
35010561,2,D 311,Avenue Charles de Gaulle,secondary,50,False,False,72.5,"LINESTRING (2.3101563 48.9727611, 2.3102841 48.972891, 2.3103158 48.9729252, 2.3106827 48.973314)",,
35570424,2,D 311,Rue du Général de Gaulle,secondary,30,False,False,53.768,"LINESTRING (2.3101563 48.9727611, 2.3100273 48.9726657, 2.3099998 48.9726453, 2.3096393 48.9724171)",,
"[147174776, 35465421]",2,D 928,Avenue de la Division Leclerc,primary,50,False,True,163.223,"LINESTRING (2.3101563 48.9727611, 2.3102511 48.9726137, 2.3102709 48.9725828, 2.3103355 48.9724804, 2.3105973 48.9720175, 2.3106731 48.9719143, 2.3107342 48.9718445, 2.3108396 48.9717612, 2.3112148 48.9714899)",,
35010561,2,D 311,Avenue Charles de Gaulle,secondary,50,False,False,122.56500000000001,"LINESTRING (2.3106827 48.973314, 2.3107334 48.9733745, 2.3109143 48.9736038, 2.3110392 48.9737719, 2.3110845 48.9738329, 2.3113043 48.9741618, 2.3113652 48.9742697, 2.3113895 48.9743127)",,
35010561,2,D 311,Avenue Charles de Gaulle,secondary,50,False,True,72.5,"LINESTRING (2.3106827 48.973314, 2.3103158 48.9729252, 2.3102841 48.972891, 2.3101563 48.9727611)",,
35465397,,,Rue des Alouettes,residential,,True,False,95.276,"LINESTRING (2.3106827 48.973314, 2.310821 48.9732625, 2.3112072 48.9731243, 2.3118337 48.97291)",,
