osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,junction,maxspeed
106011044,M 888,Avenue d'Albi,primary,False,False,50.244,"LINESTRING (1.5061478 43.6657484, 1.5060698 43.6657027, 1.5056623 43.6654641)",,,
244258003,M 70,Chemin de Montrabé,tertiary,False,True,37.133,"LINESTRING (1.5061478 43.6657484, 1.5061813 43.6657271, 1.5064945 43.6655279)",,,
244258003,M 70,Chemin de Montrabé,tertiary,False,False,37.133,"LINESTRING (1.5064945 43.6655279, 1.5061813 43.6657271, 1.5061478 43.6657484)",,,
"[292159377, 23231412]",M 70,Chemin de Montrabé,tertiary,False,True,207.895,"LINESTRING (1.5064945 43.6655279, 1.5067057 43.665399, 1.506794 43.6653412, 1.5068842 43.6652821, 1.507059 43.6651676, 1.5071257 43.6651228, 1.5072191 43.6650656, 1.5076771 43.6647676, 1.5079605 43.6646037, 1.5081345 43.6645034, 1.5084686 43.664323)",,,
"[8060060, 542774934]",,"['Rue Paul Riello', 'Place François Mitterrand']",residential,False,False,176.298,"LINESTRING (1.5064945 43.6655279, 1.5064728 43.665512, 1.5064106 43.6654754, 1.5059741 43.6651953, 1.5058808 43.6651399, 1.5058298 43.6651131, 1.5056616 43.6650246, 1.5055728 43.6649553, 1.5054809 43.6648525, 1.5054294 43.6647983, 1.5052979 43.6647034, 1.5052209 43.6646574, 1.5051593 43.6646371, 1.50509 43.6646255, 1.5048007 43.6646084)",,,
8451980,,Chemin de Belbèze,residential,False,False,11.575,"LINESTRING (1.5048007 43.6646084, 1.5048009 43.6647125)",,,
"[8060060, 542774934]",,"['Rue Paul Riello', 'Place François Mitterrand']",residential,False,True,176.29800000000003,"LINESTRING (1.5048007 43.6646084, 1.50509 43.6646255, 1.5051593 43.6646371, 1.5052209 43.6646574, 1.5052979 43.6647034, 1.5054294 43.6647983, 1.5054809 43.6648525, 1.5055728 43.6649553, 1.5056616 43.6650246, 1.5058298 43.6651131, 1.5058808 43.6651399, 1.5059741 43.6651953, 1.5064106 43.6654754, 1.5064728 43.665512, 1.5064945 43.6655279)",,,
"[344661125, 344661126]",,Chemin de Belbèze,residential,False,True,353.30699999999996,"LINESTRING (1.5048007 43.6646084, 1.5048026 43.6643903, 1.5048042 43.6641974, 1.5047996 43.6641132, 1.5047831 43.6640378, 1.5047565 43.663977, 1.5047068 43.6638804, 1.5045911 43.6636997, 1.504553 43.6636264, 1.5045105 43.6635272, 1.5044872 43.6634108, 1.5044471 43.6632806, 1.5044196 43.66317, 1.5043476 43.6628472, 1.5043293 43.6627327, 1.5042906 43.6626971, 1.504237 43.6626704, 1.5041652 43.6626366, 1.5041293 43.6626011, 1.5041149 43.6625595, 1.5040221 43.6619986, 1.5040146 43.6619333, 1.5040091 43.6618848, 1.5039998 43.6618053, 1.5040001 43.6617239, 1.5040334 43.6615885, 1.5040424 43.6615562)",,,
127872629,,Chemin de Belbèze,residential,True,False,20.020999999999997,"LINESTRING (1.5047155 43.6648766, 1.5047327 43.664849, 1.5047606 43.6648152, 1.5047714 43.66474, 1.5048009 43.6647125)",,,
1247653611,,,primary,True,False,8.363,"LINESTRING (1.5047155 43.6648766, 1.5047412 43.6648793, 1.5047654 43.6648861, 1.5047869 43.6648967, 1.5048046 43.6649105)",1,roundabout,
4742959,,,primary,True,False,13.755,"LINESTRING (1.5046926 43.6650419, 1.5046691 43.6650371, 1.5046475 43.6650289, 1.5046288 43.6650175, 1.5046139 43.6650035, 1.5046033 43.6649876, 1.5045977 43.6649704, 1.5045972 43.6649527)",1,roundabout,
"[738187618, 738187619, 24558800, 738187614, 738187615]",,Avenue de l'Église,residential,False,False,101.95799999999998,"LINESTRING (1.5046926 43.6650419, 1.504686 43.6650718, 1.5046693 43.6651364, 1.504655 43.6651754, 1.5045818 43.6652811, 1.5045537 43.6653127, 1.5044648 43.665413, 1.5044089 43.6654744, 1.5043971 43.6654874, 1.5043099 43.6655895, 1.5042667 43.6656368, 1.5041658 43.6657323, 1.5040654 43.6658274)",,,
1247653614,,,primary,True,False,6.110999999999999,"LINESTRING (1.5047663 43.6650332, 1.5047489 43.6650387, 1.5047304 43.665042, 1.5047115 43.6650431, 1.5046926 43.6650419)",1,roundabout,
8059983,M 888,Avenue d'Albi,primary,True,False,52.362,"LINESTRING (1.5045972 43.6649527, 1.5045728 43.6649278, 1.5044927 43.6648263, 1.5041572 43.6646124)",,,
1247653615,,,primary,True,False,9.501,"LINESTRING (1.5045972 43.6649527, 1.5046034 43.6649319, 1.5046169 43.6649128, 1.5046365 43.6648969, 1.5046612 43.6648851)",1,roundabout,
8059985,M 888,Avenue d'Albi,primary,False,False,17.497,"LINESTRING (1.5014373 43.6639051, 1.5012252 43.6638702)",,,50
8059985,M 888,Avenue d'Albi,primary,False,True,235.611,"LINESTRING (1.5014373 43.6639051, 1.5018616 43.6639814, 1.5033406 43.6642473, 1.5035122 43.664292, 1.503651 43.6643416, 1.5038247 43.6644198, 1.503973 43.6645024, 1.5040975 43.6645743, 1.5041572 43.6646124)",,,50
33611783,,Rue Charles Baudelaire,residential,True,False,19.279000000000003,"LINESTRING (1.5014373 43.6639051, 1.5014172 43.6639637, 1.5014076 43.6639919, 1.5013797 43.6640734)",,,
1247653610,,,primary,True,False,4.509,"LINESTRING (1.5046612 43.6648851, 1.5046786 43.6648801, 1.5046968 43.6648773, 1.5047155 43.6648766)",1,roundabout,
8059984,M 888,Avenue d'Albi,primary,True,False,50.653999999999996,"LINESTRING (1.5041572 43.6646124, 1.5045182 43.6647991, 1.5046612 43.6648851)",,,
8059985,M 888,Avenue d'Albi,primary,False,False,235.611,"LINESTRING (1.5041572 43.6646124, 1.5040975 43.6645743, 1.503973 43.6645024, 1.5038247 43.6644198, 1.503651 43.6643416, 1.5035122 43.664292, 1.5033406 43.6642473, 1.5018616 43.6639814, 1.5014373 43.6639051)",,,50
22794302,,,tertiary,True,False,4.2669999999999995,"LINESTRING (1.5051317 43.6693037, 1.5051579 43.6693008, 1.5051841 43.6693039)",,roundabout,
22794303,M 77f,Route du Clos du Loup,tertiary,True,False,16.244,"LINESTRING (1.5052395 43.6693499, 1.5053789 43.6694556)",,,
1247680987,,,tertiary,True,False,10.602,"LINESTRING (1.5052395 43.6693499, 1.5052402 43.669369, 1.5052327 43.6693872, 1.5052177 43.6694029, 1.5051967 43.6694145, 1.5051718 43.6694207)",,roundabout,
"[1247680984, 1247680983]",,,tertiary,True,False,10.789,"LINESTRING (1.5051718 43.6694207, 1.5051494 43.6694213, 1.5051277 43.6694176, 1.505108 43.6694099, 1.5050919 43.6693987, 1.5050805 43.6693848, 1.5050746 43.6693692)",,roundabout,
22794314,M 77f,Avenue du Bois,tertiary,True,False,93.107,"LINESTRING (1.5050746 43.6693692, 1.5049878 43.6693175, 1.5047271 43.6691994, 1.504631 43.6691543, 1.5044175 43.6690541, 1.5043075 43.6689856, 1.5041428 43.6688765)",,,
1247680988,,,tertiary,True,False,9.295,"LINESTRING (1.5050746 43.6693692, 1.5050758 43.6693483, 1.5050868 43.669329, 1.5051062 43.6693135, 1.5051317 43.6693037)",,roundabout,
22794304,M 77f,Route du Clos du Loup,tertiary,True,False,17.112000000000002,"LINESTRING (1.5053789 43.6694556, 1.5052269 43.6694279, 1.5051718 43.6694207)",,,
22794310,,Carrefour des Harkis,tertiary,True,False,14.214,"LINESTRING (1.5015403 43.6677888, 1.5015354 43.6677635, 1.5015395 43.6677381, 1.5015522 43.6677142, 1.5015727 43.6676934, 1.5015998 43.667677)",,roundabout,
24558803,M 77f,Chemin de Verdale,tertiary,True,False,28.017,"LINESTRING (1.5015403 43.6677888, 1.5014806 43.66774, 1.5014302 43.6676938, 1.501303 43.6676049)",,,
24558799,,Avenue de l'Église,residential,True,False,21.070999999999998,"LINESTRING (1.5017182 43.6676658, 1.5017767 43.6676599, 1.5018404 43.6676476, 1.5019649 43.6676063)",,,
616169139,,Carrefour des Harkis,tertiary,True,False,14.214000000000002,"LINESTRING (1.5017182 43.6676658, 1.5017692 43.6676871, 1.5018037 43.6677216, 1.5018154 43.6677634)",,roundabout,
616169138,,Carrefour des Harkis,tertiary,True,False,1.438,"LINESTRING (1.5018154 43.6677634, 1.501815 43.6677699, 1.5018141 43.6677763)",,roundabout,
22794312,M 77f,Avenue du Bois,tertiary,True,False,19.835,"LINESTRING (1.5018141 43.6677763, 1.501844 43.6678192, 1.5018925 43.6678609, 1.5019657 43.6679152)",,,
616169137,,Carrefour des Harkis,tertiary,True,False,13.415000000000001,"LINESTRING (1.5018141 43.6677763, 1.5018022 43.6678052, 1.501779 43.6678303, 1.5017467 43.6678494, 1.5017081 43.6678607)",,roundabout,
