osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,ref,junction,tunnel,access
108025104,Rue de la République,residential,30,False,True,12.598,,"LINESTRING (2.2852815 48.8220354, 2.2852817 48.8219221)",,,,
14001999,Avenue Victor Hugo,residential,30,True,False,201.22699999999998,1,"LINESTRING (2.2852815 48.8220354, 2.2853608 48.822133, 2.2863968 48.8226431, 2.2864789 48.8226798, 2.2865259 48.8226972, 2.2869597 48.8228226, 2.2870941 48.8228617, 2.2872893 48.8229387, 2.2873604 48.8229568, 2.2875179 48.8230047, 2.2875535 48.8230029)",,,,
14002360,Rue Antoine Fratacci,primary,50,True,False,67.727,1,"LINESTRING (2.2852815 48.8220354, 2.285376 48.8219542, 2.2855256 48.8219347, 2.2861291 48.8218495)",D 50,,,
108025081,Boulevard du Lycée,primary,50,False,True,84.17999999999999,,"LINESTRING (2.2852815 48.8220354, 2.2852014 48.8220834, 2.2850971 48.8221397, 2.2850701 48.8221642, 2.2846569 48.8225042, 2.2845313 48.8226061)",D 50,,,
450557862,Rue d'Issy,residential,30,True,False,143.195,,"LINESTRING (2.2825933 48.8232481, 2.283139 48.8227438, 2.2836022 48.8223158, 2.2836955 48.8222296, 2.2837283 48.8221993)",,,,
17244003,Rue Gaudray,living_street,20,True,False,32.263000000000005,,"LINESTRING (2.2843176 48.8216502, 2.284326 48.8215985, 2.2843644 48.8213617)",,,,
47602874,Rue d'Issy,residential,30,False,False,38.215999999999994,,"LINESTRING (2.2843176 48.8216502, 2.2842729 48.8216919, 2.2840164 48.8219309)",,,,
13833529,Rue Pruvot,residential,30,True,False,74.176,,"LINESTRING (2.2845313 48.8226061, 2.2844499 48.8225648, 2.2838011 48.8222362, 2.2837283 48.8221993)",,,,
108025081,Boulevard du Lycée,primary,50,False,False,84.17999999999999,,"LINESTRING (2.2845313 48.8226061, 2.2846569 48.8225042, 2.2850701 48.8221642, 2.2850971 48.8221397, 2.2852014 48.8220834, 2.2852815 48.8220354)",D 50,,,
17040375,Rue Marcel Yol,tertiary,30,False,True,130.165,2,"LINESTRING (2.286994 48.8252457, 2.2871418 48.8252838, 2.2872797 48.8253193, 2.2886498 48.8256723)",,,,
47585564,Rue Jullien,residential,30,False,False,51.510999999999996,,"LINESTRING (2.286994 48.8252457, 2.2870593 48.8251469, 2.2870758 48.8251202, 2.2871346 48.8250248, 2.2872624 48.8248175)",,,,
17040468,Rue Raphaël,residential,30,True,False,157.772,,"LINESTRING (2.2876107 48.8242448, 2.2876711 48.8242751, 2.2877031 48.8242915, 2.2892441 48.8250826, 2.2892823 48.8251022, 2.2893108 48.8251168)",,,,
47585564,Rue Jullien,residential,30,False,False,61.739,,"LINESTRING (2.2876107 48.8242448, 2.2877248 48.8240502, 2.2879143 48.8237268)",,,,
47585564,Rue Jullien,residential,30,False,True,68.598,,"LINESTRING (2.2876107 48.8242448, 2.287553 48.8243375, 2.2872899 48.8247722, 2.2872624 48.8248175)",,,,
501331489,Avenue Victor Hugo,residential,30,False,False,24.882,,"LINESTRING (2.2882312 48.8232197, 2.2885026 48.8233544)",,,,
336123179,Rue Jullien,residential,50,False,True,21.839,,"LINESTRING (2.2882312 48.8232197, 2.2881918 48.8232826, 2.2881279 48.8233867, 2.2881187 48.8234016)",,,,
501331489,Avenue Victor Hugo,residential,30,False,True,24.882,,"LINESTRING (2.2885026 48.8233544, 2.2882312 48.8232197)",,,,
"[501331488, 47585505]",Place du Général Leclerc,residential,50,True,False,32.844,,"LINESTRING (2.2885026 48.8233544, 2.2884321 48.8234122, 2.2883593 48.8234357, 2.2882957 48.8234418, 2.2882618 48.8234436, 2.2881903 48.8234226, 2.2881187 48.8234016)",,,,
47585726,Avenue Victor Hugo,residential,30,False,False,49.045,,"LINESTRING (2.2885026 48.8233544, 2.288564 48.8233888, 2.2886051 48.8234119, 2.2886411 48.8234313, 2.2890197 48.8236348)",,,,
798926469,Avenue Victor Hugo,residential,30,False,False,79.907,,"LINESTRING (2.2890197 48.8236348, 2.2898795 48.8240775)",,,,
"[17040820, 827914023]",Rue Solferino,"['residential', 'living_street']","['20', '30']",True,False,151.54000000000002,,"LINESTRING (2.2890197 48.8236348, 2.2890645 48.8235882, 2.2894463 48.8230645, 2.289501 48.8229914, 2.2895985 48.822861, 2.2897197 48.8226995, 2.2898769 48.8224887, 2.289934 48.8224125)",,,,
47585726,Avenue Victor Hugo,residential,30,False,True,49.045,,"LINESTRING (2.2890197 48.8236348, 2.2886411 48.8234313, 2.2886051 48.8234119, 2.288564 48.8233888, 2.2885026 48.8233544)",,,,
798926469,Avenue Victor Hugo,residential,30,False,True,79.907,,"LINESTRING (2.2898795 48.8240775, 2.2890197 48.8236348)",,,,
"[827914022, 17040814]",Rue Paul Lefèvre,"['residential', 'living_street']","['20', '30']",False,False,144.73700000000002,,"LINESTRING (2.2898795 48.8240775, 2.2899313 48.8240331, 2.2903293 48.823692, 2.2909406 48.8230782, 2.2909469 48.8230715, 2.2910064 48.8230091)",,,,
"[798926468, 798926469]",Avenue Victor Hugo,residential,30,False,False,39.059000000000005,,"LINESTRING (2.2898795 48.8240775, 2.2901889 48.8242353, 2.2902093 48.8242457, 2.2902388 48.8242607, 2.290303 48.8242911)",,,,
17040431,Rue Henri Martin,residential,30,True,False,58.645,1,"LINESTRING (2.290303 48.8242911, 2.2902446 48.824329, 2.2902242 48.8243462, 2.2902122 48.8243563, 2.2898539 48.824658, 2.2898018 48.824702)",,,,
"[108025114, 798926467]",Avenue Victor Hugo,residential,30,False,False,112.086,,"LINESTRING (2.290303 48.8242911, 2.2903682 48.8243219, 2.2904182 48.8243412, 2.2904315 48.8243481, 2.2915123 48.8249087)",,,,
"[798926468, 798926469]",Avenue Victor Hugo,residential,30,False,True,39.059,,"LINESTRING (2.290303 48.8242911, 2.2902388 48.8242607, 2.2902093 48.8242457, 2.2901889 48.8242353, 2.2898795 48.8240775)",,,,
108025114,Avenue Victor Hugo,residential,30,False,True,79.198,,"LINESTRING (2.2923621 48.8253494, 2.2922994 48.8253169, 2.2922285 48.8252774, 2.2922028 48.8252643, 2.2918364 48.8250768, 2.2915123 48.8249087)",,,,
425721597,Carrefour Albert Legris,secondary,,True,False,10.844999999999999,,"LINESTRING (2.2923621 48.8253494, 2.292395 48.8253277, 2.2924281 48.8253164, 2.2924648 48.8253118, 2.2924916 48.8253135)",,roundabout,,
798926471,Carrefour Albert Legris,secondary,,True,False,6.42,,"LINESTRING (2.2925431 48.825466, 2.2925173 48.8254751, 2.2924891 48.8254801, 2.2924599 48.8254807)",,roundabout,,
425721595,Carrefour Albert Legris,secondary,,True,False,8.546,,"LINESTRING (2.2924599 48.8254807, 2.292422 48.8254749, 2.2923886 48.8254618, 2.2923626 48.8254427)",,roundabout,,
14002266,Rue Jean Jaurès,residential,30,False,True,60.832,,"LINESTRING (2.2923626 48.8254427, 2.2922606 48.8254654, 2.2922198 48.8254745, 2.2921892 48.8254813, 2.2915754 48.8256179)",,,,
425721596,Carrefour Albert Legris,secondary,,True,False,10.926,,"LINESTRING (2.2923626 48.8254427, 2.2923486 48.825424, 2.2923421 48.8254036, 2.2923433 48.8253828, 2.2923521 48.8253628, 2.2923621 48.8253494)",,roundabout,,
