osmid,oneway,name,highway,reversed,length,geometry,ref,maxspeed,lanes,bridge,access,junction
"[74112212, 44449996]",True,Place de la Poustelle,tertiary,False,101.71,"LINESTRING (-0.773288 43.4903245, -0.7733358 43.49033, -0.7733935 43.4903125, -0.7736269 43.4901919, -0.773765 43.4901024, -0.774056 43.4899146, -0.7741244 43.4899, -0.7741915 43.4899155, -0.7742947 43.4899914)",,30,,,,
50999835,False,Promenade Gaston Fébus,residential,False,132.254,"LINESTRING (-0.773288 43.4903245, -0.7721578 43.4910223, -0.7721252 43.4911325)",,,,,destination,
44450002,True,Rue du Général Foy,residential,False,156.53599999999997,"LINESTRING (-0.7744644 43.4900773, -0.7744283 43.4901471, -0.7743792 43.4903086, -0.774339 43.4904468, -0.774328 43.4910047, -0.7744371 43.4913445, -0.7744399 43.4914374, -0.7744315 43.4914635)",,,,,,
"[221357737, 74112239]",False,Rue Aristide Briand,tertiary,False,39.495999999999995,"LINESTRING (-0.7744644 43.4900773, -0.7745022 43.4900474, -0.7745408 43.4900319, -0.7745901 43.4900255, -0.7746381 43.4900265, -0.7747051 43.4900313, -0.7747641 43.4900537, -0.7748661 43.4901408)",,,,,,
"[392570066, 785676411, 74112244, 392570054]",False,,residential,False,43.831,"LINESTRING (-0.7744315 43.4914635, -0.7744866 43.4914947, -0.7745349 43.4915221, -0.7745494 43.4915321, -0.7746854 43.4916194, -0.7748411 43.4917222)",,,,yes,,
392570092,False,,residential,False,65.048,"LINESTRING (-0.7744315 43.4914635, -0.7743859 43.4914494, -0.7743088 43.4914538, -0.773761 43.4915404, -0.7736436 43.4915535)",,30,,,,
392570031,True,Rue Bourg Vieux,residential,False,127.46,"LINESTRING (-0.7746036 43.4884924, -0.7747304 43.4883866, -0.7747702 43.4883199, -0.7752812 43.4874633)",,,,,,
"[392570041, 1254526283]",True,"['Rue des Jacobins', ""Place d'Armes""]",tertiary,False,105.913,"LINESTRING (-0.7746036 43.4884924, -0.7745492 43.4884609, -0.7739469 43.4880654, -0.7737917 43.487928, -0.7737725 43.4879152, -0.7736548 43.4878366)",,,,,,
44449991,False,Rue du Moulin,primary,True,81.85000000000001,"LINESTRING (-0.7704954 43.4864585, -0.7704267 43.4865624, -0.7703988 43.486597, -0.7700636 43.4870131, -0.7700354 43.4870511, -0.7699786 43.4870885)",D 817,30,,,,
812821297,False,Rue du Moulin,primary,False,40.896,"LINESTRING (-0.7704954 43.4864585, -0.7706177 43.4862874, -0.7706751 43.4862279, -0.7707892 43.4861676)",D 817,50,,,,
44449999,True,Rue de Billère,residential,False,122.96300000000001,"LINESTRING (-0.7732821 43.4872011, -0.7730408 43.4871357, -0.7730059 43.4871302, -0.7728812 43.4871104, -0.7726787 43.4870754, -0.7718302 43.4868687)",,,,,,
357472963,True,Rue Jeanne d'Albret,primary,False,22.369999999999997,"LINESTRING (-0.7732821 43.4872011, -0.7733484 43.4871832, -0.7733841 43.4871284, -0.7734323 43.4870463)",D 933,,1,,,
357472964,True,Rue Jeanne d'Albret,primary,False,46.154,"LINESTRING (-0.7732821 43.4872011, -0.7732058 43.4872447, -0.7731711 43.4872992, -0.7730597 43.4874982, -0.7730509 43.4875677)",D 933,,,,,
44449999,True,Rue de Billère,residential,False,116.989,"LINESTRING (-0.7718302 43.4868687, -0.77174 43.4868362, -0.7716286 43.4867961, -0.7710907 43.4866371, -0.7708598 43.4865688, -0.7707549 43.4865382, -0.7707213 43.4865282, -0.7704954 43.4864585)",,,,,,
44450000,True,Rue Madame,residential,False,103.312,"LINESTRING (-0.7718302 43.4868687, -0.7713164 43.4876705, -0.7712903 43.4877112)",,30,,,,
812821296,True,Rue Saint-Gilles,residential,False,118.995,"LINESTRING (-0.7712903 43.4877112, -0.7702802 43.4873692, -0.7699922 43.4872121)",,30,,,,
44427107,True,Rue des Capucins,tertiary,False,82.592,"LINESTRING (-0.7726291 43.489756, -0.773288 43.4903245)",,,,,,
392570039,True,Rue Moncade,residential,False,107.86,"LINESTRING (-0.7726291 43.489756, -0.7734973 43.4891996, -0.7736321 43.4891146)",,,,,,
392570037,False,Rue Moncade,residential,False,40.796,"LINESTRING (-0.7683219 43.4919227, -0.7687747 43.4917593)",,,,,,
50999862,False,Avenue des Pyrénées,residential,False,117.45500000000001,"LINESTRING (-0.7683219 43.4919227, -0.7677008 43.4910591, -0.7676683 43.491014, -0.7676469 43.4909868)",,,,,,
47356933,False,Rue Bourg Vieux,residential,False,63.146,"LINESTRING (-0.7755099 43.4869202, -0.7752812 43.4874633)",,30,,,,
"[51096964, 47356933]",False,"['Rue Bourg Vieux', 'Rue des Aiguilletiers']",residential,"[False, True]",162.704,"LINESTRING (-0.7755099 43.4869202, -0.7757752 43.4863586, -0.7760763 43.4864291, -0.7769132 43.4866314)",,30,,,,
47356934,True,Rue Craverie,residential,False,149.907,"LINESTRING (-0.7755099 43.4869202, -0.7762293 43.4870814, -0.7766657 43.4870792, -0.7767722 43.4869507, -0.7768942 43.4866745, -0.7769132 43.4866314)",,30,,,,
72349647,False,Rue Craverie,residential,False,4.367,"LINESTRING (-0.7769132 43.4866314, -0.7769297 43.486594)",,,,,,
"[51096964, 47356933]",False,"['Rue Bourg Vieux', 'Rue des Aiguilletiers']",residential,"[False, True]",162.704,"LINESTRING (-0.7769132 43.4866314, -0.7760763 43.4864291, -0.7757752 43.4863586, -0.7755099 43.4869202)",,30,,,,
47356936,False,Rue du Pont Vieux,residential,False,113.96199999999999,"LINESTRING (-0.7771055 43.4860529, -0.7772026 43.4858157, -0.7774638 43.4853237, -0.7775598 43.485108, -0.7775698 43.4850856)",,,,,,
47356936,False,Rue du Pont Vieux,residential,True,113.96199999999999,"LINESTRING (-0.7775698 43.4850856, -0.7775598 43.485108, -0.7774638 43.4853237, -0.7772026 43.4858157, -0.7771055 43.4860529)",,,,,,
50999824,False,Rue Gaston Planté,residential,False,68.994,"LINESTRING (-0.7775698 43.4850856, -0.7772849 43.4850059, -0.7769273 43.4849591, -0.7768428 43.4849357, -0.7767575 43.4849037)",,,,,,
"[392570032, 392570033, 47356935]",False,Rue Gaston Planté,residential,False,77.088,"LINESTRING (-0.7775698 43.4850856, -0.7777347 43.4851332, -0.7782376 43.4852782, -0.7784562 43.4853444)",,,,,,
51096963,False,Rue Gaston Planté,residential,False,23.691,"LINESTRING (-0.7767575 43.4849037, -0.776468 43.4849394)",,,,,,
50999824,False,Rue Gaston Planté,residential,True,68.994,"LINESTRING (-0.7767575 43.4849037, -0.7768428 43.4849357, -0.7769273 43.4849591, -0.7772849 43.4850059, -0.7775698 43.4850856)",,,,,,
"[611595669, 611595671]",False,Rue Gaston Planté,residential,False,47.742000000000004,"LINESTRING (-0.7767575 43.4849037, -0.7766734 43.4848492, -0.7766269 43.4847927, -0.776588 43.4847392, -0.7764949 43.4845762, -0.7764713 43.4845348)",,,,,,
51096939,False,Rue des Frères Reclus,primary,False,92.716,"LINESTRING (-0.7771219 43.4838502, -0.7768812 43.4841129, -0.776719 43.48429, -0.7766122 43.4844167, -0.7765758 43.4844598, -0.7765588 43.4844727, -0.7764713 43.4845348)",D 947,,2,,,
611612060,False,Avenue Daniel Argote,tertiary,True,68.488,"LINESTRING (-0.7771219 43.4838502, -0.7770932 43.4838323, -0.7767583 43.4836065, -0.7764821 43.483446)",,,,,,
50999813,False,Rue Guanille,residential,True,123.771,"LINESTRING (-0.7783698 43.4893151, -0.7798751 43.4895303)",,,,,,
392570035,False,Rue Guanille,residential,False,53.989,"LINESTRING (-0.7783698 43.4893151, -0.7777049 43.4892599)",,,,,,
51096966,False,Rue du Viaduc,residential,False,119.79,"LINESTRING (-0.7783698 43.4893151, -0.7783705 43.4892874, -0.7783823 43.4888275, -0.7784481 43.488618, -0.778521 43.4884705, -0.7785609 43.4883976, -0.7785945 43.4883185, -0.7786176 43.4882642)",,,,,,
50999809,False,Avenue de la Moutète,residential,True,75.482,"LINESTRING (-0.7757162 43.4886565, -0.7758424 43.4885349, -0.7759872 43.4884269, -0.7760704 43.4883675, -0.7762206 43.4882411, -0.7763238 43.4881418)",,,,,,
746644570,False,Rue du Général Ducournau,residential,True,40.278999999999996,"LINESTRING (-0.7757162 43.4886565, -0.775664 43.4887149, -0.7756184 43.4888102, -0.7755916 43.4889202, -0.7755876 43.4890002)",,,,,,
"[392570040, 50999821]",True,Rue des Jacobins,tertiary,False,91.44200000000001,"LINESTRING (-0.775491 43.4890029, -0.7753734 43.4889401, -0.7749722 43.488726, -0.7746742 43.4885371, -0.7746036 43.4884924)",,,,,,
"[51096955, 947929756]",True,Boulevard des Pommes,residential,False,95.67600000000002,"LINESTRING (-0.775491 43.4890029, -0.7753502 43.4890995, -0.7748473 43.4894544, -0.774799 43.4895079, -0.774795 43.4895594, -0.7748218 43.4896168, -0.7748468 43.4896464)",,,,,,
392570034,True,Rue Guanille,residential,False,118.809,"LINESTRING (-0.7770064 43.4891717, -0.7767767 43.48908, -0.7758801 43.488722, -0.7757162 43.4886565)",,,,,,
392570035,False,Rue Guanille,residential,True,57.358999999999995,"LINESTRING (-0.7770064 43.4891717, -0.7772662 43.4892236, -0.7777049 43.4892599)",,,,,,
553579319,False,Rue Arnaud de Salette,residential,True,44.425,"LINESTRING (-0.7737489 43.4838906, -0.7738264 43.4838224, -0.7741217 43.4835968)",,,,,,
"[611609371, 164604686]",False,Avenue Pesqué,secondary,True,109.626,"LINESTRING (-0.7737489 43.4838906, -0.7740887 43.4840215, -0.774169 43.4840561, -0.7745241 43.484204, -0.7748446 43.4843558, -0.7748916 43.4844102)",D 9,,,,,
50999820,True,Rue Bayard,residential,False,86.211,"LINESTRING (-0.7693984 43.4878567, -0.7699922 43.4872121)",,30,,,,
855777754,True,Rue Lapeyrère,tertiary,False,221.225,"LINESTRING (-0.7693984 43.4878567, -0.7697202 43.488099, -0.7716836 43.4889377)",,,,,,
44427105,True,Rue Saint-Gilles,residential,False,13.788,"LINESTRING (-0.7699922 43.4872121, -0.7699854 43.4871503, -0.7699786 43.4870885)",,,,,,
50999799,True,Rue Pasteur,residential,False,96.42999999999999,"LINESTRING (-0.7693943 43.4868516, -0.7693592 43.4868851, -0.7687251 43.4874909, -0.7686701 43.4875415)",,30,,,,
812821295,False,Rue Saint-Gilles,primary,False,56.464999999999996,"LINESTRING (-0.7693943 43.4868516, -0.7696358 43.4869913, -0.7698222 43.487091, -0.7698704 43.4870968, -0.7699268 43.4870997, -0.7699786 43.4870885)",D 817,30,,,,
50999813,False,Rue Guanille,residential,False,123.771,"LINESTRING (-0.7798751 43.4895303, -0.7783698 43.4893151)",,,,,,
50999826,False,Rue Jean Jaurès,residential,False,193.508,"LINESTRING (-0.7798751 43.4895303, -0.7792971 43.4907066, -0.7792769 43.4908136, -0.779293 43.4909167, -0.7794245 43.4911327, -0.7794301 43.4911419, -0.7794486 43.4911726)",,,,,,
50999826,False,Rue Jean Jaurès,residential,True,193.50799999999998,"LINESTRING (-0.7794486 43.4911726, -0.7794301 43.4911419, -0.7794245 43.4911327, -0.779293 43.4909167, -0.7792769 43.4908136, -0.7792971 43.4907066, -0.7798751 43.4895303)",,,,,,
707796658,False,Avenue du 8 Mai,primary,False,55.702999999999996,"LINESTRING (-0.7794486 43.4911726, -0.7791599 43.4912932, -0.7790139 43.4913482, -0.7788389 43.491407)",,50,,,,
74112167,False,Rue Saint-Pierre,tertiary,False,28.767,"LINESTRING (-0.7774197 43.4914704, -0.7776046 43.4915015, -0.7777536 43.4915559)",,,,,,
74112167,False,Rue Saint-Pierre,tertiary,True,268.16299999999995,"LINESTRING (-0.7774197 43.4914704, -0.7769791 43.4914046, -0.7759099 43.4911594, -0.7756255 43.4909245, -0.7751855 43.4904891, -0.7750672 43.4903748, -0.7749787 43.4902853, -0.7749143 43.4902104, -0.7748661 43.4901408)",,,,,,
"[50999812, 392570045]",True,Rue du Gave,residential,False,251.755,"LINESTRING (-0.7774197 43.4914704, -0.777443 43.4914235, -0.7775746 43.491159, -0.7778975 43.4905097, -0.7783548 43.4893529, -0.7783698 43.4893151)",,,,,,
44427099,False,Avenue Henri IV,tertiary,True,80.997,"LINESTRING (-0.7786471 43.4918882, -0.7785118 43.491838, -0.7782043 43.4917236, -0.777948 43.4916282, -0.7777536 43.4915559)",D 415,,,,,
168173431,True,Rue Verlaine,residential,False,56.164,"LINESTRING (-0.7786471 43.4918882, -0.7786555 43.4918366, -0.7787889 43.4915886, -0.7788407 43.4914579, -0.7788389 43.491407)",,,,,,
50999814,True,Rue Daniel Lafore,residential,False,86.57600000000001,"LINESTRING (-0.7756345 43.4897973, -0.7757855 43.489808, -0.7762524 43.489841, -0.7765362 43.4896605, -0.7765851 43.4896193)",,,,,,
168172375,True,Rue du Général Ducournau,tertiary,False,88.715,"LINESTRING (-0.7756345 43.4897973, -0.7756285 43.4896705, -0.7755876 43.4890002)",,,,,,
221357342,False,Place Marcadieu,tertiary,True,32.72,"LINESTRING (-0.7748661 43.4901408, -0.7751951 43.4899687)",,,,,,
74112167,False,Rue Saint-Pierre,tertiary,False,268.163,"LINESTRING (-0.7748661 43.4901408, -0.7749143 43.4902104, -0.7749787 43.4902853, -0.7750672 43.4903748, -0.7751855 43.4904891, -0.7756255 43.4909245, -0.7759099 43.4911594, -0.7769791 43.4914046, -0.7774197 43.4914704)",,,,,,
"[221357737, 74112239]",False,Rue Aristide Briand,tertiary,True,39.496,"LINESTRING (-0.7748661 43.4901408, -0.7747641 43.4900537, -0.7747051 43.4900313, -0.7746381 43.4900265, -0.7745901 43.4900255, -0.7745408 43.4900319, -0.7745022 43.4900474, -0.7744644 43.4900773)",,,,,,
50999835,False,Promenade Gaston Fébus,residential,True,132.254,"LINESTRING (-0.7721252 43.4911325, -0.7721578 43.4910223, -0.773288 43.4903245)",,,,,destination,
947929759,True,Rue des Remparts,residential,False,42.705,"LINESTRING (-0.7721252 43.4911325, -0.7717372 43.4912942, -0.771693 43.4912991, -0.7716561 43.4912957)",,,,,,
392570044,False,Rue des Remparts,residential,True,45.514,"LINESTRING (-0.7731615 43.4907289, -0.773537 43.4904234)",,,,,,
947929758,True,Rue des Remparts,residential,False,97.17,"LINESTRING (-0.7731615 43.4907289, -0.7727551 43.4909897, -0.7726251 43.4910354, -0.7721252 43.4911325)",,,,,,
50999803,True,Rue Nardeau,residential,False,227.54100000000003,"LINESTRING (-0.7701491 43.4901038, -0.7695314 43.4905717, -0.769098 43.4909955, -0.7689115 43.4912164, -0.7688673 43.4912835, -0.76887 43.4913438, -0.7689746 43.4915287, -0.7689504 43.4915715, -0.7687908 43.4917116, -0.7687747 43.4917593)",,,,,,
392570036,False,Rue Mimonce,residential,False,35.295,"LINESTRING (-0.7701491 43.4901038, -0.769905 43.4898873, -0.7698735 43.4898573)",,,,,,
615557473,True,,primary,False,9.559,"LINESTRING (-0.7698025 43.489776, -0.7697872 43.4897851, -0.7697764 43.4897971, -0.7697708 43.4898108, -0.7697711 43.4898251, -0.7697771 43.4898387, -0.7697885 43.4898505)",,,,,,roundabout
"[897571768, 877837660, 880902932]",False,Rue d'Aspe,residential,True,127.33399999999999,"LINESTRING (-0.7698025 43.489776, -0.7697403 43.4897346, -0.7696894 43.4897219, -0.7696152 43.489734, -0.7695578 43.4897551, -0.7695089 43.4897764, -0.7694644 43.4898001, -0.7694217 43.4898237, -0.7692803 43.4899039, -0.769228 43.4898971, -0.7685802 43.4894425)",,,,,permissive,
51096967,True,Rue Mimonce,residential,False,101.203,"LINESTRING (-0.7709314 43.4908153, -0.7701491 43.4901038)",,,,,,
"[392570038, 392570039]",True,Rue Moncade,residential,False,180.652,"LINESTRING (-0.7709314 43.4908153, -0.772328 43.4899368, -0.7725982 43.4897764, -0.7726291 43.489756)",,,,,,
881001110,True,Rue Lapeyrère,tertiary,False,68.495,"LINESTRING (-0.7686701 43.4875415, -0.76922 43.4877643, -0.7693984 43.4878567)",,,,,,
897571768,False,Rue d'Aspe,residential,False,39.391,"LINESTRING (-0.7682262 43.4891985, -0.7685802 43.4894425)",,,,,permissive,
50999863,False,Impasse d'Aspe,residential,False,64.951,"LINESTRING (-0.7685802 43.4894425, -0.7679735 43.4898265)",,,,,permissive,
897571768,False,Rue d'Aspe,residential,True,39.391,"LINESTRING (-0.7685802 43.4894425, -0.7682262 43.4891985)",,,,,permissive,
"[897571768, 880902932, 877837660]",False,Rue d'Aspe,residential,False,127.334,"LINESTRING (-0.7685802 43.4894425, -0.769228 43.4898971, -0.7692803 43.4899039, -0.7694217 43.4898237, -0.7694644 43.4898001, -0.7695089 43.4897764, -0.7695578 43.4897551, -0.7696152 43.489734, -0.7696894 43.4897219, -0.7697403 43.4897346, -0.7698025 43.489776)",,,,,permissive,
50999863,False,Impasse d'Aspe,residential,True,64.951,"LINESTRING (-0.7679735 43.4898265, -0.7685802 43.4894425)",,,,,permissive,
392570037,False,Rue Moncade,residential,True,40.796,"LINESTRING (-0.7687747 43.4917593, -0.7683219 43.4919227)",,,,,,
51096951,True,Rue Moncade,residential,False,203.873,"LINESTRING (-0.7687747 43.4917593, -0.7688901 43.4917155, -0.7693651 43.4915052, -0.7696677 43.4914131, -0.769845 43.4913591, -0.7709027 43.4908331, -0.7709314 43.4908153)",,,,,,
50999862,False,Avenue des Pyrénées,residential,True,117.455,"LINESTRING (-0.7676469 43.4909868, -0.7676683 43.491014, -0.7677008 43.4910591, -0.7683219 43.4919227)",,,,,,
615557468,False,Avenue Georges Moutet,primary,False,70.946,"LINESTRING (-0.7676469 43.4909868, -0.767781 43.4909148, -0.7683603 43.4906137)",D 933,,,,,
611612060,False,Avenue Daniel Argote,tertiary,False,73.527,"LINESTRING (-0.7757525 43.4830499, -0.7760087 43.4831832, -0.7764821 43.483446)",,,,,,
611612060,False,Avenue Daniel Argote,tertiary,False,68.488,"LINESTRING (-0.7764821 43.483446, -0.7767583 43.4836065, -0.7770932 43.4838323, -0.7771219 43.4838502)",,,,,,
611612060,False,Avenue Daniel Argote,tertiary,True,73.527,"LINESTRING (-0.7764821 43.483446, -0.7760087 43.4831832, -0.7757525 43.4830499)",,,,,,
"[176687688, 880902934, 176687687]",False,Rue du Moulin,residential,True,153.02,"LINESTRING (-0.7695449 43.4833428, -0.7697026 43.4834471, -0.7700074 43.4836753, -0.7701397 43.4840576, -0.7701851 43.4841889, -0.7702305 43.4843184, -0.7701602 43.4843445, -0.770156 43.4844199, -0.7701446 43.4845272)",,,,,,
51096962,False,Impasse de l'Ecorcherie,residential,False,80.731,"LINESTRING (-0.776468 43.4849394, -0.7761356 43.4856242)",,,,,,
51096963,False,Rue Gaston Planté,residential,True,23.691,"LINESTRING (-0.776468 43.4849394, -0.7767575 43.4849037)",,,,,,
"[309773947, 611609373]",False,Rue Gascoin,residential,False,123.864,"LINESTRING (-0.776468 43.4849394, -0.7760822 43.4848698, -0.7757378 43.4847508, -0.7754441 43.4846253, -0.7752858 43.4845465, -0.7750751 43.4844925)",,,,,,
51096962,False,Impasse de l'Ecorcherie,residential,True,80.731,"LINESTRING (-0.7761356 43.4856242, -0.776468 43.4849394)",,,,,,
880902933,False,Rue du Moulin,residential,True,63.13,"LINESTRING (-0.7701446 43.4845272, -0.7701587 43.4845595, -0.7701948 43.4846425, -0.7703202 43.4849175, -0.7703883 43.4850667)",,,,,,
"[176687688, 880902934, 176687687]",False,Rue du Moulin,residential,False,153.02,"LINESTRING (-0.7701446 43.4845272, -0.770156 43.4844199, -0.7701602 43.4843445, -0.7702305 43.4843184, -0.7701851 43.4841889, -0.7701397 43.4840576, -0.7700074 43.4836753, -0.7697026 43.4834471, -0.7695449 43.4833428)",,,,,,
50999814,True,Rue Daniel Lafore,residential,False,60.268,"LINESTRING (-0.7765851 43.4896193, -0.7770064 43.4891717)",,,,,,
51096968,False,Impasse Daniel Lafore,residential,False,50.403000000000006,"LINESTRING (-0.7765851 43.4896193, -0.7768985 43.4897151, -0.7769944 43.4896131, -0.7770947 43.4896532)",,,,,,
51096968,False,Impasse Daniel Lafore,residential,True,50.403,"LINESTRING (-0.7770947 43.4896532, -0.7769944 43.4896131, -0.7768985 43.4897151, -0.7765851 43.4896193)",,,,,,
72349647,False,Rue Craverie,residential,True,4.367,"LINESTRING (-0.7769297 43.486594, -0.7769132 43.4866314)",,,,,,
72342433,True,,residential,False,100.367,"LINESTRING (-0.7769297 43.486594, -0.7773942 43.4866901, -0.7776338 43.4867641, -0.7776845 43.4868307, -0.7776888 43.4869543, -0.7776943 43.487081, -0.7777129 43.4871152)",,30,,,,
47356935,False,Rue Gaston Planté,residential,False,10.038,"LINESTRING (-0.7784562 43.4853444, -0.7785635 43.4853901)",,,,,,
"[392570032, 392570033, 47356935]",False,Rue Gaston Planté,residential,True,77.088,"LINESTRING (-0.7784562 43.4853444, -0.7782376 43.4852782, -0.7777347 43.4851332, -0.7775698 43.4850856)",,,,,,
72358335,False,Impasse de Prince-Noir,residential,False,72.737,"LINESTRING (-0.7784562 43.4853444, -0.7783125 43.4855907, -0.778172 43.4859637)",,,,,,
72358335,False,Impasse de Prince-Noir,residential,True,72.737,"LINESTRING (-0.778172 43.4859637, -0.7783125 43.4855907, -0.7784562 43.4853444)",,,,,,
51096966,False,Rue du Viaduc,residential,False,15.324,"LINESTRING (-0.7786176 43.4882642, -0.7786682 43.4882021, -0.7787453 43.4881677)",,,,,,
51096966,False,Rue du Viaduc,residential,True,119.79,"LINESTRING (-0.7786176 43.4882642, -0.7785945 43.4883185, -0.7785609 43.4883976, -0.778521 43.4884705, -0.7784481 43.488618, -0.7783823 43.4888275, -0.7783705 43.4892874, -0.7783698 43.4893151)",,,,,,
