osmid,oneway,name,highway,reversed,length,geometry,ref,maxspeed,lanes,bridge,tunnel,junction
42036655,True,Rue du 20 Juin 1944,residential,False,57.587,"LINESTRING (-1.4678287 49.5085802, -1.4678616 49.5085265, -1.4681425 49.5081041)",,,,,,
1033230609,False,Boulevard Division Leclerc,primary,False,12.177000000000001,"LINESTRING (-1.4678287 49.5085802, -1.4677913 49.5085676, -1.4677491 49.5085672, -1.4677112 49.5085792, -1.4676855 49.5086009)",D 974,20,,,,
1033230609,False,Boulevard Division Leclerc,primary,True,8.829,"LINESTRING (-1.4678287 49.5085802, -1.4678482 49.5085955, -1.4678589 49.5086141, -1.4678595 49.5086339, -1.46785 49.5086528)",D 974,20,,,,
4807000,False,Rue de Poterie,primary,False,162.992,"LINESTRING (-1.4692626 49.5110728, -1.4692083 49.5111583, -1.4690968 49.5113552, -1.4690408 49.5115189, -1.4690014 49.5116533, -1.4689711 49.5118029, -1.4689288 49.5119041, -1.468869 49.5119925, -1.4687415 49.5121233, -1.4684389 49.5124153)",D 902,50,2,,,
4807000,False,Rue de Poterie,primary,True,106.39999999999999,"LINESTRING (-1.4692626 49.5110728, -1.4694244 49.510796, -1.4694724 49.5107014, -1.4694937 49.5105979, -1.4694926 49.5103961, -1.4695306 49.5101423)",D 902,50,2,,,
69585027,True,Rue de l'Oraille,residential,False,163.135,"LINESTRING (-1.4692626 49.5110728, -1.4694442 49.5111474, -1.4695422 49.5112104, -1.4702556 49.5116629, -1.4707318 49.511965, -1.4709343 49.512053)",,50,,,,
"[41598987, 816810183]",True,"['Rue du Petit Versailles', ""Rue de l'Officialité""]",residential,False,132.787,"LINESTRING (-1.4706573 49.5058128, -1.4705305 49.5058492, -1.4703428 49.5059934, -1.4698753 49.5063252, -1.4696208 49.5064857, -1.4695166 49.506711)",,,,,,
"[808900164, 808900165, 808900166]",False,Rue Barbey d'Aurevilly,tertiary,True,121.35499999999999,"LINESTRING (-1.4706573 49.5058128, -1.4706726 49.505877, -1.4706887 49.505938, -1.4707075 49.5060181, -1.4707109 49.5060333, -1.4707273 49.5061065, -1.4707935 49.506403, -1.470855 49.5066782, -1.4708577 49.5067004, -1.4708813 49.506894)",D 2,,2,yes,,
810766565,False,Rue Léopold Delisle,residential,True,24.417,"LINESTRING (-1.4708813 49.506894, -1.4711651 49.5070134)",,,,,,
41598983,False,Rue de l'Église,tertiary,False,81.981,"LINESTRING (-1.4708813 49.506894, -1.4704182 49.5072807, -1.4701885 49.5074781)",D 2,,,,,
"[808900164, 808900165, 808900166]",False,Rue Barbey d'Aurevilly,tertiary,False,121.355,"LINESTRING (-1.4708813 49.506894, -1.4708577 49.5067004, -1.470855 49.5066782, -1.4707935 49.506403, -1.4707273 49.5061065, -1.4707109 49.5060333, -1.4707075 49.5060181, -1.4706887 49.505938, -1.4706726 49.505877, -1.4706573 49.5058128)",D 2,,2,yes,,
41598983,False,Rue de l'Église,tertiary,False,4.36,"LINESTRING (-1.469522 49.508436, -1.4694697 49.5084164)",D 2,,,,,
"[740813521, 740813522, 41598979]",False,Rue du Château,residential,False,48.405,"LINESTRING (-1.469522 49.508436, -1.4696699 49.5084718, -1.4697596 49.5084857, -1.470167 49.5085529)",,,,,building_passage,
41598983,False,Rue de l'Église,tertiary,True,87.809,"LINESTRING (-1.469522 49.508436, -1.4695662 49.5083986, -1.4697384 49.5080244, -1.469811 49.5078665, -1.4699685 49.5077097)",D 2,,,,,
41598983,False,Rue de l'Église,tertiary,True,4.36,"LINESTRING (-1.4694697 49.5084164, -1.469522 49.508436)",D 2,,,,,
809509524,False,Place Vicq d'Azir,tertiary,False,85.05999999999999,"LINESTRING (-1.4694697 49.5084164, -1.4693664 49.5083842, -1.4692765 49.5083546, -1.4691894 49.5083224, -1.469125 49.5082889, -1.4690687 49.508254, -1.4690305 49.5082279, -1.4689849 49.5081861, -1.4689225 49.5081029, -1.4687166 49.5078613)",,,,,,
809509530,False,Place Vicq d'Azir,tertiary,False,55.81700000000001,"LINESTRING (-1.4694697 49.5084164, -1.4694354 49.5084941, -1.4693004 49.5088361, -1.469287 49.5088689, -1.4692656 49.5089001)",,,,,,
367581354,True,Rue des Religieuses,tertiary,False,76.557,"LINESTRING (-1.4687166 49.5078613, -1.4686465 49.5077937, -1.4681415 49.5072829)",,,,,,
809509524,False,Place Vicq d'Azir,tertiary,True,85.05999999999999,"LINESTRING (-1.4687166 49.5078613, -1.4689225 49.5081029, -1.4689849 49.5081861, -1.4690305 49.5082279, -1.4690687 49.508254, -1.469125 49.5082889, -1.4691894 49.5083224, -1.4692765 49.5083546, -1.4693664 49.5083842, -1.4694697 49.5084164)",,,,,,
367581354,True,Rue des Religieuses,tertiary,False,1.777,"LINESTRING (-1.4680332 49.5071734, -1.4680152 49.5071625)",,,,,,
"[816810184, 41598986]",True,Rue Pelouze,residential,False,130.527,"LINESTRING (-1.4680332 49.5071734, -1.4685828 49.5069691, -1.4690564 49.5067682, -1.4693013 49.5066255, -1.4693928 49.506624, -1.4694494 49.5066447, -1.4694901 49.5066757, -1.4695166 49.506711)",,,,,,
26051785,False,Rue Burnouf,residential,True,128.996,"LINESTRING (-1.4664931 49.5057667, -1.4670295 49.5055204, -1.467549 49.5052806, -1.467893 49.505121, -1.4679484 49.5050939)",,,,,,
432155453,False,Rue des Religieuses,tertiary,False,169.065,"LINESTRING (-1.4664931 49.5057667, -1.4664431 49.5056898, -1.4663995 49.5056465, -1.4663419 49.5056034, -1.4662963 49.5055762, -1.4662192 49.505538, -1.4661299 49.5055078, -1.4656245 49.5053613, -1.4652407 49.5052434, -1.4648947 49.505075, -1.4646272 49.5049041)",,,2,,,
1255324980,True,Rue Pierre Godefroy,residential,False,29.761,"LINESTRING (-1.4735933 49.5079672, -1.4733108 49.5077723)",,,,,,
412080555,False,Rue Henri Cornat,secondary,False,44.936,"LINESTRING (-1.4735933 49.5079672, -1.4737191 49.5078919, -1.4739637 49.5077441, -1.4740525 49.5076945)",D 902,50,,,,
