osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,width,tunnel,junction,access,bridge
162756194,False,1,,Rue Lecointre,unclassified,30,False,64.201,"LINESTRING (2.2124335 48.8236945, 2.212489 48.8236316, 2.2125358 48.8235806, 2.2126456 48.8233515, 2.212778 48.8232274, 2.2128531 48.8232079)",,,,,
162756194,False,1,,Rue Lecointre,unclassified,30,True,41.92,"LINESTRING (2.2124335 48.8236945, 2.212403 48.8238861, 2.2123998 48.8239065, 2.2123036 48.8240576)",,,,,
21363953,False,1,,Rue Pierre Midrin,residential,30,True,79.747,"LINESTRING (2.2112595 48.8229547, 2.2113143 48.8228678, 2.2116569 48.82271, 2.2120533 48.8225623, 2.2121164 48.8225384)",,,,,
313267823,True,1,,Rue Pierre Midrin,residential,30,False,102.76,"LINESTRING (2.2112595 48.8229547, 2.2111346 48.822951, 2.2101083 48.823092, 2.2100813 48.8230995, 2.2100017 48.8231216, 2.2099186 48.8231735)",,,,,
313267827,False,1,,Rue des Combattants en Afrique du Nord,residential,30,True,55.574,"LINESTRING (2.2112595 48.8229547, 2.2112611 48.8229903, 2.2112806 48.8230309, 2.2115738 48.8234057)",,,,,
"[670200764, 21365222]",True,1,,"['Avenue Léon Journault', 'Rue Victor Hugo']",residential,30,False,198.89800000000002,"LINESTRING (2.2163778 48.8243475, 2.2161618 48.8243111, 2.216097 48.8243002, 2.2154759 48.8241616, 2.2150825 48.8240993, 2.2150272 48.8240905, 2.2145848 48.8240494, 2.2140718 48.8240448, 2.2137305 48.8240956)",,,,,
21365607,False,2,,Avenue Camille Sée,residential,,True,111.835,"LINESTRING (2.2163778 48.8243475, 2.2162887 48.8245557, 2.2160914 48.8250163, 2.2160066 48.8252144, 2.2159957 48.8252398, 2.2159857 48.8252632, 2.2159637 48.8253156)",,,,,
21368209,False,,,Avenue Léon Journault,residential,30,False,153.59,"LINESTRING (2.2163778 48.8243475, 2.2174841 48.8245483, 2.2176094 48.8245613, 2.2176864 48.824553, 2.2177625 48.8245168, 2.2178439 48.8244399, 2.218019 48.8242905, 2.2181178 48.8241591)",,,,,
21372014,False,,,Rue Georges Bonnefous,unclassified,30,False,71.02,"LINESTRING (2.2121723 48.8213336, 2.2122234 48.821345, 2.2123779 48.8213793, 2.2125546 48.821416, 2.2126491 48.8214259, 2.2127255 48.8214308, 2.2127752 48.8214257, 2.2128228 48.8214171, 2.2129358 48.8213963, 2.2129894 48.8213891, 2.2130323 48.8213846, 2.2131123 48.8213881)",,,,,
229716231,False,,,Rue des Fontaines,residential,30,False,63.775,"LINESTRING (2.2121723 48.8213336, 2.2121787 48.8212811, 2.2121914 48.821178, 2.2122109 48.8211047, 2.2122412 48.8210348, 2.2123304 48.820818, 2.2123486 48.8207739)",,,,,
"[229716230, 229716231]",False,,,Rue des Fontaines,residential,30,True,119.328,"LINESTRING (2.2121723 48.8213336, 2.2121682 48.8213829, 2.2121677 48.8213977, 2.2121502 48.8219669, 2.2121787 48.8222291, 2.212128 48.8224027)",,,,,
21371577,True,,,Rue Maurice Berteaux,unclassified,30,False,266.60299999999995,"LINESTRING (2.2172324 48.8228102, 2.2170564 48.8227716, 2.216599 48.8227248, 2.2164049 48.8226998, 2.2161628 48.8226539, 2.215803 48.8225806, 2.2155363 48.8225226, 2.2154574 48.8224974, 2.2153994 48.8224751, 2.2153065 48.822435, 2.2151938 48.8223747, 2.2150384 48.8222914, 2.2145558 48.8220266, 2.2140512 48.8217608)",,,,,
163197501,False,,,Rue des Binelles,residential,30,False,145.776,"LINESTRING (2.2172324 48.8228102, 2.2173886 48.8227816, 2.2175858 48.8227366, 2.2184233 48.8225527, 2.2189569 48.8224413, 2.2191241 48.8224016)",,,,,
21369740,True,,,Rue Auguste Rodin,residential,30,False,81.167,"LINESTRING (2.2140512 48.8217608, 2.2141143 48.8217392, 2.2142699 48.8216914, 2.2144993 48.8216312, 2.2145423 48.8216187, 2.2149143 48.8215318, 2.2150832 48.8214966)",,,,,
21371965,True,,,Rue Georges Bonnefous,unclassified,30,False,55.793,"LINESTRING (2.2140512 48.8217608, 2.2139959 48.8217451, 2.2134071 48.8214936)",,,,,
229716197,True,,,Rue Auguste Rodin,residential,30,False,154.667,"LINESTRING (2.2150832 48.8214966, 2.2152991 48.8214529, 2.2153964 48.8214341, 2.2154658 48.821431, 2.2157268 48.8214453, 2.2166674 48.8214973, 2.2171771 48.821508)",,,,,
21371777,False,,,Rue Auguste Rodin,residential,30,True,76.81800000000001,"LINESTRING (2.218224 48.8214671, 2.2176446 48.8215005, 2.2171771 48.821508)",,,,,
21369960,True,,,Rue des Gérideaux,unclassified,30,False,145.607,"LINESTRING (2.2171771 48.821508, 2.2171874 48.8215536, 2.2172184 48.8216902, 2.2172545 48.8218248, 2.2172872 48.8220813, 2.2172947 48.8221831, 2.2173 48.822344, 2.2172427 48.8227477, 2.2172324 48.8228102)",,,,,
21371777,False,,,Rue Auguste Rodin,residential,30,False,76.81800000000001,"LINESTRING (2.2171771 48.821508, 2.2176446 48.8215005, 2.218224 48.8214671)",,,,,
"[21370008, 21370027]",True,,,"['Rue Théodore Deck', 'Rue Falconet']",residential,30,False,45.987,"LINESTRING (2.2193728 48.8236562, 2.2192738 48.8234218, 2.2192175 48.8232743, 2.2192038 48.8232585)",,,,,
284218590,False,,,Rue Théodore Deck,residential,30,True,15.625,"LINESTRING (2.2191577 48.8231213, 2.2192038 48.8232585)",,,,,
284218590,False,,,Rue Théodore Deck,residential,30,False,15.625,"LINESTRING (2.2192038 48.8232585, 2.2191577 48.8231213)",,,,,
21370027,True,,,Rue Falconet,residential,30,False,200.357,"LINESTRING (2.2192038 48.8232585, 2.2190603 48.8232798, 2.218835 48.8233149, 2.2184903 48.8233453, 2.2180605 48.8233508, 2.2179046 48.8233429, 2.2177939 48.8233335, 2.2176266 48.8233192, 2.2172945 48.8233263, 2.2172565 48.8233139, 2.2172396 48.8232893, 2.2172261 48.8228543, 2.2172324 48.8228102)",,,,,
21370399,True,,,Rue Blaise Pascal,residential,30,False,138.80800000000002,"LINESTRING (2.2191241 48.8224016, 2.2192442 48.8215622, 2.2192322 48.8215258, 2.2190507 48.821521, 2.218948 48.8215101, 2.2188434 48.8214871, 2.2187817 48.8214574, 2.2187922 48.821447, 2.218832 48.8214111)",,,,,
163197501,False,,,Rue des Binelles,residential,30,True,145.77599999999998,"LINESTRING (2.2191241 48.8224016, 2.2189569 48.8224413, 2.2184233 48.8225527, 2.2175858 48.8227366, 2.2173886 48.8227816, 2.2172324 48.8228102)",,,,,
21370525,True,,,Rue Georges Bonnefous,unclassified,30,False,26.793,"LINESTRING (2.2131123 48.8213881, 2.2134782 48.8213834)",,,,,
21372014,False,,,Rue Georges Bonnefous,unclassified,30,True,71.02,"LINESTRING (2.2131123 48.8213881, 2.2130323 48.8213846, 2.2129894 48.8213891, 2.2129358 48.8213963, 2.2128228 48.8214171, 2.2127752 48.8214257, 2.2127255 48.8214308, 2.2126491 48.8214259, 2.2125546 48.821416, 2.2123779 48.8213793, 2.2122234 48.821345, 2.2121723 48.8213336)",,,,,
21371957,True,,,Rue Georges Bonnefous,unclassified,,False,13.774000000000001,"LINESTRING (2.2134071 48.8214936, 2.2134162 48.8214456, 2.2134402 48.8214098, 2.2134782 48.8213834)",,,,,
21371965,True,,,Rue Georges Bonnefous,unclassified,30,False,24.572000000000003,"LINESTRING (2.2134071 48.8214936, 2.2133892 48.8214885, 2.2132675 48.8214452, 2.2131123 48.8213881)",,,,,
"[21370525, 229716207]",True,,,Rue Georges Bonnefous,unclassified,30,False,119.404,"LINESTRING (2.2134782 48.8213834, 2.2135083 48.8213822, 2.2137505 48.8213781, 2.2142163 48.8213703, 2.2145546 48.8214409, 2.2146327 48.8214489, 2.2147251 48.8214578, 2.2149115 48.8214758, 2.2150272 48.8214809, 2.2150832 48.8214966)",,,,,
958876428,True,2,D 910,Grande Rue,primary,50,False,14.247,"LINESTRING (2.2192888 48.8264101, 2.2193158 48.8264205, 2.2194566 48.826475)",,,,,
1156618015,True,,D 406,Avenue de la Division Leclerc,secondary,30,False,45.368,"LINESTRING (2.2192888 48.8264101, 2.2193745 48.826293, 2.2194455 48.8260983, 2.219479 48.8260237)",,,,,
21374744,True,3,,,primary_link,,False,19.423,"LINESTRING (2.2194566 48.826475, 2.2194471 48.826519, 2.2194226 48.8265552, 2.219403 48.8265734, 2.2193845 48.8265896, 2.219353 48.8266103, 2.2193285 48.8266198)",,,,,
21550438,True,1,,Grande Rue,unclassified,30,False,67.28,"LINESTRING (2.2070664 48.8225665, 2.2068203 48.8223915, 2.2066458 48.822231, 2.206617 48.822211, 2.206575 48.8221817, 2.2064667 48.8221097)",,,,,
549686920,False,,,Rue Caroline Landon,residential,,False,29.25,"LINESTRING (2.2070664 48.8225665, 2.2071056 48.8225442, 2.2072745 48.8224481, 2.2073519 48.8223839)",,,,,
21550434,True,,,Rue de l'Église,residential,30,False,108.58,"LINESTRING (2.2106894 48.8235543, 2.2104973 48.8236431, 2.2104256 48.82386, 2.2103734 48.8240234, 2.2103967 48.8240564, 2.2108232 48.8241414, 2.2108499 48.8241735, 2.2108957 48.8242329)",,,,,
442654675,True,2,D 910,Avenue de l'Europe,primary,50,False,71.017,"LINESTRING (2.2106894 48.8235543, 2.2102117 48.8233745, 2.2099389 48.8232718, 2.2098486 48.8232358)",,,,,
689702194,False,2,D 407,Grande Rue,secondary,50,False,14.564,"LINESTRING (2.2108957 48.8242329, 2.2110859 48.8242713)",,,,,
"[689702193, 689702194, 21550447]",False,2,D 407,Grande Rue,secondary,"['50', '30']",True,127.79400000000001,"LINESTRING (2.2108957 48.8242329, 2.2106032 48.8241792, 2.2105154 48.8241592, 2.2104116 48.8241354, 2.2103185 48.8241141, 2.2101461 48.8240745, 2.2095857 48.823944, 2.2092472 48.8238566)",,,,,
21550440,True,1,D 407,Grande Rue,secondary,50,False,23.866,"LINESTRING (2.2092472 48.8238566, 2.2090905 48.8238325, 2.2090623 48.8238281, 2.2090192 48.8238215, 2.2090117 48.8238205, 2.2089293 48.8238091)",,,,,
"[689702193, 689702194, 21550447]",False,2,D 407,Grande Rue,secondary,"['50', '30']",False,127.79400000000001,"LINESTRING (2.2092472 48.8238566, 2.2095857 48.823944, 2.2101461 48.8240745, 2.2103185 48.8241141, 2.2104116 48.8241354, 2.2105154 48.8241592, 2.2106032 48.8241792, 2.2108957 48.8242329)",,,,,
21550445,True,1,D 407,Rue de Ville d'Avray,secondary,50,False,90.69200000000001,"LINESTRING (2.2089293 48.8238091, 2.208783 48.8238368, 2.2087108 48.8238606, 2.2086792 48.823871, 2.2086593 48.8238828, 2.2085684 48.8239465, 2.2083853 48.8240745, 2.208165 48.8241951, 2.2079665 48.824303)",,,,,
670200766,True,1,,Grande Rue,unclassified,50,False,12.952,"LINESTRING (2.2089293 48.8238091, 2.2088342 48.8237762, 2.2087727 48.8237549)",,,,,
4747172,True,1,D 407,Grande Rue,secondary,50,False,38.441,"LINESTRING (2.2087727 48.8237549, 2.208889 48.823735, 2.2090368 48.823771, 2.2090409 48.8237727, 2.2092472 48.8238566)",,,,,
21550438,True,1,,Grande Rue,unclassified,30,False,182.515,"LINESTRING (2.2087727 48.8237549, 2.2086238 48.823702, 2.2083638 48.8235051, 2.2080311 48.8232643, 2.2077466 48.8230584, 2.2071331 48.8226148, 2.2070664 48.8225665)",,,,,
287708495,False,,,Rue Reinert,residential,30,True,67.69,"LINESTRING (2.2066098 48.8276494, 2.2066396 48.8276882, 2.2070266 48.8281928)",,,,,
22076889,True,1,,Rue Brancas,residential,30,False,37.923,"LINESTRING (2.2086955 48.8268104, 2.2082537 48.8269885)",,,,,
22083875,True,,,Rue de Rueil,residential,30,False,62.962,"LINESTRING (2.2086955 48.8268104, 2.2086753 48.826778, 2.2085502 48.8265477, 2.2084564 48.8263404, 2.2084411 48.8262708)",,,,,
