osmid,ref,name,highway,oneway,reversed,length,geometry,lanes
279381231,KE-3,Касыма Тухфатова улица,secondary,False,False,60.845,"LINESTRING (51.7500185 48.5622507, 51.750722 48.5625382)",
28659634,,Шокана Уалиханова улица,residential,False,False,147.024,"LINESTRING (51.7500185 48.5622507, 51.7494858 48.562032, 51.7490444 48.5618474, 51.7483164 48.5615585)",
205239228,,Гавриила Шамина улица,residential,False,True,62.46,"LINESTRING (51.75155 48.5573424, 51.7508717 48.55768)",
205239234,KE-1,Махамбета Утемисова улица,secondary,False,False,60.348,"LINESTRING (51.75155 48.5573424, 51.7520848 48.5577538)",2
205239228,,Гавриила Шамина улица,residential,False,False,32.301,"LINESTRING (51.7485545 48.5592424, 51.7488178 48.5591147, 51.7488936 48.5590597)",
205239228,,Гавриила Шамина улица,residential,False,True,70.53399999999999,"LINESTRING (51.7485545 48.5592424, 51.7478968 48.5595474, 51.7478031 48.5596294)",
"[974159520, 466070183]",,Дуйсенгали Султангалиева улица,residential,False,False,377.146,"LINESTRING (51.7485545 48.5592424, 51.7489882 48.5596434, 51.7497222 48.5601367, 51.7512677 48.561255, 51.7518148 48.5610122, 51.7520991 48.5608404)",
28659634,,Шокана Уалиханова улица,residential,False,False,69.182,"LINESTRING (51.7472067 48.5607587, 51.7470191 48.5607069, 51.7463223 48.5605484)",
28659634,,Шокана Уалиханова улица,residential,False,True,120.75,"LINESTRING (51.7472067 48.5607587, 51.7480157 48.561351, 51.7483164 48.5615585)",
205239228,,Гавриила Шамина улица,residential,False,False,133.075,"LINESTRING (51.7472067 48.5607587, 51.7474913 48.5601685, 51.7478031 48.5596294)",
465933023,,улица Маулета Карасаева,residential,False,False,219.31799999999998,"LINESTRING (51.7472067 48.5607587, 51.7469587 48.5611159, 51.7465357 48.5618903, 51.7460947 48.5625875)",
205239234,KE-1,Махамбета Утемисова улица,secondary,False,False,13.424,"LINESTRING (51.7520848 48.5577538, 51.7522062 48.5578439)",2
205239234,KE-1,Махамбета Утемисова улица,secondary,False,True,60.348,"LINESTRING (51.7520848 48.5577538, 51.75155 48.5573424)",2
28659634,,Шокана Уалиханова улица,residential,False,True,54.39,"LINESTRING (51.743124 48.5596813, 51.7438031 48.5598743)",
185096024,,улица Динмухаммеда Кунаева,residential,False,False,37.663,"LINESTRING (51.743124 48.5596813, 51.7432438 48.559352)",
28659634,,Шокана Уалиханова улица,residential,False,False,68.27600000000001,"LINESTRING (51.743124 48.5596813, 51.7426679 48.5595709, 51.7422546 48.559467)",
465933034,,И. Тухфвата улица,residential,False,False,235.57899999999998,"LINESTRING (51.743124 48.5596813, 51.7428336 48.5603195, 51.7426908 48.5605796, 51.7423122 48.561269, 51.7420806 48.5616834)",
466070182,,Амангельды Иманова улица,residential,False,False,44.237,"LINESTRING (51.7534867 48.560703, 51.7531398 48.5603781)",
185096025,KE-1,Бауржана Момышулы улица,secondary,False,True,288.56800000000004,"LINESTRING (51.7534867 48.560703, 51.7523558 48.5613879, 51.7510435 48.562265, 51.750722 48.5625382)",2
39423190,,улица Магжана Жумабаева,tertiary,False,False,100.816,"LINESTRING (51.750722 48.5625382, 51.751885 48.5630174)",2
279381231,KE-3,Касыма Тухфатова улица,secondary,False,True,60.845,"LINESTRING (51.750722 48.5625382, 51.7500185 48.5622507)",
185096025,KE-1,Бауржана Момышулы улица,secondary,False,False,288.568,"LINESTRING (51.750722 48.5625382, 51.7510435 48.562265, 51.7523558 48.5613879, 51.7534867 48.560703)",2
205239228,,Гавриила Шамина улица,residential,False,False,21.517,"LINESTRING (51.7488936 48.5590597, 51.7490507 48.5588965)",
205239228,,Гавриила Шамина улица,residential,False,True,32.301,"LINESTRING (51.7488936 48.5590597, 51.7488178 48.5591147, 51.7485545 48.5592424)",
