osmid,oneway,highway,reversed,length,bridge,name,geometry,ref,lanes
73280506,True,primary_link,False,86.80000000000001,,,"LINESTRING (31.3710715 -26.4983475, 31.3708586 -26.4982466, 31.3707847 -26.4981696, 31.3707713 -26.4980857, 31.3707866 -26.4980361, 31.3708153 -26.4979967, 31.3708688 -26.4979642, 31.3711089 -26.4979069)",,
73280498,True,primary,False,86.768,,,"LINESTRING (31.3718577 -26.4986849, 31.3710715 -26.4983475)",,
73280517,True,trunk,False,12.724,,,"LINESTRING (31.3657627 -26.4979218, 31.3657655 -26.4978074)",MR3,2
77155117,False,secondary,False,33.913000000000004,,,"LINESTRING (31.365164 -26.4965559, 31.3653283 -26.4966457, 31.3654675 -26.4966914)",D93,
77155117,False,secondary,True,79.917,,,"LINESTRING (31.365164 -26.4965559, 31.3650544 -26.4964369, 31.3648978 -26.4962379, 31.3646763 -26.4959853)",D93,
255800387,False,residential,True,108.689,,,"LINESTRING (31.3689409 -26.4988346, 31.3699202 -26.4984018)",,
255800403,False,residential,False,124.123,,,"LINESTRING (31.3689409 -26.4988346, 31.3678108 -26.499307)",,
73280498,True,primary,False,473.45400000000006,,,"LINESTRING (31.370599 -26.49817, 31.3702645 -26.498083, 31.3691561 -26.4980427, 31.3661204 -26.4979363, 31.3658588 -26.4979237)",,
255800386,True,residential,False,72.725,,,"LINESTRING (31.370599 -26.49817, 31.3703641 -26.4982191, 31.3702491 -26.4982539, 31.3700433 -26.4983424, 31.3699202 -26.4984018)",,
255800387,False,residential,False,108.689,,,"LINESTRING (31.3699202 -26.4984018, 31.3689409 -26.4988346)",,
255800403,False,residential,True,109.134,,,"LINESTRING (31.3668122 -26.4997127, 31.3678108 -26.499307)",,
77137621,False,secondary,True,148.56799999999998,,,"LINESTRING (31.3668122 -26.4997127, 31.3667962 -26.4996782, 31.3663643 -26.498971, 31.3661226 -26.4985282)",D98,
255800403,False,residential,False,109.134,,,"LINESTRING (31.3678108 -26.499307, 31.3668122 -26.4997127)",,
255800403,False,residential,True,124.123,,,"LINESTRING (31.3678108 -26.499307, 31.3689409 -26.4988346)",,
258822221,False,residential,False,209.142,,,"LINESTRING (31.3678108 -26.499307, 31.3672834 -26.4982161, 31.3671999 -26.4981434, 31.3671305 -26.4981076, 31.3665542 -26.4980844)",,
258822221,False,residential,True,209.142,,,"LINESTRING (31.3665542 -26.4980844, 31.3671305 -26.4981076, 31.3671999 -26.4981434, 31.3672834 -26.4982161, 31.3678108 -26.499307)",,
258822223,False,residential,True,9.045,,,"LINESTRING (31.3656123 -26.4971356, 31.3655247 -26.4971573)",,
71444576,True,trunk,False,79.026,,,"LINESTRING (31.3656123 -26.4971356, 31.3656787 -26.4973707, 31.3658182 -26.4976969, 31.3658616 -26.4978093)",MR3,2
258822223,False,residential,False,519.068,,,"LINESTRING (31.3656123 -26.4971356, 31.365687 -26.4971131, 31.3657751 -26.4971074, 31.3658816 -26.4971344, 31.3659563 -26.4972389, 31.3659905 -26.4974094, 31.3660149 -26.4975046, 31.3660491 -26.4975736, 31.3660884 -26.4976157, 31.366154 -26.4976643, 31.3662161 -26.4976973, 31.3662927 -26.4977182, 31.3663987 -26.4977245, 31.3704024 -26.4978815)",,
258822223,False,residential,True,519.068,,,"LINESTRING (31.3704024 -26.4978815, 31.3663987 -26.4977245, 31.3662927 -26.4977182, 31.3662161 -26.4976973, 31.366154 -26.4976643, 31.3660884 -26.4976157, 31.3660491 -26.4975736, 31.3660149 -26.4975046, 31.3659905 -26.4974094, 31.3659563 -26.4972389, 31.3658816 -26.4971344, 31.3657751 -26.4971074, 31.365687 -26.4971131, 31.3656123 -26.4971356)",,
258822224,False,residential,False,11.135,,,"LINESTRING (31.3663948 -26.4956522, 31.3664609 -26.495733)",,
166776244,True,trunk,False,68.288,,,"LINESTRING (31.3663948 -26.4956522, 31.366744 -26.4954036, 31.366928 -26.4952657)",MR3,2
258822224,False,residential,True,11.135,,,"LINESTRING (31.3664609 -26.495733, 31.3663948 -26.4956522)",,
71444576,True,trunk,False,145.45600000000002,,,"LINESTRING (31.3664609 -26.495733, 31.3661525 -26.4959368, 31.3658485 -26.4961724, 31.3657116 -26.4963126, 31.3656026 -26.496479, 31.3655586 -26.4965909, 31.3655422 -26.4966973)",MR3,2
258822224,False,residential,False,942.8969999999999,,,"LINESTRING (31.3664609 -26.495733, 31.3668016 -26.4960394, 31.3670398 -26.4961647, 31.3681185 -26.4964072, 31.3684501 -26.4963695, 31.368693 -26.4962191, 31.3688284 -26.4960226, 31.3688984 -26.4957301, 31.368965 -26.4956118, 31.3690104 -26.4955509, 31.369127 -26.4954799, 31.3693798 -26.4954219, 31.3694981 -26.4953639, 31.3695775 -26.4952855, 31.3696569 -26.4951507, 31.3702025 -26.4938086, 31.3702754 -26.4936933, 31.370401 -26.4935853, 31.3707915 -26.4933989, 31.3716405 -26.4930378, 31.3717312 -26.4930248, 31.3718641 -26.4930277, 31.3735684 -26.4935484)",,
258822224,False,residential,True,942.8969999999999,,,"LINESTRING (31.3735684 -26.4935484, 31.3718641 -26.4930277, 31.3717312 -26.4930248, 31.3716405 -26.4930378, 31.3707915 -26.4933989, 31.370401 -26.4935853, 31.3702754 -26.4936933, 31.3702025 -26.4938086, 31.3696569 -26.4951507, 31.3695775 -26.4952855, 31.3694981 -26.4953639, 31.3693798 -26.4954219, 31.369127 -26.4954799, 31.3690104 -26.4955509, 31.368965 -26.4956118, 31.3688984 -26.4957301, 31.3688284 -26.4960226, 31.368693 -26.4962191, 31.3684501 -26.4963695, 31.3681185 -26.4964072, 31.3670398 -26.4961647, 31.3668016 -26.4960394, 31.3664609 -26.495733)",,
258822225,False,residential,False,13.604,,,"LINESTRING (31.3670206 -26.4953557, 31.366928 -26.4952657)",,
71444576,True,trunk,False,69.737,,,"LINESTRING (31.3670206 -26.4953557, 31.3668269 -26.4954911, 31.3664609 -26.495733)",MR3,2
258822225,False,residential,False,54.403,,,"LINESTRING (31.366928 -26.4952657, 31.3665595 -26.4949043)",,
258822225,False,residential,True,13.604,,,"LINESTRING (31.366928 -26.4952657, 31.3670206 -26.4953557)",,
1061319003,False,residential,False,51.007,,,"LINESTRING (31.3660497 -26.4943592, 31.3656369 -26.4946311)",,
258822225,False,residential,False,59.184000000000005,,,"LINESTRING (31.3660497 -26.4943592, 31.3658807 -26.494088, 31.3658399 -26.4938693)",,
258822225,False,residential,True,71.002,,,"LINESTRING (31.3660497 -26.4943592, 31.3664 -26.4947479, 31.3665048 -26.4948507)",,
258822225,False,residential,False,127.423,,,"LINESTRING (31.3658399 -26.4938693, 31.36579 -26.4936609, 31.3657817 -26.4935496, 31.3656141 -26.4935609, 31.3648671 -26.4936162)",,
258822225,False,residential,True,59.184000000000005,,,"LINESTRING (31.3658399 -26.4938693, 31.3658807 -26.494088, 31.3660497 -26.4943592)",,
258822226,False,residential,False,282.27099999999996,,,"LINESTRING (31.3658399 -26.4938693, 31.3661868 -26.4937651, 31.36656 -26.4937609, 31.3669901 -26.4938013, 31.3671731 -26.4938268, 31.3672639 -26.4938869, 31.3672126 -26.4941042, 31.3670865 -26.4943634, 31.366909 -26.4945682, 31.3665595 -26.4949043)",,
258822225,False,residential,False,8.072,,,"LINESTRING (31.3665595 -26.4949043, 31.3665048 -26.4948507)",,
258822225,False,residential,True,54.403,,,"LINESTRING (31.3665595 -26.4949043, 31.366928 -26.4952657)",,
258822226,False,residential,True,282.271,,,"LINESTRING (31.3665595 -26.4949043, 31.366909 -26.4945682, 31.3670865 -26.4943634, 31.3672126 -26.4941042, 31.3672639 -26.4938869, 31.3671731 -26.4938268, 31.3669901 -26.4938013, 31.36656 -26.4937609, 31.3661868 -26.4937651, 31.3658399 -26.4938693)",,
258822225,False,residential,True,8.072,,,"LINESTRING (31.3665048 -26.4948507, 31.3665595 -26.4949043)",,
258822227,False,residential,False,122.573,,,"LINESTRING (31.3665048 -26.4948507, 31.3655687 -26.4955671)",,
258822225,False,residential,False,71.002,,,"LINESTRING (31.3665048 -26.4948507, 31.3664 -26.4947479, 31.3660497 -26.4943592)",,
258822227,False,residential,True,122.573,,,"LINESTRING (31.3655687 -26.4955671, 31.3665048 -26.4948507)",,
77155117,False,secondary,False,79.917,,,"LINESTRING (31.3646763 -26.4959853, 31.3648978 -26.4962379, 31.3650544 -26.4964369, 31.365164 -26.4965559)",D93,
258822228,False,residential,False,103.02000000000001,,,"LINESTRING (31.3646763 -26.4959853, 31.3649943 -26.4957175, 31.3649616 -26.4951826)",,
258822228,False,residential,False,29.768,,,"LINESTRING (31.3649616 -26.4951826, 31.3646628 -26.4951951)",,
258822229,False,residential,False,22.331,,,"LINESTRING (31.3649616 -26.4951826, 31.3651858 -26.4951742)",,
258822228,False,residential,True,103.02000000000001,,,"LINESTRING (31.3649616 -26.4951826, 31.3649943 -26.4957175, 31.3646763 -26.4959853)",,
258822228,False,residential,True,29.768,,,"LINESTRING (31.3646628 -26.4951951, 31.3649616 -26.4951826)",,
258822229,False,residential,True,22.331,,,"LINESTRING (31.3651858 -26.4951742, 31.3649616 -26.4951826)",,
258901952,False,residential,False,92.913,,,"LINESTRING (31.3648012 -26.4927827, 31.3648671 -26.4936162)",,
258901952,False,residential,True,92.913,,,"LINESTRING (31.3648671 -26.4936162, 31.3648012 -26.4927827)",,
258822225,False,residential,True,127.42299999999999,,,"LINESTRING (31.3648671 -26.4936162, 31.3656141 -26.4935609, 31.3657817 -26.4935496, 31.36579 -26.4936609, 31.3658399 -26.4938693)",,
258901952,False,residential,False,102.061,,,"LINESTRING (31.3648671 -26.4936162, 31.3648924 -26.4943239, 31.3649073 -26.4943478, 31.3649409 -26.4943562, 31.3651098 -26.4943526)",,
77137621,False,secondary,True,37.655,,,"LINESTRING (31.3661226 -26.4985282, 31.3659543 -26.4982249)",D98,
77137621,False,secondary,False,148.56799999999998,,,"LINESTRING (31.3661226 -26.4985282, 31.3663643 -26.498971, 31.3667962 -26.4996782, 31.3668122 -26.4997127)",D98,
445548977,False,residential,False,178.36,,,"LINESTRING (31.3661226 -26.4985282, 31.3651494 -26.4990046, 31.3650412 -26.4990847, 31.3649635 -26.4992468, 31.3648343 -26.4995336)",,
445548977,False,residential,True,178.36,,,"LINESTRING (31.3648343 -26.4995336, 31.3649635 -26.4992468, 31.3650412 -26.4990847, 31.3651494 -26.4990046, 31.3661226 -26.4985282)",,
655138954,True,trunk,False,9.566,,,"LINESTRING (31.3658588 -26.4979237, 31.3657627 -26.4979218)",MR3,
73280525,True,secondary,False,35.071,,,"LINESTRING (31.3658588 -26.4979237, 31.3659189 -26.4980443, 31.3659543 -26.4982249)",D98,
71444576,True,trunk,False,12.724,,,"LINESTRING (31.3658616 -26.4978093, 31.3658588 -26.4979237)",MR3,2
72896695,True,primary,False,523.099,,,"LINESTRING (31.3658616 -26.4978093, 31.3691609 -26.4979352, 31.3702122 -26.4979785, 31.3706447 -26.4979678, 31.3711089 -26.4979069)",,
258901952,False,residential,True,102.061,,,"LINESTRING (31.3651098 -26.4943526, 31.3649409 -26.4943562, 31.3649073 -26.4943478, 31.3648924 -26.4943239, 31.3648671 -26.4936162)",,
1061319003,False,residential,True,51.007,,,"LINESTRING (31.3656369 -26.4946311, 31.3660497 -26.4943592)",,
73285781,True,motorway_link,False,26.199,,,"LINESTRING (31.3653783 -26.4970325, 31.3654582 -26.496808)",,
73285781,True,motorway_link,False,83.76100000000001,,,"LINESTRING (31.3648864 -26.4976211, 31.3649462 -26.4975849, 31.3650302 -26.4975283, 31.3651343 -26.4974374, 31.3652764 -26.4972665, 31.3653508 -26.4971097, 31.3653783 -26.4970325)",,
1061321721,True,motorway_link,False,98.854,,,"LINESTRING (31.3648864 -26.4976211, 31.3649851 -26.4976305, 31.3650736 -26.4976233, 31.3652118 -26.4975645, 31.3653083 -26.4974709, 31.3653767 -26.4973352, 31.3654076 -26.4971684, 31.3653783 -26.4970325)",,
258822223,False,residential,False,9.045,,,"LINESTRING (31.3655247 -26.4971573, 31.3656123 -26.4971356)",,
73280517,True,trunk,False,39.456,,,"LINESTRING (31.3655247 -26.4971573, 31.3654914 -26.4970359, 31.3654582 -26.496808)",MR3,2
