osmid,highway,oneway,reversed,length,geometry,lanes,name,maxspeed,junction
397000757,residential,False,False,99.438,"LINESTRING (-62.7886755 17.4032956, -62.7886033 17.4032178, -62.788551 17.403072, -62.7885471 17.4028068, -62.7885758 17.4024368)",,,,
856084432,primary,False,False,214.479,"LINESTRING (-62.7886755 17.4032956, -62.7888364 17.403018, -62.7889652 17.402858, -62.7891046 17.4027889, -62.7892481 17.4027748, -62.7893782 17.4027914, -62.789463 17.4028682, -62.789494 17.4029288, -62.7895451 17.4030482, -62.7896454 17.4033578, -62.7896742 17.4034119, -62.7897241 17.4034677, -62.7898134 17.4035353, -62.7898633 17.4035802, -62.7899171 17.4036045)",2,Island Main Road,25 mph,
856084432,primary,False,True,208.338,"LINESTRING (-62.7886755 17.4032956, -62.7885803 17.4035324, -62.7885065 17.4036309, -62.788418 17.4037013, -62.7882919 17.4037333, -62.7881699 17.4037205, -62.7880787 17.4036501, -62.787954 17.403407, -62.7878588 17.4031997, -62.7877702 17.4030627, -62.7876428 17.4029578, -62.787502 17.4029143, -62.787423 17.4029204)",2,Island Main Road,25 mph,
438015077,residential,False,False,58.457,"LINESTRING (-62.7899171 17.4036045, -62.7897976 17.4041177)",,,,
438015051,primary,False,False,75.455,"LINESTRING (-62.7899171 17.4036045, -62.7899997 17.403646, -62.7905467 17.40392)",2,Island Main Road,25 mph,
856084432,primary,False,True,214.47899999999998,"LINESTRING (-62.7899171 17.4036045, -62.7898633 17.4035802, -62.7898134 17.4035353, -62.7897241 17.4034677, -62.7896742 17.4034119, -62.7896454 17.4033578, -62.7895451 17.4030482, -62.789494 17.4029288, -62.789463 17.4028682, -62.7893782 17.4027914, -62.7892481 17.4027748, -62.7891046 17.4027889, -62.7889652 17.402858, -62.7888364 17.403018, -62.7886755 17.4032956)",2,Island Main Road,25 mph,
438015051,primary,False,False,34.774,"LINESTRING (-62.7908242 17.4040405, -62.7911432 17.4041122)",2,Island Main Road,25 mph,
438015051,primary,False,True,9.066,"LINESTRING (-62.7908242 17.4040405, -62.7907435 17.4040137)",2,Island Main Road,25 mph,
552190673,residential,False,True,78.632,"LINESTRING (-62.7908242 17.4040405, -62.7909065 17.4037818, -62.7909382 17.4037317, -62.7909779 17.4036836, -62.7911986 17.4034466)",,,,
673651597,residential,False,True,34.195,"LINESTRING (-62.7916024 17.4041679, -62.7917479 17.4038935)",,,,
438015051,primary,False,False,168.62599999999998,"LINESTRING (-62.7916024 17.4041679, -62.7919088 17.4042326, -62.7921162 17.4043026, -62.7923455 17.4043889, -62.7930794 17.4047136)",2,Island Main Road,25 mph,
438015051,primary,False,True,49.116,"LINESTRING (-62.7916024 17.4041679, -62.791531 17.4041595, -62.7912258 17.4041229, -62.7911432 17.4041122)",2,Island Main Road,25 mph,
26390298,residential,False,False,19.081,"LINESTRING (-62.7930794 17.4047136, -62.7930128 17.404873)",,,,
438015051,primary,False,False,36.557,"LINESTRING (-62.7930794 17.4047136, -62.7933978 17.4048392)",2,Island Main Road,25 mph,
438015051,primary,False,True,168.626,"LINESTRING (-62.7930794 17.4047136, -62.7923455 17.4043889, -62.7921162 17.4043026, -62.7919088 17.4042326, -62.7916024 17.4041679)",2,Island Main Road,25 mph,
438015051,primary,False,True,26.352,"LINESTRING (-62.7936203 17.4049445, -62.7933978 17.4048392)",2,Island Main Road,25 mph,
