osmid,highway,oneway,reversed,length,geometry,name,ref,lanes
222549824,residential,False,True,293.275,"LINESTRING (-64.6527803 9.3021469, -64.652806 9.3022877, -64.6525827 9.3032049, -64.65244 9.3035805, -64.6525267 9.3047273)",,,
222549826,residential,False,True,336.437,"LINESTRING (-64.6527803 9.3021469, -64.6530987 9.3020963, -64.6531938 9.3021433, -64.6532487 9.3023058, -64.6532743 9.3028149, -64.6535122 9.3034324, -64.6536476 9.3041474, -64.653624 9.3046803)",,,
222549844,residential,False,False,229.13,"LINESTRING (-64.654588 9.3026705, -64.6545038 9.303566, -64.6544892 9.3041438, -64.6544416 9.3047252)",,,
222681338,residential,False,True,52.931,"LINESTRING (-64.6556095 9.3029735, -64.6557943 9.3034132)",Calle Páez,,
222549836,residential,False,False,206.925,"LINESTRING (-64.6556095 9.3029735, -64.655419 9.3032613, -64.6553879 9.3033955, -64.6553022 9.3047724)",,,
222549827,residential,False,False,156.213,"LINESTRING (-64.656512 9.3034448, -64.6563811 9.3048437)",,,
253785215,residential,False,True,55.971,"LINESTRING (-64.656512 9.3034448, -64.6569163 9.3031379)",,,
253785215,residential,False,False,79.467,"LINESTRING (-64.656512 9.3034448, -64.656058 9.3033814, -64.6557943 9.3034132)",,,
222549826,residential,False,True,57.721,"LINESTRING (-64.653624 9.3046803, -64.6535695 9.3051966)",,,
299757428,secondary,False,False,89.856,"LINESTRING (-64.653624 9.3046803, -64.6544416 9.3047252)",Calle Amalia Guevara,L-5,
222549826,residential,False,False,336.437,"LINESTRING (-64.653624 9.3046803, -64.6536476 9.3041474, -64.6535122 9.3034324, -64.6532743 9.3028149, -64.6532487 9.3023058, -64.6531938 9.3021433, -64.6530987 9.3020963, -64.6527803 9.3021469)",,,
299757428,secondary,False,True,121.62199999999999,"LINESTRING (-64.653624 9.3046803, -64.6526824 9.3046686, -64.6525267 9.3047273)",Calle Amalia Guevara,L-5,
222549844,residential,False,False,58.449,"LINESTRING (-64.6544416 9.3047252, -64.6543935 9.3052487)",,,
299757428,secondary,False,False,94.581,"LINESTRING (-64.6544416 9.3047252, -64.6553022 9.3047724)",Calle Amalia Guevara,L-5,
299757428,secondary,False,True,89.856,"LINESTRING (-64.6544416 9.3047252, -64.653624 9.3046803)",Calle Amalia Guevara,L-5,
222549844,residential,False,True,229.13,"LINESTRING (-64.6544416 9.3047252, -64.6544892 9.3041438, -64.6545038 9.303566, -64.654588 9.3026705)",,,
222549824,residential,False,True,51.287,"LINESTRING (-64.6525267 9.3047273, -64.6525565 9.3051876)",,,
222549824,residential,False,False,293.27500000000003,"LINESTRING (-64.6525267 9.3047273, -64.65244 9.3035805, -64.6525827 9.3032049, -64.652806 9.3022877, -64.6527803 9.3021469)",,,
299757428,secondary,False,False,121.62199999999999,"LINESTRING (-64.6525267 9.3047273, -64.6526824 9.3046686, -64.653624 9.3046803)",Calle Amalia Guevara,L-5,
299757428,secondary,False,True,120.005,"LINESTRING (-64.6525267 9.3047273, -64.6522549 9.3049373, -64.6516656 9.3053926)",Calle Amalia Guevara,L-5,
299757428,secondary,False,False,58.42,"LINESTRING (-64.6553022 9.3047724, -64.6558337 9.3048027)",Calle Amalia Guevara,L-5,
299757428,secondary,False,True,94.581,"LINESTRING (-64.6553022 9.3047724, -64.6544416 9.3047252)",Calle Amalia Guevara,L-5,
"[222549834, 222549836]",residential,False,False,155.501,"LINESTRING (-64.6553022 9.3047724, -64.6552691 9.305304, -64.6543935 9.3052487)",,,
222549836,residential,False,True,206.92499999999998,"LINESTRING (-64.6553022 9.3047724, -64.6553879 9.3033955, -64.655419 9.3032613, -64.6556095 9.3029735)",,,
299757428,secondary,False,False,60.24,"LINESTRING (-64.6558337 9.3048027, -64.6563811 9.3048437)",Calle Amalia Guevara,L-5,
