osmid,highway,oneway,reversed,length,geometry,name,lanes,bridge,width
203668769,residential,False,False,69.45,"LINESTRING (-63.1922288 9.7378001, -63.1924335 9.7383912)",,,,
203961682,residential,False,True,63.818,"LINESTRING (-63.1922288 9.7378001, -63.192028 9.7378504, -63.1916532 9.737866)",,,,
203668739,residential,False,False,45.444,"LINESTRING (-63.1862659 9.7403646, -63.1861923 9.7407668)",Calle La Planta,,,
203668739,residential,False,True,76.162,"LINESTRING (-63.1862659 9.7403646, -63.1862913 9.7402295, -63.1865468 9.7397433)",Calle La Planta,,,
"[474402357, 292094663]",residential,False,True,125.503,"LINESTRING (-63.1862659 9.7403646, -63.1861791 9.7404136, -63.1860986 9.740448, -63.1860316 9.740448, -63.1855313 9.7403054, -63.1854804 9.7403105, -63.1854335 9.7403475, -63.1853736 9.7405952)",,,,
203668738,residential,False,False,66.109,"LINESTRING (-63.1882564 9.7411975, -63.1884109 9.7417722)",Calle Junín,,,
1054120610,tertiary,True,False,351.753,"LINESTRING (-63.1882564 9.7411975, -63.1912922 9.7401705)",Avenida Orinoco,2,,
203668739,residential,False,True,78.378,"LINESTRING (-63.1860964 9.7414653, -63.1861923 9.7407668)",Calle La Planta,,,
292094678,residential,True,False,110.686,"LINESTRING (-63.1860964 9.7414653, -63.1851122 9.7416888)",Avenida Orinoco,,,
203961686,residential,True,False,75.453,"LINESTRING (-63.1872582 9.7416025, -63.1878807 9.7413126)",Avenida Orinoco,,,
542505872,residential,False,True,124.359,"LINESTRING (-63.1872582 9.7416025, -63.1876319 9.7426585)",Calle Pichincha,,,
754157397,residential,False,False,8.734,"LINESTRING (-63.1931483 9.7420179, -63.1932196 9.7419828)",Calle Azcue,2,,
754155686,residential,False,True,118.09800000000001,"LINESTRING (-63.1931483 9.7420179, -63.1924461 9.7423591, -63.1921982 9.7425162)",Calle Azcue,2,,
203668790,residential,False,False,83.365,"LINESTRING (-63.1856488 9.7421012, -63.1856771 9.7428504)",Calle 19,,,
203961686,residential,True,False,42.794,"LINESTRING (-63.1856488 9.7421012, -63.186033 9.7420324)",Avenida Orinoco,,,
204980509,residential,True,False,83.66499999999999,"LINESTRING (-63.1921982 9.7425162, -63.1921137 9.742628, -63.1920065 9.7427276, -63.191715 9.7430968)",Calle Azcue,2,,
219929005,residential,False,False,185.689,"LINESTRING (-63.1921982 9.7425162, -63.1918334 9.7415722, -63.1915968 9.740955)",,,,
754155686,residential,False,False,118.09800000000001,"LINESTRING (-63.1921982 9.7425162, -63.1924461 9.7423591, -63.1931483 9.7420179)",Calle Azcue,2,,
203961690,residential,False,False,127.95,"LINESTRING (-63.1876319 9.7426585, -63.1864859 9.7428784)",,,,
542505872,residential,False,False,124.359,"LINESTRING (-63.1876319 9.7426585, -63.1872582 9.7416025)",Calle Pichincha,,,
542505872,residential,False,True,177.88,"LINESTRING (-63.1876319 9.7426585, -63.1881877 9.7441615)",Calle Pichincha,,,
754157399,tertiary,True,False,102.686,"LINESTRING (-63.1928509 9.7435218, -63.191996 9.7438998)",Avenida Bicentenario,2,,
228503565,residential,True,False,134.948,"LINESTRING (-63.1928509 9.7435218, -63.1926219 9.7430571, -63.1923782 9.7426422, -63.1921982 9.7425162)",,,,
203668738,residential,False,False,70.42,"LINESTRING (-63.1891041 9.7439332, -63.1893191 9.74453)",Calle Junín,,,
203668738,residential,False,True,252.015,"LINESTRING (-63.1891041 9.7439332, -63.1884109 9.7417722)",Calle Junín,,,
203961642,residential,True,False,197.05700000000002,"LINESTRING (-63.1891041 9.7439332, -63.1895265 9.7437947, -63.1896568 9.743667, -63.1901392 9.7430262, -63.1904825 9.7429207)",Calle Barreto,,,
203668756,residential,False,False,111.481,"LINESTRING (-63.1869939 9.743988, -63.18598 9.7440693)",,,,
203668785,residential,False,False,135.361,"LINESTRING (-63.1869939 9.743988, -63.1864859 9.7428784)",Calle Bomboná,,,
203668785,residential,False,True,62.999,"LINESTRING (-63.1869939 9.743988, -63.1872188 9.7445094)",Calle Bomboná,,,
203668756,residential,False,False,60.342,"LINESTRING (-63.1856565 9.7440744, -63.1851064 9.7440511)",,,,
203668756,residential,False,True,35.457,"LINESTRING (-63.1856565 9.7440744, -63.18598 9.7440693)",,,,
316799714,residential,True,False,92.708,"LINESTRING (-63.1856565 9.7440744, -63.185641 9.744908)",Calle 19,,,
203961642,residential,True,False,103.588,"LINESTRING (-63.1881877 9.7441615, -63.1891041 9.7439332)",Calle Barreto,,,
542505872,residential,False,False,177.88,"LINESTRING (-63.1881877 9.7441615, -63.1876319 9.7426585)",Calle Pichincha,,,
542505872,residential,False,True,77.465,"LINESTRING (-63.1881877 9.7441615, -63.1884573 9.7448055)",Calle Pichincha,,,
203668785,residential,False,False,62.999,"LINESTRING (-63.1872188 9.7445094, -63.1869939 9.743988)",Calle Bomboná,,,
203668785,residential,False,True,79.574,"LINESTRING (-63.1872188 9.7445094, -63.1875404 9.745151)",Calle Bomboná,,,
203961642,residential,True,False,113.01,"LINESTRING (-63.1872188 9.7445094, -63.1881877 9.7441615)",Calle Barreto,,,
316799714,residential,True,False,98.376,"LINESTRING (-63.185641 9.744908, -63.1856357 9.7457927)",Calle 19,,,
203961642,residential,True,False,66.94399999999999,"LINESTRING (-63.185641 9.744908, -63.1859672 9.7448913, -63.1862459 9.7448364)",Calle Barreto,,,
219052635,tertiary,True,False,112.749,"LINESTRING (-63.1895716 9.7451493, -63.1905039 9.7447205)",Avenida Bicentenario,2,,
542505862,residential,False,False,93.476,"LINESTRING (-63.1895716 9.7451493, -63.1898709 9.7459365)",Calle Junín,,,
542505862,residential,False,True,10.027,"LINESTRING (-63.1895716 9.7451493, -63.1895378 9.7450655)",Calle Junín,,,
203668794,residential,False,False,8.715,"LINESTRING (-63.1887353 9.7455028, -63.1887046 9.7454305)",Calle Pichincha,,,
203668794,residential,False,True,96.963,"LINESTRING (-63.1887353 9.7455028, -63.1890497 9.7463179)",Calle Pichincha,,,
219052635,tertiary,True,False,99.728,"LINESTRING (-63.1887353 9.7455028, -63.1887972 9.7454743, -63.1895716 9.7451493)",Avenida Bicentenario,2,,
1054120610,tertiary,True,False,43.117,"LINESTRING (-63.1878807 9.7413126, -63.1882564 9.7411975)",Avenida Orinoco,2,,
203961686,residential,True,False,113.418,"LINESTRING (-63.1846139 9.7421072, -63.1856488 9.7421012)",Avenida Orinoco,,,
1054120610,tertiary,True,False,369.262,"LINESTRING (-63.1846139 9.7421072, -63.1856561 9.741931, -63.1858617 9.7418759, -63.1869808 9.7415894, -63.1878807 9.7413126)",Avenida Orinoco,2,,
203668785,residential,False,True,135.361,"LINESTRING (-63.1864859 9.7428784, -63.1869939 9.743988)",Calle Bomboná,,,
203961690,residential,False,False,51.087,"LINESTRING (-63.1864859 9.7428784, -63.1860198 9.7428712)",,,,
203961690,residential,False,True,127.95,"LINESTRING (-63.1864859 9.7428784, -63.1876319 9.7426585)",,,,
203961687,residential,False,False,93.282,"LINESTRING (-63.1860198 9.7428712, -63.186033 9.7420324)",Calle Páez,,,
203961687,residential,False,True,133.294,"LINESTRING (-63.1860198 9.7428712, -63.18598 9.7440693)",Calle Páez,,,
203961690,residential,False,False,37.628,"LINESTRING (-63.1860198 9.7428712, -63.1856771 9.7428504)",,,,
203961690,residential,False,True,51.087,"LINESTRING (-63.1860198 9.7428712, -63.1864859 9.7428784)",,,,
203668738,residential,False,True,70.42,"LINESTRING (-63.1893191 9.74453, -63.1891041 9.7439332)",Calle Junín,,,
542505857,residential,True,False,99.289,"LINESTRING (-63.1893191 9.74453, -63.1884573 9.7448055)",Calle Azcue,2,,
203961642,residential,True,False,112.65,"LINESTRING (-63.1862459 9.7448364, -63.1872188 9.7445094)",Calle Barreto,,,
203961687,residential,False,True,81.303,"LINESTRING (-63.1862459 9.7448364, -63.1865269 9.7455131)",Calle Páez,,,
203961687,residential,False,False,90.33500000000001,"LINESTRING (-63.1862459 9.7448364, -63.1859892 9.7441436, -63.18598 9.7440693)",Calle Páez,,,
542505865,residential,True,False,74.594,"LINESTRING (-63.1884573 9.7448055, -63.1887046 9.7454305)",Calle Pichincha,,,
542505868,residential,True,False,107.577,"LINESTRING (-63.1884573 9.7448055, -63.1875404 9.745151)",Calle 08,2,,
542505872,residential,False,False,77.465,"LINESTRING (-63.1884573 9.7448055, -63.1881877 9.7441615)",Calle Pichincha,,,
542505854,residential,True,False,64.188,"LINESTRING (-63.1895378 9.7450655, -63.1893191 9.74453)",Calle Junín,,,
542505862,residential,False,False,10.027,"LINESTRING (-63.1895378 9.7450655, -63.1895716 9.7451493)",Calle Junín,,,
542505860,tertiary,True,False,99.928,"LINESTRING (-63.1895378 9.7450655, -63.1891645 9.7452329, -63.1887046 9.7454305)",Avenida Bicentenario,,,
203668794,residential,False,True,8.715,"LINESTRING (-63.1887046 9.7454305, -63.1887353 9.7455028)",Calle Pichincha,,,
936148673,tertiary,True,False,103.913,"LINESTRING (-63.1887046 9.7454305, -63.1878467 9.7458285)",Avenida Bicentenario,,,
203961687,residential,False,False,81.303,"LINESTRING (-63.1865269 9.7455131, -63.1862459 9.7448364)",Calle Páez,,,
203961687,residential,False,True,92.852,"LINESTRING (-63.1865269 9.7455131, -63.1867008 9.7459029, -63.1868727 9.7462754)",Calle Páez,,,
542505868,residential,True,False,102.978,"LINESTRING (-63.1865269 9.7455131, -63.1860517 9.7457029, -63.1857546 9.7457807, -63.1856357 9.7457927)",Calle 08,2,,
203668785,residential,False,False,82.475,"LINESTRING (-63.1878467 9.7458285, -63.1875404 9.745151)",Calle Bomboná,,,
203668785,residential,False,True,8.05,"LINESTRING (-63.1878467 9.7458285, -63.1878818 9.7458921)",Calle Bomboná,,,
936148673,tertiary,True,False,117.741,"LINESTRING (-63.1878467 9.7458285, -63.1868727 9.7462754)",Avenida Bicentenario,,,
203961687,residential,False,False,92.852,"LINESTRING (-63.1868727 9.7462754, -63.1867008 9.7459029, -63.1865269 9.7455131)",Calle Páez,,,
205530754,residential,True,False,99.915,"LINESTRING (-63.1920397 9.7439943, -63.192396 9.7448214)",Calle 25,,,
219052635,tertiary,True,False,103.00299999999999,"LINESTRING (-63.1920397 9.7439943, -63.1927911 9.7436367, -63.1928881 9.7435959)",Avenida Bicentenario,2,,
205530756,residential,False,True,97.591,"LINESTRING (-63.1932219 9.7444932, -63.192396 9.7448214)",,,,
228503565,residential,True,False,106.27,"LINESTRING (-63.1932219 9.7444932, -63.1928881 9.7435959)",,,,
219052635,tertiary,True,False,186.678,"LINESTRING (-63.1905039 9.7447205, -63.1920397 9.7439943)",Avenida Bicentenario,2,,
542505848,residential,False,False,98.33,"LINESTRING (-63.1905039 9.7447205, -63.1908755 9.7455254)",Calle 24,2,,
542505848,residential,False,True,13.388,"LINESTRING (-63.1905039 9.7447205, -63.190442 9.7446167)",Calle 24,2,,
205530756,residential,False,False,97.591,"LINESTRING (-63.192396 9.7448214, -63.1932219 9.7444932)",,,,
205530756,residential,False,True,184.104,"LINESTRING (-63.192396 9.7448214, -63.1908755 9.7455254)",,,,
205530754,residential,True,False,171.935,"LINESTRING (-63.192396 9.7448214, -63.1927009 9.7456478, -63.1927197 9.7457641, -63.192721 9.745846, -63.1927197 9.7459267, -63.1927022 9.7460126, -63.192666 9.7461289, -63.1926043 9.7462954)",Calle 25,,,
205530756,residential,False,False,184.104,"LINESTRING (-63.1908755 9.7455254, -63.192396 9.7448214)",,,,
205530756,residential,False,True,119.207,"LINESTRING (-63.1908755 9.7455254, -63.1898709 9.7459365)",,,,
542505848,residential,False,True,98.33,"LINESTRING (-63.1908755 9.7455254, -63.1905039 9.7447205)",Calle 24,2,,
542505848,residential,False,False,113.505,"LINESTRING (-63.1908755 9.7455254, -63.1910259 9.7457773, -63.1911467 9.7458659, -63.1917175 9.7460074)",Calle 24,2,,
205530756,residential,False,False,119.207,"LINESTRING (-63.1898709 9.7459365, -63.1908755 9.7455254)",,,,
205530756,residential,False,True,99.488,"LINESTRING (-63.1898709 9.7459365, -63.1890497 9.7463179)",,,,
542505862,residential,False,True,93.476,"LINESTRING (-63.1898709 9.7459365, -63.1895716 9.7451493)",Calle Junín,,,
203668794,residential,False,False,96.963,"LINESTRING (-63.1890497 9.7463179, -63.1887353 9.7455028)",Calle Pichincha,,,
205530756,residential,False,False,99.488,"LINESTRING (-63.1890497 9.7463179, -63.1898709 9.7459365)",,,,
