osmid,highway,oneway,reversed,length,geometry,ref,lanes,maxspeed
156954076,residential,False,False,125.758,"LINESTRING (-69.2775651 10.8181856, -69.2778809 10.8192732)",,,
156954076,residential,False,True,58.912,"LINESTRING (-69.2775651 10.8181856, -69.277383 10.8176869)",,,
622368345,residential,False,False,92.141,"LINESTRING (-69.2775651 10.8181856, -69.2783813 10.817976)",,,
156954074,residential,False,False,88.217,"LINESTRING (-69.2775651 10.8181856, -69.2772853 10.8182536, -69.2767667 10.818224)",,,
156954074,residential,False,False,107.036,"LINESTRING (-69.2762182 10.8181949, -69.2752383 10.8181804)",,,
156954074,residential,False,True,59.994,"LINESTRING (-69.2762182 10.8181949, -69.2767667 10.818224)",,,
156954075,residential,False,False,111.955,"LINESTRING (-69.2762182 10.8181949, -69.2761158 10.8191967)",,,
289314236,residential,False,True,56.497,"LINESTRING (-69.2762182 10.8181949, -69.2762277 10.8176869)",,,
156954074,residential,False,False,59.994,"LINESTRING (-69.2767667 10.818224, -69.2762182 10.8181949)",,,
156954077,residential,False,False,110.317,"LINESTRING (-69.2767667 10.818224, -69.2767314 10.8192155)",,,
156954077,residential,False,True,49.79,"LINESTRING (-69.2767667 10.818224, -69.2768083 10.8177781)",,,
156954074,residential,False,True,88.217,"LINESTRING (-69.2767667 10.818224, -69.2772853 10.8182536, -69.2775651 10.8181856)",,,
156954074,residential,False,False,88.285,"LINESTRING (-69.2752383 10.8181804, -69.27443 10.8181738)",,,
156954074,residential,False,True,107.036,"LINESTRING (-69.2752383 10.8181804, -69.2762182 10.8181949)",,,
289314246,residential,False,False,111.958,"LINESTRING (-69.2752383 10.8181804, -69.2752494 10.8191872)",,,
289314246,residential,False,True,60.58,"LINESTRING (-69.2752383 10.8181804, -69.2752407 10.8176356)",,,
289314228,tertiary,False,False,46.063,"LINESTRING (-69.2785785 10.8187538, -69.2789892 10.8186596)",L-5,,
289314249,residential,False,True,89.129,"LINESTRING (-69.2785785 10.8187538, -69.2783813 10.817976)",,,
551673348,tertiary,False,False,60.095,"LINESTRING (-69.2785785 10.8187538, -69.2786882 10.8192834)",L-5,,
289314230,residential,False,False,88.183,"LINESTRING (-69.2752494 10.8191872, -69.2744423 10.8191657)",,,
289314230,residential,False,True,94.633,"LINESTRING (-69.2752494 10.8191872, -69.2761158 10.8191967)",,,
289314246,residential,False,False,108.009,"LINESTRING (-69.2752494 10.8191872, -69.2752398 10.8201585)",,,
289314246,residential,False,True,111.958,"LINESTRING (-69.2752494 10.8191872, -69.2752383 10.8181804)",,,
156954075,residential,False,False,111.359,"LINESTRING (-69.2761158 10.8191967, -69.2760297 10.8201946)",,,
156954075,residential,False,True,111.955,"LINESTRING (-69.2761158 10.8191967, -69.2762182 10.8181949)",,,
289314230,residential,False,False,94.633,"LINESTRING (-69.2761158 10.8191967, -69.2752494 10.8191872)",,,
289314230,residential,False,True,67.267,"LINESTRING (-69.2761158 10.8191967, -69.2767314 10.8192155)",,,
156954077,residential,False,False,109.953,"LINESTRING (-69.2767314 10.8192155, -69.2766832 10.8202032)",,,
156954077,residential,False,True,110.317,"LINESTRING (-69.2767314 10.8192155, -69.2767667 10.818224)",,,
289314230,residential,False,False,67.267,"LINESTRING (-69.2767314 10.8192155, -69.2761158 10.8191967)",,,
