osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed
1241190258,True,1,L-13,Vía a Uracoa,secondary,False,36.846000000000004,"LINESTRING (-62.3522166 8.990415, -62.3521663 8.9905724, -62.352077 8.9907134)",
543798808,False,2,R-37,Vía a San Francisco,tertiary,True,63.724,"LINESTRING (-62.3504779 8.9909078, -62.3510581 8.9909113)",
543798808,False,2,R-37,Vía a San Francisco,tertiary,False,72.367,"LINESTRING (-62.3517168 8.990895, -62.3510581 8.9909113)",
214552885,True,2,R-37,Vía a San Francisco,tertiary,False,37.117,"LINESTRING (-62.3517168 8.990895, -62.3518469 8.9909105, -62.3519161 8.9909283, -62.3520441 8.9909719)",
1241190261,True,,L-13;R-37,,secondary,False,12.729000000000001,"LINESTRING (-62.3520441 8.9909719, -62.3520758 8.9909937, -62.3521119 8.9910074, -62.3521502 8.9910122)",
214552886,False,,,Calle Miranda,residential,False,89.79,"LINESTRING (-62.3535345 8.9917131, -62.3536226 8.9909103)",
214552886,False,,,Calle Miranda,residential,True,67.817,"LINESTRING (-62.3535345 8.9917131, -62.3534714 8.9923198)",
691156490,False,,,,residential,False,174.208,"LINESTRING (-62.3535345 8.9917131, -62.355115 8.9918456)",
691156490,False,,,,residential,True,85.892,"LINESTRING (-62.3535345 8.9917131, -62.3527534 8.991675)",
214552878,False,2,L-13,Avenida Arismendi,secondary,False,9.291,"LINESTRING (-62.3524697 8.9917425, -62.352454 8.9916604)",70
214552888,True,,L-13,Avenida Arismendi,secondary,False,389.318,"LINESTRING (-62.3524697 8.9917425, -62.3524511 8.9918822, -62.3524958 8.9921838, -62.3525963 8.9927059, -62.3526521 8.9933237, -62.3526819 8.9938017, -62.3527266 8.9943974, -62.3527489 8.9950961, -62.3528011 8.9952138)",
691156493,False,,,,residential,True,38.541,"LINESTRING (-62.3533074 8.9942798, -62.352959 8.9943213)",
214552886,False,,,Calle Miranda,residential,False,218.847,"LINESTRING (-62.3533074 8.9942798, -62.3533111 8.9938606, -62.3534714 8.9923198)",
