osmid,highway,oneway,reversed,length,ref,name,geometry,maxspeed
874902147,residential,False,True,12.24,,,"LINESTRING (-69.6172194 9.925896, -69.6171764 9.9257944)",
351671796,secondary,True,False,139.495,T-7,Avenida 7,"LINESTRING (-69.6172194 9.925896, -69.6176115 9.9258313, -69.6184757 9.9256901)",
351683792,residential,False,True,147.578,,Calle 7,"LINESTRING (-69.6172194 9.925896, -69.6176496 9.926883, -69.6177896 9.9270952)",
874902147,residential,False,False,12.24,,,"LINESTRING (-69.6171764 9.9257944, -69.6172194 9.925896)",
344105414,residential,False,False,164.384,,,"LINESTRING (-69.6170209 9.9315244, -69.616396 9.9301803)",40
344105450,residential,False,False,64.826,,,"LINESTRING (-69.6170209 9.9315244, -69.6164896 9.9317813)",40
344105414,residential,False,True,24.275000000000002,,,"LINESTRING (-69.6170209 9.9315244, -69.6170359 9.9315576, -69.6170895 9.9316633, -69.6171331 9.9317105)",40
344105414,residential,False,False,94.549,,,"LINESTRING (-69.6159441 9.9292389, -69.6155751 9.9284702)",40
344105414,residential,False,True,115.791,,,"LINESTRING (-69.6159441 9.9292389, -69.616396 9.9301803)",40
344105429,residential,False,False,54.865,,,"LINESTRING (-69.6159441 9.9292389, -69.6154926 9.9294526)",
344105431,residential,False,False,61.837,,,"LINESTRING (-69.6164896 9.9317813, -69.6162702 9.9312689)",
344105450,residential,False,False,74.478,,,"LINESTRING (-69.6164896 9.9317813, -69.6158536 9.9320183)",40
344105450,residential,False,True,64.826,,,"LINESTRING (-69.6164896 9.9317813, -69.6170209 9.9315244)",40
344105429,residential,False,True,54.865,,,"LINESTRING (-69.6154926 9.9294526, -69.6159441 9.9292389)",
344105431,residential,False,True,44.809,,,"LINESTRING (-69.6154926 9.9294526, -69.6156516 9.9298239)",
344105435,residential,False,False,25.079,,,"LINESTRING (-69.6185866 9.9304775, -69.6184148 9.9303284)",40
351671752,residential,False,False,83.104,,Avenida 12,"LINESTRING (-69.6185866 9.9304775, -69.6184529 9.9308394, -69.6183349 9.9310904, -69.618296 9.931167)",40
351671752,residential,False,True,94.748,,Avenida 12,"LINESTRING (-69.6185866 9.9304775, -69.6187734 9.9304379, -69.6194453 9.930386)",40
344105435,residential,False,False,41.685,,,"LINESTRING (-69.6174726 9.9297562, -69.617368 9.9297562, -69.6171105 9.929854)",40
344105435,residential,False,True,121.85399999999998,,,"LINESTRING (-69.6174726 9.9297562, -69.6177616 9.9298934, -69.6180573 9.9300574, -69.6182257 9.9301643, -69.6184148 9.9303284)",40
850785865,residential,False,True,108.469,,,"LINESTRING (-69.6174726 9.9297562, -69.6175236 9.9296954, -69.6176308 9.9296241, -69.6177891 9.9295316, -69.6178964 9.9294312, -69.6180064 9.9292833, -69.6181753 9.9290851)",
