osmid,oneway,ref,name,highway,reversed,length,lanes,maxspeed,geometry,junction
150258588,True,R-9,Jose Angel Montenegro,residential,False,128.478,,,"LINESTRING (-68.2216381 7.7817893, -68.2205848 7.7822852)",
413727658,False,,,residential,False,77.456,,,"LINESTRING (-68.2216381 7.7817893, -68.2218877 7.7824405)",
413727365,False,T-8;L-6,Avenida Principal de Achaguas,secondary,False,42.828,2,40,"LINESTRING (-68.2185242 7.7830476, -68.218484 7.7834307)",
413727365,False,T-8;L-6,Avenida Principal de Achaguas,secondary,True,148.512,2,40,"LINESTRING (-68.2185242 7.7830476, -68.2187616 7.7822768, -68.2189597 7.7817848)",
150258588,True,R-9,Jose Angel Montenegro,residential,False,63.143,,,"LINESTRING (-68.2205848 7.7822852, -68.2200695 7.7825338)",
150258608,False,,,residential,False,40.462,,,"LINESTRING (-68.2205848 7.7822852, -68.220727 7.7826207)",
150258608,False,,,residential,True,43.03,,,"LINESTRING (-68.2208951 7.78297, -68.220727 7.7826207)",
380558169,False,,,residential,False,51.372,,,"LINESTRING (-68.2208951 7.78297, -68.2210719 7.7833975)",
543936635,False,R-9,Av. Bolivar,residential,True,206.209,,,"LINESTRING (-68.2208951 7.78297, -68.2201438 7.7837854, -68.2196292 7.784336)",
577206738,True,R-9,Av. Bolivar,residential,False,124.572,,,"LINESTRING (-68.2208951 7.78297, -68.2214002 7.7826514, -68.2218877 7.7824405)",
413727362,True,T-8;L-6,Avenida Principal de Achaguas,secondary,False,69.93900000000001,2,40,"LINESTRING (-68.2185447 7.7855363, -68.2185801 7.7860951, -68.2186098 7.7861576)",
380557876,True,T-8;L-6,Avenida Principal de Achaguas,secondary,False,38.737,2,40,"LINESTRING (-68.2186098 7.7861576, -68.2186757 7.7858154)",
150258600,False,T-8;L-6,Avenida Principal de Achaguas,secondary,False,416.42900000000003,2,40,"LINESTRING (-68.2186098 7.7861576, -68.218649 7.7869157, -68.2187369 7.7887168, -68.2187652 7.7898992)",
543936635,False,R-9,Av. Bolivar,residential,False,113.991,,,"LINESTRING (-68.2189639 7.785119, -68.2192169 7.7847771, -68.219542 7.7844293, -68.2196292 7.784336)",
