osmid,highway,oneway,reversed,length,geometry,name,ref,bridge
74175582,residential,False,False,24.657,"LINESTRING (-71.9085504 9.00076, -71.908772 9.0007956)",,,
74175582,residential,False,True,52.838,"LINESTRING (-71.9085504 9.00076, -71.9080802 9.0006594)",,,
978805088,residential,False,False,45.744,"LINESTRING (-71.9085504 9.00076, -71.9081602 9.0009039)",,,
74175582,residential,False,True,24.657,"LINESTRING (-71.908772 9.0007956, -71.9085504 9.00076)",,,
74175586,residential,False,True,91.486,"LINESTRING (-71.908772 9.0007956, -71.9086422 8.9999829)",,,
74175582,residential,False,False,209.037,"LINESTRING (-71.908772 9.0007956, -71.9091686 9.0008715, -71.9099145 9.0009201, -71.9105556 9.0008965, -71.9106659 9.0008977)",,,
507386013,residential,False,False,280.29200000000003,"LINESTRING (-71.908772 9.0007956, -71.9089914 9.001901, -71.9092703 9.0032678)",,,
74175581,residential,False,False,142.125,"LINESTRING (-71.9106659 9.0008977, -71.9106786 8.9996196)",,,
74175581,residential,False,True,115.308,"LINESTRING (-71.9106659 9.0008977, -71.9106522 9.0019346)",,,
74175582,residential,False,True,209.03699999999998,"LINESTRING (-71.9106659 9.0008977, -71.9105556 9.0008965, -71.9099145 9.0009201, -71.9091686 9.0008715, -71.908772 9.0007956)",,,
74175603,tertiary,False,True,171.495,"LINESTRING (-71.9104856 8.997478, -71.9120407 8.9973385)",Avenida 5,,
831803485,residential,False,False,54.921,"LINESTRING (-71.9104856 8.997478, -71.9104394 8.9969862)",,,
74175603,tertiary,False,False,279.658,"LINESTRING (-71.9104856 8.997478, -71.9094529 8.9975734, -71.9089815 8.9976169, -71.9089316 8.9976215, -71.9079503 8.9977121)",Avenida 5,,
507386014,residential,False,False,123.056,"LINESTRING (-71.9081529 9.0031859, -71.9092703 9.0032678)",,,
507386014,residential,False,True,71.289,"LINESTRING (-71.9081529 9.0031859, -71.9082689 9.0038167)",,,
507386016,residential,False,True,222.374,"LINESTRING (-71.9081529 9.0031859, -71.9077355 9.001229)",,,
507386025,residential,False,False,81.134,"LINESTRING (-71.9081529 9.0031859, -71.9075453 9.0031902, -71.9074345 9.0032595)",,,
74175576,residential,False,False,61.326,"LINESTRING (-71.9106333 9.0033678, -71.9106143 9.003919)",,,
74175581,residential,False,False,159.378,"LINESTRING (-71.9106333 9.0033678, -71.9106522 9.0019346)",,,
507386014,residential,False,False,74.773,"LINESTRING (-71.9106333 9.0033678, -71.9113138 9.003389)",,,
507386014,residential,False,True,83.422,"LINESTRING (-71.9106333 9.0033678, -71.9098758 9.0033122)",,,
74175581,residential,False,True,12.149,"LINESTRING (-71.9106726 8.9995105, -71.9106786 8.9996196)",,,
507386083,residential,False,False,100.371,"LINESTRING (-71.9106726 8.9995105, -71.9106305 8.9986088)",,,
1148915471,primary,True,False,228.652,"LINESTRING (-71.9106726 8.9995105, -71.9086229 8.999871)",Avenida Bolívar,L-2,
74175586,residential,False,False,12.622,"LINESTRING (-71.9086229 8.999871, -71.9086422 8.9999829)",,,
1148915471,primary,True,False,21.937,"LINESTRING (-71.9086229 8.999871, -71.9084257 8.9999024)",Avenida Bolívar,L-2,
978805088,residential,False,True,112.197,"LINESTRING (-71.9032549 9.0032317, -71.9041905 9.0028265)",,,
507386023,residential,False,True,97.21799999999999,"LINESTRING (-71.9032549 9.0032317, -71.9028401 9.0034131, -71.902987 9.0038139)",,,
74175582,residential,False,False,52.838,"LINESTRING (-71.9080802 9.0006594, -71.9085504 9.00076)",,,
"[406313496, 74175582]",residential,False,True,131.331,"LINESTRING (-71.9080802 9.0006594, -71.9074126 9.0002854, -71.9071434 9.000044, -71.9071117 8.9999883)",,,
507386017,residential,False,False,29.482999999999997,"LINESTRING (-71.9080802 9.0006594, -71.9081494 9.0007647, -71.9081602 9.0009039)",,,
507386016,residential,False,False,222.374,"LINESTRING (-71.9077355 9.001229, -71.9081529 9.0031859)",,,
978805088,residential,False,True,23.427,"LINESTRING (-71.9077355 9.001229, -71.9078991 9.0010938)",,,
978805088,residential,False,False,268.383,"LINESTRING (-71.9077355 9.001229, -71.905694 9.0021753, -71.9055213 9.0022501)",,,
74175581,residential,False,False,12.149,"LINESTRING (-71.9106786 8.9996196, -71.9106726 8.9995105)",,,
74175581,residential,False,True,142.125,"LINESTRING (-71.9106786 8.9996196, -71.9106659 9.0008977)",,,
74175586,residential,False,False,91.486,"LINESTRING (-71.9086422 8.9999829, -71.908772 9.0007956)",,,
74175586,residential,False,True,12.622,"LINESTRING (-71.9086422 8.9999829, -71.9086229 8.999871)",,,
409624900,primary,True,False,227.269,"LINESTRING (-71.9086422 8.9999829, -71.9106786 8.9996196)",Avenida Bolívar,L-2,
"[406313496, 74175582]",residential,False,False,131.33100000000002,"LINESTRING (-71.9071117 8.9999883, -71.9071434 9.000044, -71.9074126 9.0002854, -71.9080802 9.0006594)",,,
409624900,primary,True,False,172.81,"LINESTRING (-71.9071117 8.9999883, -71.9073293 9.0001024, -71.907596 9.0001383, -71.9086422 8.9999829)",Avenida Bolívar,L-2,
1148915471,primary,True,False,98.675,"LINESTRING (-71.9061797 8.9987, -71.9056347 8.9979945)",Avenida Bolívar,L-2,
505925806,residential,False,True,213.147,"LINESTRING (-71.9061797 8.9987, -71.9062713 8.9986446, -71.9080856 8.9983842)",,,
505925806,residential,False,True,276.525,"LINESTRING (-71.9080856 8.9983842, -71.9105789 8.9980379)",,,
505925807,residential,False,False,76.197,"LINESTRING (-71.9080856 8.9983842, -71.9079503 8.9977121)",,,
505925807,residential,False,True,62.851,"LINESTRING (-71.9080856 8.9983842, -71.9081971 8.9989386)",,,
505925806,residential,False,False,213.147,"LINESTRING (-71.9080856 8.9983842, -71.9062713 8.9986446, -71.9061797 8.9987)",,,
505925806,residential,False,False,276.525,"LINESTRING (-71.9105789 8.9980379, -71.9080856 8.9983842)",,,
505925806,residential,False,True,58.125,"LINESTRING (-71.9105789 8.9980379, -71.911104 8.9979726)",,,
507386083,residential,False,True,63.734,"LINESTRING (-71.9105789 8.9980379, -71.9106305 8.9986088)",,,
505925807,residential,False,False,62.851,"LINESTRING (-71.9081971 8.9989386, -71.9080856 8.9983842)",,,
505925807,residential,False,True,110.071,"LINESTRING (-71.9081971 8.9989386, -71.9084257 8.9999024)",,,
507386082,residential,False,True,269.756,"LINESTRING (-71.9081971 8.9989386, -71.9106305 8.9986088)",,,
507386082,residential,False,False,185.554,"LINESTRING (-71.9081971 8.9989386, -71.9066646 8.9991446, -71.9065396 8.999213)",,,
505925807,residential,False,False,110.071,"LINESTRING (-71.9084257 8.9999024, -71.9081971 8.9989386)",,,
1148915471,primary,True,False,248.34799999999998,"LINESTRING (-71.9084257 8.9999024, -71.9075915 9.0000352, -71.9073547 9.0000064, -71.9070457 8.9998723, -71.9069075 8.9997372, -71.9065396 8.999213)",Avenida Bolívar,L-2,
74175603,tertiary,False,False,171.495,"LINESTRING (-71.9120407 8.9973385, -71.9104856 8.997478)",Avenida 5,,
74175603,tertiary,False,False,131.399,"LINESTRING (-71.9079503 8.9977121, -71.9067629 8.9978569)",Avenida 5,,
505925807,residential,False,True,76.197,"LINESTRING (-71.9079503 8.9977121, -71.9080856 8.9983842)",,,
507388714,residential,False,False,80.118,"LINESTRING (-71.9079503 8.9977121, -71.9078602 8.9969971)",,,
74175603,tertiary,False,True,279.658,"LINESTRING (-71.9079503 8.9977121, -71.9089316 8.9976215, -71.9089815 8.9976169, -71.9094529 8.9975734, -71.9104856 8.997478)",Avenida 5,,
74175603,tertiary,False,True,10.008,"LINESTRING (-71.9055636 8.9980508, -71.9056347 8.9979945)",Avenida 5,,
409624900,primary,True,False,59.657,"LINESTRING (-71.9055636 8.9980508, -71.9058814 8.9984859)",Avenida Bolívar,L-2,
74175603,tertiary,False,False,10.008,"LINESTRING (-71.9056347 8.9979945, -71.9055636 8.9980508)",Avenida 5,,
74175603,tertiary,False,True,124.848,"LINESTRING (-71.9056347 8.9979945, -71.9067629 8.9978569)",Avenida 5,,
1148915471,primary,True,False,161.036,"LINESTRING (-71.9056347 8.9979945, -71.9050877 8.9972456, -71.9047801 8.9968177)",Avenida Bolívar,L-2,
74175581,residential,False,False,115.308,"LINESTRING (-71.9106522 9.0019346, -71.9106659 9.0008977)",,,
74175581,residential,False,True,159.378,"LINESTRING (-71.9106522 9.0019346, -71.9106333 9.0033678)",,,
507367553,residential,False,True,86.651,"LINESTRING (-71.9106522 9.0019346, -71.9114279 9.002077)",,,
507386011,residential,False,False,260.78,"LINESTRING (-71.9106522 9.0019346, -71.9098485 9.0018125, -71.9097237 9.0020211, -71.9098758 9.0033122)",,,
507386014,residential,False,True,71.685,"LINESTRING (-71.9119662 9.0034093, -71.9113138 9.003389)",,,
507386010,residential,False,True,96.691,"LINESTRING (-71.9119662 9.0034093, -71.9119947 9.0031071, -71.9120648 9.0025453)",,,
507386014,residential,False,False,83.422,"LINESTRING (-71.9098758 9.0033122, -71.9106333 9.0033678)",,,
507386014,residential,False,True,66.682,"LINESTRING (-71.9098758 9.0033122, -71.9092703 9.0032678)",,,
507386011,residential,False,True,260.78,"LINESTRING (-71.9098758 9.0033122, -71.9097237 9.0020211, -71.9098485 9.0018125, -71.9106522 9.0019346)",,,
507386013,residential,False,False,69.601,"LINESTRING (-71.9092703 9.0032678, -71.9093914 9.0038822)",,,
507386014,residential,False,False,66.682,"LINESTRING (-71.9092703 9.0032678, -71.9098758 9.0033122)",,,
507386014,residential,False,True,123.056,"LINESTRING (-71.9092703 9.0032678, -71.9081529 9.0031859)",,,
507386013,residential,False,True,280.29200000000003,"LINESTRING (-71.9092703 9.0032678, -71.9089914 9.001901, -71.908772 9.0007956)",,,
978805088,residential,False,True,45.744,"LINESTRING (-71.9081602 9.0009039, -71.9085504 9.00076)",,,
507386017,residential,False,True,29.482999999999997,"LINESTRING (-71.9081602 9.0009039, -71.9081494 9.0007647, -71.9080802 9.0006594)",,,
978805088,residential,False,False,35.644,"LINESTRING (-71.9081602 9.0009039, -71.907978 9.0010285, -71.9078991 9.0010938)",,,
978805088,residential,False,False,23.427,"LINESTRING (-71.9078991 9.0010938, -71.9077355 9.001229)",,,
507386018,residential,False,False,324.48,"LINESTRING (-71.9078991 9.0010938, -71.9072687 9.0007774, -71.9071634 9.0006994, -71.9070822 9.0006392, -71.9069364 9.0003888, -71.906747 8.9999713, -71.9066566 8.9998533, -71.9065167 8.9997266, -71.9063564 8.9996633, -71.9056102 8.9996748)",,,
978805088,residential,False,True,35.644,"LINESTRING (-71.9078991 9.0010938, -71.907978 9.0010285, -71.9081602 9.0009039)",,,
507386018,residential,False,True,324.48,"LINESTRING (-71.9056102 8.9996748, -71.9063564 8.9996633, -71.9065167 8.9997266, -71.9066566 8.9998533, -71.906747 8.9999713, -71.9069364 9.0003888, -71.9070822 9.0006392, -71.9071634 9.0006994, -71.9072687 9.0007774, -71.9078991 9.0010938)",,,
507386021,residential,False,False,46.084,"LINESTRING (-71.9055213 9.0022501, -71.9055994 9.0026573)",,,
978805088,residential,False,False,93.044,"LINESTRING (-71.9055213 9.0022501, -71.9047454 9.0025861)",,,
978805088,residential,False,True,268.383,"LINESTRING (-71.9055213 9.0022501, -71.905694 9.0021753, -71.9077355 9.001229)",,,
507386021,residential,False,True,49.036,"LINESTRING (-71.9056824 9.0030906, -71.9055994 9.0026573)",,,
507386022,residential,False,True,449.15999999999997,"LINESTRING (-71.9056824 9.0030906, -71.9073533 9.0023556, -71.9072428 9.0019193, -71.9055994 9.0026573)",,,
"[507386022, 507386023]",residential,False,False,356.947,"LINESTRING (-71.9056824 9.0030906, -71.9050054 9.0034131, -71.9038099 9.0039395, -71.9031425 9.0042382, -71.902987 9.0038139)",,,
507386022,residential,False,False,131.436,"LINESTRING (-71.9045061 9.0031381, -71.9055994 9.0026573)",,,
