osmid,name,highway,oneway,reversed,length,geometry,bridge,ref,lanes,maxspeed,access
372889007,Calle Ambrosio Plaza,residential,False,False,61.923,"LINESTRING (-69.4535495 9.2960836, -69.4532303 9.2960995, -69.4530429 9.2960779, -69.4529882 9.296066)",,,,,
"[372889010, 715996942, 715996943]",,residential,False,True,96.828,"LINESTRING (-69.4535495 9.2960836, -69.4536282 9.2963253, -69.453658 9.2964165, -69.4538196 9.2969126)",yes,,,,
372888973,Avenida Páez,secondary,True,False,81.636,"LINESTRING (-69.4580096 9.3025948, -69.4582523 9.3032888)",,R-12,,,
372888988,,residential,False,True,88.507,"LINESTRING (-69.4580096 9.3025948, -69.4587714 9.3023333)",,,,,
372888936,Avenida Sucre,residential,False,False,85.994,"LINESTRING (-69.4576674 9.2971572, -69.4574249 9.2964218)",,,,,
372888936,Avenida Sucre,residential,False,True,75.288,"LINESTRING (-69.4576674 9.2971572, -69.4578761 9.2978022)",,,,,
715996939,Calle Alberto Pelayo,residential,False,False,57.888,"LINESTRING (-69.4576674 9.2971572, -69.4581589 9.2969681)",,,,,
715996939,Calle Alberto Pelayo,residential,False,True,76.815,"LINESTRING (-69.4576674 9.2971572, -69.4570124 9.2974009)",,,,,
372888984,,residential,False,False,71.193,"LINESTRING (-69.4543085 9.3006167, -69.454093 9.3000128)",,,,,
545461628,Avenida Daniel Camejo Acosta,residential,False,False,26.169,"LINESTRING (-69.4543085 9.3006167, -69.4540829 9.300693)",,,,,
545461628,Avenida Daniel Camejo Acosta,residential,False,True,22.293,"LINESTRING (-69.4543085 9.3006167, -69.4544998 9.3005492)",,,,,
372888973,Avenida Páez,secondary,True,False,77.947,"LINESTRING (-69.4574871 9.3011453, -69.4577326 9.3018031)",,R-12,,,
372889011,,residential,False,False,91.233,"LINESTRING (-69.4574871 9.3011453, -69.4582698 9.3008686)",,,,,
"[372889011, 716943350]",,"['residential', 'living_street']",False,"[False, True]",253.215,"LINESTRING (-69.4574871 9.3011453, -69.4562478 9.3015443, -69.4561873 9.3015711, -69.4561565 9.3016015, -69.4561337 9.3016399, -69.456131 9.3016743, -69.4561417 9.3019946, -69.4561404 9.3021164, -69.4561297 9.3021905, -69.4560948 9.3022752, -69.4560425 9.3023546, -69.4559831 9.3024357)",,,,,
372888923,Calle Felipe Rubén Brito,residential,False,False,58.878,"LINESTRING (-69.458377 9.2976124, -69.4578761 9.2978022)",,,,,
372889003,,residential,False,False,95.357,"LINESTRING (-69.458377 9.2976124, -69.458643 9.2984288)",,,,,
372889003,,residential,False,True,75.535,"LINESTRING (-69.458377 9.2976124, -69.4581589 9.2969681)",,,,,
372888936,Avenida Sucre,residential,False,False,86.482,"LINESTRING (-69.4598498 9.3034522, -69.4595866 9.3027191)",,,,,
372888936,Avenida Sucre,residential,False,True,94.773,"LINESTRING (-69.4598498 9.3034522, -69.4601396 9.3042551)",,,,,
372888997,,residential,False,False,70.031,"LINESTRING (-69.4598498 9.3034522, -69.4592384 9.3036328)",,,,,
372888969,,residential,False,False,68.011,"LINESTRING (-69.4585197 9.3015988, -69.4591101 9.3014127)",,,,,
372888969,,residential,False,True,89.308,"LINESTRING (-69.4585197 9.3015988, -69.4577326 9.3018031)",,,,,
545461629,Avenida Libertador,secondary,True,False,85.7,"LINESTRING (-69.4585197 9.3015988, -69.4582698 9.3008686)",,R-12,,,
372888973,Avenida Páez,secondary,True,False,77.658,"LINESTRING (-69.4557398 9.2962628, -69.4559715 9.2969227)",,R-12,,,
372888983,Calle Piar,residential,False,True,90.79,"LINESTRING (-69.4557398 9.2962628, -69.4565194 9.2959894)",,,,,
"[715996940, 715996941, 372888983]",Calle Piar,residential,False,False,141.447,"LINESTRING (-69.4557398 9.2962628, -69.4551641 9.2964863, -69.4550369 9.2965343, -69.4549381 9.2965715, -69.4545379 9.2967224)",yes,,,,
545461629,Avenida Libertador,secondary,True,False,69.708,"LINESTRING (-69.4577465 9.2994236, -69.4575381 9.2988314)",,R-12,,,
715996933,Avenida Daniel Camejo Acosta,residential,False,False,93.618,"LINESTRING (-69.4577465 9.2994236, -69.4569452 9.2997126)",,,,,
716943305,Avenida Daniel Camejo Acosta,residential,False,True,68.538,"LINESTRING (-69.4577465 9.2994236, -69.4583367 9.2992219)",,,,,
372888938,,residential,False,False,70.987,"LINESTRING (-69.4595307 9.3044707, -69.4601396 9.3042551)",,,,,
372888938,,residential,False,True,82.765,"LINESTRING (-69.4595307 9.3044707, -69.4588206 9.3047216)",,,,,
545461629,Avenida Libertador,secondary,True,False,98.537,"LINESTRING (-69.4595307 9.3044707, -69.4592384 9.3036328)",,R-12,,,
372888934,,residential,False,False,76.358,"LINESTRING (-69.454093 9.3000128, -69.4547542 9.2997988)",,,,,
372888984,,residential,False,False,73.593,"LINESTRING (-69.454093 9.3000128, -69.4538762 9.2993865)",,,,,
372888984,,residential,False,True,71.193,"LINESTRING (-69.454093 9.3000128, -69.4543085 9.3006167)",,,,,
372888984,,residential,False,True,73.593,"LINESTRING (-69.4538762 9.2993865, -69.454093 9.3000128)",,,,,
715996937,Calle Felipe Rubén Brito,residential,False,False,93.974,"LINESTRING (-69.4538762 9.2993865, -69.4530861 9.2997125)",,,,,
715996937,Calle Felipe Rubén Brito,residential,False,True,78.493,"LINESTRING (-69.4538762 9.2993865, -69.4545377 9.2991179)",,,,,
372888934,,residential,False,False,88.652,"LINESTRING (-69.4547542 9.2997988, -69.4555025 9.2994983)",,,,,
372888934,,residential,False,True,76.358,"LINESTRING (-69.4547542 9.2997988, -69.454093 9.3000128)",,,,,
372889010,,residential,False,False,79.353,"LINESTRING (-69.4547542 9.2997988, -69.4545377 9.2991179)",,,,,
372889010,,residential,False,True,69.253,"LINESTRING (-69.4547542 9.2997988, -69.4549423 9.3003933)",,,,,
372888936,Avenida Sucre,residential,False,False,71.257,"LINESTRING (-69.4583367 9.2992219, -69.4581346 9.2986129)",,,,,
372888936,Avenida Sucre,residential,False,True,80.869,"LINESTRING (-69.4583367 9.2992219, -69.458582 9.2999077)",,,,,
716943305,Avenida Daniel Camejo Acosta,residential,False,False,68.538,"LINESTRING (-69.4583367 9.2992219, -69.4577465 9.2994236)",,,,,
716943305,Avenida Daniel Camejo Acosta,residential,False,True,60.932,"LINESTRING (-69.4583367 9.2992219, -69.4588579 9.2990329)",,,,,
545461628,Avenida Daniel Camejo Acosta,residential,False,True,49.819,"LINESTRING (-69.4527977 9.3011275, -69.4532272 9.3009823)",,,,,
715996956,,residential,False,True,123.96699999999998,"LINESTRING (-69.4527977 9.3011275, -69.4527689 9.3013488, -69.4527286 9.3015499, -69.4526804 9.3017326, -69.4526348 9.3019205, -69.4525892 9.3022219)",,,,,
372888923,Calle Felipe Rubén Brito,residential,False,True,92.088,"LINESTRING (-69.4564765 9.2983731, -69.4572482 9.2980477)",,,,,
372888973,Avenida Páez,secondary,True,False,85.384,"LINESTRING (-69.4564765 9.2983731, -69.4567386 9.2990961)",,R-12,,,
"[715996936, 715996937, 372888923]",Calle Felipe Rubén Brito,residential,False,False,141.532,"LINESTRING (-69.4564765 9.2983731, -69.4558115 9.2986229, -69.4557458 9.2986476, -69.4552711 9.2988259)",yes,,,,
372888892,,residential,False,False,126.434,"LINESTRING (-69.4525892 9.3022219, -69.4535843 9.3018914, -69.4536809 9.3018583)",,,,,
715996956,,residential,False,False,123.967,"LINESTRING (-69.4525892 9.3022219, -69.4526348 9.3019205, -69.4526804 9.3017326, -69.4527286 9.3015499, -69.4527689 9.3013488, -69.4527977 9.3011275)",,,,,
715996956,,residential,False,True,153.099,"LINESTRING (-69.4525892 9.3022219, -69.4524802 9.3032097, -69.4524577 9.303461, -69.4524447 9.3035913)",,,,,
372888936,Avenida Sucre,residential,False,False,51.395,"LINESTRING (-69.4588525 9.3006696, -69.4586976 9.3002334)",,,,,
372888936,Avenida Sucre,residential,False,True,87.33,"LINESTRING (-69.4588525 9.3006696, -69.4591101 9.3014127)",,,,,
372889011,,residential,False,False,78.393,"LINESTRING (-69.4588525 9.3006696, -69.4595188 9.3004153)",,,,,
372889011,,residential,False,True,67.662,"LINESTRING (-69.4588525 9.3006696, -69.4582698 9.3008686)",,,,,
372888973,Avenida Páez,secondary,True,False,87.534,"LINESTRING (-69.4569452 9.2997126, -69.4572198 9.3004517)",,R-12,,,
715996933,Avenida Daniel Camejo Acosta,residential,False,True,93.618,"LINESTRING (-69.4569452 9.2997126, -69.4577465 9.2994236)",,,,,
"[545461628, 715996932, 715996933]",Avenida Daniel Camejo Acosta,residential,False,False,141.245,"LINESTRING (-69.4569452 9.2997126, -69.4561751 9.2999666, -69.4560741 9.2999999, -69.4557244 9.3001152)",yes,,,,
372888923,Calle Felipe Rubén Brito,residential,False,False,92.088,"LINESTRING (-69.4572482 9.2980477, -69.4564765 9.2983731)",,,,,
372888923,Calle Felipe Rubén Brito,residential,False,True,74.113,"LINESTRING (-69.4572482 9.2980477, -69.4578761 9.2978022)",,,,,
545461629,Avenida Libertador,secondary,True,False,76.434,"LINESTRING (-69.4572482 9.2980477, -69.4570124 9.2974009)",,R-12,,,
372888921,Calle Alberto Pelayo,residential,False,False,85.589,"LINESTRING (-69.4542755 9.2983402, -69.4550149 9.2980952)",,,,,
372888921,Calle Alberto Pelayo,residential,False,True,51.452,"LINESTRING (-69.4542755 9.2983402, -69.4538258 9.2984712)",,,,,
372889010,,residential,False,False,70.489,"LINESTRING (-69.4542755 9.2983402, -69.4540824 9.2977356)",,,,,
372889010,,residential,False,True,91.137,"LINESTRING (-69.4542755 9.2983402, -69.4545377 9.2991179)",,,,,
372888969,,residential,False,True,78.036,"LINESTRING (-69.4597695 9.3011499, -69.4591101 9.3014127)",,,,,
372889003,,residential,False,False,85.816,"LINESTRING (-69.4597695 9.3011499, -69.4600136 9.3018831)",,,,,
372889003,,residential,False,True,86.192,"LINESTRING (-69.4597695 9.3011499, -69.4595188 9.3004153)",,,,,
372888973,Avenida Páez,secondary,True,False,87.142,"LINESTRING (-69.4559715 9.2969227, -69.4562306 9.2976635)",,R-12,,,
698712985,Calle Cedeño,residential,False,False,89.8,"LINESTRING (-69.4559715 9.2969227, -69.4567453 9.2966599)",,,,,
372889003,,residential,False,False,48.867,"LINESTRING (-69.4591673 9.2996529, -69.45938 9.300039)",,,,,
372889003,,residential,False,True,76.848,"LINESTRING (-69.4591673 9.2996529, -69.4588579 9.2990329)",,,,,
715996931,,residential,False,True,70.199,"LINESTRING (-69.4591673 9.2996529, -69.458582 9.2999077)",,,,,
372888923,Calle Felipe Rubén Brito,residential,False,False,74.113,"LINESTRING (-69.4578761 9.2978022, -69.4572482 9.2980477)",,,,,
372888923,Calle Felipe Rubén Brito,residential,False,True,58.878,"LINESTRING (-69.4578761 9.2978022, -69.458377 9.2976124)",,,,,
372888936,Avenida Sucre,residential,False,False,75.288,"LINESTRING (-69.4578761 9.2978022, -69.4576674 9.2971572)",,,,,
372888936,Avenida Sucre,residential,False,True,94.504,"LINESTRING (-69.4578761 9.2978022, -69.4581346 9.2986129)",,,,,
545461629,Avenida Libertador,secondary,True,False,92.769,"LINESTRING (-69.4575381 9.2988314, -69.4572482 9.2980477)",,R-12,,,
715996935,,residential,False,False,69.82,"LINESTRING (-69.4575381 9.2988314, -69.4581346 9.2986129)",,,,,
715996935,,residential,False,True,92.538,"LINESTRING (-69.4575381 9.2988314, -69.4567386 9.2990961)",,,,,
372888934,,residential,False,True,88.652,"LINESTRING (-69.4555025 9.2994983, -69.4547542 9.2997988)",,,,,
372888945,Calle Francisco de Miranda,residential,False,False,78.962,"LINESTRING (-69.4555025 9.2994983, -69.4552711 9.2988259)",,,,,
372888945,Calle Francisco de Miranda,residential,False,True,72.79,"LINESTRING (-69.4555025 9.2994983, -69.4557244 9.3001152)",,,,,
"[715996935, 372888934, 715996934]",,residential,False,False,142.825,"LINESTRING (-69.4555025 9.2994983, -69.4560119 9.2993325, -69.4561066 9.2993017, -69.4567386 9.2990961)",yes,,,,
372889003,,residential,False,False,44.529,"LINESTRING (-69.45938 9.300039, -69.4595188 9.3004153)",,,,,
372889003,,residential,False,True,48.867,"LINESTRING (-69.45938 9.300039, -69.4591673 9.2996529)",,,,,
859824990,,residential,False,False,77.94200000000001,"LINESTRING (-69.45938 9.300039, -69.4589165 9.3001735, -69.4586976 9.3002334)",,,,,
545461629,Avenida Libertador,secondary,True,False,73.51,"LINESTRING (-69.4590003 9.3029546, -69.4587714 9.3023333)",,R-12,,,
716943310,,residential,False,False,90.1,"LINESTRING (-69.4590003 9.3029546, -69.4582523 9.3032888)",,,,,
716943310,,residential,False,True,69.461,"LINESTRING (-69.4590003 9.3029546, -69.4595866 9.3027191)",,,,,
372889003,,residential,False,False,86.192,"LINESTRING (-69.4595188 9.3004153, -69.4597695 9.3011499)",,,,,
372889003,,residential,False,True,44.529,"LINESTRING (-69.4595188 9.3004153, -69.45938 9.300039)",,,,,
372889011,,residential,False,True,78.393,"LINESTRING (-69.4595188 9.3004153, -69.4588525 9.3006696)",,,,,
372889003,,residential,False,False,75.535,"LINESTRING (-69.4581589 9.2969681, -69.458377 9.2976124)",,,,,
715996939,Calle Alberto Pelayo,residential,False,True,57.888,"LINESTRING (-69.4581589 9.2969681, -69.4576674 9.2971572)",,,,,
"[698712985, 372889003]",Calle Cedeño,residential,False,True,141.123,"LINESTRING (-69.4581589 9.2969681, -69.4579188 9.296253, -69.4574249 9.2964218)",,,,,
372888936,Avenida Sucre,residential,False,False,71.529,"LINESTRING (-69.4595866 9.3027191, -69.459364 9.3021145)",,,,,
372888936,Avenida Sucre,residential,False,True,86.482,"LINESTRING (-69.4595866 9.3027191, -69.4598498 9.3034522)",,,,,
716943310,,residential,False,False,69.461,"LINESTRING (-69.4595866 9.3027191, -69.4590003 9.3029546)",,,,,
372888945,Calle Francisco de Miranda,residential,False,False,85.977,"LINESTRING (-69.4552711 9.2988259, -69.4550149 9.2980952)",,,,,
372888945,Calle Francisco de Miranda,residential,False,True,78.962,"LINESTRING (-69.4552711 9.2988259, -69.4555025 9.2994983)",,,,,
715996937,Calle Felipe Rubén Brito,residential,False,False,86.782,"LINESTRING (-69.4552711 9.2988259, -69.4545377 9.2991179)",,,,,
"[715996936, 715996937, 372888923]",Calle Felipe Rubén Brito,residential,False,True,141.53199999999998,"LINESTRING (-69.4552711 9.2988259, -69.4557458 9.2986476, -69.4558115 9.2986229, -69.4564765 9.2983731)",yes,,,,
372889010,,residential,False,False,91.137,"LINESTRING (-69.4545377 9.2991179, -69.4542755 9.2983402)",,,,,
372889010,,residential,False,True,79.353,"LINESTRING (-69.4545377 9.2991179, -69.4547542 9.2997988)",,,,,
715996937,Calle Felipe Rubén Brito,residential,False,False,78.493,"LINESTRING (-69.4545377 9.2991179, -69.4538762 9.2993865)",,,,,
715996937,Calle Felipe Rubén Brito,residential,False,True,86.782,"LINESTRING (-69.4545377 9.2991179, -69.4552711 9.2988259)",,,,,
372888938,,residential,False,False,82.765,"LINESTRING (-69.4588206 9.3047216, -69.4595307 9.3044707)",,,,,
372888997,,residential,False,False,89.097,"LINESTRING (-69.4592384 9.3036328, -69.4584686 9.3038876)",,,,,
372888997,,residential,False,True,70.031,"LINESTRING (-69.4592384 9.3036328, -69.4598498 9.3034522)",,,,,
545461629,Avenida Libertador,secondary,True,False,79.81,"LINESTRING (-69.4592384 9.3036328, -69.4590003 9.3029546)",,R-12,,,
372888973,Avenida Páez,secondary,True,False,72.203,"LINESTRING (-69.4567386 9.2990961, -69.4569452 9.2997126)",,R-12,,,
715996935,,residential,False,False,92.538,"LINESTRING (-69.4567386 9.2990961, -69.4575381 9.2988314)",,,,,
"[372888934, 715996934, 715996935]",,residential,False,True,142.825,"LINESTRING (-69.4567386 9.2990961, -69.4561066 9.2993017, -69.4560119 9.2993325, -69.4555025 9.2994983)",yes,,,,
372888936,Avenida Sucre,residential,False,False,87.33,"LINESTRING (-69.4591101 9.3014127, -69.4588525 9.3006696)",,,,,
372888936,Avenida Sucre,residential,False,True,82.861,"LINESTRING (-69.4591101 9.3014127, -69.459364 9.3021145)",,,,,
372888969,,residential,False,False,78.036,"LINESTRING (-69.4591101 9.3014127, -69.4597695 9.3011499)",,,,,
372888969,,residential,False,True,68.011,"LINESTRING (-69.4591101 9.3014127, -69.4585197 9.3015988)",,,,,
372888988,,residential,False,False,88.507,"LINESTRING (-69.4587714 9.3023333, -69.4580096 9.3025948)",,,,,
372888988,,residential,False,True,69.43,"LINESTRING (-69.4587714 9.3023333, -69.459364 9.3021145)",,,,,
545461629,Avenida Libertador,secondary,True,False,86.217,"LINESTRING (-69.4587714 9.3023333, -69.4585197 9.3015988)",,R-12,,,
372888936,Avenida Sucre,residential,False,False,94.773,"LINESTRING (-69.4601396 9.3042551, -69.4598498 9.3034522)",,,,,
372888938,,residential,False,True,70.987,"LINESTRING (-69.4601396 9.3042551, -69.4595307 9.3044707)",,,,,
372888973,Avenida Páez,secondary,True,False,82.514,"LINESTRING (-69.4572198 9.3004517, -69.4574871 9.3011453)",,R-12,,,
715996931,,residential,False,False,93.532,"LINESTRING (-69.4572198 9.3004517, -69.4580091 9.3001342)",,,,,
"[715996930, 715996931, 372888892]",,residential,False,True,145.081,"LINESTRING (-69.4572198 9.3004517, -69.4562944 9.3008148, -69.4562189 9.3008444, -69.4559912 9.3009337)",yes,,,,
372888921,Calle Alberto Pelayo,residential,False,False,51.452,"LINESTRING (-69.4538258 9.2984712, -69.4542755 9.2983402)",,,,,
715996953,,residential,False,True,64.192,"LINESTRING (-69.4538258 9.2984712, -69.453662 9.297917)",,,,,
"[715996952, 715996953]",,residential,False,False,201.666,"LINESTRING (-69.4538258 9.2984712, -69.4539383 9.2988884, -69.4532128 9.299128, -69.4530666 9.2994112, -69.4530478 9.2994694, -69.4530451 9.2995158, -69.4530492 9.29957, -69.4530612 9.2996256, -69.4530861 9.2997125)",,,,,
372889010,,residential,False,False,69.253,"LINESTRING (-69.4549423 9.3003933, -69.4547542 9.2997988)",,,,,
372889010,,residential,False,True,98.555,"LINESTRING (-69.4549423 9.3003933, -69.4552062 9.3012405)",,,,,
545461628,Avenida Daniel Camejo Acosta,residential,False,False,51.559,"LINESTRING (-69.4549423 9.3003933, -69.4544998 9.3005492)",,,,,
545461628,Avenida Daniel Camejo Acosta,residential,False,True,91.224,"LINESTRING (-69.4549423 9.3003933, -69.4557244 9.3001152)",,,,,
372888936,Avenida Sucre,residential,False,False,94.504,"LINESTRING (-69.4581346 9.2986129, -69.4578761 9.2978022)",,,,,
372888936,Avenida Sucre,residential,False,True,71.257,"LINESTRING (-69.4581346 9.2986129, -69.4583367 9.2992219)",,,,,
715996935,,residential,False,False,59.426,"LINESTRING (-69.4581346 9.2986129, -69.458643 9.2984288)",,,,,
715996935,,residential,False,True,69.82,"LINESTRING (-69.4581346 9.2986129, -69.4575381 9.2988314)",,,,,
372889003,,residential,False,False,76.848,"LINESTRING (-69.4588579 9.2990329, -69.4591673 9.2996529)",,,,,
372889003,,residential,False,True,71.192,"LINESTRING (-69.4588579 9.2990329, -69.458643 9.2984288)",,,,,
716943305,Avenida Daniel Camejo Acosta,residential,False,False,60.932,"LINESTRING (-69.4588579 9.2990329, -69.4583367 9.2992219)",,,,,
