osmid,highway,oneway,reversed,length,geometry,lanes,junction,name
254151911,unclassified,True,False,10.934000000000001,"LINESTRING (27.0642939 -14.9842578, 27.0642916 -14.9842905, 27.0642764 -14.9843199, 27.0642509 -14.9843414)",,roundabout,
688644574,unclassified,True,False,26.430999999999997,"LINESTRING (27.0642939 -14.9842578, 27.064374 -14.9843302, 27.0644714 -14.9844224)",,,
254151900,unclassified,False,False,38.482,"LINESTRING (27.0649212 -14.984612, 27.065227 -14.9847923)",,,
254151900,unclassified,False,True,52.714,"LINESTRING (27.0649212 -14.984612, 27.0644714 -14.9844224)",,,
254264217,unclassified,False,False,146.442,"LINESTRING (27.0649212 -14.984612, 27.0657587 -14.9835728)",,,
254151905,unclassified,False,True,27.451999999999998,"LINESTRING (27.0614692 -14.9827778, 27.0615792 -14.9828012, 27.061714 -14.9828471)",,,
688644571,residential,False,True,112.297,"LINESTRING (27.0614692 -14.9827778, 27.0609784 -14.9827934, 27.0604267 -14.9827408)",2,,
254151900,unclassified,False,False,52.714,"LINESTRING (27.0644714 -14.9844224, 27.0649212 -14.984612)",,,
254151910,unclassified,True,False,25.34,"LINESTRING (27.0644714 -14.9844224, 27.0643784 -14.9843875, 27.0642509 -14.9843414)",,,
254263417,residential,False,True,3.598,"LINESTRING (27.0649843 -14.9880142, 27.0649508 -14.9880142)",,,
254263417,residential,False,False,83.116,"LINESTRING (27.0649843 -14.9880142, 27.0656113 -14.988057, 27.0657555 -14.9880738)",,,
254264207,residential,False,True,28.285999999999998,"LINESTRING (27.0649843 -14.9880142, 27.0649414 -14.9878173, 27.0649441 -14.9877642)",,,
254264200,residential,False,False,53.071,"LINESTRING (27.058876 -14.9857106, 27.0591124 -14.9852915)",,,
"[254264200, 688654803]",residential,False,True,482.483,"LINESTRING (27.058876 -14.9857106, 27.0591803 -14.9858618, 27.0598308 -14.9861222, 27.0614937 -14.9868801, 27.0625698 -14.9874101, 27.062925 -14.9875855)",,,
282062876,residential,False,False,64.121,"LINESTRING (27.058876 -14.9857106, 27.0587656 -14.9858559, 27.0585365 -14.9861848)",,,
254264228,residential,False,False,128.404,"LINESTRING (27.0657608 -14.9869209, 27.0657581 -14.9869636, 27.0657473 -14.9873444, 27.0657742 -14.9876049, 27.0657555 -14.9880738)",,,Chibolyo
254264228,residential,False,True,291.175,"LINESTRING (27.0657608 -14.9869209, 27.0657541 -14.9867213, 27.0657501 -14.9865866, 27.0657098 -14.9865024, 27.0656227 -14.9863871, 27.0654805 -14.986277, 27.0651627 -14.9861086, 27.0641984 -14.9854997, 27.0638189 -14.985317)",,,Chibolyo
254151900,unclassified,False,True,38.482,"LINESTRING (27.065227 -14.9847923, 27.0649212 -14.984612)",,,
254264207,residential,False,False,28.285999999999998,"LINESTRING (27.0649441 -14.9877642, 27.0649414 -14.9878173, 27.0649843 -14.9880142)",,,
254264207,residential,False,True,263.13,"LINESTRING (27.0649441 -14.9877642, 27.0649561 -14.9874274, 27.0649548 -14.9872266, 27.0649548 -14.9871256, 27.0649427 -14.9870569, 27.0648891 -14.9869662, 27.0648053 -14.986891, 27.0644814 -14.9866663, 27.0640066 -14.9864, 27.063533 -14.9861376)",,,
254264230,residential,False,False,205.969,"LINESTRING (27.0649441 -14.9877642, 27.0643754 -14.9874662, 27.06372 -14.9871294, 27.0632555 -14.9868865)",,,
76377198,unclassified,False,False,85.554,"LINESTRING (27.0632555 -14.9868865, 27.0630383 -14.987301, 27.062925 -14.9875855)",,,
76377198,unclassified,False,True,73.714,"LINESTRING (27.0632555 -14.9868865, 27.0633602 -14.986628, 27.0634887 -14.9862632)",,,
254264230,residential,False,True,205.969,"LINESTRING (27.0632555 -14.9868865, 27.06372 -14.9871294, 27.0643754 -14.9874662, 27.0649441 -14.9877642)",,,
254264197,unclassified,False,False,332.392,"LINESTRING (27.0596792 -14.9842539, 27.0595998 -14.984221, 27.05929 -14.9841057, 27.0590875 -14.9840448, 27.0588286 -14.9839386, 27.0586596 -14.9838531, 27.0584303 -14.9837235, 27.058154 -14.9835357, 27.0578845 -14.9833466, 27.0576189 -14.9832105, 27.0572059 -14.9829462, 27.0569893 -14.9828085)",,,
254264200,residential,False,False,190.27100000000002,"LINESTRING (27.0596792 -14.9842539, 27.0601901 -14.9835921, 27.0602596 -14.9834567, 27.0603041 -14.9833188, 27.0604267 -14.9827408)",,,
254264200,residential,False,True,130.468,"LINESTRING (27.0596792 -14.9842539, 27.0593882 -14.9847684, 27.0591124 -14.9852915)",,,
254263417,residential,False,True,83.116,"LINESTRING (27.0657555 -14.9880738, 27.0656113 -14.988057, 27.0649843 -14.9880142)",,,
254264228,residential,False,False,79.834,"LINESTRING (27.0657555 -14.9880738, 27.0657568 -14.9884404, 27.0657648 -14.9887047, 27.0657702 -14.9887915)",,,Chibolyo
254264228,residential,False,True,128.404,"LINESTRING (27.0657555 -14.9880738, 27.0657742 -14.9876049, 27.0657473 -14.9873444, 27.0657581 -14.9869636, 27.0657608 -14.9869209)",,,Chibolyo
76377198,unclassified,False,False,14.754,"LINESTRING (27.063533 -14.9861376, 27.0634887 -14.9862632)",,,
76377198,unclassified,False,True,96.27600000000001,"LINESTRING (27.063533 -14.9861376, 27.0636885 -14.9856965, 27.0638189 -14.985317)",,,
254264207,residential,False,False,263.13,"LINESTRING (27.063533 -14.9861376, 27.0640066 -14.9864, 27.0644814 -14.9866663, 27.0648053 -14.986891, 27.0648891 -14.9869662, 27.0649427 -14.9870569, 27.0649548 -14.9871256, 27.0649548 -14.9872266, 27.0649561 -14.9874274, 27.0649441 -14.9877642)",,,
76377198,unclassified,False,False,96.27600000000001,"LINESTRING (27.0638189 -14.985317, 27.0636885 -14.9856965, 27.063533 -14.9861376)",,,
76377198,unclassified,False,True,92.411,"LINESTRING (27.0638189 -14.985317, 27.0640931 -14.9846364, 27.0641349 -14.9845441)",,,
254264228,residential,False,False,291.175,"LINESTRING (27.0638189 -14.985317, 27.0641984 -14.9854997, 27.0651627 -14.9861086, 27.0654805 -14.986277, 27.0656227 -14.9863871, 27.0657098 -14.9865024, 27.0657501 -14.9865866, 27.0657541 -14.9867213, 27.0657608 -14.9869209)",,,Chibolyo
76377198,unclassified,False,False,165.969,"LINESTRING (27.062925 -14.9875855, 27.0628648 -14.9877603, 27.0627675 -14.9880074, 27.0623702 -14.9889783)",,,
76377198,unclassified,False,True,85.554,"LINESTRING (27.062925 -14.9875855, 27.0630383 -14.987301, 27.0632555 -14.9868865)",,,
"[254264200, 688654803]",residential,False,False,482.48299999999995,"LINESTRING (27.062925 -14.9875855, 27.0625698 -14.9874101, 27.0614937 -14.9868801, 27.0598308 -14.9861222, 27.0591803 -14.9858618, 27.058876 -14.9857106)",,,
282062876,residential,False,False,145.796,"LINESTRING (27.0579737 -14.9869799, 27.0576318 -14.9868426, 27.0567814 -14.9863585)",,,
282062876,residential,False,True,107.121,"LINESTRING (27.0579737 -14.9869799, 27.0580219 -14.9869203, 27.0584732 -14.9862744, 27.0585365 -14.9861848)",,,
442427397,residential,False,False,267.719,"LINESTRING (27.0579737 -14.9869799, 27.0582023 -14.987119, 27.0583271 -14.9872266, 27.0584478 -14.9872913, 27.0586248 -14.987395, 27.0588032 -14.9874908, 27.0590351 -14.9875737, 27.0596635 -14.9877467, 27.0598559 -14.9878044, 27.059994 -14.9878691, 27.0600893 -14.9879255, 27.0601999 -14.9880059)",,,
442427398,residential,False,False,148.31599999999997,"LINESTRING (27.0579737 -14.9869799, 27.0578355 -14.9871819, 27.0575921 -14.9875705, 27.0574795 -14.9877525, 27.0573293 -14.9879748, 27.0572367 -14.9881075)",,,
76377198,unclassified,False,True,14.754,"LINESTRING (27.0634887 -14.9862632, 27.063533 -14.9861376)",,,
76377198,unclassified,False,False,73.714,"LINESTRING (27.0634887 -14.9862632, 27.0633602 -14.986628, 27.0632555 -14.9868865)",,,
282062878,residential,False,True,373.31100000000004,"LINESTRING (27.0634887 -14.9862632, 27.0622585 -14.9857104, 27.0603233 -14.9848773)",,,
282062878,residential,False,False,373.31100000000004,"LINESTRING (27.0603233 -14.9848773, 27.0622585 -14.9857104, 27.0634887 -14.9862632)",,,
254263417,residential,False,False,182.284,"LINESTRING (27.0642748 -14.9889457, 27.0641984 -14.9880401, 27.0645139 -14.9879942, 27.0649508 -14.9880142)",,,
427607675,residential,False,False,174.07899999999998,"LINESTRING (27.0642748 -14.9889457, 27.0644023 -14.9889392, 27.0645243 -14.9889366, 27.0646638 -14.9889713, 27.0648059 -14.9890571, 27.0649856 -14.9891802, 27.0650969 -14.9892423, 27.0652042 -14.9893123, 27.0652914 -14.9893486, 27.0653558 -14.9893732, 27.0654007 -14.9893842, 27.0654644 -14.9893939, 27.0655315 -14.9893933, 27.0656441 -14.9893616, 27.0657648 -14.9893472)",,,
254264228,residential,False,True,61.794,"LINESTRING (27.0657648 -14.9893472, 27.0657648 -14.9893084, 27.0657702 -14.9887915)",,,Chibolyo
427607675,residential,False,True,174.079,"LINESTRING (27.0657648 -14.9893472, 27.0656441 -14.9893616, 27.0655315 -14.9893933, 27.0654644 -14.9893939, 27.0654007 -14.9893842, 27.0653558 -14.9893732, 27.0652914 -14.9893486, 27.0652042 -14.9893123, 27.0650969 -14.9892423, 27.0649856 -14.9891802, 27.0648059 -14.9890571, 27.0646638 -14.9889713, 27.0645243 -14.9889366, 27.0644023 -14.9889392, 27.0642748 -14.9889457)",,,
254264228,residential,False,False,61.794,"LINESTRING (27.0657702 -14.9887915, 27.0657648 -14.9893084, 27.0657648 -14.9893472)",,,Chibolyo
254264228,residential,False,True,79.834,"LINESTRING (27.0657702 -14.9887915, 27.0657648 -14.9887047, 27.0657568 -14.9884404, 27.0657555 -14.9880738)",,,Chibolyo
427607676,residential,False,False,133.509,"LINESTRING (27.0657702 -14.9887915, 27.0656414 -14.9887721, 27.0653947 -14.9887086, 27.065331 -14.9886691, 27.0652927 -14.9886399, 27.0652706 -14.9886101, 27.0649508 -14.9880142)",,,
254263417,residential,False,False,3.598,"LINESTRING (27.0649508 -14.9880142, 27.0649843 -14.9880142)",,,
254263417,residential,False,True,182.284,"LINESTRING (27.0649508 -14.9880142, 27.0645139 -14.9879942, 27.0641984 -14.9880401, 27.0642748 -14.9889457)",,,
427607676,residential,False,True,133.509,"LINESTRING (27.0649508 -14.9880142, 27.0652706 -14.9886101, 27.0652927 -14.9886399, 27.065331 -14.9886691, 27.0653947 -14.9887086, 27.0656414 -14.9887721, 27.0657702 -14.9887915)",,,
282062876,residential,False,True,145.796,"LINESTRING (27.0567814 -14.9863585, 27.0576318 -14.9868426, 27.0579737 -14.9869799)",,,
254151906,residential,False,True,257.183,"LINESTRING (27.0601999 -14.9880059, 27.0603089 -14.988044, 27.0604526 -14.9880932, 27.0609086 -14.9882901, 27.0615201 -14.9885583, 27.0621042 -14.9888529, 27.0623702 -14.9889783)",,,
442427397,residential,False,True,267.719,"LINESTRING (27.0601999 -14.9880059, 27.0600893 -14.9879255, 27.059994 -14.9878691, 27.0598559 -14.9878044, 27.0596635 -14.9877467, 27.0590351 -14.9875737, 27.0588032 -14.9874908, 27.0586248 -14.987395, 27.0584478 -14.9872913, 27.0583271 -14.9872266, 27.0582023 -14.987119, 27.0579737 -14.9869799)",,,
442427398,residential,False,True,148.316,"LINESTRING (27.0572367 -14.9881075, 27.0573293 -14.9879748, 27.0574795 -14.9877525, 27.0575921 -14.9875705, 27.0578355 -14.9871819, 27.0579737 -14.9869799)",,,
254264217,unclassified,False,True,146.442,"LINESTRING (27.0657587 -14.9835728, 27.0649212 -14.984612)",,,
254151906,residential,False,False,64.744,"LINESTRING (27.0636823 -14.9894111, 27.0635318 -14.9893744, 27.0630973 -14.9892708)",,,
282062876,residential,False,False,107.121,"LINESTRING (27.0585365 -14.9861848, 27.0584732 -14.9862744, 27.0580219 -14.9869203, 27.0579737 -14.9869799)",,,
282062876,residential,False,True,64.121,"LINESTRING (27.0585365 -14.9861848, 27.0587656 -14.9858559, 27.058876 -14.9857106)",,,
254264197,unclassified,False,True,332.392,"LINESTRING (27.0569893 -14.9828085, 27.0572059 -14.9829462, 27.0576189 -14.9832105, 27.0578845 -14.9833466, 27.058154 -14.9835357, 27.0584303 -14.9837235, 27.0586596 -14.9838531, 27.0588286 -14.9839386, 27.0590875 -14.9840448, 27.05929 -14.9841057, 27.0595998 -14.984221, 27.0596792 -14.9842539)",,,
254264200,residential,False,True,53.071,"LINESTRING (27.0591124 -14.9852915, 27.058876 -14.9857106)",,,
254264200,residential,False,False,130.468,"LINESTRING (27.0591124 -14.9852915, 27.0593882 -14.9847684, 27.0596792 -14.9842539)",,,
254151911,unclassified,True,False,19.919,"LINESTRING (27.064153 -14.9842033, 27.0641648 -14.9841945, 27.0641782 -14.9841885, 27.0641867 -14.9841863, 27.0642063 -14.9841833, 27.0642261 -14.9841854, 27.0642449 -14.9841919, 27.064257 -14.9841991, 27.0642762 -14.9842166, 27.064288 -14.984236, 27.0642939 -14.9842578)",,roundabout,
254151911,unclassified,True,False,14.392000000000001,"LINESTRING (27.0642349 -14.9843475, 27.0642095 -14.9843543, 27.0641832 -14.9843509, 27.0641591 -14.9843396, 27.0641423 -14.9843244, 27.064126 -14.9842986)",,roundabout,
254151912,unclassified,True,False,24.385,"LINESTRING (27.0642349 -14.9843475, 27.0642038 -14.98442, 27.0641349 -14.9845441)",,,
