osmid,ref,name,highway,oneway,reversed,length,geometry
78292079,T1,Livingstone Road,trunk,False,False,18.426,"LINESTRING (27.4788337 -16.2791171, 27.4787669 -16.2789643)"
252801755,,,residential,False,False,50.05,"LINESTRING (27.4788337 -16.2791171, 27.4787381 -16.2791834, 27.478411 -16.2793055)"
1007373063,,,tertiary,False,False,90.45,"LINESTRING (27.4744335 -16.2765245, 27.4752648 -16.2763667)"
1007373063,,,tertiary,False,True,98.066,"LINESTRING (27.4744335 -16.2765245, 27.4739822 -16.2772927)"
252801765,,,residential,False,False,279.536,"LINESTRING (27.4744335 -16.2765245, 27.47326 -16.2767554, 27.4727284 -16.2769291, 27.4720629 -16.2770815, 27.4719016 -16.2771473)"
78292079,T1,Livingstone Road,trunk,False,False,154.128,"LINESTRING (27.4765668 -16.2760627, 27.4763094 -16.2746988)"
78292079,T1,Livingstone Road,trunk,False,True,228.864,"LINESTRING (27.4765668 -16.2760627, 27.4766727 -16.276414, 27.4767577 -16.2765788, 27.4768558 -16.2767267, 27.476996 -16.276878, 27.4777836 -16.2777189)"
688152309,D379,,tertiary,False,False,178.507,"LINESTRING (27.4765668 -16.2760627, 27.4774555 -16.2759222, 27.4782121 -16.2757764)"
1007373063,,,tertiary,False,True,143.025,"LINESTRING (27.4765668 -16.2760627, 27.4760653 -16.276179, 27.4752648 -16.2763667)"
235039731,,,unclassified,False,False,159.595,"LINESTRING (27.4782121 -16.2757764, 27.477885 -16.2743759)"
235039731,,,unclassified,False,True,155.49099999999999,"LINESTRING (27.4782121 -16.2757764, 27.4783403 -16.2764157, 27.4783516 -16.2766137, 27.4783377 -16.2767763, 27.4782022 -16.2771396)"
688152309,D379,,tertiary,False,False,188.534,"LINESTRING (27.4782121 -16.2757764, 27.4797812 -16.2754437, 27.4799378 -16.2754152)"
688152309,D379,,tertiary,False,True,178.507,"LINESTRING (27.4782121 -16.2757764, 27.4774555 -16.2759222, 27.4765668 -16.2760627)"
688152309,D379,,tertiary,False,False,70.296,"LINESTRING (27.480149 -16.2753767, 27.480796 -16.2752587)"
688152309,D379,,tertiary,False,True,22.946,"LINESTRING (27.480149 -16.2753767, 27.4799378 -16.2754152)"
252801731,,,residential,False,False,53.031,"LINESTRING (27.4729232 -16.2789335, 27.4733445 -16.2791863)"
252801731,,,residential,False,True,145.129,"LINESTRING (27.4729232 -16.2789335, 27.4717641 -16.2782512)"
1007373063,,,tertiary,False,False,56.091,"LINESTRING (27.4729232 -16.2789335, 27.4732074 -16.2785092)"
1007373063,,,tertiary,False,True,52.327,"LINESTRING (27.4729232 -16.2789335, 27.4726135 -16.2792983)"
78292079,T1,Livingstone Road,trunk,False,True,18.426,"LINESTRING (27.4787669 -16.2789643, 27.4788337 -16.2791171)"
