y,x,street_count,ref,highway,geometry
52.5344702,13.3010943,3,3,motorway_junction,POINT (13.3010943 52.5344702)
52.5344388,13.3015965,3,,,POINT (13.3015965 52.5344388)
52.537494,13.3221584,3,,,POINT (13.3221584 52.537494)
52.5374665,13.3230381,3,2,motorway_junction,POINT (13.3230381 52.5374665)
52.5464255,13.3439163,4,,,POINT (13.3439163 52.5464255)
52.5461738,13.34426,4,,,POINT (13.34426 52.5461738)
52.5477079,13.3463516,4,,,POINT (13.3463516 52.5477079)
52.5474624,13.3466944,4,,,POINT (13.3466944 52.5474624)
52.5538898,13.4143846,4,,,POINT (13.4143846 52.5538898)
52.5528431,13.4240817,4,,,POINT (13.4240817 52.5528431)
52.5521876,13.4270855,4,,,POINT (13.4270855 52.5521876)
52.5524333,13.4273273,4,,,POINT (13.4273273 52.5524333)
52.550953,13.430239,4,,,POINT (13.430239 52.550953)
52.5512577,13.4303777,4,,,POINT (13.4303777 52.5512577)
52.5513525,13.4301195,4,,,POINT (13.4301195 52.5513525)
52.5477548,13.43953,4,,,POINT (13.43953 52.5477548)
52.5473603,13.4391511,4,,,POINT (13.4391511 52.5473603)
52.5529925,13.4485533,3,,,POINT (13.4485533 52.5529925)
52.5531291,13.4487952,3,,,POINT (13.4487952 52.5531291)
52.5530546,13.4493277,3,,,POINT (13.4493277 52.5530546)
52.556031,13.4554481,3,,,POINT (13.4554481 52.556031)
52.5548556,13.458093,4,,,POINT (13.458093 52.5548556)
52.5570033,13.4600378,4,,,POINT (13.4600378 52.5570033)
52.5592911,13.4550288,4,,,POINT (13.4550288 52.5592911)
52.5115929,13.3052216,4,,,POINT (13.3052216 52.5115929)
52.5118617,13.3093302,4,,,POINT (13.3093302 52.5118617)
52.4268055,13.217822,1,,,POINT (13.217822 52.4268055)
52.4241355,13.2194169,3,,,POINT (13.2194169 52.4241355)
52.4264307,13.2180478,3,,,POINT (13.2180478 52.4264307)
52.4256679,13.2185028,3,,,POINT (13.2185028 52.4256679)
52.425005,13.2188983,3,,,POINT (13.2188983 52.425005)
52.4273416,13.2147901,4,,,POINT (13.2147901 52.4273416)
52.4225047,13.2178392,1,,,POINT (13.2178392 52.4225047)
52.423846,13.2167937,3,,,POINT (13.2167937 52.423846)
52.4244874,13.2165032,3,,,POINT (13.2165032 52.4244874)
52.4252568,13.2161173,3,,,POINT (13.2161173 52.4252568)
52.425915,13.2157012,3,,,POINT (13.2157012 52.425915)
52.4265146,13.2266546,3,,,POINT (13.2266546 52.4265146)
52.4252985,13.2237212,3,,,POINT (13.2237212 52.4252985)
52.4249173,13.2226105,3,,,POINT (13.2226105 52.4249173)
52.4247265,13.2220633,3,,,POINT (13.2220633 52.4247265)
52.4251063,13.2231642,3,,,POINT (13.2231642 52.4251063)
52.4244744,13.2209506,3,,,POINT (13.2209506 52.4244744)
52.4242165,13.219812,3,,,POINT (13.219812 52.4242165)
52.4240475,13.2186422,3,,,POINT (13.2186422 52.4240475)
52.4230319,13.2191211,1,,turning_circle,POINT (13.2191211 52.4230319)
52.4233785,13.2202039,1,,,POINT (13.2202039 52.4233785)
52.4237728,13.2213834,1,,,POINT (13.2213834 52.4237728)
52.4241123,13.2225354,1,,,POINT (13.2225354 52.4241123)
52.4244122,13.2237935,1,,,POINT (13.2237935 52.4244122)
52.426186,13.2210525,1,,,POINT (13.2210525 52.426186)
52.4266945,13.223309,1,,,POINT (13.223309 52.4266945)
52.4295079,13.2241552,4,,,POINT (13.2241552 52.4295079)
52.428032,13.2178024,3,,,POINT (13.2178024 52.428032)
52.4263259,13.2216828,3,,,POINT (13.2216828 52.4263259)
52.426585,13.2228259,3,,,POINT (13.2228259 52.426585)
52.4057391,13.5566095,3,,motorway_junction,POINT (13.5566095 52.4057391)
52.4197256,13.5645443,3,,,POINT (13.5645443 52.4197256)
52.4917137,13.4577131,4,,,POINT (13.4577131 52.4917137)
52.4972413,13.4644327,3,,,POINT (13.4644327 52.4972413)
52.4974197,13.4646667,5,,,POINT (13.4646667 52.4974197)
52.5026911,13.4465904,4,,,POINT (13.4465904 52.5026911)
52.5128302,13.4656377,4,,,POINT (13.4656377 52.5128302)
52.5126895,13.4669903,4,,,POINT (13.4669903 52.5126895)
52.5122806,13.4712105,4,,,POINT (13.4712105 52.5122806)
52.513621,13.4716242,1,,turning_circle,POINT (13.4716242 52.513621)
52.509682,13.4673735,4,,,POINT (13.4673735 52.509682)
52.5076971,13.4653952,4,,,POINT (13.4653952 52.5076971)
52.506956,13.468595,3,,,POINT (13.468595 52.506956)
52.5061939,13.4702915,4,,,POINT (13.4702915 52.5061939)
52.5026658,13.4754542,3,,,POINT (13.4754542 52.5026658)
52.5019794,13.4754,3,,,POINT (13.4754 52.5019794)
52.5012611,13.4665907,3,,,POINT (13.4665907 52.5012611)
52.4925212,13.4603854,3,,,POINT (13.4603854 52.4925212)
52.4847516,13.4792742,3,,,POINT (13.4792742 52.4847516)
52.4842953,13.479063,3,,,POINT (13.479063 52.4842953)
52.4048188,13.5552861,3,,,POINT (13.5552861 52.4048188)
52.4558,13.5108966,3,,,POINT (13.5108966 52.4558)
52.4740643,13.483777,4,,,POINT (13.483777 52.4740643)
52.5143796,13.4674671,4,,,POINT (13.4674671 52.5143796)
52.5145146,13.4661368,3,,,POINT (13.4661368 52.5145146)
52.5156494,13.3890366,4,,,POINT (13.3890366 52.5156494)
52.5085207,13.3696078,3,,,POINT (13.3696078 52.5085207)
52.5062815,13.3683612,4,,,POINT (13.3683612 52.5062815)
52.5071426,13.3560797,3,,,POINT (13.3560797 52.5071426)
52.5063755,13.3522077,4,,,POINT (13.3522077 52.5063755)
52.5030933,13.3495871,4,,,POINT (13.3495871 52.5030933)
52.5053811,13.3339957,3,,,POINT (13.3339957 52.5053811)
52.5081826,13.328291,4,,,POINT (13.328291 52.5081826)
52.5054493,13.3278168,4,,,POINT (13.3278168 52.5054493)
52.5067252,13.3024311,4,,,POINT (13.3024311 52.5067252)
52.5040142,13.3041286,3,,,POINT (13.3041286 52.5040142)
52.4961612,13.308171,4,,,POINT (13.308171 52.4961612)
52.4934215,13.4281974,4,,,POINT (13.4281974 52.4934215)
52.4938935,13.4286574,4,,,POINT (13.4286574 52.4938935)
52.4955536,13.4302949,4,,,POINT (13.4302949 52.4955536)
52.4973441,13.4320663,3,,,POINT (13.4320663 52.4973441)
52.4964949,13.4345735,3,,,POINT (13.4345735 52.4964949)
52.4957278,13.4368181,3,,,POINT (13.4368181 52.4957278)
52.4944131,13.44068,3,,,POINT (13.44068 52.4944131)
52.5047025,13.4656624,3,,,POINT (13.4656624 52.5047025)
52.5054404,13.4666324,4,,,POINT (13.4666324 52.5054404)
52.5357028,13.4067322,4,,,POINT (13.4067322 52.5357028)
52.5401628,13.4113781,3,,,POINT (13.4113781 52.5401628)
52.5429253,13.423419,3,,,POINT (13.423419 52.5429253)
52.5422133,13.4231212,3,,,POINT (13.4231212 52.5422133)
52.5414868,13.4228141,4,,,POINT (13.4228141 52.5414868)
52.540671,13.4223748,3,,,POINT (13.4223748 52.540671)
52.5396762,13.4216873,4,,,POINT (13.4216873 52.5396762)
52.5401438,13.4186752,3,,,POINT (13.4186752 52.5401438)
52.5405565,13.4147767,3,,,POINT (13.4147767 52.5405565)
52.5420333,13.4203371,4,,,POINT (13.4203371 52.5420333)
52.5418146,13.4213322,3,,,POINT (13.4213322 52.5418146)
52.3783433,13.6453336,4,,,POINT (13.6453336 52.3783433)
52.493531,13.5259705,3,,,POINT (13.5259705 52.493531)
52.4939434,13.527664,3,,,POINT (13.527664 52.4939434)
52.4926293,13.531363,3,,,POINT (13.531363 52.4926293)
52.4920777,13.5269041,4,,,POINT (13.5269041 52.4920777)
52.4918849,13.5251939,3,,,POINT (13.5251939 52.4918849)
52.4867856,13.5251532,4,,,POINT (13.5251532 52.4867856)
52.4847084,13.5244956,4,,,POINT (13.5244956 52.4847084)
52.4822016,13.525421,4,,,POINT (13.525421 52.4822016)
52.4999393,13.5219354,3,,,POINT (13.5219354 52.4999393)
52.4607522,13.5034975,4,,,POINT (13.5034975 52.4607522)
52.4615024,13.5052986,3,,,POINT (13.5052986 52.4615024)
52.463315,13.5075681,3,,,POINT (13.5075681 52.463315)
52.4637166,13.5085177,4,,,POINT (13.5085177 52.4637166)
52.4641336,13.5107458,3,,,POINT (13.5107458 52.4641336)
52.4643569,13.512114,3,,,POINT (13.512114 52.4643569)
52.5253912,13.4198174,4,,,POINT (13.4198174 52.5253912)
52.5221923,13.4164399,4,,,POINT (13.4164399 52.5221923)
52.5207921,13.41536,4,,,POINT (13.41536 52.5207921)
52.5218939,13.4165351,4,,,POINT (13.4165351 52.5218939)
52.5189158,13.4280245,4,,,POINT (13.4280245 52.5189158)
52.5295967,13.4054099,3,,,POINT (13.4054099 52.5295967)
52.527177,13.4156817,4,,,POINT (13.4156817 52.527177)
52.5571131,13.365458,4,,,POINT (13.365458 52.5571131)
52.5568203,13.3655124,4,,,POINT (13.3655124 52.5568203)
52.5685157,13.3617793,4,,,POINT (13.3617793 52.5685157)
52.5929586,13.3726053,3,,,POINT (13.3726053 52.5929586)
52.5932647,13.3753297,1,,,POINT (13.3753297 52.5932647)
52.5907611,13.3710088,4,,,POINT (13.3710088 52.5907611)
52.5872103,13.3681785,3,,,POINT (13.3681785 52.5872103)
52.5855183,13.3668099,4,,,POINT (13.3668099 52.5855183)
52.5742678,13.3591719,4,,,POINT (13.3591719 52.5742678)
52.5469586,13.3429735,3,,,POINT (13.3429735 52.5469586)
52.5503475,13.3391289,5,,,POINT (13.3391289 52.5503475)
52.5525491,13.3368773,4,,,POINT (13.3368773 52.5525491)
52.557433,13.3343962,4,,,POINT (13.3343962 52.557433)
52.5604249,13.3333717,3,,,POINT (13.3333717 52.5604249)
52.5609384,13.333582,3,,,POINT (13.333582 52.5609384)
52.5534768,13.3662331,4,,,POINT (13.3662331 52.5534768)
52.5514419,13.3673149,4,,,POINT (13.3673149 52.5514419)
52.5539085,13.371576,3,,,POINT (13.371576 52.5539085)
52.5536995,13.3771738,4,,,POINT (13.3771738 52.5536995)
52.5521997,13.3814151,4,,,POINT (13.3814151 52.5521997)
52.5371527,13.3968769,4,,,POINT (13.3968769 52.5371527)
52.5325995,13.3988888,4,,,POINT (13.3988888 52.5325995)
52.4136086,13.5737647,4,,,POINT (13.5737647 52.4136086)
52.5197046,13.2994926,4,,,POINT (13.2994926 52.5197046)
52.5184999,13.2829001,4,,,POINT (13.2829001 52.5184999)
52.5337589,13.2823728,4,,,POINT (13.2823728 52.5337589)
52.5339082,13.2824307,4,,,POINT (13.2824307 52.5339082)
52.5351283,13.2828637,3,,,POINT (13.2828637 52.5351283)
52.5351722,13.2867957,3,,,POINT (13.2867957 52.5351722)
52.5397422,13.2911988,3,,,POINT (13.2911988 52.5397422)
52.5401727,13.2870338,3,,,POINT (13.2870338 52.5401727)
52.53821,13.2867164,3,,,POINT (13.2867164 52.53821)
52.5381115,13.2794134,4,,,POINT (13.2794134 52.5381115)
52.5388583,13.2911208,3,,,POINT (13.2911208 52.5388583)
52.5107455,13.2922129,3,,,POINT (13.2922129 52.5107455)
52.5100847,13.2819066,4,,,POINT (13.2819066 52.5100847)
52.5127285,13.3207941,3,,,POINT (13.3207941 52.5127285)
52.5129232,13.3209699,3,,,POINT (13.3209699 52.5129232)
52.5132003,13.321936,3,,,POINT (13.321936 52.5132003)
52.5129021,13.3228117,3,,,POINT (13.3228117 52.5129021)
52.5121802,13.3226484,3,,,POINT (13.3226484 52.5121802)
52.5130228,13.3226683,3,,,POINT (13.3226683 52.5130228)
52.5257573,13.339814,3,,,POINT (13.339814 52.5257573)
52.5224879,13.3672256,4,,,POINT (13.3672256 52.5224879)
52.5220561,13.376497,4,,traffic_signals,POINT (13.376497 52.5220561)
52.5271368,13.3869818,4,,,POINT (13.3869818 52.5271368)
52.5123626,13.3228549,3,,,POINT (13.3228549 52.5123626)
52.5146676,13.349084,3,,,POINT (13.349084 52.5146676)
52.5150436,13.3495172,3,,,POINT (13.3495172 52.5150436)
52.5148203,13.3509947,3,,,POINT (13.3509947 52.5148203)
52.516619,13.3807352,4,,,POINT (13.3807352 52.516619)
52.5234208,13.407195,4,,,POINT (13.407195 52.5234208)
52.5245224,13.407914,4,,,POINT (13.407914 52.5245224)
52.52046,13.4795606,4,,,POINT (13.4795606 52.52046)
52.5190731,13.48011,3,,,POINT (13.48011 52.5190731)
52.5189324,13.4859059,3,,,POINT (13.4859059 52.5189324)
52.517173,13.4854524,3,,,POINT (13.4854524 52.517173)
52.5184803,13.4858034,3,,,POINT (13.4858034 52.5184803)
52.5183226,13.4908384,3,,,POINT (13.4908384 52.5183226)
52.5153773,13.4890167,4,,,POINT (13.4890167 52.5153773)
52.5183639,13.4070838,4,,,POINT (13.4070838 52.5183639)
52.5201566,13.40482,4,,,POINT (13.40482 52.5201566)
52.5234654,13.4177434,3,,,POINT (13.4177434 52.5234654)
52.515468,13.417996,4,,,POINT (13.417996 52.515468)
52.5180641,13.4179714,4,,,POINT (13.4179714 52.5180641)
52.5124412,13.4171834,4,,,POINT (13.4171834 52.5124412)
52.5017536,13.4092205,4,,,POINT (13.4092205 52.5017536)
52.5079908,13.4141345,4,,,POINT (13.4141345 52.5079908)
52.4929839,13.4221515,4,,,POINT (13.4221515 52.4929839)
52.4878083,13.4251506,5,,,POINT (13.4251506 52.4878083)
52.490941,13.4161539,4,,,POINT (13.4161539 52.490941)
52.5171488,13.3887797,4,,,POINT (13.3887797 52.5171488)
52.5000902,13.3458727,4,,,POINT (13.3458727 52.5000902)
52.4945132,13.3460961,4,,,POINT (13.3460961 52.4945132)
52.4943921,13.3384897,4,,,POINT (13.3384897 52.4943921)
52.4952848,13.3326063,3,,,POINT (13.3326063 52.4952848)
52.4946725,13.3260236,3,,,POINT (13.3260236 52.4946725)
52.4884683,13.3021344,4,,,POINT (13.3021344 52.4884683)
52.5016038,13.2789266,3,,,POINT (13.2789266 52.5016038)
52.4795941,13.3139388,3,,,POINT (13.3139388 52.4795941)
52.4792362,13.3448544,3,,,POINT (13.3448544 52.4792362)
52.4768158,13.2810808,4,,,POINT (13.2810808 52.4768158)
52.470675,13.2893044,3,,,POINT (13.2893044 52.470675)
52.4714511,13.3291684,4,,,POINT (13.3291684 52.4714511)
52.4690441,13.3325653,4,,,POINT (13.3325653 52.4690441)
52.4889952,13.3449107,4,,,POINT (13.3449107 52.4889952)
52.4944332,13.3609563,4,,,POINT (13.3609563 52.4944332)
52.4915712,13.3766497,3,,,POINT (13.3766497 52.4915712)
52.4937848,13.383581,4,,,POINT (13.383581 52.4937848)
52.4930416,13.3876671,4,,,POINT (13.3876671 52.4930416)
52.487361,13.3858851,3,,,POINT (13.3858851 52.487361)
52.4694894,13.3854971,4,,,POINT (13.3854971 52.4694894)
52.4727432,13.3664806,4,,,POINT (13.3664806 52.4727432)
52.4693462,13.3895341,3,20,motorway_junction,POINT (13.3895341 52.4693462)
52.5113273,13.4017207,3,,,POINT (13.4017207 52.5113273)
52.5141235,13.4056675,4,,,POINT (13.4056675 52.5141235)
52.6028532,13.4021518,4,,,POINT (13.4021518 52.6028532)
52.6169684,13.2504951,3,3,motorway_junction,POINT (13.2504951 52.6169684)
52.6117756,13.2513774,3,,,POINT (13.2513774 52.6117756)
52.5645272,13.3100382,3,,,POINT (13.3100382 52.5645272)
52.3745884,13.6567445,3,,,POINT (13.6567445 52.3745884)
52.4367691,13.6964963,3,,,POINT (13.6964963 52.4367691)
52.5144771,13.6120268,3,,,POINT (13.6120268 52.5144771)
52.5048951,13.613353,4,,,POINT (13.613353 52.5048951)
52.5101802,13.5360904,3,,,POINT (13.5360904 52.5101802)
52.5087371,13.5613809,4,,,POINT (13.5613809 52.5087371)
52.5085889,13.5613322,4,,,POINT (13.5613322 52.5085889)
52.5047883,13.6134029,4,,,POINT (13.6134029 52.5047883)
52.5639596,13.3279209,4,,,POINT (13.3279209 52.5639596)
52.5640716,13.3280349,4,,,POINT (13.3280349 52.5640716)
52.5755324,13.3322278,4,,,POINT (13.3322278 52.5755324)
52.5505166,13.3517376,4,,,POINT (13.3517376 52.5505166)
52.5977389,13.3324852,3,,,POINT (13.3324852 52.5977389)
52.5543665,13.345222,4,,,POINT (13.345222 52.5543665)
52.6223954,13.31289,4,,,POINT (13.31289 52.6223954)
52.4343149,13.4692014,4,,,POINT (13.4692014 52.4343149)
52.5778834,13.3328553,3,,,POINT (13.3328553 52.5778834)
52.6141652,13.3165819,3,,,POINT (13.3165819 52.6141652)
52.457358,13.4488715,4,,,POINT (13.4488715 52.457358)
52.6199757,13.3136234,4,,,POINT (13.3136234 52.6199757)
52.5747716,13.3735018,3,,,POINT (13.3735018 52.5747716)
52.6148407,13.3170865,3,,traffic_signals,POINT (13.3170865 52.6148407)
52.4627324,13.4450582,5,,,POINT (13.4450582 52.4627324)
52.6429669,13.3017621,4,,,POINT (13.3017621 52.6429669)
52.5574249,13.3397835,3,,,POINT (13.3397835 52.5574249)
52.5729392,13.3671321,3,,,POINT (13.3671321 52.5729392)
52.4157799,13.4964401,4,,,POINT (13.4964401 52.4157799)
52.4454422,13.455173,5,,,POINT (13.455173 52.4454422)
52.4152198,13.4979239,4,,,POINT (13.4979239 52.4152198)
52.5824518,13.3342647,3,,,POINT (13.3342647 52.5824518)
52.6131394,13.315388,3,,,POINT (13.315388 52.6131394)
52.6397474,13.3046161,4,,,POINT (13.3046161 52.6397474)
52.6095887,13.3209181,3,,,POINT (13.3209181 52.6095887)
52.6432584,13.3014492,4,,,POINT (13.3014492 52.6432584)
52.58737,13.3347674,4,,,POINT (13.3347674 52.58737)
52.5971907,13.3325425,3,,,POINT (13.3325425 52.5971907)
52.4525866,13.4522602,5,,,POINT (13.4522602 52.4525866)
52.5514835,13.3502785,4,,,POINT (13.3502785 52.5514835)
52.5743501,13.3685047,3,,,POINT (13.3685047 52.5743501)
52.4425009,13.456575,3,,,POINT (13.456575 52.4425009)
52.6171232,13.3163653,4,,,POINT (13.3163653 52.6171232)
52.4097846,13.5054664,4,,,POINT (13.5054664 52.4097846)
52.5719752,13.3647537,3,,,POINT (13.3647537 52.5719752)
52.5714445,13.3634879,4,,,POINT (13.3634879 52.5714445)
52.3993367,13.5443249,4,,,POINT (13.5443249 52.3993367)
52.5934626,13.2915715,3,,,POINT (13.2915715 52.5934626)
52.590588,13.2922725,4,,,POINT (13.2922725 52.590588)
52.5920671,13.3060275,3,,,POINT (13.3060275 52.5920671)
52.5878777,13.3184987,3,,,POINT (13.3184987 52.5878777)
52.5881597,13.3399025,4,,,POINT (13.3399025 52.5881597)
52.5749899,13.3801991,3,,,POINT (13.3801991 52.5749899)
52.463149,13.4541834,3,,,POINT (13.4541834 52.463149)
52.4289655,13.5506922,4,,,POINT (13.5506922 52.4289655)
52.5181988,13.4097906,4,,,POINT (13.4097906 52.5181988)
52.5172392,13.3283105,4,,,POINT (13.3283105 52.5172392)
52.515473,13.328045,3,,,POINT (13.328045 52.515473)
52.5092223,13.3716709,4,,,POINT (13.3716709 52.5092223)
52.521061,13.3660246,1,,turning_circle,POINT (13.3660246 52.521061)
52.5225909,13.3796531,4,,,POINT (13.3796531 52.5225909)
52.5195096,13.4218927,3,,,POINT (13.4218927 52.5195096)
52.5176829,13.4203817,3,,,POINT (13.4203817 52.5176829)
52.5171736,13.4220462,3,,,POINT (13.4220462 52.5171736)
52.51818,13.422869,3,,,POINT (13.422869 52.51818)
52.5190602,13.4233427,2,,,POINT (13.4233427 52.5190602)
52.5190034,13.4235471,3,,,POINT (13.4235471 52.5190034)
52.5166817,13.3293895,4,,,POINT (13.3293895 52.5166817)
52.5142595,13.3359871,4,,,POINT (13.3359871 52.5142595)
52.5135851,13.3356428,4,,,POINT (13.3356428 52.5135851)
52.522011,13.3485405,3,,,POINT (13.3485405 52.522011)
52.5212645,13.3480391,4,,,POINT (13.3480391 52.5212645)
52.5224548,13.3423646,1,,turning_circle,POINT (13.3423646 52.5224548)
52.5196386,13.3569829,4,,,POINT (13.3569829 52.5196386)
52.5209051,13.3599596,2,,,POINT (13.3599596 52.5209051)
52.5194013,13.3708635,3,,,POINT (13.3708635 52.5194013)
52.5194033,13.3720857,3,,,POINT (13.3720857 52.5194033)
52.5054355,13.362372,4,,,POINT (13.362372 52.5054355)
52.6056027,13.2915173,2,,,POINT (13.2915173 52.6056027)
52.5485318,13.3834373,3,,,POINT (13.3834373 52.5485318)
52.5494565,13.3867368,4,,,POINT (13.3867368 52.5494565)
52.5499598,13.3873442,3,,,POINT (13.3873442 52.5499598)
52.5500264,13.3878736,3,,,POINT (13.3878736 52.5500264)
52.5501098,13.3887665,3,,,POINT (13.3887665 52.5501098)
52.5503196,13.3913537,4,,,POINT (13.3913537 52.5503196)
52.5500846,13.3853987,4,,,POINT (13.3853987 52.5500846)
52.5493771,13.3866041,4,,,POINT (13.3866041 52.5493771)
52.5145846,13.3774666,4,,,POINT (13.3774666 52.5145846)
52.5151408,13.3814877,3,,,POINT (13.3814877 52.5151408)
52.5153492,13.3844993,3,,,POINT (13.3844993 52.5153492)
52.5122689,13.3829864,4,,,POINT (13.3829864 52.5122689)
52.5114651,13.3834182,5,,,POINT (13.3834182 52.5114651)
