osmid,highway,oneway,reversed,length,ref,name,geometry,bridge
725708136,secondary,False,True,5.802,,,"LINESTRING (21.2861844 43.2956318, 21.2861784 43.2956838)",
38182076,secondary,False,False,128.42800000000003,214,Радоша Јовановића Сеље,"LINESTRING (21.2861844 43.2956318, 21.2862259 43.2953512, 21.2862322 43.2952473, 21.2862312 43.2951528, 21.2862216 43.2950575, 21.286212 43.2949925, 21.2861992 43.2949289, 21.286162 43.2948174, 21.2861205 43.2947105, 21.2860736 43.2946051, 21.2860584 43.2945712, 21.2860257 43.2944982)",
"[875017776, 504600589]",primary,True,False,102.01400000000001,38,Краља Петра првог,"LINESTRING (21.2861844 43.2956318, 21.2863787 43.2956398, 21.287371 43.2956807, 21.2874429 43.2956837)",
38182076,secondary,False,False,82.384,214,Радоша Јовановића Сеље,"LINESTRING (21.2860257 43.2944982, 21.2858652 43.2941459, 21.2857195 43.2937917)",
38182076,secondary,False,True,128.428,214,Радоша Јовановића Сеље,"LINESTRING (21.2860257 43.2944982, 21.2860584 43.2945712, 21.2860736 43.2946051, 21.2861205 43.2947105, 21.286162 43.2948174, 21.2861992 43.2949289, 21.286212 43.2949925, 21.2862216 43.2950575, 21.2862312 43.2951528, 21.2862322 43.2952473, 21.2862259 43.2953512, 21.2861844 43.2956318)",
504600591,residential,False,False,219.147,,Светог Саве,"LINESTRING (21.2860257 43.2944982, 21.2861295 43.2944754, 21.2862925 43.2944395, 21.2865486 43.2943905, 21.2878751 43.2944519, 21.2887085 43.2944905)",
504600591,residential,False,True,11.587,,Светог Саве,"LINESTRING (21.2915642 43.2946317, 21.2914221 43.294619)",
689330310,residential,False,True,17.341,,,"LINESTRING (21.2915642 43.2946317, 21.2914711 43.2945965, 21.2914178 43.294527)",
315754167,residential,False,False,5.349,,Вука Караџића,"LINESTRING (21.2885219 43.2957289, 21.2885066 43.2957757)",
315754167,residential,False,True,21.808,,Вука Караџића,"LINESTRING (21.2885219 43.2957289, 21.2885346 43.2956908, 21.2885854 43.2955383)",
504600589,primary,True,False,85.079,38,Краља Петра првог,"LINESTRING (21.2885219 43.2957289, 21.2886648 43.2957351, 21.2894645 43.2957699, 21.2895713 43.2957745)",
315754163,residential,False,False,6.008,,Радивоја Увалића Бате,"LINESTRING (21.2895713 43.2957745, 21.2895661 43.2958284)",
504600589,primary,True,False,140.262,38,Краља Петра првог,"LINESTRING (21.2895713 43.2957745, 21.2896562 43.2957783, 21.2913012 43.2958514)",
38182076,secondary,False,True,100.99,214,Радоша Јовановића Сеље,"LINESTRING (21.2853962 43.2929154, 21.2854814 43.2932196, 21.2857195 43.2937917)",
315754166,residential,False,False,102.90899999999999,,Радомира Путника,"LINESTRING (21.2853962 43.2929154, 21.2855576 43.2929243, 21.2856554 43.2929204, 21.2857613 43.2929166, 21.2859693 43.2929134, 21.2862015 43.2929103, 21.2864437 43.29291, 21.2866669 43.2929116)",
"[504609760, 689335513, 689335514]",secondary,False,False,121.31200000000001,214,Стевана Немање,"LINESTRING (21.2853962 43.2929154, 21.2853826 43.2928186, 21.2853371 43.2926085, 21.2852979 43.2923755, 21.2852572 43.2922201, 21.2852356 43.2921338, 21.2852034 43.2918344)",yes
504609777,residential,False,False,192.867,,,"LINESTRING (21.2853962 43.2929154, 21.2852318 43.2929171, 21.2851086 43.292921, 21.284937 43.2929737, 21.2848028 43.2930732, 21.2846044 43.2932821, 21.2845842 43.2933261, 21.2845963 43.2933739, 21.2847874 43.293569, 21.2850246 43.2937817, 21.2854162 43.2940443)",
689330316,primary,False,False,9.087,38,Карађорђева,"LINESTRING (21.2824219 43.2966435, 21.2825245 43.2966103)",
315754152,residential,False,False,123.25699999999999,,Цара Лазара,"LINESTRING (21.2824219 43.2966435, 21.2824162 43.2965884, 21.2824131 43.2965225, 21.2824258 43.2961778, 21.2824439 43.2961131, 21.2824652 43.2960631, 21.2825009 43.296012, 21.2825493 43.2959601, 21.2826483 43.295888, 21.2829557 43.295685)",
38182076,secondary,False,False,100.99,214,Радоша Јовановића Сеље,"LINESTRING (21.2857195 43.2937917, 21.2854814 43.2932196, 21.2853962 43.2929154)",
38182076,secondary,False,True,82.384,214,Радоша Јовановића Сеље,"LINESTRING (21.2857195 43.2937917, 21.2858652 43.2941459, 21.2860257 43.2944982)",
315754152,residential,False,True,37.37,,Цара Лазара,"LINESTRING (21.2857195 43.2937917, 21.2856684 43.2938264, 21.2856215 43.2938596, 21.2855426 43.2939321, 21.2854761 43.2939902, 21.2854162 43.2940443)",
315754153,residential,False,False,31.469,,Браће Вуксановић,"LINESTRING (21.2856926 43.2986212, 21.2857373 43.2985143, 21.2857628 43.2984236, 21.2857823 43.2983462)",
315754153,residential,False,True,59.495,,Браће Вуксановић,"LINESTRING (21.2856926 43.2986212, 21.2856289 43.2987224, 21.2853863 43.2991076)",
447790286,residential,False,False,119.098,,Цара Душана,"LINESTRING (21.2856926 43.2986212, 21.2857827 43.2986222, 21.2860861 43.2986257, 21.2871408 43.2986378, 21.2871641 43.2986381)",
315754155,residential,False,False,29.46,,Косте Војиновића,"LINESTRING (21.2829917 43.2975294, 21.282891 43.2972748)",
315754155,residential,False,True,59.603,,Косте Војиновића,"LINESTRING (21.2829917 43.2975294, 21.2831518 43.2980526)",
315754155,residential,False,True,79.62,,Косте Војиновића,"LINESTRING (21.2825245 43.2966103, 21.282891 43.2972748)",
689330316,primary,False,True,9.087,38,Карађорђева,"LINESTRING (21.2825245 43.2966103, 21.2824219 43.2966435)",
875016089,primary,True,False,136.627,38,Карађорђева,"LINESTRING (21.2825245 43.2966103, 21.2825566 43.2965813, 21.2825853 43.296561, 21.2826212 43.2965407, 21.2840588 43.2961159)",
875016086,residential,False,False,6.491,,,"LINESTRING (21.2840588 43.2961159, 21.2840886 43.2961701)",
"[875016088, 725708139]",primary,True,False,182.091,38,Карађорђева,"LINESTRING (21.2840588 43.2961159, 21.2851196 43.2958073, 21.2853083 43.2957524, 21.2854679 43.2957026, 21.2856301 43.2956663, 21.285766 43.2956386, 21.285878 43.2956269, 21.2859732 43.295624, 21.2860692 43.2956275, 21.2861844 43.2956318)",
315754156,residential,False,True,58.775,,Топлице Милана,"LINESTRING (21.2844376 43.298405, 21.2843798 43.2978781)",
447790286,residential,False,False,44.722,,Цара Душана,"LINESTRING (21.2871641 43.2986381, 21.2877166 43.2986294)",
315754167,residential,False,True,355.182,,Вука Караџића,"LINESTRING (21.2871641 43.2986381, 21.2871593 43.2985665, 21.2870966 43.2976242, 21.2871147 43.2975351, 21.2871519 43.2974762, 21.2871892 43.2974328, 21.2872828 43.2973685, 21.2876831 43.2971508, 21.287781 43.2970811, 21.28788 43.2969974, 21.2880083 43.2968119, 21.2880472 43.2967387, 21.2880881 43.2966547, 21.288469 43.2958564, 21.2884846 43.2958238, 21.2885066 43.2957757)",
447790286,residential,False,True,119.098,,Цара Душана,"LINESTRING (21.2871641 43.2986381, 21.2871408 43.2986378, 21.2860861 43.2986257, 21.2857827 43.2986222, 21.2856926 43.2986212)",
447790286,residential,False,False,9.421,,Цара Душана,"LINESTRING (21.2885909 43.2986156, 21.2887066 43.298625)",
447790286,residential,False,True,70.771,,Цара Душана,"LINESTRING (21.2885909 43.2986156, 21.2877166 43.2986294)",
315754164,residential,False,False,223.05700000000002,,Доситеја Обрадовића,"LINESTRING (21.2885909 43.2986156, 21.2887022 43.2971783, 21.2894801 43.2971955)",
315754167,residential,False,True,51.321,,Вука Караџића,"LINESTRING (21.2887085 43.2944905, 21.2887329 43.2940293)",
504600591,residential,False,False,75.579,,Светог Саве,"LINESTRING (21.2887085 43.2944905, 21.2896409 43.2945284)",
315754167,residential,False,False,116.93599999999999,,Вука Караџића,"LINESTRING (21.2887085 43.2944905, 21.2887012 43.2945529, 21.2885854 43.2955383)",
504600591,residential,False,True,219.147,,Светог Саве,"LINESTRING (21.2887085 43.2944905, 21.2878751 43.2944519, 21.2865486 43.2943905, 21.2862925 43.2944395, 21.2861295 43.2944754, 21.2860257 43.2944982)",
315754163,residential,False,True,100.409,,Радивоја Увалића Бате,"LINESTRING (21.289448 43.2980982, 21.2894801 43.2971955)",
315754163,residential,False,False,100.409,,Радивоја Увалића Бате,"LINESTRING (21.2894801 43.2971955, 21.289448 43.2980982)",
315754163,residential,False,True,73.967,,Радивоја Увалића Бате,"LINESTRING (21.2894801 43.2971955, 21.289519 43.2965309)",
315754164,residential,False,True,223.05700000000002,,Доситеја Обрадовића,"LINESTRING (21.2894801 43.2971955, 21.2887022 43.2971783, 21.2885909 43.2986156)",
