osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,bridge
133765316,Стерије Поповића,residential,False,False,121.74,"LINESTRING (20.9765146 44.7411724, 20.9763783 44.7411138, 20.9752606 44.7407316, 20.9751857 44.7407143, 20.975128 44.7406967)",,,
261480425,ЈНА,tertiary,False,False,161.524,"LINESTRING (20.9765146 44.7411724, 20.976567 44.7410818, 20.9767387 44.7408228, 20.9771521 44.7402277, 20.9773566 44.7399107, 20.9774026 44.7398651)",50,,
261480425,ЈНА,tertiary,False,True,87.024,"LINESTRING (20.9765146 44.7411724, 20.9762638 44.7415152, 20.976107 44.7417525, 20.9760225 44.7418725)",50,,
125048677,Цара Лазара,tertiary,False,True,41.522999999999996,"LINESTRING (20.9771897 44.7376441, 20.9772196 44.7378109, 20.9772865 44.7380106)",,,
261480433,Светозара Марковића,residential,False,True,30.204,"LINESTRING (20.9771897 44.7376441, 20.9771767 44.7377455, 20.9771016 44.737851, 20.9770743 44.7378988)",,,
261480433,Светозара Марковића,residential,False,True,12.79,"LINESTRING (20.9770743 44.7378988, 20.9770426 44.7380116)",,,
133765291,Трг Жарка Зрењанина,residential,False,True,97.72299999999998,"LINESTRING (20.9770743 44.7378988, 20.9770152 44.7378674, 20.9759593 44.7376468, 20.9759031 44.7376269)",,,
261480433,Светозара Марковића,residential,False,False,30.204,"LINESTRING (20.9770743 44.7378988, 20.9771016 44.737851, 20.9771767 44.7377455, 20.9771897 44.7376441)",,,
125048677,Цара Лазара,tertiary,False,False,41.522999999999996,"LINESTRING (20.9772865 44.7380106, 20.9772196 44.7378109, 20.9771897 44.7376441)",,,
"[261480425, 125048677]","['ЈНА', 'Цара Лазара']",tertiary,False,True,148.83,"LINESTRING (20.9772865 44.7380106, 20.9773198 44.7380796, 20.9778824 44.7391988, 20.9778836 44.7392759)",50,,
261480434,Трг Жарка Зрењанина,residential,False,False,108.357,"LINESTRING (20.9772865 44.7380106, 20.9773874 44.7379956, 20.9774866 44.7379713, 20.9785936 44.7377161)",,2,
261480434,Трг Жарка Зрењанина,residential,False,True,20.326,"LINESTRING (20.9772865 44.7380106, 20.9771399 44.7380398, 20.9770426 44.7380116)",,2,
133765291,Трг Жарка Зрењанина,residential,False,False,97.72299999999998,"LINESTRING (20.9759031 44.7376269, 20.9759593 44.7376468, 20.9770152 44.7378674, 20.9770743 44.7378988)",,,
261480423,Дејана Бранкова,residential,False,False,174.38,"LINESTRING (20.9759031 44.7376269, 20.9758841 44.737679, 20.9758587 44.7377246, 20.9754312 44.7383631, 20.9750086 44.7390595)",,,
261333859,Светог Саве,residential,False,True,6.48,"LINESTRING (20.9787974 44.7376615, 20.9788241 44.7377166)",30,,
261480434,Трг Жарка Зрењанина,residential,False,True,17.216,"LINESTRING (20.9787974 44.7376615, 20.9786431 44.7377054, 20.9785936 44.7377161)",,2,
261480433,Светозара Марковића,residential,False,False,12.79,"LINESTRING (20.9770426 44.7380116, 20.9770743 44.7378988)",,,
261480433,Светозара Марковића,residential,False,True,176.648,"LINESTRING (20.9770426 44.7380116, 20.9769625 44.7381207, 20.9769522 44.7381448, 20.976128 44.7393488, 20.9760664 44.7394405)",,,
261480434,Трг Жарка Зрењанина,residential,False,False,20.326,"LINESTRING (20.9770426 44.7380116, 20.9771399 44.7380398, 20.9772865 44.7380106)",,2,
133765307,Смедеревска,residential,False,False,69.468,"LINESTRING (20.9835603 44.738432, 20.98285 44.7381207, 20.982811 44.7381049)",,,
133765381,Београдска,residential,False,True,264.426,"LINESTRING (20.9835603 44.738432, 20.9836475 44.7400706, 20.9837084 44.7408076)",,,
133765347,Мише Стојковића,residential,False,False,15.341,"LINESTRING (20.9818943 44.7386463, 20.9820806 44.7386073)",,,
133765323,Соње Маринковић,residential,False,False,93.71199999999999,"LINESTRING (20.9750086 44.7390595, 20.9750596 44.7390834, 20.9759601 44.7394043, 20.9759632 44.7394055, 20.9760664 44.7394405)",,,
261480423,Дејана Бранкова,residential,False,False,150.282,"LINESTRING (20.9750086 44.7390595, 20.9749635 44.7391206, 20.9749024 44.7392073, 20.9747974 44.7393744, 20.9742321 44.7402464, 20.9741986 44.7402817)",,,
261480423,Дејана Бранкова,residential,False,True,174.38,"LINESTRING (20.9750086 44.7390595, 20.9754312 44.7383631, 20.9758587 44.7377246, 20.9758841 44.737679, 20.9759031 44.7376269)",,,
133765323,Соње Маринковић,residential,False,True,93.71199999999999,"LINESTRING (20.9760664 44.7394405, 20.9759632 44.7394055, 20.9759601 44.7394043, 20.9750596 44.7390834, 20.9750086 44.7390595)",,,
261480433,Светозара Марковића,residential,False,False,176.64799999999997,"LINESTRING (20.9760664 44.7394405, 20.976128 44.7393488, 20.9769522 44.7381448, 20.9769625 44.7381207, 20.9770426 44.7380116)",,,
261480433,Светозара Марковића,residential,False,True,158.245,"LINESTRING (20.9760664 44.7394405, 20.976013 44.7395115, 20.9755548 44.7401687, 20.9751966 44.7405943, 20.975128 44.7406967)",,,
509063426,Соње Маринковић,residential,False,False,115.631,"LINESTRING (20.9760664 44.7394405, 20.9760971 44.7394519, 20.9761273 44.7394632, 20.9772736 44.7398221, 20.9774026 44.7398651)",,,
261480425,ЈНА,tertiary,False,False,13.454,"LINESTRING (20.9774026 44.7398651, 20.9774674 44.7397532)",50,,
261480425,ЈНА,tertiary,False,True,161.524,"LINESTRING (20.9774026 44.7398651, 20.9773566 44.7399107, 20.9771521 44.7402277, 20.9767387 44.7408228, 20.976567 44.7410818, 20.9765146 44.7411724)",50,,
509063426,Соње Маринковић,residential,False,True,115.631,"LINESTRING (20.9774026 44.7398651, 20.9772736 44.7398221, 20.9761273 44.7394632, 20.9760971 44.7394519, 20.9760664 44.7394405)",,,
133765316,Стерије Поповића,residential,False,False,84.45,"LINESTRING (20.9741986 44.7402817, 20.9732364 44.7399505)",,,
133765316,Стерије Поповића,residential,False,True,89.15599999999999,"LINESTRING (20.9741986 44.7402817, 20.9742512 44.7403633, 20.9743199 44.7404148, 20.974352 44.7404364, 20.9744551 44.74047, 20.9750125 44.7406624, 20.9750961 44.7406878, 20.975128 44.7406967)",,,
261480423,Дејана Бранкова,residential,False,False,163.78099999999998,"LINESTRING (20.9741986 44.7402817, 20.9740964 44.7404299, 20.9737415 44.740982, 20.9733698 44.7415276, 20.9733141 44.7416138)",,,
261480423,Дејана Бранкова,residential,False,True,150.28199999999998,"LINESTRING (20.9741986 44.7402817, 20.9742321 44.7402464, 20.9747974 44.7393744, 20.9749024 44.7392073, 20.9749635 44.7391206, 20.9750086 44.7390595)",,,
