osmid,oneway,lanes,name,highway,reversed,length,geometry,junction,bridge,maxspeed
814584962,True,1,Српских јунака,tertiary,False,27.894,"LINESTRING (22.0056046 43.2929596, 22.0055265 43.293016, 22.0054924 43.2930406, 22.0053655 43.2931402)",,,
931123673,True,2,Трг Љубише Самарџића,tertiary,False,16.862000000000002,"LINESTRING (22.0056046 43.2929596, 22.005553 43.2929644, 22.0055019 43.2929569, 22.0054568 43.2929379, 22.0054226 43.2929093)",roundabout,,
815371021,False,,Трг републике,residential,True,111.803,"LINESTRING (22.0054413 43.2927688, 22.0053799 43.2927599, 22.0053268 43.2927522, 22.0040622 43.2927435)",,,
931123672,True,2,Трг Љубише Самарџића,tertiary,False,17.808999999999997,"LINESTRING (22.0054413 43.2927688, 22.0054851 43.2927446, 22.0055376 43.2927326, 22.0055926 43.2927342, 22.0056435 43.2927493)",roundabout,,
215491271,False,,Синђелићева,residential,False,140.508,"LINESTRING (22.0056435 43.2927493, 22.0056718 43.2926982, 22.0056785 43.2926862, 22.0056887 43.2926051, 22.0056897 43.292494, 22.0056586 43.2923829, 22.0056198 43.2923067, 22.0055167 43.2922069, 22.0053872 43.292119, 22.0052291 43.2920355, 22.0050462 43.2919352, 22.0047472 43.291821)",,,
"[931123672, 38393882]",True,2,Трг Љубише Самарџића,tertiary,False,29.615999999999996,"LINESTRING (22.0056435 43.2927493, 22.0056852 43.2927736, 22.0057064 43.2928034, 22.0057184 43.2928412, 22.0057126 43.2928797, 22.0056898 43.2929147, 22.0056524 43.2929424, 22.0056046 43.2929596)",roundabout,,
115561186,False,,Горана Николића,residential,True,99.918,"LINESTRING (22.0082342 43.2954453, 22.0081961 43.2952863, 22.008095 43.2951265, 22.008007 43.295016, 22.0077891 43.2947922, 22.0076645 43.2946613)",,,
843618761,False,,Школске чесме,residential,False,156.279,"LINESTRING (22.0082342 43.2954453, 22.0075947 43.2956928, 22.0074908 43.2957406, 22.007295 43.2958119, 22.0071796 43.2958451, 22.0070167 43.2958817, 22.0065312 43.2959861, 22.0064701 43.2960001)",,,
"[843618761, 843618762, 115561605]",False,,"['Школске Чесме', 'Школске чесме']",residential,True,85.033,"LINESTRING (22.0082342 43.2954453, 22.0083187 43.2954086, 22.0084149 43.2953668, 22.0086666 43.2952574, 22.0088251 43.2952226, 22.0092066 43.2952195)",,yes,
115561217,False,,Краљевића Марка,residential,False,213.33499999999998,"LINESTRING (22.0028607 43.2928371, 22.0028358 43.2927908, 22.0028277 43.2927474, 22.0028231 43.2927118, 22.0028324 43.2926669, 22.0028499 43.2926185, 22.0028874 43.2925561, 22.0029297 43.2924926, 22.0029927 43.2924214, 22.0030417 43.2923652, 22.0030946 43.2923111, 22.0031563 43.2922593, 22.0032234 43.2922066, 22.0033186 43.2921461, 22.0034051 43.2921017, 22.0034721 43.2920699, 22.003554 43.2920377, 22.0036505 43.2920143, 22.0037001 43.2920021, 22.0037786 43.2919889, 22.0039 43.2919675, 22.0040844 43.2919343, 22.0042071 43.2919143, 22.0043952 43.291893, 22.0046164 43.2918678, 22.0046563 43.2918635, 22.0046858 43.2918562, 22.0047113 43.291844, 22.0047472 43.291821)",,,
815371021,False,,Трг републике,residential,False,98.575,"LINESTRING (22.0028607 43.2928371, 22.0029706 43.2928011, 22.0030819 43.2927786, 22.0031811 43.2927689, 22.0033023 43.2927677, 22.0040622 43.2927435)",,,
293979021,False,,Јована Поповића,residential,False,33.314,"LINESTRING (22.0054067 43.2938473, 22.0053099 43.2935561)",,,
115561218,False,,Ивана Горана Ковачића,residential,False,321.28200000000004,"LINESTRING (22.0054067 43.2938473, 22.0050027 43.2943319, 22.0047431 43.2947332, 22.0044905 43.2952354, 22.004238 43.295609, 22.0034656 43.2963471)",,,
293979021,False,,Јована Поповића,residential,True,243.36,"LINESTRING (22.0054067 43.2938473, 22.0055967 43.2944122, 22.0058687 43.2949139, 22.0058982 43.2949632, 22.0059626 43.2950452, 22.0062637 43.2953434, 22.006328 43.2954097, 22.0063669 43.2954727, 22.0063837 43.2955322, 22.0063944 43.2955825, 22.006387 43.2956298, 22.0063515 43.295727, 22.0063046 43.2958012, 22.006265 43.2958511)",,,
115561186,False,,Горана Николића,residential,False,15.442,"LINESTRING (22.0076708 43.2945225, 22.0076645 43.2946613)",,,
115561221,False,,Хајдук Вељкова,residential,True,17.526,"LINESTRING (22.0076708 43.2945225, 22.0075433 43.2946499)",,,
115561186,False,,Горана Николића,residential,True,214.54500000000002,"LINESTRING (22.0076708 43.2945225, 22.0077526 43.2943143, 22.0078967 43.2941664, 22.0080607 43.2940602, 22.00833 43.2939448, 22.0085222 43.2938086, 22.0090673 43.2933129, 22.0091942 43.2930126)",,,
843618749,False,,Рузвелтова,residential,False,10.407,"LINESTRING (22.0091942 43.2930126, 22.0090688 43.2929919)",,,
115561186,False,,Горана Николића,residential,False,214.54500000000002,"LINESTRING (22.0091942 43.2930126, 22.0090673 43.2933129, 22.0085222 43.2938086, 22.00833 43.2939448, 22.0080607 43.2940602, 22.0078967 43.2941664, 22.0077526 43.2943143, 22.0076708 43.2945225)",,,
843618749,False,,Рузвелтова,residential,True,279.63100000000003,"LINESTRING (22.0091942 43.2930126, 22.0095874 43.293167, 22.0098115 43.2932964, 22.0100493 43.2935098, 22.0102632 43.2937029, 22.0104801 43.2937935, 22.0107398 43.2938763, 22.0109247 43.2940265, 22.0112142 43.2943539, 22.0112449 43.2944484, 22.0112698 43.2948031, 22.0112704 43.29483)",,,
115561217,False,,Краљевића Марка,residential,True,213.33500000000004,"LINESTRING (22.0047472 43.291821, 22.0047113 43.291844, 22.0046858 43.2918562, 22.0046563 43.2918635, 22.0046164 43.2918678, 22.0043952 43.291893, 22.0042071 43.2919143, 22.0040844 43.2919343, 22.0039 43.2919675, 22.0037786 43.2919889, 22.0037001 43.2920021, 22.0036505 43.2920143, 22.003554 43.2920377, 22.0034721 43.2920699, 22.0034051 43.2921017, 22.0033186 43.2921461, 22.0032234 43.2922066, 22.0031563 43.2922593, 22.0030946 43.2923111, 22.0030417 43.2923652, 22.0029927 43.2924214, 22.0029297 43.2924926, 22.0028874 43.2925561, 22.0028499 43.2926185, 22.0028324 43.2926669, 22.0028231 43.2927118, 22.0028277 43.2927474, 22.0028358 43.2927908, 22.0028607 43.2928371)",,,
215491271,False,,Синђелићева,residential,False,190.096,"LINESTRING (22.0047472 43.291821, 22.0035917 43.2914785, 22.0031576 43.2912096, 22.0027899 43.291083, 22.0026941 43.2910567, 22.00268 43.2910445)",,,
215491271,False,,Синђелићева,residential,True,140.508,"LINESTRING (22.0047472 43.291821, 22.0050462 43.2919352, 22.0052291 43.2920355, 22.0053872 43.292119, 22.0055167 43.2922069, 22.0056198 43.2923067, 22.0056586 43.2923829, 22.0056897 43.292494, 22.0056887 43.2926051, 22.0056785 43.2926862, 22.0056718 43.2926982, 22.0056435 43.2927493)",,,
115561218,False,,Ивана Горана Ковачића,residential,True,321.28200000000004,"LINESTRING (22.0034656 43.2963471, 22.004238 43.295609, 22.0044905 43.2952354, 22.0047431 43.2947332, 22.0050027 43.2943319, 22.0054067 43.2938473)",,,
293979022,False,,Ивана Горана Ковачића,residential,False,78.257,"LINESTRING (22.0034656 43.2963471, 22.0030358 43.2963382, 22.0028544 43.2963175, 22.002529 43.2962172)",,,
293979022,False,,Ивана Горана Ковачића,residential,True,208.19600000000003,"LINESTRING (22.0034656 43.2963471, 22.0046862 43.2963589, 22.0050171 43.2963356, 22.0054328 43.2962545, 22.005744 43.296196, 22.0059996 43.2961383)",,,
115561219,False,,Јована Поповића,residential,False,79.51599999999999,"LINESTRING (22.0052545 43.2966001, 22.005406 43.2965113, 22.0055455 43.296441, 22.0056488 43.2963834, 22.0057742 43.2963097, 22.0058436 43.2962562, 22.0058951 43.2962074, 22.0059346 43.2961775, 22.0059996 43.2961383)",,,
115561219,False,,Јована Поповића,residential,True,280.091,"LINESTRING (22.0052545 43.2966001, 22.0050587 43.296725, 22.0048884 43.296806, 22.0046657 43.2969105, 22.0044084 43.2970147, 22.0041594 43.2970787, 22.0039207 43.2971116, 22.0036313 43.2970952, 22.0020663 43.2967373)",,,
843618749,False,,Рузвелтова,residential,True,10.407,"LINESTRING (22.0090688 43.2929919, 22.0091942 43.2930126)",,,
"[169489717, 895165271]",False,,Трг републике,residential,False,186.89000000000001,"LINESTRING (22.0090688 43.2929919, 22.0091121 43.2928866, 22.0091405 43.2928155, 22.0092091 43.2927503, 22.0093182 43.2927315, 22.0111463 43.2926507)",,,
169489717,False,,Трг републике,residential,True,292.284,"LINESTRING (22.0090688 43.2929919, 22.0090136 43.2930051, 22.0089747 43.2930383, 22.0089439 43.293091, 22.0088567 43.2932501, 22.0087655 43.2933887, 22.0086377 43.2935812, 22.0084421 43.2937184, 22.0081967 43.2938737, 22.0079102 43.2939988, 22.0078588 43.2940213, 22.0075351 43.2941274, 22.0071368 43.294143, 22.0068629 43.2941171, 22.0065215 43.2940109, 22.00628 43.2939046)",,,
115561605,False,,Школске чесме,residential,False,203.76099999999997,"LINESTRING (22.0116871 43.295441, 22.0111489 43.2953146, 22.0104725 43.2952307, 22.0093107 43.2952186, 22.0092066 43.2952195)",,,
843618749,False,,Рузвелтова,residential,False,65.284,"LINESTRING (22.0116871 43.295441, 22.0115365 43.2953209, 22.0114256 43.2952297, 22.0113706 43.295175, 22.0113364 43.2951306, 22.0113062 43.295072, 22.0112854 43.2950174, 22.0112733 43.2949532)",,,
"[146222834, 843618749, 843618750]",False,,Рузвелтова,residential,True,85.812,"LINESTRING (22.0116871 43.295441, 22.0122185 43.2955894, 22.0123057 43.295618, 22.0124994 43.2957092, 22.0126078 43.2957694, 22.012629 43.2957832)",,yes,
146222834,False,,Рузвелтова,residential,False,56.392,"LINESTRING (22.0131005 43.2961555, 22.0129658 43.2960359, 22.0128264 43.2959207, 22.0127298 43.2958485, 22.012629 43.2957832)",,,
1240430588,False,3,Српских јунака,tertiary,False,207.243,"LINESTRING (22.002529 43.2962172, 22.0039321 43.2946581)",,,40
1240430588,False,3,Српских јунака,tertiary,True,57.409,"LINESTRING (22.002529 43.2962172, 22.0021435 43.2966506)",,,40
293979022,False,,Ивана Горана Ковачића,residential,True,78.257,"LINESTRING (22.002529 43.2962172, 22.0028544 43.2963175, 22.0030358 43.2963382, 22.0034656 43.2963471)",,,
115561190,False,,Видоја Јовановића,residential,False,158.798,"LINESTRING (22.0040622 43.2927435, 22.0040542 43.2928499, 22.0040247 43.2929494, 22.0039791 43.2930578, 22.0039482 43.2931134, 22.003798 43.2933145, 22.0031556 43.2939851)",,,
815371021,False,,Трг републике,residential,False,111.803,"LINESTRING (22.0040622 43.2927435, 22.0053268 43.2927522, 22.0053799 43.2927599, 22.0054413 43.2927688)",,,
