osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,name,bridge
172700635,2,158,secondary,RS:urban,False,False,63.940999999999995,"LINESTRING (21.5484788 43.6683592, 21.5484756 43.6683884, 21.5484548 43.6684551, 21.5484435 43.6685087, 21.5484168 43.6685634, 21.5483898 43.6686225, 21.5483387 43.6686873, 21.5482879 43.6687407, 21.5482263 43.6687967, 21.5481491 43.6688697)",,
172700635,2,158,secondary,RS:urban,False,True,63.941,"LINESTRING (21.5481491 43.6688697, 21.5482263 43.6687967, 21.5482879 43.6687407, 21.5483387 43.6686873, 21.5483898 43.6686225, 21.5484168 43.6685634, 21.5484435 43.6685087, 21.5484548 43.6684551, 21.5484756 43.6683884, 21.5484788 43.6683592)",,
300820908,,,residential,,False,False,156.40000000000003,"LINESTRING (21.5481491 43.6688697, 21.5482375 43.6689409, 21.5483367 43.6690033, 21.5484324 43.6690554, 21.5485305 43.6691057, 21.5486535 43.6691662, 21.5489487 43.6693121, 21.5491335 43.6694091, 21.5492725 43.6695057, 21.5493785 43.6696113, 21.5494261 43.6696688, 21.5494506 43.6697216, 21.5495075 43.6698323)",Ивана Вушовића,
448626659,2,,residential,50,False,True,50.858,"LINESTRING (21.5474202 43.6767401, 21.5475709 43.6762959)",Новоражањска,
300820908,,,residential,,False,False,202.034,"LINESTRING (21.5495075 43.6698323, 21.5495631 43.6699083, 21.5495911 43.6699466, 21.549678 43.6701396, 21.5498762 43.6705698, 21.5501127 43.6710347, 21.5502329 43.6713231, 21.5503425 43.6715439)",Ивана Вушовића,
300820908,,,residential,,False,True,156.4,"LINESTRING (21.5495075 43.6698323, 21.5494506 43.6697216, 21.5494261 43.6696688, 21.5493785 43.6696113, 21.5492725 43.6695057, 21.5491335 43.6694091, 21.5489487 43.6693121, 21.5486535 43.6691662, 21.5485305 43.6691057, 21.5484324 43.6690554, 21.5483367 43.6690033, 21.5482375 43.6689409, 21.5481491 43.6688697)",Ивана Вушовића,
324202966,2,,residential,50,False,False,124.65900000000002,"LINESTRING (21.5495075 43.6698323, 21.5488146 43.6702471, 21.5487491 43.6702778, 21.5486959 43.6703055, 21.5486744 43.6703388, 21.5486677 43.6703748, 21.5486755 43.6704108, 21.548699 43.67045, 21.5488384 43.6706392)",Партизанска,
300820908,,,residential,,False,False,9.266,"LINESTRING (21.5503425 43.6715439, 21.5504071 43.6716129)",Ивана Вушовића,
"[817501957, 300820893, 817501958]",2,,residential,50,False,False,115.76799999999999,"LINESTRING (21.5503425 43.6715439, 21.5502473 43.6716311, 21.5499638 43.6719067, 21.5498647 43.671998, 21.5495856 43.6722615, 21.5495191 43.6723243, 21.549497 43.6723456, 21.5494626 43.6723669)",Михајла Вујића,yes
300820908,,,residential,,False,True,202.034,"LINESTRING (21.5503425 43.6715439, 21.5502329 43.6713231, 21.5501127 43.6710347, 21.5498762 43.6705698, 21.549678 43.6701396, 21.5495911 43.6699466, 21.5495631 43.6699083, 21.5495075 43.6698323)",Ивана Вушовића,
448626659,2,,residential,50,False,False,88.506,"LINESTRING (21.5494626 43.6723669, 21.5493892 43.6724055, 21.5493282 43.6724486, 21.5489692 43.6728044, 21.5487842 43.6729892)",Новоражањска,
