osmid,lanes,ref,name,highway,oneway,reversed,length,maxspeed,geometry,bridge
148323979,2,161,Петра Добрњца,secondary,False,False,145.62,,"LINESTRING (21.415606 44.3820283, 21.4168108 44.3810416)",
222781217,,,Драгошева,residential,True,False,87.099,,"LINESTRING (21.415606 44.3820283, 21.4147103 44.3815769)",
222182721,2,147,Осми октобар,secondary,False,True,224.809,40,"LINESTRING (21.4151211 44.3773964, 21.4146347 44.3771594, 21.4140889 44.3768824, 21.4134546 44.3765536, 21.4128217 44.3762193)",
222781184,2,147,Млавска,secondary,False,True,165.346,,"LINESTRING (21.4151211 44.3773964, 21.4152166 44.3773127, 21.4158098 44.3766752, 21.4162944 44.376169)",
"[204921049, 204921050, 793559839]",2,,"['Бате Булића', 'Осмог октобра']",tertiary,False,False,131.147,40,"LINESTRING (21.4151211 44.3773964, 21.4152595 44.3774743, 21.415985 44.3778285, 21.4164759 44.3780693)",yes
54833330,,,Моравска,residential,False,False,255.77499999999998,,"LINESTRING (21.4164649 44.3738642, 21.4164063 44.3739798, 21.4163125 44.3740872, 21.416236 44.3741677, 21.4160876 44.3742877, 21.415985 44.374439, 21.415894 44.3745866, 21.4158015 44.3747592, 21.415759 44.374879, 21.4157277 44.3750007, 21.4157107 44.375115, 21.4156982 44.375249, 21.415709 44.3753468, 21.415765 44.375485, 21.4159916 44.3759117, 21.4159946 44.3759506, 21.4159671 44.3759911)",
222179293,2,,Слободана Брауновића,residential,False,False,32.68,40,"LINESTRING (21.4162944 44.376169, 21.4159671 44.3759911)",
222781184,2,147,Млавска,secondary,False,False,165.346,,"LINESTRING (21.4162944 44.376169, 21.4158098 44.3766752, 21.4152166 44.3773127, 21.4151211 44.3773964)",
222182721,2,147,Осми октобар,secondary,False,True,58.11,40,"LINESTRING (21.4128217 44.3762193, 21.412228 44.3759143)",
222182721,2,147,Осми октобар,secondary,False,False,224.809,40,"LINESTRING (21.4128217 44.3762193, 21.4134546 44.3765536, 21.4140889 44.3768824, 21.4146347 44.3771594, 21.4151211 44.3773964)",
222781181,,,Осми март,residential,False,True,205.54100000000003,,"LINESTRING (21.4128217 44.3762193, 21.4127357 44.3763365, 21.4125752 44.3765426, 21.4123834 44.3767961, 21.4118089 44.3774393, 21.4116334 44.3776388, 21.4114768 44.3777964)",
222781236,,,Осми март,residential,False,False,111.89099999999999,,"LINESTRING (21.4128217 44.3762193, 21.4128906 44.3761506, 21.4129985 44.3760431, 21.4132172 44.3758673, 21.4136988 44.375433)",
148323979,2,161,Петра Добрњца,secondary,False,False,168.626,,"LINESTRING (21.4189133 44.3793659, 21.4190451 44.3792638, 21.4196922 44.3787454, 21.4203245 44.3782335)",
148323979,2,161,Петра Добрњца,secondary,False,True,98.113,,"LINESTRING (21.4189133 44.3793659, 21.4187053 44.3795298, 21.4180838 44.3800194)",
1233743189,,,Бате Булића,residential,False,True,49.554,,"LINESTRING (21.4189133 44.3793659, 21.4193206 44.3796123, 21.4193742 44.3796639)",
204921050,2,,Бате Булића,tertiary,False,True,41.641,40,"LINESTRING (21.4169079 44.3782812, 21.4164759 44.3780693)",
297583016,2,,Српских владара,tertiary,False,True,73.136,40,"LINESTRING (21.4169079 44.3782812, 21.4162112 44.3787109)",
222184579,2,,Српских владара,tertiary,True,False,308.259,40,"LINESTRING (21.4169079 44.3782812, 21.4176366 44.3778065, 21.4185626 44.37712, 21.4190827 44.3767154, 21.419343 44.3765183, 21.4194863 44.3764181, 21.4196327 44.3763104)",
148323979,2,161,Петра Добрњца,secondary,False,True,152.166,,"LINESTRING (21.4180838 44.3800194, 21.4168108 44.3810416)",
222178881,1,,Драгета Живковића,residential,True,False,208.13,40,"LINESTRING (21.4180838 44.3800194, 21.4162112 44.3787109)",
148323979,2,161,Петра Добрњца,secondary,False,False,98.113,,"LINESTRING (21.4180838 44.3800194, 21.4187053 44.3795298, 21.4189133 44.3793659)",
297583016,2,,Српских владара,tertiary,False,False,73.136,40,"LINESTRING (21.4162112 44.3787109, 21.4169079 44.3782812)",
297583016,2,,Српских владара,tertiary,False,True,84.795,40,"LINESTRING (21.4162112 44.3787109, 21.4154403 44.3792381)",
222781236,,,Осми март,residential,False,True,29.577,,"LINESTRING (21.4141267 44.3750279, 21.4139025 44.3752402)",
222179293,2,,Слободана Брауновића,residential,False,True,181.292,40,"LINESTRING (21.4141267 44.3750279, 21.4144859 44.3752171, 21.4159671 44.3759911)",
222781254,,,Осми март,residential,False,True,61.413000000000004,,"LINESTRING (21.4141267 44.3750279, 21.4140192 44.3749844, 21.4139494 44.3749336, 21.41394 44.3748972, 21.4139588 44.3748627, 21.4141063 44.3747266, 21.4142351 44.3746125)",
148323979,2,161,Петра Добрњца,secondary,False,False,87.291,,"LINESTRING (21.4203245 44.3782335, 21.4210671 44.3776551)",
"[894532524, 222181350]",1,,"['Седмог јула', 'Даворјанке Пауновић']",residential,True,False,301.12899999999996,40,"LINESTRING (21.4203245 44.3782335, 21.4190964 44.377428, 21.4191703 44.3773684, 21.4192146 44.3773579, 21.4192501 44.377355, 21.4201963 44.3773694, 21.420376 44.3773789, 21.4205152 44.3774026, 21.4206107 44.3774278, 21.4206686 44.3774525, 21.4208416 44.3775332, 21.4210671 44.3776551)",
148323979,2,161,Петра Добрњца,secondary,False,True,168.626,,"LINESTRING (21.4203245 44.3782335, 21.4196922 44.3787454, 21.4190451 44.3792638, 21.4189133 44.3793659)",
148323979,2,161,Петра Добрњца,secondary,False,False,68.621,,"LINESTRING (21.4210671 44.3776551, 21.421645 44.3771966)",
148323979,2,161,Петра Добрњца,secondary,False,True,87.291,,"LINESTRING (21.4210671 44.3776551, 21.4203245 44.3782335)",
1233729309,,,Седмог јула,residential,False,False,53.48,,"LINESTRING (21.4210671 44.3776551, 21.4215653 44.3779784)",
222184580,2,,Српских владара,tertiary,False,False,73.442,40,"LINESTRING (21.4196327 44.3763104, 21.4202881 44.3758448)",
222184581,,,Вељка Дугошевића,residential,True,False,187.853,,"LINESTRING (21.4196327 44.3763104, 21.421645 44.3771966)",
222185535,1,,Вељка Дугошевића,residential,False,True,123.87400000000001,40,"LINESTRING (21.4196327 44.3763104, 21.419342 44.3762421, 21.4188834 44.3761261, 21.4184904 44.3760207, 21.418193 44.3759314, 21.4181709 44.3759251)",
148323979,2,161,Петра Добрњца,secondary,False,True,68.621,,"LINESTRING (21.421645 44.3771966, 21.4210671 44.3776551)",
"[867734161, 148323979]",2,161,Петра Добрњца,secondary,False,False,83.338,,"LINESTRING (21.421645 44.3771966, 21.4221247 44.3768049, 21.4223328 44.3766309)",
222781253,,,Вељка Дугошевића,residential,False,True,70.343,,"LINESTRING (21.421645 44.3771966, 21.421697 44.3772409, 21.4218351 44.3773138, 21.4219773 44.3773799, 21.4221315 44.3774278, 21.4222924 44.3774537, 21.4224187 44.3774751)",
222184582,1,,Милана Танчића,residential,True,False,183.07,40,"LINESTRING (21.4230448 44.3760724, 21.4214097 44.3749128)",
867734160,,161,Петра Добрњца,secondary,False,True,5.284,,"LINESTRING (21.4230448 44.3760724, 21.4230003 44.3761077)",
222184580,2,,Српских владара,tertiary,False,True,62.465,40,"LINESTRING (21.4214097 44.3749128, 21.4209038 44.3753427)",
222781210,,,Милана Танчића,residential,False,True,131.935,,"LINESTRING (21.4214097 44.3749128, 21.4202066 44.3740953)",
222184580,2,,Српских владара,tertiary,False,False,92.904,40,"LINESTRING (21.4214097 44.3749128, 21.4221261 44.3743642, 21.422202 44.3742987)",
222184580,2,,Српских владара,tertiary,False,False,64.513,40,"LINESTRING (21.422202 44.3742987, 21.4226961 44.3738384)",
222184580,2,,Српских владара,tertiary,False,True,92.904,40,"LINESTRING (21.422202 44.3742987, 21.4221261 44.3743642, 21.4214097 44.3749128)",
222781201,,,Народног фронта,residential,False,True,73.142,,"LINESTRING (21.422202 44.3742987, 21.4220792 44.3742243, 21.4218713 44.3740948, 21.4215194 44.3738578)",
222185535,1,,Вељка Дугошевића,residential,False,False,123.874,40,"LINESTRING (21.4181709 44.3759251, 21.418193 44.3759314, 21.4184904 44.3760207, 21.4188834 44.3761261, 21.419342 44.3762421, 21.4196327 44.3763104)",
222781201,,,Народног фронта,residential,False,False,73.142,,"LINESTRING (21.4215194 44.3738578, 21.4218713 44.3740948, 21.4220792 44.3742243, 21.422202 44.3742987)",
975002165,,,Народног фронта,residential,False,True,44.396,,"LINESTRING (21.4215194 44.3738578, 21.4213163 44.3740181, 21.4213074 44.3740474, 21.4213295 44.3740795, 21.4214399 44.3741662)",
1233904644,,,Млавске чете,residential,False,True,98.769,,"LINESTRING (21.4132603 44.3740616, 21.4142351 44.3746125)",
222781210,,,Милана Танчића,residential,False,False,131.935,,"LINESTRING (21.4202066 44.3740953, 21.4214097 44.3749128)",
222781254,,,Осми март,residential,False,False,71.36,,"LINESTRING (21.414825 44.3741287, 21.4142351 44.3746125)",
222781254,,,Осми март,residential,False,True,71.36,,"LINESTRING (21.4142351 44.3746125, 21.414825 44.3741287)",
1233904644,,,Млавске чете,residential,False,False,98.769,,"LINESTRING (21.4142351 44.3746125, 21.4132603 44.3740616)",
222781254,,,Осми март,residential,False,False,61.413,,"LINESTRING (21.4142351 44.3746125, 21.4141063 44.3747266, 21.4139588 44.3748627, 21.41394 44.3748972, 21.4139494 44.3749336, 21.4140192 44.3749844, 21.4141267 44.3750279)",
222781236,,,Осми март,residential,False,False,29.577,,"LINESTRING (21.4139025 44.3752402, 21.4141267 44.3750279)",
222781236,,,Осми март,residential,False,True,26.865,,"LINESTRING (21.4139025 44.3752402, 21.4136988 44.375433)",
222781250,,,Свети Сава,residential,False,False,213.22899999999996,,"LINESTRING (21.4139025 44.3752402, 21.413176 44.3748505, 21.412725 44.3746154, 21.4124295 44.3744687, 21.4122073 44.3743576, 21.4120389 44.374273, 21.4119096 44.3742099, 21.4117943 44.3741561, 21.4117207 44.3741254)",
222184580,2,,Српских владара,tertiary,False,False,62.465,40,"LINESTRING (21.4209038 44.3753427, 21.4214097 44.3749128)",
222184580,2,,Српских владара,tertiary,False,True,68.769,40,"LINESTRING (21.4209038 44.3753427, 21.4203335 44.3758078)",
222781209,,,Радише Вујчића,residential,False,True,94.716,,"LINESTRING (21.4209038 44.3753427, 21.4200242 44.374768)",
222781236,,,Осми март,residential,False,False,26.865,,"LINESTRING (21.4136988 44.375433, 21.4139025 44.3752402)",
222781236,,,Осми март,residential,False,True,111.891,,"LINESTRING (21.4136988 44.375433, 21.4132172 44.3758673, 21.4129985 44.3760431, 21.4128906 44.3761506, 21.4128217 44.3762193)",
222781237,,,Лоле Рибара,residential,False,False,145.823,,"LINESTRING (21.4136988 44.375433, 21.4143732 44.3757916, 21.414561 44.375897, 21.4145723 44.3759189, 21.4145663 44.375944, 21.4145154 44.376012, 21.4144925 44.3760495, 21.4144859 44.3760753, 21.4144979 44.3760993, 21.4148639 44.376286)",
222184580,2,,Српских владара,tertiary,False,False,68.769,40,"LINESTRING (21.4203335 44.3758078, 21.4209038 44.3753427)",
222184580,2,,Српских владара,tertiary,False,True,5.472,40,"LINESTRING (21.4203335 44.3758078, 21.4202881 44.3758448)",
966515887,,,Милана Ристића,residential,False,True,224.984,,"LINESTRING (21.4203335 44.3758078, 21.4195794 44.3755567, 21.4187981 44.3753187, 21.4186688 44.3752826, 21.4185889 44.3752987, 21.4185226 44.3753554, 21.4184139 44.3754956, 21.4183369 44.3756142, 21.4182773 44.3757292, 21.4182067 44.3758973)",
222184580,2,,Српских владара,tertiary,False,False,5.472,40,"LINESTRING (21.4202881 44.3758448, 21.4203335 44.3758078)",
222184580,2,,Српских владара,tertiary,False,True,73.442,40,"LINESTRING (21.4202881 44.3758448, 21.4196327 44.3763104)",
"[222781206, 867734159]",,,Милана Ристића,residential,False,False,184.607,,"LINESTRING (21.4202881 44.3758448, 21.4220899 44.3765191, 21.4223328 44.3766309)",
966515887,,,Милана Ристића,residential,False,False,224.984,,"LINESTRING (21.4182067 44.3758973, 21.4182773 44.3757292, 21.4183369 44.3756142, 21.4184139 44.3754956, 21.4185226 44.3753554, 21.4185889 44.3752987, 21.4186688 44.3752826, 21.4187981 44.3753187, 21.4195794 44.3755567, 21.4203335 44.3758078)",
222182721,2,147,Осми октобар,secondary,False,False,58.11,40,"LINESTRING (21.412228 44.3759143, 21.4128217 44.3762193)",
